location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13033,2020-04-28,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-28,,14.21,19.89,9.34,7.71,,12.58,9.34,6.09,34.09,,14.21,39.37,13.39,7.31,17.005556,8.061111,26.994444,0.0,7.611111,53.810048
US_GA_13033,2020-04-29,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,10,0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-31,,9.71,11.27,8.55,5.44,,12.82,5.83,5.44,31.08,5.44,9.71,40.01,8.94,,20.611111,13.038889,28.0,0.592667,13.513889,63.538922
US_GA_13033,2020-04-30,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,-8,-28,,,,5.59,,,18.77,11.18,12.38,32.35,,8.79,33.15,9.19,9.98,18.405556,13.622222,23.855556,28.956,13.993056,74.860241
US_GA_13033,2020-05-01,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-25,,7.59,17.71,9.28,,,17.71,8.01,5.91,27.84,,10.12,35.01,8.01,7.59,16.394444,10.711111,24.0,4.445,7.743056,56.229798
US_GA_13033,2020-05-02,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-22,,8.3,13.67,7.81,,10.25,9.27,16.11,,22.45,,14.15,37.58,12.69,,17.816667,9.038889,27.616667,0.0,8.708333,55.605677
US_GA_13033,2020-05-03,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-14,,10.73,11.21,10.24,,12.19,11.21,8.29,,16.09,7.8,13.65,42.42,7.31,7.8,21.316667,12.033333,30.75,0.0,12.277778,55.918199
US_GA_13033,2020-05-04,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-24,,12.42,14.08,8.69,7.45,6.62,12.01,10.76,,30.64,9.52,14.49,38.09,7.45,6.21,24.6,16.061111,31.361111,0.0,13.972222,51.325472
US_GA_13033,2020-05-05,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-22,,10.07,18.12,5.64,5.64,8.46,12.08,7.65,13.29,20.53,7.65,12.48,35.83,11.27,9.26,24.861111,18.505556,31.233333,0.0,17.222222,62.381608
US_GA_13033,2020-05-06,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-26,,7.47,12.45,8.71,6.64,7.47,9.96,8.3,11.62,24.07,,9.13,39.83,,,22.461111,17.144444,28.405556,0.0,11.1875,48.558071
US_GA_13033,2020-05-07,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-25,,11.53,11.53,9.82,8.96,5.98,10.67,13.66,5.98,30.31,,11.1,37.99,5.98,,15.038889,7.216667,23.166667,0.0,2.756944,43.537616
US_GA_13033,2020-05-08,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,11,1,101,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-26,,,15.22,6.27,9.85,,13.43,10.29,8.06,25.07,,16.11,33.12,12.09,,14.733333,6.933333,23.044444,0.0,6.208333,56.282842
US_GA_13033,2020-05-09,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,2,0,103,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-19,,9.78,10.81,7.72,,,11.32,8.23,,34.99,,14.92,39.11,14.41,8.75,15.65,8.8,21.7,0.2032,6.868056,54.984128
US_GA_13033,2020-05-10,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,4,0,107,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-11,,12.55,15.16,,,8.37,8.37,11.5,,24.05,,14.12,48.11,12.55,,15.188889,7.305556,24.45,0.0,7.208333,58.890141
US_GA_13033,2020-05-11,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,2,0,109,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-23,,11.91,12.76,8.08,6.38,,,7.23,5.96,19.99,7.66,8.93,43.82,9.78,8.08,17.311111,9.438889,24.211111,0.0,6.659722,49.290394
US_GA_13033,2020-05-12,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,-1,110,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-25,,13.08,12.24,6.75,6.75,8.02,7.17,6.75,9.28,19.83,10.13,12.66,46.83,9.7,6.75,15.083333,7.85,23.044444,0.0,2.673611,43.297629
US_GA_13033,2020-05-13,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,3,0,113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-23,,15.17,14.32,8.0,6.32,7.16,8.85,,,30.33,,10.95,46.34,5.9,8.43,17.583333,9.233333,27.005556,0.0,10.291667,61.771513
US_GA_13033,2020-05-14,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,-1,0,112,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-8,-4,8,-22,,,13.71,6.23,6.23,7.89,9.14,7.48,12.04,18.69,7.06,6.64,38.21,6.64,,21.105556,12.8,28.666667,0.0,13.173611,60.509086
US_GA_13033,2020-05-15,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,112,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-11,0,,-21,,8.38,19.86,7.5,,,6.62,8.38,6.18,19.42,,13.68,42.81,6.18,,21.666667,13.866667,28.877778,0.0,14.701389,64.637857
US_GA_13033,2020-05-16,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,112,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-9,0,,-18,,,17.68,,,,,,12.48,24.45,,17.16,35.37,19.25,,22.633333,14.405556,30.777778,0.0,15.708333,64.297755
US_GA_13033,2020-05-17,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,112,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-16,,12.16,17.73,9.12,9.12,,,,10.13,18.75,,15.2,45.09,12.16,13.17,23.666667,16.3,30.8,0.0,17.222222,67.044465
US_GA_13033,2020-05-18,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,4,1,116,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,1,,-22,,9.41,14.32,,9.41,9.41,8.59,9.0,10.64,21.27,,,43.77,7.77,7.36,23.311111,18.305556,29.061111,13.038667,19.5625,78.660792
US_GA_13033,2020-05-19,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,2,0,118,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,1,,-20,,9.78,12.23,8.97,10.19,8.15,10.6,8.15,9.78,28.12,,5.71,38.72,7.34,,22.7,19.161111,28.761111,28.339143,18.861111,78.115928
US_GA_13033,2020-05-20,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,4,0,122,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,-7,-20,-27,,9.12,11.2,11.61,8.29,6.64,7.88,10.37,9.54,22.81,7.05,8.71,46.03,,,19.227778,16.688889,25.361111,4.614333,17.381944,88.257233
US_GA_13033,2020-05-21,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,-2,0,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-10,2,0,-22,,11.08,11.94,8.1,7.67,11.08,5.97,7.25,6.39,25.15,5.97,14.92,50.3,13.64,,19.455556,15.711111,27.038889,10.456333,16.791667,83.490731
US_GA_13033,2020-05-22,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-10,2,,-22,,8.39,13.24,6.18,,,6.62,10.6,7.95,23.4,7.06,6.18,39.73,11.04,7.5,23.344444,17.294444,31.244444,1.382889,18.9375,74.809618
US_GA_13033,2020-05-23,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-13,-4,,-22,,10.87,12.5,,,,,,10.32,19.56,,15.76,38.04,10.87,,24.627778,17.983333,32.205556,5.715,18.659722,69.024566
US_GA_13033,2020-05-24,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,121,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-17,,,-13,,,12.25,11.14,8.91,,,,,29.51,8.91,10.58,37.31,,13.92,26.155556,19.5,33.077778,0.0,20.090278,69.093471
US_GA_13033,2020-05-25,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,2,0,123,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-25,-18,,-60,,13.73,12.21,,,,9.15,7.63,,18.82,8.14,13.22,47.8,,,23.616667,20.277778,29.2,3.640667,20.736111,83.865248
US_GA_13033,2020-05-26,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,1,123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-13,-11,,-22,,8.54,22.2,9.39,7.68,8.54,9.82,9.82,,28.6,,9.39,45.67,8.11,5.98,21.972222,19.9,26.161111,4.233333,19.840278,87.404954
US_GA_13033,2020-05-27,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-12,-17,-16,-20,,10.07,10.07,,,11.75,13.0,10.07,,26.01,5.87,10.49,39.01,7.97,7.13,22.461111,20.55,25.916667,4.064,19.840278,84.513484
US_GA_13033,2020-05-28,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,-2,0,121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-12,-7,-6,-20,,11.92,11.92,6.81,8.94,6.81,9.79,10.22,7.24,28.95,6.39,10.64,45.12,,12.77,25.016667,20.616667,31.488889,0.479778,21.652778,81.077002
US_GA_13033,2020-05-29,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-13,-7,,-18,,8.05,,7.6,,,8.5,17.0,11.63,21.91,,8.05,35.78,,7.16,26.022222,21.716667,31.272222,0.3175,21.944444,78.026753
US_GA_13033,2020-05-30,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-14,-6,,-7,,9.78,,9.78,,9.26,,10.81,,25.21,,,39.62,14.41,,25.144444,20.855556,31.822222,11.720286,20.569444,75.553867
US_GA_13033,2020-05-31,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-6,,10.4,8.75,,,,8.21,,9.85,21.34,8.75,17.51,41.04,10.94,10.4,25.138889,19.022222,31.033333,0.0,18.340278,65.956401
US_GA_13033,2020-06-01,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,1,122,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,-7,,-16,,,6.48,6.48,,,6.05,7.35,15.99,24.63,,10.37,38.46,7.35,,23.827778,18.605556,29.388889,0.0,16.694444,63.729085
US_GA_13033,2020-06-02,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,122,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,-5,,-17,,9.45,12.03,7.74,,8.16,,9.88,12.89,24.49,,12.03,43.83,8.59,,22.95,15.816667,30.016667,0.0,15.472222,62.734025
US_GA_13033,2020-06-03,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,123,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,-9,,-21,,13.21,14.49,7.24,6.82,8.1,7.67,13.21,11.08,25.99,,12.78,47.3,10.65,11.5,24.538889,17.488889,31.316667,0.0,17.458333,64.511599
US_GA_13033,2020-06-04,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,0,0,123,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-7,0,0,-19,,,14.24,7.34,7.34,7.77,,9.49,9.93,21.15,6.47,10.36,51.35,7.34,7.34,24.722222,20.038889,31.038889,0.127,19.729167,73.523809
US_GA_13033,2020-06-05,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,-2,0,121,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-10,-4,,-21,,,15.78,9.02,,,8.57,11.72,7.66,22.99,,12.62,39.67,11.72,,24.944444,21.2,32.394444,1.524,21.034722,78.373559
US_GA_13033,2020-06-06,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,3,0,124,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,-11,-7,,-15,,9.35,10.38,,,8.83,,,,22.85,,9.87,41.02,,,25.605556,21.588889,31.327778,0.870857,21.840278,79.48169
US_GA_13033,2020-06-07,ChIJ_QPB62jl-YgRyIDJ3AlDmtI,Q211360,geoId/13033,US,United States of America,GA,Georgia,13033,Burke County,US,USA,2,1,0,125,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22545,10768,11777,3215,3202,2849,2586,2608,3169,2790,1449,677,416911,33.06,-82.0,2163,73.84,,,,-4,,,8.49,,,,,9.02,,19.09,10.08,11.67,47.2,12.2,9.55,25.45,21.277778,31.077778,0.0,21.694444,80.078994
