location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55137,2020-08-29,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,152,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,6.03,21.09,,,5.27,6.4,19.21,10.92,35.02,9.04,20.65,16.166667,25.683333,28.730222,,13.345679,63.040714
US_WI_55137,2020-08-30,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,2,0,154,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,8.4,16.8,6.3,6.65,5.6,,19.96,10.15,31.16,6.3,16.405556,9.166667,23.188889,0.127,,9.524691,64.205439
US_WI_55137,2020-08-31,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,154,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,4.87,7.3,6.26,,,5.91,19.83,7.65,30.96,5.22,17.294444,12.794444,22.733333,1.5748,,13.740741,80.113441
US_WI_55137,2020-09-01,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,10,0,164,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,7.71,13.21,10.28,,5.87,6.97,15.78,8.07,34.14,7.34,15.094444,8.155556,21.977778,2.794,,9.839506,70.923642
US_WI_55137,2020-09-02,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,3,0,167,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,,5.93,,6.98,5.23,,18.84,6.63,36.98,5.58,18.955556,12.661111,25.844444,1.241778,,11.987654,63.976574
US_WI_55137,2020-09-03,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,1,0,168,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,5.84,10.3,,,5.84,7.21,13.73,,29.52,8.93,18.233333,12.594444,23.716667,0.0254,,9.41358,57.149196
US_WI_55137,2020-09-04,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,14,0,182,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,,7.78,,,5.19,5.19,25.93,6.48,26.91,5.83,15.761111,8.577778,23.316667,0.0,,6.351852,53.875573
US_WI_55137,2020-09-05,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,3,0,185,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,,16.86,6.28,4.63,,4.63,19.83,7.27,33.06,6.94,17.077778,9.872222,24.005556,0.254,,8.5,57.240593
US_WI_55137,2020-09-06,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,7,0,192,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,5.63,12.44,4.74,4.74,6.52,,18.07,6.52,28.15,10.37,17.138889,10.494444,24.077778,0.197556,,12.061728,72.622375
US_WI_55137,2020-09-07,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,8,0,200,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,9.38,12.81,5.31,4.38,8.44,5.0,15.0,10.0,35.94,7.5,17.461111,12.438889,23.433333,0.3556,,10.259259,62.589623
US_WI_55137,2020-09-08,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,4,0,204,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,5.9,14.41,8.19,7.53,6.88,5.57,16.71,5.57,33.41,5.57,10.916667,8.722222,13.983333,2.737556,,7.265432,77.681913
US_WI_55137,2020-09-09,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,2,0,206,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,6.15,14.01,5.47,8.54,8.89,6.15,17.77,5.13,34.52,6.84,8.738889,7.761111,10.216667,10.668,,7.395062,91.056744
US_WI_55137,2020-09-10,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,9,0,215,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,,,,10.2,6.33,7.74,8.09,,25.33,11.96,34.13,7.39,8.855556,5.633333,13.844444,6.632222,,6.524691,85.02452
US_WI_55137,2020-09-11,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,11,0,226,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-16,,5.92,9.05,9.05,8.01,6.61,5.57,14.97,8.35,28.89,,10.711111,5.433333,17.111111,1.3462,,7.0,78.243058
US_WI_55137,2020-09-12,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,7,0,233,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,4,,,4.74,7.12,7.12,6.44,,10.16,5.08,30.16,9.49,15.4,12.233333,19.388889,10.668,,14.339506,93.286472
US_WI_55137,2020-09-13,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,4,0,237,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,3,,9.5,9.5,7.39,6.68,9.15,,19.35,7.39,36.94,7.39,16.583333,13.066667,21.216667,12.1666,,13.382716,81.175136
US_WI_55137,2020-09-14,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,242,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-13,-1,4.91,12.26,,,10.16,5.26,15.07,,35.74,7.36,15.216667,11.111111,19.966667,0.508,,11.296296,77.61276
US_WI_55137,2020-09-15,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,247,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-15,,8.45,13.74,7.04,9.16,8.81,,13.74,5.28,39.1,6.34,17.772222,12.711111,25.122222,0.0254,,13.351852,75.717907
US_WI_55137,2020-09-16,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,3,0,250,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-14,0,,9.69,8.61,7.18,7.18,5.38,14.0,6.46,30.86,,19.316667,15.827778,23.138889,0.0,,13.54321,69.464104
US_WI_55137,2020-09-17,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,255,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-16,,5.92,7.66,7.66,7.66,5.92,6.62,19.85,5.92,34.83,5.22,13.366667,7.833333,19.688889,0.0,,7.179012,65.962105
US_WI_55137,2020-09-18,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,10,0,265,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-16,,7.32,,9.76,6.62,9.06,,19.51,5.92,24.39,4.88,10.35,4.483333,15.988889,0.0,,1.537037,54.40179
US_WI_55137,2020-09-19,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,7,0,272,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,7,,,7.66,,6.93,7.66,,20.05,9.48,25.52,7.29,9.477778,2.016667,18.594444,0.0762,,3.067901,64.98853
US_WI_55137,2020-09-20,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,277,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,2,,6.15,9.57,7.52,10.94,6.5,,19.14,6.15,34.87,6.15,12.55,4.922222,20.516667,0.0,,5.438272,62.476889
US_WI_55137,2020-09-21,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,282,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-15,,7.64,11.11,6.95,8.34,7.29,4.86,18.06,,32.99,6.25,14.761111,7.111111,22.75,0.0,,6.203704,56.774252
US_WI_55137,2020-09-22,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,8,0,290,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-15,,5.55,9.72,9.72,10.06,9.02,5.21,24.29,7.98,36.78,5.9,17.85,11.366667,25.883333,0.211667,,11.376543,66.180071
US_WI_55137,2020-09-23,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,5,0,295,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-14,1,4.95,11.67,8.84,9.2,9.9,8.14,22.29,,38.56,8.14,18.805556,11.372222,27.2,0.0762,,13.080247,69.665061
US_WI_55137,2020-09-24,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,14,0,309,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-14,2,4.81,9.97,5.5,8.94,6.88,5.16,20.97,7.56,36.44,,17.188889,12.5,23.572222,4.797778,,13.987654,81.766272
US_WI_55137,2020-09-25,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,17,0,326,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-13,2,4.91,15.09,4.91,7.02,,7.37,16.85,,34.75,5.97,18.755556,13.172222,25.677778,2.173111,,14.222222,74.860806
US_WI_55137,2020-09-26,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,11,0,337,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,2,,7.07,7.42,5.3,5.65,8.83,7.07,19.78,7.42,32.15,6.36,19.966667,15.961111,24.005556,0.072571,,15.179012,74.092217
US_WI_55137,2020-09-27,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,17,0,354,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,,5.33,9.99,,7.66,8.0,,16.99,8.33,43.97,6.0,17.761111,13.322222,22.816667,0.09525,,13.975309,78.634202
US_WI_55137,2020-09-28,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,10,0,364,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-15,4,6.91,10.37,,8.64,4.84,,22.81,8.64,34.21,6.22,12.183333,9.85,16.105556,1.68275,,9.358025,82.910647
US_WI_55137,2020-09-29,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,14,0,378,2,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-13,4,,8.97,,10.0,6.21,7.93,21.04,8.28,32.76,6.55,9.7,6.044444,14.016667,2.63525,,6.950617,83.284216
US_WI_55137,2020-09-30,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,13,1,391,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-17,3,5.21,8.34,7.3,8.34,9.73,6.95,23.28,10.08,33.02,7.99,9.75,5.127778,14.733333,0.3175,,6.765432,82.251
US_WI_55137,2020-10-01,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,28,0,419,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-15,1,9.67,8.29,4.83,9.32,7.6,6.22,20.72,6.91,33.15,,9.377778,6.488889,14.083333,3.8735,,5.351852,76.228633
US_WI_55137,2020-10-02,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,6,0,425,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-16,2,4.92,8.44,8.08,8.79,,7.38,23.2,5.27,23.55,6.33,5.522222,0.622222,10.472222,0.9398,,-0.04321,67.951405
US_WI_55137,2020-10-03,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,20,0,445,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-3,,,10.98,4.96,9.21,,,16.3,,36.49,6.38,5.494444,2.238889,8.783333,0.028222,,2.296296,79.919598
US_WI_55137,2020-10-04,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,10,0,455,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-10,,5.72,,,8.58,,,19.3,9.29,36.46,8.94,5.261111,0.083333,11.627778,1.016,,1.197531,74.826215
US_WI_55137,2020-10-05,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,23,0,478,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-16,2,,10.3,9.95,8.24,7.89,6.86,23.68,9.27,27.11,11.67,6.933333,-0.155556,17.077778,0.0,,0.117284,62.415334
US_WI_55137,2020-10-06,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,10,0,488,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-17,3,7.81,10.3,7.46,9.59,10.3,,24.14,7.46,34.8,7.1,13.955556,5.505556,22.177778,0.0,,4.419753,53.205295
US_WI_55137,2020-10-07,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,18,0,506,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-17,4,,6.65,9.79,9.1,5.25,5.25,22.74,5.6,31.13,,15.983333,10.255556,20.372222,0.451556,,5.919753,51.864451
US_WI_55137,2020-10-08,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,25,0,531,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-19,3,,10.42,,13.55,4.86,7.29,22.93,4.86,36.12,7.99,10.105556,3.372222,18.266667,0.0762,,2.382716,59.446956
US_WI_55137,2020-10-09,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,37,0,568,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-17,5,,9.66,,,11.04,7.94,18.29,5.52,35.54,7.59,14.511111,6.327778,25.666667,0.0,,7.37037,62.816965
US_WI_55137,2020-10-10,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,15,0,583,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,4,,,11.89,5.2,7.06,10.41,5.58,19.7,5.58,30.85,,16.388889,9.677778,22.538889,0.0,,8.987654,62.111273
US_WI_55137,2020-10-11,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,20,0,603,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-7,,,10.97,5.14,12.35,7.89,,21.61,6.52,34.3,,9.733333,5.472222,15.972222,0.0,,6.401235,80.125943
US_WI_55137,2020-10-12,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,27,0,630,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-19,7,6.76,10.14,4.73,7.44,15.21,5.41,22.31,5.75,23.32,6.76,13.644444,8.7,17.4,4.4196,,10.290123,80.297926
US_WI_55137,2020-10-13,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,16,0,646,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-17,6,,6.94,9.13,10.59,7.3,6.21,24.83,5.84,35.06,7.67,10.916667,4.422222,18.022222,6.745111,,1.814815,54.138181
US_WI_55137,2020-10-14,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,14,0,660,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-19,6,,7.76,14.1,6.7,8.11,10.58,30.67,7.05,32.08,10.22,10.433333,5.322222,17.033333,0.907143,,1.722222,55.263985
US_WI_55137,2020-10-15,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,58,0,718,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-21,6,,6.89,11.96,6.89,5.8,7.61,23.56,,35.16,,8.533333,4.438889,15.227778,0.4572,,-0.54321,52.969691
US_WI_55137,2020-10-16,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,32,0,750,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-20,6,6.61,,,5.92,6.96,10.44,15.31,,27.5,,3.727778,-0.816667,10.405556,0.0,,-3.561728,59.394178
US_WI_55137,2020-10-17,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,750,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-2,,8.41,6.95,5.48,12.43,,,19.74,5.12,29.98,5.12,4.511111,-2.638889,15.605556,1.30175,,-1.111111,67.613416
US_WI_55137,2020-10-18,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,0,0,750,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-6,,5.7,11.75,,11.39,8.19,4.98,20.65,8.19,29.55,8.19,6.316667,0.883333,14.138889,0.5715,,-1.407407,57.809258
US_WI_55137,2020-10-19,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,47,0,797,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-19,6,,11.87,6.11,5.03,7.91,8.27,20.86,5.39,32.36,,-0.566667,-5.705556,3.755556,0.0,,-6.734568,63.226369
US_WI_55137,2020-10-20,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,31,0,828,3,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-18,7,,,8.22,17.15,7.86,6.79,25.36,5.36,31.79,,0.327778,-4.327778,5.85,0.181429,,-3.432099,76.00385
US_WI_55137,2020-10-21,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,20,1,848,4,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-19,6,5.35,12.13,7.13,16.76,9.63,9.63,15.34,8.56,32.1,5.35,3.955556,1.116667,6.038889,3.386667,,1.759259,85.209972
US_WI_55137,2020-10-22,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,29,0,877,4,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-18,7,5.77,15.26,,10.18,7.8,4.75,16.28,7.12,32.9,,3.233333,0.861111,5.405556,1.5748,,0.401235,81.139527
US_WI_55137,2020-10-23,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,38,1,915,5,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-16,7,,7.8,8.14,5.09,5.43,,17.3,,26.12,,3.62963,1.759259,5.567901,50.51425,,2.131944,89.610966
US_WI_55137,2020-10-24,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,38,0,953,5,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,3,,,5.04,,5.04,,,19.08,,34.92,,1.438889,-0.311111,4.044444,0.8636,,-3.432099,69.913769
US_WI_55137,2020-10-25,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,17,0,970,5,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-8,,5.57,7.3,7.3,10.09,4.87,,22.26,6.26,34.44,5.57,-0.111111,-1.9,2.588889,0.508,,-5.561728,66.457336
US_WI_55137,2020-10-26,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,18,0,988,5,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-16,6,5.17,5.17,7.58,5.51,8.26,8.95,19.28,,43.04,,-0.777778,-3.238889,2.472222,1.451429,30.48,-4.469136,75.525285
US_WI_55137,2020-10-27,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,29,0,1017,5,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-15,6,5.29,7.76,5.29,7.76,,6.71,18.7,8.47,34.23,5.29,-1.677778,-5.333333,3.205556,0.1016,30.48,-8.111111,61.742534
US_WI_55137,2020-10-28,ChIJrSh8yKMYAYgRZKLQNbZM5_Y,Q500880,geoId/55137,US,United States of America,WI,Wisconsin,55137,Waushara County,US,USA,2,16,0,1033,5,,,24193,12757,11436,2327,2577,2266,2490,2720,4025,3970,2486,1332,270630,44.11,-89.24,637,,,,-18,5,5.51,9.19,,7.35,10.66,,16.54,,36.75,6.25,2.455556,-2.35,10.6,0.0508,,-5.969136,53.976777
