location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47115,2021-06-19,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3230,48,25,8151,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,43,34,87,49,-21,,4.85,7.58,13.35,7.89,6.67,5.16,5.76,,,7.89,5.16,,4.25,4.55,22.75,5.16,11.53,,37.92,11.22,7.28,22.866667,18.422222,29.205556,0.435429,,19.277778,78.592792
US_TN_47115,2021-06-20,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3230,48,21,8172,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,52,,46,37,-30,,6.8,8.88,10.95,7.1,5.33,,7.1,4.44,,10.35,5.03,,5.92,5.92,26.33,7.4,15.38,7.69,42.6,12.72,10.65,23.988889,19.705556,30.838889,29.028571,,19.590278,75.499655
US_TN_47115,2021-06-21,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3230,48,5,8177,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,24,9,,26,-23,5,9.21,9.5,14.39,8.63,7.19,8.06,8.06,6.04,5.75,12.95,8.06,,,8.63,21.87,7.77,10.65,5.47,47.48,10.93,6.91,25.777778,21.094444,31.555556,4.572,,21.673611,76.891843
US_TN_47115,2021-06-22,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,1,1,3231,49,3,8180,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,30,18,,16,-24,4,5.13,6.04,13.59,9.97,6.04,8.15,6.95,6.95,5.74,11.18,5.74,,4.23,8.15,24.16,6.34,9.36,9.06,48.93,8.46,6.04,22.416667,18.95,26.5,8.962571,,18.055556,75.938297
US_TN_47115,2021-06-23,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,-1,0,3230,49,22,8202,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,32,24,,15,-25,4,8.59,7.36,17.17,5.52,9.81,5.83,8.89,5.52,,8.89,6.75,,,10.43,20.24,6.13,12.57,5.83,47.54,8.89,7.97,20.35,13.094444,28.45,3.7338,,13.965278,65.690193
US_TN_47115,2021-06-24,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3230,49,14,8216,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,31,22,,19,-26,4,4.17,5.66,17.28,8.94,6.25,6.25,6.25,,,15.79,8.34,,4.17,9.23,25.02,5.06,12.51,6.55,44.38,12.21,6.85,23.294444,16.522222,29.522222,0.0,,17.618056,69.644157
US_TN_47115,2021-06-25,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,12,0,3242,49,40,8256,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,18,13,,22,-28,4,,10.16,12.85,9.56,6.87,5.38,6.28,4.18,4.18,4.78,4.78,,,8.96,24.8,8.96,15.54,6.28,40.94,13.45,8.37,24.666667,20.172222,28.972222,0.0,,18.375,67.370073
US_TN_47115,2021-06-26,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3242,49,31,8287,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,36,22,97,57,-16,,5.88,6.5,12.38,6.5,5.88,,10.52,,,9.28,,,4.33,6.81,22.28,6.19,16.09,4.33,43.01,9.59,8.35,24.583333,18.855556,30.0,0.0,,18.069444,66.163097
US_TN_47115,2021-06-27,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3242,49,23,8310,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,35,,-21,33,-22,,5.79,7.01,19.52,7.32,7.32,4.88,7.93,5.18,,10.67,7.32,4.88,,7.32,28.67,5.79,14.94,7.01,43.91,9.76,9.45,25.333333,19.911111,31.455556,0.34925,,20.368056,72.775462
US_TN_47115,2021-06-28,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,7,0,3249,49,12,8322,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,23,10,-13,29,-21,1,,8.29,9.18,11.25,8.29,7.4,4.44,,5.33,12.43,4.44,,,8.29,22.79,6.21,17.76,6.81,48.83,12.73,8.88,26.388889,21.066667,31.633333,0.028222,,21.006944,71.400255
US_TN_47115,2021-06-29,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3249,49,2,8324,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,20,22,,18,-26,5,4.5,7.2,15.91,7.8,,8.7,6.3,6.3,5.7,14.11,6.6,,4.5,8.7,28.21,6.0,14.11,6.3,49.22,10.2,10.51,25.7,20.972222,30.761111,0.03175,,21.4375,76.131404
US_TN_47115,2021-06-30,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,14,0,3263,49,13,8337,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,37,30,,24,-26,5,4.48,8.37,16.14,8.97,5.98,7.47,8.97,9.27,,16.74,5.08,,,12.55,27.2,5.98,14.35,5.68,40.66,11.96,5.98,25.377778,20.322222,31.344444,1.3462,,20.395833,73.356672
US_TN_47115,2021-07-01,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,4,0,3267,49,19,8356,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,36,27,,24,-27,5,4.38,5.84,14.6,8.46,5.25,4.09,8.17,4.67,4.09,12.55,6.13,,,7.88,25.4,5.84,11.68,7.59,36.49,9.93,5.25,25.1,20.955556,30.466667,0.987778,,20.895833,76.764979
US_TN_47115,2021-07-02,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,1,0,3268,49,8,8364,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,31,38,,40,-30,5,4.8,6.61,13.51,6.31,,6.01,11.71,5.41,4.5,9.31,,,4.8,7.51,24.93,7.51,16.52,,34.84,8.41,8.41,24.894444,21.927778,29.794444,4.390571,,21.0625,78.582299
US_TN_47115,2021-07-03,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3268,49,328,8692,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,44,63,,57,-21,,5.82,4.53,9.38,6.15,8.09,7.12,11.0,,,7.44,,,6.15,7.44,24.59,4.85,10.03,6.15,37.21,10.68,8.41,22.161111,16.416667,27.838889,1.6256,,15.215278,63.818472
US_TN_47115,2021-07-04,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3268,49,14,8706,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,20,,90,4,-33,,5.32,,14.64,8.65,,5.32,10.64,7.32,,5.99,,,4.99,6.99,23.62,,11.31,4.99,34.26,9.65,6.99,21.533333,14.094444,29.822222,0.0,,15.055556,65.510948
US_TN_47115,2021-07-05,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3268,49,0,8706,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,43,26,,32,-60,13,4.03,4.61,14.98,10.08,7.49,9.51,8.35,5.47,,11.23,4.32,4.9,5.18,8.93,27.08,10.37,14.12,,44.65,11.81,11.81,24.216667,16.905556,31.572222,0.0,,18.027778,67.109362
US_TN_47115,2021-07-06,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,2,0,3270,49,7,8713,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,29,33,,19,-27,5,8.26,7.12,16.51,9.68,7.4,4.84,10.82,,,11.96,7.97,5.98,4.84,11.67,28.75,8.26,12.24,,50.39,11.39,7.12,24.7,18.45,31.188889,0.0,,19.083333,69.550925
US_TN_47115,2021-07-07,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,1,0,3271,49,7,8720,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,27,31,,21,-28,6,3.97,6.52,15.59,6.52,5.95,9.35,11.34,5.95,6.8,10.77,4.25,,5.67,9.35,29.76,4.25,15.59,,53.0,10.49,9.35,24.088889,21.172222,28.105556,1.778,,20.9375,81.889516
US_TN_47115,2021-07-08,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3271,49,15,8735,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,27,25,,24,-28,6,,7.47,14.08,9.77,5.46,6.89,10.92,7.18,4.88,7.76,6.89,,,11.2,28.15,6.03,13.79,4.6,38.78,11.49,8.9,24.177778,20.816667,29.883333,4.608286,,20.875,81.257497
US_TN_47115,2021-07-09,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,3,0,3274,49,12,8747,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,11,7,,23,-29,8,,7.24,16.42,7.24,,5.01,9.46,,6.96,11.69,4.17,,,8.9,26.43,4.17,12.24,5.84,35.9,10.02,5.01,24.627778,21.616667,29.116667,0.435429,,22.0625,84.165796
US_TN_47115,2021-07-10,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3274,49,13,8760,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,25,28,96,51,-17,,5.01,5.01,15.03,,,5.89,10.02,4.13,,11.2,5.01,,,10.61,25.94,,10.32,4.72,38.02,8.84,5.89,25.027778,20.961111,31.111111,10.813143,,21.715278,80.61614
US_TN_47115,2021-07-11,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3274,49,20,8780,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,15,,10,37,-25,,6.05,8.65,13.83,11.24,6.05,8.07,10.09,5.76,,7.21,6.05,,5.19,8.07,23.63,5.48,12.68,8.36,39.77,10.95,8.65,25.138889,21.555556,30.494444,5.588,,21.881944,81.932797
US_TN_47115,2021-07-12,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,5,0,3279,49,13,8793,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,14,16,,23,-18,4,7.21,8.94,17.6,5.48,7.5,10.96,12.69,5.77,4.9,8.94,6.35,,,9.23,29.42,5.48,10.38,6.63,49.33,9.52,5.19,24.066667,21.555556,29.283333,7.474857,,21.125,82.68768
US_TN_47115,2021-07-13,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,2,0,3281,49,5,8798,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,20,15,,16,-24,5,5.25,7.29,19.24,5.83,6.12,9.91,11.08,4.37,4.08,9.04,,,6.41,10.5,29.16,6.71,11.37,6.41,53.06,8.16,9.62,23.522222,20.438889,28.761111,4.426857,,20.402778,81.877918
US_TN_47115,2021-07-14,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,1,0,3282,49,12,8810,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,31,28,,18,-25,4,,7.72,13.45,9.73,5.72,4.58,10.3,5.15,,11.73,4.29,,,7.72,31.75,6.29,11.16,6.58,41.2,11.44,6.29,23.566667,19.25,30.372222,2.213429,,20.402778,80.646671
US_TN_47115,2021-07-15,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,3,0,3285,49,23,8833,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,28,24,,14,-26,6,,7.56,18.02,8.14,,6.98,11.63,7.85,4.94,9.01,10.47,,,9.3,23.26,6.11,14.25,7.56,43.32,11.34,4.36,25.405556,20.194444,31.594444,0.4572,,20.868056,74.700989
US_TN_47115,2021-07-16,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3285,49,15,8848,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,18,10,,24,-25,4,9.69,8.84,14.82,9.12,6.84,4.28,7.7,4.28,,11.97,6.84,,4.85,9.41,27.93,7.13,9.98,9.98,45.61,7.98,9.69,25.755556,20.588889,32.005556,0.0,,21.423611,75.674205
US_TN_47115,2021-07-17,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3285,49,18,8866,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,32,23,74,47,-15,,,5.34,15.43,6.83,6.53,6.83,8.01,4.75,4.15,11.57,5.34,5.04,,9.79,29.08,8.01,17.8,5.04,42.43,12.76,8.61,24.461111,20.966667,29.694444,1.487714,,21.083333,80.189229
US_TN_47115,2021-07-18,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3285,49,12,8878,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,43,,39,38,-25,,,8.52,14.3,8.82,6.39,5.48,13.08,4.56,4.87,10.95,5.48,4.26,4.87,7.61,29.51,5.17,16.43,4.26,40.47,12.47,7.61,23.85,21.277778,28.333333,2.00025,,21.340278,84.786631
US_TN_47115,2021-07-19,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,1,0,3286,49,4,8882,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,21,15,,25,-22,6,5.95,9.63,14.44,6.8,4.82,3.96,8.78,5.95,5.66,11.05,8.21,,6.8,11.89,30.87,6.23,13.6,5.95,48.71,9.06,7.36,23.072222,21.15,26.827778,13.752286,,21.458333,89.84825
US_TN_47115,2021-07-20,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,6,0,3292,49,0,8882,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,24,19,,16,-26,6,4.13,6.19,17.69,5.9,4.13,6.19,13.27,4.42,5.01,15.04,7.67,4.13,5.9,6.19,30.66,6.19,15.04,4.72,38.62,10.02,6.78,23.561111,21.444444,27.7,28.738286,,21.576389,87.914901
US_TN_47115,2021-07-21,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,27,0,3319,49,16,8898,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,30,23,,18,-25,4,4.12,9.72,12.07,9.13,9.13,4.12,9.42,,,7.36,,5.3,4.42,7.36,34.75,6.48,9.72,4.42,43.58,12.66,7.66,24.677778,21.377778,30.144444,5.769429,,21.527778,81.836651
US_TN_47115,2021-07-22,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,9,0,3328,49,9,8907,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,24,21,,19,-25,6,10.51,10.51,13.72,6.72,5.84,,11.68,5.84,7.01,10.51,5.55,7.01,7.01,10.22,34.45,9.64,11.97,,43.8,11.1,7.88,25.194444,20.122222,31.444444,1.0922,,20.895833,76.109784
US_TN_47115,2021-07-23,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,11,1,3339,50,7,8914,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,14,10,,29,-27,5,,6.75,12.62,11.45,5.28,4.11,9.98,6.75,4.7,8.81,4.11,,,10.86,27.01,4.99,14.68,,43.44,10.86,7.34,25.122222,19.272222,31.672222,0.0,,20.479167,74.45804
US_TN_47115,2021-07-24,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3339,50,13,8927,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,40,40,103,52,-14,,,6.1,14.94,6.4,6.4,8.54,10.67,5.18,,8.84,,5.79,4.57,7.32,28.04,6.1,13.11,4.27,39.32,14.63,7.01,25.772222,19.811111,32.45,0.0,,21.256944,74.937607
US_TN_47115,2021-07-25,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3339,50,11,8938,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,39,,45,33,-24,,4.49,5.38,16.75,9.27,6.28,,6.88,,,11.37,5.98,6.58,,6.28,31.11,6.88,15.56,5.68,41.28,13.76,11.07,26.472222,22.033333,32.766667,0.0,,22.847222,79.009039
US_TN_47115,2021-07-26,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,19,0,3358,50,3,8941,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,14,13,,8,-22,4,6.54,9.39,15.64,6.83,,,11.38,6.54,4.83,10.81,4.83,,5.4,5.4,32.71,6.83,17.35,4.55,46.08,11.66,9.1,26.177778,22.311111,32.855556,0.0,,23.118056,82.16357
US_TN_47115,2021-07-27,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,10,0,3368,50,4,8945,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,17,16,,-2,-23,6,5.8,4.35,17.68,6.67,6.09,6.67,11.6,5.8,,12.18,4.64,,4.64,8.7,24.64,8.7,12.46,,42.32,12.18,8.7,26.25,22.038889,33.072222,4.608286,,22.701389,79.749226
US_TN_47115,2021-07-28,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,17,0,3385,50,11,8956,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,23,23,,8,-24,4,7.13,7.72,18.12,10.4,10.1,7.13,9.21,4.46,4.75,12.78,6.54,9.51,,10.7,27.04,8.32,12.78,5.05,40.71,10.99,7.72,26.783333,21.8,33.416667,4.176889,,21.895833,73.335416
US_TN_47115,2021-07-29,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,18,0,3403,50,20,8976,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,21,15,,12,-26,5,4.79,10.77,19.74,10.17,6.28,,9.57,5.98,,8.37,9.87,5.98,4.49,8.07,25.12,5.08,8.67,4.19,39.47,8.97,6.88,26.316667,19.944444,33.838889,0.0,,21.201389,72.339036
US_TN_47115,2021-07-30,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,10,0,3413,50,11,8987,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,14,15,,18,-26,6,4.86,10.32,14.88,7.89,7.59,4.86,12.15,4.86,,5.77,,,5.47,6.98,23.68,,12.15,5.47,37.35,8.5,5.77,27.222222,21.927778,33.927778,0.508,,23.423611,78.487468
US_TN_47115,2021-07-31,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3413,50,8,8995,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,35,33,,57,-16,,4.93,7.39,18.78,9.24,4.31,4.31,8.01,5.54,,6.77,,4.31,5.54,5.54,24.32,,9.54,,36.02,14.78,6.46,26.655556,22.855556,32.994444,1.524,,22.708333,78.086548
US_TN_47115,2021-08-01,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,0,0,3413,50,12,9007,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,35,,40,34,-28,,,4.79,15.27,6.89,5.39,,9.28,4.49,9.28,8.98,6.59,5.39,6.29,,28.44,4.49,13.17,4.79,42.52,12.28,9.58,25.533333,21.927778,30.672222,0.834571,,22.0,80.039695
US_TN_47115,2021-08-02,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,30,0,3443,50,3,9010,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,21,18,,20,-20,3,10.1,7.79,13.56,6.06,9.24,6.64,8.08,5.77,,10.97,6.35,,6.06,8.66,27.13,7.21,15.01,,47.91,10.68,5.77,23.45,18.761111,28.677778,1.016,,18.756944,74.241587
US_TN_47115,2021-08-03,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,13,0,3456,50,3,9013,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,28,31,,0,-24,4,4.08,9.33,15.46,11.08,5.25,6.71,7.58,6.71,5.83,6.71,6.12,4.37,6.71,9.33,25.66,5.54,13.12,5.25,38.49,8.17,5.54,23.8,18.4,29.422222,0.0,,18.034722,69.335208
US_TN_47115,2021-08-04,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,10,0,3466,50,11,9024,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,28,29,,9,-22,4,4.13,8.26,20.66,7.97,5.9,4.72,12.1,7.38,,12.69,6.79,,6.2,9.74,27.74,7.38,13.87,4.72,38.95,10.33,,22.777778,17.9,29.261111,0.0,,17.645833,72.242054
US_TN_47115,2021-08-05,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,8,0,3474,50,14,9038,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,23,20,,11,-23,5,,6.93,20.5,9.95,6.03,6.33,12.66,4.82,,11.76,9.95,,,11.16,20.2,6.93,,5.13,42.21,7.24,7.84,23.094444,17.216667,30.138889,3.612444,,17.986111,72.125593
US_TN_47115,2021-08-06,ChIJ3XB7acP_YIgREXiDM2phhN8,Q501968,geoId/47115,US,United States of America,TN,Tennessee,47115,Marion County,US,USA,2,16,0,3490,50,13,9051,28406,13917,14489,3232,3401,3296,3109,3631,4099,3969,2491,1178,1848188,35.13,-85.61,1327,74.366667,13,16,,14,-23,4,4.29,7.15,18.87,4.29,8.86,6.58,12.01,4.29,4.0,10.29,4.0,,,9.72,23.45,,14.01,4.58,40.03,9.72,5.43,24.488889,19.916667,29.85,0.0,,19.701389,73.79915
