location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MA_25007,2020-06-24,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,45,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-16,3.76,14.1,6.21,22.19,9.78,5.83,7.9,3.01,7.9,2.82,4.89,2.63,5.26,9.78,,,,3.76,3.57,4.33,5.83,30.46,5.64,13.35,3.2,2.82,3.01,38.92,5.26,18.05,7.71,4.51,3.95,21.623457,18.506173,24.987654,0.0,20.333333,91.78609
US_MA_25007,2020-06-25,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,45,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-11,4.37,11.21,8.74,15.2,8.55,4.56,10.07,3.8,7.41,4.37,3.23,2.66,5.7,11.02,4.75,6.27,4.18,3.99,4.18,3.04,5.13,30.59,7.98,10.83,,4.94,5.7,40.84,5.32,15.01,8.55,3.8,4.37,22.265432,16.901235,27.407407,0.0,16.703704,71.139978
US_MA_25007,2020-06-26,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,46,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-11,3.19,10.13,6.56,18.0,4.5,5.81,6.0,2.62,4.31,3.94,4.69,,8.44,13.13,4.31,5.44,3.19,3.38,4.69,3.56,3.38,24.57,4.5,14.81,3.75,2.81,7.69,33.76,4.88,19.5,8.44,3.38,5.63,22.160494,18.049383,26.222222,0.0,19.231481,81.699332
US_MA_25007,2020-06-27,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,48,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,,10.86,9.23,14.48,6.52,6.34,7.6,4.89,6.88,4.34,4.53,3.62,4.89,5.43,3.44,4.89,3.62,3.8,5.97,4.16,4.53,30.05,5.97,11.4,2.53,4.16,5.79,38.38,4.71,16.47,5.25,,5.43,21.376543,17.061728,26.592593,0.0,18.666667,84.7105
US_MA_25007,2020-06-28,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,48,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,4.17,10.62,4.36,19.35,7.21,6.83,6.83,,3.6,3.22,,3.41,3.04,6.83,3.79,3.6,3.41,4.74,5.12,2.85,5.12,28.26,6.07,17.26,,2.85,6.26,38.31,6.45,22.0,8.16,2.65,,21.938272,17.722222,26.475309,5.9055,19.824074,87.010692
US_MA_25007,2020-06-29,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,49,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-14,3.75,13.2,7.5,18.74,8.47,2.93,6.68,3.42,6.84,3.91,4.07,3.26,5.7,8.47,5.21,5.21,6.52,4.24,3.91,2.93,6.19,25.75,5.54,12.55,6.19,4.4,6.03,39.6,5.38,13.04,6.36,6.19,4.56,21.061728,18.925926,25.487654,3.302,19.740741,92.01583
US_MA_25007,2020-06-30,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,49,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-6,3.88,11.81,8.1,15.02,8.78,5.23,7.09,3.21,5.57,3.88,2.53,2.36,5.4,8.1,4.22,4.05,3.54,4.73,5.23,2.87,4.73,27.01,6.25,11.81,7.09,4.56,6.41,36.12,4.56,14.01,8.27,,4.73,19.993827,17.901235,23.654321,3.443111,17.953704,87.949796
US_MA_25007,2020-07-01,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,50,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-13,4.79,10.42,5.46,17.03,6.45,7.11,5.79,3.47,3.97,2.98,2.65,,4.96,7.11,3.97,5.62,5.29,4.13,3.97,2.48,5.46,26.12,5.95,13.72,3.47,2.48,4.79,38.69,5.46,13.56,7.11,2.98,3.31,19.58642,16.802469,23.351852,3.753556,17.962963,89.886903
US_MA_25007,2020-07-02,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,-1,0,49,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-9,3.52,9.9,5.37,16.62,6.88,4.2,3.86,3.69,6.71,3.69,,3.52,4.2,5.54,4.36,5.2,5.71,2.85,4.2,2.85,4.87,31.72,5.37,14.43,3.02,2.85,5.2,34.41,4.53,18.46,6.55,2.35,,22.037037,17.654321,25.907407,0.0,18.916667,82.411262
US_MA_25007,2020-07-03,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,50,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-21,4.74,11.61,6.87,17.11,6.26,7.18,7.33,3.06,6.26,5.35,2.29,2.6,4.12,5.96,3.21,5.19,5.8,2.29,3.06,3.97,3.21,32.08,5.5,12.37,3.51,4.58,3.21,36.66,6.57,22.76,8.1,2.75,3.97,21.567901,18.54321,25.469136,0.0,19.398148,88.357275
US_MA_25007,2020-07-04,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,50,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-4,3.54,9.81,8.2,17.21,7.08,6.27,4.02,4.5,7.4,3.06,,3.54,3.7,7.72,4.34,4.99,3.22,3.54,4.83,3.86,4.34,27.66,4.34,14.15,4.18,,3.38,34.58,5.15,18.66,8.36,2.9,4.34,19.808642,17.746914,23.962963,0.03175,18.037037,89.340004
US_MA_25007,2020-07-05,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,51,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,4.3,8.01,7.27,15.87,6.67,6.38,5.64,2.82,8.01,3.86,2.97,3.41,4.75,7.42,5.04,2.23,4.0,4.45,5.49,4.0,4.15,31.15,7.27,12.61,2.67,3.26,6.08,39.31,3.86,16.61,6.67,2.52,3.12,19.753086,17.302469,23.783951,0.0,18.203704,91.153494
US_MA_25007,2020-07-06,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,51,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-13,4.57,11.79,7.07,18.41,7.66,6.48,5.45,2.8,6.19,2.21,2.5,2.06,5.3,6.92,3.68,4.71,5.16,4.12,4.86,2.95,3.83,33.74,5.3,14.29,4.57,4.27,3.39,37.57,5.01,17.68,6.78,,3.83,21.12963,18.333333,24.166667,0.9525,19.009259,88.331846
US_MA_25007,2020-07-07,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,51,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-13,3.65,10.64,6.84,19.31,7.91,6.69,5.17,5.32,4.87,4.71,4.26,3.04,4.26,6.23,4.56,3.5,2.89,3.65,,2.58,5.02,25.69,6.08,14.44,3.34,,5.93,39.22,5.02,17.33,7.45,2.13,5.02,17.987654,15.432099,22.45679,0.282222,15.12963,85.032765
US_MA_25007,2020-07-08,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,53,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-6,4.73,11.44,7.17,16.01,8.54,7.32,4.57,3.96,6.25,3.81,2.44,2.9,4.88,9.3,5.95,3.05,4.42,3.96,5.18,3.96,5.34,34.92,2.13,14.94,4.27,5.34,4.73,36.74,4.42,22.41,8.39,3.66,4.27,21.987654,16.95679,26.055556,0.0,19.537037,84.886471
US_MA_25007,2020-07-09,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,55,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-7,4.17,13.29,6.64,17.46,6.03,5.56,4.48,2.94,5.41,3.09,4.17,3.09,4.48,7.88,5.1,3.55,6.03,3.71,5.72,4.63,5.72,28.12,6.64,13.29,3.24,4.33,3.71,33.68,6.33,18.54,10.97,3.55,2.94,23.67284,20.635802,27.623457,0.0,21.527778,87.552095
US_MA_25007,2020-07-10,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,56,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-11,,9.1,8.36,15.55,10.12,4.7,3.81,3.08,5.87,4.11,,3.08,5.14,7.04,5.14,4.7,2.05,3.52,3.96,3.52,5.43,31.99,5.14,11.59,3.67,3.08,5.14,30.96,3.96,16.43,7.48,3.67,3.08,22.851852,19.987654,26.524691,0.0,21.481481,92.736595
US_MA_25007,2020-07-11,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,3,0,59,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,3.28,8.85,6.39,21.3,5.41,4.42,6.88,3.6,6.55,4.1,3.11,4.26,4.75,4.1,6.06,2.79,3.11,3.11,5.24,3.93,3.77,29.99,4.75,18.52,2.79,3.11,5.08,39.0,4.1,20.32,5.57,,2.79,23.759259,20.54321,27.012346,1.143,22.166667,90.702591
US_MA_25007,2020-07-12,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,-1,0,58,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,4.74,9.15,5.23,15.68,8.17,6.7,5.23,4.25,5.55,4.57,,3.27,5.55,6.86,5.23,3.1,4.08,3.92,3.1,4.41,4.08,28.58,5.39,11.27,3.1,3.27,5.23,39.04,6.04,16.17,9.31,3.1,4.08,23.888889,21.351852,27.216049,0.169333,20.953704,82.700008
US_MA_25007,2020-07-13,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,58,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-12,3.71,9.94,8.16,17.51,9.2,5.64,5.34,2.08,6.97,3.86,3.56,2.23,3.86,8.75,4.75,4.6,5.04,5.19,5.49,3.41,5.34,28.49,5.34,16.32,3.86,,6.08,40.35,7.12,18.84,9.94,3.56,2.97,23.259259,20.950617,27.117284,0.0,20.268519,82.868105
US_MA_25007,2020-07-14,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,-1,0,57,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-7,2.57,7.55,5.74,17.36,9.51,7.09,6.34,3.17,4.68,3.02,2.72,2.26,6.34,7.55,3.92,6.19,4.38,3.62,5.43,4.98,6.49,28.68,7.7,15.24,3.92,4.53,4.53,36.37,5.13,17.66,7.39,3.17,4.38,22.157407,18.953704,26.453704,0.0,20.046296,87.8914
US_MA_25007,2020-07-15,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,57,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-8,4.07,13.56,8.44,15.67,8.74,6.78,5.42,2.41,5.88,,,3.31,5.27,8.44,4.82,4.52,2.71,2.26,5.72,4.37,4.67,29.23,5.27,16.27,4.52,4.82,4.07,35.85,4.07,17.17,6.93,2.86,3.62,19.62963,17.296296,24.62963,0.042333,15.981481,79.560474
US_MA_25007,2020-07-16,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,57,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-4,2.54,8.41,8.57,14.77,6.83,4.92,8.26,3.02,5.24,,,3.17,5.08,8.73,3.02,3.49,5.08,2.54,3.65,3.17,3.81,26.83,4.29,11.91,5.24,2.54,4.92,36.67,5.4,18.26,7.3,3.02,3.97,18.138889,12.814815,23.083333,0.0,13.25,73.267551
US_MA_25007,2020-07-17,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,57,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-6,3.84,9.46,8.72,14.48,6.95,5.62,6.36,2.66,8.28,3.25,,3.25,5.17,8.28,5.47,4.88,3.99,4.43,3.69,3.99,5.03,23.79,5.03,11.53,2.96,2.37,5.91,37.68,5.76,15.07,4.14,,4.14,18.450617,13.87037,22.660494,0.0,15.62037,86.945289
US_MA_25007,2020-07-18,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,2,0,59,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,4.25,9.17,7.81,15.96,3.91,8.32,5.26,,5.26,4.58,2.38,3.23,4.75,4.25,3.06,3.57,6.79,4.92,6.45,3.57,4.58,26.66,7.81,13.25,,3.74,5.09,35.32,5.6,14.27,5.77,2.38,2.89,23.45679,17.907407,27.95679,1.298222,20.777778,84.562061
US_MA_25007,2020-07-19,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,59,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,3.74,10.59,7.32,18.53,5.92,4.67,5.92,3.74,7.16,4.98,4.05,2.34,3.74,6.7,6.07,4.36,5.29,6.07,4.21,4.21,4.52,24.92,4.36,14.79,3.11,2.18,4.05,36.28,7.16,16.2,7.16,2.49,4.21,23.191358,20.037037,27.166667,0.0,21.333333,88.894046
US_MA_25007,2020-07-20,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,59,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-10,3.25,10.8,6.66,16.86,6.66,4.14,4.29,2.96,7.4,3.11,,2.96,4.59,7.25,5.62,2.22,4.29,2.96,5.77,2.96,4.14,27.37,5.18,16.86,3.55,4.73,4.88,40.39,7.4,14.94,8.29,2.22,2.96,24.5,21.259259,29.117284,0.0,22.240741,85.814274
US_MA_25007,2020-07-21,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,5,0,64,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-8,5.11,9.91,7.75,16.27,8.83,6.35,4.8,,6.82,3.41,3.87,2.48,5.27,7.59,5.42,3.72,3.41,3.1,4.03,3.72,4.96,25.56,5.58,12.39,4.03,5.11,5.11,41.67,5.42,18.28,7.59,2.48,2.94,26.574074,22.166667,31.191358,0.056444,18.722222,61.801839
US_MA_25007,2020-07-22,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,64,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-1,4.88,11.08,7.39,16.55,8.13,5.47,5.17,5.47,7.24,3.99,2.37,3.84,5.32,7.68,3.1,5.03,5.03,4.43,3.84,5.32,2.96,26.75,3.99,15.37,5.17,6.06,6.5,40.2,3.69,16.7,7.24,2.96,2.22,24.32716,20.450617,29.697531,0.0,20.388889,79.861312
US_MA_25007,2020-07-23,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,64,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,6,5.4,10.36,7.0,14.88,7.0,5.4,6.71,3.65,7.15,3.65,2.33,3.35,4.52,5.4,6.13,3.5,4.67,4.96,5.83,4.81,4.67,26.11,5.4,12.25,4.23,4.96,4.23,41.87,6.13,15.03,8.02,2.04,4.38,25.271605,21.475309,28.851852,0.790222,22.916667,85.888061
US_MA_25007,2020-07-24,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,64,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,4,4.53,9.35,8.62,15.48,7.6,5.7,4.53,3.07,4.97,3.94,4.53,,4.82,7.3,4.53,5.11,3.21,3.36,3.65,3.51,3.21,21.91,4.38,10.66,4.09,2.77,4.24,35.06,4.24,14.61,7.6,3.36,3.8,24.506173,22.290123,28.104938,0.127,21.083333,81.466468
US_MA_25007,2020-07-25,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,64,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,4.85,7.44,6.96,15.69,5.34,5.5,5.18,3.23,4.69,3.88,,3.56,4.21,7.28,5.82,3.72,3.4,2.91,3.72,3.72,3.72,24.1,6.31,15.37,2.91,3.72,3.07,33.49,6.15,15.69,7.44,,3.72,23.654321,18.049383,29.41358,0.0,19.75,79.333083
US_MA_25007,2020-07-26,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,64,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,3.73,8.08,7.93,16.63,8.24,4.04,5.91,2.64,5.75,5.29,2.95,,3.89,6.84,3.42,4.66,4.04,3.58,2.8,5.13,3.27,26.12,4.82,13.84,2.95,4.35,3.89,33.27,6.06,14.92,10.11,2.18,5.13,26.209877,21.388889,30.925926,0.0,22.601852,79.073681
US_MA_25007,2020-07-27,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,64,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-3,3.65,11.24,7.45,16.06,7.01,4.09,4.09,3.5,3.94,3.65,3.21,2.04,4.53,8.17,5.25,4.67,4.82,,3.94,3.79,4.09,28.9,6.57,12.12,3.5,3.21,5.11,36.49,6.28,18.68,7.15,2.63,4.96,26.993827,23.012346,31.962963,0.0,21.185185,69.446212
US_MA_25007,2020-07-28,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,1,0,65,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-4,3.68,8.4,6.78,19.15,8.1,14.73,5.74,3.24,4.86,3.54,3.24,,6.04,8.4,6.04,4.71,3.83,4.27,4.86,3.09,4.27,27.84,6.78,14.58,3.83,3.24,5.01,33.29,5.89,18.85,8.1,3.39,2.36,27.382716,23.932099,32.160494,0.0,22.814815,74.564842
US_MA_25007,2020-07-29,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,65,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-4,3.61,10.25,8.23,15.59,8.81,7.94,5.78,3.03,8.09,3.75,3.03,2.45,5.49,7.07,3.18,4.91,6.5,3.46,3.61,2.89,4.47,28.3,5.78,11.26,3.75,3.61,4.62,36.52,5.78,14.44,4.33,,3.9,25.703704,22.5,31.012346,0.0,18.824074,65.638029
US_MA_25007,2020-07-30,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,65,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,2,5.29,9.58,5.87,13.73,8.15,9.87,6.01,3.15,5.15,5.01,3.43,3.43,4.86,7.15,5.29,3.0,5.15,3.43,5.72,5.87,5.15,24.6,6.58,10.59,4.58,5.01,7.15,35.05,5.58,10.01,9.44,,4.0,25.290123,22.061728,29.54321,0.0,22.925926,85.871783
US_MA_25007,2020-07-31,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,65,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-3,6.22,7.57,6.89,15.54,8.38,6.89,5.14,4.05,6.35,4.05,2.84,2.16,5.0,6.08,4.46,6.62,3.38,4.05,3.92,4.6,3.38,25.14,5.81,10.81,6.08,3.38,4.73,36.09,4.46,15.68,8.24,2.84,2.7,24.179012,21.919753,28.271605,0.762,22.166667,88.760705
US_MA_25007,2020-08-01,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,65,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,3.06,8.39,7.1,16.45,6.77,6.94,,3.39,5.0,4.52,2.74,3.23,3.39,7.26,4.68,3.06,2.74,4.03,3.06,4.03,5.0,20.16,6.29,11.13,2.9,3.55,4.84,35.0,3.71,14.36,8.87,,3.06,23.716049,18.462963,28.944444,0.423333,19.092593,76.999829
US_MA_25007,2020-08-02,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,65,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,,4.61,11.67,7.22,17.51,9.52,6.91,7.83,3.53,4.92,3.84,3.84,3.84,7.37,12.75,5.38,3.69,4.3,3.38,6.91,5.53,3.69,23.5,5.84,15.98,5.07,4.92,6.3,41.01,7.99,14.9,6.45,,,24.0,19.302469,28.240741,0.0,20.5,81.666531
US_MA_25007,2020-08-03,ChIJ5XjbKEAl5YkR3LgllJt1C08,Q54091,geoId/25007,US,United States of America,MA,Massachusetts,25007,Dukes County,US,USA,2,0,0,65,0,,,17311,8487,8824,1674,1681,1736,1946,2055,2713,2947,1765,794,2387198,41.414841,-70.612679,1272,81.275,,,,-3,4.14,9.42,5.14,12.85,7.28,3.14,5.28,3.14,7.42,4.0,,3.71,2.57,9.99,8.14,3.57,3.28,4.57,5.57,5.57,5.14,28.12,5.42,13.7,3.57,4.28,4.28,37.11,5.42,16.13,8.56,2.85,3.14,26.808642,22.37037,30.209877,0.0,22.342593,76.027024
