location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20169,2022-03-11,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,1,14091,231,0,27075,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-7,-6,,23,-19,5,1.68,6.38,5.14,4.14,9.73,2.12,9.4,4.47,1.9,5.03,6.04,3.8,2.24,2.8,2.12,1.79,11.74,2.01,5.26,2.8,,3.92,,9.17,3.47,2.68,3.24,4.81,2.35,1.79,4.81,4.47,2.35,5.03,3.36,2.12,6.49,19.91,5.93,3.47,5.7,3.02,4.03,4.7,2.68,2.35,6.04,35.01,1.68,1.9,,4.47,5.59,,2.12,1.79,3.13,5.14,4.7,3.36,3.24,4.25,3.13,1.68,-5.679012,-11.604938,1.382716,1.524,,-11.166667,65.145381
US_KS_20169,2022-03-12,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14091,231,19,27094,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-6,-2,,35,-20,2,1.88,3.75,6.38,4.0,10.13,2.63,11.38,4.0,1.88,3.5,4.38,2.88,,2.25,,2.13,12.01,3.5,6.63,2.5,,4.13,2.0,6.0,2.5,2.25,3.0,4.38,3.88,2.75,2.75,4.88,,3.63,2.75,1.88,4.75,15.01,4.88,1.88,8.01,2.0,2.13,3.13,2.0,2.63,3.63,32.4,2.75,1.75,2.25,4.63,5.38,,,3.75,,3.88,2.75,2.75,2.75,2.88,2.0,3.13,-3.623457,-13.530864,10.920635,0.0,,-11.375,53.850851
US_KS_20169,2022-03-13,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14091,231,4,27098,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,9,5,,47,1,1,3.27,5.37,5.37,3.4,9.17,,8.51,4.71,,3.67,4.58,3.93,2.36,,2.49,2.75,9.69,4.71,6.03,2.36,,2.49,,7.6,4.45,,4.19,4.58,4.19,,4.06,3.93,,3.8,2.62,3.27,3.93,16.63,4.06,1.83,5.76,4.06,4.98,3.67,3.14,2.36,6.16,29.21,,,2.62,4.19,3.67,,2.23,,3.01,4.85,4.06,3.54,,3.27,3.27,2.75,9.080247,0.092593,21.246914,0.0,,-5.284722,36.227126
US_KS_20169,2022-03-14,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14091,231,6,27104,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,4,3,,32,-24,3,2.1,3.38,5.83,2.8,10.95,3.03,8.97,5.13,2.45,3.85,5.36,3.96,1.75,5.01,1.63,2.1,11.07,4.66,7.22,3.15,,4.19,2.56,10.14,5.48,3.26,2.21,5.36,2.8,2.8,4.43,3.38,2.68,5.24,2.56,2.8,6.99,19.92,6.41,4.66,6.64,2.56,3.96,4.78,2.1,3.15,4.89,36.47,1.98,,,3.85,4.78,2.56,,,1.98,6.76,4.43,3.96,3.15,4.19,4.31,3.03,11.074074,2.537037,19.185185,0.0,,-3.131944,37.119634
US_KS_20169,2022-03-15,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,-2,0,14089,231,12,27116,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,10,4,,30,-28,2,1.74,4.29,6.38,3.6,11.95,2.9,9.74,3.36,3.36,4.18,4.29,4.64,,3.25,2.44,2.55,10.09,5.1,6.38,2.78,,4.41,2.2,9.74,3.94,1.74,2.78,3.02,2.67,3.36,5.22,2.44,2.55,3.13,2.44,3.48,7.54,21.11,6.5,2.2,6.15,2.09,3.36,3.36,1.86,1.86,6.73,34.22,1.74,,2.44,3.94,7.31,2.44,2.67,2.32,3.13,5.68,5.57,5.45,2.32,3.36,1.97,2.44,7.697531,-2.364198,17.5,0.0,,-0.75,55.242719
US_KS_20169,2022-03-16,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,3,0,14092,231,4,27120,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,16,9,,40,-26,1,2.57,3.62,6.53,4.08,13.64,4.2,8.28,5.01,2.8,5.13,5.13,4.67,2.92,4.08,2.33,3.62,9.33,5.01,5.95,3.73,2.22,4.43,3.38,10.15,3.96,2.57,4.55,5.71,3.73,2.45,4.55,4.2,3.03,3.27,1.87,2.92,6.76,20.99,5.13,4.32,6.76,2.57,4.9,5.01,2.57,2.1,5.25,36.97,3.03,2.1,2.45,5.25,6.65,,3.03,,3.73,6.53,5.25,3.62,3.03,3.96,3.85,,11.932099,1.277778,24.240741,0.0,,0.270833,45.320619
US_KS_20169,2022-03-17,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14092,231,6,27126,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,6,7,,28,-27,4,2.39,5.35,5.7,3.87,13.9,3.76,6.04,5.13,1.82,3.53,4.67,4.21,,3.08,2.05,2.62,12.3,2.62,6.49,2.85,3.42,4.56,1.59,11.73,3.53,2.51,1.82,5.92,3.08,2.16,3.76,3.19,3.53,2.85,2.85,2.96,7.52,19.02,6.49,3.3,6.15,2.51,3.08,3.53,1.59,1.94,5.01,34.74,,2.16,1.94,3.3,4.33,,1.94,,3.42,5.01,5.7,3.3,2.85,3.76,1.94,,12.240741,5.679012,21.932099,0.0,,2.569444,52.310307
US_KS_20169,2022-03-18,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,6,2,14098,233,17,27143,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-4,-7,,38,-25,4,1.6,4.47,4.35,4.24,10.65,2.18,6.87,4.12,2.29,3.09,4.35,4.58,5.04,3.78,,2.41,8.82,4.81,5.27,2.75,2.41,2.18,2.41,9.62,5.73,1.83,3.9,4.7,2.63,,4.24,3.67,,3.32,2.29,1.83,5.16,19.13,5.73,2.63,6.99,3.21,4.01,5.38,2.41,2.29,6.19,31.96,,1.95,,3.44,5.5,,,,2.63,5.38,5.16,5.5,,3.9,2.18,,5.432099,1.080247,13.092593,6.660444,,1.0,73.13286
US_KS_20169,2022-03-19,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14098,233,10,27153,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-2,2,,45,-15,0,2.71,5.02,5.28,5.67,7.99,2.19,7.34,3.61,1.8,4.12,4.64,3.74,2.83,1.93,,,9.02,3.61,4.89,3.09,,3.22,1.93,6.7,4.77,2.32,3.48,3.22,3.09,3.09,3.87,4.38,2.06,3.87,,,7.08,17.26,3.09,3.48,7.08,3.22,2.58,3.48,1.93,3.09,4.64,35.17,1.93,,3.74,3.99,5.93,,,,,4.64,4.25,3.48,,2.96,3.22,,7.487654,-2.450617,20.12963,2.455333,,-1.972222,51.016769
US_KS_20169,2022-03-20,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14098,233,2,27155,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,15,11,,50,10,-1,2.23,2.97,7.17,3.46,10.51,,5.94,3.83,,3.83,2.72,3.83,2.6,2.1,,3.09,8.54,4.45,5.69,2.6,1.85,3.96,3.34,5.81,3.71,,2.6,3.83,2.1,2.35,3.09,4.33,2.72,3.09,1.73,2.35,5.2,17.93,6.93,2.1,7.54,,3.83,3.46,2.85,2.97,5.69,29.44,,2.72,,4.58,6.31,,,1.85,2.85,6.56,3.22,4.21,3.09,3.46,2.47,,13.790123,4.351852,25.944444,0.0,,-1.048611,36.68441
US_KS_20169,2022-03-21,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,1,0,14099,233,0,27155,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-5,2,,16,-10,2,,3.83,5.24,4.13,12.91,2.42,5.34,5.55,3.33,5.24,4.84,4.84,1.51,3.83,,1.71,8.77,3.43,4.84,2.12,1.41,3.63,2.42,8.47,3.23,1.51,2.72,4.44,2.32,3.13,3.63,2.42,2.32,3.73,,2.42,5.55,20.27,6.76,3.43,5.34,1.41,5.14,4.84,2.02,1.41,3.93,37.92,1.51,1.51,2.12,2.72,4.94,2.72,2.42,2.02,2.72,5.34,4.03,3.93,1.71,2.82,2.02,2.02,14.425926,8.481481,23.216049,3.273778,,1.986111,43.592409
US_KS_20169,2022-03-22,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14099,233,4,27159,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-10,-4,,18,-15,4,2.37,4.54,4.14,4.83,9.96,1.77,8.87,4.24,2.66,4.63,4.83,2.86,3.15,3.75,1.68,1.77,7.89,2.86,5.52,2.56,3.75,5.52,2.27,8.08,4.73,3.06,2.46,4.73,3.06,2.07,5.03,3.45,2.27,1.87,1.38,,7.59,20.9,5.22,2.86,4.54,1.77,5.32,2.86,1.97,1.97,6.31,30.86,2.86,,2.17,4.44,4.44,1.87,,2.56,3.55,5.03,5.13,3.45,1.77,3.35,2.56,,5.802469,1.981481,9.104938,18.372667,,3.729167,87.822907
US_KS_20169,2022-03-23,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,9,1,14108,234,3,27162,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,1,10,,20,-11,2,1.99,4.48,5.88,4.78,10.36,2.99,8.17,4.78,2.99,4.08,4.88,4.48,3.19,3.89,1.79,2.79,8.67,4.68,3.99,2.89,2.59,3.99,2.69,9.66,5.68,1.99,2.39,2.99,2.79,1.89,4.18,2.89,,3.69,2.39,2.99,7.47,21.12,6.08,3.29,5.58,2.49,3.69,3.39,2.19,3.59,5.98,36.37,2.39,,2.49,4.98,6.38,,2.89,2.39,3.09,5.58,4.98,4.29,1.79,4.48,3.19,,3.808642,1.314815,7.419753,6.011333,,-2.888889,61.770394
US_KS_20169,2022-03-24,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14108,234,4,27166,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,5,5,,24,-13,2,2.21,4.52,7.74,4.32,10.95,3.52,6.53,5.93,3.01,5.42,3.92,3.42,,4.72,,1.41,7.74,3.42,4.82,,2.41,4.72,1.61,9.14,3.82,,2.31,5.83,3.31,1.71,4.12,2.71,,3.92,2.01,2.51,8.34,16.58,4.42,2.21,5.93,,5.63,4.32,2.81,2.71,3.92,33.56,1.91,,2.21,3.42,6.93,2.71,1.61,,4.02,6.43,5.42,4.02,,3.31,2.91,2.21,4.530864,0.666667,10.530864,0.084667,,-1.326389,67.251501
US_KS_20169,2022-03-25,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,1,14108,235,8,27174,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-3,-2,,31,-11,0,1.74,3.99,5.53,3.48,7.68,4.2,3.99,4.92,1.95,3.79,5.63,3.89,1.54,3.38,1.84,1.74,8.29,3.99,4.71,1.95,1.74,4.81,1.54,9.52,3.07,2.56,2.56,4.2,3.17,2.35,2.66,4.71,1.95,4.3,,1.95,7.58,19.87,3.58,1.84,4.1,3.89,5.33,4.4,2.77,1.84,4.3,34.82,1.64,,2.35,3.28,4.3,1.84,2.05,1.84,2.87,4.1,5.22,4.1,,2.77,3.28,,6.265432,-0.91358,14.302469,0.0,,-2.659722,52.601582
US_KS_20169,2022-03-26,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14108,235,4,27178,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-3,2,,31,-14,0,2.04,3.45,5.24,4.09,9.32,1.92,6.64,4.47,1.79,3.19,5.62,3.45,1.79,4.98,,3.06,8.43,3.58,6.0,3.7,,3.32,,7.15,4.21,2.17,1.92,3.45,2.68,1.92,2.81,4.21,,3.58,,2.3,6.64,17.62,4.6,2.94,5.87,3.45,4.09,4.21,2.17,2.04,5.11,32.95,1.92,,1.92,4.85,5.75,1.92,2.68,2.17,,4.72,3.58,3.96,2.55,3.45,2.04,,6.969136,-1.648148,16.141975,0.0,,-4.513889,43.6375
US_KS_20169,2022-03-27,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14108,235,10,27188,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,8,14,,27,-2,1,,3.17,4.26,4.26,8.4,1.7,7.43,3.77,,4.26,5.11,4.26,,1.7,1.95,2.31,8.4,4.5,4.63,4.26,2.56,5.36,,8.28,4.75,,2.56,3.04,3.41,,3.17,15.58,2.44,5.48,,2.68,6.21,17.04,4.99,3.9,5.72,1.83,3.41,3.77,,1.83,5.48,31.53,1.83,,1.95,4.02,4.99,,,2.19,,4.38,5.72,3.65,2.56,2.07,1.7,,6.703704,1.296296,14.395062,0.0,,-6.506944,38.333637
US_KS_20169,2022-03-28,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14108,235,0,27188,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-1,9,,23,-11,0,1.52,4.55,5.46,5.57,10.73,3.14,8.8,6.17,2.33,4.15,5.57,3.34,2.12,2.73,,2.23,8.1,3.44,4.35,2.12,1.92,4.76,,8.8,3.64,3.24,2.63,5.57,4.05,,4.45,29.86,2.73,4.15,2.12,2.53,8.7,17.41,5.97,3.95,5.06,2.73,4.76,3.44,2.43,2.63,5.57,31.17,2.12,1.62,,4.15,5.97,,2.43,1.82,2.94,5.46,5.16,4.45,2.02,3.14,3.04,2.02,7.228395,-1.17284,18.024691,0.0,,-2.819444,48.570043
US_KS_20169,2022-03-29,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,-2,0,14106,235,6,27194,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,3,6,,23,-15,1,2.85,4.37,6.0,3.46,10.98,2.34,6.61,4.78,3.25,4.68,3.56,5.7,1.42,3.86,,1.83,7.53,4.27,4.68,2.54,1.42,5.29,1.93,9.56,4.98,3.86,2.03,4.27,3.97,2.14,4.58,6.92,2.75,3.05,2.64,3.15,8.64,19.73,4.98,3.56,4.58,3.46,6.2,3.76,2.14,2.54,4.37,36.2,1.63,2.44,2.24,4.58,5.7,1.52,2.14,1.73,3.05,6.81,5.59,4.68,2.64,3.56,4.07,1.63,15.771605,7.87037,29.0,0.635,,5.527778,50.427525
US_KS_20169,2022-03-30,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,235,3,27197,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-2,11,,24,-11,1,1.88,3.07,5.05,5.15,9.22,2.87,9.51,5.75,1.69,4.06,6.64,3.47,2.08,3.17,1.49,2.48,7.93,4.56,4.86,3.87,2.18,4.46,1.98,9.02,3.57,4.36,,6.04,4.06,2.28,4.36,8.92,1.78,2.28,4.56,2.18,8.72,22.4,6.24,3.47,4.96,3.47,6.24,4.76,2.48,1.88,3.17,35.68,1.88,,2.18,3.27,5.35,2.08,2.38,2.68,100.49,5.45,4.86,4.46,1.39,3.17,3.37,,8.697531,3.746914,21.5,2.06375,,1.055556,59.156068
US_KS_20169,2022-03-31,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,235,2,27199,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-1,5,,24,-12,2,2.33,4.66,4.86,3.95,9.22,2.23,9.01,6.89,1.92,4.25,5.37,3.65,,4.15,,,6.38,3.54,3.75,3.44,2.33,2.73,1.72,9.01,4.05,3.34,2.73,4.15,3.75,2.63,4.05,5.17,1.92,4.05,2.73,,9.01,18.74,4.46,2.94,3.04,2.33,4.76,5.67,2.73,2.23,6.08,33.22,1.42,2.33,,2.13,3.85,1.42,,,26.54,4.15,3.85,4.36,1.62,3.54,4.05,,3.024691,-1.425926,10.796296,0.5715,,-3.743056,61.281824
US_KS_20169,2022-04-01,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,4,14106,239,4,27203,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-4,3,,30,-8,-1,,3.13,5.12,2.3,12.42,2.3,8.98,3.65,2.19,3.65,4.07,3.55,,2.82,,2.09,9.6,2.82,5.01,2.61,2.92,3.44,1.88,8.25,3.86,3.13,2.71,3.65,3.65,2.19,3.34,2.71,1.77,3.34,,2.61,6.89,18.89,6.37,2.3,4.8,2.4,3.65,4.7,1.57,1.77,5.01,29.85,1.77,,,2.61,4.8,,1.98,1.88,11.06,4.8,5.01,3.03,1.46,3.24,3.76,,6.91358,-2.549383,18.82716,0.03175,,-1.576389,54.618737
US_KS_20169,2022-04-02,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,239,9,27212,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,-5,5,,25,-10,-1,2.99,4.03,5.45,3.64,9.09,3.38,6.1,3.9,,4.16,4.67,5.19,2.21,3.9,,2.08,7.66,2.34,5.32,,3.38,4.42,,9.09,4.42,2.73,2.47,4.42,2.34,3.12,4.42,3.64,,4.42,,1.95,7.14,15.71,4.03,2.47,5.97,4.29,2.86,4.29,,,2.99,29.09,1.82,,3.25,2.73,5.32,,,,10.13,2.73,4.54,4.93,2.86,3.12,2.6,1.82,10.783951,0.240741,18.549383,0.141111,,0.361111,49.237173
US_KS_20169,2022-04-03,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,239,7,27219,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,7,15,,23,12,-1,2.26,3.9,7.04,4.4,11.69,1.89,6.66,6.28,,3.14,4.02,3.77,,3.14,1.89,1.76,6.16,2.64,4.4,2.26,,4.9,2.01,8.92,3.65,2.89,2.39,5.03,2.51,,3.02,4.02,1.89,3.52,,2.39,5.03,18.1,5.03,2.26,6.28,3.14,3.39,,3.14,2.01,5.4,33.3,2.26,2.01,2.01,4.4,6.28,,2.39,,3.77,3.9,5.03,2.26,2.77,3.77,2.77,,12.567901,4.395062,20.783951,0.0,,2.395833,50.258868
US_KS_20169,2022-04-04,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,239,0,27219,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,1,12,,22,-11,-1,1.93,3.46,4.98,5.08,10.88,2.03,8.54,5.39,1.42,4.58,6.3,3.35,1.93,4.78,1.63,1.63,6.91,3.15,5.59,2.64,2.03,2.95,1.52,8.64,3.35,2.13,5.08,3.76,3.25,1.73,3.66,4.58,2.34,3.76,1.83,1.63,7.42,19.62,5.18,2.13,6.41,2.54,5.59,4.68,2.03,2.34,4.88,34.46,2.54,,2.03,2.95,5.29,2.24,1.83,1.63,3.66,6.91,5.39,3.15,2.85,4.37,2.24,1.73,11.567901,4.87037,18.685185,0.0,,-0.416667,43.732871
US_KS_20169,2022-04-05,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,239,11,27230,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,4,6,,9,-14,1,2.59,5.49,6.63,5.38,11.6,3.0,8.28,4.25,2.17,5.28,4.97,3.31,,5.07,,2.07,7.35,3.11,4.04,4.04,,5.28,1.76,8.8,6.42,2.07,1.86,4.97,5.18,,3.11,4.04,2.17,3.52,1.86,2.59,7.56,21.43,5.18,3.21,5.9,3.11,6.83,4.14,1.97,2.69,6.32,33.03,2.59,,,4.25,4.97,,1.66,,2.9,6.83,5.7,4.76,1.55,5.18,2.48,1.76,12.635802,4.845679,22.438272,0.0,,5.0625,60.117291
US_KS_20169,2022-04-06,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,239,13,27243,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,6,8,,20,-11,0,2.14,4.49,6.84,4.7,13.58,3.47,8.78,4.7,2.86,4.29,6.33,3.98,1.84,2.76,2.55,2.45,8.07,3.78,5.41,2.45,2.96,3.57,3.06,10.11,4.7,1.74,3.17,5.11,2.45,2.14,4.8,5.51,3.27,3.78,2.14,4.29,7.35,20.22,4.7,2.76,7.25,3.57,5.31,3.57,2.14,,4.59,32.88,2.14,1.53,1.74,3.98,6.54,1.84,1.94,1.53,3.68,2.96,5.31,3.57,1.94,2.86,1.84,2.55,11.253086,3.981481,18.197531,0.22225,,-4.868056,32.085927
US_KS_20169,2022-04-07,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,0,0,14106,239,0,27243,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,2,1,,20,-13,2,1.74,4.4,5.94,5.02,9.63,2.87,6.45,4.3,1.64,3.99,5.74,3.07,2.36,3.48,1.54,1.74,7.07,3.79,2.97,3.28,4.81,4.61,1.43,10.86,4.3,,2.46,5.43,2.56,2.36,3.17,3.69,2.36,2.36,1.95,1.43,8.19,20.89,4.3,3.48,6.35,2.87,5.12,4.51,2.25,1.64,4.71,33.08,2.05,,2.66,3.69,6.45,2.36,1.84,,5.43,5.12,4.4,2.36,2.05,3.07,3.69,1.84,7.604938,3.765432,13.185185,0.0,,-3.506944,45.259838
US_KS_20169,2022-04-08,ChIJT1BSz2DAvIcRVmQB_0faOrY,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2,5,0,14111,239,9,27252,54508,27013,27495,7029,7188,6934,6671,6231,7433,6504,3850,2668,1070392,38.7833,-97.6667,1868,78.033333,3,4,,32,-12,0,,4.44,5.28,3.8,9.62,3.38,7.82,3.49,,5.07,4.44,2.64,1.58,4.12,2.11,,6.87,4.01,4.54,3.91,2.75,3.8,1.8,7.18,4.33,2.22,,3.27,2.85,2.96,4.23,3.7,1.9,2.32,1.69,2.75,5.92,21.98,4.12,,6.23,2.96,3.8,3.38,3.27,2.43,5.92,27.58,2.54,,,2.64,4.97,,,2.11,5.6,5.49,3.7,2.96,1.8,1.69,2.01,1.69,7.17284,1.709877,14.17284,0.0,,-6.090278,38.102104
