location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18121,2021-04-17,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,1460,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,23.43,35.14,10.627778,3.977778,16.666667,0.0,,2.255556,56.695394
US_IN_18121,2021-04-18,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1460,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,12.34,22.21,44.42,10.327778,2.627778,17.755556,0.22225,,1.461111,54.448435
US_IN_18121,2021-04-19,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1460,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-10,,18.21,49.72,11.633333,2.905556,20.038889,0.0,,3.222222,56.429653
US_IN_18121,2021-04-20,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1460,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-16,,26.75,34.5,4.8,0.472222,11.638889,1.6256,,0.938889,76.194117
US_IN_18121,2021-04-21,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1491,16,,,0,0,0,0,0,0,0,0,1,0,0,11,33,73,34,219,292,232,235,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,543,941,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-8,10.57,21.81,33.7,2.211111,-1.511111,9.811111,5.9182,30.48,-1.288889,77.915047
US_IN_18121,2021-04-22,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1492,16,,,0,0,0,0,1,0,0,0,0,0,0,11,33,73,35,219,292,232,235,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,544,941,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-10,13.64,30.7,38.88,5.844444,-1.294444,12.727778,0.1905,30.48,-2.088889,56.932381
US_IN_18121,2021-04-23,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1493,16,,,0,0,0,0,0,0,0,1,0,0,0,11,33,73,35,219,292,233,235,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,544,942,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-9,15.01,19.3,37.89,8.461111,0.727778,15.805556,0.0,,-0.194444,54.808472
US_IN_18121,2021-04-24,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,1462,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,14.94,12.45,45.66,11.388889,6.55,14.766667,0.197556,,6.305556,71.097245
US_IN_18121,2021-04-25,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1462,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,15.82,43.05,10.288889,5.494444,16.038889,0.6604,,4.883333,69.346533
US_IN_18121,2021-04-26,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,1495,16,,3189,0,0,0,0,0,0,1,0,0,1,0,11,33,73,35,219,293,233,235,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,546,942,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-5,24.21,26.41,37.41,13.422222,3.661111,25.333333,0.0,,2.444444,47.650962
US_IN_18121,2021-04-27,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,1498,16,3,3192,0,0,0,0,0,2,0,0,0,0,0,11,33,73,35,221,293,233,235,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,547,944,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-9,15.84,16.56,25.91,21.816667,15.922222,28.605556,0.0,,9.388889,45.275051
US_IN_18121,2021-04-28,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1464,16,11,3203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-5,12.84,26.35,39.19,21.383333,16.888889,27.461111,0.5334,,16.133333,72.490826
US_IN_18121,2021-04-29,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1499,16,45,3248,0,0,0,0,0,1,0,0,0,0,0,11,33,73,35,222,293,233,235,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,548,944,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,17.69,17.69,38.92,17.127778,13.605556,21.95,21.8186,,15.288889,89.13898
US_IN_18121,2021-04-30,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1500,16,35,3283,0,0,0,0,0,1,0,0,0,0,0,11,33,73,35,223,293,233,235,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,548,945,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,,12.92,35.72,14.455556,7.477778,20.133333,2.6416,,7.055556,61.267212
US_IN_18121,2021-05-01,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1468,16,22,3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,17.92,15.36,29.01,13.038889,4.088889,24.755556,0.0,,2.077778,47.557269
US_IN_18121,2021-05-02,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1468,16,0,3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,14.3,11.92,31.79,19.772222,15.083333,25.333333,0.0,,10.844444,56.701118
US_IN_18121,2021-05-03,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,1503,16,133,3438,0,0,0,0,0,1,0,1,1,0,0,11,33,73,35,224,293,234,236,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,550,946,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-11,15.06,22.59,40.39,17.05,14.088889,24.466667,4.882444,,14.694444,86.290044
US_IN_18121,2021-05-04,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1504,16,1,3439,0,0,0,0,0,1,0,0,0,0,0,11,33,73,35,225,293,234,236,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,550,947,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,11.77,17.31,39.47,16.605556,13.022222,21.416667,0.959556,,14.655556,88.554772
US_IN_18121,2021-05-05,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1505,16,13,3452,0,0,0,0,0,0,0,0,0,0,0,11,33,73,35,225,293,234,236,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,550,948,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-6,,17.45,34.89,12.3,8.061111,18.894444,3.104444,,6.011111,65.986338
US_IN_18121,2021-05-06,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,1473,16,45,3497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-15,11.15,27.19,34.16,10.805556,5.461111,17.338889,0.0,,4.394444,64.84146
US_IN_18121,2021-05-07,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1506,16,97,3594,0,0,0,0,0,0,0,0,0,1,0,11,33,73,35,225,293,234,236,192,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,550,949,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-10,16.02,21.84,40.04,10.533333,3.038889,19.35,4.318,,4.233333,65.34196
US_IN_18121,2021-05-08,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1507,16,14,3608,0,0,0,0,0,0,0,0,0,1,0,11,33,73,35,225,293,234,236,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,551,949,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,17.29,39.76,8.994444,0.95,17.783333,0.903111,,0.616667,55.920803
US_IN_18121,2021-05-09,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1508,16,173,3781,0,0,0,0,0,1,0,0,0,0,0,11,33,73,35,226,293,234,236,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,551,950,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,12.69,24.58,31.71,8.7,4.344444,13.616667,15.381111,,6.033333,83.474573
US_IN_18121,2021-05-10,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,-1,0,1475,16,11,3792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-8,17.71,24.35,39.85,8.583333,1.027778,16.666667,12.1666,,3.505556,70.59944
US_IN_18121,2021-05-11,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,1477,16,4,3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-11,12.57,25.89,42.9,10.45,2.877778,15.994444,1.0668,,3.383333,61.871387
US_IN_18121,2021-05-12,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,1510,16,8,3804,0,0,0,1,0,0,0,1,0,0,0,11,33,74,35,226,293,235,236,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,551,952,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-4,12.55,25.1,47.42,9.95,2.383333,17.011111,0.0762,,0.111111,50.622644
US_IN_18121,2021-05-13,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1511,16,22,3826,0,0,0,0,0,1,0,0,0,0,0,11,33,74,35,227,293,235,236,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,551,953,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,12.36,23.27,36.35,12.205556,2.661111,19.755556,0.0,,0.816667,45.942667
US_IN_18121,2021-05-14,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1512,16,122,3948,0,0,0,0,0,0,0,0,0,0,0,11,33,74,35,227,293,235,236,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,551,954,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,14.64,17.57,32.94,13.688889,3.777778,21.672222,0.0,,1.583333,44.177286
US_IN_18121,2021-05-15,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1481,16,9,3957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,20.1,16.23,42.51,14.788889,5.794444,21.866667,0.0,,3.8,47.951483
US_IN_18121,2021-05-16,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1481,16,44,4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,,16.89,38.39,16.877778,8.866667,22.683333,0.465667,,9.322222,61.229451
US_IN_18121,2021-05-17,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1513,16,0,4001,0,0,0,0,0,0,1,0,0,0,0,11,33,74,35,227,294,235,236,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,551,955,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-9,13.68,18.24,39.74,17.288889,13.361111,22.261111,13.7414,,13.922222,80.700216
US_IN_18121,2021-05-18,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1514,16,3,4004,0,0,0,0,0,0,0,0,1,0,0,11,33,74,35,227,294,235,237,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,552,955,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,15.24,27.17,42.41,18.555556,15.2,23.633333,6.7056,,15.544444,82.890109
US_IN_18121,2021-05-19,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1515,16,6,4010,0,0,0,0,0,1,0,0,0,0,0,11,33,74,35,228,294,235,237,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,552,956,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-9,17.52,27.25,47.35,20.6,16.45,25.155556,0.9652,,15.777778,74.332841
US_IN_18121,2021-05-20,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1482,16,14,4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-13,17.58,26.73,35.17,23.266667,17.427778,29.083333,1.6002,,16.022222,64.058713
US_IN_18121,2021-05-21,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1516,16,0,4024,0,0,0,0,0,0,0,0,0,1,0,11,33,74,35,228,294,235,237,194,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,553,956,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-14,24.44,19.25,34.06,23.277778,16.727778,29.327778,0.0,,14.6,58.39809
US_IN_18121,2021-05-22,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1485,16,60,4084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,20.45,17.18,39.27,22.405556,15.377778,29.527778,0.0,,13.816667,58.469016
US_IN_18121,2021-05-23,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1486,16,19,4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,15.02,22.13,31.61,23.3,15.466667,30.577778,0.0,,15.627778,62.129587
US_IN_18121,2021-05-24,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1517,16,2,4105,0,0,0,0,0,1,0,0,0,0,0,11,33,74,35,229,294,235,237,194,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,554,956,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-8,12.38,13.83,31.3,24.972222,16.927778,31.5,0.0,,15.961111,57.488436
US_IN_18121,2021-05-25,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,2,0,1519,16,0,4105,0,0,0,0,0,0,0,0,1,1,0,11,33,74,35,229,294,235,238,195,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,555,957,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-15,19.98,25.17,27.39,24.611111,17.761111,31.611111,0.0,,15.961111,58.809244
US_IN_18121,2021-05-26,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1486,16,6,4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-12,16.77,18.96,37.91,23.333333,18.005556,30.022222,2.921,,17.633333,70.539148
US_IN_18121,2021-05-27,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,1489,16,5,4116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-26,17.63,21.64,44.08,21.233333,15.166667,27.966667,2.144889,,16.066667,72.634829
US_IN_18121,2021-05-28,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1520,16,12,4128,0,0,0,0,0,0,1,0,0,0,0,11,33,74,35,229,295,235,238,195,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,555,958,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-25,,18.9,24.95,17.172222,11.45,24.955556,6.4008,,15.188889,88.375017
US_IN_18121,2021-05-29,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,3,0,1523,16,10,4138,0,0,0,1,0,0,0,1,0,1,0,11,33,75,35,229,295,236,238,196,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,557,959,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,14.82,16.46,37.87,11.316667,7.655556,18.761111,9.4996,,6.288889,71.73137
US_IN_18121,2021-05-30,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1524,16,140,4278,0,0,0,0,1,0,0,0,0,0,0,11,33,75,36,229,295,236,238,196,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,557,960,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,15.35,,29.09,13.366667,5.027778,21.538889,0.3302,,4.327778,54.742504
US_IN_18121,2021-05-31,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,0,0,1490,16,0,4278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-70,19.61,18.83,43.94,16.077778,7.505556,22.527778,0.0,,8.566667,61.312338
US_IN_18121,2021-06-01,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1525,16,2,4280,0,0,0,0,0,0,0,0,0,1,0,11,33,75,36,229,295,236,238,197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,557,961,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-25,14.99,12.49,41.64,18.122222,11.5,23.966667,0.0,,10.994444,63.480069
US_IN_18121,2021-06-02,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1526,16,1,4281,0,0,0,0,0,0,0,0,1,0,0,11,33,75,36,229,295,236,239,197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,558,961,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-21,23.51,19.31,31.91,17.994444,14.527778,23.238889,3.3782,,15.105556,83.596816
US_IN_18121,2021-06-03,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1495,16,4,4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-26,,21.37,46.03,20.533333,15.416667,26.761111,11.43,,15.655556,74.582407
US_IN_18121,2021-06-04,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1496,16,8,4293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,-23,21.24,31.46,29.89,23.066667,15.688889,30.544444,1.8796,,14.155556,57.941871
US_IN_18121,2021-06-05,ChIJoz_poCFIbYgRoXBL_yN113A,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2,1,0,1497,16,11,4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16907,8028,8879,2021,2001,2058,1990,2037,2439,2232,1425,704,1804396,39.78,-87.21,1166,78.425,,,,15.81,14.15,37.45,23.6,15.372222,30.655556,0.0,,14.822222,58.330713
