location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13011,2020-06-19,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,6,-23,,,14.86,10.4,7.43,,22.79,13.87,41.61,11.39,22.833333,16.395062,30.160494,0.798286,,17.277778,71.2271
US_GA_13011,2020-06-20,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,4,,,13.8,11.76,,7.67,19.93,17.89,32.2,16.36,23.191358,16.487654,31.388889,1.947333,,17.340278,69.842747
US_GA_13011,2020-06-21,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,5,-10,,9.73,14.6,9.24,,,14.6,14.6,39.41,13.13,24.962963,17.351852,32.660494,0.435429,,18.840278,69.109178
US_GA_13011,2020-06-22,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-3,-24,,,11.25,,,10.76,18.59,8.32,44.03,15.66,23.092593,18.37037,31.395062,3.556,,19.763889,81.684676
US_GA_13011,2020-06-23,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,-25,,9.37,13.32,12.33,,9.87,29.11,,45.88,8.88,23.209877,19.092593,30.012346,10.341429,,20.5625,85.104714
US_GA_13011,2020-06-24,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,6,0,122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,3,-23,,11.28,14.71,,,,31.38,8.82,40.2,11.77,23.734568,20.185185,28.876543,4.826,,20.138889,80.614702
US_GA_13011,2020-06-25,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,10,-23,,9.71,,8.74,11.66,,20.4,,43.23,7.29,23.358025,19.641975,29.104938,8.563429,,19.972222,81.486475
US_GA_13011,2020-06-26,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,4,0,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-1,-23,,,16.33,,,7.92,21.78,10.39,37.12,10.89,24.265432,19.734568,29.876543,2.921,,19.958333,77.140238
US_GA_13011,2020-06-27,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,-3,,7.38,9.83,7.38,7.38,10.32,33.43,10.32,31.96,,23.444444,19.611111,30.191358,3.955143,,18.194444,72.781591
US_GA_13011,2020-06-28,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,9,-10,,10.61,11.58,,9.17,,20.26,14.47,36.18,9.17,24.518519,19.833333,32.04321,3.701143,,20.881944,80.195839
US_GA_13011,2020-06-29,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,0,0,130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,2,-23,,10.65,7.26,13.55,,,29.04,8.71,33.88,,27.037037,21.401235,33.17284,1.157111,,21.479167,72.095493
US_GA_13011,2020-06-30,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,8,-22,,7.41,14.32,15.31,9.88,9.88,37.05,12.35,45.94,13.83,26.08642,21.024691,32.740741,0.616857,,19.979167,69.576389
US_GA_13011,2020-07-01,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,5,0,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,11,-25,,7.27,13.58,8.73,,8.73,27.15,11.15,48.49,7.76,24.04321,20.839506,30.123457,0.127,,20.111111,79.048118
US_GA_13011,2020-07-02,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,1,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,27,-28,,10.77,16.16,11.75,9.79,,23.5,7.34,34.27,8.81,26.166667,20.901235,33.006173,0.169333,,20.229167,69.787582
US_GA_13011,2020-07-03,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,15,-50,,10.39,11.95,7.79,10.91,7.79,30.64,10.91,43.1,7.79,27.006173,21.012346,33.111111,0.0,,20.756944,68.588587
US_GA_13011,2020-07-04,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,142,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-20,-25,,,16.21,,,10.27,22.16,9.73,44.86,12.97,26.783951,20.950617,33.17284,0.0,,21.131944,71.211678
US_GA_13011,2020-07-05,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-12,,9.12,13.68,,9.62,10.13,31.91,10.13,44.06,16.21,27.006173,21.074074,33.154321,0.0,,20.618056,68.068801
US_GA_13011,2020-07-06,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,1,146,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,-28,,11.94,17.67,11.46,14.8,,28.17,10.98,44.88,11.46,24.080247,20.925926,30.938272,4.245429,,20.854167,82.188008
US_GA_13011,2020-07-07,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,-3,-1,143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,2,-25,,13.0,15.0,11.5,10.5,,29.99,8.5,39.99,12.0,23.438272,21.419753,28.67284,15.784286,,21.507937,89.206145
US_GA_13011,2020-07-08,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-23,,10.46,18.93,13.95,9.46,,35.86,12.95,45.32,14.44,25.246914,21.364198,31.271605,1.693333,,21.243056,78.464695
US_GA_13011,2020-07-09,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,1,0,147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,7,-22,,9.99,11.49,9.0,10.49,9.49,39.48,16.99,43.98,12.49,25.58642,21.62963,31.790123,4.064,,21.638889,79.171883
US_GA_13011,2020-07-10,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,4,0,151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-1,-26,,9.4,12.37,,12.86,,36.6,9.89,46.5,10.39,26.148148,21.302469,33.135802,1.143,,21.958333,78.161179
US_GA_13011,2020-07-11,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,0,-7,,8.74,20.56,,,,31.35,15.42,40.09,12.85,26.932099,21.296296,32.796296,1.890889,,19.625,64.381913
US_GA_13011,2020-07-12,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,2,-19,,,13.94,,12.5,,32.69,14.9,38.93,12.02,25.759259,18.975309,32.148148,0.0,,17.916667,62.134524
US_GA_13011,2020-07-13,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,1,158,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,0,-26,,7.1,13.73,8.05,9.94,7.58,33.14,11.36,41.66,9.47,26.302469,19.549383,32.734568,0.0,,19.902778,68.034898
US_GA_13011,2020-07-14,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,1,160,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-24,,9.85,17.23,7.88,,,24.12,17.23,42.34,14.28,27.277778,20.314815,33.919753,0.0,,19.0625,60.794818
US_GA_13011,2020-07-15,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,6,0,166,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,3,-27,,,10.46,,7.13,10.94,35.67,12.37,42.8,10.46,27.246914,20.635802,34.524691,0.0,,20.395833,66.445037
US_GA_13011,2020-07-16,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,4,0,170,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-22,,,14.26,,11.88,7.6,36.11,8.08,38.97,7.6,27.228395,21.697531,33.734568,0.28575,,22.145833,74.041955
US_GA_13011,2020-07-17,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,7,0,177,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,3,-24,,9.83,13.77,10.32,10.32,13.77,29.01,10.32,38.84,7.87,27.833333,21.833333,34.888889,0.0,,21.472222,68.420454
US_GA_13011,2020-07-18,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,5,0,182,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-2,-9,,,14.89,,7.94,,19.36,17.87,32.76,13.9,28.098765,22.425926,35.246914,0.0,,21.902778,69.330703
US_GA_13011,2020-07-19,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,185,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,2,-11,,8.53,9.48,,12.32,7.58,18.49,12.8,41.24,8.53,27.530864,21.703704,35.438272,0.0,,21.451389,69.692984
US_GA_13011,2020-07-20,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,188,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-2,-27,,,13.73,12.31,10.89,,27.94,13.73,50.19,15.15,28.617284,22.024691,35.932099,0.0,,21.1875,64.263109
US_GA_13011,2020-07-21,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,191,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,0,-26,,9.26,11.21,,10.24,,27.3,15.11,41.44,10.72,26.950617,22.37037,35.024691,2.794,,21.673611,73.089122
US_GA_13011,2020-07-22,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,5,0,196,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-26,,,13.6,,11.08,9.06,20.14,12.59,40.28,,25.574074,20.777778,33.567901,1.415143,,21.388889,77.515997
US_GA_13011,2020-07-23,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,6,0,202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,7,-23,,,14.13,,15.14,,25.73,8.58,35.82,,27.135802,20.91358,33.91358,0.028222,,20.729167,68.084765
US_GA_13011,2020-07-24,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,-2,0,200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,-24,,7.84,12.25,,9.31,,25.48,11.27,38.7,,25.962963,21.222222,32.925926,0.0,,20.951389,74.067636
US_GA_13011,2020-07-25,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,3,0,203,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-9,-4,,,10.49,7.49,9.99,,36.97,7.99,37.46,,25.203704,20.67284,33.012346,7.20725,,20.5625,75.579995
US_GA_13011,2020-07-26,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,2,0,205,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,1,-7,,10.3,15.69,11.77,7.85,,19.12,16.18,44.62,9.81,25.487654,19.91358,33.271605,0.042333,,20.368056,73.565596
US_GA_13011,2020-07-27,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,4,0,209,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,-3,-23,,,14.66,,9.29,7.82,25.9,10.26,44.48,,27.549383,20.901235,34.753086,0.254,,20.902778,67.476418
US_GA_13011,2020-07-28,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,4,0,213,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,4,-23,,9.2,12.59,8.23,12.59,,22.28,14.05,35.36,7.75,27.179012,21.796296,34.216049,1.651,,21.298611,70.456527
US_GA_13011,2020-07-29,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,10,0,223,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,6,-24,,,11.42,8.09,11.42,10.0,20.47,,39.51,9.04,26.728395,22.814815,32.580247,1.560286,,22.034722,75.711103
US_GA_13011,2020-07-30,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,5,0,228,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,6,-23,,9.62,10.59,,9.14,8.18,23.58,16.36,27.91,10.1,26.296296,23.012346,31.950617,0.592667,,22.861111,81.539411
US_GA_13011,2020-07-31,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,7,0,235,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,3,-24,,,13.62,9.4,8.93,7.99,27.25,7.05,38.06,8.46,27.302469,23.104938,33.648148,2.721429,,22.680556,75.971763
US_GA_13011,2020-08-01,ChIJ2QARvNAG9ogR3gwXQOI1lkg,Q488201,geoId/13011,US,United States of America,GA,Georgia,13011,Banks County,US,USA,2,6,0,241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628,9451,9177,2116,2468,2142,2203,2551,2708,2365,1510,565,1020674,34.35,-83.5,606,76.225,0,-1,,8.05,21.63,,9.05,,26.66,9.05,35.71,11.57,27.209877,22.246914,33.320988,6.2865,,21.784722,72.834431
