location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54099,2020-01-26,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,5.41,7.08,,11.03,6.24,4.16,4.99,4.58,24.14,8.12,,6.66,3.33,5.62,4.16,6.66,4.16,9.15,28.71,5.41,5.2,2.91,5.2,4.99,32.25,,6.87,4.37,4.37,3.54,2.531746,0.690476,6.531746,0.423333,,-1.444444,75.216928
US_WV_54099,2020-01-27,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,4.85,5.9,,12.86,12.44,5.27,6.32,5.06,26.98,12.23,3.79,11.17,5.27,4.64,6.32,5.48,3.37,6.75,41.53,6.96,6.11,4.85,3.79,8.22,37.1,7.17,10.33,5.69,4.85,,3.368056,-0.958333,7.041667,0.1016,,0.590278,82.284556
US_WV_54099,2020-01-28,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,6.87,9.45,,14.39,7.73,8.16,3.87,3.44,25.98,10.52,,13.31,3.01,6.44,6.01,,5.15,8.37,30.49,6.87,7.3,4.08,3.87,5.37,40.58,3.22,8.37,5.15,6.44,4.51,2.069444,0.006944,6.111111,0.181429,,-1.194444,79.096348
US_WV_54099,2020-01-29,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,6.11,6.74,4.0,9.89,7.37,5.89,4.0,3.37,25.05,10.31,3.79,12.0,5.89,6.11,7.58,6.95,6.32,8.42,38.73,7.16,7.58,5.68,4.42,5.89,35.37,5.68,9.47,5.47,4.63,7.79,1.430556,0.25,3.583333,0.0,,-1.854167,78.941663
US_WV_54099,2020-01-30,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,5.13,7.48,4.27,8.55,6.41,4.7,4.27,2.99,26.92,10.9,3.21,8.97,5.98,5.55,5.55,,,10.68,38.46,7.91,7.05,4.06,,4.27,36.11,5.34,5.55,5.34,4.06,6.84,1.840278,0.215278,5.388889,0.0508,,-1.666667,78.059986
US_WV_54099,2020-01-31,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,6.7,7.54,3.35,7.95,8.16,6.91,7.12,,30.98,12.14,3.35,7.12,3.35,5.65,5.44,4.61,3.77,8.79,34.12,5.44,7.75,5.02,,6.07,39.14,4.81,6.49,6.7,4.61,7.54,3.715278,0.277778,7.673611,0.0,,1.25,84.136931
US_WV_54099,2020-02-01,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,5.02,6.12,5.24,7.42,6.33,4.8,5.24,4.37,17.69,8.3,3.49,7.86,5.24,,5.68,,3.71,12.88,30.14,7.42,6.55,5.02,3.06,3.06,35.16,5.02,7.42,3.93,5.02,5.02,4.626984,2.166667,7.444444,2.201333,,3.650794,93.462639
US_WV_54099,2020-02-02,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,4.27,8.32,3.63,8.96,7.25,4.27,5.12,4.48,30.3,14.94,,10.24,3.41,4.91,7.04,,2.99,8.11,32.65,7.04,5.55,,4.05,4.27,38.2,3.63,,5.55,4.91,4.91,7.301587,2.357143,17.436508,2.032,,0.357143,61.480359
US_WV_54099,2020-02-03,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,,7.2,3.7,14.4,7.0,4.12,,,27.16,14.2,4.12,11.93,4.12,3.91,7.82,3.09,4.53,7.82,36.83,5.76,8.23,4.73,4.12,3.09,37.03,6.79,8.64,7.41,5.76,4.12,13.277778,5.472222,19.131944,0.0,,1.618056,45.744546
US_WV_54099,2020-02-04,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,3.25,4.87,3.25,8.93,10.76,3.85,4.26,3.85,33.48,15.02,4.67,8.52,3.65,6.9,9.74,5.07,5.68,5.48,36.12,3.45,6.9,5.68,3.25,5.28,35.1,4.26,7.1,5.48,5.48,5.48,14.472222,9.277778,18.923611,1.8415,,7.951389,65.28003
US_WV_54099,2020-02-05,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,7.09,4.66,,10.94,7.7,7.29,4.26,5.67,32.63,13.38,3.24,9.93,3.65,7.9,6.08,3.85,7.09,11.55,32.42,5.27,6.69,5.67,6.49,7.29,37.29,3.04,6.28,3.24,6.89,7.5,6.506944,2.576389,17.340278,12.7635,,5.798611,95.257888
US_WV_54099,2020-02-06,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,4.85,8.68,,10.9,6.06,5.45,3.84,,25.84,10.1,,11.11,4.85,6.26,7.27,4.04,4.64,9.29,28.47,5.65,8.08,4.64,4.44,4.64,34.52,4.24,6.87,,4.64,3.23,8.013889,3.125,11.569444,8.0645,,7.520833,96.762882
US_WV_54099,2020-02-07,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,4.77,8.08,5.39,10.15,6.01,5.59,5.18,4.97,19.06,12.85,4.77,10.57,3.31,6.22,7.25,3.94,6.42,6.63,25.69,3.11,4.97,2.9,3.11,4.56,33.77,3.52,3.94,4.35,5.39,4.35,0.722222,-1.680556,6.840278,11.1125,40.64,-0.618056,90.784502
US_WV_54099,2020-02-08,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,,6.86,3.22,10.29,4.08,6.22,4.08,4.72,23.38,12.87,4.5,7.94,4.08,5.79,7.51,5.36,3.0,7.08,27.45,4.72,6.86,3.22,,5.79,39.9,3.43,5.58,4.29,4.93,3.86,-0.6875,-3.979167,3.423611,1.0795,46.566667,-3.333333,82.447164
US_WV_54099,2020-02-09,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,6.85,6.0,3.0,9.85,9.21,,4.07,,18.21,10.92,3.21,11.57,5.78,7.07,5.57,6.0,5.14,7.5,26.99,4.93,6.64,4.28,6.0,3.85,38.98,4.28,5.78,6.43,4.07,3.85,2.104167,-3.75,8.777778,0.3175,30.48,-1.041667,79.923592
US_WV_54099,2020-02-10,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,6.5,5.89,,11.17,8.53,4.47,8.53,6.09,21.33,12.6,6.09,10.16,6.91,6.3,4.47,3.25,4.88,8.13,27.63,4.27,7.31,5.69,4.67,5.28,36.57,5.28,5.08,5.69,4.06,4.27,8.715278,3.965278,11.277778,5.207,,4.5,75.684976
US_WV_54099,2020-02-11,ChIJvVdLqLntRYgRgb_KWxMW8Rs,Q495126,geoId/54099,US,United States of America,WV,West Virginia,54099,Wayne County,US,USA,2,,,,,,,40215,19664,20551,4296,4899,4557,4336,5260,5659,5579,3640,1989,1913199,38.15,-82.43,512,75.663636,,,,,7.15,2.94,3.36,11.35,6.31,5.46,4.62,4.2,18.92,9.46,5.25,9.25,,,4.41,4.2,4.2,11.98,29.64,3.78,7.36,3.99,4.83,5.25,34.47,3.57,7.99,7.78,3.57,3.99,7.888889,4.506944,11.375,26.289,,7.180556,95.310224
