location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27047,2020-07-22,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,331,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,2,13,5,-27,5,,7.17,9.56,,,6.27,8.06,5.08,4.48,5.38,4.18,,4.48,,5.38,23.3,7.76,8.06,4.18,5.38,29.87,7.17,6.87,6.57,,18.988889,13.944444,24.261111,0.508,,14.638889,76.029924
US_MN_27047,2020-07-23,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,333,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-9,7,19,-27,6,5.92,7.7,11.84,4.74,4.14,,10.95,4.44,,,10.06,,5.03,,4.74,24.28,6.22,10.06,4.44,,33.45,,6.51,,,18.527778,11.272222,27.166667,0.0,,14.683333,78.338913
US_MN_27047,2020-07-24,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,333,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,1,12,26,-29,6,,7.23,14.16,6.93,,4.52,8.14,4.22,6.63,6.63,,5.12,5.42,,6.33,21.7,,9.64,,,34.35,6.33,11.45,6.93,,24.405556,18.811111,31.494444,0.0,,20.066667,76.844114
US_MN_27047,2020-07-25,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,3,0,336,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-1,,39,-13,,4.83,8.69,7.4,6.12,5.15,,12.87,,5.15,6.76,4.51,,,,,20.28,5.15,11.59,6.44,,27.68,,8.05,4.83,,26.805556,23.255556,30.75,0.0,,23.344444,81.397452
US_MN_27047,2020-07-26,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,338,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,,,-10,,,7.17,6.28,8.67,4.48,,9.87,4.78,5.08,5.08,4.48,5.68,,,5.68,17.94,,8.97,7.17,,32.88,4.18,5.98,6.28,,24.205556,20.583333,29.5,36.5125,,21.694444,85.92974
US_MN_27047,2020-07-27,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,4,0,342,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-7,6,9,-28,6,4.35,6.96,15.37,8.12,9.86,4.93,8.41,4.06,5.51,5.22,,7.83,6.38,,4.35,20.01,6.09,8.12,4.06,4.35,39.15,4.35,6.09,6.96,4.64,22.261111,14.761111,27.127778,1.0668,,16.705556,70.860945
US_MN_27047,2020-07-28,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,344,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-6,6,13,-28,6,,6.1,14.23,9.01,9.88,5.23,6.68,,4.94,5.81,,6.97,5.23,4.36,7.26,19.17,5.52,11.62,6.68,,34.86,6.1,11.04,8.42,,22.505556,16.8,28.461111,0.544286,,17.388889,72.963778
US_MN_27047,2020-07-29,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,5,0,349,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,10,11,-28,5,5.0,5.29,12.64,8.52,9.7,6.76,7.05,,,11.17,,5.58,,,4.7,29.98,,9.99,,6.47,39.98,6.17,8.52,10.29,5.0,22.172222,15.45,27.594444,0.0,,17.055556,72.813201
US_MN_27047,2020-07-30,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,3,0,352,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-6,2,12,-28,6,,9.02,10.47,6.98,9.89,5.82,5.82,,,6.98,4.07,,4.95,,5.24,24.14,5.82,7.56,4.36,5.82,35.49,5.53,6.69,6.98,4.65,21.005556,15.511111,25.711111,0.0,,15.605556,71.318624
US_MN_27047,2020-07-31,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,353,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,11,22,-30,4,,8.09,11.68,8.09,7.79,,7.19,4.19,,5.99,,,,,5.09,25.16,5.09,8.39,,6.29,29.36,5.09,9.59,4.49,4.19,20.022222,13.216667,26.622222,0.0,,14.311111,69.725643
US_MN_27047,2020-08-01,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,354,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,,28,-15,,4.82,7.39,11.9,,7.72,4.5,6.43,,,8.68,,,,,,19.93,,10.61,,,31.19,,8.36,,,20.333333,13.05,27.177778,0.0,,14.955556,71.3741
US_MN_27047,2020-08-02,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,354,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,,,-19,,5.25,8.65,10.51,8.04,8.65,6.49,11.74,,4.33,16.07,4.94,5.56,,4.33,,21.32,7.42,10.2,,4.94,31.83,,6.49,,,19.401235,16.166667,24.074074,0.1524,,15.777778,79.601933
US_MN_27047,2020-08-03,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,354,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,6,5,-32,4,4.04,5.78,12.99,8.66,6.93,6.06,5.49,,4.62,9.24,4.91,6.35,,,7.8,17.9,7.8,7.8,5.49,5.2,36.96,,8.37,6.35,,15.660494,9.08642,21.41358,0.0,,10.802469,72.90327
US_MN_27047,2020-08-04,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,355,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-2,9,12,-29,5,,4.38,9.92,7.88,4.96,8.17,4.67,4.96,4.67,6.13,,4.38,,,4.08,22.17,,7.0,9.92,,27.13,,7.0,7.0,,16.111111,8.588889,23.506173,0.0,,9.383333,64.823039
US_MN_27047,2020-08-05,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,356,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,12,13,18,-30,5,4.09,,11.11,9.06,4.38,4.09,6.72,,4.97,9.65,5.55,6.43,4.09,4.38,4.68,19.59,5.55,7.6,,6.72,34.2,4.38,9.35,4.38,,16.55,9.733333,23.005556,0.0,,11.755556,73.424024
US_MN_27047,2020-08-06,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,358,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,2,16,-29,5,4.65,5.52,12.2,6.39,5.52,6.68,5.52,,4.36,8.13,,4.94,6.39,,9.58,19.75,5.52,8.42,,,32.52,,7.55,,,20.372222,15.811111,25.472222,0.0,,14.738889,70.185213
US_MN_27047,2020-08-07,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,358,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,0,16,28,-31,4,,4.51,7.82,9.32,4.81,6.62,6.32,,,6.62,4.21,4.51,4.21,,4.21,22.25,6.01,9.32,,,34.58,,6.92,8.12,4.51,21.727778,17.0,27.633333,0.181429,,17.316667,76.076333
US_MN_27047,2020-08-08,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,359,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,1,,,-17,,,,11.08,4.43,7.92,6.02,6.02,,,6.65,6.02,5.07,,,4.75,20.9,6.02,10.13,,6.02,30.72,,6.65,5.38,,24.255556,20.133333,28.877778,0.072571,,20.833333,81.298573
US_MN_27047,2020-08-09,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,359,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,,,-13,,,6.37,8.8,,7.28,8.8,6.07,,,10.31,,8.19,,,6.67,23.36,4.55,11.23,,6.07,39.14,,6.67,10.01,,23.148148,18.962963,29.197531,3.7465,,19.919753,82.102612
US_MN_27047,2020-08-10,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,360,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-6,4,18,-30,6,4.49,,10.11,4.78,5.9,7.02,5.9,4.78,8.15,6.74,3.93,,,,5.06,20.5,4.21,6.18,,,35.67,5.06,5.34,9.27,,22.074074,17.944444,28.17284,4.487333,,19.141975,83.508435
US_MN_27047,2020-08-11,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,360,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-2,8,15,-29,5,4.94,7.84,10.46,6.68,4.36,7.55,4.07,6.97,4.94,5.81,,6.68,,,5.52,24.98,9.0,8.71,4.65,4.36,39.21,,,9.0,6.39,19.098765,10.765432,27.135802,0.423333,,12.962963,67.649525
US_MN_27047,2020-08-12,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,360,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,6,9,15,-29,5,,7.17,11.47,5.45,4.88,6.31,6.31,,,7.17,5.16,5.74,,,,19.5,,7.75,,7.17,35.28,,7.46,4.59,,19.537037,13.709877,26.290123,0.0,,15.740741,78.770873
US_MN_27047,2020-08-13,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,361,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-5,9,14,-30,4,4.69,12.6,13.18,9.08,7.62,4.1,5.57,4.39,,10.54,,8.2,,,8.79,25.19,7.91,,,6.44,29.88,6.44,12.6,9.96,,23.783951,18.203704,29.611111,2.963333,,20.271605,80.841901
US_MN_27047,2020-08-14,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,4,0,365,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-7,13,38,-32,4,4.96,8.17,11.97,4.38,5.84,4.09,6.13,,,6.71,4.67,,4.67,,5.84,21.6,4.96,9.34,,,30.94,,11.38,5.84,4.67,24.117284,19.351852,29.055556,0.0,,20.734568,81.456331
US_MN_27047,2020-08-15,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,366,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,2,,22,-13,,,8.32,10.65,4.66,5.33,5.99,,5.33,5.33,7.66,6.66,,,5.33,7.32,20.97,,9.65,,5.99,31.3,,9.99,,,20.240741,13.777778,27.135802,9.821333,,15.740741,75.419315
US_MN_27047,2020-08-16,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,367,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,-3,,,-15,,6.01,6.96,10.13,5.06,,5.7,7.59,,,12.03,7.28,,4.43,,7.28,26.58,6.33,10.76,6.33,,37.66,,9.81,8.54,,21.098765,14.765432,28.351852,0.0,,15.333333,69.744476
US_MN_27047,2020-08-17,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,3,0,370,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,4,,11.1,14.6,4.96,6.72,6.42,7.3,,6.13,11.1,,,,,5.55,23.07,4.67,9.93,7.01,6.13,40.01,,10.51,4.09,4.38,21.024691,16.049383,26.808642,0.03175,,15.123457,69.079344
US_MN_27047,2020-08-18,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,4,0,374,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,5,4.15,7.11,15.12,7.71,5.63,7.11,7.41,,,5.63,5.04,,,4.15,6.22,21.93,8.6,9.48,,,38.83,4.74,7.71,4.74,,18.038889,11.427778,24.633333,0.0,,12.061111,68.309548
US_MN_27047,2020-08-19,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,375,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,3,4.75,9.49,18.4,11.87,4.15,5.34,6.23,,,5.93,,4.45,4.15,4.45,,19.29,,11.87,4.45,4.75,37.98,6.53,11.87,6.83,4.45,19.240741,11.54321,27.209877,0.0,,14.024691,71.882265
US_MN_27047,2020-08-20,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,377,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,4,6.03,6.32,12.35,6.89,,6.61,8.62,,4.31,5.74,4.31,4.88,4.59,4.59,5.46,19.24,7.75,8.33,4.31,4.31,39.34,4.02,7.75,7.47,,21.271605,14.716049,28.104938,0.0,,16.135802,72.608253
US_MN_27047,2020-08-21,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,6,0,383,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,4,,,11.73,6.16,,7.33,4.4,,,7.62,4.4,,,,,17.89,5.28,5.87,,4.11,27.27,,6.74,7.04,,23.166667,18.17284,29.611111,0.0508,,17.864198,72.216248
US_MN_27047,2020-08-22,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,3,0,386,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,,,4.84,10.65,5.49,,,6.78,,,8.71,8.71,,,4.52,6.13,18.39,6.78,7.42,5.49,6.13,30.66,4.52,5.49,,,23.018519,17.530864,28.296296,25.4,,18.759259,77.007469
US_MN_27047,2020-08-23,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,387,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,,5.55,5.25,12.65,5.25,5.25,,,6.48,,7.41,,,,,5.25,20.98,4.32,9.87,,,33.63,,7.41,9.26,6.48,23.58642,17.41358,31.179012,2.286,,20.382716,82.281532
US_MN_27047,2020-08-24,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,389,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,5,5.07,6.2,10.14,,,8.17,6.2,4.23,5.07,5.92,,5.07,4.79,,6.76,18.88,7.61,8.73,4.23,,37.2,,,5.92,,24.604938,19.080247,31.512346,0.0,,20.641975,78.649823
US_MN_27047,2020-08-25,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,389,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,6,5.27,5.55,12.21,7.77,5.83,8.32,5.55,,6.93,6.1,4.16,5.55,,8.6,5.27,14.15,,10.26,,,33.01,4.99,9.43,4.72,,25.654321,19.018519,31.851852,0.0,,21.049383,75.862571
US_MN_27047,2020-08-26,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,390,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,5,,3.95,11.0,7.05,4.23,8.46,5.64,,5.36,6.2,,5.92,,4.51,5.92,19.74,3.95,7.33,3.95,,34.68,4.51,6.77,,,26.425926,21.166667,32.08642,0.0,,20.04321,68.075404
US_MN_27047,2020-08-27,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,4,0,394,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,4,,5.45,16.05,8.88,4.87,4.3,8.03,,,9.46,,,8.6,,4.59,18.63,4.01,7.17,,4.3,29.81,4.87,5.73,6.59,,25.395062,19.487654,31.074074,0.0,,20.333333,73.69119
US_MN_27047,2020-08-28,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,394,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,5,4.24,5.93,14.41,6.78,,4.8,7.35,,5.09,7.35,,,,4.8,6.22,17.52,,8.76,,,26.84,,7.63,6.22,,24.263889,19.284722,28.729167,1.3335,,20.861111,81.375788
US_MN_27047,2020-08-29,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,5,0,399,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,,8.17,6.54,15.36,,,5.88,4.9,,,5.23,,4.58,,,,22.23,7.19,8.83,5.23,,39.23,,5.56,5.23,4.9,19.659722,13.291667,25.1875,4.34975,,14.013889,69.909012
US_MN_27047,2020-08-30,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,400,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,,,9.45,16.46,6.71,4.57,,5.49,,4.57,5.18,,4.27,,,5.49,16.46,7.01,7.62,,4.88,31.09,7.01,6.1,6.71,,17.236111,10.534722,24.486111,0.0,,12.486111,73.696308
US_MN_27047,2020-08-31,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,1,0,401,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,5,3.94,7.03,11.25,4.22,4.5,5.62,6.19,,5.62,9.28,3.94,,,5.06,4.5,19.41,4.5,11.81,,4.78,38.53,,6.47,5.91,,18.291667,14.201389,22.236111,14.6685,,12.506944,69.064027
US_MN_27047,2020-09-01,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,403,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,4,6.6,6.89,12.91,6.31,,4.88,5.17,,6.03,6.6,,,4.59,,8.61,21.81,4.88,7.46,,5.17,31.85,4.59,6.6,4.02,6.03,15.530864,10.944444,21.45679,2.582333,,10.67284,73.021368
US_MN_27047,2020-09-02,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,-1,0,402,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,3,5.42,5.42,11.41,6.56,5.99,4.85,6.85,,5.99,7.42,4.28,5.13,4.56,,,14.83,6.85,10.55,,5.42,31.09,6.56,5.71,8.84,4.56,18.9,11.966667,26.411111,0.0254,,11.811111,63.543193
US_MN_27047,2020-09-03,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,9,0,411,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,3,6.28,7.42,15.69,5.99,3.99,4.56,7.42,5.42,,6.28,,4.56,,,4.85,20.54,7.42,7.13,,5.42,37.37,8.27,7.99,4.28,4.56,19.067901,14.783951,23.154321,0.0,,10.5,57.584787
US_MN_27047,2020-09-04,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,413,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,3,5.87,8.04,15.14,5.87,4.95,,5.87,4.33,,4.33,,4.64,,,6.18,19.47,,5.87,5.56,4.33,35.23,,8.04,4.95,,15.660494,8.104938,24.555556,0.0,,8.277778,61.516817
US_MN_27047,2020-09-05,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,7,0,420,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,,,9.5,11.54,6.45,5.09,6.45,8.14,,5.77,,,,4.75,,,17.98,5.09,8.48,,,30.88,,8.14,,,17.901235,9.765432,25.425926,0.0,,11.006173,64.138199
US_MN_27047,2020-09-06,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,3,0,423,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,,,5.57,8.19,7.21,5.24,6.88,7.21,,5.89,5.24,,,,4.91,5.89,17.03,,8.19,,,30.79,4.58,6.88,,6.55,20.888889,15.604938,28.62963,20.066,,16.296296,75.115703
US_MN_27047,2020-09-07,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,0,0,423,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,-73,,,7.42,8.9,7.12,5.04,,7.42,,,5.64,,5.34,4.75,,7.71,21.07,4.45,6.83,,,33.23,,,5.04,,15.271605,10.333333,24.228395,2.370667,,9.617284,69.067261
US_MN_27047,2020-09-08,ChIJJauksfcz8YcRuQQWHlxvv1Q,Q491144,geoId/27047,US,United States of America,MN,Minnesota,27047,Freeborn County,US,USA,2,2,0,425,1,,,30582,15310,15272,3636,3702,3185,3473,3233,4427,4081,2777,2068,1792985,43.67,-93.35,1872,81.61,,,,,6,6.82,5.18,10.63,7.63,4.36,5.72,6.82,,,6.54,,5.18,4.91,,4.36,14.45,4.36,8.18,4.09,,33.53,4.91,7.36,3.82,,8.734568,7.469136,11.32716,0.3175,,6.876543,88.141538
