location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KS_20099,2020-05-18,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,23,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-22,,8.35,,,,28.47,,32.4,,15.377778,10.644444,21.305556,0.0,10.783951,73.579861
US_KS_20099,2020-05-19,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,23,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-23,,7.46,12.93,,8.45,24.86,9.94,43.76,10.94,14.516667,8.677778,20.672222,0.0,10.975309,78.692389
US_KS_20099,2020-05-20,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,24,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-22,,,13.75,,12.23,23.43,12.73,49.41,13.75,16.1,9.783333,21.688889,0.0,12.475309,78.734138
US_KS_20099,2020-05-21,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,24,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-22,,7.99,17.48,9.99,12.48,23.47,9.49,38.95,,18.45,14.177778,24.088889,1.596571,15.197531,81.484187
US_KS_20099,2020-05-22,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,-2,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,8,-29,,,7.9,,9.48,17.38,,31.07,13.17,19.827778,15.811111,26.677778,9.289143,17.037037,83.504688
US_KS_20099,2020-05-23,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-1,,,16.19,13.7,,23.04,11.21,39.86,10.59,22.683333,17.816667,28.666667,9.1948,18.290123,76.117671
US_KS_20099,2020-05-24,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-1,,,20.95,,,22.14,12.57,40.1,14.96,24.227778,20.433333,28.477778,0.0,19.17284,73.465413
US_KS_20099,2020-05-25,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-67,,,12.95,,8.1,16.73,15.11,35.62,14.57,22.044444,18.183333,26.455556,0.725714,18.617284,80.90351
US_KS_20099,2020-05-26,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-23,,8.41,9.89,,,16.33,11.87,41.06,,19.661111,17.677778,22.994444,33.455429,17.746914,88.766069
US_KS_20099,2020-05-27,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-21,,,12.2,,9.66,22.87,12.71,44.22,13.72,18.955556,15.577778,22.972222,2.54,16.901235,87.844873
US_KS_20099,2020-05-28,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-23,,8.95,12.44,,12.44,22.38,14.43,30.84,10.45,17.372222,14.172222,21.227778,12.046857,16.472222,94.196173
US_KS_20099,2020-05-29,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,17,-18,,,9.84,,15.85,22.95,9.29,30.05,,19.533333,13.661111,25.872222,5.3086,13.462963,67.658084
US_KS_20099,2020-05-30,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,10,,,18.41,9.21,,17.18,9.82,41.73,,19.922222,12.2,27.238889,0.0,13.222222,64.950539
US_KS_20099,2020-05-31,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,5,,,16.14,,14.94,25.1,14.34,28.09,13.75,22.072222,15.827778,28.511111,0.0,14.493827,61.601208
US_KS_20099,2020-06-01,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,23,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-18,,,17.79,,9.66,23.38,11.69,40.66,15.25,23.011111,17.527778,28.105556,0.0,16.203704,65.458735
US_KS_20099,2020-06-02,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,23,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-18,,,11.04,,7.88,22.07,,48.35,9.98,23.111111,17.194444,29.883333,0.0,17.617284,70.909687
US_KS_20099,2020-06-03,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,-1,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-20,,,11.95,,11.95,25.52,10.32,44.53,11.4,26.483333,21.355556,32.322222,0.0,20.740741,70.17433
US_KS_20099,2020-06-04,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-22,,,10.52,,13.15,23.67,12.1,43.67,7.89,25.833333,19.372222,31.283333,0.907143,20.820988,73.275588
US_KS_20099,2020-06-05,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,13,-22,,,12.61,,8.23,20.29,9.32,29.07,14.81,28.0,21.4,34.144444,3.725333,22.030864,69.561258
US_KS_20099,2020-06-06,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,2,,,11.27,,,13.78,15.66,36.95,16.91,28.233333,21.872222,34.466667,0.0,22.253086,69.747362
US_KS_20099,2020-06-07,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,22,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-6,,,11.66,,,14.57,17.48,37.3,13.99,27.6,20.438889,33.222222,0.0,20.722222,65.764984
US_KS_20099,2020-06-08,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,23,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-21,,10.27,10.79,,8.73,27.22,11.81,38.52,10.27,27.127778,21.127778,32.577778,0.0,20.654321,67.296777
US_KS_20099,2020-06-09,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,23,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-19,,10.33,14.98,,12.4,26.34,11.36,40.8,13.95,26.822222,20.255556,34.205556,0.1524,20.351852,67.600888
US_KS_20099,2020-06-10,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,3,0,26,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-17,,8.96,16.33,,11.59,27.92,9.48,49.52,16.86,20.677778,15.333333,28.544444,0.181429,10.302469,51.222022
US_KS_20099,2020-06-11,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,26,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-22,,,11.88,,,29.69,17.81,38.87,15.65,21.194444,11.5,30.816667,0.0,11.419753,53.434935
US_KS_20099,2020-06-12,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,27,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,12,-23,,10.32,13.57,,8.14,26.06,9.77,40.18,11.4,24.2,16.3,32.527778,0.0,14.691358,54.996371
US_KS_20099,2020-06-13,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,27,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,9,,,12.46,,9.84,26.89,12.46,44.6,15.09,25.277778,17.266667,33.033333,0.0,15.796296,55.417722
US_KS_20099,2020-06-14,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,27,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,6,,,19.86,,9.31,25.44,11.79,40.95,14.89,26.127778,17.911111,33.133333,0.0,17.228395,57.617105
US_KS_20099,2020-06-15,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,27,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-19,,,15.7,7.6,9.12,18.74,15.19,44.06,14.18,26.688889,19.377778,32.988889,0.0,17.833333,57.971904
US_KS_20099,2020-06-16,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,27,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-19,,,9.24,,8.73,24.64,12.32,37.99,15.4,26.272222,19.783333,32.716667,0.0,18.462963,61.851452
US_KS_20099,2020-06-17,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,27,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-20,,9.35,21.3,13.51,7.79,31.68,10.39,48.83,13.51,26.088889,19.983333,32.45,0.0,18.561728,62.696332
US_KS_20099,2020-06-18,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,27,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-23,,9.57,16.48,9.57,7.97,27.65,10.63,43.6,12.23,26.894444,20.777778,32.922222,0.0,18.462963,59.464512
US_KS_20099,2020-06-19,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,28,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,10,-21,,,10.54,,10.54,18.45,11.59,25.82,12.65,23.966667,20.572222,30.861111,5.0165,19.148148,74.67612
US_KS_20099,2020-06-20,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,28,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,11,,,8.7,,,24.37,9.28,42.35,,22.877778,18.972222,28.505556,14.506222,19.32716,79.942189
US_KS_20099,2020-06-21,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,28,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,7,,8.99,15.59,,,21.59,12.59,37.78,17.99,24.738889,18.727778,31.844444,0.2794,19.604938,72.843821
US_KS_20099,2020-06-22,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,28,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-21,,7.9,20.54,8.96,8.43,28.97,12.64,42.67,15.8,25.511111,20.716667,32.833333,0.108857,18.401235,64.382152
US_KS_20099,2020-06-23,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,28,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-21,,12.35,21.48,13.42,17.18,35.44,13.42,42.95,19.33,24.705556,18.522222,30.911111,0.0,16.345679,59.2358
US_KS_20099,2020-06-24,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,22,0,50,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-23,,,25.32,11.08,8.97,24.26,17.93,31.64,13.71,22.987654,14.160494,31.888889,0.0,13.722222,55.51907
US_KS_20099,2020-06-25,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,50,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-26,,,16.7,10.23,12.39,31.78,16.16,38.78,15.62,26.744444,19.694444,33.327778,0.0,17.37037,56.374949
US_KS_20099,2020-06-26,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,5,0,55,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,8,-22,,,,,12.27,34.57,12.27,47.96,12.27,26.594444,20.9,32.766667,0.0,19.611111,65.383104
US_KS_20099,2020-06-27,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,55,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,6,,,16.94,9.35,9.93,23.36,17.52,37.97,9.35,26.327778,21.794444,31.661111,4.064,21.339506,73.669409
US_KS_20099,2020-06-28,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,55,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,4,,,26.71,,,23.23,18.0,41.23,15.1,27.8,24.094444,32.644444,4.1148,21.876543,69.93052
US_KS_20099,2020-06-29,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,2,0,57,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-18,,9.92,19.84,,7.83,28.72,12.53,35.51,14.1,27.861111,24.672222,32.605556,0.0,21.925926,69.925113
US_KS_20099,2020-06-30,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,57,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-21,,10.98,14.12,8.37,,26.67,12.03,42.88,8.37,28.027778,24.366667,32.938889,0.0,22.820988,72.84633
US_KS_20099,2020-07-01,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,4,0,61,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-21,,,14.8,9.52,8.99,21.14,12.16,33.83,11.1,28.588889,24.338889,34.211111,2.6416,23.345679,72.806442
US_KS_20099,2020-07-02,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,61,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-31,,9.74,14.61,10.28,,21.11,15.7,33.56,11.37,28.716667,23.75,33.888889,0.0,24.209877,75.884254
US_KS_20099,2020-07-03,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,4,0,65,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,19,-51,,,14.86,10.1,8.92,24.96,19.61,39.23,10.7,26.505556,21.094444,33.316667,3.8608,20.654321,70.129594
US_KS_20099,2020-07-04,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,65,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-15,,,,10.79,,27.66,10.79,43.85,,26.0,20.827778,32.588889,1.016,20.95679,72.606577
US_KS_20099,2020-07-05,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,65,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-1,,10.16,13.75,10.16,,29.29,16.73,40.04,13.15,25.95,20.316667,32.911111,1.919111,20.969136,72.709622
US_KS_20099,2020-07-06,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,66,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-24,,8.96,18.97,8.96,13.17,33.73,13.17,42.16,12.12,27.011111,21.488889,33.405556,1.044222,21.253086,69.86143
US_KS_20099,2020-07-07,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,66,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-24,,9.84,12.95,14.5,10.36,37.81,16.05,39.36,11.91,27.105556,21.038889,34.144444,1.2446,21.222222,69.582977
US_KS_20099,2020-07-08,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,-2,0,64,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-19,,10.51,24.16,13.13,9.98,30.99,15.76,52.53,13.66,28.022222,21.683333,34.177778,0.0,21.197531,66.071627
US_KS_20099,2020-07-09,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,64,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-24,,8.5,11.68,,7.96,32.39,11.68,46.2,11.15,24.9,19.838889,32.505556,3.882571,20.524691,76.732073
US_KS_20099,2020-07-10,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,2,0,66,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,4,-22,,9.68,15.59,,10.22,36.02,14.52,37.64,12.9,24.981481,20.5,31.648148,11.3665,21.037037,78.861062
US_KS_20099,2020-07-11,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,66,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,10,,,15.45,9.51,,32.09,10.1,41.0,,26.796296,20.919753,35.234568,0.254,22.080247,75.478336
US_KS_20099,2020-07-12,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,66,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-7,,14.9,16.14,13.04,,30.42,20.49,42.22,,26.25,21.866667,32.127778,7.4295,19.339506,67.555133
US_KS_20099,2020-07-13,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,9,0,75,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-21,,9.23,13.33,9.74,16.4,30.24,7.69,43.57,8.71,24.6,19.111111,31.483333,0.0,18.580247,68.849512
US_KS_20099,2020-07-14,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,75,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-19,,9.22,9.22,,7.68,28.68,13.32,46.61,8.71,27.266667,22.744444,33.894444,0.127,21.685185,70.757154
US_KS_20099,2020-07-15,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,1,0,76,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-20,,8.1,14.69,7.6,14.69,31.4,12.66,50.14,16.71,29.234568,24.555556,33.962963,0.0,22.746914,68.174599
US_KS_20099,2020-07-16,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,76,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-24,,,11.69,15.95,,32.42,,41.46,,26.351852,21.740741,32.382716,0.689429,21.154321,73.218991
US_KS_20099,2020-07-17,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,10,0,86,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,-14,0,-22,,,14.9,11.04,,38.08,13.8,45.25,11.59,29.327778,24.677778,35.094444,3.33375,22.91358,71.019254
US_KS_20099,2020-07-18,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,86,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,4,,,16.53,10.41,11.63,26.94,15.3,42.24,13.47,29.494444,25.338889,33.905556,0.2286,22.790123,68.288608
US_KS_20099,2020-07-19,ChIJk_vMVcEBuIcRQGcwwqMjHlw,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2,0,0,86,0,,,20129,9984,10145,2666,2577,2321,2264,2213,2898,2555,1619,1016,1070383,37.104722,-95.450833,1692,75.15,,,-8,,,17.57,8.79,10.54,29.87,18.74,33.39,9.37,28.566667,23.688889,34.016667,0.0,22.08642,67.936213
