location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13039,2020-04-22,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-22,-2,1,-15,-35,15,3.01,3.21,9.42,3.69,9.91,,6.7,4.27,1.75,2.23,3.98,3.5,2.53,1.65,1.85,2.14,9.91,3.01,5.15,3.11,2.23,3.4,2.72,7.19,4.27,2.14,,4.08,3.21,1.94,4.66,3.69,1.85,4.08,,3.21,5.44,1.85,22.15,4.76,3.01,9.71,3.5,3.69,3.21,2.14,1.94,4.57,28.95,2.23,2.23,1.94,4.37,8.55,1.94,2.91,2.23,2.33,5.73,3.21,4.18,2.43,2.53,3.3,2.62,20.611111,14.783333,26.672222,0.0,10.730159,53.799742
US_GA_13039,2020-04-23,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,1,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-31,-9,-21,-18,-38,17,2.29,4.87,7.36,3.15,8.98,1.62,5.92,4.01,2.96,2.48,4.01,4.49,2.29,2.96,,2.39,9.07,2.67,5.16,2.2,,4.11,2.96,6.21,3.82,1.72,2.2,4.68,3.82,2.77,3.34,3.53,2.67,4.3,2.1,2.67,6.02,1.34,22.16,4.39,2.01,7.36,2.58,2.77,4.97,1.62,1.72,5.64,31.52,,2.29,2.87,4.78,6.59,1.53,2.96,1.43,4.2,4.68,2.58,3.44,2.39,1.81,3.25,3.82,21.911111,17.061111,27.1,0.7366,16.833333,74.657923
US_GA_13039,2020-04-24,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-29,-2,-18,-29,-35,17,1.61,3.59,7.09,2.65,8.32,2.17,5.58,4.82,1.61,2.74,4.73,3.12,1.7,3.03,,2.17,8.13,3.03,3.97,2.36,,3.03,2.65,6.9,3.59,2.17,2.36,3.12,3.4,1.7,4.16,4.82,1.32,3.5,,3.12,5.2,1.51,22.7,3.69,2.84,7.28,1.99,2.46,4.25,2.46,1.32,4.82,30.73,1.32,1.99,1.61,3.12,5.86,2.08,2.65,,2.27,3.5,3.5,3.21,3.12,2.55,3.31,2.46,21.805556,18.555556,27.444444,18.3896,18.888889,84.912158
US_GA_13039,2020-04-25,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-21,8,7,-20,-22,,2.34,4.15,9.69,3.51,9.69,,6.92,5.32,1.7,2.23,4.68,2.02,1.49,2.45,1.7,3.09,10.01,3.83,5.86,2.34,,3.3,2.13,4.58,2.34,1.92,2.23,5.32,4.36,2.66,3.41,5.22,,4.68,,3.73,4.68,,19.91,4.58,1.92,9.05,2.66,2.98,6.07,2.34,,4.79,34.81,2.34,1.49,4.26,5.11,7.88,1.49,,,1.49,4.9,2.34,2.02,3.94,2.98,2.66,3.51,23.222222,19.238889,28.588889,5.2324,19.714286,81.921913
US_GA_13039,2020-04-26,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-23,5,16,-25,-27,,3.14,6.71,11.25,4.0,9.52,1.51,7.57,5.19,2.38,1.73,4.98,3.25,2.16,1.73,2.6,2.49,8.55,2.38,5.84,2.49,,2.06,3.03,6.17,4.0,,3.35,4.22,3.9,3.14,2.81,5.09,1.73,4.0,,2.06,5.19,,20.23,3.9,2.06,9.09,2.71,3.25,3.57,,2.38,4.33,34.08,2.27,,3.25,4.54,7.79,2.16,3.25,1.84,1.84,4.54,3.57,3.46,,3.57,2.81,4.44,24.094444,20.422222,28.644444,0.0254,16.134921,61.903051
US_GA_13039,2020-04-27,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,2,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-16,6,1,-19,-31,13,3.0,3.67,8.02,2.61,10.63,2.71,6.57,5.51,1.64,2.8,4.93,4.74,1.74,2.13,1.84,3.58,8.41,2.9,4.35,1.64,2.03,4.64,1.93,7.73,3.87,1.64,1.35,3.96,5.03,1.64,4.74,3.09,,4.06,,4.74,5.99,,24.26,4.83,3.87,9.28,2.8,3.19,3.0,2.13,2.22,4.83,29.0,1.84,2.42,,2.51,7.54,1.55,3.67,2.13,1.45,5.8,2.51,2.9,2.42,2.71,2.71,2.42,18.955556,12.983333,26.072222,0.0,7.865079,49.218601
US_GA_13039,2020-04-28,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-15,4,5,-7,-32,9,2.05,3.81,9.18,3.03,12.4,,6.05,3.52,,2.05,4.39,4.0,3.22,3.12,,3.81,5.96,2.73,3.12,3.52,1.76,4.49,2.34,5.86,2.34,2.15,2.34,4.69,4.3,2.83,3.91,3.42,1.56,4.49,3.22,2.93,6.25,1.37,23.15,4.3,3.61,8.4,1.86,4.59,3.71,1.66,2.64,5.86,30.86,2.15,1.95,2.73,4.98,7.33,1.95,2.64,,1.66,5.08,1.95,2.54,2.15,2.73,2.73,3.71,18.9,12.733333,25.161111,0.0,13.02381,70.190954
US_GA_13039,2020-04-29,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-13,8,-1,-7,-31,14,1.92,2.98,8.55,3.84,9.61,2.21,7.11,4.9,1.63,3.94,4.13,3.17,2.59,2.31,3.27,3.17,10.47,2.59,4.23,2.98,1.73,2.5,1.82,5.86,4.23,1.44,3.17,4.61,3.94,1.63,3.56,4.61,2.11,3.84,,2.31,5.96,1.73,21.43,4.42,2.31,7.78,2.59,3.17,3.56,1.82,2.31,6.05,29.69,1.44,1.92,1.54,3.75,6.82,,2.59,,1.34,5.48,3.56,3.36,3.75,3.65,2.5,2.98,22.716667,16.155556,26.838889,0.0,16.650794,69.47342
US_GA_13039,2020-04-30,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-13,4,1,-10,-31,15,3.06,4.78,8.12,3.25,9.65,2.01,6.4,2.96,1.53,2.48,4.49,4.11,2.29,1.72,1.34,,7.93,2.58,3.06,2.58,1.34,2.87,,5.83,3.15,2.77,2.67,4.78,2.96,1.72,4.3,3.06,,3.92,,2.96,7.17,,21.88,2.67,3.06,8.03,,2.48,4.97,1.62,1.62,7.55,32.1,2.1,,2.29,2.96,6.21,1.34,3.25,,2.48,4.3,2.29,3.44,3.34,2.01,2.77,2.96,22.461111,17.094444,26.455556,5.6388,16.269841,68.85498
US_GA_13039,2020-05-01,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-15,15,18,-10,-31,14,1.49,3.17,7.83,3.27,9.52,2.48,6.35,4.26,2.88,2.18,4.86,3.37,2.18,1.88,1.49,2.98,7.83,2.88,1.39,1.69,,5.85,1.59,6.15,2.88,1.49,1.39,4.07,3.57,2.68,2.48,3.47,1.39,4.76,1.49,3.17,6.15,,21.02,4.66,2.48,8.93,2.28,3.97,3.57,2.48,2.48,6.05,29.95,2.48,,1.39,3.97,8.53,1.59,2.08,1.59,2.08,4.46,3.57,4.26,2.98,1.49,3.17,2.08,19.888889,13.277778,26.288889,2.3368,9.460317,51.969025
US_GA_13039,2020-05-02,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-10,9,14,-5,-18,,3.12,3.67,8.68,2.89,11.01,,6.67,4.0,1.89,3.23,3.89,2.56,2.34,3.0,2.11,3.12,5.67,3.56,3.89,4.23,,3.0,2.56,7.34,3.45,,2.0,3.89,3.56,2.45,3.67,4.45,3.12,4.12,,3.12,4.78,,19.8,3.78,3.0,8.12,2.56,3.56,3.67,1.67,2.67,4.78,31.71,1.67,1.89,2.89,4.12,7.34,1.56,2.56,,1.89,5.79,2.56,2.89,2.34,3.23,3.45,2.67,20.311111,12.977778,27.272222,0.0,10.769841,55.569602
US_GA_13039,2020-05-03,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-14,10,13,-15,-21,,2.26,3.77,6.24,2.26,11.19,2.04,6.67,4.52,2.04,2.48,6.56,4.09,2.58,1.94,,2.69,7.64,3.77,3.33,3.23,,3.55,3.01,4.73,2.9,1.83,1.51,5.06,3.01,2.8,3.66,3.44,1.61,4.73,1.61,2.37,4.41,1.51,23.45,2.9,2.8,10.11,2.9,2.37,5.06,1.94,,5.49,32.81,2.37,2.48,2.04,3.98,8.93,2.48,2.9,,,4.84,2.8,4.3,3.66,2.26,2.48,2.9,22.333333,15.194444,29.572222,0.0,15.253968,65.657481
US_GA_13039,2020-05-04,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,-2,0,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-10,9,3,-12,-29,11,2.5,3.65,7.88,3.27,10.0,2.4,7.12,3.94,,2.02,4.81,2.31,1.64,3.56,2.69,2.21,7.21,2.79,3.08,2.6,2.21,4.52,3.17,7.4,2.98,1.92,3.37,3.94,4.04,2.31,4.42,4.62,2.02,3.94,,3.08,6.73,1.64,22.79,3.75,2.69,9.04,3.56,4.9,3.37,2.21,2.4,3.56,34.42,1.35,1.73,,4.04,6.83,1.92,2.31,,1.92,4.52,2.5,5.87,3.56,2.31,2.12,2.4,23.922222,17.172222,31.511111,0.0,15.936508,61.618449
US_GA_13039,2020-05-05,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-9,15,6,-4,-30,12,2.92,2.92,8.19,3.22,11.79,2.73,7.9,4.19,1.36,,5.85,4.68,2.24,2.53,,2.83,7.21,2.73,2.92,2.34,1.36,4.68,2.63,6.92,2.34,1.85,2.15,3.51,6.73,2.44,2.63,4.58,1.85,4.0,1.66,2.44,5.85,,20.66,4.48,5.07,9.65,2.05,3.22,4.19,1.56,2.34,5.36,31.68,1.85,2.34,2.34,4.87,7.6,1.85,2.53,,2.73,5.07,4.19,4.19,1.85,2.83,3.02,2.63,24.660494,18.08642,31.777778,0.0,18.007937,66.064772
US_GA_13039,2020-05-06,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-11,2,11,1,-30,13,2.75,3.53,8.04,3.63,12.36,1.76,6.08,5.69,2.25,4.71,6.28,3.53,2.16,2.84,1.57,2.35,6.77,3.04,3.73,3.73,1.86,5.0,2.65,6.86,3.92,1.57,2.25,3.82,6.37,2.16,4.02,3.24,2.06,3.82,,3.63,5.39,1.76,21.08,5.39,2.55,8.24,2.55,3.92,4.8,1.76,2.45,5.29,32.26,2.35,,,3.63,8.24,2.65,1.76,,,4.51,4.02,3.82,3.53,2.45,3.82,4.02,24.598765,20.240741,30.296296,0.0,15.936508,58.51822
US_GA_13039,2020-05-07,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-12,2,15,-8,-30,13,3.87,5.26,7.05,3.57,10.32,2.18,6.55,4.37,1.99,1.79,4.47,4.07,2.28,1.79,1.59,2.78,5.76,2.18,2.58,2.88,1.39,4.67,2.58,9.13,2.98,1.79,3.18,3.87,4.86,2.08,3.08,3.67,1.69,3.57,,2.68,4.86,,20.25,5.46,2.68,8.83,3.08,3.77,3.18,,2.48,3.97,32.66,1.49,1.89,3.18,3.87,7.74,,1.69,,1.89,4.96,5.26,3.27,3.57,2.78,2.38,3.38,18.296296,12.234568,27.123457,0.0,6.166667,44.853428
US_GA_13039,2020-05-08,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-17,8,16,-15,-28,13,1.55,4.03,4.95,3.41,9.8,1.75,5.57,4.23,1.65,2.48,3.71,3.51,1.55,1.45,2.58,3.2,7.84,1.86,3.41,3.1,,3.41,2.48,6.81,2.99,2.37,3.2,3.82,5.16,1.45,2.89,4.33,,5.57,1.96,2.79,6.29,,21.47,4.33,3.3,8.67,,4.23,4.85,1.96,1.96,3.2,28.9,,1.86,3.51,3.92,7.02,,2.68,1.75,1.75,4.64,4.13,4.03,2.06,1.86,2.27,2.06,18.475309,10.728395,26.598765,0.0,9.507937,55.498094
US_GA_13039,2020-05-09,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-6,23,32,-7,-16,,3.37,3.48,7.07,3.03,9.09,2.13,6.17,2.36,2.02,2.47,5.5,4.04,2.02,2.47,2.58,3.03,7.74,3.59,2.81,2.47,,3.37,3.03,6.51,4.26,1.79,2.02,5.16,6.17,2.81,2.47,4.83,,4.04,1.91,2.81,5.72,,19.08,3.7,2.02,6.4,3.7,2.02,5.95,,2.02,2.81,30.41,,,3.7,3.37,4.94,1.57,1.68,,2.47,6.06,2.47,2.81,2.69,3.14,3.93,3.7,20.17284,16.098765,24.290123,0.0,12.626984,61.775621
US_GA_13039,2020-05-10,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,1,0,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-10,5,5,-10,-16,,2.55,5.11,7.44,3.67,9.99,,6.55,4.78,,,4.66,3.55,2.44,2.33,3.11,2.33,7.22,3.33,4.55,4.78,2.0,4.33,3.11,4.11,3.55,1.67,2.67,3.78,4.55,1.89,2.44,3.78,,4.78,1.67,1.55,6.22,,19.55,3.11,3.44,8.11,,3.33,3.78,1.67,2.11,5.11,32.98,1.78,2.33,3.11,4.0,7.11,1.67,2.33,,1.55,6.11,2.22,3.78,3.11,2.67,2.89,2.78,20.0,16.388889,24.006173,0.0,12.388889,62.080534
US_GA_13039,2020-05-11,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-11,6,19,-9,-27,11,2.67,3.26,6.83,4.06,9.1,2.37,8.11,3.26,1.98,2.08,4.65,3.36,2.87,2.18,,2.18,8.71,2.47,2.57,2.87,1.68,4.35,2.47,5.84,3.07,2.97,1.68,4.95,6.43,1.98,,4.55,,2.47,1.78,1.88,5.84,1.98,23.25,5.24,3.66,8.8,1.78,3.96,3.56,2.37,2.47,4.85,28.0,1.98,1.58,2.87,5.54,7.32,1.58,2.67,,2.77,5.04,3.46,3.56,2.57,2.57,3.07,2.47,21.955556,15.95,28.427778,0.0,13.47619,61.573871
US_GA_13039,2020-05-12,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,0,0,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-11,5,31,-2,-27,11,1.71,4.02,8.03,3.41,9.84,2.91,6.83,4.32,1.81,2.41,5.62,3.41,2.41,,1.81,4.02,6.83,2.61,2.91,3.31,1.61,3.11,2.21,7.83,4.72,1.71,3.62,4.22,4.32,1.41,3.01,4.22,1.81,4.42,,1.81,5.82,,23.5,5.32,3.01,9.54,3.21,4.02,4.12,,2.51,4.62,34.04,1.61,1.61,2.91,3.92,8.44,,2.31,,2.31,4.42,3.41,4.12,3.11,2.51,3.71,2.51,19.711111,13.366667,26.227778,0.0,9.777778,54.296569
US_GA_13039,2020-05-13,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,6,0,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-12,4,14,0,-27,11,2.38,4.56,8.12,2.87,10.1,3.37,6.34,4.75,1.98,2.67,6.34,3.27,1.78,1.78,2.87,2.28,8.32,4.26,3.86,4.36,1.39,4.75,1.78,8.42,3.27,2.38,3.66,4.75,5.55,2.18,2.87,4.06,,3.86,1.88,2.67,6.04,1.78,23.77,5.15,3.07,7.03,3.27,3.47,3.37,1.58,1.39,5.74,33.28,2.08,2.08,3.17,3.76,7.82,1.58,2.18,,,4.26,5.15,3.96,3.07,2.18,3.07,2.97,21.572222,15.422222,26.122222,0.0,16.015873,73.165937
US_GA_13039,2020-05-14,ChIJl6NPkwkb5YgRwGvHFXP6tYY,Q110504,geoId/13039,US,United States of America,GA,Georgia,13039,Camden County,US,USA,2,3,0,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53005,27213,25792,7644,6534,9964,7166,5548,6457,5201,3286,1205,417391,30.92,-81.64,2027,76.4,-10,8,28,-2,-28,9,2.33,3.14,7.08,3.24,9.2,1.92,6.88,3.03,1.42,2.73,5.26,4.15,2.23,3.24,2.23,2.02,7.49,3.64,3.34,2.93,1.52,4.75,2.02,6.78,3.54,1.62,1.72,4.65,5.66,2.02,3.14,4.25,2.02,4.05,,3.94,5.46,1.82,19.12,4.65,3.14,7.49,2.23,3.54,5.16,1.72,2.12,5.26,31.86,1.82,2.43,1.72,4.15,7.89,,2.12,1.42,3.84,4.96,4.05,3.54,2.73,1.52,2.73,4.05,23.3,18.927778,26.777778,0.0,16.373016,66.598796
