location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MO_29127,2021-03-02,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,2646,41,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,3,,,-16,4,4.15,8.04,9.59,8.29,8.04,7.26,10.37,,3.89,7.26,10.89,6.74,,4.41,7.26,27.74,5.7,8.55,5.18,8.81,42.77,3.89,10.63,5.7,4.67,2.122222,-4.5,12.677778,0.0,-3.088889,68.855266
US_MO_29127,2021-03-03,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,1,2646,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,11,,,-12,1,5.75,7.05,10.97,7.83,7.83,4.7,9.14,4.96,5.22,10.71,6.79,3.92,5.22,4.96,11.23,22.2,5.22,7.05,4.7,6.79,38.65,4.7,6.27,5.48,4.44,8.711111,2.633333,17.627778,0.0,-1.283333,50.143295
US_MO_29127,2021-03-04,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,5,0,2651,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,6,,,-15,3,4.19,7.33,10.21,8.63,4.97,8.11,4.71,4.71,6.8,12.3,4.71,,,,10.47,19.36,5.76,7.07,4.45,10.47,38.47,4.19,6.02,6.28,7.07,7.427778,0.272222,14.1,0.0,1.077778,65.031115
US_MO_29127,2021-03-05,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,2652,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,4,6,,1,1,6.25,5.43,10.05,7.6,5.43,6.52,9.5,4.89,,8.96,,,4.34,,7.06,20.64,3.8,4.62,,5.16,31.22,3.8,8.42,4.34,,3.7,-2.133333,10.4,0.0,-2.711111,63.404711
US_MO_29127,2021-03-06,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,2654,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-1,,,-8,,5.2,,9.42,5.52,6.17,,,,,9.09,4.55,,,,10.72,21.43,5.52,6.82,,5.2,38.65,5.2,9.09,5.85,,6.661111,0.844444,14.444444,0.0,-2.566667,52.414469
US_MO_29127,2021-03-07,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,2655,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,17,,,-7,,5.63,8.94,8.61,9.28,4.64,,7.29,6.62,4.97,8.94,7.62,4.64,,,,17.23,5.96,6.96,4.64,6.62,34.45,7.62,7.95,,,9.038889,1.594444,18.966667,0.0,-0.938889,50.419331
US_MO_29127,2021-03-08,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,466,0,3121,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,9,,,-7,1,6.11,6.37,10.62,9.29,4.78,8.23,5.84,3.98,5.58,7.97,3.98,4.51,4.51,3.98,6.11,26.82,7.97,5.84,3.72,6.11,44.62,4.25,9.03,6.11,,12.205556,5.772222,20.311111,0.0,0.094444,43.72617
US_MO_29127,2021-03-09,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3123,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,3,,,-17,2,4.52,6.39,11.97,11.18,,8.52,8.78,,7.18,12.51,5.32,6.39,5.32,3.73,6.65,23.68,6.39,7.72,6.39,11.97,44.71,7.18,7.72,4.79,5.32,13.866667,7.094444,22.55,0.0,2.183333,45.730381
US_MO_29127,2021-03-10,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,3126,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,,,-14,2,6.75,4.67,13.23,8.3,4.67,6.49,6.75,7.27,5.45,9.86,6.75,3.63,,,7.27,26.47,6.23,6.49,,4.93,42.3,4.93,6.75,7.27,7.27,17.422222,14.066667,21.344444,0.0,9.061111,58.212833
US_MO_29127,2021-03-11,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,3129,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,7,,,-15,4,,5.93,12.88,6.7,4.64,6.96,,,4.64,9.28,,4.9,,4.12,8.5,16.23,5.41,9.02,5.15,8.5,42.26,,6.7,3.87,4.38,11.638889,5.188889,19.0,4.7244,6.122222,69.269988
US_MO_29127,2021-03-12,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,3129,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,10,,-1,2,,6.76,9.62,8.06,6.24,4.68,4.68,3.9,4.94,7.28,4.94,,3.64,,7.28,17.41,4.16,3.9,,7.02,28.33,,5.46,6.76,,6.866667,1.488889,11.316667,0.762,0.033333,62.238943
US_MO_29127,2021-03-13,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,3133,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,11,,,-10,,,9.35,10.29,6.55,,5.92,7.17,,,10.6,4.36,,6.86,,,18.7,5.3,7.79,,8.42,34.29,4.99,7.79,7.79,,8.461111,4.222222,14.416667,0.0,-0.005556,55.674639
US_MO_29127,2021-03-14,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,7,0,3140,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,14,,,-7,,5.8,6.1,9.15,7.63,4.27,7.93,6.71,,,10.37,5.19,6.41,,5.49,8.24,20.14,4.88,6.1,5.8,6.71,30.2,,4.88,5.19,,8.716667,6.638889,11.538889,0.3048,0.433333,56.69473
US_MO_29127,2021-03-15,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,3141,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,14,,,-10,4,7.0,6.5,10.75,5.75,5.25,4.0,5.0,,,7.75,7.0,4.0,,,5.25,18.49,7.0,6.75,3.75,7.75,40.48,,6.25,4.0,3.75,4.527778,2.916667,7.727778,12.5476,2.577778,87.305036
US_MO_29127,2021-03-16,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,3142,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,13,,,-19,4,,9.29,9.55,6.71,,6.45,8.77,4.13,7.74,7.48,4.13,4.13,3.61,4.13,9.55,22.19,,4.64,5.68,8.51,42.57,3.61,7.48,7.22,4.64,3.95,2.311111,6.183333,3.81,3.272222,95.417284
US_MO_29127,2021-03-17,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3144,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,21,,,-17,2,6.47,6.96,5.72,6.71,6.22,5.47,6.96,3.98,3.98,9.95,4.73,5.72,4.73,4.23,7.21,24.37,5.97,6.71,5.47,5.97,41.78,4.23,3.48,4.73,,4.588889,2.461111,5.672222,0.0,4.083333,96.621106
US_MO_29127,2021-03-18,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,3144,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,15,,,-15,5,5.8,5.04,10.34,8.07,6.31,5.8,6.31,7.06,5.3,11.86,4.29,,3.53,,8.83,17.15,4.54,8.58,6.81,5.55,38.34,,7.32,5.3,3.78,3.516667,2.294444,8.061111,41.5036,2.261111,91.624981
US_MO_29127,2021-03-19,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,3145,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,14,12,,-1,0,4.73,7.36,6.57,7.1,,4.21,6.05,5.52,4.73,8.15,3.68,,3.68,4.73,6.57,20.24,6.05,5.26,5.0,3.68,35.75,4.47,6.83,6.31,5.26,4.477778,-0.622222,10.622222,4.98475,-2.85,59.235677
US_MO_29127,2021-03-20,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,3145,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,17,,,-9,,6.69,9.24,7.33,7.33,4.78,,7.33,5.1,,8.28,,,,,5.74,19.75,6.05,7.65,,,37.6,6.69,9.24,8.28,6.37,5.65,-1.255556,14.888889,0.0,-1.638889,59.810161
US_MO_29127,2021-03-21,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,6,0,3151,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,42,,,-10,,,8.01,13.46,5.77,6.09,5.77,9.93,8.97,,,4.81,,,4.49,6.09,24.35,4.49,4.49,,8.97,37.48,,7.05,5.45,5.77,10.577778,4.088889,19.338889,0.0,1.35,53.297601
US_MO_29127,2021-03-22,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,3151,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,20,,,-8,0,7.33,7.08,15.18,8.35,4.8,6.32,5.31,,6.07,9.61,7.33,4.55,3.54,,4.55,18.97,8.6,8.85,,7.33,38.7,,7.84,5.31,4.8,13.538889,9.311111,19.633333,0.0,1.538889,44.543483
US_MO_29127,2021-03-23,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3153,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,12,,,-16,5,5.15,8.1,16.43,5.89,4.66,4.66,6.62,7.36,4.42,8.59,,4.17,4.42,,5.64,25.76,4.42,5.15,,6.87,38.02,5.89,4.17,6.13,6.38,12.677778,10.222222,16.25,1.016,7.577778,71.476631
US_MO_29127,2021-03-24,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,11,0,3164,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,23,,,-13,1,4.58,8.4,14.26,8.15,7.13,6.36,8.15,,6.36,8.4,,5.6,,,7.64,16.8,4.07,6.62,3.82,7.64,34.88,3.82,7.38,6.87,,10.666667,8.855556,12.888889,10.033,8.011111,83.88813
US_MO_29127,2021-03-25,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,337,0,3501,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,12,,,-12,3,3.47,8.69,10.92,9.43,4.47,4.71,8.44,4.96,6.7,9.43,5.46,5.71,,5.71,7.69,21.34,4.71,7.94,6.2,9.43,30.27,,10.92,7.94,,7.0,5.088889,9.005556,0.0,4.755556,85.769324
US_MO_29127,2021-03-26,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,90,0,3591,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,12,13,,-2,1,3.67,,8.12,6.03,5.76,,7.6,,4.19,7.07,4.98,,,,8.65,20.96,6.29,5.76,5.24,6.03,33.8,4.19,4.72,4.72,5.5,7.877778,5.977778,13.127778,9.652,5.761111,86.66022
US_MO_29127,2021-03-27,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,3595,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,13,,,-13,,,7.84,10.35,10.35,6.59,,10.66,,4.39,10.66,4.71,,,5.33,7.84,19.76,,5.33,5.33,6.9,33.56,,5.33,5.02,,11.7,6.772222,18.833333,0.338667,8.1,78.953789
US_MO_29127,2021-03-28,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,3596,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,33,,,-9,,,7.44,11.78,10.85,6.82,6.2,9.3,,8.37,8.68,4.96,,7.13,5.89,7.44,20.76,,10.22,,5.89,33.77,,5.89,,4.96,8.055556,3.166667,13.288889,0.846667,0.961111,61.205147
US_MO_29127,2021-03-29,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,0,3596,42,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,18,,,-8,1,6.2,7.49,11.1,12.14,5.68,8.52,8.26,6.97,4.39,9.3,,5.68,,,7.75,18.59,5.94,5.42,,4.91,40.8,8.01,5.68,7.23,4.13,9.716049,1.604938,21.796296,0.056444,-1.117284,47.22299
US_MO_29127,2021-03-30,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,1,3599,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,18,,,-16,2,4.77,7.78,14.05,11.54,4.77,5.02,11.04,3.76,5.52,5.77,3.51,4.51,,7.78,8.03,27.09,5.02,8.28,4.01,8.03,39.38,7.53,8.28,6.02,,13.694444,9.838889,19.138889,0.0,1.227778,43.050303
US_MO_29127,2021-03-31,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,3603,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,24,,,-15,0,6.04,7.36,9.98,10.77,7.09,,6.83,6.83,5.78,8.41,4.47,8.14,,,7.36,22.33,4.2,6.83,,7.09,41.5,,3.94,6.3,4.47,5.266667,0.194444,10.827778,0.0,-8.216667,37.62232
US_MO_29127,2021-04-01,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3605,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,25,,,-20,1,,6.15,12.89,9.08,5.57,5.86,6.15,4.39,4.1,8.2,6.45,,4.39,,8.2,25.2,4.1,7.62,4.1,4.69,32.23,5.27,8.5,4.98,5.86,1.183333,-4.372222,7.372222,0.0,-9.333333,45.750286
US_MO_29127,2021-04-02,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,3609,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,19,28,,-27,4,,8.17,11.2,4.54,,5.75,6.66,4.84,,7.87,4.24,5.15,,6.96,5.15,18.46,5.75,8.78,5.45,4.24,34.51,4.54,8.78,4.24,5.75,4.566667,-2.15,13.855556,0.0,-7.811111,40.69169
US_MO_29127,2021-04-03,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,3612,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,5,,,-14,,4.72,5.74,11.13,6.75,,5.06,6.41,,8.77,14.85,,6.41,,,6.75,15.86,9.11,10.8,,4.72,38.46,5.06,8.1,6.41,,11.911111,5.522222,22.022222,0.0,-1.544444,39.495284
US_MO_29127,2021-04-04,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3614,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,-7,,,-27,,,4.87,18.79,,,6.26,6.61,5.57,5.57,5.57,,,,,,16.0,,7.65,,5.92,46.62,,6.61,,,16.512346,8.12963,25.851852,0.0,5.296296,47.760433
US_MO_29127,2021-04-05,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,3615,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,24,,,-19,2,9.8,8.64,20.46,7.78,,6.34,8.93,,,7.78,4.9,5.47,,4.9,8.07,22.19,4.61,9.51,4.61,6.34,40.06,4.61,8.64,8.36,,19.338889,12.977778,26.016667,0.0,10.133333,55.450274
US_MO_29127,2021-04-06,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,4,0,3619,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,17,,,-19,1,5.72,9.11,14.31,10.41,7.55,7.03,6.76,,7.03,9.63,7.03,4.42,,,6.5,21.34,,6.5,,8.33,42.93,4.68,4.68,7.55,,20.166667,13.688889,26.816667,0.0,10.722222,54.758753
US_MO_29127,2021-04-07,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3621,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,10,,,-15,2,,4.57,13.19,5.83,8.37,8.62,7.61,5.07,7.61,8.12,6.59,3.81,3.81,4.57,5.07,20.04,7.36,6.59,4.06,7.36,45.15,3.81,7.61,4.31,3.55,18.772222,14.733333,23.888889,6.9596,12.8,68.441896
US_MO_29127,2021-04-08,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3623,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,18,,,-11,2,,4.07,15.0,7.12,5.09,3.56,7.12,7.37,4.83,7.12,7.12,4.58,4.83,5.09,6.87,21.87,5.34,5.34,4.07,9.92,39.92,5.09,7.12,4.58,,10.905556,8.577778,16.988889,28.8544,8.983333,88.020526
US_MO_29127,2021-04-09,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,7,0,3630,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,16,19,,0,-2,6.73,6.73,14.27,7.27,5.65,7.27,10.77,7.0,5.92,5.92,6.73,4.04,4.31,4.04,7.27,20.19,4.04,8.07,,7.81,35.53,,8.88,7.27,5.38,12.783333,8.544444,20.661111,1.778,8.727778,76.91194
US_MO_29127,2021-04-10,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,14,0,3644,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,0,,,-9,,,7.46,10.56,7.46,5.9,4.97,8.08,5.28,,5.9,7.15,,4.97,4.97,5.28,19.89,4.97,6.21,8.08,5.9,36.35,,4.35,7.15,,11.016667,8.116667,17.322222,5.334,8.694444,86.0891
US_MO_29127,2021-04-11,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,1,0,3645,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,33,,,-2,,5.83,9.07,11.34,4.53,,5.51,11.01,,6.8,4.53,5.51,6.48,,6.15,,21.7,8.42,6.8,7.45,,40.81,6.8,7.77,8.42,,10.477778,7.894444,16.55,34.628667,5.933333,76.621413
US_MO_29127,2021-04-12,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,2,0,3647,43,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,20,,,-6,0,4.79,6.92,12.24,9.85,5.32,6.39,9.05,6.65,6.65,11.71,5.32,5.06,3.99,4.79,7.45,24.22,6.12,9.58,3.73,7.45,41.52,3.73,5.32,6.12,3.73,10.805556,6.144444,16.394444,0.7874,4.222222,64.474716
US_MO_29127,2021-04-13,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,0,1,3647,44,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,16,,,-14,0,,4.0,10.39,9.32,4.79,5.06,10.12,7.46,3.73,11.19,,,,4.53,9.06,21.58,6.66,8.79,4.53,6.13,42.09,5.33,8.52,4.0,5.86,9.961111,3.033333,15.138889,0.0,0.383333,51.751957
US_MO_29127,2021-04-14,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,3650,44,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,20,,,-12,0,7.01,7.53,11.94,8.57,6.49,7.27,8.05,,,11.94,7.53,,5.19,5.97,8.05,21.81,5.45,8.31,6.75,8.05,35.05,,4.93,,5.71,8.0,1.216667,13.3,0.0,-0.527778,55.303777
US_MO_29127,2021-04-15,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,3653,44,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,9,,,-14,2,5.61,6.94,15.22,6.41,6.41,7.21,9.88,4.01,4.54,6.41,4.01,8.54,,6.14,9.35,24.03,5.34,7.74,,7.74,45.13,,6.68,6.68,,7.105556,1.394444,12.927778,0.0,1.166667,66.150825
US_MO_29127,2021-04-16,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,3,0,3656,44,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,8,10,,-1,0,5.44,5.44,13.33,8.97,4.9,5.44,9.25,4.62,5.98,4.08,6.8,5.17,,3.81,5.98,21.49,4.35,6.25,4.9,4.62,38.62,4.35,8.97,7.34,3.81,8.527778,2.572222,13.872222,0.0,2.233333,64.761239
US_MO_29127,2021-04-17,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,-87,0,3569,44,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,4,,,-12,,6.19,6.84,9.77,6.84,5.86,,8.8,,7.49,8.8,,,,,,20.52,6.84,,,8.8,30.3,,10.43,5.54,,10.416667,6.522222,16.127778,1.7272,5.594444,72.338224
US_MO_29127,2021-04-18,ChIJsbQIHYiR3YcRT2lONmxYNIM,Q490029,geoId/29127,US,United States of America,MO,Missouri,29127,Marion County,US,USA,2,7,0,3576,44,,,28585,13884,14701,3664,3735,3666,3434,3318,3831,3487,2028,1422,1180549,39.81,-91.62,1150,76.775,22,,,-10,,5.19,4.54,14.91,7.78,5.19,6.81,7.78,,,6.16,7.45,,,5.19,,23.34,,10.05,,,44.08,4.86,11.02,4.86,,10.516667,5.511111,16.644444,0.508,3.355556,61.817556
