location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29013,2020-06-27,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-10,,11.69,17.14,29.6,23.935185,19.259259,30.268519,22.1615,,20.5,81.475706
US_MO_29013,2020-06-28,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-11,,12.7,13.44,26.14,26.462963,22.907407,31.842593,4.275667,,22.509259,79.110142
US_MO_29013,2020-06-29,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-17,,19.66,16.75,30.59,27.240741,24.231481,30.75,0.0,,22.314815,74.751998
US_MO_29013,2020-06-30,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,18.38,36.76,33.08,27.694444,23.962963,32.314815,0.0,,22.564815,73.893666
US_MO_29013,2020-07-01,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-20,,14.71,38.53,35.73,25.685185,20.907407,30.12037,12.954,,21.75,79.17829
US_MO_29013,2020-07-02,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-26,,15.47,23.57,39.77,26.0,21.212963,31.592593,0.042333,,21.805556,77.864556
US_MO_29013,2020-07-03,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-44,,12.21,23.66,34.35,26.444444,21.222222,32.546296,0.0,,21.972222,76.683451
US_MO_29013,2020-07-04,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-28,,,25.72,21.43,25.351852,22.351852,30.064815,26.4795,,22.435185,84.045166
US_MO_29013,2020-07-05,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-19,,,28.89,28.89,26.537037,21.611111,31.898148,0.169333,,20.768519,70.743045
US_MO_29013,2020-07-06,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-27,,16.79,34.98,39.18,27.277778,21.444444,33.194444,0.0,,21.212963,69.666725
US_MO_29013,2020-07-07,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-27,,,35.08,37.22,27.962963,21.787037,33.842593,0.0,,21.509259,68.139053
US_MO_29013,2020-07-08,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-22,,11.43,14.29,36.44,28.148148,22.472222,33.648148,0.0,,21.87963,69.082413
US_MO_29013,2020-07-09,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,12,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,21.13,18.21,29.14,26.87037,20.898148,31.648148,0.7112,,20.268519,67.338981
US_MO_29013,2020-07-10,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,13,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-18,,10.94,26.98,33.55,25.935185,18.361111,32.574074,0.508,,18.259259,62.750464
US_MO_29013,2020-07-11,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,13,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-12,,18.38,21.44,36.76,27.305556,20.824074,34.074074,0.0,,20.851852,68.063569
US_MO_29013,2020-07-12,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,13,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-16,,,16.23,21.39,26.305556,18.5,31.935185,0.0,,18.203704,61.164842
US_MO_29013,2020-07-13,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,14,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,22.81,30.64,37.77,25.62037,18.731481,32.574074,0.0,,17.712963,61.859461
US_MO_29013,2020-07-14,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,16,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-28,,17.85,24.28,40.7,26.12037,21.157407,33.351852,0.0,,20.657407,72.187942
US_MO_29013,2020-07-15,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,16,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-21,,14.72,32.94,40.64,25.953704,20.268519,31.731481,9.017,,21.916667,78.646486
US_MO_29013,2020-07-16,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,17,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-25,,15.84,32.4,41.76,23.712963,18.240741,29.481481,9.652,,20.009259,79.949304
US_MO_29013,2020-07-17,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,17,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-17,,16.29,23.7,31.11,27.755556,22.555556,34.311111,0.0,,22.755556,74.54751
US_MO_29013,2020-07-18,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,17,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-17,,17.59,24.48,23.71,29.255556,24.9,35.077778,0.0,,23.188889,70.108468
US_MO_29013,2020-07-19,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,18,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-14,,16.1,23.42,37.33,28.322222,24.077778,33.288889,0.0,,22.455556,70.840146
US_MO_29013,2020-07-20,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,19,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,18.59,23.59,38.6,23.5,20.944444,28.811111,1.5875,,21.377778,88.136548
US_MO_29013,2020-07-21,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,20,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-29,,12.53,28.55,31.33,24.288889,21.411111,29.066667,6.223,,21.7,85.738842
US_MO_29013,2020-07-22,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,4,0,24,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-25,,16.48,32.21,46.44,25.255556,19.655556,32.077778,5.2832,,21.022222,77.595863
US_MO_29013,2020-07-23,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,24,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-25,,,27.04,47.13,27.655556,22.144444,33.833333,0.0,,21.911111,71.078458
US_MO_29013,2020-07-24,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,4,0,28,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-19,,,24.5,37.86,28.4,22.755556,34.088889,0.0,,22.3,69.714754
US_MO_29013,2020-07-25,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,29,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-12,,11.8,18.09,43.25,28.6,23.488889,33.766667,0.0,,22.255556,68.753438
US_MO_29013,2020-07-26,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,29,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-10,,11.24,29.98,41.97,28.666667,23.488889,34.333333,0.0,,22.422222,69.145528
US_MO_29013,2020-07-27,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,32,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,,16.53,51.03,25.622222,22.188889,30.522222,8.001,,21.911111,80.068573
US_MO_29013,2020-07-28,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,32,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-27,,20.7,14.04,38.43,25.666667,22.444444,30.966667,6.4008,,21.577778,78.226949
US_MO_29013,2020-07-29,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,32,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-26,,12.61,25.97,38.58,25.077778,22.8,29.777778,0.254,,21.888889,82.653077
US_MO_29013,2020-07-30,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,34,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-25,,,21.97,53.46,22.844444,21.022222,25.377778,48.514,,21.133333,90.21614
US_MO_29013,2020-07-31,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,36,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-22,,,16.55,29.33,22.122222,19.011111,26.155556,44.0055,,18.777778,81.480864
US_MO_29013,2020-08-01,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,39,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-10,,,21.55,34.33,22.888889,17.731481,28.722222,6.858,,15.796296,64.517917
US_MO_29013,2020-08-02,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,39,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-11,,,20.77,33.08,23.018519,18.953704,28.287037,0.0,,17.425926,71.022703
US_MO_29013,2020-08-03,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,40,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,11.67,13.85,24.79,20.962963,16.351852,25.75,0.0,,14.453704,66.673574
US_MO_29013,2020-08-04,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,40,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-26,,10.93,18.21,31.32,18.481481,12.166667,24.212963,0.0,,10.759259,61.199567
US_MO_29013,2020-08-05,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,42,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-21,,20.94,24.55,27.44,19.444444,13.277778,26.157407,0.0,,12.796296,65.576937
US_MO_29013,2020-08-06,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,44,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-23,,,21.85,42.19,22.166667,17.759259,28.435185,0.0,,16.740741,71.469774
US_MO_29013,2020-08-07,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,44,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-15,,14.99,16.49,23.99,24.25,20.453704,30.435185,0.0,,19.574074,75.378982
US_MO_29013,2020-08-08,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,44,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-11,,11.88,27.73,38.03,25.75,21.925926,31.305556,5.7912,,20.62963,74.075342
US_MO_29013,2020-08-09,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,47,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-9,,16.22,14.75,26.55,25.972222,23.018519,30.287037,4.826,,21.898148,78.650278
US_MO_29013,2020-08-10,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,48,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,,35.35,33.94,25.944444,21.935185,31.342593,4.6736,,21.111111,75.128381
US_MO_29013,2020-08-11,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,48,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-24,,13.0,23.11,34.67,24.537037,20.87963,30.472222,4.826,,20.990741,80.685641
US_MO_29013,2020-08-12,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,51,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-19,,16.59,23.5,26.96,24.675926,19.703704,31.009259,0.042333,,20.185185,76.225964
US_MO_29013,2020-08-13,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,52,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-22,,,30.36,40.99,26.134921,21.412698,30.936508,0.0,,20.952381,73.302158
US_MO_29013,2020-08-14,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,54,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-18,,12.77,16.53,40.56,26.349206,21.420635,31.904762,0.0,,21.02381,72.829011
US_MO_29013,2020-08-15,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,54,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-4,,,25.08,31.55,25.166667,21.230159,29.888889,0.042333,,18.714286,69.432747
US_MO_29013,2020-08-16,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,54,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,-6,,14.98,15.76,42.56,22.047619,14.769841,28.142857,0.0,,13.222222,60.049314
US_MO_29013,2020-08-17,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,54,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,23.18,13.76,37.66,23.603175,18.150794,29.984127,0.0,,16.904762,66.275328
US_MO_29013,2020-08-18,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,55,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,21.52,20.78,37.1,21.595238,15.293651,26.936508,0.0,,13.849206,61.553358
US_MO_29013,2020-08-19,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,56,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,12.44,23.41,43.9,20.97619,14.460317,27.992063,0.0,,14.468254,66.540015
US_MO_29013,2020-08-20,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,56,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,,18.6,37.97,21.507937,13.944444,28.761905,0.0,,14.261905,63.493872
US_MO_29013,2020-08-21,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,57,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,19.12,31.87,42.22,23.576389,16.597222,30.986111,0.0,,15.888889,62.480466
US_MO_29013,2020-08-22,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,60,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,14.54,12.11,44.41,24.097222,16.770833,31.743056,0.0,,16.291667,62.42857
US_MO_29013,2020-08-23,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,60,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,,21.81,42.84,25.430556,18.5625,33.222222,0.0,,16.201389,58.718347
US_MO_29013,2020-08-24,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,61,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,13.77,20.3,34.79,26.416667,19.194444,33.555556,0.0,,18.305556,61.597881
US_MO_29013,2020-08-25,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,62,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,26.86,18.38,40.99,26.798611,19.277778,34.701389,0.0,,19.069444,62.872542
US_MO_29013,2020-08-26,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,62,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,,15.5,32.93,27.270833,20.638889,33.708333,0.0,,19.715278,63.553766
US_MO_29013,2020-08-27,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,3,0,65,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,,21.19,39.73,25.513889,20.451389,31.395833,0.108857,,20.409722,73.680512
US_MO_29013,2020-08-28,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,66,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,10.86,23.76,34.62,25.451389,19.631944,33.611111,0.0,,20.347222,73.775599
US_MO_29013,2020-08-29,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,4,0,70,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,13.11,,32.38,23.506944,20.1875,30.840278,1.9812,,19.111111,77.372463
US_MO_29013,2020-08-30,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,2,0,72,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,12.63,20.06,35.67,20.875,15.770833,27.326389,4.6355,,16.534722,77.48039
US_MO_29013,2020-08-31,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,5,0,77,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,,15.01,35.24,22.020833,19.256944,26.048611,16.1544,,19.895833,87.922826
US_MO_29013,2020-09-01,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,77,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,18.46,25.3,41.71,23.118056,19.604167,28.444444,12.954,,20.159722,83.523452
US_MO_29013,2020-09-02,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,0,0,77,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,13.53,24.93,38.45,24.229167,19.520833,29.3125,0.254,,19.368056,74.429709
US_MO_29013,2020-09-03,ChIJVVb3YvOXxocRkOy6bDTgyoc,Q484300,geoId/29013,US,United States of America,MO,Missouri,29013,Bates County,US,USA,2,1,0,78,1,,,16293,8065,8228,2044,2187,1757,1905,1786,2365,2045,1366,838,1180515,38.26,-94.34,2205,78.9,,,,,13.34,22.02,33.36,23.201389,18.444444,30.215278,0.0,,19.263889,78.764385
