location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CO_08107,2021-07-01,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,2,0,2290,21,59,12025,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-3,-7,,,-20,0,3.84,4.99,6.72,10.75,6.34,5.38,6.34,3.46,3.84,7.68,,4.22,,4.61,5.18,5.18,6.34,4.22,2.88,3.84,4.99,4.42,5.38,17.47,4.42,,7.11,3.07,3.46,4.61,3.26,31.11,3.26,3.84,4.22,2.88,,,16.759259,9.666667,24.080247,0.8128,8.685185,59.740003
US_CO_08107,2021-07-02,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,2294,21,24,12049,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-11,-5,68,,-21,0,3.42,3.81,4.38,10.47,4.38,6.09,3.23,3.62,3.42,6.28,2.66,3.62,,2.66,6.47,5.14,4.38,4.57,2.85,2.85,4.0,,4.76,18.46,4.0,4.0,6.47,,,4.0,3.04,33.87,3.81,6.66,5.71,,4.19,3.23,17.475309,8.679012,27.185185,0.870857,7.487654,52.376574
US_CO_08107,2021-07-03,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,2297,21,41,12090,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,3,3,78,-31,-23,,,5.06,8.37,10.32,6.62,4.87,4.48,3.7,,8.37,,3.7,,3.7,5.06,6.03,3.89,,4.87,3.7,,3.5,4.09,16.55,6.42,,9.93,,,3.11,2.73,31.92,3.11,5.45,3.5,2.73,4.28,,19.04321,9.358025,29.333333,0.3048,7.179012,46.724546
US_CO_08107,2021-07-04,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,2302,21,4,12094,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,9,,122,,-29,,5.46,3.76,4.14,11.86,6.21,5.27,7.9,3.01,3.76,5.46,2.82,3.2,,4.89,5.08,9.22,3.58,3.76,,3.39,5.08,3.39,4.89,18.44,5.27,3.2,9.03,5.64,2.63,3.39,3.2,40.27,2.82,6.96,4.52,4.14,,3.2,20.444444,9.709877,30.851852,0.338667,5.617284,38.616699
US_CO_08107,2021-07-05,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,2306,21,0,12094,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,2,-5,,,-50,6,5.02,6.23,8.13,13.15,5.71,4.67,4.84,3.29,3.98,5.71,3.29,3.98,,4.15,7.44,6.92,2.6,2.6,3.63,2.77,2.77,2.77,5.19,19.38,4.33,2.42,10.03,,2.77,2.6,3.29,34.6,4.15,7.27,8.3,3.63,2.6,,20.567901,10.179012,30.716049,0.0,6.117284,39.289052
US_CO_08107,2021-07-06,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,-1,0,2305,21,11,12105,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,4,5,,,-19,1,4.13,6.03,7.58,12.75,7.75,4.31,3.96,2.76,3.62,8.27,3.1,4.48,3.79,3.96,6.37,3.1,3.44,4.13,2.41,2.76,,2.58,4.82,18.09,7.92,2.76,8.27,,,2.93,7.75,35.31,3.79,8.79,7.06,,4.13,2.41,18.728395,10.259259,29.061728,0.3556,9.104938,54.120646
US_CO_08107,2021-07-07,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,9,0,2314,21,11,12116,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,5,-4,,-25,-18,-1,3.01,5.84,5.13,15.57,5.84,3.54,4.07,,2.65,6.37,2.65,3.36,2.65,4.96,7.08,4.6,,3.54,2.65,3.19,4.25,,4.42,18.93,5.84,,7.61,3.54,4.07,4.07,3.01,31.14,2.65,6.19,6.37,3.36,,3.01,20.438272,9.246914,31.061728,0.0,3.691358,33.821227
US_CO_08107,2021-07-08,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,6,0,2320,21,30,12146,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,3,2,,,-20,0,3.38,6.95,4.81,13.54,5.7,3.92,3.38,,5.52,6.95,3.92,3.03,3.21,2.67,8.91,3.38,4.63,4.45,,4.81,3.74,2.49,3.92,20.66,3.74,,7.3,2.85,2.49,2.85,4.99,31.88,4.1,6.77,5.52,4.1,2.67,2.85,21.932099,10.518519,33.240741,0.0,2.462963,28.287056
US_CO_08107,2021-07-09,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,9,0,2329,21,2,12148,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-2,-4,81,,-16,0,2.77,5.38,5.72,15.43,4.68,4.51,5.72,2.95,2.6,7.11,,3.99,,4.86,7.28,4.51,4.86,3.81,,,4.86,,4.86,19.94,5.89,3.29,8.84,3.47,,4.86,4.33,34.85,4.86,7.28,7.63,,3.64,2.43,22.969136,11.611111,33.790123,0.0,4.030864,29.921648
US_CO_08107,2021-07-10,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,2334,21,37,12185,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,5,-8,118,-23,-25,,3.53,2.79,5.39,11.34,5.76,5.2,3.35,2.97,3.72,7.06,3.35,3.72,,,5.39,4.28,3.35,3.35,,2.79,3.16,,3.53,18.03,6.69,,5.76,2.97,,3.53,,30.67,3.9,5.58,5.02,,2.79,,20.753086,8.030864,32.641975,0.0,-1.364198,23.250837
US_CO_08107,2021-07-11,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,14,0,2348,21,18,12203,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-2,,102,,-26,,5.06,6.14,6.32,11.56,6.5,3.79,4.16,3.98,4.52,9.76,3.61,5.06,2.71,3.25,3.98,5.06,2.71,2.71,,3.79,,,,16.26,3.25,,5.42,2.89,,,4.52,27.65,3.07,5.42,6.14,2.89,,2.89,18.777778,7.660494,29.67284,0.0,-0.709877,27.167417
US_CO_08107,2021-07-12,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,2,0,2350,21,9,12212,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-1,-1,,,-21,0,4.67,7.78,6.92,17.12,6.05,4.5,5.71,2.77,4.84,8.82,2.6,4.67,,2.6,4.15,4.32,4.5,2.94,,3.98,4.32,,8.3,19.55,3.46,3.63,9.34,4.15,2.77,3.98,3.63,36.5,3.11,6.57,6.75,5.54,3.81,4.32,19.833333,8.561728,31.512346,0.0,0.283951,27.346425
US_CO_08107,2021-07-13,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,2,0,2352,21,10,12222,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-1,-1,,,-18,1,4.57,6.5,4.57,11.95,9.84,4.74,,3.16,4.22,6.15,3.69,4.22,3.87,5.45,5.09,4.04,3.69,,2.81,4.22,2.46,2.46,4.04,23.72,6.32,3.51,7.03,,3.69,,7.03,35.49,4.04,8.26,5.97,2.46,2.81,4.74,21.061111,11.116667,31.016667,0.0,3.0,30.76798
US_CO_08107,2021-07-14,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,2356,21,19,12241,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,4,-9,,-30,-15,0,3.03,8.2,5.35,10.51,6.59,6.24,5.7,4.63,,8.2,,2.5,2.85,3.39,6.59,5.88,,5.17,3.92,4.28,2.5,,3.92,20.14,6.77,,5.52,3.56,2.5,3.56,3.21,36.71,,4.99,7.48,3.03,3.21,3.03,16.705556,10.7,25.483333,0.254,7.666667,57.824775
US_CO_08107,2021-07-15,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,2,0,2358,21,21,12262,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,8,1,,,-18,-2,3.96,5.58,5.4,9.37,7.03,3.96,7.03,,,6.85,2.7,2.7,,4.5,4.68,4.14,3.96,2.7,3.96,,,3.42,4.5,22.88,4.32,3.42,,2.7,3.42,3.42,7.57,30.81,3.6,4.14,4.32,,3.24,,16.377778,7.4,27.888889,1.058333,5.861111,50.721911
US_CO_08107,2021-07-16,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,8,0,2366,21,11,12273,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,1,-2,80,,-17,-1,3.38,5.87,2.85,11.38,7.12,4.09,4.98,,3.38,6.76,,5.16,3.2,,4.8,3.56,5.69,2.49,,,3.73,,5.16,15.65,6.22,3.02,6.58,2.85,3.56,,4.8,32.73,3.2,4.62,4.8,2.85,,2.49,17.95,7.883333,27.65,0.0635,3.988889,40.248375
US_CO_08107,2021-07-17,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2366,21,5,12278,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-1,1,68,-32,-22,,3.71,5.39,3.9,10.4,4.83,4.09,6.32,5.2,3.16,7.06,,,4.27,3.9,5.2,3.53,3.16,3.71,,,3.16,,2.79,17.65,5.39,3.71,5.39,3.71,2.97,3.71,,38.08,5.57,3.53,4.46,,,2.79,19.422222,9.172222,28.761111,0.0,5.022222,39.453515
US_CO_08107,2021-07-18,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2366,21,9,12287,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-6,,49,,-23,,5.35,7.45,6.49,11.46,3.63,4.01,7.25,2.86,2.67,7.64,4.58,4.77,3.44,3.25,5.54,5.73,2.67,,3.25,3.82,4.2,,4.01,18.33,5.16,3.06,7.64,2.67,,4.77,3.25,37.61,4.58,4.96,7.64,3.25,3.44,2.86,20.777778,9.144444,32.227778,0.0,4.861111,35.939154
US_CO_08107,2021-07-19,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,15,0,2381,21,7,12294,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,0,-3,,,-19,1,4.44,7.46,5.33,13.5,5.33,5.69,7.82,2.49,3.73,6.75,,3.91,3.55,3.91,5.69,,5.15,4.97,4.44,,3.73,2.67,4.26,19.54,5.69,,6.93,2.84,3.55,3.55,3.38,41.58,4.26,5.33,5.69,3.38,,2.84,22.727778,11.161111,32.583333,0.0,2.188889,26.67474
US_CO_08107,2021-07-20,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2381,21,0,12294,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-4,-4,,,-18,2,2.45,6.12,7.87,9.62,5.42,4.89,,2.97,6.12,8.39,3.67,3.32,2.45,3.5,5.94,3.5,2.45,2.45,2.8,3.15,4.72,,4.72,20.28,5.94,,5.59,3.15,4.2,3.85,2.62,36.89,2.97,6.12,5.42,2.62,3.32,,22.127778,11.65,32.277778,0.0,4.433333,31.981796
US_CO_08107,2021-07-21,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,10,0,2391,21,17,12311,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,8,-6,,-8,-17,0,,7.58,5.29,10.23,5.47,5.11,6.7,3.7,4.05,6.0,4.41,4.76,3.0,4.58,6.0,4.23,3.7,2.82,2.47,3.53,3.0,,6.0,19.22,7.76,3.35,6.35,3.0,3.35,2.65,3.53,33.5,3.35,4.58,4.94,2.82,2.82,3.53,21.055556,12.85,29.961111,0.338667,9.805556,48.879539
US_CO_08107,2021-07-22,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,0,2398,21,61,12372,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,5,-5,,,-14,-1,3.03,6.06,3.56,14.26,6.95,5.53,4.99,,3.74,7.84,6.42,3.74,,3.21,7.13,5.53,3.39,4.46,3.92,2.67,,,6.06,20.14,3.74,2.5,9.09,,2.5,3.03,4.46,35.29,4.63,8.2,5.88,3.74,3.21,4.28,21.427778,12.611111,30.061111,0.181429,8.927778,46.15186
US_CO_08107,2021-07-23,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,1,0,2399,21,22,12394,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-5,-4,48,,-17,-1,2.89,6.51,4.7,10.3,5.06,4.52,3.25,,4.34,7.77,,,,3.25,4.52,4.7,2.53,2.71,3.98,3.79,3.79,2.53,5.78,19.16,2.71,,6.69,2.89,,3.98,2.71,29.28,3.61,4.34,5.6,2.71,2.53,,21.177778,15.061111,28.811111,0.0,9.927778,50.956385
US_CO_08107,2021-07-24,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2399,21,13,12407,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-8,-8,41,-41,-21,,,5.57,6.54,9.42,7.11,3.84,5.38,2.69,4.42,5.19,3.08,4.23,3.08,4.04,3.65,5.0,3.84,2.88,,3.84,4.61,,3.65,15.38,4.04,,7.5,4.42,,4.23,3.65,31.71,3.65,5.57,6.73,,3.65,,20.033333,12.15,28.822222,0.0,7.927778,47.56484
US_CO_08107,2021-07-25,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2399,21,6,12413,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-14,,54,,-24,,3.04,5.89,4.18,11.97,5.7,5.13,4.56,3.23,3.23,7.98,2.85,3.8,,5.51,3.61,4.75,,3.23,2.66,3.04,4.18,3.61,,15.01,6.08,,8.93,3.04,,4.75,3.61,32.69,4.75,8.55,6.08,,,,20.966667,12.144444,30.227778,0.0,5.227778,36.646154
US_CO_08107,2021-07-26,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,10,0,2409,21,10,12423,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-2,1,,,-18,-1,4.54,6.29,7.86,10.65,6.29,4.71,4.02,4.19,3.67,6.99,,2.97,,3.67,3.67,5.59,2.44,3.14,2.97,2.44,,3.32,3.84,20.43,6.29,,6.81,2.44,2.62,2.79,,37.37,5.24,7.68,7.51,,3.67,,20.755556,10.255556,31.388889,0.108857,5.905556,38.832093
US_CO_08107,2021-07-27,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2409,21,3,12426,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-5,-3,,,-19,1,3.71,5.65,5.3,12.54,6.18,4.95,5.48,2.83,7.07,9.01,,4.59,2.65,4.42,6.01,,3.0,2.83,2.47,3.53,4.77,3.18,4.24,19.61,4.77,3.53,6.54,3.18,3.0,4.77,3.0,34.63,3.89,5.65,4.77,2.83,3.36,,22.083333,10.35,32.244444,0.0,3.722222,30.600464
US_CO_08107,2021-07-28,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,7,0,2416,21,14,12440,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-3,-3,,-36,-15,-1,,6.59,6.24,10.87,3.74,3.03,6.42,2.85,3.92,6.59,,3.39,2.5,3.21,5.53,5.17,4.99,,,2.5,3.03,4.46,7.49,19.78,6.06,2.5,7.13,3.74,3.21,4.46,4.81,32.44,5.53,5.7,6.24,,3.21,3.74,22.472222,11.533333,32.383333,0.0,6.111111,35.559944
US_CO_08107,2021-07-29,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,5,0,2421,21,30,12470,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-3,-12,,,-16,-1,4.7,7.41,7.41,12.47,7.05,5.24,4.16,2.89,3.25,6.5,2.71,3.43,,3.98,8.13,5.24,3.79,3.25,3.61,,3.43,3.25,5.6,22.04,5.78,3.25,6.87,2.71,,4.88,3.43,31.98,2.71,7.59,5.24,2.53,2.89,3.25,21.244444,12.605556,31.594444,0.4064,10.2,49.808075
US_CO_08107,2021-07-30,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,8,0,2429,21,15,12485,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-9,-9,43,,-16,2,6.92,7.65,3.82,10.56,5.1,2.91,4.19,4.73,4.0,4.19,,3.64,,3.64,5.83,4.55,4.92,3.46,3.28,3.28,,,4.0,16.57,6.55,4.0,6.19,2.73,2.55,3.1,2.91,29.13,2.73,7.1,2.91,,2.73,,19.927778,12.972222,29.444444,5.3848,10.711111,56.09342
US_CO_08107,2021-07-31,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2429,21,10,12495,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-10,-12,16,-41,-22,,3.63,4.78,4.01,9.37,4.97,4.59,4.78,4.01,5.16,6.12,,,3.44,3.06,4.4,5.16,4.59,,,4.21,3.44,,4.97,13.77,3.82,,6.31,,3.06,,,29.45,2.68,5.74,4.4,,2.68,4.21,17.744444,12.572222,26.672222,1.4732,11.405556,67.327097
US_CO_08107,2021-08-01,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2429,21,23,12518,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-12,-7,38,,-21,,3.56,7.5,6.71,10.27,6.71,5.53,4.94,,3.36,8.69,3.16,4.54,,,2.96,4.34,4.74,3.95,,4.94,3.36,4.15,4.15,22.71,,,7.7,3.16,2.96,,4.54,31.0,3.16,5.92,3.95,,3.36,4.94,17.333333,10.716667,26.072222,0.108857,8.922222,59.158776
US_CO_08107,2021-08-02,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,10,0,2439,21,10,12528,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-2,-1,,,-19,1,3.36,4.77,4.24,12.73,7.43,5.83,4.95,2.48,4.77,7.25,3.18,4.07,3.18,2.48,3.71,3.89,,,2.65,3.71,2.48,,4.42,18.57,5.13,4.6,5.83,,,,,32.71,4.77,5.48,7.25,,2.83,2.65,17.25,10.716667,25.794444,0.0,10.0,63.276866
US_CO_08107,2021-08-03,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,6,0,2445,21,3430,15958,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-4,-5,,,-17,2,3.06,6.96,6.11,9.0,6.79,5.6,5.77,2.38,4.08,5.43,,4.25,,3.4,6.79,3.06,4.25,2.72,3.4,3.74,3.23,2.72,5.26,13.42,6.45,4.25,7.13,2.55,,2.72,3.91,27.51,3.06,6.96,5.43,2.72,2.55,2.38,16.416667,12.4,22.45,2.3876,11.9,75.383274
US_CO_08107,2021-08-04,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,6,0,2451,21,9,15967,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-2,-9,,-38,-14,-2,4.06,7.75,5.72,9.96,8.48,4.43,6.46,2.58,5.9,7.19,3.14,4.61,,3.87,5.17,5.17,4.98,3.5,2.58,,2.95,3.14,4.43,16.23,3.5,3.87,5.72,,,2.58,3.87,30.25,3.14,4.43,4.98,2.58,2.95,,15.75,8.95,25.288889,2.249714,9.333333,66.159451
US_CO_08107,2021-08-05,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,10,0,2461,21,27,15994,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,0,-2,,,-16,-2,,5.95,7.39,10.27,5.59,5.95,5.41,,2.88,4.33,,3.96,,4.14,5.77,,3.6,3.96,,,2.52,2.52,4.14,18.56,4.68,3.24,5.59,,2.88,3.24,3.06,33.7,2.52,5.23,6.67,2.88,3.06,2.7,18.116667,7.95,29.433333,0.0,4.227778,40.316091
US_CO_08107,2021-08-06,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,3,0,2464,21,21,16015,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-12,-13,49,,-18,0,3.91,4.45,4.62,9.61,5.16,4.8,3.73,2.85,3.2,8.71,2.67,4.98,,3.02,5.16,5.87,3.56,,,3.56,,,4.27,18.85,5.69,,4.62,3.2,2.85,,4.45,31.84,4.62,4.98,5.34,,4.45,2.85,19.555556,8.888889,29.9,0.0,3.105556,34.2321
US_CO_08107,2021-08-07,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2464,21,21,16036,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-9,-10,42,-32,-21,,4.78,6.31,5.74,8.42,7.08,7.08,2.87,,4.21,6.51,,,3.64,5.17,6.31,5.17,3.25,,,,3.44,,4.4,16.84,5.36,3.25,3.83,2.68,,,3.06,27.17,4.02,3.64,3.64,5.36,,,16.444444,7.438889,27.644444,0.042333,3.127778,41.552986
US_CO_08107,2021-08-08,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,0,0,2464,21,13,16049,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-14,,44,,-24,,3.92,4.31,3.73,12.16,5.29,5.1,4.12,,3.14,9.02,4.31,4.31,3.53,4.51,5.88,3.92,4.51,4.31,,3.73,3.14,,3.14,15.49,4.31,3.53,6.86,2.75,,,4.12,33.72,,7.25,5.88,3.73,3.33,2.94,16.633333,6.261111,28.716667,0.0,1.833333,37.351848
US_CO_08107,2021-08-09,ChIJ-dGew1EYQocRZA3rearTJXE,Q312734,geoId/08107,US,United States of America,CO,Colorado,08107,Routt County,US,USA,2,4,0,2468,21,5,16054,25171,13132,12039,2404,2749,3400,3720,3621,3599,3614,1534,530,415168,40.48,-106.99,6133,81.7625,-7,-5,,,-17,1,4.15,3.43,4.51,13.9,6.14,8.48,4.51,3.25,4.33,7.94,5.41,,,3.97,5.41,5.41,2.71,2.53,2.89,4.87,4.69,2.89,3.79,19.49,4.87,3.97,7.58,,3.07,3.79,4.51,35.19,4.33,5.23,8.84,2.89,4.69,,19.022222,7.355556,29.633333,0.0,-0.677778,26.976592
