location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41015,2022-05-03,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,5,0,3371,54,2,12812,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,9,22,,-2,0,7.22,10.16,5.88,8.02,4.54,5.62,7.22,,5.08,15.51,5.35,8.82,30.48,6.15,4.54,8.722222,5.401235,14.407407,2.906889,,5.138889,79.467829
US_OR_41015,2022-05-04,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,2,0,3373,54,2,12814,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,11,13,,-4,-1,6.2,8.08,7.0,5.39,,7.54,8.89,,8.62,16.43,,6.73,30.17,4.85,4.58,10.722222,5.641975,16.987654,0.028222,,7.138889,76.951514
US_OR_41015,2022-05-05,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,2,0,3375,54,0,12814,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,0,1,-12,-9,2,5.44,9.07,6.22,6.22,6.74,,7.26,4.41,10.37,21.77,,10.88,28.25,5.18,3.89,10.808642,6.530864,15.611111,2.850444,,7.805556,82.297427
US_OR_41015,2022-05-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,3376,54,11,12825,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,1,4,-2,-11,3,,8.8,5.22,5.22,4.67,9.07,9.9,,7.7,22.27,5.77,7.15,31.06,6.87,7.15,11.444444,9.530864,13.135802,8.184444,,10.37963,93.699512
US_OR_41015,2022-05-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3376,54,2,12827,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,17,13,65,-1,,,8.76,4.67,,4.09,7.0,8.17,4.67,7.88,14.01,6.13,5.55,30.65,4.09,6.71,9.765432,7.765432,13.006173,5.503333,,7.046296,85.152572
US_OR_41015,2022-05-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3376,54,0,12827,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,31,,26,-7,,4.64,8.99,4.93,4.93,4.93,5.8,7.54,4.06,9.57,15.37,4.06,6.09,32.48,4.93,,6.820988,3.969136,10.771605,5.334,,3.175926,80.640879
US_OR_41015,2022-05-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,1,0,3377,54,10,12837,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,7,9,52,-6,0,3.64,10.91,4.42,,4.42,6.24,8.31,,8.05,16.63,5.72,3.64,30.4,5.46,4.42,5.759259,3.166667,8.944444,9.454444,,2.861111,84.190522
US_OR_41015,2022-05-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,2,0,3379,54,1,12838,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,2,6,,-6,0,4.88,8.13,8.94,4.61,6.23,8.67,9.76,,7.32,16.8,6.23,6.5,31.7,3.79,6.77,6.123457,2.493827,11.111111,1.298222,,2.898148,82.975849
US_OR_41015,2022-05-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,3,0,3382,54,4,12842,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,7,9,,-4,-1,,13.62,,4.63,,5.18,7.08,,7.9,18.53,5.72,7.08,34.88,6.81,5.99,7.709877,2.802469,12.592593,1.072444,,3.935185,78.447179
US_OR_41015,2022-05-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,3,0,3385,54,8,12850,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,0,4,-7,-8,3,5.6,7.38,5.34,4.33,5.6,5.6,9.67,,6.11,20.36,4.07,4.33,31.04,6.36,5.6,8.919753,5.283951,12.277778,2.596444,,4.694444,78.047583
US_OR_41015,2022-05-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,0,0,3385,54,5,12855,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,10,8,23,-3,2,5.99,7.29,5.46,4.42,4.16,7.29,7.03,4.16,5.99,17.44,7.03,3.9,32.79,,4.42,9.5,6.654321,13.148148,9.369778,,8.074074,91.293571
US_OR_41015,2022-05-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,10,12865,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,14,1,69,-6,,4.0,8.29,5.43,7.43,,4.57,6.86,,4.29,17.14,,8.57,31.72,9.43,6.86,12.104938,9.796296,15.67284,9.002889,,10.842593,92.103976
US_OR_41015,2022-05-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12865,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,17,,54,-11,,5.98,13.38,5.98,,,9.39,5.41,,5.41,16.51,4.27,6.55,21.92,8.82,,12.91358,9.654321,16.802469,3.499556,,10.981481,86.786295
US_OR_41015,2022-05-16,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,5,12870,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,13,15,,-1,-1,,9.97,5.62,5.11,5.88,5.62,7.92,,7.92,16.1,4.6,4.86,27.34,8.94,4.6,12.018519,8.895062,16.271605,1.326444,,8.583333,80.189596
US_OR_41015,2022-05-17,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12870,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,7,16,,-6,0,4.97,10.46,5.75,3.66,,8.63,9.15,,8.63,19.61,3.92,5.75,26.66,6.27,4.44,10.524691,5.382716,15.87037,0.254,,6.314815,74.510311
US_OR_41015,2022-05-18,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,4,12874,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,6,9,,-7,0,4.61,10.51,8.46,4.1,3.84,8.46,6.66,,6.92,20.24,,5.64,26.14,6.92,6.66,11.271605,6.432099,16.141975,0.0,,6.694444,72.296326
US_OR_41015,2022-05-19,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,4,12878,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,17,14,48,-8,0,,9.53,6.44,3.86,,4.38,5.67,4.38,6.18,16.75,4.89,6.7,25.76,8.24,,11.148148,6.796296,15.635802,0.508,,6.166667,71.589291
US_OR_41015,2022-05-20,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,7,12885,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,15,22,82,3,0,,12.66,,,5.01,7.92,5.54,,6.07,17.41,,7.65,30.61,10.03,4.75,9.469136,4.228395,15.148148,0.0,,2.527778,62.611174
US_OR_41015,2022-05-21,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,4,12889,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,26,10,,-1,,4.23,12.1,5.44,7.86,,8.47,5.44,,,14.82,,6.05,30.85,8.17,7.86,11.37037,5.222222,17.141975,0.0,,4.453704,62.212054
US_OR_41015,2022-05-22,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,1,12890,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,34,,112,2,,6.73,11.7,4.68,6.44,4.68,5.85,8.78,,4.39,16.09,7.31,6.44,26.91,6.73,4.39,11.228395,6.82716,16.407407,0.0,,5.925926,70.734949
US_OR_41015,2022-05-23,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,7,12897,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,11,21,,-3,0,3.66,10.47,4.97,,5.5,9.68,7.33,,8.9,20.15,,7.85,35.33,8.9,5.24,12.987654,8.067901,17.783951,0.0,,6.87037,64.966484
US_OR_41015,2022-05-24,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12897,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,12,17,,-5,1,5.17,11.64,4.66,4.91,5.69,7.76,10.35,,8.79,17.84,,8.02,27.67,3.88,4.4,13.358025,8.351852,20.475309,0.0,,7.194444,65.500493
US_OR_41015,2022-05-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12897,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,14,14,,-5,-1,,7.41,5.03,5.82,6.09,6.09,6.09,,7.41,16.15,,4.76,26.47,6.35,5.29,14.864198,8.882716,21.419753,0.0,,7.953704,62.662034
US_OR_41015,2022-05-26,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,6,12903,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,18,17,49,-6,-1,4.42,8.32,5.2,7.02,5.2,8.32,7.28,6.76,7.28,17.41,8.32,6.5,25.47,7.54,5.46,13.932099,9.444444,21.450617,0.0,,9.546296,73.189295
US_OR_41015,2022-05-27,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,1,12904,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,17,21,76,-2,0,,5.7,3.89,,5.18,,5.18,,6.99,16.84,5.7,5.18,31.6,4.66,,12.58642,10.037037,19.685185,0.197556,,9.740741,82.335023
US_OR_41015,2022-05-28,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12904,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,28,9,87,-8,,4.95,11.54,7.15,,4.95,9.35,6.32,,4.4,16.77,4.67,7.15,31.33,7.97,5.77,10.925926,8.882716,13.950617,3.612444,,9.518519,91.317924
US_OR_41015,2022-05-29,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12904,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,56,,,-5,,6.74,7.0,5.12,6.2,5.12,6.2,7.54,,5.39,15.09,,4.58,27.21,8.35,5.93,10.080247,7.962963,13.462963,3.838222,,6.907407,82.7583
US_OR_41015,2022-05-30,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12904,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,19,12,,-45,7,,12.44,6.91,,5.25,,8.29,,4.7,17.69,4.7,7.19,27.92,6.36,,9.864198,6.401235,14.290123,0.705556,,4.87963,72.368287
US_OR_41015,2022-05-31,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,3,12907,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,13,19,,-5,1,5.18,7.77,6.47,,3.88,8.28,7.77,,7.51,17.6,4.66,5.18,26.15,4.14,,11.5,5.487654,18.617284,0.451556,,5.972222,68.774994
US_OR_41015,2022-06-01,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,7,12914,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,17,14,,-2,-1,5.96,10.63,3.89,7.26,4.41,6.74,6.48,,8.04,14.51,4.92,7.52,27.21,7.0,5.7,12.851852,7.203704,18.685185,0.0,,8.546296,76.076205
US_OR_41015,2022-06-02,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,2,12916,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,17,17,64,-3,-1,4.42,12.21,4.68,4.16,4.94,7.02,6.76,4.16,9.36,19.23,4.68,9.62,35.34,9.36,,12.91358,9.055556,17.765432,0.0,,9.731481,79.521908
US_OR_41015,2022-06-03,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,3,12919,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,16,14,56,-2,0,5.69,10.34,5.17,3.88,5.69,10.08,5.43,,6.98,20.68,4.4,5.95,31.8,11.12,5.69,13.160494,10.111111,17.469136,0.649111,,9.611111,78.89976
US_OR_41015,2022-06-04,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12919,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,6,-2,35,-1,,4.21,10.4,5.34,4.78,5.34,,9.55,,7.31,13.77,5.34,6.46,32.04,5.34,,12.290123,10.395062,16.111111,8.184444,,10.518519,89.727902
US_OR_41015,2022-06-05,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,1,12920,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,25,,61,-3,,5.61,6.73,6.17,5.05,4.77,7.86,13.19,,4.49,17.39,5.33,7.58,35.35,5.05,6.45,13.37037,11.450617,15.91358,17.018,,12.361111,93.899434
US_OR_41015,2022-06-06,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,7,12927,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,20,20,,-1,-1,4.4,10.08,4.91,4.91,3.88,5.43,10.86,4.14,5.69,15.51,7.5,6.98,26.37,6.72,4.91,13.080247,10.216049,17.179012,2.173111,,10.166667,83.457
US_OR_41015,2022-06-07,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12927,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,12,23,,-4,0,,11.77,5.63,4.61,,5.37,10.49,,9.47,14.84,6.14,6.65,31.22,5.12,5.37,12.641975,8.598765,17.604938,0.290286,,9.37037,79.983643
US_OR_41015,2022-06-08,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,1,12928,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,19,19,,-5,-1,4.35,11.27,5.89,4.87,4.35,8.19,6.66,3.58,8.96,18.43,5.89,7.42,27.91,6.91,7.94,14.561728,10.296296,19.135802,0.0,,9.231481,70.232872
US_OR_41015,2022-06-09,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,4,12932,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,27,19,81,-6,0,5.96,13.21,4.92,3.63,3.63,7.77,6.48,4.41,7.51,19.69,,,26.17,7.51,4.15,14.623457,9.12963,22.234568,0.028222,,8.175926,62.849798
US_OR_41015,2022-06-10,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,2,12934,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,23,16,92,-5,1,,10.2,6.28,4.71,6.8,7.85,6.28,,6.02,20.41,3.92,7.33,33.49,6.54,4.97,17.092593,11.907407,21.740741,1.552222,,13.0,74.626372
US_OR_41015,2022-06-11,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,2,12936,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,27,11,79,1,,4.92,7.93,6.01,4.65,6.01,7.93,7.11,3.83,5.47,17.76,5.47,6.01,26.51,5.47,4.65,16.339506,14.462963,19.777778,6.208889,,14.777778,88.871609
US_OR_41015,2022-06-12,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,3,12939,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,42,,,-4,,4.14,12.42,8.55,4.69,5.24,4.69,6.9,,4.97,18.77,7.45,9.11,36.98,7.17,4.69,13.765432,11.635802,17.339506,12.897556,,12.185185,89.269813
US_OR_41015,2022-06-13,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12939,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,27,40,,-2,-1,4.11,10.02,7.2,6.94,5.4,8.48,8.74,,6.94,22.61,8.48,8.74,32.12,8.48,4.62,11.493827,8.907407,15.104938,5.277556,,6.657407,73.719359
US_OR_41015,2022-06-14,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,4,12943,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,22,32,,-6,0,4.1,12.3,5.64,,4.87,7.18,5.89,,6.92,16.66,,8.71,26.4,5.89,,11.598765,6.932099,16.753086,0.338667,,7.12963,74.689716
US_OR_41015,2022-06-15,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,1,12944,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,16,25,,-6,0,3.66,8.63,4.97,,,3.66,9.15,,10.72,17.52,5.49,7.06,29.29,8.63,,12.419753,7.111111,18.018519,0.0,,7.787037,73.336107
US_OR_41015,2022-06-16,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,2,12946,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,23,30,89,-11,1,,13.84,9.05,5.06,7.99,5.59,11.18,,5.32,19.17,4.79,9.85,37.54,8.25,4.53,12.728395,9.185185,16.716049,0.282222,,8.518519,77.155368
US_OR_41015,2022-06-17,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12946,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,22,27,101,-11,2,4.08,10.06,7.34,5.17,,6.52,6.8,,7.61,17.94,,9.79,22.56,8.15,4.62,11.962963,9.901235,15.555556,0.451556,,8.990741,83.629277
US_OR_41015,2022-06-18,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12946,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,28,32,,-5,,,10.72,8.4,5.79,,6.37,,4.05,4.34,18.83,4.92,8.98,34.76,8.98,4.92,11.358025,7.12963,16.358025,3.160889,,7.787037,80.051378
US_OR_41015,2022-06-19,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12946,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,56,,,-3,,,14.08,5.71,7.71,4.96,9.53,9.19,4.58,6.9,20.7,7.26,8.42,34.05,9.94,,12.277778,7.555556,17.17284,0.508,,8.333333,77.554687
US_OR_41015,2022-06-20,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12946,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,28,35,,-12,1,5.99,10.55,,6.16,,7.08,7.54,8.62,8.9,17.31,,10.53,27.94,10.01,5.45,13.728395,8.833333,19.641975,0.112889,,9.259259,73.647646
US_OR_41015,2022-06-21,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12946,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,24,34,,-9,0,5.41,12.24,5.94,5.44,,7.39,7.66,,7.42,16.31,4.85,5.03,26.73,8.98,5.04,17.419753,12.475309,23.314815,0.0,,8.564815,55.884044
US_OR_41015,2022-06-22,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12946,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,29,,,-12,1,4.16,15.22,5.01,,4.83,6.19,6.88,,7.8,23.14,,9.27,26.33,13.1,9.61,18.660494,13.185185,23.283951,0.0,,10.083333,55.456413
US_OR_41015,2022-06-23,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,8,12954,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,25,30,100,-16,1,5.0,16.66,4.09,7.08,4.5,6.09,8.44,,6.04,24.36,5.32,7.62,31.0,7.24,6.02,15.104938,10.203704,21.598765,0.0,,10.796296,70.914289
US_OR_41015,2022-06-24,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12954,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,25,24,,-16,1,4.16,10.72,8.32,5.56,4.16,10.05,4.92,5.05,7.54,18.84,,5.96,26.8,8.31,4.81,14.154321,8.487654,20.697531,0.0,,7.231481,63.854591
US_OR_41015,2022-06-25,ChIJB3QJGv8txVQR6PPF_zzVDlM,Q484411,geoId/41015,US,United States of America,OR,Oregon,41015,Curry County,US,USA,2,,,,,0,12954,22630,11155,11475,1828,1811,1824,1918,2051,3327,4803,3448,1620,1837110,42.48,-124.136667,5150,75.85,35,28,,-5,,4.31,12.81,5.47,,4.73,8.58,5.42,,5.9,18.95,4.55,7.28,30.9,9.02,5.46,17.092593,8.895062,25.117284,0.0,,9.194444,57.513997
