location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51735,2020-10-06,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,76,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-38,8.43,10.54,,7.59,16.44,10.54,33.72,,17.438272,12.654321,23.049383,0.0,,11.472222,72.429634
US_VA_51735,2020-10-07,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,76,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-38,8.24,11.27,6.94,,16.47,10.4,31.65,,20.777778,14.117284,26.462963,0.0,,14.833333,68.352927
US_VA_51735,2020-10-08,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,77,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-34,10.06,11.74,10.06,7.54,18.44,,33.95,,20.598765,17.37037,25.123457,0.0,,13.694444,65.224098
US_VA_51735,2020-10-09,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,80,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-36,,12.25,7.44,7.0,14.0,7.88,42.44,,18.111111,14.481481,21.858025,0.0,,10.416667,63.785332
US_VA_51735,2020-10-10,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,81,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,7.28,9.22,,9.71,20.87,8.74,27.18,8.25,19.141975,15.425926,21.17284,5.616222,,15.555556,79.633017
US_VA_51735,2020-10-11,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,81,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,7.42,9.16,,6.54,15.7,7.42,34.89,,20.216049,19.074074,21.666667,6.829778,,19.194444,93.230351
US_VA_51735,2020-10-12,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,82,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-42,9.56,7.97,9.16,8.76,20.32,7.57,42.62,6.37,21.253086,19.37037,23.481481,10.752667,,20.458333,93.079172
US_VA_51735,2020-10-13,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,83,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-39,,8.82,,7.14,20.16,7.14,35.7,9.24,18.5,16.018519,22.777778,1.608667,,16.777778,88.476851
US_VA_51735,2020-10-14,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,83,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-35,7.14,9.24,7.14,,15.11,,30.65,,17.864198,13.469136,22.339506,0.0,,10.833333,66.289273
US_VA_51735,2020-10-15,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,86,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-36,9.34,6.37,,8.49,19.96,,36.52,,19.006173,13.37037,25.425926,0.0,,13.347222,70.484969
US_VA_51735,2020-10-16,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,87,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-39,11.88,,8.91,9.76,18.68,,32.68,,18.648148,12.592593,23.969136,0.423333,,15.75,84.455151
US_VA_51735,2020-10-17,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,88,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,,,,,19.61,,29.93,,13.679012,10.567901,18.450617,3.499556,,7.152778,65.253994
US_VA_51735,2020-10-18,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,88,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,8.98,8.98,,,16.54,,34.5,,15.358025,10.981481,20.0,0.0,,9.791667,74.963529
US_VA_51735,2020-10-19,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,89,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-30,7.99,6.31,7.57,11.35,25.65,,40.79,,18.419753,12.91358,21.91358,0.0,,14.291667,79.93477
US_VA_51735,2020-10-20,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,89,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-38,6.69,6.27,7.52,9.19,22.15,6.69,33.85,12.12,19.049383,15.450617,21.493827,0.0,,17.888889,90.008682
US_VA_51735,2020-10-21,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,90,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,8.48,12.3,9.33,6.36,21.21,8.91,28.85,,20.580247,17.765432,25.382716,0.0,,18.625,83.326683
US_VA_51735,2020-10-22,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,91,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,,9.84,,,18.83,9.84,42.37,6.85,20.209877,16.901235,24.382716,0.0,,17.5,85.945199
US_VA_51735,2020-10-23,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,2,0,93,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-36,,10.6,,10.6,20.35,7.21,31.38,,18.944444,16.580247,22.87037,0.0,,16.777778,89.400006
US_VA_51735,2020-10-24,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,94,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,7.44,9.42,,,19.34,8.43,43.15,,20.302469,15.814815,27.722222,0.0,,17.083333,81.899913
US_VA_51735,2020-10-25,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,97,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,7.08,9.29,,,15.04,6.64,35.84,7.52,16.592593,13.981481,24.703704,0.762,,15.083333,90.550949
US_VA_51735,2020-10-26,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,97,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-34,9.06,14.01,9.89,8.24,21.42,7.42,44.91,,16.067901,14.228395,18.549383,3.076222,,14.916667,92.58351
US_VA_51735,2020-10-27,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,97,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-33,11.53,7.99,6.66,10.65,15.97,,42.15,6.66,15.802469,14.444444,17.67284,0.169333,,14.972222,92.99259
US_VA_51735,2020-10-28,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,97,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-36,8.4,7.94,,12.14,22.88,,41.55,8.87,19.314815,15.802469,23.623457,0.0,,17.291667,86.92983
US_VA_51735,2020-10-29,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,97,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-34,6.29,9.22,8.38,6.29,21.8,7.12,35.21,,22.037037,18.598765,27.104938,0.874889,,19.541667,84.797252
US_VA_51735,2020-10-30,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,98,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-34,,7.54,,8.37,11.72,7.54,34.33,9.21,16.351852,12.037037,26.246914,5.785556,,12.069444,75.543851
US_VA_51735,2020-10-31,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,101,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,,12.54,8.03,,17.56,14.05,30.61,,11.660494,9.635802,15.111111,1.749778,,5.847222,68.871457
US_VA_51735,2020-11-01,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,102,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,6.98,7.86,6.55,7.42,17.45,9.6,40.15,,13.444444,9.623457,19.518519,1.636889,,10.0,85.752213
US_VA_51735,2020-11-02,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,105,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,,,11.03,8.99,17.97,,34.72,,9.401235,4.91358,16.981481,4.797778,,-2.069444,45.30315
US_VA_51735,2020-11-03,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,-1,0,104,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-40,,12.03,6.98,7.76,14.35,,33.75,,10.283951,5.660494,16.432099,0.0,,-1.402778,45.052197
US_VA_51735,2020-11-04,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,104,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-38,,6.45,10.08,8.07,15.73,,33.07,,12.54321,7.635802,18.938272,0.0,,6.666667,72.740073
US_VA_51735,2020-11-05,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,104,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-32,12.19,7.99,,9.67,19.34,8.83,39.1,7.99,14.652778,4.625,22.819444,0.0,,10.75,77.54133
US_VA_51735,2020-11-06,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,107,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-35,6.68,15.44,,6.68,15.03,8.77,38.4,6.68,16.5,11.851852,20.450617,0.0,,15.138889,89.240194
US_VA_51735,2020-11-07,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,108,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,10.1,10.1,7.21,,17.8,,41.36,,16.222222,12.796296,21.308642,0.0,,13.763889,84.814751
US_VA_51735,2020-11-08,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,2,0,110,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,10.25,8.91,8.91,8.91,20.06,8.47,44.12,,16.425926,12.716049,21.179012,0.0,,12.583333,80.247438
US_VA_51735,2020-11-09,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,110,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-30,,10.3,7.0,7.0,21.83,6.59,36.24,11.94,16.444444,12.845679,21.12963,0.0,,12.166667,78.265258
US_VA_51735,2020-11-10,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,110,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-36,8.03,7.62,6.42,8.43,18.86,,37.32,8.03,18.271605,13.660494,24.444444,0.0,,14.277778,77.712947
US_VA_51735,2020-11-11,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,111,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-51,,9.69,,10.1,16.16,11.31,33.93,7.67,21.641975,16.753086,26.104938,1.185333,,19.125,82.228849
US_VA_51735,2020-11-12,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,111,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,8.06,,7.29,7.67,14.58,5.75,40.66,,20.277778,15.969136,24.58642,24.920222,,19.625,93.844774
US_VA_51735,2020-11-13,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,2,0,113,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-34,6.65,6.65,,,19.12,7.07,28.69,,13.728395,11.975309,18.351852,34.120667,,12.125,90.232752
US_VA_51735,2020-11-14,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,2,0,115,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,,8.91,,,14.85,,34.15,,12.901235,9.314815,16.098765,0.0,,6.486111,69.710384
US_VA_51735,2020-11-15,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,115,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,,8.74,,13.34,21.62,,34.96,,15.82716,10.358025,22.216049,0.0,,10.486111,74.176317
US_VA_51735,2020-11-16,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,4,0,119,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-34,,14.27,,7.34,17.94,8.15,28.54,8.56,15.753086,10.395062,21.635802,0.028222,,4.236111,47.182106
US_VA_51735,2020-11-17,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,119,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-34,8.61,10.76,10.76,9.04,19.8,,32.29,6.46,11.314815,7.518519,16.209877,0.0,,-0.75,45.026434
US_VA_51735,2020-11-18,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,-1,0,118,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-39,11.58,,9.36,10.25,26.73,,34.3,,6.796296,4.111111,12.228395,0.0,,-5.972222,41.013935
US_VA_51735,2020-11-19,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,121,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,10.69,11.58,,7.13,25.39,,33.41,,6.864198,2.41358,12.62963,0.0,,-1.236111,61.334818
US_VA_51735,2020-11-20,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,122,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-39,8.22,10.96,,10.5,19.18,,32.42,,11.469136,4.092593,18.851852,0.0,,3.194444,57.419351
US_VA_51735,2020-11-21,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,125,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,10.99,,,8.49,20.48,7.49,42.45,,14.148148,8.049383,18.91358,0.0,,8.652778,70.633994
US_VA_51735,2020-11-22,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,128,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,6.93,10.62,9.7,7.85,22.16,6.93,33.7,,13.993827,10.166667,18.660494,0.0,,10.638889,83.562923
US_VA_51735,2020-11-23,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,5,0,133,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,7.78,6.92,,,22.48,7.35,37.61,,14.685185,9.567901,18.098765,1.072444,,9.222222,70.002341
US_VA_51735,2020-11-24,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,134,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-44,,10.88,,10.45,22.64,8.71,37.88,,8.277778,5.425926,13.419753,0.197556,,-0.722222,54.403551
US_VA_51735,2020-11-25,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,2,0,136,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-56,,13.88,,8.32,14.34,,37.0,,10.308642,5.993827,17.049383,0.0,,5.472222,76.244859
US_VA_51735,2020-11-26,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,4,0,140,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,6.68,7.13,9.8,,12.48,,29.86,,17.753086,15.901235,20.222222,2.822222,,15.055556,82.343973
US_VA_51735,2020-11-27,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,140,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-73,,,6.88,,14.21,,37.59,,14.623457,11.969136,19.666667,0.733778,,12.430556,88.368148
US_VA_51735,2020-11-28,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,140,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,12.14,8.99,,,8.54,,31.93,6.75,12.364198,10.018519,15.753086,0.0,,8.680556,80.975376
US_VA_51735,2020-11-29,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,143,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,9.33,,9.33,9.33,27.55,6.78,31.37,,11.020833,6.986111,15.986111,0.0,,5.638889,75.144425
US_VA_51735,2020-11-30,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,146,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-41,7.51,9.09,,8.7,14.62,6.32,39.13,,18.030864,10.746914,23.141975,4.402667,,14.708333,79.39223
US_VA_51735,2020-12-01,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,1,0,147,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-39,,8.67,7.43,7.85,22.3,,34.28,,9.67284,6.506173,20.395062,0.536222,,0.875,55.092372
US_VA_51735,2020-12-02,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,5,0,152,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-42,8.74,11.24,9.99,6.66,14.57,8.33,36.23,,5.407407,1.969136,10.592593,0.0,,-3.569444,53.483392
US_VA_51735,2020-12-03,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,4,0,156,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,6.47,10.11,,8.9,14.96,6.07,29.93,,7.358025,1.598765,13.87037,0.0,,-2.180556,55.700578
US_VA_51735,2020-12-04,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,3,0,159,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-37,,14.04,,13.64,24.48,,32.5,7.62,10.981481,6.82716,16.728395,0.0,,2.569444,55.937197
US_VA_51735,2020-12-05,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,0,0,159,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,7.31,6.88,8.61,7.74,9.9,,35.71,,12.222222,8.314815,16.722222,10.470444,,7.069444,70.355664
US_VA_51735,2020-12-06,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,39,0,198,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,,11.02,7.63,,8.05,16.95,,33.04,7.2,6.802469,3.561728,12.475309,2.286,,-1.708333,56.482919
US_VA_51735,2020-12-07,ChIJ-xlqssCGuokR2XrbaY0_znw,Q349995,geoId/51735,US,United States of America,VA,Virginia,51735,Poquoson,US,USA,2,14,0,212,2,,,12039,5974,6065,1240,1671,1214,1417,1517,1863,1479,1088,550,3864705,37.133153,-76.373881,3,203,79.5,,,-39,13.28,10.54,9.37,6.64,26.16,,31.23,7.03,4.666667,2.185185,8.666667,0.620889,,1.263889,82.818878
