location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_transit_stations,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48197,2020-02-07,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,4.395062,-1.722222,12.950617,0.0,50.8,-2.104938,62.840698
US_TX_48197,2020-02-08,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,6.91358,-0.91358,16.314815,0.0,50.8,-0.234568,60.424343
US_TX_48197,2020-02-09,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,13.518519,7.598765,20.938272,0.0,,7.037037,64.896794
US_TX_48197,2020-02-10,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,4.283951,1.296296,14.382716,1.016,,-1.635802,65.480937
US_TX_48197,2020-02-11,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,3.376543,1.753086,6.037037,3.6195,,0.32716,80.495333
US_TX_48197,2020-02-12,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,4.648148,2.228395,9.351852,4.628444,,1.098765,77.829011
US_TX_48197,2020-02-13,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,1.654321,-3.469136,7.808642,2.314222,,-4.271605,64.870826
US_TX_48197,2020-02-14,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,,-0.123457,-5.074074,9.061728,0.0,,-8.037037,55.345026
US_TX_48197,2020-02-15,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,10,-1,7.358025,1.191358,17.487654,0.0,,1.462963,66.225322
US_TX_48197,2020-02-16,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-6,12,8.407407,1.246914,18.197531,0.0,,3.802469,73.088574
US_TX_48197,2020-02-17,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,2,16,9.154321,2.358025,16.82716,0.0,,5.864198,80.252828
US_TX_48197,2020-02-18,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-6,0,9.123457,5.333333,14.851852,0.0,,1.839506,60.463067
US_TX_48197,2020-02-19,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,4,5.098765,-1.364198,13.240741,0.0,,-2.197531,59.447035
US_TX_48197,2020-02-20,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-4,3,6.333333,1.833333,11.685185,0.056444,,-1.771605,56.219162
US_TX_48197,2020-02-21,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-18,8,0.407407,-6.709877,10.04321,0.0,,-5.895062,62.678702
US_TX_48197,2020-02-22,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-6,7,7.858025,2.185185,17.376543,0.0,,-0.611111,55.093054
US_TX_48197,2020-02-23,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-14,7,10.969136,8.17284,15.018519,0.1905,,6.339506,73.17588
US_TX_48197,2020-02-24,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-14,3,11.253086,7.216049,15.981481,1.651,,5.660494,68.549658
US_TX_48197,2020-02-25,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,-10,1,8.104938,3.87037,14.376543,0.127,,0.308642,57.968977
US_TX_48197,2020-02-26,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,22,3.438272,-1.283951,8.919753,0.0,,-5.462963,52.206094
US_TX_48197,2020-02-27,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,6,15,3.950617,-5.462963,18.364198,0.0,,-7.981481,41.550979
US_TX_48197,2020-02-28,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,7,20,8.858025,-1.796296,19.432099,0.0,,-2.808642,43.903177
US_TX_48197,2020-02-29,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,2,13,11.901235,1.716049,24.746914,0.0,,-2.290123,37.317169
US_TX_48197,2020-03-01,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,18,15,16.67284,7.203704,27.598765,0.0,,-0.265432,31.805958
US_TX_48197,2020-03-02,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,2,19,12.623457,7.0,25.364198,0.0,,1.679012,47.40459
US_TX_48197,2020-03-03,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,0,0,11.45679,7.012346,18.87037,0.0,,4.191358,61.076984
US_TX_48197,2020-03-04,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,9,11.802469,8.858025,16.753086,2.229556,,6.339506,69.813588
US_TX_48197,2020-03-05,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,10,0,9.728395,-0.067901,20.777778,0.790222,,0.888889,54.385143
US_TX_48197,2020-03-06,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,19,34,9.345679,-0.709877,19.506173,0.0,,-3.962963,38.954905
US_TX_48197,2020-03-07,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,47,10.487654,1.320988,21.388889,0.0,,-1.851852,42.166379
US_TX_48197,2020-03-08,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,22,51,11.296296,6.944444,18.845679,1.608667,,6.111111,70.487358
US_TX_48197,2020-03-09,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,14,36,16.709877,12.432099,23.141975,6.434667,,11.598765,71.875428
US_TX_48197,2020-03-10,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,16,18,13.506173,5.697531,25.166667,0.874889,,7.876543,68.872457
US_TX_48197,2020-03-11,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,33,18.308642,13.209877,23.802469,0.0,,12.320988,68.172184
US_TX_48197,2020-03-12,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,29,31,18.962963,11.697531,29.141975,0.169333,,10.376543,57.593259
US_TX_48197,2020-03-13,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,40,45,13.0,8.512346,23.895062,2.0955,,7.197531,67.927284
US_TX_48197,2020-03-14,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,29,49,9.790123,6.790123,14.611111,17.04975,,8.154321,89.598255
US_TX_48197,2020-03-15,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,,24,8.123457,6.191358,12.746914,2.483556,,6.475309,89.400382
US_TX_48197,2020-03-16,ChIJLSbq6o0lq4cRbu1CtZbM0PI,Q109317,geoId/48197,US,United States of America,TX,Texas,48197,Hardeman County,US,USA,2,,,,,,,3959,1998,1961,443,535,380,487,481,502,533,369,229,1810957,34.29,-99.75,1805,77.4,22,30,9.783951,7.604938,15.611111,1.61925,,8.845679,93.943394
