location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42009,2021-02-02,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,12,1,3651,122,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-3,-14,-12,-23,10,4.69,11.33,2.93,9.38,6.64,7.43,5.47,2.93,5.67,4.69,4.3,,5.86,13.48,4.3,6.45,4.49,6.25,2.93,3.13,,9.97,22.86,4.49,6.06,5.28,5.67,3.71,5.08,40.45,5.67,7.62,10.16,5.47,6.25,3.32,-2.788889,-5.283333,-1.027778,2.06375,-5.366667,82.681467
US_PA_42009,2021-02-03,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,10,1,3661,123,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,3,-9,-7,-18,8,5.32,7.49,2.76,8.67,8.47,4.73,7.09,4.14,6.11,3.94,4.14,,4.73,9.26,5.32,3.94,2.76,5.32,6.7,4.53,3.74,7.68,22.86,3.94,7.68,6.9,4.14,4.53,9.06,37.24,5.12,7.88,4.33,5.12,4.73,4.33,-2.194444,-4.488889,1.677778,0.22225,-6.8,71.28103
US_PA_42009,2021-02-04,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,6,0,3667,123,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,3,-5,,-14,5,4.85,8.54,2.72,7.96,6.99,5.63,6.41,3.11,6.02,6.99,4.27,6.21,3.88,10.1,3.3,6.6,5.24,4.27,3.69,7.57,,6.6,20.97,5.24,6.41,5.82,3.49,5.82,6.41,38.24,4.46,6.02,5.24,4.85,7.57,3.88,-2.511111,-8.933333,4.161111,0.0,-10.383333,55.350853
US_PA_42009,2021-02-05,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,11,0,3678,123,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-12,-17,-21,-12,7,6.13,8.62,3.64,7.47,6.32,3.83,8.24,2.87,6.51,3.45,2.87,4.02,4.22,9.77,3.45,4.6,4.41,3.64,5.94,7.28,,7.28,20.89,5.37,4.41,5.75,4.41,6.13,5.75,40.05,3.83,5.17,5.56,4.6,3.07,4.41,2.216667,-4.233333,5.438889,0.15875,-4.833333,60.097768
US_PA_42009,2021-02-06,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,7,1,3685,124,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-3,1,-9,3,3,3.89,8.21,3.02,8.64,6.7,5.19,6.48,4.32,5.19,5.62,3.02,,3.24,8.64,6.05,5.62,,4.75,3.02,5.83,,9.29,19.02,6.48,3.24,5.62,4.11,3.67,6.7,28.96,3.67,7.35,5.4,3.67,3.89,,-0.055556,-3.144444,3.755556,0.084667,-8.855556,51.945164
US_PA_42009,2021-02-07,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,5,1,3690,125,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-19,-18,-25,-5,,4.34,8.89,3.93,6.83,6.83,6.0,5.58,5.17,5.38,3.93,3.31,4.34,5.38,11.59,3.1,5.79,4.34,4.96,5.38,5.17,2.9,8.28,16.55,4.14,2.9,8.28,2.9,4.76,6.62,35.99,4.55,4.55,5.17,4.96,3.1,5.58,-2.738889,-6.038889,1.983333,0.181429,-8.377778,65.224938
US_PA_42009,2021-02-08,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,8,0,3698,125,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-1,-12,-7,-16,7,8.15,6.25,3.41,9.86,6.63,8.53,6.63,3.79,6.45,,2.84,3.98,,9.29,3.41,5.69,4.74,3.22,3.6,5.69,3.6,11.75,22.94,6.63,5.69,4.74,4.36,3.41,7.77,44.36,,3.79,7.01,4.93,6.25,5.12,-7.038889,-12.522222,0.838889,0.508,-15.466667,51.268477
US_PA_42009,2021-02-09,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,10,1,3708,126,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,5,-5,-12,-18,6,4.59,8.61,3.06,9.38,7.85,4.02,6.89,3.25,6.7,4.4,4.21,3.25,4.4,9.95,3.44,3.83,3.25,5.17,,,4.02,8.61,18.76,4.98,4.4,4.4,3.64,4.79,2.87,36.36,5.93,4.98,7.46,5.74,5.93,2.87,-2.577778,-7.55,1.005556,0.0,-6.905556,72.485532
US_PA_42009,2021-02-10,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,10,0,3718,126,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,3,-2,-11,-15,5,3.97,5.48,2.65,7.37,9.45,7.37,6.81,4.54,7.37,2.84,2.65,2.65,5.29,12.1,5.86,10.02,3.59,3.59,4.92,3.21,4.16,6.62,16.07,5.86,4.73,6.81,4.54,,8.13,35.35,6.24,7.18,5.29,4.16,5.67,5.86,-2.561111,-5.344444,0.238889,0.072571,-6.422222,75.392457
US_PA_42009,2021-02-11,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,7,0,3725,126,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-8,-16,,-16,9,5.36,6.13,4.02,8.23,7.66,4.79,5.94,3.25,6.32,5.36,4.98,,5.36,7.47,,2.68,4.02,3.25,,7.08,4.4,10.15,21.26,6.32,4.4,7.47,3.25,4.98,6.51,40.6,5.36,5.36,4.6,6.13,5.94,4.02,-3.288889,-4.433333,-1.661111,3.52425,-5.411111,85.384379
US_PA_42009,2021-02-12,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,4,1,3729,127,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-8,-13,-14,-15,9,3.64,8.09,4.05,7.28,6.47,6.47,6.47,3.64,8.9,7.49,3.04,5.06,4.25,10.52,3.24,2.83,,3.24,5.67,3.44,3.84,7.89,19.22,6.27,3.24,5.46,3.24,4.65,6.07,42.08,3.04,4.86,5.46,4.25,5.67,5.46,-4.644444,-6.833333,-2.466667,0.5715,-9.172222,71.015356
US_PA_42009,2021-02-13,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,7,0,3736,127,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-9,-5,-16,-2,4,3.87,9.46,3.87,7.96,6.45,4.08,4.08,4.95,8.39,3.87,3.65,,6.45,7.96,5.8,4.51,,4.3,3.44,5.8,3.01,4.73,20.21,6.02,,6.67,,5.8,4.95,32.25,,,7.53,3.87,6.24,,-4.677778,-5.633333,-3.194444,0.03175,-8.366667,75.896749
US_PA_42009,2021-02-14,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,-1,0,3735,127,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-3,-8,-13,-8,,4.73,6.66,,8.17,4.94,5.16,5.37,4.51,7.09,4.51,4.08,5.59,4.3,7.31,4.51,5.8,3.22,4.94,4.3,3.22,3.01,6.88,18.49,6.45,,6.88,3.65,,6.45,32.24,4.73,7.52,8.17,5.16,5.16,,-3.277778,-5.505556,-0.638889,0.1905,-5.3,86.168692
US_PA_42009,2021-02-15,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,6,0,3741,127,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-8,-14,-11,-30,13,4.9,5.29,,7.83,9.99,8.23,7.83,3.92,6.27,3.92,4.11,3.13,4.31,13.12,3.52,4.11,3.13,3.92,5.09,5.09,3.13,12.73,23.31,5.88,2.94,5.88,3.92,4.31,5.48,39.95,2.94,5.09,6.66,5.68,4.5,3.92,-2.272222,-4.461111,-0.311111,0.0,-4.255556,86.531073
US_PA_42009,2021-02-16,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,10,0,3751,127,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-3,-15,-25,-20,8,2.89,5.97,4.24,7.9,6.36,,6.36,5.39,5.78,3.66,4.24,,5.39,11.36,3.47,3.27,4.43,5.01,3.47,3.27,3.66,10.98,20.99,6.55,3.66,5.2,4.04,5.39,5.97,38.33,,3.47,7.51,5.78,7.32,4.43,-0.238889,-5.533333,4.05,7.1755,-2.5,84.906543
US_PA_42009,2021-02-17,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,7,0,3758,127,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,18,9,-11,-16,4,5.08,6.83,5.27,8.2,8.2,5.86,6.83,2.73,6.83,6.25,3.12,2.93,6.83,10.35,,3.52,,4.49,,4.88,3.52,7.62,26.16,7.03,4.69,8.01,6.25,2.73,6.64,37.88,4.69,6.05,6.25,4.88,4.1,2.93,-7.222222,-10.65,-1.205556,1.580444,-12.833333,65.022463
US_PA_42009,2021-02-18,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,3760,127,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-35,-40,,-33,17,3.36,5.13,,7.31,8.29,6.12,3.95,4.74,4.74,4.94,3.55,,6.52,10.27,4.54,4.54,3.16,6.71,4.15,2.96,5.53,10.07,19.55,6.12,3.75,5.92,3.95,,8.29,43.44,2.96,4.94,6.32,5.33,4.34,,-5.216667,-8.061111,-2.977778,1.467556,-8.566667,77.506472
US_PA_42009,2021-02-19,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,8,1,3768,128,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-14,-21,-24,-12,9,4.88,7.03,,6.84,11.13,3.12,5.47,,6.25,5.47,4.1,,6.25,10.16,4.69,3.32,3.91,7.03,4.3,7.62,6.25,9.57,17.19,7.03,3.91,4.88,,5.67,4.69,36.14,2.73,5.86,3.91,5.47,4.3,5.47,-3.261111,-5.027778,-0.794444,2.935111,-5.1,87.228222
US_PA_42009,2021-02-20,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,3771,128,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-7,-6,-8,3,4,5.46,7.43,4.59,6.56,7.43,6.12,5.03,4.15,5.46,6.12,3.06,4.59,,9.83,3.28,7.87,4.15,5.25,3.5,5.03,5.25,9.83,16.83,3.06,4.81,7.21,,6.12,5.46,42.18,,7.21,4.15,3.71,3.06,5.03,-6.411111,-9.038889,-3.494444,0.225778,-11.555556,67.963417
US_PA_42009,2021-02-21,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,3774,128,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,3,-12,-8,-5,,6.01,9.24,,6.87,9.45,5.58,7.09,5.16,6.87,4.51,3.22,,4.08,9.24,3.65,8.16,4.73,3.01,6.01,4.94,,5.8,20.62,6.44,3.22,7.95,3.87,4.94,5.58,42.1,4.08,6.23,8.16,4.08,4.94,,-6.777778,-13.761111,0.444444,0.0254,-13.427778,59.488558
US_PA_42009,2021-02-22,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,6,0,3780,128,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-10,-22,-10,-15,9,5.42,6.58,4.25,6.0,7.54,7.16,8.12,3.29,7.93,,3.29,,5.22,6.77,3.48,6.58,3.09,4.25,3.29,6.58,3.67,7.93,18.18,5.22,5.22,4.83,4.64,5.61,5.22,39.84,3.48,5.03,6.77,3.09,5.22,3.29,-0.238889,-4.261111,4.566667,0.282222,-5.755556,66.567773
US_PA_42009,2021-02-23,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,5,0,3785,128,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,17,4,-1,-13,4,6.01,6.61,5.21,7.81,9.82,5.61,5.21,4.61,6.01,4.61,4.21,3.21,5.01,9.22,3.61,5.21,3.0,7.81,4.01,6.41,4.81,12.62,22.04,6.81,5.01,4.41,4.01,5.61,4.41,42.28,3.21,5.81,5.61,4.01,5.41,5.21,3.0,-2.133333,7.394444,1.778,-2.772222,66.396643
US_PA_42009,2021-02-24,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,1,3788,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,14,-5,-6,-13,3,5.21,5.21,3.41,6.22,11.23,4.81,6.62,3.81,7.02,4.01,2.81,,5.41,9.42,3.81,5.61,,5.21,5.41,4.21,3.41,11.23,23.06,8.02,8.82,6.42,5.61,4.81,7.22,40.9,,7.62,6.62,5.41,4.41,3.01,6.372222,-1.694444,15.366667,0.0,-2.572222,53.347808
US_PA_42009,2021-02-25,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,3790,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,6,-5,,-12,4,4.38,7.37,2.79,5.57,10.95,7.37,5.77,3.78,4.78,4.18,4.18,4.18,5.97,7.17,4.18,6.97,2.99,4.98,4.78,3.58,3.78,9.56,21.5,5.77,2.79,6.37,4.38,5.57,6.77,42.41,4.78,7.17,4.98,5.18,4.38,4.98,4.633333,-1.122222,12.616667,0.4445,-3.611111,56.284286
US_PA_42009,2021-02-26,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,3793,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,-4,-13,-7,-11,6,4.63,9.26,3.22,9.87,7.45,6.64,5.84,4.03,5.24,3.62,3.02,3.62,3.83,12.08,3.42,6.04,,5.24,6.04,4.23,3.22,14.3,17.92,6.04,5.44,3.83,,3.02,5.44,44.7,,3.42,7.05,6.44,2.82,3.22,1.6,-3.027778,6.572222,0.0,-7.544444,51.18528
US_PA_42009,2021-02-27,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,9,0,3802,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,2,0,-6,2,2,,8.45,4.45,8.9,7.34,8.01,6.23,4.45,5.56,3.56,,,4.0,11.35,5.56,6.9,,3.78,4.45,5.34,,10.9,18.24,6.9,3.78,5.56,4.0,4.89,7.79,42.71,6.23,8.45,8.68,6.67,4.67,3.34,3.4,-0.122222,9.083333,1.27,1.188889,85.725383
US_PA_42009,2021-02-28,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,3804,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,4,-11,-6,-7,,4.4,9.22,4.19,9.43,7.33,6.71,7.54,5.66,,5.87,3.77,2.93,3.98,12.78,,6.5,2.93,4.4,3.56,,,5.87,15.51,5.66,3.77,7.12,4.4,3.14,6.71,36.67,3.35,4.82,6.29,5.66,4.19,3.14,5.061111,1.05,8.561111,1.213556,3.7,90.996775
US_PA_42009,2021-03-01,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,3807,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,11,-10,2,-11,5,4.26,5.43,4.85,10.08,6.59,5.23,5.43,4.46,5.43,4.46,,3.88,3.1,10.27,2.91,6.01,,3.88,3.49,3.49,4.07,8.53,17.45,6.01,3.49,4.65,2.71,,7.37,42.84,,3.29,4.46,5.82,6.2,,5.588889,1.6,9.994444,17.62125,2.2,79.003284
US_PA_42009,2021-03-02,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,7,0,3814,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,15,-2,-4,-14,4,5.3,6.48,4.91,8.64,9.23,6.67,6.09,4.91,6.87,3.73,,4.91,4.71,7.26,5.3,5.89,3.34,4.32,4.71,5.3,3.34,5.3,18.65,5.89,4.51,4.51,3.93,3.34,4.91,36.71,5.1,6.28,4.91,,4.32,4.32,-1.933333,-6.911111,5.083333,1.1176,-11.972222,46.842555
US_PA_42009,2021-03-03,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,3817,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,25,1,-12,-13,3,5.42,6.22,5.82,10.03,8.63,5.82,8.22,4.61,8.83,3.41,,4.21,4.61,10.23,6.02,4.61,,3.81,3.21,4.81,3.21,7.82,15.85,4.21,4.01,5.82,3.81,5.22,7.42,35.71,4.41,5.62,6.22,7.02,4.01,4.21,2.788889,-5.627778,11.611111,0.0,-8.716667,42.849348
US_PA_42009,2021-03-04,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,3820,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,6,-7,,-14,4,3.61,6.63,3.61,8.63,15.86,3.81,4.82,5.22,7.03,4.02,6.22,4.22,8.03,9.24,3.41,4.22,,5.42,4.42,4.42,,10.44,23.89,3.21,2.81,7.43,5.62,4.62,8.23,40.16,3.81,5.82,6.22,4.22,4.22,5.22,3.511111,-1.811111,9.761111,0.0,-4.261111,57.717013
US_PA_42009,2021-03-05,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,11,0,3831,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,2,-11,-15,-16,6,6.04,7.49,4.16,9.57,8.53,4.79,7.7,3.95,6.66,3.12,3.95,4.58,,8.95,6.04,3.33,3.33,3.12,3.33,5.41,,8.95,19.36,4.58,,4.16,4.58,4.79,6.04,35.8,,4.37,5.2,5.41,4.16,3.33,-3.761111,-8.111111,3.288889,0.0,-11.961111,53.77713
US_PA_42009,2021-03-06,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,8,0,3839,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,6,0,-3,-2,2,3.06,7.87,,11.58,7.65,6.55,4.37,,7.65,4.59,3.5,4.37,,7.65,3.06,3.93,4.59,3.93,7.21,3.93,3.71,8.3,18.79,7.43,,6.99,4.37,3.06,6.12,38.24,,6.12,5.9,3.28,3.71,3.5,-1.266667,-6.283333,2.4,0.0,-10.077778,51.78748
US_PA_42009,2021-03-07,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,4,0,3843,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,14,-3,3,-2,,7.5,5.74,3.75,7.06,7.06,4.63,7.72,3.97,8.16,5.29,,3.75,3.75,10.37,5.29,4.85,,5.29,5.29,,3.53,7.72,16.32,4.85,4.85,5.74,3.09,3.09,7.06,42.35,3.09,5.74,4.63,4.63,5.51,5.07,-2.205556,-8.822222,4.427778,0.0,-11.677778,48.627467
US_PA_42009,2021-03-08,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,1,0,3844,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,12,-9,-1,-13,5,4.77,5.96,5.37,12.33,8.15,9.54,7.95,2.78,7.36,2.78,,,4.57,10.74,4.57,4.97,3.18,3.78,3.98,5.96,,8.35,22.87,5.57,5.17,5.17,3.78,6.76,8.55,40.76,4.18,6.56,5.96,4.97,4.57,4.77,0.483333,-8.383333,11.016667,0.0,-11.15,41.721269
US_PA_42009,2021-03-09,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,3,0,3847,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,24,-5,-1,-13,2,6.47,4.65,5.67,10.72,8.5,2.83,5.06,3.04,6.47,3.04,4.25,,6.47,9.11,4.65,7.49,4.05,4.25,6.27,4.25,,11.33,17.6,7.08,5.06,3.84,4.05,4.65,8.7,37.43,4.05,6.68,7.28,5.26,5.26,,10.2,4.044444,17.161111,0.0,-4.55,35.218857
US_PA_42009,2021-03-10,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,7,0,3854,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,23,-5,0,-11,2,3.43,7.46,,14.12,13.72,4.64,6.05,6.46,6.66,2.82,4.04,5.85,5.25,8.88,3.03,5.04,3.63,3.23,3.03,,3.03,10.69,21.18,5.45,5.25,6.05,4.24,2.82,8.68,40.35,5.85,5.65,6.25,4.64,,3.63,10.533333,1.261111,19.572222,0.0,-2.661111,40.106549
US_PA_42009,2021-03-11,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,2,0,3856,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,15,-7,,-11,4,6.66,4.12,2.74,9.41,6.66,5.1,7.25,4.51,7.64,,3.92,2.74,,8.82,4.7,4.7,4.31,5.1,4.31,3.14,4.51,8.04,23.52,6.27,3.72,5.29,,4.31,3.33,35.48,5.29,6.27,5.29,5.29,5.1,4.9,14.766667,6.744444,21.455556,0.0,0.022222,36.716214
US_PA_42009,2021-03-12,ChIJpbAqD2W1y4kRCRX8IMHzyB0,Q494174,geoId/42009,US,United States of America,PA,Pennsylvania,42009,Bedford County,US,USA,2,12,0,3868,129,,,48356,24079,24277,4892,5607,5124,4877,5926,7530,6766,4745,2889,417156,40.01,-78.49,2635,78.581818,6,-11,-6,-10,5,3.78,7.16,2.78,9.35,6.56,9.15,5.17,4.18,7.96,,4.77,3.38,3.78,5.37,3.98,3.38,,,,3.58,3.18,9.74,21.08,4.97,3.18,6.76,,,8.15,40.17,5.17,3.18,7.16,3.98,,3.38,12.683333,6.75,18.977778,2.104571,4.288889,57.381131
