location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28083,2020-06-06,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,5,1,287,39,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,0,,2,,7.13,,,,5.35,7.49,,,17.82,,8.2,6.06,34.94,,,24.516667,19.822222,32.316667,8.5725,,20.516667,78.562171
US_MS_28083,2020-06-07,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,1,288,40,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-6,8.63,11.74,7.59,,,6.9,,,5.18,24.85,,12.43,,28.65,7.25,,27.033333,21.994444,32.166667,0.0,,22.0,74.041513
US_MS_28083,2020-06-08,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,21,2,309,42,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-4,,-20,9.18,7.51,6.12,4.17,,4.17,8.06,,5.84,18.91,,9.18,4.45,34.76,10.56,5.0,25.744444,23.222222,29.961111,26.331333,,22.7,83.362185
US_MS_28083,2020-06-09,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,13,1,322,43,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,5,,-20,9.62,9.05,5.66,4.81,,8.49,11.04,,6.23,20.66,4.25,8.49,7.07,32.83,9.05,5.94,26.583333,23.005556,32.322222,22.479,,23.316667,82.450251
US_MS_28083,2020-06-10,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,8,1,330,44,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-19,5.29,9.7,6.17,4.41,5.0,7.93,9.7,,6.17,17.34,,9.7,,29.39,4.7,4.7,25.594444,21.255556,31.088889,4.021667,,19.994444,71.289245
US_MS_28083,2020-06-11,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,330,44,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-18,7.21,9.62,4.81,4.81,,9.02,4.81,,5.71,20.43,,9.32,,36.66,6.91,,22.544444,16.272222,28.966667,0.1016,,15.544444,64.671957
US_MS_28083,2020-06-12,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,20,0,350,44,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,0,,-16,9.76,8.78,4.55,5.85,,7.48,7.48,,8.78,16.26,8.46,12.03,,26.02,7.48,,23.5,15.761111,30.927778,0.0,,14.655556,57.737505
US_MS_28083,2020-06-13,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,2,1,352,45,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-1,,1,11.89,9.66,,,,12.26,5.57,,,22.66,6.32,11.89,,25.27,11.52,8.17,24.75,17.183333,31.9,0.0,,15.45,56.398114
US_MS_28083,2020-06-14,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,6,0,358,45,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-9,7.66,8.71,5.92,5.22,4.88,6.96,10.1,,6.62,14.28,,8.36,,25.77,8.01,5.57,25.716667,18.238889,32.883333,0.0,,17.477778,60.450382
US_MS_28083,2020-06-15,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,10,0,368,45,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-14,6.81,13.62,6.81,4.44,6.22,4.74,5.33,,5.92,13.62,6.22,8.29,4.44,30.21,9.77,7.11,25.95,19.088889,32.405556,0.0,,18.516667,63.714147
US_MS_28083,2020-06-16,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,8,0,376,45,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-15,8.94,6.26,,7.45,5.07,8.34,4.77,,8.64,19.37,7.15,6.85,4.77,34.27,5.07,,23.994444,16.361111,30.133333,0.0,,15.433333,58.982991
US_MS_28083,2020-06-17,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,9,2,385,47,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-19,6.94,9.96,4.83,,5.43,5.73,10.26,,9.35,26.55,,6.04,4.22,31.68,5.43,6.04,23.883333,16.888889,30.927778,0.0,,16.377778,62.971796
US_MS_28083,2020-06-18,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,385,47,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-1,,-18,7.61,10.15,4.44,6.66,5.39,6.34,9.84,,10.15,25.38,9.52,10.15,,30.46,6.03,,25.077778,18.255556,31.744444,0.0,,17.388889,62.479734
US_MS_28083,2020-06-19,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,385,47,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-7,,-19,5.86,10.74,6.51,,5.53,8.13,6.83,,8.46,19.52,7.48,5.86,,35.79,8.13,5.21,26.027778,18.816667,33.066667,0.0,,18.016667,61.540925
US_MS_28083,2020-06-20,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,385,47,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,5,,5,8.12,8.49,5.91,,,6.65,9.97,5.91,7.01,16.61,,9.97,,27.69,5.91,,26.816667,20.461111,33.394444,0.0,,19.266667,63.43079
US_MS_28083,2020-06-21,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,0,0,385,47,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-10,8.75,9.85,,,,5.47,5.83,,,15.31,,10.21,,29.17,7.29,5.83,26.427778,21.727778,32.183333,0.931333,,21.627778,75.076276
US_MS_28083,2020-06-22,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,35,0,420,47,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-4,,-16,6.02,10.6,8.02,,4.3,8.02,7.16,5.16,5.16,22.93,5.45,8.02,5.16,30.09,6.59,6.3,23.811111,20.522222,29.744444,10.795,,21.022222,84.605345
US_MS_28083,2020-06-23,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,10,1,430,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,6,,-19,8.03,12.5,7.14,,4.76,8.03,4.76,,5.65,25.29,4.46,7.44,,30.65,8.03,4.46,25.533333,21.816667,30.783333,4.354286,,22.222222,82.358777
US_MS_28083,2020-06-24,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,4,0,434,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-22,8.51,12.32,5.28,5.58,,7.63,6.75,4.4,7.04,26.99,7.33,8.8,4.4,35.8,7.92,7.04,24.3,21.7,29.75,0.211667,,21.744444,85.809245
US_MS_28083,2020-06-25,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,5,0,439,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,0,,-17,10.05,8.83,5.48,,7.31,11.57,6.7,7.0,7.31,23.15,,4.87,5.79,31.98,7.61,,24.2,21.161111,30.033333,1.016,,21.894444,87.084591
US_MS_28083,2020-06-26,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,2,0,441,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-10,,-21,11.17,11.48,8.69,,5.27,9.31,6.2,,9.62,22.65,,6.83,,29.16,5.89,7.45,22.788889,20.616667,26.333333,12.022667,,21.077778,90.231591
US_MS_28083,2020-06-27,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,8,0,449,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,0,,-8,10.41,7.54,6.1,,,11.48,7.18,,6.82,17.23,,6.82,,28.35,10.05,,26.338889,22.627778,31.927778,4.60375,,23.466667,84.398753
US_MS_28083,2020-06-28,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,5,0,454,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-19,5.95,10.5,8.75,,,9.1,,,,21.35,5.6,11.55,,32.55,8.05,5.95,27.544444,23.905556,32.661111,0.0,,23.433333,78.43383
US_MS_28083,2020-06-29,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,455,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-16,5.62,13.32,5.33,4.44,,7.7,4.44,4.74,7.7,26.05,5.33,10.36,,31.38,5.33,4.14,27.155556,23.411111,31.688889,0.22225,,23.5,80.636274
US_MS_28083,2020-06-30,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,14,0,469,48,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-21,8.99,11.69,6.89,,6.59,9.29,6.59,,8.99,26.08,,11.99,6.0,28.18,6.29,,27.961111,24.388889,32.766667,0.112889,,23.905556,78.770195
US_MS_28083,2020-07-01,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,3,1,472,49,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-23,7.57,10.0,,,,8.48,8.79,5.76,9.7,23.63,,11.21,,35.14,6.67,4.85,27.65,23.6,32.861111,0.0,,23.988889,80.6016
US_MS_28083,2020-07-02,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,2,0,474,49,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,23,,-26,8.15,8.78,10.03,5.64,5.02,12.23,9.72,,7.84,23.51,5.96,8.78,7.84,28.53,4.7,4.39,25.638889,22.25,32.938889,3.229429,,22.9,85.027175
US_MS_28083,2020-07-03,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,6,0,480,49,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,9,,-47,,10.89,,5.45,,13.79,7.99,,5.81,17.79,5.81,9.07,,31.58,7.26,,26.011111,21.433333,32.805556,12.28725,,22.472222,80.940949
US_MS_28083,2020-07-04,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,6,2,486,51,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-27,,-29,6.5,9.53,,,,15.6,6.93,,6.93,25.13,,9.1,,27.3,,7.37,26.511111,22.133333,32.833333,0.296333,,23.077778,81.491429
US_MS_28083,2020-07-05,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,487,51,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-21,6.96,10.98,5.86,,,8.79,,,5.49,20.14,,9.89,,29.29,7.32,8.06,25.45,21.788889,32.227778,18.034,,22.483333,83.718083
US_MS_28083,2020-07-06,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,4,0,491,51,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,10,,-25,6.92,15.34,5.42,5.11,,10.23,10.23,4.51,7.22,23.46,4.21,5.71,,42.11,9.02,8.42,25.605556,21.783333,32.016667,1.7145,,22.411111,82.588569
US_MS_28083,2020-07-07,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,9,2,500,53,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-23,10.78,13.48,6.29,5.39,4.49,10.48,6.59,,15.28,28.76,8.09,10.18,,36.24,,6.59,25.794444,22.044444,31.144444,15.917333,,22.877778,84.082854
US_MS_28083,2020-07-08,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,7,3,507,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,3,,-23,8.75,16.92,5.54,7.0,4.67,14.59,8.46,7.0,8.17,30.34,6.42,8.75,4.96,32.09,8.75,7.58,25.316667,22.683333,29.9,4.15925,,23.05,87.439467
US_MS_28083,2020-07-09,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,15,0,522,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,0,,-22,7.8,11.1,6.0,,4.2,13.8,6.3,6.6,8.7,26.39,4.5,7.8,,36.29,7.2,7.5,26.527778,23.111111,32.305556,9.325429,,23.905556,85.787723
US_MS_28083,2020-07-10,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,6,0,528,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-6,,-24,4.75,11.09,6.97,,,9.19,10.13,6.02,6.65,23.44,4.75,8.55,,29.77,5.07,6.33,27.0,22.472222,33.205556,2.032,,23.522222,81.497203
US_MS_28083,2020-07-11,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,3,0,531,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-8,,-11,7.04,9.63,5.93,,5.56,12.6,5.56,,5.93,31.12,6.3,,,28.16,7.04,,28.288889,22.388889,33.888889,0.0,,23.416667,75.04801
US_MS_28083,2020-07-12,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,3,0,534,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-23,8.36,9.76,8.02,,5.23,13.24,6.27,7.67,6.27,25.79,5.92,6.97,,31.71,7.32,6.62,29.0,25.133333,33.561111,0.0,,24.044444,74.84842
US_MS_28083,2020-07-13,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,5,0,539,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,4,,-25,8.72,8.43,7.27,,,12.21,9.59,6.69,11.05,21.81,5.52,9.01,9.88,35.18,4.94,6.11,27.966667,22.072222,33.788889,0.0,,22.477778,72.268341
US_MS_28083,2020-07-14,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,30,0,569,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,7,,-26,8.18,12.12,4.54,5.76,,12.12,8.48,4.85,7.27,28.48,6.06,7.58,7.58,35.15,8.79,6.36,28.033333,22.977778,34.161111,0.0,,22.827778,73.491152
US_MS_28083,2020-07-15,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,19,0,588,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-25,6.92,12.63,5.11,6.62,4.51,9.02,7.22,4.21,5.11,26.76,,12.33,,33.07,10.22,5.11,28.738889,24.338889,33.944444,0.0,,23.933333,75.43516
US_MS_28083,2020-07-16,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,13,0,601,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,1,,-22,5.75,6.97,4.54,,5.15,11.81,8.48,4.24,10.6,25.14,4.85,10.6,,34.53,6.06,6.36,28.15,22.811111,34.411111,0.0,,23.488889,75.993407
US_MS_28083,2020-07-17,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,11,0,612,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-9,,-19,9.12,8.49,,,6.92,8.18,8.18,,5.35,26.1,7.23,9.12,7.55,33.96,5.97,,28.55,23.061111,34.005556,0.0,,23.438889,73.964016
US_MS_28083,2020-07-18,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,16,0,628,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-10,,0,8.53,9.27,5.56,,6.3,7.42,5.93,,11.87,22.25,,10.01,,37.08,8.16,,28.794444,23.205556,34.588889,1.397,,23.438889,72.916121
US_MS_28083,2020-07-19,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,4,0,632,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-17,6.96,12.18,5.22,,,11.49,8.36,,7.66,19.84,,8.7,,30.98,4.87,6.27,28.983333,23.194444,35.044444,0.0,,23.305556,71.611707
US_MS_28083,2020-07-20,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,16,0,648,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-1,,-23,7.45,12.21,4.47,5.36,,9.83,11.32,5.96,6.85,22.64,6.55,7.75,7.75,33.67,10.13,,29.005556,23.683333,34.55,0.0,,23.477778,72.299945
US_MS_28083,2020-07-21,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,15,0,663,56,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,2,,-28,8.92,13.22,4.3,,4.3,11.69,4.61,,6.46,23.68,5.54,11.69,8.0,37.52,11.69,5.84,28.511111,23.494444,34.311111,0.0,,23.511111,74.538248
US_MS_28083,2020-07-22,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,18,1,681,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,2,,-25,6.51,8.06,,5.89,9.3,12.4,7.44,,9.61,22.32,,6.2,5.89,33.8,5.27,4.65,27.533333,23.705556,33.688889,0.0,,23.483333,79.120364
US_MS_28083,2020-07-23,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,10,0,691,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-2,,-21,5.3,9.98,7.79,4.68,4.37,11.54,7.17,,9.66,20.58,6.24,5.92,7.48,33.05,7.79,5.61,28.055556,23.472222,34.238889,0.0,,23.15,75.088229
US_MS_28083,2020-07-24,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,17,0,708,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-9,,-19,7.01,6.06,4.78,5.74,4.46,6.06,7.97,,6.06,20.41,,7.97,,32.2,7.65,4.78,27.538889,23.138889,32.766667,0.1524,,23.016667,76.459798
US_MS_28083,2020-07-25,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,11,0,719,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,-3,,-6,10.43,9.68,,,,7.45,8.57,,5.96,20.48,,11.55,,30.17,7.82,7.08,26.683333,22.988889,32.627778,4.66725,,22.944444,80.071923
US_MS_28083,2020-07-26,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,16,0,735,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,,,-17,,6.85,6.85,,,12.98,8.66,,5.41,23.08,,11.9,,30.3,8.66,7.21,26.666667,22.355556,32.55,1.8415,,22.822222,79.513281
US_MS_28083,2020-07-27,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,1,0,736,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,1,,-20,8.49,9.09,4.24,4.24,8.19,5.76,8.79,,7.88,22.74,,10.61,,33.04,6.97,,26.311111,22.522222,32.066667,5.188857,,22.727778,80.819998
US_MS_28083,2020-07-28,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,31,0,767,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,4,,-25,9.94,11.18,9.32,20.81,7.14,9.32,8.7,,11.8,22.68,,9.63,,35.41,6.21,6.52,26.311111,22.1,32.072222,3.07975,,22.7,80.675502
US_MS_28083,2020-07-29,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,18,0,785,57,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,4,,-25,7.93,10.07,4.58,9.15,,12.51,5.8,9.46,6.41,23.19,6.1,7.63,4.88,31.73,5.8,4.58,27.038889,23.011111,32.661111,0.508,,23.666667,81.95223
US_MS_28083,2020-07-30,ChIJV6E1LjVhKoYRcLQDlfgJk0o,Q497607,geoId/28083,US,United States of America,MS,Mississippi,28083,Leflore County,US,USA,2,6,2,791,59,,,29292,13686,15606,4492,4499,4457,3481,3140,3428,3087,1698,1010,1833635,33.55,-90.3,1570,72.6875,1,,-26,4.58,10.38,5.8,4.58,5.5,11.61,5.5,4.58,7.94,20.77,,10.69,,25.96,5.5,7.33,27.172222,23.727778,32.288889,0.508,,23.627778,81.221176
