location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TN_47053,2021-08-24,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,55,1,8280,155,25,15721,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,11,9,-15,4,5.59,6.68,3.61,16.42,9.74,6.32,5.96,3.97,22.02,3.79,12.81,4.51,5.78,11.55,4.33,3.79,5.78,5.23,2.71,5.41,5.23,7.94,28.33,5.78,2.89,11.55,4.69,6.14,4.69,43.13,5.96,10.83,7.76,5.23,7.04,,27.5,21.701389,33.694444,0.0,23.5,78.938842
US_TN_47053,2021-08-25,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,8280,155,41,15762,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,7,15,-13,4,6.01,7.21,3.26,16.32,6.53,8.59,5.15,4.81,19.58,3.95,12.19,3.26,,10.48,4.46,6.01,7.73,3.61,6.53,3.26,4.29,11.51,33.49,5.5,4.29,8.76,3.78,3.26,6.53,41.56,3.78,10.13,7.38,5.67,5.15,4.12,27.722222,21.75,34.222222,0.0,23.090278,76.037321
US_TN_47053,2021-08-26,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,172,2,8452,157,81,15843,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,6,10,-13,5,6.2,6.2,3.45,16.2,8.44,2.76,6.03,4.65,18.96,4.31,12.41,3.27,2.93,8.27,5.51,6.72,7.58,6.2,,4.48,3.1,8.1,34.29,6.38,6.2,8.1,5.69,5.51,5.0,43.08,3.27,8.1,7.58,4.31,6.72,2.58,27.902778,21.965278,34.5,0.0,23.618056,77.630346
US_TN_47053,2021-08-27,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,65,1,8517,158,65,15908,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,7,6,-13,4,5.34,6.72,3.96,16.89,7.07,7.41,4.14,3.96,20.68,3.79,9.48,3.27,2.93,6.55,4.65,3.96,7.24,3.79,,3.45,2.58,11.55,31.71,6.89,3.27,7.24,5.17,5.51,5.51,41.36,3.79,8.44,6.03,3.45,6.72,2.41,27.722222,22.625,33.041667,0.0,23.270833,76.838439
US_TN_47053,2021-08-28,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,8517,158,0,15908,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,8,15,-6,3,7.05,7.25,3.62,18.52,6.85,7.25,6.85,5.84,22.35,5.03,11.07,5.03,4.63,9.26,4.83,6.64,5.24,3.02,5.64,4.23,,10.07,33.62,8.26,,7.85,4.83,4.63,5.64,38.26,4.23,7.25,9.46,4.63,4.23,,27.083333,22.354167,32.930556,0.0,23.118056,79.085197
US_TN_47053,2021-08-29,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,8517,158,90,15998,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,15,,-17,4,6.93,5.97,3.27,17.32,8.85,5.77,7.7,6.16,16.55,5.97,9.24,3.46,3.27,8.66,6.93,3.66,6.35,5.97,5.39,4.43,,10.97,34.65,7.7,3.66,10.59,4.23,5.2,4.43,43.88,3.66,11.36,8.66,5.39,5.58,2.69,27.458333,22.798611,32.868056,0.0,23.534722,79.344914
US_TN_47053,2021-08-30,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,223,1,8740,159,0,15998,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,9,7,-14,5,6.65,6.32,3.66,16.96,8.48,5.15,6.32,2.33,16.62,2.33,9.48,4.32,6.15,8.81,4.16,4.99,8.81,4.66,3.66,5.15,4.16,9.31,34.41,8.98,3.66,10.14,4.99,5.49,4.82,45.39,4.99,8.98,8.48,5.32,6.98,3.66,25.097222,22.666667,29.076389,0.0,22.784722,87.159347
US_TN_47053,2021-08-31,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,133,0,8873,159,228,16226,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,12,9,-14,5,5.27,7.99,4.76,12.58,9.35,7.14,8.5,6.29,17.68,3.06,11.39,3.06,4.42,11.05,3.74,4.42,4.42,4.59,2.72,4.25,4.42,9.35,29.74,8.16,3.06,10.03,4.59,5.1,6.29,41.98,3.06,9.35,4.25,7.31,5.27,3.91,24.361111,21.826389,29.0625,5.370286,21.0,81.79281
US_TN_47053,2021-09-01,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,100,2,8973,161,62,16288,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,19,17,-13,3,5.25,8.13,3.56,12.36,6.43,6.61,3.56,5.08,18.29,3.56,11.52,3.56,7.79,11.01,5.93,5.93,4.4,6.43,,5.42,5.59,11.69,33.02,5.59,2.54,8.81,5.08,4.91,5.76,39.97,3.05,9.31,7.28,4.57,6.94,3.22,24.368056,20.291667,29.854167,0.435429,21.111111,82.182448
US_TN_47053,2021-09-02,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,34,1,9007,162,82,16370,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,15,16,-13,2,5.22,7.3,2.78,18.09,7.3,6.96,4.7,6.26,16.35,3.13,10.09,3.48,3.83,9.39,5.74,5.04,7.3,5.39,,3.3,3.65,9.74,32.17,7.13,,8.52,3.13,4.52,4.35,38.95,5.04,8.52,4.7,3.83,6.09,4.17,23.277778,16.851852,29.234568,0.028222,17.783951,71.456897
US_TN_47053,2021-09-03,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,74,1,9081,163,70,16440,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,15,14,-16,2,7.46,5.22,3.73,18.47,9.33,4.29,6.16,3.36,11.38,3.36,5.41,3.73,,9.14,3.36,5.78,7.28,3.73,3.54,5.04,2.61,6.53,30.22,9.89,3.54,8.95,5.41,5.22,5.97,38.43,3.36,9.14,6.53,3.73,7.83,2.61,22.111111,15.277778,29.1875,0.0,16.708333,71.510094
US_TN_47053,2021-09-04,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,9081,163,80,16520,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,11,17,-17,1,4.63,5.05,2.95,16.42,7.79,5.05,7.37,4.21,18.73,4.0,6.74,5.26,4.63,10.1,4.63,3.58,6.95,6.52,3.79,7.16,3.37,7.58,27.78,6.52,,12.21,5.47,6.95,3.16,40.83,4.0,7.79,5.89,5.26,5.89,,22.631944,15.75,30.416667,0.0,17.993056,75.192368
US_TN_47053,2021-09-05,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,9081,163,0,16520,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,8,,-27,3,5.68,9.13,,17.86,8.12,5.68,4.87,4.67,11.16,3.65,5.48,4.46,,9.54,5.48,3.04,5.88,7.51,4.87,5.48,5.68,8.32,26.79,7.51,3.65,13.39,,7.91,4.87,41.8,6.09,9.54,6.9,5.88,5.28,2.84,23.263889,20.402778,26.763889,0.0,20.208333,83.025114
US_TN_47053,2021-09-06,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,9081,163,0,16520,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,-7,2,-70,17,6.14,7.72,3.57,18.22,7.33,5.75,4.16,5.15,14.66,4.95,7.33,3.76,4.95,9.31,7.53,5.94,4.36,5.75,3.76,6.93,5.35,6.54,33.08,8.12,3.57,10.89,3.37,6.54,4.56,41.99,4.75,10.89,5.35,3.57,5.75,4.16,21.513889,14.159722,28.909722,1.17475,15.722222,69.640673
US_TN_47053,2021-09-07,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,322,1,9403,164,0,16520,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,8,19,-13,3,6.58,6.76,2.49,15.65,7.82,6.05,4.8,5.69,16.54,4.09,8.54,3.91,3.56,9.25,6.05,7.11,4.09,5.16,2.85,3.38,4.09,11.91,34.5,7.29,3.73,11.74,6.93,3.02,3.38,48.01,5.87,12.98,7.47,3.91,5.69,3.73,21.728395,14.444444,29.734568,0.0,15.740741,68.897948
US_TN_47053,2021-09-08,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,28,0,9431,164,291,16811,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,10,15,-13,3,6.04,7.25,4.31,13.29,8.63,6.21,5.18,3.28,12.43,3.97,10.53,2.42,4.66,11.22,5.0,6.56,7.08,6.21,2.93,3.8,4.14,13.12,38.48,9.66,3.97,7.94,5.0,4.31,6.73,43.32,2.42,11.73,7.08,5.0,4.83,2.59,22.623457,17.62963,28.561728,0.0,16.037037,66.791256
US_TN_47053,2021-09-09,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,12,5,9443,169,69,16880,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,10,13,-9,3,7.18,6.31,3.85,12.61,8.41,6.31,3.15,5.96,15.41,3.85,10.16,3.15,5.78,10.33,3.33,5.61,8.06,4.03,5.25,3.68,4.55,11.38,39.59,6.13,4.03,7.53,5.61,6.66,4.38,44.49,4.2,13.31,8.76,6.83,6.31,2.45,20.1875,12.645833,27.868056,0.127,13.131944,63.993225
US_TN_47053,2021-09-10,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,28,0,9471,169,106,16986,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,5,5,-9,1,3.03,7.49,2.5,9.81,6.24,5.88,5.35,4.64,13.2,3.57,8.92,2.5,3.39,11.95,5.53,5.17,6.6,4.81,3.03,,3.39,9.45,32.1,10.34,3.21,7.31,,3.92,4.1,40.12,4.28,9.81,9.45,6.24,4.28,,19.604167,12.034722,28.493056,0.0,13.6875,68.748255
US_TN_47053,2021-09-11,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,9471,169,104,17090,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,6,13,0,0,4.94,6.79,3.91,12.76,6.59,7.82,4.32,4.53,12.97,5.97,8.44,5.76,3.91,9.68,4.32,5.97,4.73,3.5,5.97,5.35,5.76,8.85,28.2,8.65,3.71,9.88,3.29,2.88,3.91,42.4,2.88,8.65,5.35,4.73,4.73,3.5,21.611111,15.847222,28.944444,0.0,16.152778,71.212723
US_TN_47053,2021-09-12,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,9471,169,0,17090,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,9,,-15,3,3.95,10.27,4.94,13.82,7.11,6.52,7.11,3.75,16.2,7.31,8.49,,4.94,7.7,4.54,6.32,5.33,3.75,2.77,4.74,,6.91,29.23,5.92,,10.47,3.16,3.56,5.13,41.48,5.53,10.07,7.31,4.54,,4.15,22.520833,16.659722,29.472222,0.0,17.819444,74.837059
US_TN_47053,2021-09-13,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,219,1,9690,170,0,17090,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,9,4,-11,3,8.6,9.12,4.64,13.42,9.63,4.47,5.68,4.47,12.04,4.13,6.88,4.47,5.16,10.49,5.5,9.12,3.61,3.96,4.64,4.47,3.78,9.46,33.54,7.22,3.61,10.66,4.82,4.47,8.43,42.32,5.85,9.8,6.71,6.37,5.5,2.92,24.845679,19.030864,32.018519,0.0,20.549383,77.142432
US_TN_47053,2021-09-14,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,49,1,9739,171,0,17090,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,13,19,-11,3,4.44,10.24,7.85,14.5,10.07,6.14,6.31,3.75,13.48,3.92,6.14,,4.78,10.58,7.17,5.12,4.09,5.12,3.75,6.48,4.44,10.07,32.93,5.97,2.9,8.53,3.58,6.48,5.12,40.43,5.63,9.72,7.17,4.95,2.39,3.75,25.524691,22.024691,31.049383,0.0,22.030864,81.241479
US_TN_47053,2021-09-15,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,55,0,9794,171,349,17439,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,16,15,-10,3,6.33,7.2,5.97,14.23,8.79,6.33,6.5,5.8,13.53,4.04,7.03,6.5,4.39,11.24,3.87,4.04,3.51,3.69,2.81,6.5,2.63,9.84,29.87,5.97,,8.43,3.51,2.99,5.45,43.22,3.16,8.79,7.55,6.15,4.92,,23.9375,21.118056,28.076389,1.439333,21.4375,86.06122
US_TN_47053,2021-09-16,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,33,0,9827,171,91,17530,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,13,13,-7,2,5.83,7.21,4.46,12.01,9.44,6.18,4.98,4.29,13.04,5.49,7.89,3.77,3.09,8.58,3.95,6.86,2.57,5.15,2.57,5.32,2.92,8.41,30.54,7.72,,9.95,4.12,5.49,8.92,46.33,5.83,8.06,6.52,3.6,6.01,2.75,23.425926,19.074074,29.320988,0.084667,20.611111,84.324438
US_TN_47053,2021-09-17,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,52,0,9879,171,97,17627,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,6,5,-9,2,8.39,7.21,3.86,11.74,6.88,5.37,3.35,5.03,13.42,5.7,6.88,4.19,4.03,8.05,6.21,4.53,6.37,4.19,5.03,3.35,,10.06,33.71,7.04,3.19,7.04,3.69,5.37,5.7,39.25,2.85,6.54,5.03,7.04,4.53,4.03,23.493827,21.061728,27.185185,0.0,21.91358,91.032335
US_TN_47053,2021-09-18,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,9879,171,105,17732,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,12,6,-2,1,5.26,5.65,5.45,11.88,3.51,7.01,4.48,6.04,15.78,4.87,5.65,3.9,4.48,7.99,3.9,5.45,4.67,2.73,4.29,7.4,3.51,9.35,28.05,6.43,2.73,9.35,4.67,5.26,7.01,40.32,4.09,6.04,7.79,3.9,7.01,,24.055556,21.576389,28.326389,1.566333,22.472222,90.974248
US_TN_47053,2021-09-19,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,9879,171,0,17732,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,8,,-22,3,5.1,9.63,3.21,14.72,6.98,5.47,7.74,3.59,12.84,4.15,6.98,2.64,4.72,10.19,6.42,6.79,4.53,3.96,5.1,3.77,3.02,13.4,23.03,4.53,,10.0,,4.53,5.29,41.9,2.83,8.12,6.04,3.4,4.15,,22.951389,20.465278,27.236111,0.084667,21.458333,91.402996
US_TN_47053,2021-09-20,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,152,0,10031,171,0,17732,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,10,4,-10,3,7.36,5.82,4.11,14.89,9.41,3.94,5.99,4.45,11.46,5.13,10.1,3.25,5.13,9.41,3.77,4.62,4.96,4.28,4.96,5.3,,8.9,26.52,7.36,4.45,11.12,5.13,4.79,5.99,40.55,3.08,10.78,6.5,5.65,4.96,3.59,24.783951,21.462963,30.154321,0.09525,22.271605,86.128571
US_TN_47053,2021-09-21,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,10031,171,237,17969,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,13,9,-9,3,4.23,6.25,3.72,16.74,9.3,6.76,6.76,5.07,11.33,2.37,6.59,3.55,6.09,12.68,5.41,5.24,4.23,3.72,4.23,4.9,3.38,12.17,25.02,6.76,3.55,12.17,6.93,5.58,6.09,40.91,5.58,10.31,8.45,5.07,5.24,3.89,24.117284,20.759259,28.58642,0.435429,21.993827,88.03419
US_TN_47053,2021-09-22,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,52,5,10083,176,66,18035,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,11,10,-8,3,5.33,6.36,5.5,12.2,9.97,4.47,5.84,4.64,11.86,3.95,8.42,5.84,3.95,13.75,4.81,7.22,4.98,3.78,5.33,6.19,2.92,8.59,25.6,5.33,4.3,6.7,4.98,6.53,4.47,39.18,4.3,9.11,4.81,4.81,4.3,3.27,18.567901,13.679012,23.419753,1.959429,13.41358,72.263741
US_TN_47053,2021-09-23,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,25,1,10108,177,84,18119,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,11,8,-6,2,6.23,4.84,3.46,12.63,7.61,4.67,5.36,3.81,11.93,3.11,3.46,5.02,6.4,10.9,6.4,6.05,4.5,4.67,4.32,5.54,2.59,10.55,27.5,7.44,4.5,7.78,6.75,5.88,2.77,39.09,6.75,7.09,8.47,5.19,5.02,3.29,15.541667,8.236111,23.722222,1.016,8.861111,64.542064
US_TN_47053,2021-09-24,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,56,1,10164,178,48,18167,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,11,2,-7,1,4.61,5.85,3.72,13.29,6.2,5.67,4.08,4.25,11.34,3.19,6.2,3.54,4.43,10.81,3.54,3.9,7.26,,6.03,5.32,3.54,7.8,21.8,5.49,3.72,8.15,2.66,4.61,4.43,41.46,5.67,6.91,5.14,7.09,5.32,3.72,16.340278,8.798611,25.930556,0.0,10.145833,66.947747
US_TN_47053,2021-09-25,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,10164,178,97,18264,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,16,10,-1,-2,4.55,9.31,5.38,16.55,4.55,3.93,5.59,,13.86,4.14,6.62,5.17,3.31,8.28,3.1,7.04,5.79,5.59,,7.04,2.9,8.07,22.97,7.24,,9.31,,6.62,4.76,40.77,4.34,5.17,6.62,4.34,4.14,4.34,18.3125,12.152778,26.270833,0.0,12.972222,71.254048
US_TN_47053,2021-09-26,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,0,0,10164,178,2,18266,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,16,,-13,2,5.75,8.72,4.56,13.67,7.13,3.96,6.54,4.75,16.64,4.56,8.72,6.14,,10.1,5.35,5.94,6.93,4.75,3.37,3.37,3.96,8.12,23.38,5.75,,8.52,4.36,3.17,6.34,42.2,5.94,9.31,8.12,4.75,2.77,,17.666667,8.548611,28.180556,0.0,10.472222,62.88714
US_TN_47053,2021-09-27,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,58,0,10222,178,0,18266,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,10,4,-11,3,7.57,7.57,2.58,14.12,8.26,5.51,5.68,4.82,12.91,4.13,9.29,5.16,6.02,11.19,4.82,5.85,5.68,3.96,4.13,4.82,2.75,10.16,30.98,7.23,3.1,10.33,4.99,5.16,7.06,43.55,4.99,9.98,6.54,4.82,4.82,,20.965278,14.041667,29.8125,0.0,13.930556,64.309262
US_TN_47053,2021-09-28,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,30,3,10252,181,0,18266,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,14,9,-9,2,6.15,4.96,4.1,14.87,8.54,8.88,4.27,3.08,13.84,3.08,9.74,4.1,4.27,7.86,8.54,5.98,4.61,4.96,3.25,5.13,4.61,10.42,29.05,6.49,2.39,10.25,5.47,4.44,5.98,43.74,3.59,9.05,9.05,3.76,6.15,2.73,22.423611,15.520833,31.194444,0.0,16.5625,69.574672
US_TN_47053,2021-09-29,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,25,0,10277,181,238,18504,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,8,9,-6,2,5.42,6.44,4.24,13.21,8.47,5.76,7.29,3.73,13.38,4.57,6.27,3.9,6.95,9.83,3.73,7.29,4.74,4.74,3.05,4.91,3.9,12.54,31.0,6.78,4.07,9.15,6.78,4.91,5.08,48.62,4.57,10.0,7.62,4.41,5.76,,23.055556,16.486111,30.666667,0.0,18.854167,77.352503
US_TN_47053,2021-09-30,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,57,0,10334,181,77,18581,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,7,3,-4,3,7.54,6.72,3.44,12.79,6.89,5.9,4.92,5.25,11.15,4.75,7.71,3.28,3.94,10.98,3.61,7.05,3.94,3.61,3.77,4.43,,8.85,27.71,6.72,3.12,8.69,,6.39,5.25,41.64,5.57,8.69,5.57,3.94,6.39,3.77,22.506944,19.791667,26.930556,0.762,20.527778,88.696173
US_TN_47053,2021-10-01,ChIJl5CPFi9OeYgRv9XPSRbVons,Q502442,geoId/47053,US,United States of America,TN,Tennessee,47053,Gibson County,US,USA,2,23,0,10357,181,52,18633,49255,23731,25524,6453,6646,5597,6136,6029,6656,5716,3764,2258,1847622,36.0,-88.93,1563,74.415385,17,15,-9,0,4.37,6.12,2.45,13.64,9.27,5.42,6.47,4.2,11.02,,6.12,4.2,3.15,8.39,5.77,7.0,3.5,3.5,3.15,6.12,3.32,7.87,29.03,5.42,2.97,10.49,2.62,5.42,2.97,41.63,4.72,9.79,5.77,3.85,6.12,3.5,23.166667,19.888889,28.909722,5.588,20.444444,84.799415
