location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48019,2021-04-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1332,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-5,,,15.2,6.08,6.95,9.12,18.67,,38.65,9.12,15.555556,10.877778,21.911111,0.3556,,8.438889,62.739741
US_TX_48019,2021-04-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1332,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-27,,10.52,22.42,13.73,11.44,13.73,16.93,8.69,37.06,7.32,17.033333,13.05,22.244444,0.8128,,12.35,74.460297
US_TX_48019,2021-04-05,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1332,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-27,7,10.72,17.58,18.01,6.43,10.29,24.45,12.01,46.32,11.15,19.233333,14.338889,26.088889,0.7112,,13.15,68.079369
US_TX_48019,2021-04-06,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1332,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,6,8.84,14.32,6.32,6.74,11.79,22.74,6.32,42.95,7.16,22.744444,17.1,31.161111,0.0,,15.411111,63.417587
US_TX_48019,2021-04-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,1335,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,3,7.81,24.73,9.98,7.81,13.45,24.3,8.68,45.13,6.51,24.238889,19.711111,31.972222,0.0,,14.166667,53.667062
US_TX_48019,2021-04-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,1338,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,5,9.48,20.69,8.62,9.05,7.76,25.0,,43.11,9.48,22.194444,12.438889,33.861111,0.0,,8.705556,42.578262
US_TX_48019,2021-04-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1338,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,6,8.68,25.62,7.82,,12.59,20.41,9.55,34.3,9.99,25.233333,16.894444,35.361111,0.0,,13.05,47.689592
US_TX_48019,2021-04-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1338,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-5,,,19.06,,11.15,,18.59,15.34,38.11,,22.877778,14.655556,34.5,0.0,,3.555556,28.696432
US_TX_48019,2021-04-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1338,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-12,,,24.2,,,,13.44,11.65,41.67,9.86,19.822222,8.7,31.366667,0.0,,2.877778,32.666611
US_TX_48019,2021-04-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1338,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,7,,27.33,10.25,10.25,16.23,21.78,13.67,46.12,11.1,23.977778,16.083333,33.027778,0.0,,14.661111,56.177737
US_TX_48019,2021-04-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1338,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,7,7.09,19.61,10.85,7.93,7.93,25.45,11.27,47.99,11.27,23.405556,17.883333,31.05,0.0,,16.422222,65.089907
US_TX_48019,2021-04-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,1340,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,6,8.79,19.58,6.39,7.59,13.98,23.18,7.99,39.16,7.59,24.0,19.505556,29.6,0.0,,16.9,64.669571
US_TX_48019,2021-04-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,1346,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,8,6.98,17.44,11.63,6.98,7.75,24.81,9.69,38.38,8.53,21.116667,17.777778,28.538889,0.0,,17.366667,79.273307
US_TX_48019,2021-04-16,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,1347,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,9,,16.67,,,9.92,25.4,5.56,40.48,10.32,19.438889,17.272222,24.7,0.889,,17.894444,90.950472
US_TX_48019,2021-04-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,1353,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-6,-4,,,14.48,,,11.68,14.95,10.28,33.63,,15.322222,10.872222,21.1,0.6096,,7.611111,60.421656
US_TX_48019,2021-04-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1353,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-9,,,14.88,7.67,6.76,,16.68,,43.73,,13.85,8.833333,21.288889,0.0,,3.311111,49.320537
US_TX_48019,2021-04-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1353,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,7,7.55,15.5,7.55,10.73,7.55,27.83,7.95,33.79,,15.761111,8.722222,22.85,0.0,,3.633333,44.58487
US_TX_48019,2021-04-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1353,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,7,,14.04,6.82,,8.82,21.26,8.42,43.72,10.03,16.905556,7.138889,28.283333,0.0,,6.344444,50.209276
US_TX_48019,2021-04-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,9,0,1362,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,5,,15.41,11.36,10.95,11.76,24.33,10.54,39.74,11.76,13.05,6.794444,24.861111,0.0,,-0.444444,39.786202
US_TX_48019,2021-04-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,7,0,1369,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,8,8.72,14.39,8.28,10.03,9.16,23.98,,45.78,7.41,14.0,9.455556,18.933333,0.0254,,5.527778,56.874154
US_TX_48019,2021-04-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,1370,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,9,,12.88,8.59,10.31,9.02,17.61,,39.52,8.59,20.425926,13.87037,30.092593,0.28575,,17.876543,85.565594
US_TX_48019,2021-04-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,1372,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-5,,,18.34,12.07,9.65,11.1,15.45,,41.03,8.21,21.604938,11.296296,32.018519,8.494889,,7.222222,41.074533
US_TX_48019,2021-04-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1372,27,,,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-3,,12.52,18.78,7.15,12.07,,18.33,10.73,44.71,8.5,22.627778,13.038889,32.222222,0.0,,9.605556,44.595081
US_TX_48019,2021-04-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1372,27,,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,6,7.85,17.87,,,14.39,27.9,13.08,49.26,9.59,23.277778,16.15,30.683333,0.0,,15.122222,60.3876
US_TX_48019,2021-04-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,1373,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,8,9.64,15.93,8.38,,7.55,18.45,10.9,47.79,7.55,22.95,19.705556,28.383333,0.0,,19.411111,80.63525
US_TX_48019,2021-04-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,1375,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,6,,17.82,11.3,7.39,8.26,25.2,7.39,30.85,6.52,24.883333,21.627778,31.466667,0.056444,,20.455556,76.690437
US_TX_48019,2021-04-29,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,1379,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-23,9,,16.29,,7.52,7.1,23.82,7.94,38.02,6.68,21.388889,18.45,28.744444,26.6192,,18.561111,84.081543
US_TX_48019,2021-04-30,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,1383,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,8,6.04,11.21,,9.05,13.37,19.83,,37.51,6.04,18.753086,17.333333,21.907407,2.144889,,16.691358,88.035974
US_TX_48019,2021-05-01,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,1386,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-51,-18,,,14.37,7.4,6.09,8.71,14.37,7.83,44.4,8.71,18.574074,17.197531,21.641975,25.061333,,17.308642,92.410906
US_TX_48019,2021-05-02,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1386,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-3,,8.19,12.73,6.82,8.64,8.64,24.56,10.46,40.02,,21.475309,14.154321,32.561728,49.106667,,15.203704,67.723948
US_TX_48019,2021-05-03,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,13,0,1399,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,5,,18.07,14.86,7.63,7.63,23.7,12.45,39.36,10.84,26.277778,18.211111,34.555556,0.0508,,17.85,60.602971
US_TX_48019,2021-05-04,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,-12,0,1387,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,5,,14.96,6.47,,16.58,25.88,8.49,40.84,6.87,24.111111,18.933333,32.627778,3.8862,,16.088889,61.110488
US_TX_48019,2021-05-05,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1387,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-20,4,7.05,14.11,9.13,10.37,11.2,25.31,9.54,42.32,9.54,19.8,13.183333,27.105556,0.0508,,10.816667,57.095084
US_TX_48019,2021-05-06,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,1389,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,6,,18.13,,8.84,10.17,19.01,7.07,43.77,11.05,21.438889,13.188889,29.883333,0.0,,11.094444,51.835687
US_TX_48019,2021-05-07,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,3,0,1392,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,5,,18.25,,11.7,,14.98,8.89,42.59,8.89,22.45,13.622222,29.866667,0.0,,12.311111,52.775953
US_TX_48019,2021-05-08,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,1393,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-13,-10,,,16.57,7.1,,,18.46,15.15,40.24,11.36,24.227778,17.588889,31.677778,0.0,,16.727778,63.09153
US_TX_48019,2021-05-09,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1393,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-16,,9.34,14.01,,,7.47,23.82,10.28,37.84,9.81,26.527778,21.461111,33.088889,0.0,,19.638889,66.310359
US_TX_48019,2021-05-10,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1393,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,8,10.97,8.02,,11.82,9.71,18.57,10.13,42.2,6.33,25.794444,22.066667,32.172222,0.0,,20.766667,73.911463
US_TX_48019,2021-05-11,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,9,0,1402,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,9,7.85,18.32,12.65,14.4,6.54,18.76,9.6,32.28,,20.183333,16.45,26.527778,9.4488,,17.477778,84.74203
US_TX_48019,2021-05-12,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1402,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,6,,19.16,7.3,8.21,9.58,19.16,7.75,44.7,8.21,18.066667,15.072222,24.0,4.2926,,14.372222,79.175547
US_TX_48019,2021-05-13,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,1403,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,5,7.69,20.18,10.09,,8.17,19.22,8.17,36.52,9.13,18.133333,14.866667,24.183333,0.0,,12.566667,70.111101
US_TX_48019,2021-05-14,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,1409,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-19,4,7.25,16.32,9.97,7.25,13.14,19.49,10.88,38.53,13.14,20.511111,14.566667,27.138889,0.0,,14.766667,69.755797
US_TX_48019,2021-05-15,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,1410,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-22,-8,,,11.72,9.37,8.44,,19.68,10.31,35.62,15.0,21.572222,17.838889,26.177778,0.0762,,17.777778,79.258261
US_TX_48019,2021-05-16,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1410,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-40,-13,,8.5,16.1,8.5,8.5,10.29,13.86,9.39,43.82,8.05,22.805556,19.711111,28.255556,10.795,,19.138889,80.091267
US_TX_48019,2021-05-17,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1410,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,6,8.6,15.05,9.46,11.18,12.9,30.09,13.33,45.57,11.18,24.294444,21.483333,29.094444,0.959556,,20.688889,80.546793
US_TX_48019,2021-05-18,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,6,0,1416,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-21,9,7.86,13.97,6.99,10.92,10.92,21.4,9.61,31.44,6.55,22.944444,18.327778,27.555556,1.4986,,18.366667,75.736635
US_TX_48019,2021-05-19,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1416,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,6,8.18,18.18,11.81,7.27,14.54,29.53,10.45,48.16,,20.15,18.088889,25.044444,2.667,,16.838889,81.516456
US_TX_48019,2021-05-20,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,1420,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-22,4,7.09,20.32,,10.39,14.17,34.02,11.81,39.21,,20.983333,13.822222,29.505556,0.1016,,15.111111,69.524828
US_TX_48019,2021-05-21,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,4,0,1424,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-25,6,8.04,12.29,,9.45,8.04,19.85,,46.32,,23.75,17.4,29.65,0.0,,17.727778,69.481583
US_TX_48019,2021-05-22,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,1,0,1425,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,-27,-6,,,15.58,9.45,11.33,10.39,18.89,13.22,40.14,9.92,24.005556,20.1,29.438889,0.0508,,19.627778,76.827224
US_TX_48019,2021-05-23,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1425,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-11,,,16.55,8.74,,11.49,18.39,,40.46,,23.7,21.088889,27.861111,6.293556,,19.861111,79.580686
US_TX_48019,2021-05-24,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1425,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-31,7,11.81,16.8,8.17,12.71,9.54,22.7,15.89,47.23,9.08,23.9,20.988889,29.466667,5.8674,,19.688889,77.655196
US_TX_48019,2021-05-25,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,2,0,1427,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-29,8,8.47,18.73,9.37,20.07,12.94,25.43,8.47,47.73,11.15,25.505556,22.222222,31.161111,3.65125,,20.605556,74.79289
US_TX_48019,2021-05-26,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1427,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-29,5,,15.57,10.99,13.28,7.78,21.98,11.9,48.99,9.62,26.0,22.683333,31.15,0.2794,,21.261111,75.698661
US_TX_48019,2021-05-27,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1427,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-31,6,10.69,19.98,,6.97,9.76,19.52,8.37,38.11,10.22,26.411111,22.311111,31.85,0.0,,20.35,69.676667
US_TX_48019,2021-05-28,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1427,27,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-33,5,8.73,21.84,14.85,6.99,8.73,18.78,8.3,28.39,7.86,26.122222,23.194444,30.6,0.0,,21.516667,76.219978
US_TX_48019,2021-05-29,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,1,1427,28,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-18,,,23.04,8.64,11.04,8.64,23.52,12.96,44.63,9.12,22.450617,17.567901,29.376543,20.997333,,17.722222,74.984615
US_TX_48019,2021-05-30,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1427,28,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-26,,7.49,22.91,8.37,9.25,8.37,21.15,19.83,37.45,14.1,23.987654,19.771605,28.82716,5.503333,,19.654321,77.221417
US_TX_48019,2021-05-31,ChIJ3dcmJQ-pXoYR9Tfjv4TPPnA,Q108367,geoId/48019,US,United States of America,TX,Texas,48019,Bandera County,US,USA,2,0,0,1427,28,0,0,22327,11058,11269,2012,2172,1942,2006,2319,3829,4195,2709,1143,1651195,29.74,-99.23,2066,80.34,,,,-66,17,7.09,18.76,7.92,,9.17,20.85,12.93,37.95,7.92,24.166667,21.259259,28.388889,3.386667,,19.777778,77.129924
