location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50001,2020-07-05,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-5,,,9.47,3.08,13.66,4.85,6.83,,5.51,,4.19,,7.05,5.29,4.63,3.31,3.53,5.95,4.19,5.95,,3.75,3.53,3.53,3.75,4.19,22.04,,,14.76,3.08,3.97,4.19,4.19,35.26,,14.32,8.81,,,3.08,,21.366667,13.527778,29.316667,0.169333,,13.166667,59.789135
US_VT_50001,2020-07-06,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,8,,-37,,4.44,7.46,7.06,16.55,8.27,7.26,3.63,2.83,3.23,3.03,3.43,5.65,,,,4.84,4.64,,7.06,5.85,3.83,,5.25,,5.25,24.21,4.64,4.04,12.71,,5.65,4.24,7.46,36.52,7.87,12.71,8.27,,,,4.24,20.877778,12.866667,28.933333,1.3208,,13.133333,61.493389
US_VT_50001,2020-07-07,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-38,,,8.11,5.67,12.56,8.11,6.69,,5.47,,4.05,2.84,5.07,4.25,,3.65,3.04,6.48,6.89,5.07,,5.07,3.85,,,6.08,19.45,6.08,,12.16,3.65,,4.46,5.67,41.34,3.44,9.93,5.67,,4.46,,2.84,21.416667,12.727778,29.911111,0.0,,15.394444,68.754166
US_VT_50001,2020-07-08,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,6,,-37,,,8.99,5.47,15.05,8.6,4.69,5.67,6.65,2.74,3.71,,5.47,3.13,,,4.3,9.38,4.11,8.99,,5.28,3.32,3.71,3.71,7.62,24.24,5.87,,10.36,2.74,5.28,3.52,4.11,36.95,3.91,12.32,7.43,,4.3,3.13,4.11,24.027778,15.144444,30.183333,0.41275,,19.2,74.557688
US_VT_50001,2020-07-09,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,3,,-35,,2.83,8.09,2.83,10.93,5.67,6.47,,3.44,3.44,,,4.25,3.24,,3.85,3.64,7.49,3.85,7.29,,,,5.67,,5.67,24.08,6.47,4.05,9.71,,2.83,4.25,3.85,30.76,4.25,9.11,7.49,3.04,4.25,,4.65,24.494444,17.744444,32.933333,3.302,,19.333333,73.164833
US_VT_50001,2020-07-10,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-2,6,-38,,4.72,5.54,3.69,12.72,7.79,4.72,,4.51,4.1,,,5.54,,,,5.13,6.15,3.08,3.69,,,4.51,2.87,,5.54,20.72,5.95,,10.26,4.51,3.28,3.49,4.92,29.13,,11.08,6.77,3.08,3.49,,4.31,25.683333,17.894444,32.794444,0.0,,19.477778,68.862338
US_VT_50001,2020-07-11,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-8,,-12,,4.19,9.63,3.14,9.22,4.82,5.24,2.93,3.14,,,5.66,4.4,3.56,,,4.82,4.19,3.35,2.93,2.93,4.82,6.28,3.35,,2.93,19.48,3.35,,12.78,3.35,3.98,2.93,5.24,35.61,3.56,14.03,9.84,,2.93,,,25.194444,19.077778,32.066667,2.314222,,20.705556,76.32092
US_VT_50001,2020-07-12,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-9,,,5.66,5.45,16.14,6.5,5.45,4.61,3.56,,4.61,,5.87,3.15,,,3.77,5.66,5.03,,,,,4.19,,4.82,19.29,6.5,4.19,13.42,3.56,,3.15,7.55,32.29,3.77,15.72,7.76,3.98,4.19,,4.19,24.138889,20.688889,29.811111,14.816667,,19.327778,74.839625
US_VT_50001,2020-07-13,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-5,,-36,,5.05,8.16,4.86,13.21,6.99,5.25,3.69,4.27,3.69,3.11,,5.63,,,3.11,4.86,8.35,2.72,4.27,5.25,4.86,4.47,4.47,,7.19,19.43,5.63,3.3,10.1,,,4.08,5.44,36.13,4.08,7.58,5.83,3.3,2.91,,3.88,21.833333,17.072222,28.5,2.3368,,17.477778,76.623933
US_VT_50001,2020-07-14,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,68,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-34,,5.02,9.65,3.48,13.71,7.53,7.92,,5.41,,2.7,,3.48,4.25,3.09,,4.83,3.86,4.44,3.67,,3.48,4.05,2.9,,7.72,21.82,6.56,,9.07,4.44,4.05,4.05,4.63,35.33,3.67,7.53,3.86,3.28,,,,20.211111,16.45,27.4,9.369778,,17.111111,82.615796
US_VT_50001,2020-07-15,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,2,0,70,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,4,,-32,,7.18,6.98,3.99,10.77,7.38,4.79,,4.79,4.19,3.19,,5.18,,3.39,,4.39,5.78,4.59,2.99,6.18,3.19,3.19,3.59,,4.19,21.34,5.78,,11.17,4.39,4.99,3.59,5.98,40.09,4.39,8.38,5.38,,4.59,3.19,3.39,20.288889,14.644444,27.255556,2.9718,,14.988889,71.704236
US_VT_50001,2020-07-16,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,70,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,5,,-33,,3.45,6.49,5.88,15.01,6.9,6.29,4.06,7.3,2.84,3.04,,7.5,,,4.67,,7.1,4.67,2.84,3.04,,2.84,3.25,,6.69,20.48,5.27,6.9,9.94,4.67,5.07,,7.3,33.67,3.25,10.55,5.48,4.26,3.25,,,21.122222,14.983333,27.105556,0.0,,16.033333,72.878416
US_VT_50001,2020-07-17,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,70,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-2,3,-36,,4.65,9.51,5.87,11.12,5.46,6.88,2.83,4.85,4.45,3.44,,5.87,,,,4.25,6.07,6.27,3.84,4.04,3.03,3.24,3.64,,4.85,23.06,6.27,3.24,10.72,,,4.04,4.25,37.42,3.64,9.1,7.48,2.83,,,4.04,20.144444,15.183333,26.644444,6.293556,,16.555556,79.969461
US_VT_50001,2020-07-18,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,70,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,2,,-10,,3.69,8.31,4.38,10.39,7.62,6.23,,4.15,,,,,3.92,,3.69,4.15,5.77,4.85,3.23,3.69,,5.08,3.46,3.69,3.23,26.08,5.31,,11.54,,,,4.15,30.23,7.62,12.92,7.62,3.69,3.69,,5.31,23.222222,15.527778,31.244444,0.4064,,17.427778,70.099398
US_VT_50001,2020-07-19,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,70,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-3,,4.31,7.76,3.23,13.37,8.63,3.45,,4.1,,3.23,,8.41,4.1,3.67,,3.88,6.04,,5.82,,,,4.74,,5.39,19.19,4.1,,12.29,3.88,,4.31,6.47,33.0,3.23,11.0,5.39,,4.96,4.53,,24.955556,15.894444,33.438889,0.0,,18.227778,66.430911
US_VT_50001,2020-07-20,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,1,,-34,,3.55,5.91,3.94,14.38,8.47,5.52,,5.71,3.55,3.35,,4.73,,,,4.53,7.49,4.53,3.94,5.52,4.33,,3.94,3.55,5.52,18.72,6.9,5.12,11.82,,4.73,4.14,3.74,31.72,5.32,11.03,5.12,2.96,4.73,,4.93,26.583333,17.35,33.3,2.370667,,18.172222,60.162828
US_VT_50001,2020-07-21,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-34,,4.23,5.04,4.83,12.09,6.85,6.24,,4.43,,,3.22,8.06,,4.03,,4.83,7.65,4.23,4.43,5.24,5.04,,3.42,,6.85,18.53,6.85,4.03,7.86,2.82,4.83,4.23,7.65,32.63,3.42,8.46,4.43,3.63,3.22,,3.22,22.4,16.261111,30.633333,0.254,,15.144444,63.738374
US_VT_50001,2020-07-22,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,3,,-33,,,7.04,4.3,14.87,6.07,6.07,,2.74,4.11,,,3.72,3.13,,,4.11,8.02,4.7,3.91,3.52,,3.33,4.5,,7.04,19.38,8.22,,8.22,3.33,3.52,3.13,7.04,35.62,4.11,8.02,7.24,3.72,3.13,,5.67,19.966667,14.694444,27.288889,0.141111,,15.85,77.368973
US_VT_50001,2020-07-23,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,0,,-35,,,8.37,5.26,13.43,8.56,4.67,,4.09,,,,4.67,,,3.31,5.84,9.15,4.87,4.48,4.28,5.45,,,,7.98,22.0,6.42,5.06,10.71,3.31,4.87,4.28,6.03,33.67,3.31,10.12,6.23,,4.28,,4.48,22.1,15.522222,27.633333,8.664222,,19.3,84.31251
US_VT_50001,2020-07-24,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,72,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,0,6,-35,,4.99,3.12,4.57,11.01,4.99,4.78,3.12,4.36,,,,5.19,,,,4.15,8.1,5.19,5.4,3.95,4.99,3.53,,2.91,5.19,22.23,3.95,4.36,7.69,,,3.32,6.44,35.31,3.74,9.76,4.36,5.4,,,,21.538889,15.766667,28.205556,3.683,,16.288889,72.215529
US_VT_50001,2020-07-25,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,-1,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,9,,-12,,4.24,3.8,3.13,13.62,5.36,4.91,,3.35,4.47,,4.69,6.92,,3.13,,3.13,4.24,4.02,4.02,3.35,3.8,3.57,4.69,,6.25,20.1,6.25,,11.39,,,3.8,5.36,30.6,,10.95,5.81,,4.47,,,21.427778,13.777778,29.522222,0.0,,14.872222,66.422771
US_VT_50001,2020-07-26,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-3,,,5.89,5.05,14.31,5.89,4.42,,4.21,3.16,,,6.31,4.84,,4.21,,7.37,5.47,5.26,6.1,,,3.79,3.16,7.37,16.41,6.31,,8.42,,4.0,,5.26,33.04,3.16,12.63,6.52,3.16,3.37,,3.16,23.555556,14.077778,30.883333,0.0,,16.561111,65.055466
US_VT_50001,2020-07-27,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,2,,-33,,4.94,5.13,6.47,12.36,7.8,7.23,3.04,4.94,3.61,3.8,,5.89,,4.18,4.37,7.04,6.66,5.13,4.18,6.08,4.94,3.42,3.61,2.66,6.47,21.3,5.71,,10.46,,3.61,3.8,6.28,31.76,5.71,12.17,6.47,5.71,4.18,3.99,4.75,26.888889,16.616667,32.416667,5.11175,,20.355556,67.575042
US_VT_50001,2020-07-28,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-32,,4.27,5.43,4.85,11.84,7.96,6.6,3.69,4.27,2.72,,3.69,3.69,4.46,,3.88,4.66,9.31,3.69,5.82,4.27,3.69,,,3.69,7.18,23.29,6.6,,7.96,4.46,,4.46,7.18,30.66,5.43,14.94,6.6,3.49,2.91,3.3,2.72,25.8,21.9,32.283333,1.806222,,18.816667,65.592875
US_VT_50001,2020-07-29,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,3,,-32,,3.41,8.22,5.42,11.84,8.43,10.63,,6.02,4.82,3.61,4.21,5.22,,5.42,4.82,4.82,6.82,3.41,4.41,5.62,3.01,3.41,3.41,4.61,6.62,20.66,5.42,3.41,10.23,3.61,4.61,3.21,4.61,35.11,,8.43,4.61,3.81,,,,22.094444,14.994444,29.966667,0.9652,,15.172222,65.047474
US_VT_50001,2020-07-30,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,4,,-32,,,6.14,4.95,11.29,4.76,7.93,2.77,3.77,3.77,4.36,,5.94,2.97,2.97,3.37,5.55,8.92,4.36,4.76,,,3.17,4.16,,6.34,18.23,6.14,2.77,9.91,,2.77,3.96,5.94,34.28,,8.52,4.56,3.96,,,,22.244444,15.144444,28.816667,0.7112,,16.75,71.32075
US_VT_50001,2020-07-31,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,71,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,-2,1,-35,,3.95,5.61,6.44,14.34,6.65,4.78,,5.4,,,3.74,6.44,4.78,3.95,4.36,6.65,5.82,5.2,3.95,,2.91,3.53,4.99,3.33,5.2,24.73,4.99,4.36,5.82,,4.36,4.36,6.86,30.14,4.16,8.94,5.61,4.36,,2.91,,20.790123,13.475309,28.54321,3.104444,,14.851852,68.952544
US_VT_50001,2020-08-01,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,72,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,7,,-7,,,3.54,3.32,14.38,6.64,5.09,,3.98,,,,5.31,,,,3.98,7.97,4.21,5.31,,,3.1,,,3.76,15.49,5.75,3.76,9.96,3.76,3.98,,4.65,31.65,5.09,9.07,5.09,,5.31,,,21.522222,12.938889,29.977778,0.0,,14.727778,65.441193
US_VT_50001,2020-08-02,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,72,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-1,,3.48,7.57,5.52,14.94,6.34,5.73,,4.5,3.07,3.48,3.68,6.75,3.27,2.86,,5.12,17.18,,5.52,5.32,6.14,2.86,3.48,,5.93,20.05,6.55,3.07,10.03,4.3,4.09,3.48,6.34,34.16,4.5,9.0,6.75,3.27,3.89,2.86,3.27,21.516667,13.472222,29.788889,0.0635,,17.138889,76.391199
US_VT_50001,2020-08-03,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,72,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,1,,-32,,4.19,4.38,5.14,12.76,8.19,7.43,4.38,5.71,3.43,2.67,3.62,3.62,3.62,,2.67,4.95,5.71,4.38,4.57,4.0,4.0,3.24,4.38,4.57,5.33,19.24,5.9,4.0,8.0,3.43,3.05,4.19,4.19,32.95,6.09,5.14,5.71,,,5.33,2.86,24.094444,17.772222,28.0,5.7912,,17.127778,65.480999
US_VT_50001,2020-08-04,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,73,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-38,,5.21,8.09,5.21,9.7,9.7,7.19,3.95,7.91,,,3.59,,,2.69,2.52,3.23,4.31,,5.03,3.59,5.75,,,4.31,3.95,17.97,5.93,3.41,8.8,3.59,4.31,3.59,4.67,35.93,3.77,10.06,4.31,2.69,,,,19.294444,16.422222,26.544444,3.922889,,17.194444,87.857431
US_VT_50001,2020-08-05,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,73,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,2,,-32,,4.34,7.69,4.14,11.04,9.46,5.92,,4.14,,3.94,,6.31,4.93,,2.96,6.51,7.3,4.54,6.31,3.15,5.92,,,,6.11,18.73,5.92,,7.69,,5.92,3.35,6.31,30.37,4.14,7.49,3.94,4.34,2.96,,4.14,21.327778,16.722222,25.911111,42.107556,,15.761111,70.726495
US_VT_50001,2020-08-06,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,73,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,1,,-33,,4.07,6.71,4.27,14.84,9.56,6.71,4.47,5.49,,5.29,3.46,8.34,2.85,3.86,,6.51,7.93,3.25,3.86,5.29,,,3.25,,5.69,20.33,7.52,3.05,9.56,,3.66,3.25,5.29,31.52,4.07,8.13,4.68,5.29,3.05,,4.68,18.1,10.972222,25.944444,0.8636,,10.972222,63.313597
US_VT_50001,2020-08-07,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,73,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,2,1,-36,,,4.32,4.73,11.51,8.02,6.17,,4.32,,3.29,,3.08,,,,4.11,8.84,7.2,3.91,4.73,3.29,,,2.88,4.93,17.89,3.08,,6.17,2.88,2.88,,4.52,25.49,,10.07,5.96,4.32,,,,18.177778,10.227778,26.605556,0.0,,12.783333,70.916078
US_VT_50001,2020-08-08,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,73,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,7,,-10,,,5.63,5.41,14.19,6.53,3.83,4.28,5.63,3.83,4.5,4.73,4.28,4.05,,,5.41,4.73,4.28,5.63,,4.73,,4.28,3.38,7.21,22.97,8.11,,9.46,3.15,,3.38,7.88,31.98,4.5,9.91,6.98,,3.6,3.15,4.5,20.905556,11.827778,28.422222,1.8796,,15.877778,73.116521
US_VT_50001,2020-08-09,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,73,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-6,,,7.58,5.05,16.0,4.42,5.68,,5.47,3.37,2.95,,10.73,2.95,2.95,,3.58,,3.58,3.16,4.42,,,3.58,,5.68,23.79,4.84,4.0,8.63,3.79,4.63,,4.42,36.62,9.26,9.68,6.53,,2.95,,4.0,21.916667,14.8,28.983333,0.197556,,17.205556,74.747024
US_VT_50001,2020-08-10,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,73,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,4,,-34,,6.17,7.13,4.05,11.56,9.44,4.05,4.05,5.97,,3.47,3.08,6.74,,3.85,,6.17,5.59,4.82,5.78,6.93,3.47,3.27,4.62,,5.97,21.96,5.2,2.89,10.21,2.89,6.36,4.05,5.39,35.64,6.36,10.79,5.01,2.7,7.13,2.7,,22.755556,16.394444,30.188889,4.3815,,19.011111,79.569922
US_VT_50001,2020-08-11,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,1,0,74,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,,,-33,,,5.64,4.47,10.89,9.33,5.05,3.5,5.64,,3.5,,4.28,3.31,,,5.83,7.19,4.67,7.39,4.28,2.92,3.11,4.47,2.72,7.78,20.22,5.64,,8.75,2.92,6.8,3.5,6.22,35.19,4.28,9.33,6.42,4.28,4.86,,3.5,24.138889,17.354167,31.881944,2.00025,,18.923611,72.864513
US_VT_50001,2020-08-12,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,74,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,8,,-32,,3.69,5.83,3.31,13.22,7.2,5.25,,3.89,3.69,,3.11,5.06,3.5,,,4.47,8.36,3.89,5.25,4.08,3.69,3.31,5.06,,6.42,15.95,4.47,,11.08,3.11,5.06,4.08,3.89,29.95,5.45,9.14,5.64,3.89,2.92,,2.92,24.055556,17.6875,31.881944,6.731,,18.215278,70.037038
US_VT_50001,2020-08-13,ChIJ-T2u2vY94IkRt_IIexErCPA,Q353108,geoId/50001,US,United States of America,VT,Vermont,50001,Addison County,US,USA,2,0,0,74,2,,,36900,18419,18481,3240,4825,5208,3861,4317,5504,5455,2938,1552,62007,44.032776,-73.167923,807,82.04,10,,-34,,4.59,7.99,7.19,12.78,8.99,4.59,,3.79,2.8,3.4,3.0,6.99,3.4,4.19,3.59,3.4,5.39,5.79,5.39,3.79,4.79,4.19,4.19,3.59,6.19,17.77,4.99,,9.98,,4.19,,5.39,35.74,,9.59,8.39,4.39,5.19,,3.59,21.118056,13.784722,29.791667,0.22225,,15.4375,70.116936
