location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42117,2020-04-18,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,1,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-41,-9,-30,,5.87,13.22,4.65,7.1,7.59,4.65,4.65,3.67,7.59,,3.67,,6.36,3.92,4.89,4.65,,3.92,6.36,5.38,20.07,4.65,5.87,,4.16,4.65,35.49,4.89,6.12,7.34,,,2.144444,-3.166667,7.294444,10.018889,,-1.487654,76.474241
US_PA_42117,2020-04-19,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,1,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-26,,6.31,9.34,4.29,12.87,10.6,4.29,,,9.59,5.8,,5.55,7.32,4.79,,5.05,4.29,,4.04,6.06,27.51,3.79,8.58,,6.31,3.79,37.35,3.53,6.31,4.04,3.79,5.8,6.016667,-1.916667,15.433333,0.423333,,-1.265432,59.427368
US_PA_42117,2020-04-20,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,1,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-36,14,5.08,12.25,4.39,5.55,8.32,6.93,7.63,3.93,11.55,3.93,,3.93,6.24,5.78,5.55,6.7,4.39,4.16,4.85,8.32,32.81,5.55,5.32,5.55,,5.08,41.37,3.47,6.93,4.16,4.62,5.32,5.916667,-2.194444,14.261111,0.762,,-1.703704,57.726185
US_PA_42117,2020-04-21,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,1,1,15,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,-5,-39,16,3.56,7.13,3.34,10.69,6.68,6.68,5.34,4.23,9.13,6.24,5.57,4.23,12.7,3.12,5.12,5.12,,5.12,7.35,7.57,22.27,5.57,,4.23,7.57,3.56,38.97,,6.9,4.45,5.79,,3.833333,-1.561111,10.422222,0.22225,,-2.697531,62.144335
US_PA_42117,2020-04-22,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,15,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,0,-39,16,3.38,6.54,4.06,9.47,6.32,9.92,5.64,4.06,11.73,3.61,5.86,4.74,8.57,4.06,6.32,3.61,4.74,,6.09,6.77,26.61,5.41,6.09,3.16,5.86,6.32,32.7,4.29,8.57,4.51,6.77,,0.883333,-3.005556,7.65,1.23825,,-7.580247,53.870408
US_PA_42117,2020-04-23,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,-1,0,14,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,-3,-38,16,5.42,11.74,3.61,10.83,8.8,6.32,5.87,5.19,9.93,,,7.45,7.22,,4.96,4.29,5.42,3.84,5.19,8.8,31.82,6.77,9.48,6.32,4.51,5.87,35.88,5.42,8.8,5.42,3.38,3.16,3.072222,-2.555556,9.938889,0.0635,,-3.802469,60.351109
US_PA_42117,2020-04-24,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-35,-10,-40,,6.51,10.99,3.37,10.1,9.2,5.38,5.38,5.38,9.65,3.81,4.04,7.18,5.16,3.81,4.26,3.37,4.49,3.14,,8.97,28.05,5.16,4.49,6.51,3.37,4.94,39.27,3.59,4.04,3.59,,3.14,7.205556,-0.188889,13.077778,1.636889,,4.691358,83.122594
US_PA_42117,2020-04-25,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-25,2,-25,,5.75,9.14,4.44,8.62,8.1,5.48,6.27,3.66,7.83,,4.96,,6.53,,,,3.66,4.7,,7.83,27.42,,4.18,,,4.18,38.38,,7.57,6.27,5.75,5.48,8.944444,3.194444,16.383333,0.9906,,2.45679,64.368324
US_PA_42117,2020-04-26,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-27,,,10.59,5.3,7.46,8.91,6.74,7.7,4.09,7.7,6.5,,5.05,7.94,,5.05,3.37,7.22,5.54,,5.54,19.74,5.05,4.57,3.37,3.37,,39.48,,4.09,7.94,3.61,,7.477778,2.688889,15.722222,4.34975,,3.654321,77.063339
US_PA_42117,2020-04-27,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-36,15,5.14,6.93,3.13,10.51,8.72,4.69,5.59,3.8,10.06,3.8,6.48,3.58,7.15,4.92,6.71,6.93,9.16,3.13,,5.59,28.16,5.59,7.6,4.02,4.25,6.48,36.43,3.35,4.92,6.93,5.14,3.35,4.816667,2.305556,10.661111,17.215556,,1.969136,81.106999
US_PA_42117,2020-04-28,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,4,-38,9,4.29,8.81,,9.29,6.43,4.29,5.96,4.05,6.91,4.53,4.53,,10.72,,5.48,,5.0,3.81,,5.48,28.11,,6.19,,,8.1,36.45,5.72,7.15,5.24,6.19,4.29,6.144444,-0.527778,14.822222,0.5588,,0.598765,66.65284
US_PA_42117,2020-04-29,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,14,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-38,15,7.94,7.48,3.5,10.28,9.58,5.14,5.61,3.27,7.94,5.37,,3.5,12.62,,4.67,4.44,4.21,3.5,4.44,4.44,29.2,7.48,5.84,4.44,4.44,4.91,36.91,4.44,7.71,6.31,5.84,5.61,11.166667,0.8,18.672222,0.0,,5.302469,66.275251
US_PA_42117,2020-04-30,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,2,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,-9,-40,18,4.04,8.31,6.51,11.23,10.56,6.74,9.21,5.62,10.33,4.04,4.94,4.94,9.66,4.04,5.62,4.04,4.04,4.49,6.07,6.51,24.26,6.29,5.39,4.72,4.94,7.86,42.91,4.49,6.29,7.86,5.17,3.82,13.3,8.094444,17.916667,4.515556,,10.555556,83.012859
US_PA_42117,2020-05-01,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-18,-1,-40,17,5.17,7.99,4.93,8.46,6.81,6.11,6.81,,4.46,,3.76,3.29,10.1,4.23,6.34,4.23,3.76,3.29,,6.58,23.02,6.81,8.69,3.52,3.76,5.64,30.77,4.93,7.05,3.52,3.76,5.4,10.894444,7.116667,15.433333,32.399111,,7.969136,82.714624
US_PA_42117,2020-05-02,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-21,18,-21,,,11.92,3.79,12.19,5.42,4.06,5.96,,4.61,3.79,,6.77,8.67,3.79,5.15,5.15,,4.06,4.06,8.13,27.09,7.59,8.4,,6.5,,37.39,6.23,10.29,6.77,,4.33,11.466667,3.45,19.516667,0.3302,,4.487654,61.988868
US_PA_42117,2020-05-03,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-20,,,,5.99,14.43,7.89,,5.99,3.81,7.35,3.81,,,6.8,,5.44,4.9,8.17,,5.44,4.36,24.5,,11.16,4.36,5.17,4.08,38.66,5.17,13.61,8.17,5.44,,17.322222,6.388889,24.516667,0.536222,,6.567901,48.686614
US_PA_42117,2020-05-04,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-31,11,4.87,9.04,,12.29,9.04,5.57,5.57,3.71,6.73,3.48,,3.25,10.21,,4.41,3.71,,,4.64,6.49,28.76,3.94,8.12,,3.71,3.48,38.5,5.57,9.97,7.19,4.87,,10.111111,5.955556,18.811111,0.084667,,2.907407,61.200413
US_PA_42117,2020-05-05,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-32,10,5.89,6.83,4.95,7.07,7.3,6.59,7.07,,9.89,4.47,,3.53,9.66,,4.71,7.77,5.65,,4.95,4.47,24.02,6.83,8.95,4.71,,3.77,39.33,4.71,9.42,5.89,4.95,5.65,6.177778,-0.172222,12.655556,0.1016,,-4.006173,47.768931
US_PA_42117,2020-05-06,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-34,15,6.08,6.3,4.73,12.61,5.85,5.85,10.13,,6.75,3.38,3.15,3.83,9.68,,6.98,4.05,3.6,3.38,4.5,8.1,22.73,5.85,7.88,6.98,,6.3,40.52,5.63,8.1,10.58,6.3,5.85,5.15,-0.272222,11.844444,0.0,,-1.765432,60.340527
US_PA_42117,2020-05-07,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,10,-36,12,6.18,8.32,6.42,11.4,8.79,7.37,6.18,4.28,6.89,3.56,,6.18,7.13,4.75,3.8,4.99,3.8,4.04,3.8,7.37,22.33,6.18,5.94,3.33,7.6,6.18,29.22,4.75,9.27,5.46,3.56,,7.044444,-0.816667,15.172222,1.241778,,-0.907407,56.518752
US_PA_42117,2020-05-08,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-27,-1,-35,16,4.66,10.71,7.45,7.68,5.36,7.68,6.52,,6.29,7.92,3.26,,7.22,3.96,5.36,6.75,,4.19,4.89,7.92,25.62,6.52,7.45,6.05,4.89,6.05,32.6,,6.29,7.68,3.49,4.19,3.888889,-1.133333,12.794444,1.7145,,0.024691,75.300528
US_PA_42117,2020-05-09,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-20,,6.78,9.8,5.28,7.79,8.54,6.78,5.28,,5.03,4.52,3.77,5.28,5.78,3.52,,8.54,3.52,,6.03,6.03,26.63,8.79,7.04,4.52,6.28,,31.66,7.54,8.54,6.03,4.52,,0.011111,-3.266667,5.288889,2.624667,,-5.740741,65.183825
US_PA_42117,2020-05-10,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-12,,3.77,9.68,5.11,8.61,6.45,8.34,7.26,,9.14,,5.38,,6.99,4.3,4.3,6.18,4.84,,5.92,5.11,23.39,4.3,8.87,6.45,5.92,4.3,45.71,,7.53,8.87,,3.77,6.627778,-2.1,14.827778,0.338667,,-2.623457,51.440877
US_PA_42117,2020-05-11,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-28,11,7.61,6.92,5.54,9.92,10.84,6.23,8.77,3.46,6.0,4.38,,6.23,10.38,5.77,,6.0,,4.61,4.38,6.23,22.84,4.38,7.38,6.0,5.31,7.15,42.91,6.46,5.77,5.31,3.92,4.84,6.516667,0.127778,14.411111,0.4445,,2.407407,74.745004
US_PA_42117,2020-05-12,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-29,11,6.25,12.51,,10.82,7.7,5.29,4.33,4.81,10.1,,4.09,4.33,10.1,,4.33,6.97,5.53,,,12.51,23.33,3.85,8.66,3.37,3.61,5.05,34.64,5.77,10.34,,4.33,4.33,4.938889,0.505556,10.75,2.229556,,-2.962963,56.266435
US_PA_42117,2020-05-13,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,,,-28,9,3.69,7.88,4.18,8.86,7.38,6.15,5.66,,8.86,,,4.92,4.92,,4.68,7.38,5.17,,,6.4,20.43,5.17,9.35,4.43,5.91,8.37,37.9,3.44,6.4,3.94,4.92,4.68,5.477778,-2.438889,14.05,0.0254,,-2.82716,54.67059
US_PA_42117,2020-05-14,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-10,8,-29,8,5.13,7.08,,10.74,9.03,4.88,6.1,4.39,7.32,5.61,4.64,3.9,7.57,,6.35,4.88,7.08,,5.37,6.35,20.5,7.81,8.54,4.88,6.1,,37.59,3.66,7.32,5.13,,5.37,9.594444,-1.755556,20.077778,0.0,,0.049383,50.630798
US_PA_42117,2020-05-15,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-18,4,-32,13,,6.56,5.39,10.54,5.15,,4.45,5.15,6.33,,3.51,3.51,6.09,,4.45,4.92,3.51,3.51,3.51,3.75,22.96,5.62,10.78,,4.22,4.68,30.69,3.75,7.5,5.62,,5.86,17.244444,11.938889,26.422222,3.076222,,13.697531,79.607902
US_PA_42117,2020-05-16,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-3,,-14,,,9.18,3.9,9.18,8.63,,6.12,,5.84,,3.9,,9.18,5.84,,4.73,,4.73,,6.4,20.04,5.01,8.35,,,3.9,37.56,,7.24,6.12,,6.12,15.211111,10.788889,22.638889,15.860889,,11.024691,75.849524
US_PA_42117,2020-05-17,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-2,,-14,,4.76,7.02,4.76,10.78,4.51,4.26,6.27,3.76,6.77,,,8.02,10.03,3.76,5.77,,3.51,4.26,4.26,10.03,18.05,4.01,6.02,5.27,,3.76,41.62,4.76,8.53,6.02,6.02,4.01,13.233333,6.75,21.666667,0.09525,,9.37037,77.186526
US_PA_42117,2020-05-18,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-4,18,-27,9,6.13,6.13,,10.85,5.9,13.91,4.95,,9.2,4.95,3.3,5.66,8.26,6.84,4.25,5.66,4.01,3.3,5.19,6.13,24.06,5.66,8.02,4.48,5.9,6.84,41.75,4.25,10.61,12.26,5.19,5.9,14.516667,9.011111,20.366667,2.201333,,10.555556,77.620859
US_PA_42117,2020-05-19,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,2,19,-30,9,,6.78,3.87,7.75,6.54,10.41,7.75,,5.81,3.39,4.36,5.33,6.54,,5.08,5.81,,,,7.02,19.61,4.36,8.96,4.12,3.87,8.47,37.77,4.6,10.41,5.57,4.12,3.63,16.1,11.594444,21.627778,0.889,,6.864198,54.611733
US_PA_42117,2020-05-20,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-2,21,-28,8,6.28,11.06,6.03,13.32,8.29,7.29,,4.78,8.8,,4.78,5.78,9.55,4.02,,3.77,,,5.28,9.3,23.88,4.78,9.8,,,5.53,37.2,5.53,8.54,6.79,5.03,4.27,14.55,6.961111,21.183333,0.0,,0.771605,39.067517
US_PA_42117,2020-05-21,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,6,25,-31,7,3.54,5.06,5.06,14.16,7.59,9.1,4.55,5.56,4.8,,,4.3,6.83,4.05,8.35,4.05,,,4.05,6.58,20.74,5.31,9.61,5.82,4.05,5.31,34.4,,10.37,6.58,,4.05,13.716667,3.538889,23.283333,0.0,,1.308642,43.188061
US_PA_42117,2020-05-22,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-8,14,-35,12,4.35,5.8,,10.4,6.77,4.35,3.87,4.35,7.25,,,,7.25,4.35,5.08,4.11,4.35,4.35,3.87,5.32,19.11,5.32,9.43,,,4.84,36.28,4.59,7.74,9.43,9.43,,16.988889,9.522222,22.85,0.0,,12.154321,73.623367
US_PA_42117,2020-05-23,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,7,,-16,,3.94,10.49,4.46,11.28,7.87,3.67,5.51,,,,3.94,3.67,5.77,4.2,,,5.51,4.46,,4.72,18.62,,8.92,4.2,4.98,4.2,32.53,,8.92,8.39,3.67,,19.133333,13.055556,25.105556,5.954889,,16.148148,83.00943
US_PA_42117,2020-05-24,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,17,,-13,,,8.27,3.86,11.58,7.72,4.69,8.54,3.86,4.13,4.69,,5.24,5.79,3.86,5.79,,,5.79,,5.51,17.91,6.62,12.95,,,4.69,39.14,7.17,14.33,9.37,,,19.05,14.111111,25.75,2.921,,13.932099,71.796816
US_PA_42117,2020-05-25,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-8,27,-67,,4.49,6.6,3.69,14.52,8.71,7.13,7.13,,6.33,4.49,,,11.09,6.33,6.07,,5.01,3.69,,7.65,20.32,6.07,12.14,,3.69,6.86,45.13,8.45,17.16,8.71,,4.22,20.355556,14.788889,28.133333,0.0,,15.228395,71.810441
US_PA_42117,2020-05-26,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,8,22,-31,7,4.77,9.03,7.28,14.05,5.52,5.77,,,5.52,,,3.51,10.04,4.01,6.02,5.02,,4.26,,4.01,23.08,5.52,13.8,3.76,3.51,5.52,36.38,6.52,15.3,7.53,4.52,,23.272222,15.522222,31.144444,2.667,,16.654321,66.24205
US_PA_42117,2020-05-27,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-4,20,-27,7,,8.21,4.23,16.42,4.98,5.97,8.71,3.73,8.21,4.48,,5.47,12.19,,6.97,4.98,,,4.23,5.22,21.89,5.72,16.17,4.23,5.72,5.97,38.31,4.98,15.18,7.71,5.22,4.73,22.866667,15.916667,30.8,0.0,,16.339506,66.62835
US_PA_42117,2020-05-28,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,16,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-3,17,-28,9,4.09,6.25,,12.26,5.77,6.01,6.73,5.05,6.01,4.57,,4.81,10.34,4.09,4.33,4.81,,3.37,3.37,6.73,25.25,7.69,13.46,,,5.77,40.87,4.33,12.98,7.45,5.53,5.77,21.672222,17.322222,27.166667,0.22225,,17.783951,78.273048
US_PA_42117,2020-05-29,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,1,0,17,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,-6,11,-30,11,,9.04,5.37,10.75,4.4,7.82,4.15,,5.86,,4.15,3.91,14.41,4.4,5.37,4.15,,4.4,,7.82,23.2,5.37,11.48,3.91,4.15,4.15,36.88,,14.41,5.62,9.04,5.86,22.783333,17.983333,28.338889,7.20725,,18.493827,77.287274
US_PA_42117,2020-05-30,ChIJd85TSUDTz4kRJSzXCjbvjiA,Q495613,geoId/42117,US,United States of America,PA,Pennsylvania,42117,Tioga County,US,USA,2,0,0,17,2,,,40671,20209,20462,4365,4801,4808,4371,4538,5970,5723,3938,2157,416680,41.77,-77.25,2946,78.57,11,,-8,,,10.53,6.1,14.41,6.65,4.16,4.71,,6.1,,,,9.42,4.99,4.43,,,4.99,4.71,6.65,20.23,6.1,8.59,3.88,5.54,,39.08,,9.7,5.82,8.31,,16.972222,11.755556,25.55,7.71525,,11.567901,70.69429
