location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26089,2021-03-26,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,0,976,15,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-23,10.25,7.52,7.86,5.47,6.49,,,8.88,4.78,,4.78,14.35,5.81,,5.12,29.04,,,-0.1,-1.833333,3.3,0.0,,-2.87963,80.22441
US_MI_26089,2021-03-27,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,1,0,977,15,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-17,,7.58,,,,7.94,,,,,7.58,15.88,,6.5,,25.98,5.77,5.77,1.277778,-1.416667,4.744444,0.0,,-2.314815,77.623046
US_MI_26089,2021-03-28,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,977,15,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,7.48,6.05,8.54,,7.83,7.83,,8.54,,,6.05,9.61,,,,28.48,,,1.588889,-0.238889,3.805556,0.4572,,-0.111111,87.59316
US_MI_26089,2021-03-29,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,7,0,984,15,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-28,,10.68,8.61,,,7.58,,5.51,5.17,,4.82,12.4,,5.51,,30.32,8.27,5.86,1.3,-4.811111,9.705556,0.0762,,-5.861111,58.484846
US_MI_26089,2021-03-30,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,2,1,986,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-32,,11.57,10.84,,,6.14,,6.51,,,6.14,13.38,7.95,7.59,,36.51,8.68,,9.822222,6.9,14.15,0.0,,-0.064815,45.588459
US_MI_26089,2021-03-31,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,0,989,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-31,,10.4,10.05,4.85,5.55,5.2,5.55,6.93,4.85,,,16.64,5.2,7.97,6.59,27.39,,,1.416667,-2.222222,8.211111,0.0,,-5.583333,57.636733
US_MI_26089,2021-04-01,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,993,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-34,,6.06,7.13,,,5.7,,,,,5.34,12.83,5.7,,,25.3,,,-3.183333,-5.905556,1.983333,0.0,,-11.018519,54.723777
US_MI_26089,2021-04-02,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,5,0,998,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-32,,11.31,5.84,,6.57,5.47,,,,,7.66,18.98,6.57,,,27.37,6.93,7.3,-1.1,-7.822222,5.711111,0.0,,-9.731481,54.752936
US_MI_26089,2021-04-03,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,7,0,1005,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-18,5.76,7.68,6.91,6.14,7.29,5.76,,6.14,,,,13.82,,6.91,6.53,31.86,6.14,,5.116667,0.305556,10.238889,0.0,,-5.981481,43.758794
US_MI_26089,2021-04-04,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1005,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,9.11,6.46,,,,,6.08,,,11.77,13.67,,,7.21,25.82,6.08,6.83,5.116667,-1.588889,14.872222,0.0,,-1.712963,59.669744
US_MI_26089,2021-04-05,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,13,0,1018,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-27,,7.14,5.78,,,5.78,,8.84,5.1,,,15.3,7.14,9.52,7.82,26.19,9.52,4.76,11.666667,7.05,17.427778,0.0,,0.731481,41.895315
US_MI_26089,2021-04-06,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,2,0,1020,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-22,7.53,12.44,10.8,,4.91,,,6.54,,,5.56,13.42,,4.91,,31.74,4.91,5.56,11.977778,7.461111,17.638889,0.0,,7.527778,64.715423
US_MI_26089,2021-04-07,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,22,0,1042,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-20,5.26,10.19,4.6,5.92,,,5.26,,6.25,5.26,5.92,14.13,4.6,4.93,,32.54,4.6,5.59,11.227778,7.044444,18.194444,0.0,,8.027778,69.897751
US_MI_26089,2021-04-08,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,14,0,1056,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-20,6.92,12.59,6.61,,4.41,7.87,,8.49,,,,18.25,8.49,,5.66,27.69,6.92,6.61,13.683333,8.5,20.555556,0.3048,,9.648148,65.136516
US_MI_26089,2021-04-09,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,17,0,1073,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-21,5.85,10.15,,4.31,,5.54,,7.38,,,5.23,13.23,,7.38,,34.16,8.0,4.92,11.383333,8.522222,14.088889,1.27,,9.37963,78.083113
US_MI_26089,2021-04-10,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,13,0,1086,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-16,8.33,6.25,,6.25,5.9,4.86,,6.25,,,,12.5,5.55,,5.9,23.26,,,9.5,6.072222,14.794444,0.0508,,8.351852,83.654114
US_MI_26089,2021-04-11,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1086,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,,10.1,6.06,,6.73,8.08,5.72,5.38,8.41,5.72,5.05,11.11,,,,38.02,4.71,,10.155556,7.316667,13.422222,1.524,,8.527778,85.402841
US_MI_26089,2021-04-12,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,12,0,1098,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-21,5.76,8.32,7.68,5.44,7.04,,,6.08,7.68,4.8,,16.33,,6.72,,32.02,4.48,,7.955556,5.344444,11.733333,0.8128,,7.981481,94.218142
US_MI_26089,2021-04-13,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,7,0,1105,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-18,5.51,9.08,7.46,,5.51,7.14,4.54,9.41,,6.49,4.87,11.36,,4.54,5.51,23.68,6.81,,7.411111,5.0,10.283333,0.127,,4.046296,77.155437
US_MI_26089,2021-04-14,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,17,0,1122,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-25,9.65,7.78,6.85,7.47,5.29,,,7.16,4.67,,5.6,16.81,4.36,7.47,,33.31,6.23,4.98,3.694444,1.538889,7.038889,0.0,,0.490741,79.754272
US_MI_26089,2021-04-15,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,8,0,1130,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-23,8.09,7.78,,,,6.53,,5.29,7.78,4.67,7.78,12.75,4.36,,,24.26,,4.98,2.955556,1.5,4.955556,0.3556,,1.083333,89.178713
US_MI_26089,2021-04-16,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,8,0,1138,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-21,,7.1,6.13,,5.81,8.07,,11.94,,6.46,6.78,17.11,4.52,4.84,,27.11,,5.81,3.244444,1.566667,7.005556,0.112889,,0.148148,80.591492
US_MI_26089,2021-04-17,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,6,0,1144,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-15,,8.55,6.77,6.05,,9.97,7.12,10.33,,,6.41,11.4,,,,31.69,,,4.209877,-0.845679,9.654321,0.0,,-0.712963,72.611494
US_MI_26089,2021-04-18,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1144,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,6.28,8.37,7.33,,6.98,7.67,,7.67,,,4.88,12.21,5.23,4.88,5.58,30.7,6.63,4.88,4.783951,-1.549383,10.580247,0.0,,-3.527778,56.119831
US_MI_26089,2021-04-19,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,9,1,1153,17,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-20,6.86,8.72,7.79,7.79,,5.3,,7.79,5.3,,4.99,13.4,6.54,5.3,,38.01,4.36,5.61,4.755556,0.666667,8.7,0.0,,-1.944444,62.379943
US_MI_26089,2021-04-20,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,-1,1156,16,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-17,4.72,10.07,7.87,,,8.5,,7.24,,,6.61,16.06,,5.04,,26.13,5.67,,0.4,-0.85,3.588889,0.042333,,-7.175926,56.751991
US_MI_26089,2021-04-21,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,8,1,1164,17,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-23,5.53,15.95,7.49,,7.81,,,6.51,,,,17.57,7.16,4.56,,30.92,5.21,7.16,-0.544444,-2.8,2.911111,0.0,,-8.472222,55.632533
US_MI_26089,2021-04-22,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,1,0,1165,17,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-18,,10.71,12.98,7.14,,8.44,,9.74,,,5.52,13.31,6.49,4.54,5.19,34.08,4.87,4.87,2.322222,-2.094444,7.183333,0.0,,-6.074074,54.915521
US_MI_26089,2021-04-23,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,1169,17,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-21,6.72,7.4,,7.4,7.06,,,6.72,5.71,,5.71,18.15,,10.42,,31.93,9.75,,7.583333,0.866667,14.783333,0.0,,-2.925926,47.739266
US_MI_26089,2021-04-24,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,7,0,1176,17,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,1,5.79,9.54,,5.79,,5.79,,,,,5.45,16.02,,,,35.1,8.18,,8.283333,3.027778,13.527778,0.0,,1.111111,57.470597
US_MI_26089,2021-04-25,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1176,17,,,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,4.62,13.19,6.59,4.95,,4.62,,6.26,,,,16.81,6.92,5.28,5.93,27.36,6.26,,2.022222,-0.05,5.683333,0.1524,,-2.509259,71.744267
US_MI_26089,2021-04-26,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,1180,17,,10781,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-18,7.55,9.36,6.34,5.13,5.43,5.43,,6.04,,,6.04,19.32,6.34,6.64,6.64,32.31,6.64,6.95,1.644444,-0.183333,4.05,0.0,,-3.675926,69.200878
US_MI_26089,2021-04-27,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,0,1183,17,9,10790,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-16,5.94,6.25,5.94,4.69,,5.63,,9.7,,,6.57,12.51,,,6.88,29.4,5.63,5.32,5.772222,2.388889,10.855556,0.211667,,2.074074,74.073785
US_MI_26089,2021-04-28,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,1187,17,86,10876,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-18,7.54,11.63,8.17,5.03,,4.4,5.03,5.66,4.4,,5.66,18.54,,6.6,,23.57,,,6.766667,4.827778,11.111111,0.8128,,5.722222,90.657811
US_MI_26089,2021-04-29,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1187,17,190,11066,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-15,4.67,8.71,6.22,8.4,4.98,,,4.67,7.16,4.67,4.98,11.82,5.6,,5.29,35.15,6.22,5.6,8.383333,6.288889,11.9,0.0,,6.37037,84.110825
US_MI_26089,2021-04-30,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,1191,17,609,11675,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-17,,13.69,,,,,4.26,7.61,4.26,,7.3,12.78,4.57,4.26,,23.43,5.48,,6.022222,3.122222,9.738889,0.7112,,-0.342593,64.855215
US_MI_26089,2021-05-01,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,2,1,1193,18,60,11735,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-7,,10.52,,7.23,4.93,7.56,,,,,,12.49,4.93,7.23,,26.94,6.24,,7.022222,0.383333,16.35,0.127,,-2.092593,52.085298
US_MI_26089,2021-05-02,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1193,18,0,11735,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,5.83,15.88,7.45,8.43,5.51,7.13,4.54,8.1,,5.18,,16.85,7.45,7.13,5.18,33.38,8.1,7.78,12.044444,6.105556,18.505556,0.0,,5.722222,60.061813
US_MI_26089,2021-05-03,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,1197,18,93,11828,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-18,5.11,11.35,7.94,,7.09,,,6.24,,,3.97,17.58,6.52,5.67,,28.36,,7.09,9.683333,7.405556,12.588889,7.9248,,9.555556,93.053413
US_MI_26089,2021-05-04,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,7,0,1204,18,8,11836,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-17,6.5,7.1,7.98,5.91,6.21,6.8,,6.5,,,5.91,12.12,,4.73,4.43,28.97,6.5,7.39,7.166667,5.416667,9.8,3.302,,6.157407,93.281518
US_MI_26089,2021-05-05,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,0,1207,18,64,11900,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-21,4.34,7.75,7.13,6.82,5.27,4.96,,9.61,4.96,,7.44,17.05,,4.96,,32.24,,4.96,6.027778,3.961111,10.394444,0.225778,,1.657407,74.634797
US_MI_26089,2021-05-06,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,2,0,1209,18,174,12074,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-17,6.35,6.96,8.17,,5.14,4.84,,6.05,,,7.26,13.91,4.24,4.24,4.24,27.83,,,5.45,0.633333,10.416667,0.0,,0.925926,73.715594
US_MI_26089,2021-05-07,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,0,1212,18,191,12265,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-20,4.82,6.63,,6.33,4.52,7.24,,,,4.22,5.12,17.49,8.74,6.03,5.12,33.16,,5.73,3.988889,0.488889,8.727778,0.1016,,1.388889,87.440853
US_MI_26089,2021-05-08,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,1,0,1213,18,212,12477,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,3,6.02,12.71,5.68,5.01,5.35,6.69,4.68,5.35,5.01,,6.02,9.03,7.36,9.36,5.35,28.75,7.02,,5.027778,0.583333,9.466667,0.1016,,-0.759259,67.975221
US_MI_26089,2021-05-09,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1213,18,65,12542,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,6.02,9.7,6.02,6.36,,7.69,,,5.35,,,15.39,6.69,4.68,,29.44,5.69,,5.35,0.033333,10.822222,0.0,,-0.962963,65.574362
US_MI_26089,2021-05-10,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1213,18,4,12546,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-17,,9.72,6.0,4.0,4.86,5.43,,,5.15,,6.58,16.29,4.0,6.0,,35.73,7.43,7.43,5.066667,1.055556,9.011111,0.0,,-0.101852,69.877845
US_MI_26089,2021-05-11,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,1,0,1214,18,70,12616,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-12,4.97,10.81,6.14,,4.67,4.67,,8.47,,,5.55,16.95,4.67,5.55,7.3,32.43,7.89,7.3,6.188889,2.072222,11.605556,0.0,,-0.296296,64.27304
US_MI_26089,2021-05-12,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,5,0,1219,18,40,12656,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-20,6.01,12.92,8.72,,6.61,,,7.81,,,5.11,16.53,,7.81,,28.85,6.91,4.21,7.211111,0.472222,13.194444,0.0,,-1.694444,54.299409
US_MI_26089,2021-05-13,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,4,0,1223,18,86,12742,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-15,4.97,11.81,5.28,,4.66,4.97,,4.35,,,4.97,15.54,5.9,8.08,5.28,34.8,8.08,7.77,8.394444,0.761111,16.216667,0.0,,-1.601852,49.642068
US_MI_26089,2021-05-14,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,0,1226,18,332,13074,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-19,5.72,10.24,8.13,,6.33,4.82,,6.63,,,5.72,18.98,4.22,6.63,,29.23,6.63,,10.794444,3.455556,17.566667,0.0,,0.842593,50.924144
US_MI_26089,2021-05-15,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,1,0,1227,18,59,13133,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-2,4.41,15.42,6.29,6.29,,5.35,,6.29,6.92,,5.35,18.25,,7.87,6.61,30.21,11.96,,12.005556,5.394444,18.711111,0.0,,0.805556,44.377778
US_MI_26089,2021-05-16,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,0,0,1227,18,153,13286,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,,5.75,13.63,5.75,,4.85,5.75,,6.66,4.54,,,18.17,11.81,7.57,,29.38,6.36,4.85,11.655556,7.922222,16.872222,0.084667,,7.194444,69.872589
US_MI_26089,2021-05-17,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,2,0,1229,18,0,13286,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-11,4.47,16.98,4.47,7.45,,5.36,,5.36,,,5.07,16.98,4.77,7.45,,25.03,9.53,,12.216667,5.455556,20.083333,0.0,,7.509259,68.919524
US_MI_26089,2021-05-18,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,1,0,1230,18,43,13329,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-13,5.85,9.06,4.68,5.26,,4.97,,4.38,6.14,,5.55,13.45,4.97,4.68,,25.73,6.72,,15.155556,7.6,23.683333,0.0,,7.805556,57.441634
US_MI_26089,2021-05-19,ChIJwQVFc8IyS00R-SPbq47jjxY,Q502722,geoId/26089,US,United States of America,MI,Michigan,26089,Leelanau County,US,USA,2,3,0,1233,18,41,13370,21645,10663,10982,1836,2099,1914,1913,1996,3179,4349,2764,1595,1586056,45.13,-86.03,6559,82.68,,,-10,8.1,14.75,5.21,6.07,4.34,,,7.81,4.92,,4.63,19.67,5.21,8.1,4.63,30.37,9.83,7.23,16.311111,11.577778,21.705556,0.508,,12.601852,72.977595
