location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06021,2020-07-21,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,10,0,225,0,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-20,6,,7,-34,,,11.02,16.53,9.92,5.88,8.08,9.55,,12.12,8.08,6.24,5.51,6.61,31.22,,10.28,8.45,37.46,8.45,11.75,24.161111,17.530864,34.791667,0.0,12.598765,49.991592
US_CA_06021,2020-07-22,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,4,0,229,0,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-17,5,,3,-31,,10.22,9.08,14.38,10.97,5.3,5.3,7.57,,10.97,,6.05,,,18.16,,9.84,8.32,36.7,5.68,6.43,24.927778,16.35,34.127778,0.0,13.148148,48.955054
US_CA_06021,2020-07-23,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,7,0,236,0,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-11,2,,21,-30,,,7.57,6.06,12.12,7.57,6.44,6.82,,14.01,,5.3,,7.95,31.81,,10.22,9.85,37.87,6.82,7.95,24.705556,16.238889,34.733333,0.0,11.938272,45.480217
US_CA_06021,2020-07-24,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,10,1,246,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-12,7,,17,-32,,,11.6,10.82,8.12,,7.34,13.92,,7.73,,,,,33.63,9.28,10.05,,43.3,9.28,5.41,26.394444,16.905556,35.361111,0.0,12.179012,42.226422
US_CA_06021,2020-07-25,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,5,0,251,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-18,13,,16,-10,,5.68,10.96,9.34,6.9,,5.68,9.34,,8.12,5.68,6.5,,5.68,29.23,,14.21,6.09,38.17,11.78,,25.644444,15.911111,36.066667,0.0,12.018519,43.420737
US_CA_06021,2020-07-26,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,9,0,260,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,0,14,,30,-19,,6.31,13.02,7.89,9.87,,7.1,,,,,,,5.53,23.28,5.53,14.21,6.31,46.57,11.44,9.47,27.833333,16.611111,38.188889,0.0,11.561728,36.712154
US_CA_06021,2020-07-27,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,5,0,265,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-19,6,,33,-33,,6.1,15.43,11.84,6.1,5.74,7.18,8.61,,11.12,5.74,,7.18,9.33,29.07,8.61,5.74,,40.91,6.46,8.61,28.633333,18.588889,38.322222,0.0,11.339506,34.739619
US_CA_06021,2020-07-28,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,12,0,277,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-18,10,,14,-33,,5.94,12.26,11.51,8.54,13.0,8.54,7.8,,13.74,5.57,,10.77,7.06,29.34,7.06,11.51,,47.54,11.51,9.29,28.177778,18.483333,38.462963,0.0,11.851852,36.88591
US_CA_06021,2020-07-29,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,12,0,289,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-14,0,,9,-33,,5.19,14.08,7.78,12.96,11.85,5.56,11.85,,8.15,,,,8.52,27.04,7.41,7.78,,44.82,5.56,7.04,28.111111,17.772222,38.320988,0.0,11.580247,36.201256
US_CA_06021,2020-07-30,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,5,0,294,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-15,2,,24,-32,,5.51,5.15,12.5,12.13,10.29,10.66,11.77,6.25,8.82,6.62,,7.35,8.09,31.25,8.09,10.66,6.99,45.96,,11.03,26.811111,16.494444,37.772222,0.0,9.012346,33.182883
US_CA_06021,2020-07-31,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,297,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-15,0,,23,-34,,,,10.53,7.9,5.64,6.39,9.03,,11.28,7.52,,,,23.7,,13.16,6.77,39.87,6.02,10.16,26.844444,16.316667,37.211111,0.0,9.098765,33.329286
US_CA_06021,2020-08-01,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,7,0,304,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-13,5,,26,-15,,,6.02,8.42,,8.02,7.22,8.82,,10.83,6.02,,5.62,,23.66,6.42,8.02,6.42,38.5,6.02,,26.288889,15.477778,36.961111,0.0,8.555556,33.896218
US_CA_06021,2020-08-02,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,7,0,311,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,5,4,,39,-14,,,12.16,12.16,9.02,8.24,8.24,8.24,,16.47,,,7.84,5.49,27.85,,13.34,,42.36,9.81,8.24,27.088889,16.088889,36.805556,0.0,9.160494,33.484604
US_CA_06021,2020-08-03,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,4,0,315,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-12,0,,28,-32,,,13.39,12.68,8.81,5.99,5.29,5.99,5.99,14.45,5.99,7.05,7.4,4.93,31.36,,12.33,9.87,40.17,12.33,9.51,27.822222,17.433333,37.283333,0.0,10.783951,35.217366
US_CA_06021,2020-08-04,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,1,0,316,1,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-14,2,,24,-35,,6.13,10.09,10.45,7.93,6.49,6.49,12.62,6.49,13.7,,6.49,,5.77,31.0,,8.65,5.41,41.46,11.9,,27.011111,18.077778,37.177778,0.0,12.407407,41.469404
US_CA_06021,2020-08-05,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,9,1,325,2,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-16,-2,,20,-33,,,14.76,16.23,6.64,7.75,,15.86,5.16,11.44,6.27,,,5.9,22.5,,8.85,,29.14,7.01,,24.45,16.777778,35.766667,0.0,13.283951,51.14578
US_CA_06021,2020-08-06,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,5,1,330,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-11,-4,,20,-33,,,6.35,17.55,8.96,5.97,5.6,11.2,6.35,12.69,7.09,,,5.6,30.61,,8.96,,34.34,5.23,5.6,22.144444,14.583333,31.827778,0.0,12.777778,56.831774
US_CA_06021,2020-08-07,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,330,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-13,-4,,19,-33,,,10.93,9.79,10.17,,,7.54,,14.32,7.54,5.65,5.27,9.04,25.62,6.03,7.91,8.29,37.67,10.17,8.29,25.555556,15.661111,34.733333,0.0,12.197531,44.41463
US_CA_06021,2020-08-08,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,9,0,339,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-23,0,,,-7,,,7.89,21.61,6.65,9.97,8.73,9.97,5.82,7.89,6.65,,6.65,,30.33,8.73,13.3,,43.63,8.31,9.56,27.7,17.544444,36.933333,0.0,13.216049,41.375748
US_CA_06021,2020-08-09,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,5,0,344,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,0,5,,50,-17,,,7.31,12.7,8.85,6.54,,7.31,,,,,5.77,,18.47,8.08,13.47,6.16,41.55,8.85,6.93,28.822222,18.905556,38.988889,0.0,13.808642,40.177023
US_CA_06021,2020-08-10,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,10,0,354,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-18,-5,,38,-32,,,6.45,14.69,9.32,6.81,7.17,8.96,,10.03,5.38,5.73,5.73,8.24,30.82,6.45,8.96,,43.72,10.03,5.02,29.966667,20.072222,39.405556,0.0,12.759259,35.254746
US_CA_06021,2020-08-11,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,27,0,381,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-20,-4,,24,-33,,,8.97,11.48,11.84,,,6.46,,12.56,,,,5.74,17.94,,9.33,,30.15,10.05,,26.844444,18.516667,39.244444,0.0,13.135802,43.610123
US_CA_06021,2020-08-12,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,-1,0,380,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-17,-5,,6,-33,,6.12,11.16,10.08,10.45,7.92,,6.12,,14.05,5.76,,6.48,8.28,28.45,,10.8,,41.06,7.92,6.12,25.405556,16.622222,35.955556,0.0,12.259259,44.44215
US_CA_06021,2020-08-13,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,8,0,388,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-19,-11,,18,-32,,,7.87,9.66,12.16,6.8,6.08,10.37,6.44,8.94,6.08,8.58,5.72,7.51,25.39,,10.37,6.08,37.91,6.08,7.15,28.105556,16.511111,38.422222,0.0,9.419753,31.039837
US_CA_06021,2020-08-14,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,4,0,392,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-19,-6,,20,-35,,,9.98,10.33,6.06,,6.41,10.33,,9.26,6.77,,,8.55,22.09,4.99,13.89,5.34,33.49,6.41,,30.405556,18.2,41.027778,0.0,8.95679,26.253738
US_CA_06021,2020-08-15,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,395,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-23,-5,,19,-13,,6.41,,10.02,8.82,,,,,8.42,,9.22,,,21.64,6.01,6.41,,38.88,10.02,10.02,32.272222,21.105556,42.361111,0.0,11.981481,28.986731
US_CA_06021,2020-08-16,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,398,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-2,-1,,38,-23,,7.12,10.86,7.49,6.74,,,,,13.86,,,9.36,,17.98,,5.24,,41.94,7.12,9.36,32.427778,22.383333,42.627778,0.0,13.185185,30.731306
US_CA_06021,2020-08-17,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,2,0,400,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,7.46,7.46,10.51,8.13,,6.1,4.75,8.47,5.42,6.1,,6.1,25.76,6.1,10.51,5.42,40.67,5.08,8.47,29.888889,23.305556,40.483333,0.141111,15.919753,42.840032
US_CA_06021,2020-08-18,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,2,0,402,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,6.53,8.24,11.34,9.96,5.5,,,,10.31,,7.9,5.84,,24.05,5.5,5.15,6.87,37.45,7.56,6.53,29.733333,22.016667,40.883333,0.5334,16.845679,46.389362
US_CA_06021,2020-08-19,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,402,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,5.77,8.98,13.78,,,6.41,5.77,,8.34,,,5.13,,23.72,4.81,7.37,,39.11,8.98,5.13,31.4,21.605556,40.611111,0.0,10.876543,29.399491
US_CA_06021,2020-08-20,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,12,0,414,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,5.64,9.63,9.3,4.65,7.3,7.64,6.64,4.65,6.64,,4.65,,7.64,18.26,4.98,8.63,5.31,38.18,,7.3,26.555556,17.85,38.0,0.0,8.993827,34.001926
US_CA_06021,2020-08-21,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,414,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,9.61,7.89,11.67,,,,,10.64,7.21,,,7.89,20.94,7.89,,,36.73,,5.83,24.144444,15.755556,34.055556,0.0,10.907407,44.542282
US_CA_06021,2020-08-22,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,4,0,418,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,9.17,7.64,5.35,,,7.64,,7.26,,5.35,5.73,5.73,32.86,6.88,9.17,5.73,37.44,5.73,,26.044444,17.083333,35.4,0.0,11.950617,41.71637
US_CA_06021,2020-08-23,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,421,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,7.94,7.94,8.3,5.05,,9.03,,10.47,7.22,,,,29.24,6.86,11.19,6.5,37.18,8.3,8.3,27.338889,17.888889,36.244444,0.0,12.438272,39.40125
US_CA_06021,2020-08-24,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,421,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,7.78,12.64,9.07,,5.83,6.16,,10.7,9.4,6.16,4.86,6.48,24.31,,11.34,,36.95,7.78,4.54,27.944444,19.444444,35.977778,0.0,11.611111,36.08935
US_CA_06021,2020-08-25,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,421,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,7.53,11.46,6.87,10.47,,5.89,6.55,4.91,13.75,6.22,7.53,,9.49,22.91,6.22,5.89,6.22,37.97,6.55,4.58,26.65,19.588889,34.533333,0.0,12.604938,41.237527
US_CA_06021,2020-08-26,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,8,0,429,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,6.21,8.16,6.86,8.49,5.88,7.18,6.53,,8.49,6.21,,,5.88,25.47,5.55,10.45,8.82,37.23,7.84,6.86,26.138889,19.022222,34.327778,0.0,13.432099,45.282448
US_CA_06021,2020-08-27,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,429,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,9.63,12.28,9.63,7.97,,5.64,,,9.96,5.31,5.64,5.97,5.64,17.26,5.64,6.31,7.63,33.86,7.3,,24.683333,16.116667,35.15,0.0,12.666667,47.563808
US_CA_06021,2020-08-28,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,429,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,6.87,10.3,8.59,6.18,,,7.56,8.24,8.24,,,6.18,6.18,26.79,,7.56,9.27,28.51,8.59,10.65,26.488889,16.505556,36.444444,0.0,12.0,41.73683
US_CA_06021,2020-08-29,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,429,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,8.96,12.08,,10.13,7.4,7.79,10.13,,8.57,,,,,24.55,7.01,7.01,,44.03,7.01,6.62,26.044444,17.816667,36.277778,0.0,13.216049,45.780503
US_CA_06021,2020-08-30,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,8,0,437,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,8.06,8.06,10.99,17.21,,7.32,9.15,,8.42,5.13,,8.42,5.49,23.07,8.42,12.08,,42.48,8.06,8.42,25.483333,17.011111,35.438889,0.0,12.098765,43.982198
US_CA_06021,2020-08-31,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,437,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,6.42,7.64,9.17,,8.56,4.28,,11.0,6.42,,,8.25,20.17,6.11,8.56,,34.23,4.28,7.03,26.272222,16.461111,36.233333,0.0,12.148148,42.77771
US_CA_06021,2020-09-01,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,437,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,6.16,6.16,8.31,9.85,,,7.39,,8.93,4.92,,4.62,8.0,18.16,6.16,10.16,5.23,35.09,,,26.711111,16.694444,37.372222,0.0,10.722222,39.921666
US_CA_06021,2020-09-02,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,12,0,449,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,4.9,8.57,12.56,9.19,,5.51,,4.29,14.09,5.21,,5.51,6.74,21.13,4.59,6.12,4.9,40.43,,6.43,24.288889,16.6,36.922222,0.0,12.716049,50.243188
US_CA_06021,2020-09-03,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,8,0,457,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,5.38,8.08,10.17,8.97,6.28,4.49,7.18,,9.87,5.38,7.48,4.19,5.98,22.74,6.88,5.38,6.28,40.09,5.09,5.68,24.422222,16.594444,34.383333,0.0,14.04321,53.272264
US_CA_06021,2020-09-04,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,460,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,5.15,11.26,10.29,6.11,5.15,8.36,,9.97,4.83,8.36,,9.65,18.01,6.75,9.33,,32.17,,,25.394444,16.527778,35.4,0.0,13.864198,49.337749
US_CA_06021,2020-09-05,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,463,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,9.71,5.83,6.99,6.61,,7.77,,9.32,,7.38,6.22,,24.86,,10.49,,36.52,,8.16,27.238889,17.166667,38.623457,0.0,13.530864,43.168914
US_CA_06021,2020-09-06,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,11,0,474,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,8.46,14.61,5.77,9.61,,,,,8.85,,,,,16.15,,11.92,8.08,33.84,7.31,,30.005556,18.566667,42.927778,0.0,12.709877,35.190988
US_CA_06021,2020-09-07,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,0,0,474,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,,8.18,9.88,10.22,5.45,,11.93,,8.18,,,,,27.26,5.45,7.16,,36.8,5.79,5.45,30.966667,21.088889,42.727778,0.0,11.617284,31.546428
US_CA_06021,2020-09-08,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,14,0,488,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,5.55,9.63,9.34,10.51,4.67,6.42,10.22,,8.76,6.42,,4.09,5.55,27.15,4.38,6.71,9.05,35.32,7.88,5.55,28.583333,21.583333,39.644444,0.0,6.277778,25.804006
US_CA_06021,2020-09-09,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,4,0,492,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,4.0,7.43,9.43,8.29,,6.86,7.43,4.29,10.29,4.57,4.57,5.43,6.29,21.15,4.57,9.14,4.0,32.87,7.72,5.43,24.644444,18.083333,34.427778,0.0,-0.209877,22.045102
US_CA_06021,2020-09-10,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,16,0,508,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,,,,,,,6.64,,13.88,6.34,4.83,4.83,8.75,4.22,10.87,10.87,5.43,5.43,5.13,24.45,7.85,8.75,8.15,37.12,9.36,6.94,19.883333,12.844444,28.377778,0.0,6.54321,43.962341
US_CA_06021,2020-09-11,ChIJjzDEVhZXgoAR7htH6c13W8w,Q271601,geoId/06021,US,United States of America,CA,California,06021,Glenn County,US,USA,2,3,0,511,3,,,27926,14175,13751,4125,4086,3671,3401,3023,3538,3149,1869,1064,396493,39.59,-122.39,3437,80.95,-17,-9,,17,-33,,,8.51,10.4,8.19,4.73,4.73,11.34,,7.56,5.99,,,10.4,20.48,5.04,9.77,7.56,38.75,6.93,8.19,20.238889,12.572222,30.205556,0.0,8.487654,48.453353
