location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AZ_04009,2020-05-17,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,20,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,7,,,-10,,3.91,8.31,5.13,9.78,7.83,5.87,,,5.13,,4.4,,6.36,3.91,,,4.89,5.13,21.03,,9.05,,4.4,6.36,36.43,3.67,9.78,6.11,,3.42,26.349206,15.047619,34.301587,0.0,,-0.555556,17.849014
US_AZ_04009,2020-05-18,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,20,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-2,15,,-26,8,3.38,8.12,,7.45,4.96,5.87,3.61,4.74,7.9,,6.77,8.12,3.61,6.09,4.96,3.16,4.96,4.51,16.92,3.16,7.45,4.29,3.83,6.09,30.91,3.38,7.22,4.06,,4.51,26.206349,14.634921,34.380952,0.0,,-2.666667,15.448292
US_AZ_04009,2020-05-19,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,20,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,2,22,,-27,8,4.52,7.46,3.39,8.59,6.33,7.23,6.1,3.62,7.69,3.17,,7.91,3.84,,3.84,,,5.2,17.41,4.52,7.23,4.29,4.29,5.65,37.75,,7.01,6.33,5.42,4.52,25.825397,15.769841,33.888889,0.0,,-3.601852,14.63479
US_AZ_04009,2020-05-20,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,21,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-1,15,,-27,7,,8.08,3.46,7.85,5.31,4.38,5.77,4.85,9.23,4.15,,6.23,,4.85,4.85,3.46,4.85,3.23,20.54,,5.77,3.46,4.15,4.15,35.77,,5.54,4.85,,4.62,21.555556,11.563492,31.238095,0.0,,-6.75,14.94946
US_AZ_04009,2020-05-21,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,21,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,6,17,,-28,8,,7.55,4.72,9.2,5.66,4.01,5.66,3.3,4.72,,,8.02,3.3,5.66,,,,4.96,17.94,5.66,7.08,,4.25,5.66,36.35,4.96,7.32,3.54,3.54,5.43,20.420635,9.103175,29.5,0.0,,-11.888889,10.944742
US_AZ_04009,2020-05-22,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,21,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-7,20,,-26,,,7.13,3.93,5.9,5.9,,5.65,,5.41,4.42,,7.87,3.44,,3.69,,,6.14,16.22,,7.62,,,,30.48,,5.9,4.67,,,22.865079,11.198413,31.642857,0.0,,-9.814815,10.948171
US_AZ_04009,2020-05-23,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,21,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-8,28,,-5,,,6.42,4.81,9.36,8.02,4.81,4.54,,,,4.28,5.08,4.01,4.81,,,6.15,5.34,19.24,,8.29,,,5.88,32.34,5.08,9.09,6.42,3.74,,24.166667,12.952381,31.634921,0.0,,-5.62963,13.830807
US_AZ_04009,2020-05-24,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,21,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,7,,,-8,,4.18,8.36,,7.31,4.7,5.75,4.96,4.18,9.4,,,7.57,,,,,,6.27,16.19,6.27,5.75,4.44,3.92,6.79,34.47,,3.66,5.48,,,23.349206,13.063492,31.055556,0.0,,-4.138889,16.219644
US_AZ_04009,2020-05-25,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,3,0,24,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-7,16,,-61,,6.06,4.55,6.82,8.59,3.54,5.56,7.07,,5.3,,,8.84,4.29,,,,,5.81,18.69,6.32,5.81,3.54,,5.3,28.8,,7.07,4.8,,4.8,23.380952,13.571429,31.253968,0.0,,-6.138889,14.155259
US_AZ_04009,2020-05-26,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,-1,0,23,0,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-3,16,,-26,7,3.85,7.25,5.21,12.69,7.25,4.3,6.8,,5.66,,,7.02,,,4.3,,,5.21,22.2,6.8,9.74,,3.85,4.3,28.09,3.62,6.8,5.89,6.12,5.21,25.230159,13.47619,34.47619,0.0,,-7.166667,11.864723
US_AZ_04009,2020-05-27,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,2,1,25,1,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,3,16,,-26,7,,6.29,,12.36,5.62,3.82,5.17,,7.86,,,4.72,7.19,,,3.37,,4.72,20.67,4.49,5.62,,,6.51,32.58,3.82,5.62,4.04,3.59,6.96,27.84127,15.150794,36.960317,0.0,,-5.861111,11.058921
US_AZ_04009,2020-05-28,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,26,1,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,0,13,,-27,7,5.61,3.98,3.74,11.23,5.14,5.85,5.85,3.98,7.02,,3.27,4.91,5.38,6.08,3.74,3.74,6.08,,19.18,4.44,8.19,,,4.68,34.38,,7.02,6.78,,5.38,29.944444,18.103175,38.095238,0.0,,-2.351852,12.648414
US_AZ_04009,2020-05-29,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,1,27,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-11,14,,-24,,4.31,6.7,,9.82,5.51,4.31,4.79,4.55,9.82,,,9.58,,3.83,,3.59,6.7,5.51,17.24,,7.66,3.83,3.83,5.27,34.0,5.51,5.75,6.22,5.51,6.94,30.952381,19.857143,39.31746,0.0,,2.25,17.016208
US_AZ_04009,2020-05-30,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,28,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-8,14,,-5,,4.47,6.83,,7.1,6.05,6.31,6.05,5.0,5.78,,4.21,8.68,4.21,5.26,5.26,6.31,4.73,5.0,18.66,4.21,9.46,,,5.26,34.44,,7.62,5.26,7.89,,30.595238,21.150794,38.603175,0.042333,,5.62037,21.429365
US_AZ_04009,2020-05-31,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,4,0,32,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,3,,,-11,,5.23,6.97,4.23,7.47,4.73,3.48,,,6.47,3.48,3.73,8.46,,,,,4.23,4.73,21.66,3.48,9.21,,,,31.61,,4.73,5.72,,6.22,29.47619,21.333333,37.936508,0.145143,,5.425926,22.292451
US_AZ_04009,2020-06-01,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,32,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,2,19,,-27,8,5.26,8.7,3.2,8.93,4.81,,5.04,4.58,4.58,,,7.78,3.89,,,3.2,3.2,4.35,17.62,4.12,9.38,,,,29.07,4.81,6.64,4.35,3.89,,28.492063,20.626984,37.039683,0.508,,6.37037,25.144369
US_AZ_04009,2020-06-02,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,5,0,37,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-1,17,,-27,7,5.5,7.79,3.89,6.64,6.41,3.89,6.18,,4.35,,,8.71,4.12,4.58,,,,8.48,19.93,5.04,6.18,5.04,3.44,6.87,35.28,3.67,5.27,4.35,3.67,3.89,28.777778,21.039683,37.373016,3.81,,6.824074,26.000865
US_AZ_04009,2020-06-03,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,4,0,41,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,5,18,,-28,7,,10.72,,7.3,6.84,5.02,4.11,,3.42,,4.33,8.21,4.79,5.25,,3.19,,4.79,14.59,3.88,10.03,,5.02,5.02,36.03,3.19,7.98,6.38,4.33,,30.126984,19.357143,38.857143,0.042333,,6.074074,22.684268
US_AZ_04009,2020-06-04,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,-3,0,38,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,0,10,,-27,7,6.37,6.37,4.25,7.79,6.13,4.95,6.61,,5.19,4.25,3.77,8.49,4.01,,,4.01,3.54,8.26,20.05,,9.44,,4.48,4.01,36.1,5.66,7.55,7.55,,3.77,31.563492,20.833333,39.563492,0.0,,4.194444,18.24223
US_AZ_04009,2020-06-05,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,2,0,40,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-9,8,,-25,,4.88,7.07,4.15,9.51,5.85,5.37,4.88,3.66,3.9,,4.63,6.34,4.39,,4.88,3.9,4.15,4.63,20.0,3.9,5.85,4.39,5.85,5.61,35.61,,6.1,6.83,5.61,5.37,31.277778,21.611111,39.642857,0.0,,2.944444,16.861903
US_AZ_04009,2020-06-06,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,-1,0,39,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-5,14,,-3,,6.74,,4.67,8.81,6.22,,7.26,5.44,6.74,,,7.26,,,3.89,,4.15,4.67,17.62,,10.11,3.89,5.7,4.15,29.54,4.92,4.92,8.55,4.15,5.96,27.611111,19.071429,37.119048,0.0,,-0.166667,17.017383
US_AZ_04009,2020-06-07,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,40,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,4,,,-3,,4.84,7.13,4.58,10.18,5.6,,4.33,3.56,,,5.85,,5.85,4.58,6.62,,4.58,4.33,19.85,4.33,7.89,5.6,3.82,5.09,33.09,5.34,7.13,5.34,,4.33,26.007937,16.587302,32.944444,0.0,,-0.351852,18.116105
US_AZ_04009,2020-06-08,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,41,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,1,14,,-28,7,6.46,8.53,,4.61,5.3,6.92,5.54,,5.3,,3.69,6.46,,,,4.61,3.46,4.84,26.29,5.3,8.07,,4.38,6.92,40.13,6.69,4.38,3.69,4.84,,25.230159,16.611111,32.02381,0.0,,2.481481,23.284019
US_AZ_04009,2020-06-09,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,42,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,3,14,,-27,6,,8.44,3.99,8.21,7.27,4.46,4.92,4.92,5.86,,,5.39,5.86,,3.99,4.22,,6.57,19.93,3.52,8.21,4.92,3.52,4.69,32.12,4.92,3.99,7.03,,4.22,21.714286,11.34127,31.015873,0.0,,-14.092593,8.820568
US_AZ_04009,2020-06-10,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,3,0,45,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,0,8,,-25,7,5.27,9.4,5.04,8.71,7.33,,3.9,3.21,6.19,3.21,,11.46,,4.81,,3.9,4.12,,16.04,5.27,5.5,7.56,4.12,4.35,34.6,5.27,5.73,3.9,5.04,4.35,25.492063,11.214286,36.531746,0.0,,-10.342593,9.177379
US_AZ_04009,2020-06-11,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,3,0,48,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-4,7,,-28,8,4.89,6.05,,9.54,6.98,3.72,6.05,3.49,5.12,,3.72,9.08,,4.19,,3.26,4.42,5.12,20.71,5.12,11.64,,3.26,4.89,33.28,7.91,7.45,7.68,4.66,6.05,29.222222,15.920635,38.373016,0.0,,-6.75,9.503807
US_AZ_04009,2020-06-12,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,48,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-4,13,,-24,,6.92,4.77,3.58,10.73,8.11,3.58,,3.34,5.01,,3.82,8.82,,5.49,,,,5.25,20.51,8.11,6.68,,3.58,4.77,36.49,,6.44,6.2,4.05,4.29,31.198413,19.349206,39.444444,0.0,,0.527778,14.809425
US_AZ_04009,2020-06-13,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,48,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-7,13,,6,,,6.5,4.42,6.76,6.24,4.42,,,5.46,,4.42,5.46,,3.9,3.64,,4.16,6.5,15.08,4.68,9.36,,,7.54,26.77,5.2,8.84,6.76,3.64,,31.071429,20.825397,38.928571,0.0,,1.546296,16.688768
US_AZ_04009,2020-06-14,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,2,0,50,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,7,,,-6,,4.51,9.78,,9.53,5.27,,6.02,,3.76,,4.51,3.51,,,,5.02,,5.52,18.81,,9.53,4.01,4.26,6.02,33.86,3.51,6.77,5.27,4.01,,30.007937,20.428571,37.793651,0.0,,-0.018519,15.310361
US_AZ_04009,2020-06-15,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,0,0,50,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,2,11,,-25,6,3.48,7.65,,7.42,7.89,,5.33,3.94,6.49,4.64,3.71,8.35,3.71,5.1,,,5.8,4.64,24.35,,7.89,4.41,4.87,5.33,36.65,,6.96,5.8,,6.73,29.134921,19.119048,37.722222,2.757714,,2.425926,19.179326
US_AZ_04009,2020-06-16,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,5,0,55,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,1,9,,-27,7,,8.13,3.72,7.43,6.04,5.57,3.95,,7.2,4.64,3.25,8.59,3.95,5.34,3.72,3.72,4.41,5.11,22.07,3.48,6.74,4.88,,6.97,34.84,3.48,6.04,8.13,5.57,3.25,30.007937,21.047619,37.198413,0.326571,,6.453704,25.531686
US_AZ_04009,2020-06-17,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,56,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-2,7,,-28,8,,8.38,,9.74,4.98,4.53,5.66,,6.12,4.08,5.21,9.51,4.53,4.53,3.17,3.4,4.3,7.93,23.33,4.98,6.57,,3.62,6.57,36.24,,4.98,5.21,4.53,4.08,29.468254,19.563492,36.611111,0.0,,-4.907407,10.953989
US_AZ_04009,2020-06-18,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,2,0,58,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-2,6,,-30,8,,6.14,3.78,8.51,6.14,4.73,4.02,,4.73,,,10.16,,4.25,5.67,,3.31,7.09,23.16,5.2,8.74,6.62,4.02,3.54,36.39,,6.38,5.67,3.31,4.49,27.912698,16.777778,35.968254,0.0,,-5.990741,10.853114
US_AZ_04009,2020-06-19,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,59,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-5,16,,-27,,,6.82,,5.85,6.82,4.63,5.6,4.14,5.36,4.87,5.6,5.6,4.63,,,3.41,,4.63,18.52,,5.85,,6.33,5.12,32.64,,6.58,7.8,5.6,3.41,27.285714,16.087302,36.079365,0.0,,-9.092593,8.962123
US_AZ_04009,2020-06-20,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,2,0,61,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-9,12,,-5,,,9.81,4.51,5.83,7.42,4.24,8.49,,9.02,4.51,,6.1,,4.51,4.51,,,5.57,19.62,,5.57,,4.51,6.1,31.82,,,,,4.77,28.047619,16.142857,37.357143,0.0,,-7.814815,9.290646
US_AZ_04009,2020-06-21,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,2,0,63,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,6,,,-8,,4.16,6.5,,7.28,4.16,5.72,,4.68,7.8,,4.94,6.24,,4.16,,,4.42,,20.01,,6.5,,,,32.23,3.9,5.46,6.24,,8.84,29.666667,17.626984,37.595238,0.0,,-2.462963,12.64516
US_AZ_04009,2020-06-22,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,2,0,65,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-9,4,,-28,8,,8.87,3.27,7.7,6.76,3.5,6.07,,7.0,4.9,7.0,9.56,3.73,6.3,5.13,3.73,3.5,6.76,21.7,5.13,10.96,4.9,,3.73,30.79,3.73,8.4,3.97,4.9,5.83,30.68254,19.619048,38.603175,0.0,,-2.87963,11.570928
US_AZ_04009,2020-06-23,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,1,0,66,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-5,12,,-29,7,4.99,5.94,,8.79,5.46,4.51,6.89,3.56,6.65,,4.28,5.94,,7.37,5.46,5.94,4.04,6.42,23.05,4.28,8.55,,3.56,5.7,36.11,4.99,6.89,4.99,4.99,,31.031746,19.666667,38.992063,0.0,,-2.981481,11.279067
US_AZ_04009,2020-06-24,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,5,0,71,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-4,5,,-26,8,,8.86,,8.86,7.46,3.5,6.29,4.66,10.26,,3.5,8.63,3.26,3.26,5.83,4.9,4.66,5.36,24.01,4.2,6.76,,5.83,4.9,31.94,4.43,6.76,5.13,5.36,3.5,31.261905,20.055556,40.25,0.0,,-2.416667,11.499745
US_AZ_04009,2020-06-25,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,-1,0,70,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-8,6,,-28,9,3.57,8.32,,9.03,4.99,,6.18,,5.94,4.75,4.52,8.56,5.23,,4.28,,6.89,5.94,25.44,4.99,8.56,4.52,3.33,5.71,40.89,4.04,4.52,,,4.52,32.222222,20.912698,40.460317,0.0,,-3.12037,10.406627
US_AZ_04009,2020-06-26,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,5,0,75,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-13,5,,-24,,4.16,7.34,,8.08,3.92,7.83,6.36,4.65,9.3,,6.12,8.81,6.12,4.41,,,,6.12,17.62,3.43,7.34,4.65,,6.12,36.46,,6.85,4.89,,,31.746032,21.698413,40.212963,0.0,,-5.37963,8.954669
US_AZ_04009,2020-06-27,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,7,0,82,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-17,15,,-8,,3.88,6.22,3.88,4.4,8.03,,6.48,4.14,7.51,6.74,6.48,7.51,,3.88,4.4,,4.66,7.77,22.28,7.51,6.99,,6.22,6.74,33.67,,4.4,5.18,,4.14,31.484127,22.349206,38.555556,0.0,,0.75,14.417877
US_AZ_04009,2020-06-28,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,3,0,85,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,4,,,-13,,7.98,6.95,3.6,9.27,5.92,5.92,6.69,,9.52,5.15,5.15,7.98,4.12,3.6,4.12,,4.89,4.63,25.48,,10.81,5.66,4.12,4.89,38.61,,3.86,5.15,,,29.063492,21.960317,36.325397,0.0,,4.333333,21.994664
US_AZ_04009,2020-06-29,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,7,0,92,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-3,3,,-29,9,5.85,5.85,3.28,7.49,7.49,4.92,6.32,,10.3,4.68,4.45,8.19,,5.85,7.72,3.75,5.85,4.68,24.58,4.92,6.79,4.68,4.21,4.21,36.52,3.98,4.45,5.85,3.51,,28.809524,21.97619,34.801587,0.0,,3.324074,20.376072
US_AZ_04009,2020-06-30,ChIJgQ7I6CrP14YRk0G0iIo41EE,Q58692,geoId/04009,US,United States of America,AZ,Arizona,04009,Graham County,US,USA,2,4,0,96,2,,,37481,19942,17539,5647,5753,5626,5122,4388,3845,3633,2206,1261,1832191,33.009167,-109.885278,12020,78.255556,-4,12,,-30,7,5.53,9.61,,8.41,8.41,6.73,8.65,,9.13,,4.08,4.33,4.33,,,4.08,5.05,6.73,27.87,4.81,7.69,4.08,3.85,,39.17,4.57,5.05,6.01,,,27.650794,19.738095,34.563492,0.0,,4.425926,23.340001
