location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55005,2022-03-09,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,13378,139,4,24021,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,7,14,,-3,2,3.8,6.33,5.38,3.8,8.54,9.81,4.9,,3.8,6.49,4.75,2.37,3.0,10.44,4.75,7.28,2.85,4.9,2.37,9.65,6.17,5.54,4.9,2.21,3.32,3.8,6.01,,9.49,26.25,4.27,4.9,5.69,2.85,5.54,5.38,3.48,7.28,38.28,5.54,6.8,,5.38,2.69,5.22,2.37,5.22,2.53,2.37,-5.361111,-9.472222,0.516667,0.254,30.48,-11.533333,61.87707
US_WI_55005,2022-03-10,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,8,0,13386,139,6,24027,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,-2,11,,-3,3,,2.83,6.6,3.61,9.27,9.27,6.13,,3.61,5.34,2.67,4.08,,7.7,3.77,5.97,4.71,3.77,2.36,10.52,7.07,4.24,4.87,2.51,3.61,3.93,4.08,3.14,7.54,22.62,7.22,3.3,5.5,,4.24,5.03,3.14,6.75,32.98,3.61,3.77,,6.75,5.66,3.3,3.46,4.4,2.67,2.36,-11.805556,-19.433333,-4.761111,0.0,,-18.711111,56.573114
US_WI_55005,2022-03-11,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,1,13392,140,0,24027,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,-3,6,,-4,4,3.03,4.63,4.31,2.71,10.06,9.1,6.55,,4.63,5.43,6.23,,2.71,9.58,3.51,4.31,2.71,2.56,,12.3,6.55,4.63,4.79,2.71,5.11,3.67,3.19,4.47,9.42,21.56,5.75,,4.47,3.67,3.35,3.19,3.35,4.63,33.22,4.63,5.91,3.19,6.07,4.47,4.47,3.35,2.88,,,-9.538889,-12.811111,-5.633333,0.0,,-16.438889,57.246183
US_WI_55005,2022-03-12,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13392,140,3,24030,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,1,3,,-3,3,,3.48,4.83,4.25,10.23,13.51,6.18,,4.25,5.02,4.05,4.05,,10.04,5.6,7.14,,5.02,3.48,9.65,5.99,3.86,6.18,3.09,5.21,,4.83,,6.37,24.71,7.92,4.63,5.79,4.83,4.83,3.67,,6.18,43.05,5.41,4.83,3.86,6.18,2.7,4.83,2.9,3.48,2.9,,-15.3,-21.316667,-7.627778,0.0,,-22.272222,55.234998
US_WI_55005,2022-03-13,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13392,140,15,24045,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,15,,-13,1,,7.34,7.14,4.17,10.12,9.52,4.56,,4.36,6.74,4.56,4.76,4.56,8.93,3.57,5.75,,,,9.32,8.53,3.37,4.56,3.77,4.56,4.17,3.37,,5.95,24.79,4.76,,6.94,3.77,,3.77,,8.33,35.9,4.17,8.33,,7.54,3.17,6.55,3.37,5.16,,,-2.072222,-8.322222,4.994444,0.254,,-8.666667,60.718091
US_WI_55005,2022-03-14,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,13397,140,13,24058,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,-10,5,,-11,5,3.75,7.16,6.31,5.46,10.4,8.19,5.63,,4.95,3.75,4.43,3.75,2.9,11.77,4.95,5.46,3.07,3.41,2.73,11.09,6.14,,4.78,2.56,6.48,2.73,6.14,3.24,6.31,20.3,5.63,2.39,3.92,,3.07,4.26,2.56,5.46,35.99,4.78,6.82,3.07,6.65,4.61,5.29,2.56,3.75,3.07,,1.022222,-1.527778,4.811111,1.669143,,-4.116667,69.006325
US_WI_55005,2022-03-15,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,7,0,13404,140,1,24059,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,8,19,,-11,3,,4.66,6.04,,14.32,9.49,5.7,2.42,4.14,5.35,,3.45,3.28,9.84,5.0,5.52,4.66,5.87,2.59,8.8,6.73,,5.18,3.45,4.49,3.62,5.18,4.14,7.25,17.95,6.21,2.93,6.9,5.35,3.97,3.45,2.59,3.97,40.04,7.08,6.56,,7.59,5.0,2.93,2.76,3.62,5.52,,-0.566667,-7.888889,8.316667,0.2794,,-4.388889,75.759906
US_WI_55005,2022-03-16,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,0,13410,140,1,24060,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,9,15,,-9,2,,4.22,7.39,4.57,14.25,8.79,4.57,,3.34,6.33,,3.34,,9.32,,7.21,2.99,,2.99,10.03,6.68,3.17,5.98,4.75,4.75,2.99,3.34,3.34,8.79,21.28,6.33,3.17,7.39,2.64,3.34,3.69,2.81,5.45,43.27,5.98,6.16,,7.74,3.69,5.63,3.87,,3.52,2.46,5.944444,1.483333,11.633333,0.0,,0.355556,67.408461
US_WI_55005,2022-03-17,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,13412,140,3,24063,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,4,10,,-10,2,,4.89,5.93,7.86,11.17,8.2,5.24,,4.19,4.01,6.28,4.19,2.62,10.3,,4.89,3.49,5.41,2.97,9.25,4.36,,4.54,5.41,4.89,4.71,5.06,3.14,8.73,21.82,4.19,2.97,5.76,2.44,6.46,5.93,5.93,8.38,33.16,5.76,6.81,,6.46,4.89,4.71,,4.01,4.54,4.01,4.494444,-0.122222,9.3,0.0,,-0.005556,72.653911
US_WI_55005,2022-03-18,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,0,13413,140,1,24064,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,-1,7,,-10,4,,3.88,5.28,3.17,11.62,8.63,5.64,3.17,3.35,4.76,3.7,3.17,,8.63,4.93,3.88,,4.4,5.28,10.92,4.93,2.47,2.82,,4.23,4.05,3.88,3.52,8.81,19.9,7.57,2.64,6.17,3.35,5.64,5.64,2.64,6.69,41.74,4.76,7.22,2.82,5.46,4.76,3.17,2.64,2.99,2.99,3.7,2.338889,-2.277778,6.761111,0.0,,-1.888889,73.730901
US_WI_55005,2022-03-19,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13413,140,8,24072,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,11,,-2,1,3.07,4.71,7.16,5.93,11.05,7.16,6.34,,,3.89,5.53,,,10.85,4.5,5.73,3.68,4.91,,9.41,7.16,4.3,4.71,3.68,3.48,4.3,3.27,,5.53,19.03,4.5,2.87,6.75,,,3.89,,5.53,42.98,3.07,4.5,3.48,4.71,3.27,3.27,3.07,3.68,3.27,,1.155556,-2.683333,8.933333,0.0,,-2.627778,75.966275
US_WI_55005,2022-03-20,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13413,140,0,24072,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,16,26,,-11,0,,6.64,8.85,3.42,12.87,10.46,5.63,,3.02,3.42,,3.02,,11.06,4.83,5.43,3.42,,2.82,9.05,8.04,4.22,4.83,3.62,5.63,3.62,4.02,3.02,9.05,21.72,5.83,3.02,8.04,4.22,3.82,4.63,4.42,5.43,42.24,4.83,7.44,,4.22,5.83,4.02,,4.02,,,3.411111,-4.372222,13.538889,0.0,,-2.805556,63.887735
US_WI_55005,2022-03-21,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,8,0,13421,140,0,24072,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,14,,-2,3,2.75,5.99,5.02,2.59,12.31,9.88,7.29,,5.99,5.02,5.18,,3.08,7.77,4.05,5.83,2.59,3.08,,9.72,6.96,4.05,5.67,4.37,4.86,3.24,3.73,3.08,8.58,24.78,5.67,3.56,5.83,2.27,4.53,3.08,3.89,6.15,40.65,4.37,5.83,3.73,7.29,5.67,5.51,2.75,3.73,3.56,,8.072222,3.75,12.305556,1.016,,0.083333,57.340076
US_WI_55005,2022-03-22,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,13423,140,3,24075,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,1,11,,-4,4,,6.61,6.61,3.71,10.64,9.67,5.16,,2.58,3.55,2.9,4.67,,7.58,4.03,4.51,3.22,3.55,,10.48,5.16,3.22,5.0,5.0,5.16,3.71,5.0,,7.41,25.3,5.96,3.22,6.12,4.35,4.83,4.83,3.71,8.06,40.78,3.55,8.38,3.38,6.29,4.19,5.8,4.19,4.51,,,4.466667,2.666667,7.4,7.676444,,2.205556,85.305588
US_WI_55005,2022-03-23,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,1,13425,141,3,24078,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,11,,-5,4,3.23,3.71,6.3,7.27,9.04,8.07,6.14,,2.91,4.04,4.36,3.71,3.07,8.88,4.04,5.17,2.26,3.71,2.91,10.34,7.75,2.91,4.84,3.07,2.91,3.55,4.36,,7.75,23.74,6.3,2.91,6.94,3.07,5.33,5.81,2.42,5.65,39.73,5.01,7.27,3.07,5.01,8.4,3.55,2.42,4.04,3.55,2.75,1.827778,0.955556,3.1,7.71525,,0.755556,92.664939
US_WI_55005,2022-03-24,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13425,141,2,24080,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,9,,-2,2,3.29,4.44,4.6,7.23,11.83,9.2,7.23,,4.27,6.9,4.27,3.29,,12.98,4.6,5.92,3.62,3.94,,9.7,5.26,3.78,2.3,2.63,3.12,3.78,4.93,3.78,10.85,25.15,5.75,3.12,5.92,2.63,5.59,4.44,,6.57,39.28,3.94,5.42,,7.89,4.27,4.44,2.46,2.79,2.96,,2.305556,0.455556,7.855556,3.7084,,-0.705556,80.618643
US_WI_55005,2022-03-25,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,13427,141,3,24083,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,0,1,,-1,4,,3.24,4.22,4.54,8.92,5.84,6.49,,3.73,5.35,3.57,4.05,,9.57,3.08,5.51,3.08,3.89,,9.89,6.0,3.89,3.73,4.22,4.7,3.73,3.4,2.6,8.43,23.51,6.65,5.35,4.87,3.89,4.7,3.57,,6.16,37.3,4.05,3.89,2.6,5.03,4.05,4.22,,,,,1.855556,-1.216667,6.705556,0.508,30.48,-1.566667,78.146831
US_WI_55005,2022-03-26,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13427,141,13,24096,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,11,10,,-3,2,,2.87,6.32,3.64,9.77,5.75,5.36,,4.4,4.6,3.45,3.25,3.45,12.64,3.64,7.47,2.68,3.45,,8.04,6.32,3.45,4.6,,2.68,3.25,4.02,3.06,5.94,20.3,4.4,3.45,4.6,4.21,3.45,3.64,,,40.6,3.06,6.7,,5.55,5.36,5.17,2.87,4.21,,,-3.672222,-7.733333,0.527778,0.072571,,-12.044444,52.418132
US_WI_55005,2022-03-27,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13427,141,4,24100,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,8,18,,-11,2,2.66,7.02,7.78,5.69,11.0,7.59,4.93,3.04,4.93,7.21,3.42,3.04,3.04,10.05,4.74,4.36,4.74,4.74,,10.05,6.07,6.45,4.74,4.55,3.23,14.99,4.36,2.66,8.16,18.59,6.26,6.26,6.83,5.31,3.79,4.17,,3.23,44.77,4.17,7.21,,7.21,4.93,3.6,,4.36,2.85,,-6.294444,-11.277778,-1.383333,0.0,,-18.788889,36.541558
US_WI_55005,2022-03-28,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,1,13429,142,0,24100,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,-3,17,,0,3,6.98,5.23,6.34,5.23,11.26,7.93,4.12,,3.81,5.08,,2.85,3.96,10.31,4.76,6.66,3.96,3.49,,8.88,5.55,2.54,4.76,3.33,3.96,28.39,3.65,3.81,9.2,21.41,6.34,,3.96,2.7,4.12,5.23,,4.92,37.27,3.01,6.34,2.38,5.39,6.19,5.87,3.65,,,,-4.738889,-11.605556,3.327778,0.0,,-16.605556,39.093148
US_WI_55005,2022-03-29,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,-1,0,13428,142,0,24100,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,5,13,,-3,3,2.55,5.89,6.21,6.05,7.96,8.12,7.0,,4.93,8.12,5.57,,,10.02,4.14,5.89,3.18,4.3,2.39,13.52,6.05,3.66,3.82,,6.68,11.93,6.05,2.55,8.43,24.66,6.52,3.66,4.61,3.02,5.09,5.73,3.34,8.59,44.07,2.71,5.57,3.34,5.89,5.25,3.5,3.18,3.82,,,1.477778,-0.088889,4.355556,0.0,,-11.611111,37.198678
US_WI_55005,2022-03-30,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,5,0,13433,142,1,24101,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,-10,6,,-5,5,2.96,4.67,6.23,4.99,11.21,5.76,6.23,3.12,6.23,5.3,3.89,4.21,2.8,9.5,,4.83,,,3.58,11.53,5.14,3.12,5.61,5.45,2.49,9.81,3.27,2.8,4.83,23.05,5.76,4.36,7.94,3.89,3.58,3.58,,4.83,36.14,4.99,5.3,99.53,4.52,5.61,6.7,,3.43,,3.89,1.116667,0.288889,3.177778,6.067778,,-1.888889,80.392642
US_WI_55005,2022-03-31,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,13435,142,3,24104,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,1,9,,-1,3,2.73,4.81,7.7,4.33,12.19,11.07,5.46,,4.33,5.94,3.37,4.17,2.25,8.34,4.33,3.53,,4.81,3.53,8.5,4.01,2.41,4.65,2.89,5.13,5.94,4.81,3.21,8.82,22.62,5.78,3.69,8.02,3.85,4.65,4.97,2.57,6.58,40.59,4.17,4.97,32.25,3.85,2.89,4.65,,3.37,2.57,,0.166667,-1.377778,1.233333,4.92125,,-3.9,74.164768
US_WI_55005,2022-04-01,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,1,1,13436,143,1,24105,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,11,14,,1,1,,5.47,5.47,3.15,7.96,8.13,3.98,,2.98,6.63,,5.31,,8.79,3.48,3.98,2.98,6.14,,8.29,6.63,3.98,4.48,,3.98,5.14,2.82,2.65,9.95,21.56,4.15,3.15,5.31,2.65,4.81,4.48,,4.97,37.32,2.49,5.47,12.94,5.14,4.64,4.31,,5.14,3.48,,-0.444444,-7.511111,8.083333,0.0,,-6.572222,63.39312
US_WI_55005,2022-04-02,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13436,143,6,24111,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,14,15,,4,1,,4.55,7.33,5.35,9.31,8.12,4.95,,,4.75,,,,7.13,5.94,6.93,2.77,4.95,,8.91,6.14,3.37,4.75,4.75,3.17,7.92,,3.37,5.74,17.82,5.94,2.97,5.35,2.77,,,,4.16,33.27,2.97,4.75,9.7,5.94,4.36,4.36,,2.97,3.17,,3.827778,0.761111,8.561111,0.508,,-0.477778,73.582467
US_WI_55005,2022-04-03,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13436,143,0,24111,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,16,19,,-11,1,2.74,7.63,6.46,6.07,9.98,7.05,5.28,,2.74,7.24,,,3.72,10.37,2.94,5.09,4.89,3.91,2.74,8.22,4.7,5.09,6.66,,4.7,4.89,5.68,3.52,4.89,18.2,7.63,4.11,6.85,4.11,,3.72,3.33,4.7,42.86,,6.66,5.09,6.26,6.46,3.72,3.33,,,,2.927778,-2.888889,7.738889,0.5715,,-3.583333,62.373493
US_WI_55005,2022-04-04,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,0,13442,143,11,24122,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,12,,-2,3,3.14,4.3,6.78,4.8,10.59,7.77,6.95,,7.44,6.95,4.8,3.47,,7.44,3.8,6.29,3.47,4.13,,10.59,6.29,,6.62,5.46,3.14,3.64,5.46,2.48,6.62,24.81,8.44,4.63,3.47,2.65,6.29,4.13,,6.12,43.17,3.64,7.44,4.47,7.28,5.96,4.47,3.14,4.8,,,2.666667,0.777778,6.622222,5.729111,,0.75,87.234685
US_WI_55005,2022-04-05,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,13445,143,0,24122,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,17,,-3,2,3.23,2.91,5.01,5.01,10.66,7.27,5.17,,3.71,8.08,5.33,2.91,3.55,6.62,3.88,3.55,3.39,4.04,3.07,10.18,4.36,3.39,4.04,4.52,5.01,2.58,3.23,2.75,7.91,22.13,6.3,2.91,7.27,4.04,4.52,3.55,3.88,8.56,38.6,3.07,5.98,4.52,5.01,4.52,4.68,4.04,4.2,2.42,2.58,3.361111,-0.061111,7.716667,1.74625,,0.155556,79.661667
US_WI_55005,2022-04-06,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,8,0,13453,143,4,24126,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,3,10,,-1,3,,5.69,5.38,3.48,12.49,9.49,4.58,,5.22,6.17,5.22,4.27,,9.33,5.06,6.33,2.37,5.22,2.69,10.44,3.32,,5.53,3.32,,3.95,4.9,2.21,9.33,25.77,4.43,3.16,6.96,3.64,5.85,4.43,2.21,3.95,41.9,2.53,6.96,4.9,4.43,4.58,5.69,2.21,4.9,,,4.005556,1.3,6.383333,9.144,,2.488889,89.92153
US_WI_55005,2022-04-07,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,6,0,13459,143,7,24133,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,2,10,,-2,3,,4.94,7.65,4.94,12.74,9.56,5.58,3.03,4.3,5.1,3.98,3.82,2.87,9.72,3.82,6.21,3.19,3.5,2.39,8.76,5.89,2.55,5.26,3.5,3.98,3.5,5.26,,7.96,23.42,6.21,3.82,5.26,,2.23,5.73,2.87,4.14,33.13,2.23,4.14,5.89,7.65,4.78,2.55,,5.42,,,1.872222,0.3,3.766667,4.769556,,0.338889,89.645149
US_WI_55005,2022-04-08,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,3,0,13462,143,4,24137,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,6,16,,1,3,2.28,3.91,4.73,3.1,9.13,8.64,4.89,,3.75,4.73,,3.26,2.77,9.46,3.42,5.05,2.77,2.77,,10.11,4.24,,2.77,2.45,4.57,3.91,2.77,2.77,8.81,20.71,2.77,4.4,5.22,2.45,3.26,3.91,,6.36,34.24,4.57,6.36,3.91,3.42,5.22,4.89,,2.77,3.75,,1.394444,-0.622222,7.055556,0.536222,,-3.766667,68.70884
US_WI_55005,2022-04-09,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13462,143,4,24141,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,12,19,,2,0,4.0,5.68,5.05,5.05,9.67,5.47,4.21,,,3.58,3.15,,,11.36,6.31,5.89,,5.47,,9.25,6.52,2.94,5.47,,,3.79,,,6.52,18.3,6.31,,5.68,,3.58,3.79,,4.63,35.75,4.84,2.94,4.63,5.47,5.68,4.0,3.58,3.37,,,3.194444,-3.961111,11.861111,0.0,30.48,-9.227778,39.803522
US_WI_55005,2022-04-10,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,0,0,13462,143,6,24147,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,16,25,,-8,0,4.98,5.78,5.97,3.78,12.35,6.77,4.78,3.38,,5.78,4.58,,,10.75,2.79,5.58,,4.18,,11.15,7.96,,6.37,3.58,4.38,3.38,6.97,4.18,7.57,19.12,6.37,3.58,6.17,,4.18,5.18,,4.98,37.63,4.58,4.98,2.79,3.98,4.38,4.18,3.19,5.18,,,6.9,-0.788889,15.888889,0.0,,-5.761111,40.127796
US_WI_55005,2022-04-11,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,10,0,13472,143,1,24148,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,10,21,,-2,1,,4.94,5.93,6.42,11.36,6.42,5.93,2.31,4.45,6.42,4.12,4.61,3.46,7.25,5.43,5.43,2.63,3.29,,11.69,5.6,3.46,5.76,4.61,3.13,4.28,5.76,,7.25,25.03,5.93,4.12,5.76,2.47,4.45,5.11,2.31,5.76,39.36,4.28,5.27,4.12,5.43,6.26,4.61,,5.11,2.8,,9.322222,3.744444,14.55,0.0,,-0.683333,49.670999
US_WI_55005,2022-04-12,ChIJLWAq8FoFrVIR29KfCeKNR24,Q494916,geoId/55005,US,United States of America,WI,Wisconsin,55005,Barron County,US,USA,2,2,0,13474,143,0,24148,45141,22578,22563,5263,5374,4726,5101,5076,6596,6389,4172,2444,1798736,45.42,-91.85,2305,9,21,,-5,3,,5.97,4.84,3.55,11.94,8.06,6.13,2.42,3.23,6.29,4.52,4.52,3.06,9.68,3.06,3.71,2.42,5.48,2.42,10.16,9.68,4.03,7.9,3.06,5.16,,3.39,3.71,8.06,23.55,7.26,3.23,5.64,4.36,3.23,4.03,3.55,4.19,41.13,2.58,6.13,5.0,8.06,3.39,3.55,2.74,7.58,3.23,,6.083333,-1.588889,14.488889,0.9652,,-1.133333,59.965875
