location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13093,2020-01-11,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,35.92,48.36,20.161111,16.027778,24.155556,0.3556,17.527778,84.891572
US_GA_13093,2020-01-12,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,24.69,42.11,18.672222,15.527778,23.555556,30.564667,17.161111,90.995655
US_GA_13093,2020-01-13,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,22.13,29.12,19.705556,16.988889,23.394444,0.979714,18.955556,95.465451
US_GA_13093,2020-01-14,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,32.85,33.88,19.438889,16.288889,24.411111,0.508,17.944444,91.17178
US_GA_13093,2020-01-15,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,24.58,29.92,18.888889,16.005556,24.2,3.3655,17.166667,89.777839
US_GA_13093,2020-01-16,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,16.14,45.39,19.494444,16.344444,24.088889,2.032,15.955556,80.15708
US_GA_13093,2020-01-17,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,23.41,27.66,13.322222,8.711111,20.094444,0.0254,-0.15,39.726739
US_GA_13093,2020-01-18,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,26.71,,11.266667,6.238889,19.966667,0.042333,4.116667,61.575693
US_GA_13093,2020-01-19,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,32.96,38.69,14.594444,7.066667,18.977778,5.757333,9.35,70.861509
US_GA_13093,2020-01-20,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,24.97,47.32,4.538889,-0.477778,9.5,0.2794,-5.427778,48.472218
US_GA_13093,2020-01-21,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,,43.71,1.616667,-2.488889,7.444444,0.0,-6.127778,56.717558
US_GA_13093,2020-01-22,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,30.58,30.58,3.179012,-2.617284,12.358025,0.0,-7.777778,44.578135
US_GA_13093,2020-01-23,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,32.83,36.01,7.58642,4.141975,12.771605,0.0,-1.271605,53.580941
US_GA_13093,2020-01-24,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,44.21,31.2,12.580247,8.117284,18.851852,1.778,10.716049,88.448721
US_GA_13093,2020-01-25,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,38.55,45.69,9.179012,3.697531,16.179012,0.846667,3.592593,68.212372
US_GA_13093,2020-01-26,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,31.13,,7.783951,1.858025,14.91358,0.0,1.296296,63.635646
US_GA_13093,2020-01-27,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,24.51,42.63,10.345679,5.135802,14.277778,1.354667,6.734568,78.374928
US_GA_13093,2020-01-28,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,23.0,30.01,9.407407,2.246914,17.382716,0.0,3.617284,67.183973
US_GA_13093,2020-01-29,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,29.15,30.19,7.033333,2.738889,13.744444,0.0,4.0,81.337395
US_GA_13093,2020-01-30,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,32.45,38.35,9.633333,4.411111,16.372222,2.667,6.227778,79.367268
US_GA_13093,2020-01-31,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,33.8,34.79,8.194444,5.633333,12.455556,2.201333,5.477778,83.044051
US_GA_13093,2020-02-01,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,27.55,26.17,6.861111,5.577778,10.055556,5.515429,5.922222,93.815219
US_GA_13093,2020-02-02,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,27.59,34.49,9.477778,3.505556,17.711111,0.0,3.566667,66.750578
US_GA_13093,2020-02-03,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,22.3,31.86,12.183333,2.855556,24.016667,0.0,4.444444,59.455067
US_GA_13093,2020-02-04,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,,30.96,15.416667,7.772222,23.094444,0.0,10.705556,73.736409
US_GA_13093,2020-02-05,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,24.61,29.34,18.188889,13.488889,23.766667,0.127,15.222222,82.910851
US_GA_13093,2020-02-06,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,23.75,30.0,20.5,16.811111,25.055556,22.352,18.777778,90.027292
US_GA_13093,2020-02-07,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,,28.14,10.988889,6.066667,17.455556,59.182,5.722222,70.260636
US_GA_13093,2020-02-08,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,24.11,30.14,6.127778,0.416667,14.388889,0.4445,1.466667,72.491361
US_GA_13093,2020-02-09,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,57.13,50.33,8.572222,1.294444,17.977778,0.0635,3.216667,69.366057
US_GA_13093,2020-02-10,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,16.59,37.09,12.955556,4.883333,22.383333,0.0,8.394444,73.888914
US_GA_13093,2020-02-11,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,41.99,41.99,20.227778,16.4,26.472222,0.5715,17.205556,82.92049
US_GA_13093,2020-02-12,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,42.65,34.58,20.005556,14.85,26.127778,3.918857,17.411111,85.358142
US_GA_13093,2020-02-13,ChIJLXlRZfcy8ogRUYiKEnOhixw,Q492036,geoId/13093,US,United States of America,GA,Georgia,13093,Dooly County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13691,7408,6283,1235,1491,1689,1731,1848,2009,1916,1197,575,1073788,32.16,-83.8,1028,79.933333,,,,,29.73,27.6,20.15,15.138889,24.766667,0.0,17.822222,86.548837
