location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01017,2020-05-23,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,330,23,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-2,14,,-12,,6.02,10.54,9.63,6.32,6.62,,5.12,,,,5.42,,4.52,7.53,22.58,5.12,10.84,6.02,31.01,9.33,,22.688889,16.355556,30.638889,6.531429,18.805556,78.926749
US_AL_01017,2020-05-24,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,6,0,336,23,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-5,16,,-22,,,11.46,9.45,6.01,,4.01,6.01,,,4.87,5.16,,,4.29,22.34,5.73,12.03,,34.65,8.59,6.87,23.938889,18.183333,31.538889,8.236857,19.538889,76.515641
US_AL_01017,2020-05-25,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,337,24,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-2,12,,-70,,5.74,9.76,9.76,9.48,4.02,5.46,8.04,,,5.17,,,,5.46,18.09,4.02,10.34,4.59,37.05,10.62,8.04,23.611111,18.638889,30.688889,1.415143,18.866667,74.841554
US_AL_01017,2020-05-26,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,338,24,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-4,9,-28,-37,14,,5.02,10.04,8.19,8.45,6.34,8.98,5.81,5.55,9.24,,4.23,,6.6,17.43,3.96,11.89,5.28,36.72,6.6,5.02,22.166667,19.661111,27.333333,2.757714,19.711111,86.086209
US_AL_01017,2020-05-27,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,340,24,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-3,3,,-37,11,,6.18,8.24,7.73,4.64,6.96,7.73,4.89,4.12,9.79,,,4.38,10.56,20.87,4.12,14.94,3.86,40.45,4.38,4.12,21.483333,19.672222,25.033333,7.257143,19.833333,90.459282
US_AL_01017,2020-05-28,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,9,0,349,24,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,14,14,,-32,11,4.08,5.71,9.25,6.53,3.81,4.08,4.62,,,7.89,3.81,,5.44,6.53,23.66,5.98,11.69,,33.99,7.61,4.35,22.933333,18.511111,29.861111,15.856857,19.494444,81.067131
US_AL_01017,2020-05-29,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,352,24,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,0,4,-20,-34,12,4.61,10.09,12.39,,,,5.47,,,10.09,4.9,4.32,6.05,5.76,22.77,,11.24,5.76,29.39,11.24,4.03,24.066667,19.461111,29.922222,2.921,20.0,78.159399
US_AL_01017,2020-05-30,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,1,353,25,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-3,11,,-8,,,10.6,12.42,5.45,,4.54,6.66,,,9.69,5.45,,6.06,4.54,19.08,4.24,8.18,,33.32,8.18,5.15,24.472222,18.455556,30.538889,0.7112,18.816667,70.811545
US_AL_01017,2020-05-31,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,355,25,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,4,11,,-9,,6.38,4.93,8.41,4.93,6.96,4.93,6.09,5.8,4.35,6.09,4.93,4.93,,,22.03,4.06,7.25,9.28,31.89,6.96,7.54,23.322222,15.855556,30.172222,0.0,15.411111,61.287523
US_AL_01017,2020-06-01,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,15,0,370,25,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,16,8,,-29,7,4.68,8.27,10.47,4.96,4.41,6.06,12.68,5.24,,7.72,4.41,5.24,4.41,7.44,22.87,,11.57,4.13,36.65,7.99,3.86,23.394444,15.988889,30.122222,0.0,15.505556,61.398686
US_AL_01017,2020-06-02,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,1,370,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,15,10,-21,-27,9,6.39,7.78,11.12,5.84,,4.72,5.28,,,8.62,,4.72,4.45,6.67,26.4,6.95,9.17,,34.46,8.06,5.56,24.133333,17.605556,30.455556,0.0,17.388889,66.144369
US_AL_01017,2020-06-03,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,371,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,15,14,,-30,7,,9.78,12.29,8.1,,8.94,6.15,,,8.38,,5.59,4.47,5.03,23.19,4.47,13.41,5.87,37.72,9.5,7.26,24.605556,18.272222,30.888889,0.0,19.616667,73.878286
US_AL_01017,2020-06-04,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,372,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,14,11,,-29,9,3.94,4.22,11.24,4.5,4.22,5.06,8.71,3.94,,9.28,,3.94,,,21.08,4.78,10.96,,33.73,9.56,5.34,25.227778,19.633333,31.244444,0.987778,20.377778,74.680232
US_AL_01017,2020-06-05,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,3,0,375,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-1,-2,-17,-31,10,4.22,7.32,12.38,8.16,4.5,6.19,9.01,,6.19,4.5,,,,5.91,24.48,5.07,10.13,,33.49,9.57,5.91,24.588889,20.405556,31.422222,1.959429,20.905556,80.034033
US_AL_01017,2020-06-06,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,10,0,385,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-4,9,,-11,,7.21,7.81,11.42,7.21,,4.81,9.01,5.41,,4.81,6.31,4.21,,6.01,20.43,,10.52,4.51,33.35,11.72,5.41,24.077778,19.511111,30.572222,8.748889,20.822222,82.071227
US_AL_01017,2020-06-07,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,5,0,390,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,2,7,,-8,,5.75,9.2,12.65,6.33,4.31,4.6,9.2,4.03,,10.35,4.6,4.03,4.31,4.89,25.3,6.9,12.65,4.6,42.84,10.93,8.05,24.888889,20.583333,29.916667,0.2032,21.211111,80.121866
US_AL_01017,2020-06-08,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,5,0,395,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,5,5,,-23,8,4.38,7.93,9.57,7.38,5.2,4.65,12.58,6.56,,8.48,8.21,5.74,,8.21,25.16,6.02,11.49,,36.1,9.03,6.02,26.105556,22.677778,31.177778,1.705429,22.616667,81.196755
US_AL_01017,2020-06-09,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,9,0,404,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-1,3,,-25,10,6.05,11.31,7.63,8.94,3.94,4.73,11.04,,4.47,6.31,4.47,7.36,5.79,6.84,17.88,4.47,9.47,9.2,42.86,5.26,5.0,25.477778,22.027778,31.061111,2.939143,22.555556,83.99045
US_AL_01017,2020-06-10,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,11,0,415,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-1,1,,-27,9,,8.09,10.79,6.47,4.58,5.12,10.52,4.58,,11.33,5.39,,,6.2,24.54,8.9,12.68,6.2,39.92,8.63,8.9,25.316667,22.366667,30.811111,9.797143,23.216667,88.262719
US_AL_01017,2020-06-11,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,16,0,431,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,16,12,,-23,7,4.58,5.43,10.01,6.29,8.01,4.86,9.44,4.0,7.72,7.72,5.43,,7.44,8.29,24.88,6.01,15.45,7.72,44.05,9.15,6.01,24.344444,18.777778,29.822222,8.382,19.15,72.892297
US_AL_01017,2020-06-12,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,10,0,441,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-5,3,,-25,8,4.97,5.26,11.4,10.52,8.18,7.01,8.77,7.31,,8.48,4.68,,5.55,5.55,25.72,,11.11,5.55,35.07,8.18,6.14,23.711111,16.627778,30.961111,0.0,16.716667,65.014665
US_AL_01017,2020-06-13,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,11,0,452,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-3,6,,-6,,8.11,7.8,16.53,10.29,4.68,,11.23,,,7.17,,,4.99,7.8,23.71,,15.6,,43.67,11.54,4.37,24.894444,17.555556,31.327778,0.0,16.161111,58.387076
US_AL_01017,2020-06-14,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,15,0,467,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,2,5,,-14,,,7.31,8.19,6.14,,4.39,11.11,6.14,,9.06,5.26,4.09,5.26,5.85,20.18,6.14,13.74,6.14,37.14,10.82,7.02,23.222222,17.105556,30.344444,0.0,16.866667,67.745836
US_AL_01017,2020-06-15,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,8,0,475,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,3,2,,-26,7,4.17,9.45,15.01,8.34,,5.56,8.34,,4.17,10.56,5.28,,4.45,7.5,20.85,5.56,10.84,4.72,35.02,10.01,5.0,22.188889,16.205556,29.4,0.28575,16.388889,69.847663
US_AL_01017,2020-06-16,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,10,0,485,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,9,7,-17,-24,8,4.21,9.82,11.79,5.61,6.46,9.54,14.04,4.77,,7.3,5.61,,5.33,8.98,20.49,4.77,14.88,,42.39,8.98,5.61,20.472222,15.716667,27.205556,0.0508,14.338889,68.010058
US_AL_01017,2020-06-17,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,486,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,6,3,,-26,6,,6.48,16.06,,4.79,4.23,14.09,7.89,,15.78,4.51,4.23,,7.61,28.45,6.48,11.55,7.89,37.47,7.89,4.23,19.777778,14.4,25.738889,0.0,14.861111,73.369032
US_AL_01017,2020-06-18,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,15,0,501,26,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,7,11,,-26,7,4.85,6.56,14.82,6.27,6.56,,10.55,7.98,,9.69,,4.56,6.56,8.55,23.38,5.7,10.83,5.99,43.33,9.12,6.27,22.044444,14.783333,29.055556,0.0,16.611111,71.449371
US_AL_01017,2020-06-19,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,6,2,507,28,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-5,5,,-27,8,4.72,7.97,8.27,7.38,4.72,7.68,7.97,,,6.5,,5.61,,8.27,22.15,,9.15,4.43,38.98,9.45,7.38,24.255556,17.194444,31.238889,0.0,17.861111,67.755847
US_AL_01017,2020-06-20,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,9,-1,516,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-2,17,,-6,,4.87,6.39,10.65,8.82,7.3,,7.91,4.26,,9.43,5.48,4.26,5.17,10.04,22.82,5.17,10.96,7.0,33.48,10.65,,25.5,18.25,32.588889,0.1016,18.6,65.854234
US_AL_01017,2020-06-21,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,5,0,521,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-1,15,,-9,,6.96,6.96,10.29,8.47,6.36,,10.29,4.24,,9.38,,,8.78,5.15,25.12,5.15,12.41,4.54,37.53,7.57,6.66,25.394444,19.327778,32.755556,3.410857,19.977778,72.1827
US_AL_01017,2020-06-22,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,7,0,528,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,1,0,,-30,9,4.38,11.49,14.78,5.75,7.39,5.75,12.04,7.66,,6.29,4.92,6.02,4.92,8.76,24.62,6.02,12.04,6.02,41.59,7.93,9.03,23.45,19.111111,31.816667,5.406571,20.638889,84.341796
US_AL_01017,2020-06-23,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,6,0,534,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,5,6,,-27,10,3.88,5.27,11.38,4.99,5.55,6.38,10.82,6.38,,10.27,,5.27,4.44,4.72,21.64,3.88,15.54,7.21,40.78,10.27,6.38,24.555556,20.538889,30.616667,5.588,21.394444,82.735486
US_AL_01017,2020-06-24,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,9,0,543,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,1,3,,-30,9,,11.07,12.18,7.75,,3.88,8.58,7.2,4.98,7.47,4.98,5.26,5.81,13.29,28.79,5.81,10.52,5.26,41.52,8.03,3.88,23.355556,20.383333,28.7,11.284857,20.633333,84.8331
US_AL_01017,2020-06-25,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,6,0,549,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,2,4,,-27,10,4.67,9.06,11.26,,5.77,8.24,10.16,9.06,4.12,10.44,,,3.85,7.14,24.99,5.49,7.14,7.14,42.02,,7.42,23.3,20.855556,28.405556,12.373429,21.505556,89.701107
US_AL_01017,2020-06-26,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,10,0,559,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-8,2,,-26,8,4.33,10.4,12.42,4.91,,,7.51,12.42,4.62,6.07,6.36,6.93,5.49,7.51,25.43,4.62,8.67,8.96,34.96,,6.64,23.761111,19.005556,29.0,7.583714,20.205556,80.58264
US_AL_01017,2020-06-27,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,2,0,561,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-4,4,,-7,,,6.01,10.51,4.5,7.51,8.11,8.11,10.81,5.11,7.21,6.61,,,8.71,27.33,4.21,10.81,5.71,40.25,7.21,4.5,24.561111,20.005556,29.95,0.3175,20.594444,78.770943
US_AL_01017,2020-06-28,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,0,0,561,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,2,8,,-7,,,7.21,9.23,6.92,,4.9,9.81,6.35,,6.35,4.04,,4.04,4.04,28.56,,12.69,,42.98,8.94,6.92,26.805556,22.061111,32.255556,0.0,22.566667,77.748444
US_AL_01017,2020-06-29,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,24,0,585,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,10,7,,-36,10,4.77,6.17,12.63,8.14,4.21,,11.23,,,7.58,5.89,5.33,5.33,8.98,23.86,,11.79,,40.98,9.54,10.1,26.155556,20.733333,33.094444,2.991556,21.733333,76.847453
US_AL_01017,2020-06-30,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,5,0,590,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,10,6,,-36,13,4.62,6.79,11.95,8.69,4.89,3.8,8.42,5.43,,7.88,7.06,,3.8,5.7,28.51,8.15,11.13,,36.12,10.59,5.7,25.505556,21.25,32.127778,6.392333,22.172222,81.931392
US_AL_01017,2020-07-01,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,5,0,595,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,16,15,-20,-39,10,,8.46,10.1,5.46,7.64,4.64,10.64,,,6.82,5.73,4.64,4.64,4.91,24.01,7.91,9.0,6.0,38.47,10.1,7.09,23.538889,20.355556,29.522222,5.479143,21.183333,86.682341
US_AL_01017,2020-07-02,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,16,0,611,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,27,24,,-42,10,5.31,8.66,10.34,7.83,5.59,4.47,13.13,6.43,,12.58,,3.91,4.75,6.99,25.99,7.54,9.78,4.75,36.89,6.71,5.03,25.433333,20.777778,31.838889,0.931333,21.655556,79.709092
US_AL_01017,2020-07-03,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,14,0,625,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,17,29,,-55,,6.65,10.98,11.27,6.94,5.49,,10.12,,4.34,7.52,,,6.07,,22.84,4.34,8.96,4.92,37.58,4.05,6.36,26.894444,21.8,33.211111,0.9144,22.344444,76.336194
US_AL_01017,2020-07-04,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,12,0,637,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-25,8,,-34,,,4.9,13.05,5.55,5.88,,13.05,5.88,,5.88,,5.55,5.55,6.53,20.56,,10.12,,36.55,,6.2,26.805556,21.411111,33.288889,0.3175,22.105556,75.606271
US_AL_01017,2020-07-05,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,5,0,642,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-2,6,,-22,,4.34,7.23,14.45,9.54,4.91,4.34,8.67,4.91,4.91,8.09,5.78,4.91,4.91,5.49,26.88,5.2,11.27,4.62,38.44,11.27,6.36,27.016667,21.622222,33.15,0.7366,21.422222,71.588869
US_AL_01017,2020-07-06,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,13,0,655,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,5,5,,-33,9,5.63,7.24,15.01,9.11,4.82,5.09,10.18,4.82,,7.77,5.36,5.63,,7.24,33.49,6.97,16.61,7.77,33.23,11.79,7.24,25.294444,21.861111,31.588889,0.719667,22.011111,82.082108
US_AL_01017,2020-07-07,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,1,0,656,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,3,8,,-29,9,6.28,5.74,15.3,6.01,5.74,8.47,11.75,5.19,,8.2,6.28,7.1,,6.56,33.05,7.38,13.66,4.64,38.79,11.2,4.64,25.311111,22.6,30.25,14.95425,22.7,85.612936
US_AL_01017,2020-07-08,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,4,0,660,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,4,5,,-29,7,8.26,8.53,12.11,5.23,5.78,6.33,10.73,5.78,,6.33,6.06,4.13,5.23,6.88,23.95,,11.01,5.5,41.01,7.43,4.68,25.472222,22.755556,30.172222,8.345714,23.166667,87.157714
US_AL_01017,2020-07-09,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,12,0,672,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,5,13,,-27,8,,8.54,9.92,8.54,7.17,5.24,15.99,4.41,4.69,9.92,6.34,9.65,4.96,8.27,30.87,9.1,10.47,,45.76,11.03,5.51,25.894444,22.183333,31.95,6.914444,22.427778,81.305114
US_AL_01017,2020-07-10,ChIJ8wq7d0SgjIgR7dF0tFV4YxI,Q111280,geoId/01017,US,United States of America,AL,Alabama,01017,Chambers County,US,USA,2,7,0,679,27,,,33707,16152,17555,3983,3801,4405,3717,4148,4824,4448,2870,1511,1850799,32.911111,-85.393889,248,1562,73.611111,-5,0,,-27,9,4.04,9.81,11.25,10.68,4.91,4.33,8.66,4.04,5.48,6.64,6.06,4.33,4.91,6.93,24.24,4.62,11.54,,34.63,8.08,8.95,27.405556,22.588889,33.377778,3.048,23.161111,77.803518
