location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20061,2020-05-24,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,16,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,3,11,,-12,,5.37,8.77,2.86,12.53,7.88,4.83,5.91,4.12,,8.05,3.76,4.65,3.76,3.22,5.19,2.69,3.58,4.12,2.69,5.73,4.12,,5.73,18.61,2.86,2.69,12.71,5.01,4.65,4.47,6.62,41.34,4.29,12.53,6.98,2.69,5.19,,2.69,24.191358,19.08642,28.549383,0.0,,18.534722,70.847502
US_KS_20061,2020-05-25,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,16,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-22,-18,,-74,,3.05,9.67,5.26,7.8,5.93,6.95,4.92,3.56,2.54,6.11,2.88,2.54,4.07,3.73,6.44,4.07,4.58,,4.41,3.9,4.24,,3.9,19.67,4.41,3.39,10.18,2.37,2.54,3.73,5.43,35.78,3.56,8.65,5.6,,,,3.56,19.722222,16.802469,26.04321,42.051111,,17.402778,86.182785
US_KS_20061,2020-05-26,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,16,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-14,-9,,-23,12,4.57,7.18,,10.94,8.65,5.22,5.71,4.9,,7.67,2.94,,2.94,5.71,6.69,6.04,5.22,4.9,4.24,4.24,5.22,3.43,5.06,20.4,,3.26,4.73,2.45,4.08,5.39,4.73,36.07,3.75,7.18,4.9,2.94,3.92,2.29,3.75,17.302469,15.345679,21.030864,17.328444,,15.534722,88.884901
US_KS_20061,2020-05-27,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,16,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-10,-7,,-23,10,5.14,9.28,3.81,12.6,9.45,4.81,4.14,4.14,2.65,5.14,3.31,,4.47,3.15,5.8,4.14,6.96,2.49,2.98,4.81,4.64,2.49,4.47,21.55,5.97,4.14,10.61,3.31,3.81,6.3,4.81,39.45,4.64,9.94,5.63,3.15,5.3,,4.64,18.771605,14.314815,23.728395,11.458222,,15.298611,79.848215
US_KS_20061,2020-05-28,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,16,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-13,-5,,-22,12,4.7,8.9,2.35,8.9,7.89,3.86,5.71,3.19,,4.37,4.2,3.36,4.2,4.53,5.88,4.87,3.69,3.19,2.69,4.87,5.04,2.35,3.69,17.97,2.85,5.37,8.73,3.36,4.7,5.37,4.53,35.77,4.7,7.22,6.72,4.37,2.35,,3.86,21.061728,16.802469,26.740741,1.721556,,16.729167,76.407841
US_KS_20061,2020-05-29,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,1,0,17,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,4,2,,-11,5,3.01,6.9,2.65,12.74,6.9,3.01,5.66,4.07,,5.13,3.01,3.36,3.72,3.19,9.91,3.19,5.66,2.65,3.36,2.65,5.31,3.36,4.6,17.52,5.66,3.89,9.2,2.48,3.89,4.6,3.36,34.68,3.36,7.43,4.25,6.55,,2.48,3.01,20.203704,12.166667,26.796296,1.128889,,10.090278,51.966433
US_KS_20061,2020-05-30,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,17,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,5,9,,8,,2.79,7.45,2.61,15.46,5.03,5.21,4.47,3.35,5.4,6.15,2.79,,3.73,3.17,7.45,,3.17,,,3.91,3.35,2.79,3.54,17.88,2.98,3.91,12.48,,,3.17,5.03,35.2,5.03,11.55,7.45,3.35,2.98,2.98,5.59,20.611111,12.691358,27.5,0.0,,13.1875,61.980126
US_KS_20061,2020-05-31,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,17,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,5,3,,1,,4.68,10.43,3.06,12.59,6.83,3.96,4.14,5.04,2.7,5.39,4.5,,4.86,3.78,5.39,5.04,6.29,3.78,3.96,3.24,4.14,,5.75,17.44,3.96,3.06,13.13,2.7,,3.42,5.04,34.89,3.42,12.77,2.7,2.88,3.78,,3.06,22.037037,15.759259,28.969136,0.0,,14.020833,60.016413
US_KS_20061,2020-06-01,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,1,0,18,0,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,0,4,,-19,6,3.92,9.71,3.58,13.63,8.86,3.07,4.09,4.43,3.58,4.94,2.38,,3.58,3.92,6.13,4.26,4.09,3.92,3.24,,3.75,,6.3,19.59,3.07,2.73,11.24,2.73,3.92,5.45,3.41,32.03,4.43,10.73,6.13,3.24,3.92,2.73,3.07,24.635802,17.635802,30.753086,0.0,,15.743056,57.604923
US_KS_20061,2020-06-02,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,4,1,22,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-1,,,-22,8,4.38,9.28,2.8,11.38,5.43,5.08,5.6,4.55,,6.48,3.5,2.8,3.15,3.33,5.95,4.9,4.73,2.8,3.15,4.9,4.73,2.45,5.43,18.91,3.5,,12.96,2.45,3.15,7.53,4.2,40.45,6.48,10.33,5.25,,4.73,,,25.506173,19.277778,32.41358,0.0,,17.805556,62.365105
US_KS_20061,2020-06-03,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,22,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,1,8,,-20,8,4.17,9.38,,12.68,5.38,3.47,5.91,2.6,2.43,3.3,2.78,2.43,,4.51,7.64,2.95,3.99,,4.17,5.04,4.69,2.78,5.21,21.01,4.69,2.95,11.81,2.6,3.82,3.99,5.38,35.77,5.21,10.94,6.95,3.99,4.51,3.3,4.17,26.993827,20.814815,33.641975,0.0,,20.125,65.783342
US_KS_20061,2020-06-04,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,22,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-10,-3,,-24,11,2.94,6.75,2.6,12.28,6.57,6.4,6.23,3.63,2.94,5.36,5.02,,2.42,4.67,8.48,3.11,3.81,4.67,4.15,3.63,3.81,3.29,5.88,19.55,4.5,3.29,13.15,2.77,4.84,4.33,5.19,35.63,6.23,10.72,8.65,4.84,3.29,,3.29,26.271605,18.530864,33.604938,6.378222,,20.236111,68.844353
US_KS_20061,2020-06-05,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,22,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,1,-1,,-12,6,4.55,7.0,2.63,11.21,7.35,4.2,4.38,4.03,,7.18,,2.63,2.63,2.98,5.25,3.33,5.78,3.68,4.9,3.68,4.55,,6.83,22.76,5.08,4.38,11.38,2.63,4.2,4.03,6.13,25.74,4.73,10.51,7.35,3.33,2.98,3.15,5.95,27.932099,20.308642,34.802469,5.475111,,19.868056,61.628426
US_KS_20061,2020-06-06,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,22,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-1,2,,4,,4.56,10.26,3.61,17.09,7.03,4.18,4.75,3.61,4.75,6.08,2.85,3.04,4.18,3.8,3.61,3.8,7.03,,3.23,5.32,4.56,,4.56,20.51,3.8,2.66,11.58,,3.04,4.37,4.18,34.75,4.18,13.67,8.17,3.23,3.04,4.56,3.04,28.944444,21.882716,35.154321,2.257778,,21.326389,63.533567
US_KS_20061,2020-06-07,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,4,0,26,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,1,1,,-6,,6.74,9.65,4.92,12.93,7.83,4.37,6.74,4.92,2.55,4.92,,,4.37,4.01,6.01,4.73,3.1,,3.28,4.19,3.82,,,20.76,5.28,4.19,14.75,3.46,2.55,2.91,4.73,38.96,4.92,10.92,7.28,2.55,3.1,3.1,5.1,28.975309,23.228395,34.444444,0.0,,20.493056,60.183384
US_KS_20061,2020-06-08,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,26,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-2,-2,,-18,7,4.58,9.84,,13.57,7.8,4.92,6.44,4.24,3.22,5.09,3.9,3.56,4.75,4.07,6.11,6.61,5.26,4.41,4.24,5.26,5.93,2.88,5.43,21.37,6.44,4.07,15.94,5.09,5.09,6.11,6.44,40.36,5.77,12.21,6.11,,2.37,2.37,3.9,27.969136,21.654321,33.722222,0.0,,19.347222,59.169754
US_KS_20061,2020-06-09,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,26,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-6,-8,,-20,9,5.99,8.9,3.25,11.12,5.47,4.96,9.07,6.16,,6.84,3.42,2.74,3.25,4.28,6.5,3.94,3.42,,3.08,5.47,4.45,3.08,4.79,22.24,3.94,4.79,15.06,3.42,4.28,4.96,5.65,36.96,4.96,8.38,8.04,2.4,4.11,3.94,4.28,26.839506,20.191358,33.833333,0.0,,19.409722,63.50064
US_KS_20061,2020-06-10,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,26,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-1,-3,,-19,7,3.8,10.02,4.49,7.6,6.05,4.32,7.95,2.59,2.42,5.88,3.98,2.42,3.28,5.01,6.91,2.77,3.8,4.67,3.11,5.53,4.32,2.42,3.28,21.6,4.49,3.63,12.96,2.77,4.15,5.01,3.46,35.6,3.28,12.1,5.53,2.59,4.49,2.77,4.67,19.549383,13.444444,30.154321,10.922,,10.881944,57.193627
US_KS_20061,2020-06-11,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,26,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-8,-5,,-18,8,5.18,7.77,5.01,10.88,8.29,3.63,6.56,4.49,3.97,8.46,3.28,4.32,2.59,5.01,7.77,4.84,5.53,4.32,3.8,3.8,3.97,,4.84,25.39,5.18,2.94,13.3,,6.04,2.59,4.49,35.75,3.97,12.26,6.56,4.32,4.14,4.66,6.04,21.814815,12.012346,32.364198,5.588,,10.541667,48.154244
US_KS_20061,2020-06-12,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,26,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,11,6,,-28,7,2.41,9.13,2.58,12.58,5.17,4.14,6.38,2.41,3.1,5.0,,,3.27,4.65,6.89,3.96,3.96,2.41,2.76,5.0,4.48,,5.0,22.92,4.83,2.58,17.06,3.45,4.14,2.58,5.86,34.12,2.58,8.96,4.31,2.76,,,3.62,26.154321,16.493827,33.592593,0.0,,13.625,45.941004
US_KS_20061,2020-06-13,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,26,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,2,9,,7,,4.16,6.61,2.65,13.98,7.75,3.97,4.16,3.97,,3.97,,2.83,3.4,4.72,5.86,3.78,4.34,4.53,3.78,4.72,3.4,,3.59,21.35,3.97,,11.15,,,3.02,3.02,37.79,4.34,13.6,6.05,,3.21,,3.02,26.858025,18.055556,34.666667,0.0,,15.048611,48.392144
US_KS_20061,2020-06-14,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,3,0,29,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,4,2,,-4,,4.56,8.57,4.01,14.94,6.38,4.74,5.83,3.83,,5.47,4.37,3.28,3.65,4.74,9.48,4.37,5.29,,3.28,5.47,5.65,,4.56,18.95,4.74,2.92,18.41,2.55,4.37,4.74,4.37,37.73,6.92,14.21,7.65,4.37,2.92,3.1,3.46,27.845679,19.598765,34.617284,0.0,,15.006944,45.558818
US_KS_20061,2020-06-15,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,29,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-4,1,,-18,6,4.6,6.98,,12.44,6.64,5.96,5.79,5.79,4.6,6.47,2.73,,,4.77,7.33,2.56,4.77,3.75,3.92,2.9,4.6,2.38,4.26,20.61,4.94,4.26,12.78,2.9,4.26,5.28,5.96,37.65,4.26,10.39,6.98,3.24,4.43,2.56,3.75,27.765432,20.524691,34.098765,0.0,,15.208333,46.455773
US_KS_20061,2020-06-16,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,29,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-2,-4,,-19,7,3.6,8.56,,11.3,8.73,4.97,6.17,6.85,2.91,7.02,5.31,3.25,3.25,3.25,9.76,7.02,6.85,5.14,2.74,4.97,6.85,,4.45,21.06,4.11,4.11,14.38,2.74,3.77,6.17,7.19,38.7,4.28,12.84,5.48,3.42,4.28,2.4,4.62,27.611111,20.666667,34.024691,0.0,,16.506944,50.877726
US_KS_20061,2020-06-17,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,1,0,30,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,2,4,,-20,7,4.63,9.61,2.4,10.64,7.89,5.49,6.35,3.26,,4.63,,,3.09,4.63,8.92,3.26,5.66,3.95,3.26,3.43,2.75,3.77,7.03,18.01,3.6,5.15,11.84,2.4,5.32,2.75,6.18,38.43,5.32,10.29,3.09,4.63,6.35,2.4,5.15,27.845679,21.604938,34.41358,0.0,,17.930556,54.784944
US_KS_20061,2020-06-18,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,30,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-12,-7,,-21,9,3.61,8.61,3.79,13.94,7.06,3.96,4.99,4.3,3.61,4.3,3.44,,2.75,4.82,6.88,4.47,4.47,,2.93,5.68,4.3,,4.13,21.0,4.82,3.61,14.28,3.1,3.44,4.99,4.13,29.95,4.82,8.95,6.2,4.47,3.27,4.65,3.61,28.302469,21.95679,34.635802,0.0,,18.111111,53.863094
US_KS_20061,2020-06-19,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,1,0,31,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-2,-2,,-12,4,3.72,9.38,3.19,9.03,4.96,4.6,5.84,4.07,,6.9,3.01,3.19,4.6,3.01,6.72,4.78,4.42,3.01,2.83,6.02,2.83,2.83,6.37,20.0,5.13,3.36,12.39,3.19,5.31,3.72,5.31,36.99,6.55,10.27,6.72,3.54,2.83,3.36,2.65,22.648148,19.271605,32.925926,11.486444,,18.465278,77.337505
US_KS_20061,2020-06-20,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,31,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,2,9,,-1,,4.51,9.21,,12.6,6.39,3.01,6.21,3.76,3.57,5.27,3.38,3.01,3.76,3.76,7.15,4.51,4.51,3.38,2.63,4.51,4.7,2.82,3.38,23.32,4.14,,15.04,,3.01,5.64,,32.53,,11.28,5.64,4.14,,3.76,,22.740741,17.753086,30.098765,7.281333,,18.180556,74.918145
US_KS_20061,2020-06-21,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,31,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-3,-4,,-3,,5.7,8.83,2.76,9.01,6.25,4.23,7.36,5.7,3.68,4.41,2.94,3.49,,4.05,6.99,4.05,5.88,4.41,,5.15,2.57,,5.7,18.2,4.78,3.31,12.69,4.6,2.94,,6.25,30.71,2.76,7.54,6.07,3.31,,,4.6,24.246914,18.746914,30.388889,0.0,,19.0,72.202004
US_KS_20061,2020-06-22,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,1,0,32,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-5,1,,-20,6,5.18,11.39,2.59,13.46,7.25,4.14,7.08,6.21,3.45,6.56,4.14,,2.93,6.73,7.94,6.56,5.52,3.97,3.62,3.45,5.52,4.14,6.56,29.86,4.83,3.11,13.46,5.35,5.0,6.56,5.18,44.01,3.97,13.81,5.52,5.18,5.87,2.93,3.28,24.648148,18.308642,31.32716,2.624667,,17.020833,62.155091
US_KS_20061,2020-06-23,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,32,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-2,,,-20,7,4.61,9.22,3.9,10.82,7.8,4.25,8.69,3.55,,7.45,4.61,4.43,3.9,6.38,6.38,4.96,5.5,3.9,2.48,3.9,6.92,2.84,5.32,24.82,5.5,3.72,13.48,5.85,3.9,6.56,6.74,48.76,4.96,13.65,6.74,4.25,5.85,3.37,4.61,22.283951,16.191358,30.462963,2.116667,,14.597222,61.18025
US_KS_20061,2020-06-24,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,2,0,34,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,0,5,,-20,6,4.16,9.71,3.99,12.66,7.11,4.33,6.07,2.95,3.81,8.5,3.81,3.81,3.99,4.33,6.76,5.03,5.2,4.86,2.6,4.86,3.99,2.95,6.07,25.84,2.77,3.64,11.79,2.77,3.29,3.99,4.86,38.84,3.99,8.84,5.55,3.47,5.2,3.47,4.16,23.561728,15.487654,31.407407,0.0,,15.291667,59.071597
US_KS_20061,2020-06-25,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,34,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-8,-4,,-21,8,5.83,9.19,2.83,12.72,7.07,4.42,4.24,6.01,2.65,7.42,2.47,7.24,5.3,5.12,7.24,5.65,6.54,3.89,4.77,7.07,3.53,3.71,5.83,33.03,4.24,2.83,17.84,4.77,6.01,3.89,6.71,38.33,6.01,14.84,7.6,3.18,4.59,4.06,3.71,26.839506,18.45679,35.092593,0.169333,,16.631944,53.162622
US_KS_20061,2020-06-26,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,9,0,43,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-1,-2,,-13,4,4.4,7.74,2.81,13.54,6.51,3.87,4.75,4.75,3.52,10.38,3.34,7.04,3.17,6.51,5.45,4.57,4.05,5.63,2.64,3.69,5.1,,5.28,23.4,4.22,,10.55,3.17,5.45,4.57,5.45,38.7,5.45,10.38,8.44,2.99,4.22,,3.17,28.419753,21.395062,35.135802,0.0,,18.909722,56.187291
US_KS_20061,2020-06-27,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,43,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,0,10,,7,,3.92,9.15,4.11,10.84,7.47,,4.48,6.35,,6.91,2.99,5.42,3.74,3.55,6.35,3.74,4.11,3.18,4.3,3.55,3.74,,4.67,21.3,4.67,,13.08,,,4.67,5.61,34.38,6.35,7.85,6.91,3.18,,2.8,3.36,26.185185,19.419753,33.240741,28.758444,,19.958333,68.4817
US_KS_20061,2020-06-28,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,43,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-1,5,,-2,,4.85,9.35,3.95,13.3,5.21,3.06,7.55,5.39,,6.65,3.59,15.1,4.13,4.49,5.93,5.93,4.13,3.42,3.77,3.77,5.21,3.42,5.03,22.64,5.39,,11.86,3.59,4.13,4.13,3.23,35.22,4.67,9.88,7.37,,2.88,3.06,3.59,27.975309,22.314815,33.351852,6.180667,,21.861111,69.231134
US_KS_20061,2020-06-29,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,14,0,57,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,-2,7,,-22,7,5.24,10.13,3.04,10.64,7.26,3.88,7.6,5.24,3.38,9.29,4.73,4.9,3.04,5.24,7.77,4.56,5.07,5.57,2.87,2.53,4.56,,7.43,28.71,4.73,,12.33,4.05,3.55,4.73,4.9,39.01,4.39,11.48,8.28,2.87,2.87,,5.07,28.395062,23.753086,33.802469,1.439333,,22.076389,68.4903
US_KS_20061,2020-06-30,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,0,0,57,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,12,,,-24,8,4.7,8.9,,11.58,6.55,3.69,2.69,5.37,2.52,11.25,2.69,4.37,3.53,4.7,6.71,5.2,6.38,5.54,4.03,3.86,4.7,2.85,5.37,29.21,7.22,3.86,13.93,2.35,6.04,5.37,6.38,36.09,4.37,14.27,7.05,4.03,3.86,3.86,,29.055556,24.524691,34.487654,0.0,,22.597222,68.033353
US_KS_20061,2020-07-01,ChIJL6uclBxMvIcR9z0xoumfuKI,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2,13,0,70,1,,,33774,17836,15938,7232,4099,8376,5532,2657,2148,1793,1209,728,1070378,38.908611,-96.752222,1047,76.957143,15,19,,-27,8,5.51,9.12,,12.39,4.82,2.75,4.99,3.96,2.58,6.71,2.93,3.1,5.16,3.44,7.23,3.62,,5.68,3.27,3.62,3.62,2.75,4.65,27.89,3.44,4.99,18.25,3.79,6.03,5.16,3.79,33.05,3.79,11.53,4.65,,3.1,,4.65,28.191358,22.722222,34.191358,0.0,,22.541667,71.117681
