location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13069,2021-04-11,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,0,0,5294,170,,,0,0,0,0,0,0,0,0,0,0,89,97,288,812,611,682,669,529,284,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,41,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,133,133,127,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,13,8,-17,,6.06,7.64,3.95,15.54,8.16,4.48,,3.95,9.48,7.11,5.27,9.22,,5.53,,5.0,4.48,,5.53,25.02,6.06,13.69,,,,40.03,,9.22,8.43,5.27,,17.338889,13.244444,24.172222,0.036286,15.205556,87.370931
US_GA_13069,2021-04-12,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,-1,0,5293,170,,,0,0,0,0,0,0,0,0,0,0,89,97,288,812,611,682,669,529,284,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,41,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,133,133,127,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,24,8,-12,0,5.11,7.77,,12.88,7.36,5.11,6.54,4.91,8.18,6.13,4.7,8.38,3.88,,,5.32,4.5,4.91,6.54,23.71,6.95,11.86,6.13,5.32,6.34,40.27,7.36,6.54,6.13,6.54,5.93,20.677778,12.838889,28.838889,0.0,11.766667,56.744165
US_GA_13069,2021-04-13,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,4,0,5297,170,,,0,1,-2,0,-1,1,0,0,0,0,89,98,286,812,610,683,669,529,284,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,41,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,133,133,127,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,21,13,-15,1,5.11,8.38,,15.54,9.2,4.7,3.68,3.88,10.84,4.09,5.72,8.99,4.7,6.13,,3.68,,6.34,12.47,25.96,4.5,8.38,4.29,6.75,6.95,39.46,3.88,6.34,7.36,4.7,4.7,21.705556,12.55,30.5,0.0,9.288889,45.298382
US_GA_13069,2021-04-14,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,0,-3,5297,167,,,0,0,0,0,0,-1,1,0,-2,0,89,98,286,812,610,682,670,529,282,156,0,0,0,0,0,-1,0,0,-2,0,0,0,0,0,4,4,12,33,40,41,0,0,0,0,0,-1,0,0,-1,0,3,4,4,22,42,86,133,133,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,17,9,-15,2,5.9,9.16,4.27,18.93,6.31,4.48,6.11,5.9,9.97,4.68,5.09,7.73,3.87,4.68,,3.87,4.07,6.11,8.55,29.92,5.29,6.31,3.87,6.72,3.26,41.11,5.09,5.5,6.31,4.27,5.7,22.466667,14.305556,30.788889,0.0,12.461111,53.258976
US_GA_13069,2021-04-15,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,1,0,5298,167,,,0,0,0,0,1,0,1,-1,0,0,89,98,286,812,611,682,671,528,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33,40,41,0,0,0,0,0,0,1,0,0,0,3,4,4,22,42,86,134,133,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,16,6,-12,3,7.72,5.08,3.25,11.57,7.92,3.65,3.65,5.68,8.93,6.5,4.87,9.34,3.25,5.48,,5.28,5.08,7.51,10.76,29.64,7.72,7.72,3.65,8.32,7.11,38.98,4.47,7.51,4.67,4.47,7.11,20.427778,16.066667,27.733333,0.084667,13.422222,64.412284
US_GA_13069,2021-04-16,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,1,5300,168,,,0,0,0,1,2,0,0,0,0,0,89,98,286,813,613,682,671,528,282,156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,12,33,40,41,0,0,0,0,0,0,0,1,0,0,3,4,4,22,42,86,134,134,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,2,0,-15,2,,5.46,,12.89,6.99,5.9,4.81,4.15,6.55,4.37,,8.96,,4.59,3.28,4.81,3.93,3.28,6.99,28.84,4.59,5.24,3.71,4.15,7.21,37.36,4.37,3.28,7.65,4.15,5.9,16.622222,13.35,20.094444,0.0,11.511111,71.907063
US_GA_13069,2021-04-17,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,3,0,5303,168,,,0,0,0,0,0,0,0,1,0,0,89,98,286,813,613,682,671,529,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,41,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,86,134,134,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,4,5,-3,,4.61,6.78,,15.19,5.15,,5.15,4.07,13.83,5.15,4.07,6.51,4.34,6.51,,,6.78,4.88,9.22,21.43,4.88,10.85,4.07,5.97,4.07,47.19,5.97,10.58,7.87,5.15,6.78,17.005556,12.772222,24.644444,0.1905,12.833333,76.700606
US_GA_13069,2021-04-18,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,4,0,5307,168,,,0,1,0,2,0,1,0,0,0,0,89,99,286,815,613,683,671,529,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,41,0,0,0,0,0,1,0,0,0,0,3,4,4,22,42,87,134,134,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,10,10,-13,,6.61,8.19,,11.36,7.66,5.02,,5.55,9.78,6.34,,7.13,6.08,6.34,,4.76,3.96,3.7,8.19,19.82,5.81,7.66,4.76,5.81,4.76,40.96,3.7,7.66,5.55,4.49,,19.377778,15.05,24.738889,2.794,15.111111,77.200252
US_GA_13069,2021-04-19,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,1,5309,169,,,0,0,0,0,1,0,0,1,0,0,89,99,286,815,614,683,671,530,282,156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,134,134,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,21,13,-11,1,5.35,6.79,,12.35,7.62,5.56,5.56,,9.88,5.14,3.09,10.29,3.71,5.97,,5.76,2.88,6.17,11.11,24.9,6.17,8.03,5.76,4.73,3.71,43.02,3.5,6.17,4.94,,6.38,19.588889,14.0,24.988889,0.1524,9.8,53.397088
US_GA_13069,2021-04-20,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,4,0,5313,169,,,0,0,0,1,2,1,0,0,0,0,89,99,286,816,616,684,671,530,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,134,134,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,19,10,-15,2,5.64,5.64,3.35,14.63,9.62,6.9,3.76,,11.5,8.57,6.27,8.36,4.18,5.85,3.76,3.35,5.23,,11.5,24.25,6.48,11.08,10.45,4.39,6.48,38.47,5.02,7.53,7.32,6.27,6.06,17.772222,11.783333,26.1,0.0,9.927778,60.201298
US_GA_13069,2021-04-21,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,1,0,5314,169,,,0,0,0,0,0,0,0,0,0,0,89,99,286,816,616,684,671,530,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,1,0,0,0,3,4,4,22,42,87,135,134,126,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,19,10,-12,2,7.03,8.07,,13.65,6.0,6.0,6.0,6.21,8.48,5.17,3.93,10.76,4.34,7.03,3.93,4.76,5.38,,9.31,20.48,8.48,7.86,4.55,3.52,7.45,42.19,,5.38,6.83,7.45,4.34,19.633333,11.683333,27.172222,0.0,10.316667,54.925313
US_GA_13069,2021-04-22,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,-1,0,5313,169,,,0,0,0,0,0,0,0,-2,0,0,89,99,286,816,616,684,671,528,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,-1,0,0,0,-1,0,3,4,4,22,41,87,135,134,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,16,8,-11,2,3.48,9.78,,13.69,10.43,5.65,6.74,3.04,10.65,5.0,4.78,11.09,4.78,6.3,,6.52,5.0,3.04,10.43,27.39,6.96,9.13,,,10.0,40.86,5.22,7.17,6.52,8.91,5.43,13.361111,5.722222,21.294444,0.0,-2.227778,33.969239
US_GA_13069,2021-04-23,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,3,1,5316,170,,,0,0,0,0,0,1,0,0,0,0,89,99,286,816,616,685,671,528,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,41,87,135,134,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,1,1,-14,2,4.65,9.3,,13.29,5.76,6.2,3.76,3.76,6.42,5.76,4.21,9.08,3.32,3.1,3.32,3.32,,4.65,9.52,18.6,5.54,8.19,4.87,6.64,4.65,31.44,,6.86,6.2,6.86,3.1,13.833333,5.25,23.788889,0.0,4.305556,52.6932
US_GA_13069,2021-04-24,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,4,0,5320,170,,,0,0,0,0,0,1,0,1,0,0,89,99,286,816,616,686,671,529,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,1,0,0,0,0,0,3,4,4,22,42,87,135,134,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,-20,-10,-12,,4.24,9.99,,12.73,5.74,3.75,4.74,3.5,7.99,6.74,4.49,7.49,6.99,4.99,,3.75,5.49,4.99,7.24,21.72,5.74,4.24,,,5.24,31.46,3.75,4.74,4.74,5.99,4.74,17.788889,15.855556,21.138889,14.9225,14.372222,80.435155
US_GA_13069,2021-04-25,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,0,0,5320,170,,,0,0,0,0,0,0,0,0,0,0,89,99,286,816,616,686,671,529,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,135,134,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,15,24,-17,,4.34,8.42,,13.31,6.25,7.6,4.62,5.16,11.95,6.25,8.15,7.33,,,5.16,3.8,5.43,,7.06,22.81,4.07,8.15,7.06,4.89,6.52,43.72,4.34,7.88,4.89,5.43,7.06,19.744444,15.427778,25.144444,36.4236,15.016667,74.273119
US_GA_13069,2021-04-26,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,0,0,5320,170,,5536,0,0,0,0,0,0,0,0,0,0,89,99,286,816,616,686,671,529,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,135,134,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,17,10,-21,4,6.14,7.96,4.09,16.37,8.64,6.37,4.32,4.78,8.64,6.37,6.37,11.82,,5.0,4.32,5.46,3.64,4.32,13.64,24.56,7.05,8.41,4.32,5.68,7.73,40.48,5.46,6.59,7.28,6.82,5.46,19.666667,12.3,27.172222,0.0,13.011111,65.477869
US_GA_13069,2021-04-27,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,1,0,5321,170,16,5552,0,0,0,0,0,0,0,0,0,0,89,99,286,816,616,686,671,529,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,87,135,134,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,17,10,-14,2,5.98,8.55,3.42,14.74,4.92,7.05,6.62,7.26,11.54,7.91,5.77,8.97,5.34,4.27,4.49,5.13,,6.2,8.97,25.43,7.26,8.55,5.13,5.34,3.42,47.22,4.92,8.12,8.12,4.92,4.06,21.055556,13.388889,28.544444,0.0,14.266667,65.207045
US_GA_13069,2021-04-28,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,0,0,5321,170,61,5613,0,0,0,0,1,0,-1,0,0,0,89,99,286,816,617,686,670,529,282,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,-1,0,1,0,0,3,4,4,22,42,86,135,135,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,21,17,-11,1,7.64,9.12,4.46,12.31,5.73,8.06,5.09,4.46,8.7,3.61,4.03,12.1,2.97,6.58,4.67,5.52,3.4,4.03,11.67,23.56,6.79,7.64,4.88,6.15,6.79,46.48,,6.58,5.3,6.58,6.58,21.961111,15.477778,28.8,0.0,15.772222,67.949478
US_GA_13069,2021-04-29,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,2,0,5323,170,81,5694,0,0,0,0,0,0,0,0,0,1,89,99,286,816,617,686,670,529,282,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,40,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,86,135,135,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,13,11,-12,0,4.5,6.0,,14.56,6.0,3.85,6.42,3.43,8.14,5.35,5.57,11.99,,4.71,,3.85,3.85,5.57,10.28,21.2,5.57,7.92,6.42,4.71,7.28,43.03,5.57,6.85,6.42,5.78,5.35,22.872222,16.877778,30.266667,0.0,17.116667,70.071318
US_GA_13069,2021-04-30,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,-1,2,5322,172,148,5842,0,0,-1,0,0,0,0,0,0,0,89,99,285,816,617,686,670,529,282,157,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,5,12,33,42,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,86,135,135,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,4,5,-12,1,5.03,3.94,,12.25,3.72,,4.59,5.69,7.65,5.25,,8.97,,4.59,,4.81,,4.16,5.25,23.4,10.06,8.09,4.37,3.28,3.72,35.65,4.59,7.22,6.78,3.72,5.69,24.055556,18.7,29.844444,0.0,17.161111,65.528149
US_GA_13069,2021-05-01,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,-4,0,5318,172,27,5869,0,-1,0,0,-2,-1,0,0,0,0,89,98,285,816,615,685,670,529,282,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,42,0,0,0,0,0,-1,0,0,0,0,3,4,4,22,42,85,135,135,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,1,11,-9,-1,5.13,8.83,,19.09,7.12,,5.13,6.84,9.12,,,8.26,5.7,,3.99,4.56,,5.13,5.41,23.08,8.26,15.39,4.28,5.41,6.84,39.9,4.56,10.26,3.99,5.7,,21.65,14.283333,28.822222,0.0,10.6,49.485278
US_GA_13069,2021-05-02,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,1,0,5319,172,0,5869,0,0,0,1,1,0,0,0,0,0,89,98,285,817,616,685,670,529,282,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,42,85,135,135,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,9,12,-14,,,6.62,4.69,12.97,8.28,6.07,6.9,5.24,10.76,5.52,,11.59,6.62,,5.52,,,6.07,8.0,25.12,7.73,8.56,11.59,4.42,,35.33,4.97,9.11,6.07,4.97,3.86,22.211111,15.022222,29.544444,0.0,16.955556,72.220006
US_GA_13069,2021-05-03,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,6,0,5325,172,105,5974,0,1,0,1,2,1,1,0,0,0,89,99,285,818,618,686,671,529,282,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,42,0,0,0,0,2,1,0,0,0,0,3,4,4,22,44,86,135,135,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,20,13,-11,1,5.75,7.39,,11.71,7.6,6.16,5.75,,6.78,6.37,3.49,10.88,7.6,6.37,4.11,5.13,3.08,3.49,11.5,24.23,9.04,9.04,4.52,5.13,4.93,42.1,3.29,5.34,11.91,6.78,5.34,24.783333,17.777778,31.583333,0.366889,19.827778,74.005985
US_GA_13069,2021-05-04,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,0,0,5325,172,25,5999,0,0,0,1,1,0,0,0,0,0,89,99,285,819,619,686,671,529,282,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,42,0,0,0,0,0,0,0,0,0,0,3,4,4,22,44,86,135,135,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,23,9,-15,1,6.53,5.92,3.27,12.86,9.59,8.37,6.12,4.9,11.02,6.74,5.51,10.82,5.31,5.31,,4.7,6.74,3.27,10.41,27.55,7.96,8.98,5.31,3.67,6.53,43.07,4.08,10.41,6.94,6.12,5.1,25.861111,19.933333,32.522222,0.0,20.733333,73.394105
US_GA_13069,2021-05-05,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,-2,0,5323,172,17,6016,0,0,0,-1,0,0,0,0,0,0,89,99,285,818,619,686,671,529,282,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,33,42,42,0,0,0,0,0,0,0,1,0,0,3,4,4,22,44,86,135,136,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,21,15,-14,2,5.49,7.46,,11.41,5.92,6.58,5.49,4.61,7.24,4.83,3.95,10.09,3.51,5.71,,,6.58,,9.44,29.18,5.27,11.85,,5.05,7.68,41.25,3.51,7.9,5.71,4.39,5.05,23.033333,18.533333,29.122222,1.524,18.75,76.940488
US_GA_13069,2021-05-06,ChIJadDi3k8u8IgRjLuFYXH82FE,Q156503,geoId/13069,US,United States of America,GA,Georgia,13069,Coffee County,US,USA,2,1,-1,5324,171,0,6016,0,0,0,0,0,0,1,1,0,-1,89,99,285,818,619,686,672,530,282,156,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,5,12,33,42,41,0,0,0,0,1,0,1,0,0,0,3,4,4,22,45,86,136,136,125,89,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,42880,21950,20930,5875,5793,6310,5744,5578,5501,4365,2557,1157,1073783,31.55,-82.85,1561,73.1625,17,10,-12,1,5.04,5.88,,14.07,8.61,3.57,7.56,4.83,9.03,3.78,3.99,10.71,3.99,5.67,4.2,5.25,6.72,5.46,9.66,22.89,6.09,13.44,,4.62,6.93,37.59,5.04,9.66,5.67,7.35,6.93,22.466667,17.711111,27.572222,0.0,15.844444,66.20948
