location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51109,2020-05-29,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,76,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,-8,4,-33,13,,7.17,10.88,7.17,,3.47,4.86,,,13.42,,,4.4,5.32,6.48,5.32,20.6,3.24,12.96,3.94,7.41,32.87,,8.1,8.56,8.79,3.47,24.983333,22.044444,28.677778,7.817556,22.12963,83.05801
US_VA_51109,2020-05-30,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,2,0,78,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,5,24,-5,,4.9,4.9,13.06,5.13,5.37,6.76,6.76,,3.27,10.96,,,6.3,3.97,3.97,7.93,19.83,4.9,10.5,3.73,5.13,37.09,4.9,9.56,3.73,7.0,3.27,23.511111,18.733333,28.716667,3.979333,17.660494,69.29792
US_VA_51109,2020-05-31,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,79,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,9,16,-14,,4.36,6.88,19.03,3.9,6.42,5.96,6.65,,5.04,5.73,3.67,5.5,3.21,,4.59,6.19,19.72,,14.22,,3.9,36.46,7.57,15.36,9.4,4.82,3.9,19.888889,14.016667,25.855556,0.0254,9.055556,49.345354
US_VA_51109,2020-06-01,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,79,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,3,14,-31,11,,7.33,13.25,8.04,4.73,8.52,8.28,3.31,4.97,10.41,5.21,4.26,3.31,3.55,3.79,8.52,23.43,3.31,13.72,,3.79,39.04,4.02,10.41,5.44,3.31,3.79,17.022222,9.527778,23.605556,0.0,4.759259,43.989142
US_VA_51109,2020-06-02,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,2,0,81,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,11,10,-29,11,5.21,7.34,14.92,6.87,6.16,6.16,5.21,4.03,4.03,7.81,4.5,5.45,5.45,,,9.23,24.15,4.97,10.42,4.97,4.26,39.54,,9.71,4.74,,6.16,17.805556,9.644444,28.383333,0.0,10.055556,61.197814
US_VA_51109,2020-06-03,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,81,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,6,16,-31,11,,8.47,15.3,8.71,5.41,4.71,5.65,,6.36,8.95,,5.65,,,,5.65,21.66,7.06,9.89,,5.18,34.6,6.12,12.24,8.24,4.24,,25.644444,18.266667,33.266667,0.0,17.030864,59.387563
US_VA_51109,2020-06-04,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,3,0,84,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,5,8,-29,12,5.18,8.24,7.53,6.83,4.47,5.65,,3.53,4.94,11.06,,4.94,8.24,3.29,4.0,5.65,22.83,7.06,11.06,4.47,3.53,29.19,4.94,11.53,6.36,5.88,3.77,26.977778,19.288889,33.783333,0.0,17.962963,57.843446
US_VA_51109,2020-06-05,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,85,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,-3,9,-29,12,,4.94,12.48,7.53,4.71,5.18,4.71,,3.77,7.77,4.0,,3.3,5.41,,5.88,22.36,,11.06,4.94,3.77,27.54,5.88,12.95,5.88,,4.71,25.533333,20.138889,32.216667,5.7785,20.067901,71.219464
US_VA_51109,2020-06-06,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,7,0,92,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,8,26,-11,,4.36,6.43,13.09,6.2,6.66,5.97,5.05,,5.28,6.43,,,4.82,4.59,3.44,5.28,24.34,4.59,15.85,3.21,,34.45,4.36,15.62,5.97,,5.74,25.294444,19.955556,32.511111,5.007429,20.91358,75.892799
US_VA_51109,2020-06-07,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,92,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,16,20,-12,,6.08,7.01,11.46,6.08,6.78,,4.68,,3.98,7.01,3.98,3.27,,3.51,3.98,4.91,18.94,4.68,10.99,,4.21,38.12,,12.39,5.38,,,24.111111,17.6,30.183333,0.1524,13.753086,52.240821
US_VA_51109,2020-06-08,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,2,0,94,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,5,14,-28,9,4.87,9.74,15.76,5.56,6.49,7.19,5.56,,3.71,7.42,4.17,4.64,4.87,4.17,6.03,8.35,23.18,6.26,13.21,6.96,3.94,41.5,5.33,11.82,7.65,,,21.022222,12.866667,29.283333,0.0,13.32716,61.959199
US_VA_51109,2020-06-09,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,94,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,12,13,-27,10,4.26,6.39,15.62,6.63,5.45,5.92,6.16,3.79,3.55,11.36,4.26,,3.55,,4.26,8.29,22.96,6.63,16.34,4.03,6.39,35.98,6.16,14.44,6.87,4.5,,23.644444,14.577778,32.35,0.0,18.061728,70.872603
US_VA_51109,2020-06-10,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,94,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,0,11,-31,11,3.26,10.94,11.4,8.84,3.49,5.12,3.49,,3.26,7.45,4.89,3.26,4.65,3.49,3.49,5.82,22.1,4.89,10.7,4.42,5.58,34.2,4.42,10.24,8.61,4.42,4.19,26.794444,19.65,32.816667,2.068286,22.209877,75.227977
US_VA_51109,2020-06-11,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,95,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,4,9,-30,10,,8.09,12.48,6.01,5.54,4.85,4.16,3.47,,6.7,,3.7,,6.7,4.39,6.24,22.18,6.01,9.01,4.62,,38.12,4.85,10.86,8.32,,3.47,26.222222,23.133333,31.905556,12.982222,22.333333,78.265984
US_VA_51109,2020-06-12,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,3,0,98,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,4,15,-32,9,,8.49,10.62,6.37,3.77,3.54,5.19,,3.77,5.9,3.54,4.48,4.25,4.01,,6.13,21.47,6.61,9.2,,5.66,27.84,5.43,8.73,7.08,,,24.416667,17.238889,30.011111,4.3688,15.0,55.360575
US_VA_51109,2020-06-13,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,98,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,11,25,-4,,3.3,8.71,13.9,6.59,4.24,6.59,4.0,,,7.3,,,,4.24,,3.3,18.14,4.47,10.6,4.0,,37.21,3.53,12.01,5.18,4.47,5.18,21.2,14.6,27.861111,0.0254,11.765432,54.635919
US_VA_51109,2020-06-14,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,98,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,18,19,-13,,,7.92,15.39,4.98,4.3,6.34,5.43,,,8.6,3.85,4.75,,,5.89,,19.7,3.4,15.62,5.43,3.4,39.16,4.3,17.66,7.24,4.08,5.89,19.855556,15.483333,24.988889,0.127,13.395062,65.499644
US_VA_51109,2020-06-15,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,99,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,0,11,-28,10,5.5,8.02,13.06,9.16,8.48,6.19,8.02,4.35,5.04,5.27,4.81,5.04,3.21,,3.9,6.42,22.22,5.5,11.23,,,39.18,5.04,10.08,4.35,,3.21,18.027778,13.633333,23.272222,0.028222,12.864198,71.300304
US_VA_51109,2020-06-16,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,99,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,8,9,-27,11,3.66,8.0,12.12,,7.77,4.12,3.89,5.94,5.94,9.6,5.49,4.34,3.2,6.17,3.43,5.49,20.8,8.91,11.66,,4.34,39.09,6.17,11.89,4.12,4.12,3.43,18.3,15.594444,21.633333,0.677333,12.141975,66.803602
US_VA_51109,2020-06-17,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,2,0,101,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,-3,8,-31,13,3.92,9.22,11.3,6.92,3.46,5.3,4.15,,5.07,8.99,,3.23,,4.61,3.46,6.69,20.75,6.23,9.22,4.38,8.3,43.81,,9.91,7.84,4.15,,17.95,15.561111,20.761111,5.475111,15.790123,85.954274
US_VA_51109,2020-06-18,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,102,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,-2,2,-31,9,3.34,5.96,10.25,10.01,5.48,5.24,4.05,,3.34,9.06,5.24,,,3.34,4.05,7.39,16.45,,8.34,5.48,5.24,34.09,4.77,10.25,7.39,5.24,4.53,21.277778,17.544444,26.255556,13.885333,18.283951,81.648039
US_VA_51109,2020-06-19,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,102,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,3,10,-34,10,,7.48,12.62,7.48,5.61,4.21,4.21,,3.27,7.71,4.21,4.21,5.38,3.27,3.97,4.91,21.27,6.08,12.39,5.14,6.78,35.29,4.44,10.52,9.58,3.5,,21.694444,18.183333,27.461111,2.906889,19.08642,84.085226
US_VA_51109,2020-06-20,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,6,0,108,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,7,21,-5,,4.22,7.97,11.49,7.27,,3.75,4.22,,,6.33,3.52,4.69,,,,6.8,24.62,4.22,11.49,3.52,4.46,32.83,6.8,13.84,6.1,,4.69,21.577778,17.511111,28.161111,6.63575,19.339506,86.45074
US_VA_51109,2020-06-21,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,109,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,3,19,-16,,6.5,6.97,11.15,5.81,6.04,4.88,4.88,,,8.36,4.65,,,,5.58,6.27,22.53,5.58,12.31,5.58,,36.94,,10.69,6.74,,3.48,22.661111,18.038889,29.311111,2.455333,19.425926,81.191308
US_VA_51109,2020-06-22,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,109,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,1,9,-32,10,,7.33,14.44,8.25,5.73,5.27,5.96,5.96,4.12,11.91,4.12,4.58,,5.27,3.9,7.33,20.85,5.73,12.14,3.21,3.67,37.58,4.58,16.5,5.04,6.19,5.04,24.355556,18.45,31.877778,2.95275,20.679012,79.984047
US_VA_51109,2020-06-23,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,110,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,11,13,-31,8,6.25,9.49,13.65,7.17,5.32,4.86,4.63,4.86,5.32,8.1,5.09,6.71,,3.24,,6.48,19.9,4.17,10.88,4.63,6.71,39.81,4.4,9.72,6.48,3.93,7.64,23.9,18.044444,31.733333,4.318,20.320988,80.099499
US_VA_51109,2020-06-24,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,111,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,9,14,-32,9,6.43,8.1,10.24,6.67,4.76,6.19,4.52,,,8.81,,4.05,3.57,,4.76,9.05,25.24,4.05,11.9,,,39.29,5.24,11.9,8.33,3.81,,25.122222,19.166667,30.338889,0.73025,17.808642,63.1029
US_VA_51109,2020-06-25,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,112,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,11,12,-30,9,3.58,,10.73,8.82,4.29,7.63,7.15,,3.58,9.3,3.58,5.96,,4.77,,8.11,21.93,3.34,10.73,3.81,8.11,37.19,4.05,9.3,5.96,5.24,,23.194444,17.466667,29.527778,0.072571,17.648148,71.554977
US_VA_51109,2020-06-26,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,2,0,114,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,6,18,-31,8,5.94,5.47,17.11,8.55,8.08,4.04,4.28,8.32,4.99,4.28,4.99,3.8,4.28,3.56,,6.42,22.1,4.75,10.69,3.56,4.99,36.83,7.13,10.93,6.65,4.04,4.51,23.15,15.761111,31.083333,4.717143,16.092593,64.682439
US_VA_51109,2020-06-27,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,3,0,117,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,14,31,-5,,3.28,5.86,12.66,4.22,6.1,5.86,6.1,8.21,7.04,6.57,3.99,4.69,3.99,5.16,6.1,8.91,20.87,4.22,12.2,5.63,5.86,30.49,,9.85,4.92,3.99,,26.261111,18.377778,32.794444,0.084667,18.561728,62.69115
US_VA_51109,2020-06-28,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,118,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,17,19,-12,,3.8,8.05,12.96,5.14,8.05,5.81,6.71,6.48,6.71,6.93,,4.47,,,5.37,5.59,21.91,5.14,10.95,,4.25,40.91,4.69,12.74,9.39,3.8,4.25,26.177778,20.661111,32.044444,0.818444,20.598765,71.334256
US_VA_51109,2020-06-29,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,118,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,7,12,-29,9,,6.88,16.14,7.83,4.51,5.7,5.46,3.32,5.7,5.93,,4.27,5.22,4.51,4.04,5.93,30.85,6.88,14.71,,5.46,39.64,3.8,13.53,7.36,3.56,,26.316667,21.111111,31.822222,0.3048,19.475309,65.608825
US_VA_51109,2020-06-30,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,118,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,24,19,-28,8,4.69,7.28,16.43,10.56,5.63,6.34,8.92,3.29,4.93,6.1,5.87,4.69,3.29,,3.76,6.1,25.82,6.1,14.79,3.29,5.16,34.5,3.99,13.14,6.34,3.99,4.46,25.45,18.633333,32.133333,0.2794,18.12963,64.16761
US_VA_51109,2020-07-01,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,119,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,18,23,-29,9,4.91,6.31,10.76,4.91,6.78,6.55,7.02,,4.91,9.59,3.51,,4.91,6.31,5.85,7.25,24.32,3.74,14.03,4.91,6.55,40.69,6.08,14.03,7.72,5.85,3.98,24.838889,19.238889,31.788889,0.870857,20.055556,74.233367
US_VA_51109,2020-07-02,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,119,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,31,27,-31,7,3.5,6.53,12.12,8.63,4.9,7.93,5.83,3.26,,6.29,4.9,3.73,3.73,5.13,5.13,6.53,20.28,4.43,10.72,6.29,5.13,32.87,3.26,9.79,6.99,3.96,3.26,24.722222,17.983333,31.633333,7.8232,18.561728,68.031084
US_VA_51109,2020-07-03,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,119,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,19,38,-55,,5.38,6.95,11.89,6.5,3.36,4.49,5.38,,3.14,6.73,4.71,5.61,,3.81,,6.28,18.84,3.81,10.32,3.36,5.83,34.54,4.04,9.2,7.18,5.16,,26.738889,18.794444,34.394444,0.0,18.41358,60.408576
US_VA_51109,2020-07-04,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,8,0,127,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,-3,26,-24,,3.83,4.5,12.82,11.02,7.42,6.52,3.83,,,4.28,,5.17,3.38,,3.15,6.75,20.92,5.62,13.95,,,35.32,3.6,13.27,8.77,3.15,3.15,27.433333,20.111111,34.016667,0.0508,20.067901,64.164521
US_VA_51109,2020-07-05,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,3,0,130,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,9,16,-12,,5.44,6.32,15.46,6.53,4.79,3.92,5.23,4.57,3.92,9.14,3.48,5.01,,,,3.92,27.0,5.23,14.15,3.27,3.92,41.15,3.05,11.54,9.14,5.01,4.36,26.355556,21.183333,33.666667,0.15875,21.882716,75.797277
US_VA_51109,2020-07-06,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,131,1,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,5,11,-33,10,5.28,4.18,15.63,5.06,6.6,5.94,3.74,3.96,5.28,10.12,3.3,5.72,3.3,5.28,3.74,6.16,25.75,4.84,13.65,4.18,4.84,41.38,,12.99,7.7,,5.72,26.933333,21.105556,34.427778,0.310444,21.530864,71.986466
US_VA_51109,2020-07-07,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,1,132,2,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,13,15,-29,8,5.56,4.64,15.3,8.34,6.03,6.49,6.49,4.87,5.33,10.2,5.1,5.33,5.56,,4.17,6.49,22.48,6.72,15.53,3.94,8.81,42.88,4.64,12.52,5.56,,5.56,27.244444,21.15,33.594444,0.108857,21.512346,70.611862
US_VA_51109,2020-07-08,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,133,2,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,2,11,-30,8,4.65,7.67,17.2,9.06,6.28,3.95,4.65,,4.42,6.51,4.42,4.42,4.42,6.51,4.65,10.46,25.8,6.97,11.85,5.11,3.72,40.91,6.97,12.32,7.9,3.95,4.42,26.327778,20.483333,32.688889,0.0,21.061728,72.207832
US_VA_51109,2020-07-09,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,134,2,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,12,11,-30,9,3.49,9.53,14.88,8.37,6.74,4.88,7.67,,5.35,9.99,6.74,3.95,4.18,,4.65,7.44,22.08,,14.64,3.95,3.49,43.47,3.49,12.78,5.81,6.74,5.58,26.088889,19.6,32.55,0.0,20.82716,72.418627
US_VA_51109,2020-07-10,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,0,0,134,2,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,2,13,-31,8,6.24,7.17,12.48,7.17,5.09,5.55,6.01,,5.09,6.01,6.01,4.39,4.86,4.86,4.62,5.55,21.73,,11.1,4.39,,40.69,4.39,9.25,4.39,,4.39,27.061111,21.0,33.866667,0.0,21.049383,69.037738
US_VA_51109,2020-07-11,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,135,2,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,9,28,-7,,3.72,5.58,16.05,5.58,6.28,4.89,7.68,4.19,,5.82,,5.58,3.49,5.12,6.98,6.05,23.73,5.12,14.89,4.19,5.35,33.97,3.96,11.63,7.68,3.72,4.19,26.988889,21.355556,33.744444,3.120571,19.820988,64.035084
US_VA_51109,2020-07-12,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,2,0,137,2,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,12,17,-13,,6.36,5.91,16.13,7.04,5.0,5.0,5.0,,3.18,7.95,4.77,6.13,3.63,4.54,3.41,6.36,20.22,,15.9,,4.32,38.16,5.45,10.45,8.18,3.18,7.27,25.322222,17.166667,33.205556,0.254,16.938272,59.512753
US_VA_51109,2020-07-13,ChIJM-YQMED8s4kRu9b-4i_3E_w,Q515166,geoId/51109,US,United States of America,VA,Virginia,51109,Louisa County,US,USA,2,1,0,138,2,,,35912,17774,18138,3979,3950,3789,4107,4352,5926,5344,3125,1340,1633329,37.99,-77.96,1323,77.566667,12,13,-31,8,3.69,6.46,14.77,4.38,4.84,5.54,5.08,,5.54,10.61,3.92,4.84,4.38,,4.15,8.31,21.46,6.23,10.84,7.15,5.08,39.45,,9.92,3.46,,3.92,24.511111,17.527778,32.438889,4.783667,18.179012,67.270012
