location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55067,2021-06-20,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2206,50,13,7776,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-16,,,13.5,,,17.36,13.5,33.27,13.02,16.266667,9.644444,22.944444,1.850571,,12.388889,77.936769
US_WI_55067,2021-06-21,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,5,0,2211,50,17,7793,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-13,2,,7.43,6.96,,22.28,9.75,39.0,10.21,14.1,10.0,18.161111,13.062857,,9.5,74.055438
US_WI_55067,2021-06-22,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2211,50,5,7798,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,27,,-6,2,,7.54,,10.36,25.43,8.95,36.26,,13.116667,7.6,19.744444,0.181429,,5.361111,59.605725
US_WI_55067,2021-06-23,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2211,50,15,7813,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-10,2,7.06,,7.53,8.0,26.37,8.47,35.31,10.36,15.294444,6.466667,24.0,0.0,,9.461111,68.402373
US_WI_55067,2021-06-24,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,4,0,2215,50,11,7824,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,27,,-13,4,,13.43,10.65,6.95,22.69,,38.89,9.26,20.411111,16.522222,24.327778,10.595429,,16.838889,80.186483
US_WI_55067,2021-06-25,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,2216,50,16,7840,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,25,21,-15,,,9.99,,12.37,19.51,9.04,38.06,,20.694444,16.261111,26.083333,2.159,,17.483333,82.520072
US_WI_55067,2021-06-26,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2216,50,47,7887,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,26,,-8,,,,9.39,,18.79,7.42,39.55,,19.422222,16.661111,24.811111,3.556,,17.261111,87.892187
US_WI_55067,2021-06-27,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2216,50,64,7951,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-7,,7.72,10.14,,9.17,15.45,11.1,35.72,11.1,17.622222,13.461111,24.566667,23.984857,,14.144444,80.374933
US_WI_55067,2021-06-28,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,3,0,2219,50,73,8024,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-12,1,,17.38,7.04,11.27,23.01,10.8,42.73,12.68,20.105556,13.744444,26.666667,1.30175,,16.25,78.631542
US_WI_55067,2021-06-29,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,2,1,2221,51,1,8025,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,23,,-9,4,,13.78,6.89,10.1,22.5,8.27,41.79,7.81,19.905556,16.872222,24.611111,5.334,,18.105556,89.496494
US_WI_55067,2021-06-30,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,13,8038,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-12,0,7.25,11.6,,12.56,22.71,11.11,45.91,9.18,20.811111,14.011111,28.255556,5.9055,,16.227778,75.135024
US_WI_55067,2021-07-01,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,27,8065,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,53,,-13,-1,,8.5,,,19.36,,42.5,,19.411111,12.988889,26.111111,0.592667,,13.033333,66.771173
US_WI_55067,2021-07-02,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,9,8074,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,52,65,-22,,,13.83,,9.54,23.85,,36.25,10.97,17.233333,8.605556,25.538889,0.0762,,9.672222,61.233518
US_WI_55067,2021-07-03,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,38,8112,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,34,,-16,,,15.86,,,14.83,,27.62,,22.25,13.388889,30.7,0.0508,,14.794444,62.882763
US_WI_55067,2021-07-04,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,38,8150,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-8,,,13.5,,9.64,23.63,13.98,30.38,12.06,23.833333,15.188889,30.327778,0.0,,17.572222,68.201323
US_WI_55067,2021-07-05,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,0,8150,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-58,,6.32,17.68,,10.52,32.41,15.15,39.15,12.21,26.433333,21.616667,32.111111,2.003778,,19.705556,66.749133
US_WI_55067,2021-07-06,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,5,8155,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,36,,-14,,,11.1,6.58,9.04,26.3,9.45,41.51,8.63,21.883333,15.9,29.444444,9.93775,,18.727778,82.413611
US_WI_55067,2021-07-07,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,0,8155,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-16,,,12.58,,,20.13,11.74,37.32,,14.661111,12.088889,17.766667,13.68425,,13.705556,94.110148
US_WI_55067,2021-07-08,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,12,8167,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,34,,-19,2,,14.13,8.28,8.77,33.13,,42.39,10.72,15.255556,10.727778,21.216667,1.298222,,10.261111,72.306487
US_WI_55067,2021-07-09,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,8,8175,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,22,24,-22,,,11.56,,7.71,26.98,8.67,32.76,11.56,17.183333,9.016667,24.938889,0.1016,,11.244444,68.364745
US_WI_55067,2021-07-10,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,19,8194,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,19,,-11,,,11.33,,,19.05,,37.59,10.3,18.7,11.005556,25.35,0.0254,,12.294444,66.528304
US_WI_55067,2021-07-11,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2221,51,13,8207,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-6,,,12.16,,10.64,28.37,,33.43,10.13,18.405556,9.477778,26.216667,0.0,,10.827778,61.473221
US_WI_55067,2021-07-12,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,4,0,2225,51,8,8215,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-12,1,6.85,11.42,,10.05,25.57,13.24,43.38,13.24,18.538889,10.072222,25.777778,0.0,,11.788889,64.962111
US_WI_55067,2021-07-13,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2225,51,5,8220,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,26,,-7,2,,9.85,7.97,7.5,26.74,,39.87,14.54,20.483333,12.311111,27.588889,0.2032,,14.622222,69.240612
US_WI_55067,2021-07-14,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2225,51,13,8233,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-11,3,8.66,7.36,6.93,14.29,20.35,,35.94,10.39,20.722222,15.216667,26.505556,4.789714,,16.844444,78.617509
US_WI_55067,2021-07-15,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,2226,51,5,8238,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,40,,-11,0,9.3,9.3,,10.7,25.58,7.91,48.83,8.84,19.561111,15.833333,25.266667,10.559143,,15.005556,75.09472
US_WI_55067,2021-07-16,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2226,51,7,8245,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,24,34,-14,,,12.02,,,20.19,12.5,36.53,10.09,19.116667,11.511111,26.172222,0.4318,,13.25,68.931555
US_WI_55067,2021-07-17,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2226,51,13,8258,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,22,,-7,,,14.37,,,21.28,9.58,35.65,8.51,19.227778,10.811111,26.672222,0.0762,,12.777778,66.380374
US_WI_55067,2021-07-18,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2226,51,7,8265,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-5,,,10.41,,,22.79,13.87,44.1,18.33,19.244444,10.738889,26.905556,0.028222,,13.461111,69.341299
US_WI_55067,2021-07-19,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,2227,51,4,8269,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-12,3,,16.59,8.29,6.91,30.41,13.82,39.17,11.06,20.722222,12.883333,28.177778,0.0508,,15.572222,72.522939
US_WI_55067,2021-07-20,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2227,51,0,8269,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,27,,-8,3,7.72,13.63,8.18,,21.35,9.99,38.16,9.09,21.583333,15.761111,27.1,0.0,,17.105556,75.81163
US_WI_55067,2021-07-21,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2227,51,10,8279,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-11,1,,19.79,7.31,17.64,21.08,6.45,42.16,12.91,17.588889,11.3,24.261111,0.0254,,11.683333,68.485155
US_WI_55067,2021-07-22,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2227,51,12,8291,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,29,,-11,1,,14.15,11.32,12.13,28.71,6.07,48.94,6.07,19.077778,14.216667,25.066667,0.084667,,14.705556,75.908963
US_WI_55067,2021-07-23,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,2228,51,7,8298,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,19,28,-14,,,12.56,10.88,12.14,40.18,9.63,43.53,9.21,23.188889,17.294444,30.0,3.640667,,19.655556,80.668009
US_WI_55067,2021-07-24,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2228,51,24,8322,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,22,,-7,,7.36,12.76,8.34,10.79,29.93,9.81,30.91,8.34,24.294444,18.822222,29.105556,15.022286,,19.227778,73.49794
US_WI_55067,2021-07-25,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2228,51,9,8331,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-1,,,18.01,7.11,9.95,25.12,14.22,44.55,13.27,21.722222,13.127778,29.188889,1.2446,,13.122222,58.281959
US_WI_55067,2021-07-26,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2228,51,10,8341,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-13,1,5.76,21.24,11.52,15.48,37.08,12.6,47.52,16.2,22.222222,13.2,30.855556,0.0,,14.916667,63.519087
US_WI_55067,2021-07-27,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2228,51,7,8348,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,42,,-10,-1,,13.06,9.14,13.49,30.47,11.75,41.79,12.62,22.177778,16.461111,28.2,12.591143,,17.55,75.176302
US_WI_55067,2021-07-28,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,2,0,2230,51,7,8355,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-9,3,,9.71,,10.14,17.74,,29.99,7.6,21.661111,16.427778,27.205556,1.778,,19.25,86.302361
US_WI_55067,2021-07-29,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2230,51,13,8368,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,62,,-16,-2,,7.63,,,25.28,13.36,37.68,7.63,21.932099,17.425926,26.432099,16.848667,,18.277778,79.927829
US_WI_55067,2021-07-30,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2230,51,9,8377,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,66,36,-18,,,11.26,9.38,,28.14,12.66,41.27,9.85,17.972222,11.338889,24.388889,0.0,,12.022222,68.498984
US_WI_55067,2021-07-31,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2230,51,11,8388,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,72,,-11,,,10.42,,,19.36,12.91,36.24,13.4,19.388889,14.422222,25.372222,0.254,,15.311111,77.478272
US_WI_55067,2021-08-01,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2230,51,6,8394,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-4,,,9.26,6.95,6.95,19.45,7.87,33.8,7.41,18.05,12.583333,22.85,1.2954,,12.172222,68.701667
US_WI_55067,2021-08-02,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,6,0,2236,51,7,8401,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-11,1,,13.54,7.22,,36.57,10.38,39.73,13.99,16.955556,8.955556,24.95,0.0254,,11.094444,68.554865
US_WI_55067,2021-08-03,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2236,51,2,8403,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,29,,-7,2,,11.46,8.25,8.25,28.42,6.88,41.26,6.88,18.922222,11.416667,25.972222,0.0,,13.616667,71.527171
US_WI_55067,2021-08-04,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,3,0,2239,51,4,8407,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-9,1,,13.89,11.11,8.33,26.85,,37.49,13.42,20.111111,12.2,27.883333,0.0,,14.938889,72.301161
US_WI_55067,2021-08-05,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,3,0,2242,51,10,8417,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,31,,-11,3,,17.61,,9.02,28.78,6.87,38.23,10.74,19.677778,14.283333,25.688889,0.036286,,15.633333,77.700441
US_WI_55067,2021-08-06,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,2243,51,6,8423,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,23,34,-16,,7.21,13.99,11.87,14.84,27.56,,38.59,6.79,20.294444,16.222222,26.566667,1.197429,,16.816667,80.639219
US_WI_55067,2021-08-07,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2243,51,23,8446,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,19,,-12,,9.04,11.89,9.99,8.09,22.83,9.99,40.9,9.51,19.2,16.138889,24.683333,4.680857,,17.772222,91.559517
US_WI_55067,2021-08-08,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2243,51,9,8455,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-8,,,9.77,7.91,6.98,20.0,15.82,30.24,,21.061111,18.572222,26.327778,22.896286,,19.788889,92.542922
US_WI_55067,2021-08-09,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,11,0,2254,51,4,8459,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-14,,7.25,17.23,9.97,6.8,25.84,10.88,43.07,11.33,21.755556,18.777778,27.0,18.650857,,19.655556,87.926253
US_WI_55067,2021-08-10,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,2255,51,0,8459,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,24,,-8,3,,10.68,10.68,8.45,26.25,6.67,40.93,,21.9,15.911111,28.516667,3.81,,19.905556,88.549802
US_WI_55067,2021-08-11,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,3,0,2258,51,10,8469,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-9,4,,10.54,15.8,,34.24,,43.46,8.78,22.092593,17.796296,27.62963,6.392333,,20.185185,89.086092
US_WI_55067,2021-08-12,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,7,0,2265,51,0,8469,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,32,,-13,2,,6.99,10.25,9.32,29.35,9.78,45.19,9.32,19.574074,13.802469,26.179012,16.340667,,14.537037,72.888402
US_WI_55067,2021-08-13,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,1,0,2266,51,20,8489,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,24,30,-17,,,11.0,11.5,,26.49,,46.48,7.5,17.494444,10.105556,23.711111,0.2794,,9.383333,59.998553
US_WI_55067,2021-08-14,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2266,51,18,8507,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,17,,-13,,,18.23,9.9,,25.52,12.5,40.1,,16.588889,7.5,25.7,0.0254,,9.566667,63.328258
US_WI_55067,2021-08-15,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,0,0,2266,51,0,8507,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-5,,,12.61,,13.12,19.17,12.61,32.79,,19.027778,10.611111,26.805556,0.0,,12.711111,66.906805
US_WI_55067,2021-08-16,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,17,0,2283,51,19,8526,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-15,2,,12.36,7.32,11.9,22.89,15.11,40.28,,19.038889,10.938889,26.138889,0.0,,13.211111,69.106675
US_WI_55067,2021-08-17,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,4,0,2287,51,1,8527,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,22,,-11,2,,14.7,,,26.08,9.01,42.2,9.48,19.272222,10.916667,26.833333,0.0,,14.177778,72.516645
US_WI_55067,2021-08-18,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,5,0,2292,51,5,8532,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,,,-12,1,7.67,13.98,14.43,9.47,28.41,9.92,43.75,9.02,21.0,13.033333,28.888889,0.0,,15.944444,72.984974
US_WI_55067,2021-08-19,ChIJ_bQO3li-VE0R8XF-n_yK0Hc,Q495326,geoId/55067,US,United States of America,WI,Wisconsin,55067,Langlade County,US,USA,2,3,0,2295,51,14,8546,19175,9642,9533,1997,2180,1777,1970,2024,3145,2997,1880,1205,1799706,45.216667,-89.0,2300,33,,-15,2,6.82,12.73,7.28,12.28,31.83,,52.3,,21.905556,13.516667,29.644444,0.0,,16.627778,72.179442
