location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19191,2021-12-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2791,44,0,11787,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-3,5.12,6.59,5.12,6.59,9.88,6.59,7.69,19.4,8.42,5.86,30.75,8.79,5.12,-1.122222,-5.227778,5.177778,0.8382,113.453333,-5.994444,69.956026
US_IA_19191,2021-12-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2791,44,0,11787,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,3,,-9,5.64,9.39,11.27,6.26,15.97,7.2,7.51,22.23,8.14,,34.13,6.26,5.32,2.644444,-2.288889,7.072222,0.0508,113.453333,-3.844444,62.886845
US_IA_19191,2021-12-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2791,44,55,11842,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,13,,-10,,8.33,10.25,5.13,13.78,8.33,7.69,23.39,8.65,6.41,34.29,,5.13,1.5,-2.533333,6.527778,0.0,114.3,-1.455556,80.837789
US_IA_19191,2021-12-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,79,0,2870,44,0,11842,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-2,,-12,5.86,7.58,5.86,5.86,6.89,,4.82,24.8,8.27,5.51,23.42,,,11.133333,4.6,19.744444,0.0,99.06,9.238889,88.407141
US_IA_19191,2021-12-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2870,44,13,11855,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-48,,-46,,7.0,9.19,,10.5,,,18.38,,,32.82,,,3.261111,-3.272222,18.833333,5.7404,64.77,-1.161111,73.038936
US_IA_19191,2021-12-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2870,44,28,11883,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,15,,-14,,7.75,,,11.83,,,24.07,6.53,6.53,22.85,,10.2,-5.2,-8.2,-0.922222,0.0,,-9.061111,74.652163
US_IA_19191,2021-12-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2870,44,0,11883,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,16,,-6,,9.32,,,,,,16.86,,8.43,26.62,,,-4.572222,-7.15,-2.277778,0.0,,-8.538889,74.093735
US_IA_19191,2021-12-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2870,44,4,11887,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-23,6.59,11.86,,,14.93,,,20.64,7.03,,30.74,7.47,,-6.055556,-8.005556,-2.466667,0.0254,,-8.433333,83.614859
US_IA_19191,2021-12-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2870,44,0,11887,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,8,,-16,8.6,9.38,10.17,,15.64,8.21,7.82,22.68,,6.26,32.85,8.21,,-2.438889,-5.977778,1.733333,0.0,,-6.066667,76.448267
US_IA_19191,2021-12-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2870,44,27,11914,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,14,,-17,6.1,9.36,6.51,7.32,15.05,,6.51,23.19,,,31.32,,,-7.3,-11.45,-1.027778,0.0,,-11.45,72.499667
US_IA_19191,2021-12-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,79,0,2949,44,7,11921,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,29,,-22,,,7.45,,17.79,7.86,,30.61,6.21,6.62,26.89,,7.45,-8.422222,-12.944444,-2.244444,0.028222,,-12.827778,70.860231
US_IA_19191,2021-12-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2949,44,6,11927,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,36,,-38,,7.52,,,29.2,,,25.66,,7.96,32.74,,,-1.372222,-6.344444,4.666667,0.0,,-7.172222,64.861938
US_IA_19191,2021-12-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2949,44,0,11927,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-20,,-70,,,,,13.65,,,23.39,,,26.32,,,2.283333,-2.783333,7.805556,0.0,,0.833333,90.28687
US_IA_19191,2021-12-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2949,44,0,11927,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-66,,10.72,,,15.82,,,21.94,7.65,,31.64,,,1.7,-2.488889,5.827778,0.0,,-2.95,71.439184
US_IA_19191,2021-12-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2949,44,0,11927,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-43,6.82,14.1,8.64,,16.82,,,15.91,,,35.92,7.28,7.28,-3.572222,-8.566667,2.111111,0.0,,-7.661111,73.353671
US_IA_19191,2021-12-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2949,44,0,11927,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-50,11.14,8.25,,7.01,20.22,6.6,,19.81,7.43,,29.71,,,-0.105556,-5.872222,2.255556,3.302,,-2.538889,83.840718
US_IA_19191,2021-12-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,2949,44,42,11969,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-28,,-42,6.84,12.88,6.04,,14.49,7.65,,21.33,7.65,,36.22,,,-6.133333,-8.572222,-1.872222,0.479778,78.74,-9.694444,76.098965
US_IA_19191,2021-12-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,72,1,3021,45,17,11986,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,2,,-39,9.47,7.82,,8.64,22.64,6.58,,24.69,,,34.98,8.64,,-11.983333,-19.822222,-1.861111,2.5908,30.48,-14.466667,81.930646
US_IA_19191,2021-12-30,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3021,45,6,11992,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,13,,-40,,9.12,7.88,,16.16,6.22,7.05,30.67,,6.22,31.09,7.05,6.63,-9.027778,-14.044444,-3.611111,0.0762,83.82,-11.294444,83.786222
US_IA_19191,2021-12-31,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3021,45,0,11992,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-5,,-60,,7.35,14.7,,10.37,9.94,6.92,21.61,,6.92,23.34,,,-2.961111,-6.122222,-1.722222,0.056444,93.98,-4.311111,90.667284
US_IA_19191,2022-01-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3021,45,0,11992,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-48,,-52,,10.3,10.75,7.62,13.44,,,20.61,,,38.08,,,-12.772222,-16.188889,-4.216667,0.0254,115.57,-15.8,78.306506
US_IA_19191,2022-01-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3021,45,0,11992,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-22,7.31,10.96,9.75,7.71,19.09,,,21.52,6.09,,40.61,,,-19.266667,-24.127778,-13.6,0.0,93.98,-23.716667,67.99606
US_IA_19191,2022-01-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3021,45,0,11992,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-5,,-28,8.16,9.86,9.86,,12.58,,7.48,19.72,5.44,5.44,30.94,5.1,5.44,-14.288889,-20.483333,-5.611111,0.0,93.98,-18.361111,71.364312
US_IA_19191,2022-01-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3021,45,44,12036,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-1,,-14,7.21,8.19,8.85,4.59,18.35,6.88,6.88,27.2,,7.54,34.09,,6.23,-4.805556,-9.783333,-0.088889,0.0,93.98,-8.088889,77.991721
US_IA_19191,2022-01-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,86,0,3107,45,2,12038,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-17,,-15,5.01,10.01,10.01,5.95,10.95,6.57,5.63,24.09,7.51,,32.23,6.57,7.51,-8.55,-13.372222,-0.794444,0.127,93.98,-11.472222,79.716427
US_IA_19191,2022-01-06,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3107,45,0,12038,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-15,,-12,5.48,8.71,,9.67,11.28,7.09,,23.21,8.38,5.48,28.37,4.84,4.84,-17.066667,-21.055556,-12.044444,0.423333,83.82,-20.427778,75.327572
US_IA_19191,2022-01-07,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3107,45,8,12046,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-12,5.41,8.12,,5.41,14.88,6.76,5.75,26.37,5.07,,34.15,4.73,6.42,-21.05,-25.061111,-14.716667,0.0254,93.98,-24.494444,73.975788
US_IA_19191,2022-01-08,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3107,45,11,12057,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-7,,-15,6.06,8.49,7.27,,13.34,,,21.42,8.89,6.46,35.56,,6.06,-9.95,-14.705556,-3.983333,0.0508,93.98,-13.661111,74.546975
US_IA_19191,2022-01-09,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3107,45,0,12057,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-22,8.11,6.27,,,13.64,,5.53,21.38,,5.9,35.75,5.16,6.27,-11.177778,-17.927778,-1.994444,0.028222,93.98,-15.122222,72.823468
US_IA_19191,2022-01-10,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3107,45,0,12057,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-13,,-18,6.07,11.81,7.98,6.07,11.81,7.98,5.43,24.27,6.07,5.75,36.08,7.34,,-15.272222,-19.433333,-11.522222,0.0,93.98,-21.511111,59.095717
US_IA_19191,2022-01-11,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3107,45,10,12067,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-15,,-16,5.26,9.87,9.54,5.26,13.48,6.58,9.54,20.39,6.91,9.54,33.21,8.55,5.92,-11.216667,-17.961111,2.411111,0.0,83.82,-16.661111,64.276489
US_IA_19191,2022-01-12,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,122,0,3229,45,7,12074,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-16,7.65,8.98,8.32,,16.96,7.98,6.99,23.28,,6.99,34.26,5.66,8.65,1.422222,-1.833333,4.9,0.0254,83.82,-2.033333,77.957648
US_IA_19191,2022-01-13,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3229,45,12,12086,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-3,,-12,5.95,6.94,6.94,6.94,17.19,10.58,7.93,24.13,,6.94,34.05,5.95,5.62,-0.333333,-4.683333,5.038889,0.0,70.273333,-2.05,88.371404
US_IA_19191,2022-01-14,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3229,45,3,12089,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-43,,-26,8.24,7.91,5.93,7.58,14.5,11.21,,27.35,5.93,4.94,39.55,,,-2.655556,-7.538889,1.816667,0.0,63.5,-4.322222,88.540585
US_IA_19191,2022-01-15,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3229,45,0,12089,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-15,,-9,,9.66,7.65,,14.89,,,16.91,6.04,,37.84,,,-10.527778,-15.166667,-6.005556,5.4356,64.77,-14.4,73.51581
US_IA_19191,2022-01-16,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3229,45,7,12096,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-21,5.58,,7.44,,14.88,9.3,,24.18,6.32,,34.59,,10.41,-11.466667,-17.994444,-5.894444,0.042333,143.086667,-13.405556,85.737923
US_IA_19191,2022-01-17,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3229,45,0,12096,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-27,8.41,13.46,6.39,7.4,13.8,9.42,7.07,21.54,8.08,6.73,35.67,6.73,6.73,-4.261111,-6.677778,-1.772222,0.056444,136.313333,-7.1,80.910124
US_IA_19191,2022-01-18,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3229,45,0,12096,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-16,6.95,6.62,7.28,,10.93,7.62,,27.15,,6.95,42.71,6.29,6.95,-2.177778,-5.861111,2.627778,0.0,126.153333,-4.438889,84.790367
US_IA_19191,2022-01-19,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,155,1,3384,46,27,12123,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-13,,-15,4.51,6.44,10.31,7.73,19.32,7.73,6.76,21.58,9.34,,46.38,8.37,6.12,-10.527778,-16.011111,2.538889,0.0508,126.153333,-14.561111,72.491607
US_IA_19191,2022-01-20,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3384,46,5,12128,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-16,,-14,7.08,11.58,9.65,,14.15,7.08,8.36,20.26,5.47,5.15,33.13,4.83,4.5,-19.088889,-23.488889,-14.166667,0.0,102.446667,-23.388889,68.97458
US_IA_19191,2022-01-21,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3384,46,19,12147,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-11,,5.72,8.07,,13.79,7.74,6.05,15.13,4.71,,35.98,,6.05,-19.744444,-25.272222,-12.161111,0.0,102.446667,-23.666667,71.133405
US_IA_19191,2022-01-22,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3384,46,7,12154,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-17,,-14,6.05,7.26,6.05,6.05,7.26,,,16.12,6.45,,31.85,,6.45,-9.294444,-13.283333,-4.527778,0.508,102.446667,-13.494444,71.753901
US_IA_19191,2022-01-23,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3384,46,0,12154,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-17,9.88,7.6,9.88,,7.6,5.32,5.32,26.23,,6.46,28.14,6.46,7.6,-13.872222,-19.894444,-9.933333,1.55575,112.606667,-16.75,79.092964
US_IA_19191,2022-01-24,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3384,46,0,12154,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-15,,10.41,7.16,,10.08,8.78,5.53,24.39,,5.85,31.55,5.2,,-11.244444,-15.333333,-7.6,1.3208,160.02,-14.111111,79.517684
US_IA_19191,2022-01-25,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3384,46,21,12175,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-23,,-14,4.6,7.89,6.25,6.58,14.8,8.55,6.91,13.15,6.91,6.25,36.83,,4.93,-20.022222,-25.794444,-13.744444,0.508,176.953333,-23.794444,71.985409
US_IA_19191,2022-01-26,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,139,0,3523,46,3,12178,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-19,10.35,8.01,7.01,4.67,10.35,10.02,7.01,22.04,6.34,6.68,39.07,,,-21.7,-28.844444,-11.011111,0.0,176.953333,-25.488889,71.539624
US_IA_19191,2022-01-27,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3523,46,5,12183,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-12,,9.72,7.56,7.92,9.0,7.56,8.28,21.6,5.04,6.48,29.52,8.28,,-4.794444,-11.661111,0.233333,0.0,176.953333,-9.15,71.828964
US_IA_19191,2022-01-28,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3523,46,6,12189,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-10,,-13,8.45,8.08,6.61,,7.71,10.29,8.08,18.37,6.98,6.98,26.09,5.88,,-13.683333,-21.172222,-4.172222,0.028222,176.953333,-18.761111,65.735403
US_IA_19191,2022-01-29,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3523,46,3,12192,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-2,,-20,,9.57,,,9.14,11.31,,17.41,,,28.29,10.01,6.96,-10.744444,-16.15,-3.861111,0.0,170.18,-16.038889,65.225838
US_IA_19191,2022-01-30,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3523,46,0,12192,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,,,-23,,,,7.42,13.19,,7.42,16.08,,7.01,38.75,,,-7.522222,-12.45,-4.127778,0.0,163.406667,-10.405556,80.001594
US_IA_19191,2022-01-31,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3523,46,0,12192,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-13,,-14,4.91,10.53,6.67,,6.32,7.72,9.12,20.71,5.62,5.97,31.94,4.91,,-8.105556,-13.427778,-0.805556,0.0,163.406667,-10.444444,83.457264
US_IA_19191,2022-02-01,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3523,46,22,12214,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-8,,-14,8.05,7.35,6.3,5.25,10.15,6.3,6.65,19.24,,6.65,31.14,6.3,,-1.483333,-9.194444,2.327778,0.0,153.246667,-5.938889,71.938072
US_IA_19191,2022-02-02,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,76,0,3599,46,4,12218,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-7,,-15,8.05,6.5,6.5,6.5,9.6,8.98,6.2,23.85,7.75,10.22,36.24,4.65,5.89,-13.383333,-15.488889,-9.305556,0.127,153.246667,-18.338889,66.478363
US_IA_19191,2022-02-03,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3599,46,0,12218,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-9,,-9,5.2,11.05,5.85,5.2,,10.4,5.52,20.8,5.85,5.2,38.02,9.75,6.17,-16.85,-21.555556,-13.122222,0.0,146.473333,-23.144444,58.38316
US_IA_19191,2022-02-04,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3599,46,13,12231,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,-2,,-9,4.71,7.74,5.72,5.38,9.09,8.41,10.77,19.52,4.71,7.4,32.98,7.4,5.72,-17.572222,-22.572222,-11.661111,0.0,146.473333,-21.75,69.956198
US_IA_19191,2022-02-05,ChIJRxD1G55U-ocRj906wI6aURU,Q485361,geoId/19191,US,United States of America,IA,Iowa,19191,Winneshiek County,US,USA,2,0,0,3599,46,10,12241,20129,9989,10140,1846,2962,2960,1960,2029,2846,2721,1572,1233,1792818,43.283333,-91.866667,690,82.04,6,,-8,7.02,9.76,,,10.93,6.63,12.49,20.68,5.46,5.85,32.0,7.8,,-15.427778,-21.95,-5.416667,0.1016,146.473333,-19.377778,71.901027
