location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13299,2020-11-22,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,2,0,2583,79,,,0,0,1,0,1,0,0,0,0,0,50,38,152,376,300,237,259,186,168,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,34,62,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,2,7,-16,,5.58,7.14,3.13,7.37,9.6,4.47,4.91,4.02,6.25,4.02,,6.47,4.24,,,,3.13,5.14,10.49,17.19,,4.24,3.57,4.91,,31.48,3.57,4.02,4.02,3.35,4.24,18.627778,13.716667,25.011111,0.112889,12.722222,71.332065
US_GA_13299,2020-11-23,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,3,0,2586,79,,,0,0,0,0,0,1,0,0,0,0,50,38,152,376,300,238,259,186,168,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,34,62,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-1,6,-21,5,5.05,4.84,4.04,10.09,6.26,4.44,5.45,3.43,6.86,6.06,4.44,6.66,3.63,5.05,,3.43,,,9.69,20.39,4.24,8.68,5.65,,4.44,31.7,,5.85,5.05,4.84,3.03,17.5,12.511111,24.422222,0.592667,10.577778,66.377182
US_GA_13299,2020-11-24,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,12,-1,2598,78,,,0,0,1,0,2,2,0,4,-1,0,50,38,153,376,302,240,259,190,167,114,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,6,8,26,28,0,0,0,0,0,0,0,2,-1,0,1,0,2,5,14,22,39,36,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,10,12,-23,5,5.31,7.55,,8.98,7.76,3.88,4.7,3.27,8.78,5.72,,9.39,4.29,4.9,3.67,4.49,3.88,3.47,8.57,21.64,3.06,6.33,5.92,5.51,3.88,34.71,3.06,4.9,4.9,7.14,5.31,14.383333,8.455556,23.005556,0.0254,7.166667,64.102109
US_GA_13299,2020-11-25,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,12,0,2610,78,,,0,1,0,0,0,1,0,2,0,0,50,39,153,376,302,241,259,192,167,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,26,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,36,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,18,32,-27,5,3.04,9.74,,7.1,5.48,5.88,4.67,4.67,6.49,4.46,,5.48,,3.65,,5.68,,3.04,9.54,20.09,4.67,6.29,5.28,,,28.61,,3.04,3.65,3.86,5.68,18.472222,10.855556,26.527778,0.0,11.7,67.404195
US_GA_13299,2020-11-26,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,11,0,2621,78,,,0,0,0,1,0,1,1,0,1,0,50,39,153,377,302,242,260,192,168,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,26,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,36,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-73,-32,-75,18,,7.26,,9.37,4.68,,4.45,3.28,4.92,3.98,,5.38,,,,4.45,4.68,3.51,6.79,15.69,,4.21,,5.62,3.51,32.31,4.45,5.38,7.49,,3.28,19.672222,13.544444,27.527778,0.508,14.177778,73.686184
US_GA_13299,2020-11-27,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,3,1,2624,79,,,0,0,0,0,0,0,0,3,0,0,50,39,153,377,302,242,260,195,168,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,36,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-5,-12,-52,14,6.52,6.52,4.42,9.05,5.26,5.89,4.63,4.42,5.26,5.89,,5.68,3.79,3.37,,5.26,4.0,3.79,8.84,15.36,4.42,5.89,,2.94,6.52,28.61,4.0,7.99,,,4.0,19.994444,15.022222,26.577778,0.804333,15.738889,79.792488
US_GA_13299,2020-11-28,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,3,0,2627,79,,,0,0,1,1,0,0,0,1,0,0,50,39,154,378,302,242,260,196,168,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,27,28,0,0,0,0,0,0,0,1,0,0,1,0,2,5,14,22,39,37,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-7,-8,-15,,2.99,5.55,,9.61,6.41,,4.27,3.2,9.4,5.98,4.48,4.7,3.42,3.84,4.91,3.2,6.41,4.48,4.7,14.31,,6.19,2.99,3.84,5.55,31.6,4.06,4.48,,,,18.377778,15.694444,23.088889,8.636,15.038889,84.92235
US_GA_13299,2020-11-29,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,2,0,2629,79,,,0,0,0,1,0,0,1,0,0,0,50,39,154,379,302,242,261,196,168,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,27,28,0,0,0,0,0,0,0,1,0,0,1,0,2,5,14,22,39,38,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,3,-2,-12,,5.75,5.97,,5.33,5.11,4.9,3.41,2.98,7.46,5.33,,5.33,4.69,4.9,2.98,4.47,3.41,,5.11,16.83,4.69,6.82,,3.41,3.83,35.37,3.41,5.97,3.2,3.41,,16.044444,14.527778,20.005556,5.007429,12.455556,83.033912
US_GA_13299,2020-11-30,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,0,0,2629,79,,,0,0,0,0,0,0,0,0,0,0,50,39,154,379,302,242,261,196,168,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,38,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-5,0,-12,5,4.74,7.29,,7.47,7.47,6.56,6.19,4.55,7.29,5.28,4.01,8.2,4.55,3.64,,4.92,3.1,2.55,6.38,20.95,5.46,5.28,6.19,5.28,4.37,36.61,2.92,6.56,6.74,4.37,4.92,17.088889,11.055556,21.355556,9.017,11.166667,70.726338
US_GA_13299,2020-12-01,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,11,2,2640,81,,,0,0,0,1,0,0,0,1,0,0,50,39,154,380,302,242,261,197,168,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,27,28,0,0,0,0,0,0,0,2,0,0,1,0,2,5,14,22,39,40,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,4,1,-12,4,2.73,7.35,,7.01,4.79,5.47,2.91,3.59,9.06,4.45,3.76,7.35,2.39,3.93,,3.25,4.62,2.91,8.89,21.03,4.1,5.64,2.73,3.59,3.08,28.38,2.39,4.96,4.62,3.08,4.27,6.05,0.805556,11.4,5.6134,-3.227778,51.823717
US_GA_13299,2020-12-02,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,11,1,2651,82,,,0,1,0,1,0,0,0,0,0,0,50,40,154,381,302,242,261,197,168,114,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,40,61,32,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,0,-1,-13,6,2.54,7.95,3.72,9.81,9.14,4.4,3.72,4.91,5.25,4.74,3.21,8.8,4.4,3.38,,5.42,4.06,4.4,8.46,18.28,5.25,5.08,6.09,4.57,5.08,30.8,2.71,3.38,6.09,5.42,4.23,3.744444,-2.455556,13.733333,0.0,-3.3,60.223824
US_GA_13299,2020-12-03,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,10,0,2661,82,,,0,0,0,2,0,1,2,1,0,2,50,40,154,383,302,243,263,198,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,1,1,0,2,5,14,22,39,40,61,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,7,3,-13,5,2.37,6.93,,9.64,6.09,3.21,4.23,4.74,8.46,4.57,4.91,7.78,3.04,3.72,,4.74,3.72,6.76,8.79,19.28,4.57,6.09,4.74,4.06,3.89,32.47,3.55,3.38,4.57,4.74,4.06,6.727778,-1.772222,18.144444,0.0,2.016667,72.690301
US_GA_13299,2020-12-04,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,9,0,2670,82,,,0,0,0,0,0,0,0,0,0,0,50,40,154,383,302,243,263,198,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,40,61,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-8,-4,-14,6,,7.84,3.06,9.75,6.5,3.25,,3.44,9.75,3.82,5.16,8.99,4.21,5.16,,2.87,,3.44,8.41,17.21,5.74,7.84,3.63,2.87,3.82,31.74,2.68,5.35,4.21,3.63,4.4,14.716667,8.661111,23.2,1.566333,9.455556,73.90166
US_GA_13299,2020-12-05,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,12,0,2682,82,,,0,0,0,0,0,0,0,0,0,0,50,40,154,383,302,243,263,198,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,40,61,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,1,2,-5,,4.88,7.77,,6.66,4.22,3.33,,,6.44,6.66,,6.44,,,,,3.77,4.44,6.21,12.87,4.0,3.33,,3.55,3.55,29.3,,4.22,3.11,3.55,,12.205556,4.622222,20.727778,2.497667,5.7,65.522484
US_GA_13299,2020-12-06,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,0,0,2682,82,,,0,0,0,0,0,0,0,0,0,0,50,40,154,383,302,243,263,198,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,40,61,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,1,1,-12,,5.98,4.87,4.21,9.08,3.77,3.99,3.32,4.65,8.86,3.54,3.32,5.54,,,4.21,,,5.1,6.42,22.38,,5.1,,,,36.11,3.99,4.21,4.43,5.98,3.99,10.266667,4.694444,18.072222,0.0,4.311111,67.519454
US_GA_13299,2020-12-07,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,10,-1,2692,81,,,0,0,1,1,1,0,0,1,0,0,50,40,155,384,303,243,263,199,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,40,61,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-7,0,-13,4,4.43,5.72,3.69,8.49,7.75,5.17,,4.06,9.96,4.98,4.06,9.22,2.77,2.95,3.14,3.87,3.69,4.06,9.59,22.51,4.24,7.75,5.17,3.69,4.61,31.18,3.14,4.8,2.77,4.43,3.32,12.866667,7.022222,17.55,0.6096,6.144444,65.625021
US_GA_13299,2020-12-08,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,25,0,2717,81,,,1,0,0,2,1,0,1,0,0,0,51,40,155,386,304,243,264,199,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,1,0,1,0,2,5,14,22,39,40,62,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-3,-4,-10,5,4.31,7.5,3.19,11.81,7.31,3.75,4.31,,7.5,4.31,4.69,7.5,3.38,3.0,4.69,3.94,,3.0,9.75,20.44,4.5,7.69,3.94,4.88,5.06,31.12,3.38,4.31,4.31,5.44,5.62,6.022222,0.061111,14.088889,0.0508,-1.188889,60.123618
US_GA_13299,2020-12-09,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,12,0,2729,81,,,0,0,0,1,1,0,0,0,0,0,51,40,155,387,305,243,264,199,168,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,39,40,62,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-5,1,-11,6,4.53,6.04,3.96,9.24,7.17,3.02,4.34,3.21,8.49,6.22,5.09,7.54,3.4,3.96,3.21,5.28,3.21,4.9,8.49,21.88,3.77,7.36,6.41,3.58,5.85,33.76,3.4,7.54,3.21,4.71,4.34,6.272222,-0.994444,17.594444,0.0,0.683333,67.710209
US_GA_13299,2020-12-10,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,17,0,2746,81,,,0,0,1,2,1,1,7,1,1,0,51,40,156,389,306,244,271,200,169,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,1,1,0,2,5,14,22,39,40,62,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-4,-1,-11,4,4.0,5.52,3.24,8.57,8.0,6.86,5.71,4.0,12.57,5.52,5.14,6.86,,2.86,,5.33,,5.9,9.71,20.19,6.09,5.33,4.0,6.67,3.62,34.85,4.0,4.19,4.95,4.38,4.0,11.394444,1.372222,21.455556,0.0,4.05,62.258675
US_GA_13299,2020-12-11,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,13,0,2759,81,,,1,3,1,1,0,0,3,1,0,0,52,43,157,390,306,244,274,201,169,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,1,0,0,1,0,2,5,14,22,39,41,62,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-6,1,-12,5,4.29,4.1,2.73,8.0,6.24,4.1,2.73,3.51,8.78,,3.51,8.59,,,3.51,3.51,2.93,5.66,8.98,18.93,6.05,5.27,3.9,6.83,,25.37,2.93,6.05,5.66,4.29,5.46,10.777778,3.094444,21.433333,0.0,5.088889,69.113457
US_GA_13299,2020-12-12,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,23,0,2782,81,,,0,0,0,0,1,0,2,0,1,0,52,43,157,390,307,244,276,201,170,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,1,1,0,0,1,0,2,5,14,22,40,42,62,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,2,3,-2,,4.39,8.34,3.73,7.46,4.83,,5.48,,9.65,5.26,3.51,3.95,,,5.26,3.95,3.51,3.07,5.26,17.55,,5.04,4.39,3.95,3.07,28.51,3.51,6.8,4.61,,,13.127778,5.3,22.75,0.0,8.033333,73.688833
US_GA_13299,2020-12-13,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,14,0,2796,81,,,0,1,2,3,1,2,0,1,2,0,52,44,159,393,308,246,276,202,172,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,40,42,62,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,2,3,-11,,6.31,6.09,3.48,9.13,6.09,3.04,4.35,4.78,9.35,4.57,3.91,6.31,3.91,3.91,4.57,4.35,4.13,3.91,4.78,20.66,4.35,9.13,,,,34.79,,7.61,7.39,3.91,5.65,18.066667,13.644444,24.394444,0.028222,13.588889,78.087457
US_GA_13299,2020-12-14,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,-1,0,2795,81,,,0,-1,0,0,1,0,1,0,0,0,52,43,159,393,309,246,277,202,172,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,0,0,1,0,2,5,14,22,40,42,62,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-7,4,-13,5,2.65,5.66,,8.66,7.25,4.6,4.77,2.83,6.89,3.36,4.07,5.83,4.24,3.18,4.24,4.95,3.89,4.24,6.36,24.04,5.3,5.66,6.01,4.42,3.18,33.94,,4.6,5.83,3.36,4.07,18.644444,13.488889,25.044444,0.423333,13.15,73.106499
US_GA_13299,2020-12-15,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,33,0,2828,81,,,0,0,1,0,1,2,0,0,4,0,52,43,160,393,310,248,277,202,176,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,1,0,1,0,2,5,14,22,40,42,63,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,3,5,-12,5,,8.32,2.9,9.1,5.61,4.84,4.64,3.29,8.52,3.87,4.06,8.13,3.87,6.19,4.84,3.48,3.68,3.1,7.93,20.71,6.0,7.55,,3.48,4.26,32.9,4.64,4.84,6.0,4.06,3.29,11.811111,8.972222,16.788889,0.056444,6.038889,70.318737
US_GA_13299,2020-12-16,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,30,0,2858,81,,,1,0,0,1,2,0,2,1,1,0,53,43,160,394,312,248,279,203,177,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,1,0,0,0,0,0,1,0,1,0,2,0,2,5,14,22,41,42,64,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-8,-4,-17,9,3.28,6.17,4.25,12.16,7.14,4.82,5.6,4.25,7.14,7.14,3.47,9.65,2.7,4.05,4.05,3.86,6.37,3.28,9.84,22.0,5.6,5.79,6.17,4.25,5.21,36.66,4.63,4.82,5.4,5.21,4.82,9.316667,7.455556,13.072222,6.477,5.35,78.898614
US_GA_13299,2020-12-17,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,41,0,2899,81,,,1,0,2,1,5,3,2,1,0,0,54,43,162,395,317,251,281,204,177,116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,1,0,0,2,0,2,5,14,22,41,43,64,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,3,4,-21,9,4.2,6.6,3.4,9.2,7.2,,4.2,,8.8,6.0,,4.8,3.2,5.4,2.8,,,,10.01,20.01,,6.4,5.6,,4.2,27.01,,5.0,4.0,,3.2,8.138889,4.366667,11.655556,11.627556,4.527778,80.129417
US_GA_13299,2020-12-18,ChIJx_MSxXlU5YgRvu0v2DBH0-E,Q498353,geoId/13299,US,United States of America,GA,Georgia,13299,Ware County,US,USA,2,18,0,2917,81,,,0,1,1,1,3,0,1,1,0,2,54,44,163,396,320,251,282,205,177,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,8,27,28,0,0,0,0,0,0,0,0,1,0,2,0,2,5,14,22,41,43,65,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,35668,17742,17926,4834,4488,4847,4366,4255,4559,4205,2521,1593,420860,31.05,-82.42,908,72.666667,-7,-1,-21,9,3.16,6.33,4.43,8.23,6.12,6.54,5.91,,7.17,4.43,,5.06,4.64,3.8,,3.38,,3.59,6.75,17.3,4.64,5.7,,,2.95,31.22,3.8,5.48,3.16,,3.8,5.027778,-0.833333,12.577778,0.0,-0.7,66.914882
