location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MT_30057,2020-06-28,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,8,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,11.0,19.93,24.74,12.983333,7.544444,24.161111,2.116667,,7.685185,70.142928
US_MT_30057,2020-06-29,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,8,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-23,,21.31,32.64,8.144444,6.161111,13.9,12.643556,,5.91358,85.429128
US_MT_30057,2020-06-30,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,8,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-20,,24.0,30.49,8.261111,3.261111,14.383333,4.515556,,4.722222,77.898168
US_MT_30057,2020-07-01,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,8,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-22,10.74,20.8,31.54,11.905556,3.288889,20.716667,2.060222,,4.802469,61.807778
US_MT_30057,2020-07-02,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,3,0,11,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-24,,21.27,21.93,13.527778,2.911111,24.161111,0.8128,,2.604938,47.449291
US_MT_30057,2020-07-03,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,13,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-39,14.16,15.44,23.81,16.511111,3.661111,26.383333,0.0,,5.351852,47.278077
US_MT_30057,2020-07-04,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,15,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,14.25,16.29,33.93,16.472222,6.094444,26.955556,0.762,,7.888889,56.824857
US_MT_30057,2020-07-05,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,17,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,14.65,19.74,30.57,17.08642,6.969136,27.388889,1.185333,,6.868056,50.754995
US_MT_30057,2020-07-06,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,18,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-27,13.29,18.98,32.9,17.592593,6.814815,27.574074,0.0,,6.4375,47.889936
US_MT_30057,2020-07-07,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,19,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-23,10.81,22.82,34.83,18.259259,7.259259,27.765432,0.0,,7.291667,48.511057
US_MT_30057,2020-07-08,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,21,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-31,11.12,24.09,25.33,16.705556,9.227778,24.805556,0.0508,,3.246914,40.303335
US_MT_30057,2020-07-09,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,22,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-30,,21.19,27.85,15.772222,4.322222,26.838889,0.0,,3.851852,44.840738
US_MT_30057,2020-07-10,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,3,0,25,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-28,,16.85,28.71,17.105556,4.627778,26.938889,0.0508,,5.67284,46.999245
US_MT_30057,2020-07-11,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,4,0,29,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,14.35,34.16,18.022222,5.883333,29.744444,0.8128,,5.166667,42.802037
US_MT_30057,2020-07-12,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,29,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,12.71,14.71,35.44,19.733333,6.061111,29.994444,0.0,,4.888889,38.052018
US_MT_30057,2020-07-13,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,5,0,34,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-24,8.96,20.31,35.24,17.683333,9.827778,27.072222,0.0,,3.864198,39.716058
US_MT_30057,2020-07-14,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,34,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-21,,18.26,24.35,14.355556,3.433333,24.188889,0.1016,,0.111111,38.7241
US_MT_30057,2020-07-15,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,34,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-21,12.71,21.38,25.43,15.461111,3.033333,27.005556,0.0,,0.790123,37.196175
US_MT_30057,2020-07-16,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,3,0,37,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-24,15.78,14.03,33.91,18.027778,4.077778,29.672222,0.0,,4.055556,39.717161
US_MT_30057,2020-07-17,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,3,0,40,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-23,10.84,29.67,21.11,20.805556,7.033333,31.288889,0.0,,5.944444,38.305298
US_MT_30057,2020-07-18,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,4,0,44,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,-39,,,16.92,15.62,28.64,19.377778,9.133333,30.655556,0.2286,,6.388889,42.903336
US_MT_30057,2020-07-19,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,44,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,13.31,27.23,34.49,18.372222,6.927778,27.994444,0.0508,,4.882716,41.196782
US_MT_30057,2020-07-20,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,45,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-20,14.56,21.54,25.62,18.688889,7.366667,28.288889,0.0,,6.203704,44.261152
US_MT_30057,2020-07-21,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,47,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-24,10.13,18.58,23.65,19.716667,7.916667,30.961111,0.0,,7.080247,43.804057
US_MT_30057,2020-07-22,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,47,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-20,12.39,17.46,25.35,21.327778,9.4,31.622222,0.0,,6.833333,39.44855
US_MT_30057,2020-07-23,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,4,0,51,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-22,,22.29,33.18,20.138889,10.766667,29.6,1.100667,,11.358025,57.508552
US_MT_30057,2020-07-24,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,53,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-19,,16.8,28.38,17.238889,9.805556,27.627778,3.2766,,9.395062,59.406651
US_MT_30057,2020-07-25,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,5,0,58,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,-39,,,9.99,14.36,33.71,18.533333,8.472222,28.25,0.338667,,6.783951,46.570205
US_MT_30057,2020-07-26,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,3,0,61,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,10.69,22.56,36.21,17.838889,7.055556,29.3,0.0762,,5.580247,46.792151
US_MT_30057,2020-07-27,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,61,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-21,13.28,14.94,31.55,20.055556,7.172222,32.222222,0.0,,5.950617,40.119662
US_MT_30057,2020-07-28,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,63,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-17,,17.85,28.88,20.788889,9.122222,32.022222,0.2286,,8.469136,46.126228
US_MT_30057,2020-07-29,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,5,0,68,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-20,8.71,19.06,29.41,19.222222,11.544444,28.677778,0.874889,,9.790123,56.885712
US_MT_30057,2020-07-30,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,69,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-19,,19.81,30.82,18.166667,8.116667,30.844444,0.5334,,8.419753,53.51166
US_MT_30057,2020-07-31,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,4,0,73,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-22,,17.77,26.38,23.077778,11.266667,32.794444,0.0,,7.734568,37.8188
US_MT_30057,2020-08-01,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,74,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,10.49,17.9,29.01,23.238889,10.7,33.038889,0.536222,,8.641975,38.926546
US_MT_30057,2020-08-02,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,75,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,15.31,24.49,41.63,22.677778,10.655556,34.194444,0.127,,8.203704,39.900019
US_MT_30057,2020-08-03,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,76,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-18,9.53,20.65,44.47,22.394444,10.983333,34.122222,0.0,,8.104938,40.366827
US_MT_30057,2020-08-04,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,78,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-19,11.53,15.37,30.2,20.422222,10.55,31.427778,0.1016,,6.475309,41.85127
US_MT_30057,2020-08-05,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,78,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-20,12.2,23.28,28.82,20.611111,9.144444,31.255556,0.0,,6.487654,40.282015
US_MT_30057,2020-08-06,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,79,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-18,9.69,11.3,27.98,21.605556,11.294444,31.477778,0.028222,,6.450617,38.240303
US_MT_30057,2020-08-07,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,3,0,82,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-19,9.24,17.9,24.83,18.633333,9.805556,29.883333,0.0508,,6.333333,44.933949
US_MT_30057,2020-08-08,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,5,0,87,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,-39,,,10.86,16.61,30.04,16.894444,4.661111,27.822222,0.0,,1.611111,35.902587
US_MT_30057,2020-08-09,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,-3,0,84,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,9.93,23.58,29.79,18.688889,6.883333,27.555556,0.0,,4.067901,38.344724
US_MT_30057,2020-08-10,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,84,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-19,12.09,19.23,31.32,18.127778,6.083333,29.133333,0.0,,3.95679,39.158146
US_MT_30057,2020-08-11,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,84,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-16,13.43,13.43,34.7,19.205556,6.372222,30.266667,0.0,,3.580247,35.864899
US_MT_30057,2020-08-12,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,-1,0,83,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-23,10.79,12.95,33.44,20.577778,10.277778,29.294444,0.0,,1.987654,29.605679
US_MT_30057,2020-08-13,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,83,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-25,8.99,20.23,27.54,17.638889,8.222222,27.866667,0.0254,,3.271605,38.586505
US_MT_30057,2020-08-14,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,84,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,-17,17.09,8.84,20.63,16.066667,4.605556,26.5,0.1524,,2.469136,40.365522
US_MT_30057,2020-08-15,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,84,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,-43,,,,19.79,32.32,17.422222,3.816667,30.311111,0.0,,0.969136,33.441236
US_MT_30057,2020-08-16,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,85,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,14.5,,20.44,19.283333,4.938889,32.738889,0.0,,1.901235,31.692842
US_MT_30057,2020-08-17,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,86,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,8.77,14.03,32.75,21.761111,8.688889,34.344444,0.0,,4.790123,33.482496
US_MT_30057,2020-08-18,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,87,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,16.31,32.62,22.311111,10.116667,34.305556,0.0,,6.518519,36.458314
US_MT_30057,2020-08-19,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,89,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,19.85,30.68,21.027778,11.544444,32.183333,0.1016,,8.697531,45.806909
US_MT_30057,2020-08-20,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,-1,0,88,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,12.6,27.5,19.35,11.2,30.3,1.890889,,10.32716,56.436402
US_MT_30057,2020-08-21,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,2,0,90,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,17.44,24.65,19.283333,8.038889,30.2,0.0,,6.746914,44.309538
US_MT_30057,2020-08-22,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,90,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,,30.79,19.083333,7.238889,31.166667,0.0,,5.41358,41.117585
US_MT_30057,2020-08-23,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,91,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,16.71,22.73,19.25,7.294444,31.161111,0.0,,4.901235,39.020275
US_MT_30057,2020-08-24,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,91,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,14.36,23.33,18.883333,7.794444,30.988889,0.0,,4.67284,39.490414
US_MT_30057,2020-08-25,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,91,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,18.63,24.04,19.322222,9.566667,29.761111,0.0,,7.450617,47.133002
US_MT_30057,2020-08-26,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,91,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,9.11,13.97,21.25,17.544444,9.266667,28.866667,1.3462,,9.685185,60.210298
US_MT_30057,2020-08-27,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,92,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,17.21,28.89,17.605556,9.877778,27.505556,2.511778,,10.104938,61.381088
US_MT_30057,2020-08-28,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,92,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,13.56,23.89,15.877778,5.861111,27.233333,0.8382,,6.734568,54.493826
US_MT_30057,2020-08-29,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,92,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,13.22,35.99,17.094444,5.466667,28.716667,0.0,,3.67284,41.278186
US_MT_30057,2020-08-30,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,93,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,16.77,26.55,22.36,17.1,6.733333,28.705556,0.0,,-0.549383,30.199653
US_MT_30057,2020-08-31,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,93,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,12.96,27.11,9.444444,4.288889,20.377778,0.0,,-0.320988,51.688517
US_MT_30057,2020-09-01,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,93,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,12.45,17.04,30.81,12.177778,4.344444,23.666667,0.8382,,3.635802,57.456899
US_MT_30057,2020-09-02,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,93,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,10.41,12.25,21.44,17.961111,5.605556,28.255556,0.0,,4.191358,42.161621
US_MT_30057,2020-09-03,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,94,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,13.72,13.72,29.94,17.677778,4.911111,29.683333,0.0,,3.117284,37.998337
US_MT_30057,2020-09-04,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,1,0,95,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,,15.13,22.07,17.811111,4.294444,31.516667,0.0,,1.598765,34.300509
US_MT_30057,2020-09-05,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,95,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,11.36,20.83,30.93,19.761111,5.905556,33.977778,0.0,,1.876543,31.41585
US_MT_30057,2020-09-06,ChIJ8yGmxGaHWlMRK_HUH7YfMjI,Q496596,geoId/30057,US,United States of America,MT,Montana,30057,Madison County,US,USA,2,0,0,95,1,,,8291,4365,3926,674,738,747,897,833,1206,1753,1010,433,1740635,45.3,-111.92,9331,84.133333,,,,9.09,16.36,25.45,19.827778,6.55,33.333333,0.0,,1.407407,29.785551
