location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18027,2020-11-01,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,5,0,1058,38,,,0,0,0,0,0,2,0,1,1,0,7,8,22,54,34,176,149,127,134,145,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,485,569,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-7,,-9,,,5.52,8.12,14.62,,,6.82,,,,5.52,6.82,16.89,,6.17,,31.51,,,9.505556,3.022222,13.566667,0.0,,-0.08642,51.248688
US_IN_18027,2020-11-02,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,20,0,1078,38,,,1,1,0,2,1,4,3,1,3,2,8,9,22,56,35,180,152,128,137,147,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,14,491,583,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-4,9,-14,4,,,6.79,9.77,5.16,5.43,7.06,7.87,8.69,5.43,5.16,6.79,23.89,,5.97,5.97,29.31,3.8,,2.638889,-4.433333,11.366667,0.0,,-7.148148,48.470121
US_IN_18027,2020-11-03,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,21,0,1099,38,,,0,1,0,0,0,1,3,6,6,2,8,10,22,56,35,181,155,134,143,149,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,11,501,594,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-1,11,-19,3,4.67,4.67,11.07,15.0,,,6.15,,5.41,4.43,4.43,6.15,18.69,4.67,5.16,6.89,27.3,5.9,7.38,8.655556,-1.038889,19.505556,0.0,,-1.376543,49.550108
US_IN_18027,2020-11-04,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,12,0,1111,38,,,0,0,1,0,1,5,1,0,1,3,8,10,23,56,36,186,156,134,144,152,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,5,508,599,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-10,11,-15,3,3.94,4.93,9.86,11.09,6.9,3.45,5.42,5.67,5.91,,4.93,9.61,18.73,5.67,6.65,4.93,29.57,3.94,4.68,13.05,4.2,23.033333,0.0,,4.549383,56.723787
US_IN_18027,2020-11-05,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,26,1,1137,39,,,0,0,2,0,2,3,3,4,5,3,8,10,25,56,38,189,159,138,149,155,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,17,517,616,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-6,8,-13,3,6.12,5.36,6.63,7.65,,4.85,7.65,5.1,7.65,4.85,6.12,9.44,23.47,5.36,5.87,5.36,31.38,6.63,,14.661111,7.327778,21.994444,0.0,,6.395062,58.207942
US_IN_18027,2020-11-06,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,16,0,1153,39,,,0,0,1,1,0,3,3,1,3,1,8,10,26,57,38,192,162,139,152,156,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,11,522,627,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,3,27,-15,3,,5.87,9.61,9.61,5.34,4.27,10.15,,4.54,5.34,6.41,7.21,30.17,4.81,4.54,,33.91,5.07,,13.027778,5.216667,22.288889,0.0,,6.395062,64.746668
US_IN_18027,2020-11-07,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,9,0,1162,39,,,0,0,1,1,0,1,4,0,1,1,8,10,27,58,38,193,166,139,153,157,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,526,632,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,7,,-10,,,8.58,9.9,5.94,,5.61,6.27,,,4.62,,,16.5,5.28,6.6,4.62,30.68,6.27,7.26,12.872222,3.983333,23.744444,0.0,,6.703704,66.90926
US_IN_18027,2020-11-08,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,9,0,1171,39,,,0,0,0,0,0,2,2,1,2,0,8,10,27,58,38,195,168,140,155,157,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,530,637,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-8,,-1,,,6.86,7.18,10.12,,,9.8,,,4.9,,,21.88,5.55,6.53,,32.98,5.55,7.51,18.222222,10.155556,26.566667,0.0,,10.987654,63.100051
US_IN_18027,2020-11-09,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,34,0,1205,39,,,0,0,1,2,0,10,6,7,2,5,8,10,28,60,38,205,174,147,157,162,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,19,545,656,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-6,8,-14,4,3.94,8.4,9.19,7.61,4.46,6.56,10.77,6.56,6.3,6.04,7.09,4.46,31.51,6.3,6.3,,35.97,5.78,4.2,18.677778,12.566667,26.277778,0.0,,12.771605,68.778357
US_IN_18027,2020-11-10,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,43,3,1248,42,,,1,0,3,4,0,3,10,10,6,4,9,10,31,64,38,208,184,157,163,166,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,20,565,676,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-8,10,-14,5,3.64,5.47,10.15,5.21,5.47,5.47,15.36,5.47,5.99,5.21,8.85,5.99,32.53,5.21,6.25,,33.05,5.99,7.29,20.638889,15.405556,25.422222,0.0,,15.697531,73.231042
US_IN_18027,2020-11-11,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,21,0,1269,42,,,0,0,3,2,0,2,3,4,2,3,9,10,34,66,38,210,187,161,165,169,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,10,576,686,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-6,14,-21,6,4.2,6.29,8.13,9.97,,5.51,9.97,3.67,9.44,5.51,6.03,8.13,28.33,,,5.25,30.43,,5.51,11.616667,5.638889,21.994444,3.640667,,6.820988,73.03979
US_IN_18027,2020-11-12,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,28,1,1297,43,,,0,0,1,0,1,4,5,5,6,4,9,10,35,66,39,214,192,166,171,173,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,18,585,704,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-4,9,-14,5,3.62,4.14,8.54,9.58,,6.47,9.32,4.66,9.32,,,5.95,23.55,3.88,4.14,5.95,32.09,,4.66,5.366667,-0.488889,14.411111,0.1524,,-0.425926,66.407934
US_IN_18027,2020-11-13,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,23,0,1320,43,,,0,0,1,2,1,6,2,4,2,3,9,10,36,68,40,220,194,170,173,176,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,11,597,715,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-12,9,-14,4,4.75,,,5.02,3.96,3.7,9.77,5.55,8.45,,,5.02,24.57,5.28,4.75,3.96,32.49,6.6,6.34,6.216667,1.1,11.638889,0.0,,-0.851852,61.039477
US_IN_18027,2020-11-14,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,3,1,1323,44,,,0,0,0,0,0,0,0,0,1,1,9,10,36,68,40,220,194,170,174,177,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,598,717,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-4,,-15,,4.49,8.97,6.09,4.81,4.49,6.41,6.73,5.45,4.81,,6.09,5.13,14.42,4.49,11.22,,28.52,5.13,4.81,3.161111,-2.711111,10.305556,3.302,,-0.716049,76.054662
US_IN_18027,2020-11-15,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,8,0,1331,44,,,0,1,0,1,0,2,0,1,3,0,9,11,36,69,40,222,194,171,177,177,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,4,602,721,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-8,,-4,,,9.03,6.77,10.64,7.1,,6.45,5.81,6.13,,,7.42,20.0,6.45,5.48,,38.38,4.52,4.52,12.05,6.661111,17.838889,17.907,,6.006173,66.530783
US_IN_18027,2020-11-16,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,39,0,1370,44,,,0,0,0,1,0,6,7,4,8,8,9,11,36,70,40,228,201,175,185,185,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,21,620,742,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-4,2,-13,4,,5.49,8.88,11.23,5.75,4.18,10.19,7.31,8.88,5.22,5.22,7.05,28.21,6.53,4.96,,37.35,6.01,5.75,7.116667,0.388889,16.155556,6.7056,,-2.358025,51.057175
US_IN_18027,2020-11-17,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,30,0,1400,44,,,0,1,1,2,1,4,6,2,3,6,9,12,37,72,41,232,207,177,188,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,11,639,753,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-7,11,-14,6,3.65,4.95,10.15,7.55,4.17,4.69,8.59,6.77,9.11,5.21,5.47,8.07,26.82,7.55,7.29,6.25,32.29,7.29,6.77,6.433333,0.927778,12.583333,0.0,,-3.438272,49.372654
US_IN_18027,2020-11-18,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,25,0,1425,44,,,1,1,0,3,1,6,1,4,2,3,10,13,37,75,42,238,208,181,190,194,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,12,652,765,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-11,10,-13,5,,5.86,6.66,7.72,4.26,6.12,11.45,9.05,10.92,4.79,5.59,8.79,19.17,5.06,7.46,4.26,33.02,4.0,5.59,2.727778,-3.577778,11.261111,0.0,,-4.888889,57.645179
US_IN_18027,2020-11-19,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,25,1,1450,45,,,0,0,3,1,0,3,5,5,2,4,10,13,40,76,42,241,213,186,192,198,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,13,664,778,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-8,9,-15,5,3.71,7.41,7.41,8.21,,5.56,10.33,6.62,7.94,6.09,5.83,4.24,23.83,5.3,7.41,,33.63,4.24,5.3,11.133333,5.483333,19.111111,0.0,,-3.432099,35.963554
US_IN_18027,2020-11-20,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,86,0,1536,45,,,0,0,0,2,3,22,25,22,6,4,10,13,40,78,45,263,238,208,198,202,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,63,23,727,801,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-15,4,-14,6,4.26,,9.05,9.58,3.99,4.79,11.71,6.39,11.71,6.12,8.52,5.06,22.09,4.52,4.26,,33.0,4.79,5.85,14.227778,8.733333,18.816667,0.0,,2.197531,44.388271
US_IN_18027,2020-11-21,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,18,0,1554,45,,,0,0,0,0,0,2,4,2,4,3,10,13,40,78,45,265,242,210,202,205,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,4,741,805,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-11,,-11,,,6.4,7.36,,5.76,5.76,10.56,5.12,8.32,,,,19.83,4.8,4.8,,31.03,7.36,6.08,11.022222,7.905556,16.288889,1.778,,8.907407,86.685329
US_IN_18027,2020-11-22,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,12,0,1566,45,,,0,1,0,1,0,2,1,2,2,1,10,14,40,79,45,267,243,212,204,206,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,745,813,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-14,,-7,,,5.63,8.44,,4.38,,13.75,5.63,8.75,,5.0,7.19,19.07,4.69,,,35.63,5.31,5.0,6.811111,4.783333,10.283333,21.2852,,5.62963,91.906181
US_IN_18027,2020-11-23,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,32,0,1598,45,,,0,0,0,0,0,6,4,4,5,7,10,14,40,79,45,273,247,216,209,213,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,17,759,830,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-7,5,-20,7,3.94,,6.82,6.56,,3.94,9.45,7.35,8.66,4.46,4.72,4.99,25.46,6.04,,4.72,26.25,5.25,5.78,4.716667,-0.472222,9.705556,4.8768,,1.919753,82.040973
US_IN_18027,2020-11-24,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,37,0,1635,45,,,1,4,1,0,3,3,3,4,4,8,11,18,41,79,48,276,250,220,213,221,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,16,779,846,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,2,17,-22,7,,5.73,7.3,7.56,5.47,4.95,11.21,3.65,5.47,4.69,5.21,8.08,19.54,4.43,4.69,,33.09,4.69,8.34,7.427778,3.05,11.644444,0.3302,,2.561728,71.041765
US_IN_18027,2020-11-25,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,28,0,1663,45,,,0,0,0,4,1,4,3,4,1,3,11,18,41,83,49,280,253,224,214,224,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,11,796,857,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,13,41,-27,7,,5.61,7.86,5.33,4.77,,10.66,4.77,4.49,4.21,,7.86,25.25,5.61,,,29.46,,6.45,10.75,6.427778,15.75,20.3454,,8.401235,85.22085
US_IN_18027,2020-11-26,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,2,1,1665,46,,,0,0,0,0,0,0,1,0,0,0,11,18,41,83,49,280,254,224,214,224,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,797,858,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-74,,-82,22,,4.76,,5.4,,5.4,9.85,5.72,4.45,,,4.45,14.61,,7.94,,34.62,5.08,6.35,9.727778,8.038889,13.261111,14.8336,,7.648148,87.011404
US_IN_18027,2020-11-27,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,34,1,1699,47,,,0,0,0,1,2,6,5,2,5,5,11,18,41,84,51,286,259,226,219,229,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,14,19,811,877,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-13,-6,-53,18,,,7.22,6.02,5.12,5.12,8.73,5.42,4.82,4.21,5.72,7.83,21.97,6.02,7.22,4.82,32.2,6.02,4.82,8.322222,2.622222,12.677778,1.3462,,4.709877,78.492264
US_IN_18027,2020-11-28,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,13,0,1712,47,,,0,0,0,1,0,4,2,3,1,1,11,18,41,85,51,290,261,229,220,230,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,5,819,882,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-15,,-23,,7.53,5.33,7.21,6.59,,,8.47,6.27,9.41,6.27,4.71,5.65,20.39,,4.71,,31.68,6.27,6.59,4.6,-1.577778,10.905556,1.0414,,-0.302469,70.651751
US_IN_18027,2020-11-29,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,17,0,1729,47,,,0,0,0,1,0,0,4,4,1,4,11,18,41,86,51,290,265,233,221,234,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,12,824,894,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-22,,-13,,6.39,,7.0,7.3,,6.7,12.78,10.35,7.0,5.78,4.26,7.3,16.74,6.39,6.39,5.78,46.26,5.78,7.61,3.5,-2.255556,11.527778,0.762,,-1.382716,70.886017
US_IN_18027,2020-11-30,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,59,0,1788,47,,,0,0,0,1,5,7,3,9,10,7,11,18,41,87,56,297,268,242,231,241,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,32,27,856,921,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-9,-3,-22,10,,,6.45,9.91,,5.45,10.41,5.95,6.2,4.71,4.71,7.44,25.53,3.47,4.71,,32.97,4.21,3.47,3.033333,-1.261111,9.722222,1.30175,,-0.709877,76.898198
US_IN_18027,2020-12-01,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,25,0,1813,47,,,0,0,0,0,0,4,6,2,7,3,11,18,41,87,56,301,274,244,238,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,15,866,936,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-9,8,-21,8,4.0,4.5,8.0,8.0,5.5,6.25,7.75,6.25,7.0,4.25,4.5,7.0,24.26,5.5,4.25,6.25,39.27,5.25,6.75,-0.905556,-4.511111,3.911111,0.889,,-6.253086,66.835335
US_IN_18027,2020-12-02,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,25,1,1838,48,,,0,0,0,2,1,7,5,2,2,3,11,18,41,89,57,308,279,246,240,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,14,877,950,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-6,6,-19,7,5.68,6.97,9.04,9.56,,4.39,8.52,4.91,12.92,4.65,4.13,5.94,18.86,4.13,6.46,5.68,32.03,5.68,4.91,-0.988889,-6.9,7.683333,0.0,,-6.123457,68.270118
US_IN_18027,2020-12-03,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,31,1,1869,49,,,0,1,0,2,1,3,1,2,9,8,11,19,41,91,58,311,280,248,249,255,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,18,890,968,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-5,5,-18,8,6.82,5.51,7.08,6.29,4.2,4.72,9.44,4.98,6.82,5.24,5.51,9.18,34.61,8.13,4.46,3.67,37.23,4.2,6.29,0.444444,-5.294444,7.766667,0.0,,-3.487654,75.29389
US_IN_18027,2020-12-04,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,23,4,1892,53,,,0,1,0,1,0,1,3,2,5,7,11,20,41,92,58,312,283,250,254,262,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,14,899,982,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-9,0,-18,9,5.72,4.68,8.32,7.28,,,9.62,3.9,7.54,,,8.06,23.15,4.94,5.2,5.46,34.33,4.68,4.94,3.111111,-4.077778,8.6,0.0,,-0.512346,77.368846
US_IN_18027,2020-12-05,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,15,3,1907,56,,,0,0,0,0,1,1,2,2,3,3,11,20,41,92,59,313,285,252,257,265,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,8,906,990,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-5,,-11,,,5.4,,5.4,,5.08,11.11,,,,,6.99,22.86,,5.4,,30.8,6.35,4.76,2.433333,-3.605556,8.244444,0.0,,-1.401235,76.219372
US_IN_18027,2020-12-06,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,13,1,1920,57,,,0,0,0,0,0,3,4,2,2,1,11,20,41,92,59,316,289,254,259,266,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,7,912,997,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-11,,-6,,,,9.97,9.97,,,5.61,5.3,8.72,4.36,,8.41,21.5,5.3,5.92,5.61,37.07,5.92,,0.35,-3.227778,5.794444,0.0,,-3.018519,77.990861
US_IN_18027,2020-12-07,ChIJE_9QATrabYgRL8NN1vVVlj8,Q220005,geoId/18027,US,United States of America,IN,Indiana,18027,Daviess County,US,USA,2,22,0,1942,57,,,1,0,0,0,0,3,3,1,5,5,12,20,41,92,59,319,292,255,264,271,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,7,927,1004,33136,16703,16433,5471,5046,4206,3862,3565,4067,3540,2124,1255,1482336,38.7,-87.08,1131,76.971429,-4,2,-13,6,,4.81,6.58,8.61,6.08,6.58,7.85,7.85,5.57,5.32,,6.33,22.02,5.57,4.56,3.8,31.39,7.09,,1.133333,-2.394444,4.3,0.0,,-2.969136,73.670867
