location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17075,2021-05-04,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,6,0,2964,67,1,7350,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,-4,-13,3,4.73,10.94,8.28,5.92,10.06,5.62,8.28,17.75,5.03,5.92,34.31,5.92,9.76,15.25,11.194444,20.65,1.580444,13.216049,88.232615
US_IL_17075,2021-05-05,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,8,1,2972,68,6,7356,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,1,-11,0,,6.82,9.92,,13.64,6.2,4.96,21.71,,,29.15,6.82,7.44,11.505556,6.322222,17.766667,1.3208,4.987654,64.341993
US_IL_17075,2021-05-06,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,2977,68,40,7396,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,3,-14,2,5.13,8.45,7.54,5.73,9.65,9.05,7.24,21.72,5.43,6.03,32.58,6.03,8.45,11.066667,7.444444,16.661111,0.834571,3.808642,61.525016
US_IL_17075,2021-05-07,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,8,0,2985,68,14,7410,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,19,-12,0,4.68,9.36,8.42,,5.3,8.42,6.86,13.1,4.37,4.68,32.44,7.17,7.17,10.672222,3.266667,19.011111,2.032,2.660494,58.301536
US_IL_17075,2021-05-08,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,2988,68,193,7603,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,26,-1,,8.31,15.49,7.18,,6.8,,7.18,18.89,,9.82,38.16,6.42,7.93,8.0,0.405556,15.266667,0.2286,0.432099,59.567499
US_IL_17075,2021-05-09,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,2993,68,29,7632,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-13,,7.33,12.57,7.33,6.28,,6.63,,19.2,9.07,7.33,37.7,5.58,5.58,7.561728,4.425926,13.17284,27.178,4.611111,81.895801
US_IL_17075,2021-05-10,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,2996,68,194,7826,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,7,-15,3,6.15,13.22,10.46,7.07,7.69,,4.61,22.14,9.53,8.61,41.21,6.46,5.54,8.938889,2.405556,16.238889,10.12825,3.91358,70.626756
US_IL_17075,2021-05-11,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,2999,68,31,7857,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,6,-12,2,4.65,9.29,8.68,4.34,7.75,10.22,9.29,17.35,,6.2,41.21,5.89,,9.222222,4.066667,14.35,1.27,2.481481,63.279396
US_IL_17075,2021-05-12,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,14,0,3013,68,43,7900,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,8,-11,1,6.79,13.9,8.96,7.72,6.49,10.19,9.27,13.59,7.41,4.63,33.36,5.56,5.56,8.861111,1.3,16.683333,0.1778,-0.030864,53.855064
US_IL_17075,2021-05-13,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,3018,68,32,7932,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,7,-13,0,,9.99,6.12,,5.8,8.05,,15.14,,,28.35,6.12,9.34,11.455556,2.25,19.716667,0.0,-0.450617,43.852695
US_IL_17075,2021-05-14,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,0,3022,68,101,8033,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,33,-17,-1,5.25,10.17,6.89,,8.53,10.17,8.85,17.71,7.21,6.89,34.43,6.89,6.23,13.933333,4.361111,21.75,0.0,0.703704,40.557176
US_IL_17075,2021-05-15,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,3025,68,16,8049,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,30,-4,,8.17,11.88,12.25,,5.94,8.17,5.94,20.05,5.57,7.8,27.85,7.8,5.57,14.361111,8.194444,20.411111,2.286,4.487654,52.049512
US_IL_17075,2021-05-16,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,2,0,3027,68,12,8061,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,11,-3,,6.2,14.22,8.02,6.56,9.85,5.83,5.47,18.23,5.83,10.21,33.55,7.66,,16.244444,11.055556,22.177778,0.072571,9.277778,63.435811
US_IL_17075,2021-05-17,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,2,0,3029,68,0,8061,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,18,-15,4,4.94,9.88,7.84,,8.13,8.42,4.36,20.04,4.36,5.52,33.4,7.55,4.94,16.772222,14.283333,20.7,5.842,13.512346,81.302881
US_IL_17075,2021-05-18,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,3034,68,33,8094,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,5,-17,3,7.14,9.22,9.51,,9.51,9.51,8.62,19.33,,5.05,34.19,7.73,5.05,17.644444,15.1,21.927778,3.245556,15.54321,87.78672
US_IL_17075,2021-05-19,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,7,0,3041,68,119,8213,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,4,-15,2,9.63,10.26,5.91,,4.35,10.57,7.46,18.96,7.77,6.22,33.56,6.84,,19.838889,17.305556,23.311111,1.862667,16.882716,83.083356
US_IL_17075,2021-05-20,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,3044,68,46,8259,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,7,-16,-1,7.5,15.0,6.52,,,9.46,,15.33,,6.52,28.05,5.22,5.54,22.816667,18.083333,29.177778,1.326444,16.820988,68.912209
US_IL_17075,2021-05-21,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,0,3048,68,0,8259,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,9,-17,0,6.35,10.36,5.35,5.68,5.68,7.69,,20.06,,8.36,32.09,9.03,5.35,23.666667,17.411111,29.355556,0.0,15.111111,58.337909
US_IL_17075,2021-05-22,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,0,3052,68,90,8349,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,14,-12,,7.71,14.2,8.93,7.71,7.71,6.49,8.93,20.29,7.3,9.33,35.31,9.33,9.74,23.388889,17.716667,29.844444,0.0,14.777778,58.195222
US_IL_17075,2021-05-23,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,3057,68,26,8375,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,17,-8,,9.0,21.74,,,6.37,,,19.12,,9.75,41.24,9.75,9.0,23.677778,18.1,29.611111,0.0,16.709877,64.976797
US_IL_17075,2021-05-24,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3057,68,15,8390,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-18,-1,4.79,15.65,6.39,,10.86,7.99,7.67,18.85,6.71,14.38,36.1,10.86,8.95,25.005556,17.538889,31.816667,0.0,16.240741,58.307359
US_IL_17075,2021-05-25,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,2,0,3059,68,15,8405,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,17,-20,2,5.92,20.71,6.58,,5.92,7.23,7.56,21.04,4.6,10.85,29.92,7.89,6.58,25.272222,19.466667,31.005556,0.0,15.092593,52.97873
US_IL_17075,2021-05-26,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,3062,68,29,8434,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,18,-20,0,6.17,11.7,5.85,5.52,6.17,11.37,,16.89,6.82,11.37,40.61,6.5,5.2,22.983333,18.527778,28.472222,6.632222,16.938272,68.842407
US_IL_17075,2021-05-27,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,12,0,3074,68,21,8455,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,17,-27,1,9.32,8.98,7.25,,6.56,6.91,7.25,17.27,,12.09,34.19,12.09,6.56,19.072222,14.061111,26.766667,2.652889,12.679012,66.910243
US_IL_17075,2021-05-28,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,3079,68,1,8456,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,35,-35,5,6.84,10.26,6.84,,,10.26,5.81,19.15,6.16,7.52,29.07,8.89,,13.316667,9.205556,19.383333,9.793111,11.092593,87.576333
US_IL_17075,2021-05-29,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,6,1,3085,69,53,8509,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,31,-27,,,10.8,,,7.72,,5.79,13.51,6.56,,37.05,6.17,6.17,10.805556,6.138889,17.433333,9.031111,3.975309,62.946324
US_IL_17075,2021-05-30,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,1,0,3086,69,12,8521,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,12,-27,,6.38,15.56,8.38,,7.58,7.58,7.18,18.35,,9.57,35.91,9.18,6.38,12.988889,4.577778,21.566667,0.0,3.382716,52.153941
US_IL_17075,2021-05-31,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,2,0,3088,69,0,8521,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,24,-73,12,8.39,21.16,7.3,,9.12,6.57,,13.13,,12.77,35.75,10.58,5.47,16.805556,11.822222,21.438889,0.084667,8.074074,56.207002
US_IL_17075,2021-06-01,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,2,0,3090,69,37,8558,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,22,-33,1,,13.34,5.62,,6.67,6.67,8.43,16.5,,11.23,37.21,9.13,,17.161111,10.777778,24.038889,0.084667,10.203704,64.00787
US_IL_17075,2021-06-02,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,0,3094,69,3,8561,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,6,-31,2,10.24,14.12,6.0,,8.83,7.06,8.12,22.25,5.3,11.65,42.37,13.06,,19.111111,14.094444,24.433333,0.0635,12.395062,65.468539
US_IL_17075,2021-06-03,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,0,3098,69,23,8584,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,-1,-31,0,7.52,15.4,,5.01,5.73,7.88,6.45,22.57,8.96,8.96,35.82,10.75,,20.933333,13.033333,29.311111,0.0508,12.425926,58.456512
US_IL_17075,2021-06-04,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,3103,69,17,8601,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,19,-31,1,9.13,14.97,5.48,6.57,8.03,8.4,6.57,20.09,,11.32,34.69,8.77,8.4,24.422222,16.561111,31.688889,0.0,11.475309,43.875912
US_IL_17075,2021-06-05,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,6,0,3109,69,10,8611,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,20,-20,,,11.55,7.17,,10.75,,6.77,16.73,,11.55,37.84,9.96,7.17,25.094444,17.777778,32.027778,0.0,13.839506,49.174789
US_IL_17075,2021-06-06,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,2,0,3111,69,1,8612,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,25,-23,,7.44,15.62,,,8.18,,5.95,16.0,5.58,8.93,32.36,11.16,11.16,24.811111,17.683333,30.4,0.0,16.234568,58.292294
US_IL_17075,2021-06-07,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,1,0,3112,69,38,8650,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,7,-31,4,7.12,9.16,5.76,6.1,12.21,9.5,6.1,22.72,6.44,7.46,36.63,8.82,8.48,24.116667,20.733333,28.788889,4.699,20.438272,79.907587
US_IL_17075,2021-06-08,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,3117,69,14,8664,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,10,-31,3,8.16,15.31,6.8,,7.48,7.82,,14.97,,12.25,33.0,10.89,8.51,23.811111,19.255556,30.194444,7.5438,20.432099,81.416658
US_IL_17075,2021-06-09,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,7,0,3124,69,26,8690,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,15,-28,1,5.19,16.27,7.62,,10.73,9.35,8.31,19.73,10.04,12.81,38.78,16.62,9.35,24.338889,19.522222,30.272222,0.2794,20.358025,78.227083
US_IL_17075,2021-06-10,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,0,3128,69,42,8732,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,20,-31,1,,7.88,7.16,8.24,5.73,8.6,7.52,18.98,,10.39,36.17,10.03,9.67,25.372222,19.855556,31.394444,1.74625,20.54321,74.48543
US_IL_17075,2021-06-11,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,2,0,3130,69,0,8732,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,26,-33,3,8.89,10.67,9.24,6.04,7.11,10.31,8.53,15.29,,10.31,34.13,9.96,8.89,26.744444,20.244444,33.255556,0.705556,20.703704,69.439008
US_IL_17075,2021-06-12,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,1,0,3131,69,39,8771,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,29,-17,,7.68,12.28,,,6.52,5.76,,20.72,,10.36,35.31,8.83,,26.877778,20.155556,34.5,2.878667,20.555556,68.952702
US_IL_17075,2021-06-13,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3131,69,56,8827,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,31,-20,,,12.46,7.17,6.04,,5.66,8.31,16.99,6.42,11.33,38.89,12.08,6.04,25.294444,20.033333,31.027778,3.0988,17.537037,62.173256
US_IL_17075,2021-06-14,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3131,69,158,8985,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,27,-29,1,7.4,14.44,8.1,7.04,5.99,8.45,6.34,21.49,6.69,12.68,42.62,10.21,11.98,23.811111,17.716667,29.438889,0.0,13.530864,52.633203
US_IL_17075,2021-06-15,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,1,0,3132,69,9,8994,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,26,-32,2,6.21,14.83,6.9,4.83,8.62,11.73,8.62,14.14,4.83,12.76,39.32,8.97,8.28,21.505556,13.261111,28.088889,0.0,11.722222,53.982234
US_IL_17075,2021-06-16,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3132,69,0,8994,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,20,-30,0,4.95,11.68,,,7.79,12.38,7.08,18.75,,11.68,33.62,6.02,,20.683333,12.083333,27.827778,0.0,8.771605,46.858341
US_IL_17075,2021-06-17,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,1,0,3133,69,86,9080,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,16,-32,1,4.93,12.33,10.21,6.69,,,11.27,19.37,,10.56,40.15,11.27,7.4,21.683333,11.322222,31.566667,0.0508,8.376543,42.626284
US_IL_17075,2021-06-18,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,5,0,3138,69,55,9135,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,33,-37,1,,13.97,5.59,5.59,5.24,8.38,5.24,19.91,,8.03,32.83,8.03,12.22,27.511111,22.138889,33.394444,0.451556,18.45679,57.756728
US_IL_17075,2021-06-19,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3138,69,47,9182,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,38,-18,,,9.61,,,,8.84,6.54,16.53,,13.46,34.22,12.3,,24.516667,19.755556,30.616667,14.506222,20.055556,75.922495
US_IL_17075,2021-06-20,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3138,69,17,9199,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,35,-28,,,15.85,5.53,8.11,,9.59,7.0,16.59,,14.38,28.76,12.54,6.27,25.127778,19.683333,30.538889,1.0414,21.253086,79.141045
US_IL_17075,2021-06-21,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,3,0,3141,69,22,9221,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,30,-31,4,,10.42,7.29,,7.64,13.19,8.33,22.92,,12.85,38.89,11.8,5.9,22.583333,18.916667,28.727778,4.47675,16.771605,69.987144
US_IL_17075,2021-06-22,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,1,0,3142,69,10,9231,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,15,-31,1,8.08,20.73,,,6.68,11.59,10.89,18.62,,10.54,41.81,9.49,7.38,16.811111,8.883333,24.044444,0.0254,8.598765,58.275637
US_IL_17075,2021-06-23,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,4,1,3146,70,9,9240,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,19,-29,2,11.7,12.38,,6.19,5.16,9.29,7.22,25.45,,11.7,31.99,9.98,4.82,19.661111,14.822222,26.511111,0.47625,11.722222,60.460757
US_IL_17075,2021-06-24,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,7,0,3153,70,11,9251,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,11,-32,4,5.31,13.26,11.94,7.63,5.64,5.97,10.94,16.25,5.64,9.95,40.79,9.62,6.96,20.9,16.594444,26.061111,2.342444,15.117284,69.389824
US_IL_17075,2021-06-25,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,1,0,3154,70,20,9271,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,14,-33,5,10.01,11.04,9.66,,6.55,7.59,5.17,17.94,,9.66,32.09,6.21,7.59,22.766667,20.833333,27.6,24.045333,21.148148,90.851268
US_IL_17075,2021-06-26,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3154,70,37,9308,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,35,-24,,,10.54,5.09,,7.63,6.54,5.45,16.72,6.54,8.0,34.53,8.36,,24.511111,20.961111,29.0,28.321,22.339506,88.085905
US_IL_17075,2021-06-27,ChIJQd5V1dmiDYgRgNXq21Ht1TY,Q491011,geoId/17075,US,United States of America,IL,Illinois,17075,Iroquois County,US,USA,2,0,0,3154,70,24,9332,27777,13628,14149,3146,3521,2908,3003,3173,4073,3758,2539,1656,1800375,40.74,-87.82,2896,77.766667,,,28,-23,,,13.46,8.0,,,,,12.37,,11.64,35.29,9.82,5.46,24.394444,21.877778,28.677778,10.216444,22.018519,86.793818
