location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18139,2021-03-26,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1674,24,,,0,0,0,0,0,0,0,1,0,0,3,12,48,120,54,254,222,224,275,242,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,759,910,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-29,,12.85,8.4,14.33,37.57,11.877778,6.494444,17.155556,10.301111,,8.611111,80.630927
US_IN_18139,2021-03-27,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1735,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-9,,12.56,,17.79,32.96,12.522222,4.616667,23.05,0.0,,7.061111,69.653422
US_IN_18139,2021-03-28,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1676,24,,,0,0,0,0,0,0,0,1,0,1,3,12,48,120,54,254,222,225,275,243,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,761,910,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-23,,12.7,,19.29,37.63,10.622222,5.016667,22.077778,14.0208,,5.438889,70.390255
US_IN_18139,2021-03-29,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1677,24,,,0,0,0,0,0,0,0,1,0,0,3,12,48,120,54,254,222,226,275,243,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,761,911,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,3,8.31,7.07,20.79,36.59,5.75,-1.777778,14.922222,1.2192,,-2.811111,54.3562
US_IN_18139,2021-03-30,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1679,24,,,0,0,0,0,0,0,1,1,0,0,3,12,48,120,54,254,223,227,275,243,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,762,912,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-22,5,8.77,,14.19,26.3,13.444444,1.205556,23.0,0.0,,0.061111,40.031794
US_IN_18139,2021-03-31,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1680,24,,,0,0,0,0,0,1,0,0,0,0,3,12,48,120,54,255,223,227,275,243,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,762,913,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,5,12.8,,18.58,35.92,9.622222,3.966667,20.216667,2.9972,,0.655556,53.803312
US_IN_18139,2021-04-01,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1682,24,,,0,0,0,0,0,1,1,0,0,0,3,12,48,120,54,256,224,227,275,243,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,762,915,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,5,8.52,,14.33,30.59,1.283333,-1.894444,9.35,1.2954,,-6.9,54.627807
US_IN_18139,2021-04-02,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1683,24,,,0,0,0,0,0,0,0,0,0,1,3,12,48,120,54,256,224,227,275,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,762,916,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-33,,7.12,,11.31,28.49,1.005556,-5.655556,8.877778,0.0254,,-8.15,50.59246
US_IN_18139,2021-04-03,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1684,24,,,0,0,0,0,0,0,0,1,0,0,3,12,48,120,54,256,224,228,275,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,763,916,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-28,,,,15.49,29.42,7.366667,-4.472222,18.344444,0.0,,-5.627778,39.696793
US_IN_18139,2021-04-04,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1685,24,,,0,0,0,0,0,0,1,0,0,0,3,12,48,120,54,256,225,228,275,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,763,917,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-32,,9.36,,16.64,25.47,13.783333,1.661111,23.188889,0.0,,1.0,41.998255
US_IN_18139,2021-04-05,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1687,24,,,0,0,1,0,0,0,1,0,0,0,3,12,49,120,54,256,226,228,275,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,764,918,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,2,8.27,,20.68,30.19,16.455556,5.75,25.161111,0.0,,4.905556,46.697533
US_IN_18139,2021-04-06,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1688,24,,,0,0,0,0,0,0,0,1,0,0,3,12,49,120,54,256,226,229,275,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,765,918,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-19,3,8.6,,19.34,30.09,17.927778,8.283333,25.811111,0.0,,7.75,51.706518
US_IN_18139,2021-04-07,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,1691,24,,,0,0,0,1,0,1,0,1,0,0,3,12,49,121,54,257,226,230,275,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,767,919,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,2,7.91,7.91,17.91,35.81,18.788889,10.111111,27.2,0.127,,10.85,60.203094
US_IN_18139,2021-04-08,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1693,24,,,0,0,0,0,0,1,1,0,0,0,3,12,49,121,54,258,227,230,275,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,769,919,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,4,9.93,5.96,21.86,29.8,18.15,13.144444,25.561111,2.709333,,12.694444,70.620423
US_IN_18139,2021-04-09,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,4,0,1697,24,,,0,0,0,0,0,0,1,0,2,0,3,12,49,121,54,258,228,230,277,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,770,922,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,2,,,24.82,28.19,17.4,10.572222,26.077778,2.8194,,8.361111,55.547754
US_IN_18139,2021-04-10,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,5,0,1760,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,,,9.22,15.52,32.98,16.35,11.072222,24.827778,2.935111,,11.65,74.105764
US_IN_18139,2021-04-11,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,1700,24,,,1,0,0,0,0,0,1,0,0,0,4,12,49,121,54,258,229,230,277,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,772,923,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,,,9.71,19.88,32.37,10.772222,8.633333,16.355556,17.78,,8.077778,83.569784
US_IN_18139,2021-04-12,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,1703,24,,,0,0,0,0,0,1,0,2,0,0,4,12,49,121,54,259,229,232,277,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,774,924,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,2,11.31,,27.07,28.28,12.344444,8.883333,19.005556,3.0988,,7.972222,74.911334
US_IN_18139,2021-04-13,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1704,24,,,0,0,0,1,0,0,0,0,0,0,4,12,49,122,54,259,229,232,277,244,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,775,924,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-14,2,9.28,8.01,26.57,33.74,12.516667,5.472222,18.966667,0.254,,3.761111,55.460282
US_IN_18139,2021-04-14,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,6,0,1710,24,,,0,0,1,0,0,2,0,1,0,2,4,12,50,122,54,261,229,233,277,246,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,777,928,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,1,11.46,7.94,20.73,37.48,12.077778,5.983333,18.311111,0.0,,1.838889,49.74427
US_IN_18139,2021-04-15,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1770,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,1,12.37,10.23,23.03,37.1,8.011111,3.3,15.272222,0.1524,,0.077778,57.444481
US_IN_18139,2021-04-16,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,1773,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,1,11.42,10.15,21.56,25.37,8.427778,0.677778,16.233333,0.0,,1.45,61.701767
US_IN_18139,2021-04-17,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1774,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-19,,15.11,,15.62,30.22,9.572222,2.3,15.816667,0.028222,,2.627778,62.640749
US_IN_18139,2021-04-18,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1711,24,,,0,0,0,0,0,0,0,0,0,1,4,12,50,122,54,261,229,233,277,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,777,929,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,,9.43,11.52,14.14,29.33,9.583333,1.216667,17.455556,0.1016,,0.427778,53.218894
US_IN_18139,2021-04-19,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,0,0,1774,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,2,18.12,,22.44,39.26,12.316667,2.233333,19.788889,0.0,,2.755556,52.318711
US_IN_18139,2021-04-20,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1775,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,6,10.85,9.59,27.95,32.95,6.95,1.083333,14.988889,0.47625,,2.138889,71.876091
US_IN_18139,2021-04-21,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,0,0,1775,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-14,5,11.52,,22.21,33.72,1.627778,-2.488889,8.077778,4.967111,40.64,-1.766667,78.480964
US_IN_18139,2021-04-22,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1712,24,,,0,0,0,0,0,1,0,0,0,0,4,12,50,122,54,262,229,233,277,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,778,929,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,3,12.44,10.66,33.76,30.65,5.088889,-2.138889,11.777778,0.620889,40.64,-2.25,59.492424
US_IN_18139,2021-04-23,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1776,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-15,2,10.52,6.57,22.34,32.86,7.966667,0.011111,15.688889,0.0,,-1.405556,51.947643
US_IN_18139,2021-04-24,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1714,24,,,0,0,0,0,0,0,0,0,0,0,4,12,50,122,54,262,229,233,277,247,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,779,930,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-18,,8.04,,17.09,39.21,10.433333,2.633333,15.1,0.127,,5.366667,71.063118
US_IN_18139,2021-04-25,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1716,24,,,0,0,0,0,0,0,0,1,0,1,4,12,50,122,54,262,229,234,277,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,780,931,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-20,,,,15.16,28.3,10.416667,5.038889,15.572222,0.9398,,4.983333,69.36854
US_IN_18139,2021-04-26,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1718,24,,4677,0,0,2,0,0,0,0,0,0,0,4,12,52,122,54,262,229,234,277,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,780,933,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,0,20.71,6.47,27.61,28.91,12.888889,3.533333,23.755556,0.0,,2.066667,47.97126
US_IN_18139,2021-04-27,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,4,0,1722,24,15,4692,0,0,1,1,0,0,1,1,0,0,4,12,53,123,54,262,230,235,277,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,780,937,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-14,2,13.47,6.52,19.12,39.11,20.716667,12.033333,28.1,0.0,,8.244444,44.851671
US_IN_18139,2021-04-28,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1723,24,39,4731,0,0,0,0,0,0,1,0,0,0,4,12,53,123,54,262,231,235,277,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,781,937,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,1,8.41,10.1,26.51,32.82,21.566667,16.327778,27.127778,0.649111,,14.222222,63.111666
US_IN_18139,2021-04-29,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1725,24,47,4778,0,0,0,0,0,0,0,0,0,0,4,12,53,123,54,262,231,235,277,248,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,782,938,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,4,,,19.28,30.7,18.066667,14.833333,22.227778,21.477111,,16.177778,88.859633
US_IN_18139,2021-04-30,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,3,0,1728,24,43,4821,0,0,0,0,0,0,0,1,1,1,4,12,53,123,54,262,231,236,278,249,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,783,940,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,0,10.13,8.86,21.94,30.38,13.822222,7.977778,20.238889,10.0584,,6.3,60.777343
US_IN_18139,2021-05-01,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1729,24,34,4855,0,0,0,0,0,0,0,0,0,0,4,12,53,123,54,262,231,236,278,249,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,784,940,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,,9.56,,15.93,32.92,11.388889,1.238889,23.094444,0.0,,0.516667,47.491392
US_IN_18139,2021-05-02,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1792,24,0,4855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,,10.71,,20.41,32.14,19.294444,13.961111,25.316667,0.0,,8.988889,51.42141
US_IN_18139,2021-05-03,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1730,24,71,4926,0,0,0,0,0,0,0,0,0,0,4,12,53,123,54,262,231,236,278,249,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,785,940,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-12,3,7.75,,18.76,33.03,17.35,13.577778,24.566667,5.813778,,14.327778,82.551355
US_IN_18139,2021-05-04,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,1,1732,25,12,4938,0,0,0,0,0,0,2,0,0,0,4,12,53,123,54,262,233,236,278,249,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,787,940,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-17,6,12.38,6.39,22.77,33.16,17.211111,13.65,21.327778,2.144889,,15.027778,87.140697
US_IN_18139,2021-05-05,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1733,25,29,4967,0,0,0,0,1,0,0,0,0,0,4,12,53,123,55,262,233,236,278,249,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,788,940,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,0,9.79,,20.02,33.64,12.383333,8.972222,18.655556,8.9154,,6.211111,66.230284
US_IN_18139,2021-05-06,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1734,25,35,5002,0,0,0,0,0,0,1,0,0,0,4,12,53,123,55,262,234,236,278,249,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,789,940,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-14,2,7.81,7.81,13.56,35.74,10.188889,3.661111,16.622222,0.620889,,3.016667,61.318758
US_IN_18139,2021-05-07,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,0,0,1798,25,34,5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-13,1,15.04,8.6,20.63,30.95,10.138889,3.455556,17.261111,6.180667,,4.911111,70.136699
US_IN_18139,2021-05-08,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1799,25,17,5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-10,,13.79,,15.92,28.65,8.622222,1.772222,16.466667,1.8034,,0.822222,58.254052
US_IN_18139,2021-05-09,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,1,0,1735,25,39,5092,0,0,0,0,0,1,0,0,0,0,4,12,53,123,55,263,234,236,278,249,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,790,940,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,,,,11.99,32.12,9.133333,3.2,15.144444,7.761111,,5.288889,77.074928
US_IN_18139,2021-05-10,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,6,0,1741,25,22,5114,0,0,2,2,0,1,0,0,0,1,4,12,55,125,55,264,234,236,278,250,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,1,795,941,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-11,1,14.72,,23.12,32.8,8.472222,1.094444,16.594444,17.78,,2.1,65.536895
US_IN_18139,2021-05-11,ChIJo7BN4nHmaogRw_Id9Q4lI_8,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2,2,0,1803,25,41,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16643,8178,8465,1931,2238,1946,1789,2085,2480,2115,1277,782,1812963,39.62,-85.47,1058,77.74,,,-16,3,10.17,8.05,15.25,42.36,10.744444,3.033333,15.861111,0.8636,,1.516667,55.145692
