location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KY_21013,2021-03-05,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,2787,35,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-13,-12,,-19,8.37,10.62,9.33,,6.11,9.01,9.98,25.75,5.47,8.04,36.04,9.98,,4.950617,-1.722222,12.962963,0.0,-6.802469,42.439175
US_KY_21013,2021-03-06,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,8,1,2795,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-5,,,-8,17.0,16.62,8.12,6.18,5.8,14.68,6.57,24.73,8.89,10.05,43.28,9.27,7.34,4.351852,-2.12963,10.432099,0.0,-8.691358,38.355691
US_KY_21013,2021-03-07,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,7,0,2802,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,5,,,-10,5.69,9.1,14.03,5.69,13.27,9.86,8.72,23.88,5.31,12.89,40.56,8.34,6.82,3.197531,-4.907407,12.308642,0.0,-8.882716,40.864735
US_KY_21013,2021-03-08,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,3,0,2805,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-1,-6,,-16,9.18,13.42,5.3,8.47,12.01,11.65,11.65,32.84,6.0,7.42,45.55,4.94,11.3,4.598765,-5.141975,17.716049,0.0,-8.259259,39.026441
US_KY_21013,2021-03-09,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,2814,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,0,-3,,-18,7.62,16.63,7.62,7.97,9.7,10.39,7.28,25.29,4.85,7.97,39.84,8.66,4.85,7.722222,-2.697531,20.104938,0.0,-4.364198,42.385874
US_KY_21013,2021-03-10,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,5,0,2819,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,1,1,,-17,6.33,11.6,10.54,5.27,4.92,9.49,7.03,28.11,6.33,9.84,38.31,10.19,4.92,10.697531,0.290123,21.67284,0.0,-1.685185,43.034087
US_KY_21013,2021-03-11,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,2828,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-9,,,-9,6.25,12.5,9.72,5.56,7.64,13.89,13.54,28.83,6.6,9.03,48.27,11.11,8.34,15.716049,8.320988,21.635802,0.0,3.567901,45.331261
US_KY_21013,2021-03-12,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,8,0,2836,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-11,-23,,-17,5.24,11.14,10.16,4.59,7.54,11.47,10.48,26.86,4.59,8.52,38.33,5.24,4.91,14.9,10.7,19.111111,0.435429,9.744444,71.731431
US_KY_21013,2021-03-13,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,2845,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,11,,,-4,7.25,12.7,9.07,,6.89,7.25,5.08,18.5,7.98,7.98,39.17,7.62,7.62,12.411111,9.333333,16.7,0.790222,7.288889,71.601139
US_KY_21013,2021-03-14,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,3,0,2848,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,8,,,7,6.64,13.65,8.86,6.64,8.86,8.12,6.27,21.04,8.49,5.17,42.81,,5.91,9.455556,3.561111,15.411111,0.028222,0.905556,55.60838
US_KY_21013,2021-03-15,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,1,0,2849,36,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,15,-5,,-15,8.63,16.62,9.59,7.35,7.99,7.35,13.43,26.54,8.63,5.12,44.12,4.48,7.35,11.244444,6.788889,17.683333,0.290286,1.366667,51.148577
US_KY_21013,2021-03-16,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,8,1,2857,37,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,14,-1,,-16,6.82,12.96,10.57,,8.18,9.21,15.68,28.98,5.46,7.5,43.3,9.21,9.55,12.972222,8.005556,20.45,0.620889,8.55,74.919786
US_KY_21013,2021-03-17,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,8,2,2865,39,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,24,-1,,-13,9.59,10.25,9.92,7.93,9.26,13.22,14.54,23.8,9.26,6.94,39.66,6.94,8.26,14.233333,9.594444,19.288889,0.181429,11.016667,81.472483
US_KY_21013,2021-03-18,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,6,5,2871,44,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,9,,,-7,8.82,13.07,9.8,,5.88,8.82,13.39,30.38,8.49,7.51,42.14,8.82,8.17,15.977778,10.966667,21.622222,12.119429,12.594444,80.491367
US_KY_21013,2021-03-19,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,11,0,2882,44,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,1,-15,,-13,10.03,11.71,9.03,5.35,6.02,14.38,7.02,23.08,5.02,9.7,42.14,5.35,6.36,7.911111,4.861111,11.711111,2.394857,3.772222,75.334901
US_KY_21013,2021-03-20,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,2891,44,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,10,,,1,10.47,13.18,8.53,,7.75,6.59,,25.98,9.69,6.59,43.81,6.59,11.63,7.688889,-0.505556,17.316667,0.1016,-5.244444,40.532625
US_KY_21013,2021-03-21,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,4,0,2895,44,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,21,,,5,7.0,12.83,6.22,,7.39,9.72,6.22,22.17,,10.89,38.11,6.22,8.56,9.411111,0.533333,19.566667,0.0,-1.761111,46.092947
US_KY_21013,2021-03-22,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,2,1,2897,45,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,11,-11,,-14,5.73,14.83,9.77,5.05,6.74,7.75,8.42,24.26,,8.42,41.78,,5.05,12.077778,2.794444,21.533333,0.0,1.444444,48.615291
US_KY_21013,2021-03-23,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,1,0,2898,45,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,9,-6,,-17,7.99,10.99,10.65,5.66,5.99,11.32,8.99,23.3,6.99,7.99,36.95,8.32,5.99,14.305556,6.988889,22.022222,0.0,3.633333,49.375274
US_KY_21013,2021-03-24,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,8,2,2906,47,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,17,-4,,-15,9.32,16.65,11.65,5.66,8.66,9.32,13.32,20.97,5.99,4.66,40.95,5.99,5.99,17.566667,12.05,24.438889,0.0,8.738889,56.522501
US_KY_21013,2021-03-25,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,13,2,2919,49,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-8,,,-10,8.41,10.99,8.73,,8.09,17.79,15.2,27.81,6.14,6.47,37.19,8.73,,14.333333,10.044444,21.361111,3.701143,10.755556,79.53792
US_KY_21013,2021-03-26,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,1,0,2920,49,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-4,-17,,-17,8.8,16.58,11.5,7.78,9.13,14.89,14.55,23.35,6.09,6.09,37.56,9.81,8.46,17.244444,11.355556,22.922222,12.591143,10.1,62.945115
US_KY_21013,2021-03-27,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,2,0,2922,49,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-8,,,-11,7.05,13.05,10.23,5.64,5.64,12.7,6.7,19.75,,10.23,37.03,8.46,6.0,11.122222,5.683333,18.883333,4.209143,8.711111,85.294227
US_KY_21013,2021-03-28,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,1,0,2923,49,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-34,,,-33,6.93,11.54,8.08,7.31,9.24,7.31,6.54,22.7,5.77,6.93,36.56,8.47,,14.055556,9.382716,16.228395,33.443333,10.716049,80.590699
US_KY_21013,2021-03-29,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,6,0,2929,49,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,13,-1,,-23,5.18,12.08,9.32,7.59,5.87,12.42,7.94,25.88,10.01,5.18,41.41,5.18,8.28,7.364198,-0.635802,16.54321,1.185333,-2.444444,49.875451
US_KY_21013,2021-03-30,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,8,0,2937,49,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,17,2,,-16,8.85,13.96,13.62,6.47,9.19,11.24,11.92,22.13,,9.19,43.59,8.17,7.49,11.895062,2.111111,23.530864,0.0,1.703704,50.162007
US_KY_21013,2021-03-31,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,7,0,2944,49,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,11,-1,,-21,10.11,12.4,10.44,4.89,10.44,14.03,9.46,23.49,,6.85,40.45,9.13,7.5,14.339506,5.641975,20.993827,10.033,9.265432,71.787114
US_KY_21013,2021-04-01,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,5,1,2949,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,12,,,-16,7.5,12.71,,,5.54,15.97,12.06,23.46,8.15,6.52,40.08,6.52,6.19,3.12963,0.067901,5.95679,2.685143,-4.487654,58.000243
US_KY_21013,2021-04-02,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,12,0,2961,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,16,-6,,-32,8.85,13.62,9.53,6.47,8.85,10.9,9.53,25.2,6.13,6.81,35.41,5.79,7.15,1.851852,-2.969136,8.580247,0.0,-9.462963,43.008853
US_KY_21013,2021-04-03,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,2,0,2963,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,16,,,-14,11.34,13.3,9.39,,7.82,10.56,10.95,21.51,7.82,8.61,38.72,9.0,9.0,4.611111,-3.950617,16.555556,0.0,-6.944444,43.007171
US_KY_21013,2021-04-04,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,2963,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-7,,,-12,7.71,8.12,,7.31,8.12,13.8,7.31,21.52,9.34,6.09,38.16,7.71,6.9,10.259259,-0.333333,21.993827,0.0,-2.493827,41.233061
US_KY_21013,2021-04-05,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,4,0,2967,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,19,1,,-28,7.58,14.79,13.71,6.13,10.82,10.46,7.58,28.86,10.46,9.74,46.54,6.85,7.94,14.183333,3.811111,24.227778,0.0,1.077778,41.605808
US_KY_21013,2021-04-06,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,3,0,2970,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,18,-3,,-21,6.91,17.08,5.45,9.45,9.81,11.27,9.09,27.98,8.72,11.99,49.06,9.81,9.45,15.355556,4.977778,25.322222,0.0,4.777778,49.560531
US_KY_21013,2021-04-07,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,7,0,2977,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,31,14,,-24,10.19,16.74,12.37,8.73,11.64,13.46,10.55,22.93,7.28,13.1,49.85,8.01,11.28,16.961111,7.266667,26.783333,0.0,7.816667,55.147145
US_KY_21013,2021-04-08,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,3,0,2980,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,7,,,-17,7.66,14.62,10.44,5.92,10.09,13.92,10.79,33.76,9.4,10.09,50.12,10.79,6.26,17.261111,11.666667,23.833333,1.415143,11.211111,68.025652
US_KY_21013,2021-04-09,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,4,0,2984,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-1,-7,,-22,9.14,19.38,6.58,5.48,12.07,13.89,8.78,22.67,7.68,12.43,44.61,8.41,8.78,18.216667,9.211111,27.127778,1.185333,8.888889,54.612481
US_KY_21013,2021-04-10,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,4,0,2988,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,5,,,-8,9.12,13.87,10.22,7.3,12.4,13.87,12.77,28.46,5.11,6.2,42.33,7.66,9.49,17.1,11.577778,23.783333,1.233714,10.672222,66.231993
US_KY_21013,2021-04-11,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,2997,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,19,,,-7,,19.22,12.3,,13.07,14.61,11.53,20.75,6.92,13.84,50.35,8.07,10.38,15.727778,10.494444,21.583333,2.00025,6.811111,55.735053
US_KY_21013,2021-04-12,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,4,0,3001,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,13,-6,,-16,7.79,14.56,10.84,10.5,8.13,11.85,8.13,28.11,9.14,12.87,48.42,9.14,6.77,15.138889,6.683333,22.911111,0.0,2.672222,43.496555
US_KY_21013,2021-04-13,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,5,0,3006,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,10,8,,-14,5.81,11.63,8.21,6.16,7.18,15.05,11.63,24.96,10.26,8.21,52.32,7.87,5.13,13.933333,6.377778,21.833333,0.0,6.261111,60.027697
US_KY_21013,2021-04-14,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,6,0,3012,50,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,8,8,,-19,9.86,16.66,9.86,5.78,10.2,13.26,9.52,23.46,7.14,9.52,45.9,7.48,7.14,14.216667,7.772222,21.733333,0.181429,8.661111,69.383519
US_KY_21013,2021-04-15,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,1,3021,51,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,5,,,-11,7.98,16.65,8.33,4.86,7.63,11.45,12.14,26.37,8.67,11.1,44.75,5.55,11.1,11.366667,7.811111,16.45,0.22225,4.905556,64.720133
US_KY_21013,2021-04-16,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,18,0,3039,51,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-6,-17,,-20,7.37,10.53,5.97,7.02,8.42,11.23,10.88,28.08,5.62,8.42,42.82,10.18,9.83,8.994444,0.888889,17.083333,0.0,0.372222,54.912373
US_KY_21013,2021-04-17,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,3,0,3042,51,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,1,,,-8,11.44,13.41,14.59,5.52,9.07,11.04,13.02,22.48,6.71,,45.36,,7.1,10.316667,3.7,16.322222,0.0,3.022222,60.677926
US_KY_21013,2021-04-18,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,1,0,3043,51,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,9,,,-9,,15.8,7.71,5.78,7.71,12.72,11.18,25.82,7.32,8.48,38.92,11.18,8.48,11.316667,4.055556,17.566667,0.028222,2.833333,56.542586
US_KY_21013,2021-04-19,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,1,1,3044,52,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,3,-6,,-16,5.74,14.87,10.14,6.42,8.79,14.53,8.79,28.38,8.45,8.45,47.64,9.12,7.77,12.683333,6.988889,19.161111,0.508,4.422222,57.266064
US_KY_21013,2021-04-20,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,5,0,3049,52,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,11,1,,-20,6.65,13.64,10.49,5.95,10.49,9.45,11.54,30.43,8.39,,52.47,12.94,5.25,12.638889,3.233333,22.2,0.0,3.022222,52.181639
US_KY_21013,2021-04-21,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,9,0,3058,52,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,1,-2,,-23,9.04,20.76,10.38,9.38,8.04,21.77,8.37,33.82,5.36,7.7,44.2,10.04,,7.811111,1.944444,19.027778,0.254,0.216667,58.786767
US_KY_21013,2021-04-22,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,6,0,3064,52,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-5,,,-11,9.46,12.83,8.78,,8.78,13.85,6.75,32.76,10.81,11.14,46.27,11.82,,4.416667,-2.572222,13.227778,0.0,-3.166667,57.989041
US_KY_21013,2021-04-23,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,2,1,3066,53,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-14,-20,,-16,5.59,13.27,7.33,7.68,9.78,11.52,8.73,27.59,8.03,6.98,45.05,6.98,8.73,6.011111,-1.016667,13.9,0.0,-0.644444,62.494662
US_KY_21013,2021-04-24,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,2,0,3068,53,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-12,,,-16,9.81,14.54,9.09,,,11.27,11.27,25.08,5.82,5.45,49.8,6.54,10.91,9.475309,5.37037,13.197531,0.169333,6.358025,81.105007
US_KY_21013,2021-04-25,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,3,0,3071,53,,,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,5,,,-4,5.12,10.61,10.98,8.05,9.15,12.81,10.98,25.25,,8.05,43.17,,5.12,12.838889,9.211111,18.505556,5.1435,8.088889,73.626384
US_KY_21013,2021-04-26,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,1,0,3072,53,,6754,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,6,-6,,-19,5.17,12.4,7.92,7.58,8.96,8.61,12.75,25.49,11.02,10.33,52.02,9.99,9.64,13.177778,3.822222,25.311111,0.0,5.788889,61.012772
US_KY_21013,2021-04-27,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,4,0,3076,53,1,6755,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,3,-1,,-18,5.84,15.81,7.22,7.9,9.96,14.09,13.4,31.61,9.28,8.93,52.23,,6.18,19.644444,11.861111,28.194444,0.0,9.616667,52.993624
US_KY_21013,2021-04-28,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,3,0,3079,53,24,6779,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,3,3,,-20,,21.9,9.92,6.5,13.35,12.66,10.27,23.95,8.55,11.63,46.2,12.66,6.84,21.772222,16.461111,27.266667,0.0,13.794444,60.646826
US_KY_21013,2021-04-29,ChIJka5I0dGiXIgRrT8ryCgcKC0,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2,0,0,3079,53,66,6845,26863,13148,13715,3092,3150,3429,3033,3415,3854,3540,2231,1119,1846499,36.74,-83.67,936,74.211111,-5,,,-9,6.33,17.0,7.67,9.34,10.0,10.34,12.67,28.34,7.67,12.0,51.01,9.0,8.0,19.327778,15.705556,24.027778,0.211667,16.077778,81.607135
