location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13071,2021-02-28,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,4,0,4428,101,,,0,0,0,0,0,0,0,0,0,0,61,101,349,690,475,505,464,321,194,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,12,22,0,0,0,0,0,0,0,0,0,0,0,1,5,18,16,36,38,41,44,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,3,-4,-7,,4.86,9.17,5.4,13.76,8.36,,4.59,5.4,7.29,5.94,5.94,,3.78,8.9,3.78,7.01,,4.86,5.94,5.94,4.05,10.79,22.12,4.32,4.86,11.6,4.86,4.59,7.29,43.98,5.4,7.29,10.79,3.78,6.21,3.78,20.705556,13.638889,28.494444,0.0,16.277778,75.724295
US_GA_13071,2021-03-01,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,8,0,4436,101,,,0,0,2,0,2,2,0,1,2,0,61,101,351,690,477,507,464,322,196,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,12,22,0,0,0,0,0,0,0,0,0,0,0,1,5,18,16,36,38,41,44,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,0,-4,-13,3,3.44,6.88,5.06,18.0,8.09,4.04,5.46,9.3,8.9,,7.08,,5.06,9.91,4.65,4.85,3.64,7.89,5.46,5.87,2.83,9.51,27.51,6.88,5.66,7.89,5.26,4.65,6.88,40.25,3.44,7.89,4.65,5.87,5.87,4.04,20.961111,14.933333,27.35,3.374571,17.618056,81.097219
US_GA_13071,2021-03-02,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,15,0,4451,101,,,0,1,0,0,0,0,0,1,0,0,61,102,351,690,477,507,464,323,196,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,12,22,0,0,0,0,0,0,0,0,0,0,0,1,5,18,16,36,38,41,44,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-6,-8,-13,8,3.13,6.26,5.28,12.52,10.37,4.11,4.11,5.28,9.0,,5.28,5.48,5.09,13.3,4.89,5.48,5.67,5.87,4.3,5.48,4.3,12.72,23.87,9.0,4.11,8.02,4.7,5.87,9.19,41.47,7.83,7.04,5.09,7.83,6.06,3.13,12.788889,9.572222,15.638889,13.933714,11.583333,91.679257
US_GA_13071,2021-03-03,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,11,2,4462,103,,,2,0,1,3,1,0,1,2,0,0,63,102,352,693,478,507,465,325,196,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,13,12,22,0,0,0,0,0,0,0,0,0,0,0,1,5,18,16,36,38,41,44,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,8,8,-13,3,6.52,8.5,3.56,9.68,9.88,4.15,9.09,6.52,6.13,5.53,3.75,4.94,5.93,12.65,,5.14,5.34,5.14,3.16,4.55,2.77,11.46,28.85,7.91,3.36,7.51,,5.34,7.71,42.69,6.32,7.31,5.53,6.52,4.94,4.74,9.744444,6.505556,15.25,36.285714,7.743056,87.124535
US_GA_13071,2021-03-04,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,13,1,4475,104,,,0,0,2,2,1,0,1,3,2,1,63,102,354,695,479,507,466,328,198,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,14,13,12,22,0,0,0,0,0,0,1,0,1,0,0,1,5,18,16,36,39,41,45,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,7,6,-11,3,5.86,7.48,3.84,12.54,11.53,5.66,4.85,8.29,7.28,5.26,4.25,3.03,8.7,12.34,6.47,4.25,5.26,6.27,5.86,5.26,4.65,9.91,30.94,4.65,2.83,7.28,6.67,6.67,10.11,37.81,3.84,5.86,4.85,6.27,6.07,3.84,12.122222,4.638889,22.011111,1.8034,5.368056,63.132465
US_GA_13071,2021-03-05,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,8,0,4483,104,,,0,0,2,-1,4,3,0,2,0,0,63,102,356,694,483,510,466,330,198,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,13,12,22,0,0,0,0,1,0,0,0,0,0,0,1,5,18,17,36,39,41,45,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-3,-3,-13,2,6.54,6.54,5.07,14.15,10.56,4.86,4.22,5.07,6.54,4.22,2.96,5.49,6.97,10.35,4.86,3.59,3.59,4.22,6.33,3.59,3.59,10.56,28.29,8.66,5.49,6.12,5.91,3.59,7.18,42.65,4.86,6.12,9.5,5.7,5.07,3.38,12.933333,5.016667,21.416667,0.0,3.8125,53.259592
US_GA_13071,2021-03-06,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,6,2,4489,106,,,0,0,1,1,0,0,1,0,1,0,63,102,357,695,483,510,467,330,199,134,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,15,13,13,22,0,0,0,0,0,0,0,0,0,0,0,1,5,18,17,36,39,41,45,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,7,-3,-18,1,6.8,8.44,4.63,8.71,6.53,4.35,5.44,7.08,8.16,4.35,,,7.35,11.7,4.35,5.71,,4.35,5.17,,,9.25,20.14,5.71,,6.8,4.35,,6.26,42.45,4.9,8.44,8.98,8.44,6.8,,12.933333,8.588889,18.2,0.181429,6.243056,64.560522
US_GA_13071,2021-03-07,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,2,0,4491,106,,,0,0,0,0,0,0,1,1,0,0,63,102,357,695,483,510,468,331,199,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,13,22,0,0,0,0,0,0,0,0,0,0,0,1,5,18,17,36,39,41,45,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,12,2,-6,,6.14,10.61,4.19,14.52,11.45,6.14,6.42,4.75,6.14,5.58,4.19,4.75,7.26,5.86,5.58,3.91,,,8.65,4.75,3.91,6.42,24.57,8.1,4.19,10.05,6.98,6.14,,47.74,4.47,5.03,4.47,,5.3,,10.244444,2.855556,18.583333,0.2286,2.0625,57.162544
US_GA_13071,2021-03-08,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,1,4491,107,,,0,0,0,0,0,0,1,0,1,0,63,102,357,695,483,510,469,331,200,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,15,13,14,22,0,0,0,0,0,0,0,0,1,0,0,1,5,18,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,3,-6,-14,2,5.78,5.36,4.74,18.15,12.79,4.54,6.19,3.09,8.46,3.71,7.43,3.92,6.19,14.44,6.39,4.13,3.51,4.95,5.36,4.33,,12.79,27.64,6.6,,8.87,6.39,3.09,7.63,41.67,4.13,5.98,6.19,5.36,5.36,4.33,9.738889,0.905556,19.55,0.0,-0.423611,48.888655
US_GA_13071,2021-03-09,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,8,0,4499,107,,,0,0,2,-1,2,0,1,0,0,0,63,102,359,694,485,510,470,331,200,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,22,0,0,1,0,0,0,0,0,0,0,0,1,6,18,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,3,-4,-11,3,5.6,9.54,5.6,11.61,7.88,3.32,6.01,3.94,11.2,6.01,6.22,3.94,7.46,15.76,3.73,6.01,4.15,5.81,5.39,4.56,3.94,8.29,28.41,6.01,2.9,9.54,4.77,4.35,7.46,40.85,3.32,8.09,4.77,7.26,8.71,,11.238889,1.311111,22.172222,0.0,2.534722,54.739423
US_GA_13071,2021-03-10,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,2,0,4501,107,,,0,0,0,-1,0,1,1,0,0,0,63,102,359,693,485,511,471,331,200,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,22,0,0,0,0,0,0,0,0,0,0,0,1,6,18,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,5,2,-13,3,7.91,4.79,3.54,14.36,7.28,5.41,4.99,9.57,9.16,5.2,4.16,3.12,6.45,11.45,3.75,3.54,4.16,5.83,3.95,6.24,5.2,12.07,25.6,6.45,,8.53,3.75,4.58,7.7,41.2,4.79,7.49,5.62,6.04,8.53,2.91,14.944444,5.188889,24.0,0.0,7.138889,59.054183
US_GA_13071,2021-03-11,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,5,0,4506,107,,,0,0,1,0,1,1,0,0,1,1,63,102,360,693,486,512,471,331,201,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,22,0,0,0,0,0,0,0,0,0,0,0,1,6,18,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,7,2,-10,3,5.43,8.05,3.82,16.5,9.05,4.02,5.83,5.83,7.85,,4.43,,4.02,9.05,4.63,5.23,5.63,3.82,6.44,7.24,,13.48,26.36,6.64,4.43,6.44,7.44,5.03,5.83,40.44,3.22,5.23,7.04,6.84,7.24,3.42,16.655556,7.216667,25.305556,0.0,8.895833,59.610397
US_GA_13071,2021-03-12,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,3,0,4509,107,,,0,0,0,1,0,0,0,0,0,0,63,102,360,694,486,512,471,331,201,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,22,0,0,0,0,0,0,0,0,0,0,0,1,6,18,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,-2,3,-12,2,5.7,5.09,7.74,12.02,9.57,3.67,,3.87,7.13,,,3.26,3.67,10.39,3.46,4.68,,,5.3,3.26,,8.96,21.59,3.67,,6.52,3.67,3.26,6.93,40.34,3.67,4.89,8.76,5.09,4.68,,17.455556,8.866667,26.933333,0.0,10.847222,64.335922
US_GA_13071,2021-03-13,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,5,0,4514,107,,,0,0,0,1,1,0,0,0,0,0,63,102,360,695,487,512,471,331,201,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,22,0,0,0,1,0,0,0,0,0,0,0,1,6,19,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,14,0,-16,-1,3.76,7.79,8.06,11.55,6.18,5.37,6.72,,11.01,,,,4.83,9.67,4.57,4.03,,3.76,6.45,4.83,,8.06,24.45,6.18,4.3,9.4,4.83,5.37,7.25,41.91,4.83,,6.45,5.37,,,19.061111,10.644444,27.8,0.0,11.944444,62.570219
US_GA_13071,2021-03-14,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,3,0,4517,107,,,0,0,0,1,0,0,0,0,0,0,63,102,360,696,487,512,471,331,201,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,22,0,0,0,0,0,0,0,0,0,0,0,1,6,19,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,17,7,-7,,4.76,9.78,5.29,19.56,8.19,4.49,6.61,7.4,9.78,,,5.29,5.55,8.99,4.23,7.4,,5.55,,5.55,,8.99,22.47,5.82,,9.25,4.23,5.02,8.72,43.88,4.49,6.08,6.61,5.82,5.02,,19.994444,11.6,28.566667,0.0,12.215278,60.45756
US_GA_13071,2021-03-15,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,7,0,4524,107,,,0,0,0,4,1,5,0,0,0,0,63,102,360,700,488,517,471,331,201,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,22,0,0,0,0,0,0,0,0,0,0,0,1,6,19,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,11,-4,-12,0,6.58,8.37,10.17,19.74,6.78,4.59,6.58,4.19,9.97,2.79,4.79,3.59,3.19,11.37,3.79,5.78,2.79,5.38,3.39,2.99,2.99,10.17,25.12,7.58,2.99,8.97,7.98,3.19,8.37,45.06,6.58,7.58,5.38,4.19,6.18,3.79,19.622222,11.666667,27.772222,0.0,13.222222,65.735046
US_GA_13071,2021-03-16,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,20,1,4544,108,,,0,0,2,1,3,5,1,2,2,0,63,102,362,701,491,522,472,333,203,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,15,13,14,23,0,0,0,0,0,0,0,0,0,0,0,1,6,19,17,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,9,2,-11,2,3.15,8.87,5.32,17.54,8.47,5.52,4.93,5.91,8.87,7.29,7.09,4.93,,10.05,3.55,3.55,4.33,4.14,3.15,3.55,,13.6,30.93,8.08,6.7,11.03,3.74,5.12,6.7,38.62,4.53,6.7,6.9,5.12,6.3,3.74,21.055556,14.527778,28.588889,0.0,15.930556,73.200814
US_GA_13071,2021-03-17,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,2,0,4546,108,,,0,0,1,0,0,1,0,0,0,0,63,102,363,701,491,523,472,333,203,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,23,0,0,0,0,1,0,0,0,0,0,0,1,6,19,18,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,20,10,-13,1,5.39,6.55,9.06,18.5,10.4,4.43,4.82,5.59,11.37,,5.01,2.7,5.97,9.63,5.2,6.17,3.47,5.97,3.85,6.36,3.47,10.6,26.4,6.17,4.62,8.48,4.62,6.36,8.48,42.97,6.94,8.67,5.78,4.24,6.17,2.7,22.794444,17.761111,29.133333,0.60325,18.0625,75.061629
US_GA_13071,2021-03-18,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,2,0,4548,108,,,0,0,0,1,0,0,0,0,0,0,63,102,363,702,491,523,472,333,203,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,23,0,0,0,0,0,0,0,0,0,0,0,1,6,19,18,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,17,6,-10,4,3.1,7.16,4.45,16.45,8.71,3.1,5.61,4.06,8.32,,4.64,3.68,4.84,14.12,4.06,,3.87,,2.71,,4.26,8.9,29.02,6.19,2.9,7.93,6.38,2.9,6.19,38.31,5.03,5.8,8.51,4.84,5.42,3.29,21.638889,17.883333,27.727778,3.767667,16.027778,70.750321
US_GA_13071,2021-03-19,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,5,0,4553,108,,,0,0,0,2,0,0,0,1,0,0,63,102,363,704,491,523,472,334,203,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,23,0,0,0,0,0,0,0,0,0,0,0,1,6,19,18,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,8,8,-13,-1,5.6,7.67,15.55,12.65,11.4,7.05,5.18,6.22,10.37,3.73,4.35,3.32,5.39,10.99,4.35,5.8,2.9,3.94,,4.98,3.32,9.33,26.95,6.22,3.94,10.78,3.52,4.56,4.77,35.66,5.6,5.18,5.6,5.6,5.8,3.11,13.838889,9.866667,23.938889,7.3152,5.708333,57.442883
US_GA_13071,2021-03-20,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,3,0,4556,108,,,0,0,1,0,1,0,0,0,0,1,63,102,364,704,492,523,472,334,203,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,23,0,0,0,0,0,0,0,0,0,0,0,1,6,19,18,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,36,5,-17,-1,8.66,4.33,4.33,11.1,11.91,3.79,4.06,5.14,5.96,4.87,4.06,,3.79,11.37,,4.87,4.06,5.42,4.87,,4.06,9.48,20.31,5.14,,9.48,,,3.79,44.14,3.79,,7.31,5.96,5.69,,12.516667,9.294444,16.888889,0.028222,4.756944,59.438119
US_GA_13071,2021-03-21,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,5,0,4561,108,,,0,0,0,0,1,0,1,0,0,0,63,102,364,704,493,523,473,334,203,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,23,0,0,0,0,0,0,0,0,0,1,0,1,6,19,18,36,39,41,46,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,24,7,-10,,4.81,10.41,,14.68,12.55,6.41,6.94,4.81,9.35,4.27,5.34,4.81,4.0,9.88,4.54,5.61,,7.21,6.14,4.81,,9.61,21.09,6.41,4.27,7.74,4.81,4.81,9.61,37.38,5.34,6.94,10.15,4.81,4.0,,12.361111,8.322222,19.522222,0.181429,6.777778,69.306554
US_GA_13071,2021-03-22,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,0,0,4561,108,,,0,0,0,0,0,0,0,0,1,0,63,102,364,704,493,523,473,334,204,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,14,23,0,0,0,0,0,0,0,0,0,0,0,1,6,19,18,36,39,41,46,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,12,-1,-10,1,6.45,6.86,9.27,17.34,11.09,6.86,5.24,,8.27,3.63,6.05,2.82,6.45,11.49,3.63,5.04,3.43,4.84,4.64,,4.03,10.69,23.79,8.47,3.83,8.06,4.44,3.43,7.66,39.52,3.83,8.67,5.85,5.04,5.85,2.82,16.855556,11.05,23.944444,0.7112,9.6875,63.043322
US_GA_13071,2021-03-23,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,7,1,4568,109,,,0,-1,0,-1,1,-1,0,0,0,0,63,101,364,703,494,522,473,334,204,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,15,13,14,23,0,0,0,0,0,0,0,0,0,0,0,1,6,19,18,36,39,41,46,30,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,9,1,-12,2,7.41,7.21,4.21,15.43,9.22,2.81,10.22,6.81,10.62,,6.41,5.41,3.81,14.03,4.21,6.01,4.61,6.01,4.81,5.81,3.01,10.22,26.05,5.21,,10.82,5.01,5.01,8.82,45.49,4.21,8.22,5.01,8.82,5.01,5.21,17.866667,12.005556,25.411111,0.0,11.902778,68.548606
US_GA_13071,2021-03-24,ChIJmcR5Wg7m7YgRPxieQUHBCjE,Q113005,geoId/13071,US,United States of America,GA,Georgia,13071,Colquitt County,US,USA,2,1,1,4569,110,,,0,-3,-2,-2,-1,0,-2,-1,1,0,63,98,362,701,493,522,471,333,205,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,15,14,14,23,0,0,0,0,0,0,0,0,0,-1,0,1,6,19,18,36,39,41,46,29,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,45480,22519,22961,6708,6402,5852,5855,5662,5608,4878,2994,1521,1027986,31.19,-83.77,1441,75.31,10,0,-13,3,6.95,7.54,14.89,17.07,11.52,8.93,3.97,4.37,10.12,4.96,8.34,5.36,3.97,12.9,7.54,6.16,4.96,4.76,3.77,,4.37,9.33,24.22,6.75,3.38,9.93,3.77,4.57,5.76,43.08,6.16,6.95,7.94,6.95,4.57,4.96,19.516667,14.577778,25.7,0.616857,14.631944,73.245277
