location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29217,2020-07-13,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,34,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,5,-23,,20.77,9.59,11.19,29.3,8.52,51.13,,24.896825,18.349206,31.888889,0.0,,17.240741,61.535864
US_MO_29217,2020-07-14,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,36,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,6,-24,,15.34,7.93,10.05,39.68,13.75,50.78,10.05,26.960317,21.087302,34.769841,0.0,,20.768519,67.808295
US_MO_29217,2020-07-15,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,38,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,12,-24,,15.54,16.07,12.32,27.32,12.32,36.43,10.18,28.657407,23.842593,33.527778,0.0,,22.296296,68.606367
US_MO_29217,2020-07-16,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,-2,0,36,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,-6,,13,-28,,16.45,,,30.24,18.04,38.2,14.33,25.731481,20.351852,32.148148,0.0,,20.666667,73.687242
US_MO_29217,2020-07-17,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,38,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,2,,6,-30,,17.87,,,27.62,14.62,37.91,13.0,28.952381,24.0,34.873016,1.227667,,22.416667,72.000871
US_MO_29217,2020-07-18,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,40,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,-7,,17,-4,,9.27,,9.89,27.82,11.13,31.53,12.37,29.293651,24.952381,33.992063,0.0,,22.481481,68.446447
US_MO_29217,2020-07-19,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,41,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,-6,,12.27,8.77,,22.21,14.03,37.4,11.1,28.531746,23.190476,34.095238,0.0,,21.833333,66.911183
US_MO_29217,2020-07-20,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,42,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,3,-26,,12.67,,10.56,26.92,13.72,42.75,11.08,26.97619,22.34127,33.007937,0.0,,21.333333,71.479519
US_MO_29217,2020-07-21,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,-1,0,41,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,-24,,10.66,8.53,12.26,25.58,14.39,36.24,11.73,26.904762,22.388889,32.452381,0.0508,,21.194444,70.753699
US_MO_29217,2020-07-22,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,41,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,9,-21,,14.52,,10.05,24.01,12.84,34.62,,26.761905,20.690476,34.18254,4.148667,,21.055556,70.821175
US_MO_29217,2020-07-23,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,3,0,44,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,-5,,5,-24,,10.64,,,29.25,16.49,38.82,11.7,27.460317,21.357143,34.285714,0.0,,21.324074,68.967058
US_MO_29217,2020-07-24,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,44,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,-6,,13,-28,,11.73,,18.99,23.46,,36.31,11.73,28.484127,22.02381,35.261905,0.0,,21.425926,65.410792
US_MO_29217,2020-07-25,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,44,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,-3,,15,0,,12.99,,9.28,18.55,10.51,42.06,,28.579365,22.738095,34.460317,0.0,,21.537037,65.547438
US_MO_29217,2020-07-26,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,45,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,1,,11.0,12.83,,28.11,12.22,45.22,,28.269841,22.865079,34.468254,0.290286,,21.851852,67.921752
US_MO_29217,2020-07-27,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,46,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,9,-24,,14.83,7.94,11.65,29.12,15.36,41.83,14.3,26.738095,22.944444,32.246032,0.0,,22.064815,75.366646
US_MO_29217,2020-07-28,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,-1,0,45,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,-24,,16.64,9.12,13.42,24.15,13.42,39.17,10.2,24.84127,21.650794,31.047619,7.6708,,21.907407,82.899281
US_MO_29217,2020-07-29,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,46,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,1,-23,,11.01,9.96,14.68,26.22,,39.33,8.39,25.02381,22.555556,29.460317,1.4605,,22.305556,84.458658
US_MO_29217,2020-07-30,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,46,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,-1,,5,-27,,15.56,8.05,13.42,33.27,9.12,32.2,,24.253968,20.674603,29.587302,13.1064,,21.37037,83.798207
US_MO_29217,2020-07-31,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,-2,0,44,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,10,,17,-26,,13.24,,17.1,17.66,11.04,36.42,12.14,22.47619,19.97619,28.539683,5.6896,,20.296296,87.334143
US_MO_29217,2020-08-01,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,44,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,-1,,10,-3,,12.31,,14.78,19.09,,33.25,9.85,22.194444,16.930556,28.854167,2.19075,,16.65873,70.839321
US_MO_29217,2020-08-02,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,45,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,-3,,,,16.12,20.3,,38.81,,23.263889,18.361111,28.909722,0.0,,17.761905,71.436045
US_MO_29217,2020-08-03,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,46,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,9,-25,,13.06,9.4,9.4,24.03,9.93,35.0,10.45,21.743056,17.125,26.826389,0.036286,,15.769841,69.09565
US_MO_29217,2020-08-04,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,47,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,2,-25,,11.71,,9.68,19.86,10.7,35.65,,19.152778,12.944444,25.430556,0.0,,12.603175,65.882087
US_MO_29217,2020-08-05,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,47,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,7,-26,,11.42,9.86,12.46,21.8,10.9,31.14,9.86,19.659722,12.909722,27.930556,0.03175,,13.373016,66.41862
US_MO_29217,2020-08-06,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,48,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,3,,4,-24,,13.79,,9.54,34.47,11.13,36.06,11.66,23.166667,16.972222,30.486111,0.0,,17.412698,69.798994
US_MO_29217,2020-08-07,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,49,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,13,,19,-27,,10.72,,12.33,20.9,11.79,33.23,9.65,23.666667,20.1875,30.305556,4.191,,20.373016,81.45991
US_MO_29217,2020-08-08,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,49,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,8,,22,5,,,,13.65,25.52,10.09,27.89,12.46,26.069444,22.027778,32.215278,5.334,,21.746032,77.183046
US_MO_29217,2020-08-09,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,4,0,53,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,-4,,16.51,9.44,,21.82,10.03,43.05,9.44,27.347222,23.493056,32.430556,5.291667,,22.698413,75.896871
US_MO_29217,2020-08-10,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,53,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,-5,-23,,14.63,,,26.66,15.68,36.06,16.73,27.840278,22.513889,33.673611,2.032,,22.103175,71.267088
US_MO_29217,2020-08-11,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,54,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,-25,,20.82,,8.85,18.21,10.41,36.95,15.61,24.381944,20.861111,31.1875,0.290286,,20.404762,78.166612
US_MO_29217,2020-08-12,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,56,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,1,-20,,15.68,,10.45,26.13,7.84,40.77,10.98,24.354167,19.048611,31.416667,0.1905,,20.150794,77.112008
US_MO_29217,2020-08-13,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,58,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,3,,0,-25,,8.85,,10.42,22.92,12.5,39.58,,25.875,20.909722,31.625,0.798286,,21.206349,74.916136
US_MO_29217,2020-08-14,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,59,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,10,,12,-25,,,,,21.61,9.72,28.64,,26.881944,21.555556,33.319444,0.03175,,21.5,71.978747
US_MO_29217,2020-08-15,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,3,0,62,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,3,,12,0,,13.74,,9.99,17.48,,34.96,,26.770833,21.131944,33.805556,0.0,,21.706349,73.66899
US_MO_29217,2020-08-16,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,63,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,3,,13.3,,10.99,20.82,10.41,26.6,12.72,23.305556,15.402778,30.3125,1.143,,16.309524,64.381357
US_MO_29217,2020-08-17,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,63,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,12.25,,7.99,31.43,12.25,37.3,12.79,23.763889,16.597222,31.625,0.0,,16.547619,63.628722
US_MO_29217,2020-08-18,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,64,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,,,10.89,14.53,9.34,33.2,9.34,22.222222,15.097222,29.368056,0.0,,14.539683,61.526488
US_MO_29217,2020-08-19,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,66,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,,,8.47,20.11,9.0,48.15,9.53,21.076389,13.729167,28.972222,0.0,,14.349206,64.947257
US_MO_29217,2020-08-20,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,68,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,15.3,,9.69,22.44,8.67,29.07,7.65,22.236111,14.083333,30.256944,0.0,,13.81746,58.358218
US_MO_29217,2020-08-21,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,69,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,9.22,,9.76,22.23,9.76,33.62,10.3,23.685185,15.91358,31.635802,0.0,,15.25,58.527921
US_MO_29217,2020-08-22,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,69,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,,,10.82,22.85,,34.28,10.82,23.753086,15.135802,32.54321,0.0,,16.201389,62.606907
US_MO_29217,2020-08-23,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,70,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,12.55,,,21.68,12.55,30.81,11.41,24.938272,17.111111,33.654321,0.0,,17.305556,62.424079
US_MO_29217,2020-08-24,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,71,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,16.09,8.78,12.19,17.55,11.7,33.15,,26.067901,17.740741,34.358025,0.0,,18.173611,61.545001
US_MO_29217,2020-08-25,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,71,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,10.15,,7.38,22.6,7.84,32.29,11.53,26.574074,18.265432,35.345679,0.0,,18.569444,61.255649
US_MO_29217,2020-08-26,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,6,0,77,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,13.87,,6.93,25.89,11.09,38.37,,26.549383,20.160494,33.679012,0.0,,19.486111,64.51206
US_MO_29217,2020-08-27,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,3,0,80,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,8.59,9.94,10.85,20.33,10.39,32.99,,24.654321,19.962963,29.759259,0.108857,,20.756944,78.462233
US_MO_29217,2020-08-28,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,80,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,12.46,,8.3,22.15,,32.76,6.92,25.722222,20.574074,34.265432,0.366889,,21.208333,76.497552
US_MO_29217,2020-08-29,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,80,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,,,,21.02,11.62,43.15,,23.876543,20.111111,32.117284,0.973667,,20.541667,81.402623
US_MO_29217,2020-08-30,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,82,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,9.45,,,14.46,9.45,17.24,,21.592593,18.308642,27.012346,8.85825,,19.479167,87.71287
US_MO_29217,2020-08-31,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,0,0,82,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,14.58,9.72,7.07,23.86,7.95,28.72,10.61,23.777778,20.493827,29.0,8.297333,,21.1875,85.744529
US_MO_29217,2020-09-01,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,1,0,83,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,7.82,,13.18,20.18,10.29,33.35,6.18,23.740741,20.462963,28.777778,3.6195,,20.75,83.624826
US_MO_29217,2020-09-02,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,5,0,88,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,8.68,,8.26,23.97,7.85,28.1,7.03,23.222222,20.179012,27.623457,0.290286,,20.458333,84.110555
US_MO_29217,2020-09-03,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,5,0,93,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,11.45,8.06,11.87,20.78,7.63,31.8,,23.376543,18.617284,31.191358,0.9525,,20.756944,84.760264
US_MO_29217,2020-09-04,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,95,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,12.1,,12.54,16.43,6.92,30.69,,22.574074,15.703704,29.382716,3.90525,,15.708333,65.602456
US_MO_29217,2020-09-05,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,8,0,103,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,13.24,12.09,10.36,21.3,10.94,25.91,,24.345679,18.574074,31.87037,0.8255,,19.638889,75.357907
US_MO_29217,2020-09-06,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,3,0,106,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,24.5,,,28.68,14.94,26.29,8.96,26.45679,21.722222,32.54321,0.987778,,20.888889,71.222591
US_MO_29217,2020-09-07,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,3,0,109,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,23.56,,,25.8,12.34,40.39,,26.975309,21.938272,33.574074,0.0,,20.361111,66.899964
US_MO_29217,2020-09-08,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,4,0,113,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,11.75,7.7,7.29,20.25,,30.38,9.32,24.641975,18.277778,31.314815,0.042333,,19.819444,74.955615
US_MO_29217,2020-09-09,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,115,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,12.19,9.67,,20.6,8.83,31.95,9.67,17.296296,14.320988,22.308642,2.648857,,15.395833,88.383437
US_MO_29217,2020-09-10,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,117,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,,,9.2,13.38,,20.49,8.36,34.29,,16.783951,14.962963,20.074074,4.995333,,15.826389,93.207362
US_MO_29217,2020-09-11,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,4,0,121,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,9,,-14,-21,,7.36,9.52,,21.2,8.65,47.17,,16.228395,14.17284,20.030864,5.037667,,15.395833,94.405951
US_MO_29217,2020-09-12,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,4,0,125,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,1,,-5,-12,,14.55,10.47,,27.35,12.22,45.39,11.64,18.975309,16.277778,24.240741,1.312333,,16.979167,87.659321
US_MO_29217,2020-09-13,ChIJcbCR4N73xocRgxIZU5gt0I8,Q496440,geoId/29217,US,United States of America,MO,Missouri,29217,Vernon County,US,USA,2,2,0,127,0,,,20507,9995,10512,2559,2982,2294,2233,2302,2859,2605,1636,1037,1180539,37.85,-94.34,2168,75.933333,,,,-5,,13.44,10.08,10.64,26.88,9.52,33.6,,19.049383,13.37037,25.012346,0.03175,,15.256944,78.551856
