location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54009,2021-05-08,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,-1,0,2192,60,26,3108,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,3,,-15,,,8.95,5.12,4.8,,6.39,8.31,,5.12,15.03,,7.67,35.81,4.8,9.27,7.511111,4.316667,11.777778,2.822222,,2.272222,69.55921
US_WV_54009,2021-05-09,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2193,60,2,3110,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,17,,-13,,6.06,6.38,10.2,7.01,,9.24,8.92,,8.92,15.94,,5.74,36.34,11.16,5.42,5.722222,3.633333,11.116667,6.1595,,3.588889,86.31086
US_WV_54009,2021-05-10,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2194,60,3,3113,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-1,11,-26,5,6.3,8.77,9.04,5.75,9.04,9.04,8.77,,7.67,27.67,,6.3,43.83,7.4,5.75,8.116667,3.45,15.144444,16.54175,,2.672222,68.573491
US_WV_54009,2021-05-11,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2194,60,14,3127,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,1,14,-24,5,4.67,10.71,4.94,6.04,6.87,6.04,12.63,,6.04,32.95,4.12,6.04,40.64,11.53,4.39,9.227778,4.288889,14.872222,0.620889,,1.533333,58.81508
US_WV_54009,2021-05-12,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,2196,60,3,3130,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,12,-22,4,7.13,7.68,4.66,7.4,5.76,7.4,7.13,,10.42,26.32,4.11,7.4,39.76,7.68,5.48,8.45,0.933333,16.716667,0.3302,,-0.255556,54.399308
US_WV_54009,2021-05-13,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2196,60,4,3134,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,21,-21,2,6.3,7.62,6.83,6.04,6.83,7.09,7.36,,7.09,22.85,5.78,7.62,38.62,8.41,4.47,10.833333,0.855556,18.566667,0.1016,,0.088889,47.634629
US_WV_54009,2021-05-14,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2197,60,35,3169,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-4,7,-20,4,6.4,7.73,7.73,4.0,5.6,6.66,7.2,,6.4,20.26,,6.13,34.39,8.8,5.6,12.205556,1.944444,20.244444,0.0762,,0.716667,45.61119
US_WV_54009,2021-05-15,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,2199,60,18,3187,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-3,,-12,,6.75,11.37,7.1,,7.1,7.1,9.95,,6.04,17.41,,13.5,29.48,14.21,12.79,13.366667,3.261111,21.722222,0.0508,,1.6,45.003618
US_WV_54009,2021-05-16,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2199,60,3,3190,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,12,,-12,,10.92,11.61,8.19,5.8,5.12,,,,4.78,21.85,7.17,10.92,42.67,9.22,7.51,15.061111,4.561111,21.505556,0.0,,4.716667,50.259926
US_WV_54009,2021-05-17,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2199,60,0,3190,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,2,13,-19,4,5.92,12.11,9.69,5.92,5.92,6.46,8.08,,7.27,19.92,6.46,7.81,31.5,9.69,,15.122222,7.361111,22.983333,0.0,,6.772222,57.546584
US_WV_54009,2021-05-18,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2199,60,11,3201,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,15,-19,3,4.14,14.06,7.17,,,6.89,9.65,,6.62,21.78,,10.2,36.95,12.13,3.86,17.694444,7.555556,26.294444,0.0,,7.927778,52.876523
US_WV_54009,2021-05-19,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,3,0,2202,60,8,3209,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,13,-21,3,4.85,14.24,4.24,5.76,,6.06,10.0,,9.09,26.36,5.15,9.09,37.88,8.79,7.88,19.872222,8.466667,28.888889,0.0,,9.138889,50.249838
US_WV_54009,2021-05-20,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2203,60,6,3215,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,14,18,-17,2,,11.83,11.2,,5.91,5.29,9.65,,4.67,21.79,,10.58,36.41,10.27,7.47,21.994444,11.244444,30.0,0.0,,10.833333,49.434129
US_WV_54009,2021-05-21,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2204,60,0,3215,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,2,14,-19,2,6.76,15.05,7.68,5.53,,4.61,7.99,,9.83,21.5,,11.37,40.54,10.75,9.21,23.205556,13.272222,30.222222,0.0,,10.772222,45.774232
US_WV_54009,2021-05-22,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2204,60,26,3241,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,0,,-14,,6.7,15.63,7.44,,,8.56,6.7,,7.82,16.38,,9.68,38.71,11.91,7.44,21.738889,14.216667,29.711111,0.0,,12.666667,56.620951
US_WV_54009,2021-05-23,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2204,60,1,3242,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,14,,-12,,7.34,15.73,5.94,,6.99,6.64,,,5.94,20.98,,10.14,38.11,12.94,9.44,23.577778,14.994444,30.094444,0.0,,15.005556,58.793709
US_WV_54009,2021-05-24,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,12,0,2216,60,6,3248,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,2,18,-26,5,6.87,11.95,5.67,6.57,5.08,6.87,5.08,4.18,10.45,19.11,,9.86,40.02,8.66,9.86,21.938889,17.783333,29.144444,1.42875,,18.461111,80.773095
US_WV_54009,2021-05-25,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,2,0,2218,60,9,3257,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,17,-21,3,,11.6,7.02,6.11,6.11,7.63,9.46,,7.63,18.31,9.16,10.38,39.07,10.38,9.16,23.211111,17.283333,30.455556,2.413,,17.583333,70.714707
US_WV_54009,2021-05-26,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,-1,0,2217,60,2,3259,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,6,17,-18,4,4.15,12.16,,7.42,,8.9,8.01,,10.38,25.81,6.23,8.31,35.01,9.49,7.42,23.083333,17.461111,30.244444,0.0,,16.766667,67.739544
US_WV_54009,2021-05-27,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,4,0,2221,60,7,3266,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,11,28,-17,2,7.19,17.82,10.01,,7.19,6.88,7.19,,7.19,21.89,7.19,10.32,36.59,13.13,6.88,18.955556,13.894444,27.994444,3.753556,,13.877778,72.477215
US_WV_54009,2021-05-28,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2222,60,6,3272,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,1,11,-20,,10.16,10.16,5.72,4.45,,7.62,10.8,,8.57,21.59,6.99,10.16,33.34,7.94,,16.377778,12.788889,23.127778,0.0635,,12.055556,75.719335
US_WV_54009,2021-05-29,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2222,60,13,3285,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-4,,-15,,,7.87,,6.08,7.51,7.15,6.79,,,23.24,,6.79,35.04,7.51,9.3,10.038889,8.233333,17.25,14.732,,9.005556,93.333422
US_WV_54009,2021-05-30,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2222,60,3,3288,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,,-9,,7.53,5.74,10.04,9.68,,8.97,6.1,,6.1,18.65,6.1,11.48,40.53,10.04,10.4,10.338889,7.938889,14.111111,1.49225,,7.555556,82.960321
US_WV_54009,2021-05-31,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2222,60,0,3288,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-13,14,-63,,10.52,13.79,11.25,5.81,,8.35,,,6.17,17.42,,9.43,33.74,14.15,6.17,13.75,6.844444,21.6,0.0762,,7.572222,66.367217
US_WV_54009,2021-06-01,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,5,0,2227,60,9,3297,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,10,24,-25,5,8.39,14.85,7.43,10.33,6.46,8.72,10.65,,11.95,23.57,8.39,9.04,38.1,13.24,5.81,16.627778,7.594444,23.161111,0.0,,9.705556,63.79752
US_WV_54009,2021-06-02,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2228,60,1,3298,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,13,13,-19,4,8.45,14.08,5.63,7.51,4.38,7.2,6.57,,9.39,23.46,7.2,12.2,38.8,8.45,7.51,17.416667,11.1,23.177778,0.41275,,13.444444,77.672143
US_WV_54009,2021-06-03,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,3,0,2231,60,7,3305,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,17,23,-22,6,6.22,13.06,6.84,6.22,6.22,5.6,9.02,,8.4,21.77,,11.82,37.94,9.64,6.22,18.594444,14.566667,21.766667,2.95275,,16.688889,88.856616
US_WV_54009,2021-06-04,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2232,60,9,3314,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,6,16,-17,,,12.46,5.25,4.59,4.59,6.23,12.13,,10.16,22.29,,9.18,35.08,11.15,8.2,21.205556,16.205556,27.044444,4.85775,,15.927778,72.314216
US_WV_54009,2021-06-05,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2232,60,3,3317,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-2,,-13,,,12.95,,,,5.92,9.62,,,20.34,,14.43,32.55,11.47,10.73,23.905556,16.727778,29.805556,0.0254,,15.322222,58.768355
US_WV_54009,2021-06-06,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2232,60,22,3339,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,26,,-12,,5.85,14.44,8.25,,4.81,9.29,7.91,,,18.57,5.16,16.51,36.45,11.35,10.66,23.666667,15.855556,30.588889,0.0,,15.694444,61.117742
US_WV_54009,2021-06-07,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,4,0,2236,60,1,3340,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,18,-26,5,4.37,14.99,9.68,4.69,4.69,6.87,8.43,,7.18,19.99,4.37,13.43,42.48,14.06,5.93,24.45,16.783333,30.861111,0.15875,,19.072222,72.183499
US_WV_54009,2021-06-08,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,4,0,2240,60,15,3355,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,16,-21,6,10.03,18.77,7.77,6.15,,6.15,5.83,,6.15,28.48,7.77,13.27,37.21,15.21,10.68,24.388889,20.772222,30.444444,6.63575,,20.788889,80.649429
US_WV_54009,2021-06-09,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2241,60,0,3355,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,13,23,-22,5,,17.36,10.61,4.5,5.79,8.36,10.61,4.82,8.68,27.65,6.43,10.61,46.29,8.36,,23.005556,19.988889,29.116667,2.25425,,19.866667,82.692543
US_WV_54009,2021-06-10,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2241,60,60,3415,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,20,-23,6,6.59,11.93,6.59,5.34,5.02,7.22,12.88,,8.79,24.18,6.59,13.5,34.86,7.85,8.79,22.416667,18.194444,28.227778,4.1275,,19.838889,85.451774
US_WV_54009,2021-06-11,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2241,60,7,3422,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,1,14,-23,,,11.78,4.91,5.56,4.58,6.87,9.82,,5.56,28.14,8.51,13.09,41.56,12.76,5.56,22.188889,18.488889,27.688889,8.3185,,19.711111,85.937818
US_WV_54009,2021-06-12,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2241,60,29,3451,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,-2,,-13,,5.91,11.09,5.91,,,8.5,7.76,,6.65,26.61,,12.2,37.7,7.76,11.83,21.35,15.611111,28.783333,0.5588,,17.45,78.535708
US_WV_54009,2021-06-13,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2241,60,29,3480,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,14,,-9,,6.94,10.07,7.29,,,,5.9,,6.94,24.65,6.25,12.5,37.84,11.11,6.25,22.6,16.161111,29.477778,0.66675,,19.1,80.757982
US_WV_54009,2021-06-14,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,5,0,2246,60,35,3515,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,9,17,-23,7,9.58,13.41,8.94,6.07,,7.67,9.26,4.79,7.03,26.51,6.39,10.86,35.45,12.78,,20.055556,14.790123,28.358025,17.526,,16.104938,78.109555
US_WV_54009,2021-06-15,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,10,3525,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,10,15,-22,5,11.61,10.32,7.42,7.42,,5.8,7.42,5.48,9.03,29.98,7.09,14.51,48.69,10.32,7.74,18.462963,13.228395,26.407407,5.954889,,13.030864,70.809202
US_WV_54009,2021-06-16,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,1,3526,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,12,19,-22,4,12.8,15.42,6.23,5.25,,7.87,8.2,,4.92,27.89,10.83,11.48,36.42,14.76,6.23,15.734568,8.407407,23.537037,0.592667,,6.012346,52.855266
US_WV_54009,2021-06-17,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,15,3541,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,11,19,-24,4,8.04,12.87,10.94,7.72,6.75,9.33,7.08,,7.4,21.23,,7.08,43.43,7.4,7.72,16.958333,6.993056,25.569444,0.0,,6.416667,50.001919
US_WV_54009,2021-06-18,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,5,3546,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,16,-26,,7.33,10.32,10.66,5.33,6.0,6.99,10.99,,10.32,26.31,10.32,12.66,35.97,15.65,5.0,20.907407,10.820988,26.740741,0.0,,13.055556,61.009488
US_WV_54009,2021-06-19,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,12,3558,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,0,,-17,,6.08,11.8,,,,5.36,9.29,,7.87,21.81,5.72,12.51,31.82,12.87,9.29,23.055556,17.728395,26.314815,0.85725,,18.518519,75.85707
US_WV_54009,2021-06-20,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,9,3567,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,18,,-14,,8.14,10.62,6.73,6.73,8.85,5.66,7.08,,5.66,27.61,,13.45,35.4,15.57,5.66,23.734568,18.777778,30.148148,3.27025,,19.685185,78.161627
US_WV_54009,2021-06-21,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,39,3606,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,5,8,-29,6,6.1,15.41,6.74,7.38,8.67,7.06,12.52,,11.24,26.97,6.74,11.24,44.94,14.12,7.7,24.154321,18.697531,29.685185,4.0005,,20.240741,78.880906
US_WV_54009,2021-06-22,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2246,60,10,3616,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,6,18,-23,5,6.16,12.33,7.46,,5.51,9.08,7.46,,9.08,23.68,5.19,12.65,37.96,9.08,7.46,16.641975,13.179012,21.246914,21.082,,11.679012,72.6353
US_WV_54009,2021-06-23,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,1,0,2247,60,1,3617,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,7,14,-20,4,6.88,13.1,7.21,5.24,6.55,6.88,11.79,,6.55,28.17,8.19,11.14,41.27,12.45,5.9,15.444444,7.32716,24.271605,0.395111,,7.376543,58.721003
US_WV_54009,2021-06-24,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2247,60,23,3640,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,19,-22,3,9.01,14.35,5.34,6.67,6.01,6.34,10.01,,10.01,23.69,7.34,12.35,41.71,15.02,5.67,19.932099,7.895062,27.722222,0.0,,11.882716,60.020448
US_WV_54009,2021-06-25,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2247,60,15,3655,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,0,9,-25,,8.14,13.91,7.46,,,7.46,9.16,,9.84,23.07,,11.87,38.67,13.57,6.78,22.530864,13.061728,28.228395,0.0,,15.074074,62.907902
US_WV_54009,2021-06-26,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2247,60,6,3661,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,1,,-14,,6.3,19.28,10.75,,5.93,7.79,7.42,6.3,8.53,25.95,,11.49,37.07,12.61,8.16,24.407407,17.061728,29.518519,0.0,,16.944444,63.210955
US_WV_54009,2021-06-27,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2247,60,14,3675,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,23,,-13,,7.67,12.06,6.58,,6.58,,10.96,,,20.83,5.48,14.25,33.26,14.62,7.31,25.611111,19.777778,31.197531,0.0,,18.401235,64.489872
US_WV_54009,2021-06-28,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2247,60,3,3678,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,13,15,-26,3,6.71,13.42,10.06,,,7.38,15.43,,12.08,19.12,6.04,15.43,29.86,17.44,8.39,26.734568,20.283951,33.030864,0.0,,19.907407,66.286892
US_WV_54009,2021-06-29,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2247,60,35,3713,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,4,11,-27,3,,13.86,5.28,,,7.26,13.2,,4.95,22.11,4.95,16.5,40.6,17.16,6.27,27.530864,20.493827,33.518519,0.084667,,20.975309,67.597812
US_WV_54009,2021-06-30,ChIJRz737cUyNIgRVVeaetpZv9A,Q490937,geoId/54009,US,United States of America,WV,West Virginia,54009,Brooke County,US,USA,2,0,0,2247,60,4,3717,22373,10987,11386,2017,2596,2706,2169,2670,3277,3531,2079,1328,1910157,40.27,-80.58,350,239,75.216667,8,14,-25,5,7.06,12.83,8.02,6.74,6.74,,11.55,,8.02,21.18,5.13,11.55,42.35,11.23,8.66,23.87037,19.876543,33.074074,1.30175,,20.345679,80.853757
