location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26107,2021-04-30,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,11,-1,2967,26,46,10064,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,1,15,-26,5,,3.51,6.05,7.22,11.91,6.25,5.27,,5.47,5.08,,,7.81,,6.05,,5.66,9.57,6.64,2.73,3.32,4.88,3.51,3.9,3.9,,8.79,24.02,6.64,3.71,8.01,,2.73,5.47,4.49,33.0,4.1,6.83,3.9,5.08,3.12,5.66,3.12,3.71,,,8.383333,4.027778,13.294444,1.100667,,1.194444,60.706188
US_MI_26107,2021-05-01,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,7,4,2974,30,240,10304,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,20,48,-2,-2,,3.27,6.98,5.01,6.98,7.41,5.45,3.71,4.14,3.49,,3.27,7.41,4.14,4.58,,5.45,7.41,5.45,,3.49,,,,3.71,3.27,5.67,15.7,5.89,,8.72,,3.27,,,31.83,8.07,6.76,,5.89,3.27,3.27,,5.45,3.05,,7.844444,-1.516667,20.277778,0.0635,,-2.033333,50.06029
US_MI_26107,2021-05-02,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,2974,30,0,10304,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,20,,-10,,,3.91,8.98,3.91,13.35,5.29,6.45,5.07,4.37,5.07,,3.91,6.45,3.91,5.99,4.83,3.91,7.14,3.22,,3.91,,,4.37,5.99,,5.53,20.72,5.99,,11.51,,,5.29,,40.52,4.61,11.28,,7.37,3.45,4.61,,,,,19.205556,13.505556,25.85,0.0,,8.705556,51.353999
US_MI_26107,2021-05-03,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,14,0,2988,30,152,10456,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,8,30,-19,3,,5.59,5.4,3.09,13.7,10.22,5.4,3.28,3.28,4.05,,,6.17,4.24,4.05,,4.82,4.63,5.59,,2.7,3.67,3.86,2.89,2.7,2.7,7.91,19.48,5.79,,6.75,6.37,,5.4,4.05,39.54,3.47,7.71,4.63,5.01,,4.05,2.89,4.05,3.67,,15.366667,11.788889,22.872222,0.0,,11.461111,77.848868
US_MI_26107,2021-05-04,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,16,0,3004,30,1,10457,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,4,28,-18,3,4.46,4.85,5.04,3.69,10.67,9.7,4.46,4.07,7.76,3.69,3.69,,6.4,3.49,4.27,,4.85,7.56,6.98,,6.21,4.85,5.24,4.07,3.1,,7.56,18.04,5.24,3.69,8.92,3.88,3.49,,6.4,38.6,3.49,8.53,2.71,6.01,2.91,5.04,,3.3,4.66,,12.122222,8.505556,17.038889,4.445,,9.844444,86.061714
US_MI_26107,2021-05-05,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,15,0,3019,30,55,10512,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,0,23,-22,4,3.08,5.13,6.36,3.9,11.69,10.66,5.33,,8.2,2.87,6.36,,7.38,,2.87,,6.56,9.64,5.13,3.08,6.97,3.28,,,,4.51,7.79,18.87,4.51,4.1,7.79,2.87,5.54,4.31,4.72,38.56,2.87,9.02,,6.56,5.74,4.31,,,2.87,,8.022222,4.194444,13.522222,0.592667,,2.033333,66.110512
US_MI_26107,2021-05-06,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,29,0,3048,30,186,10698,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,1,30,-22,5,,5.55,5.74,2.87,9.95,6.13,5.17,5.55,4.4,4.79,,3.25,7.27,3.83,4.21,2.87,4.4,10.91,7.47,,3.45,3.45,,4.21,4.4,,6.13,15.89,3.64,,6.7,2.87,5.17,4.98,4.79,38.09,2.87,5.17,,8.23,4.4,3.64,,3.06,4.59,,6.316667,2.927778,11.45,1.4224,,1.677778,72.402523
US_MI_26107,2021-05-07,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,14,0,3062,30,60,10758,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-8,13,-20,5,,3.22,4.62,,10.05,6.63,4.02,4.02,5.43,3.42,3.42,,6.63,,,,4.02,6.84,2.81,,5.03,3.62,5.03,4.22,3.02,2.81,6.43,19.5,3.82,,8.45,,5.23,6.63,6.84,33.98,5.43,6.84,,3.62,5.23,4.42,2.81,,3.42,2.81,5.088889,0.483333,10.705556,2.667,,2.666667,84.603311
US_MI_26107,2021-05-08,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,12,0,3074,30,93,10851,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,12,,-4,-2,,5.52,5.76,4.56,11.52,5.28,,,5.28,3.84,3.84,3.6,6.96,3.84,5.52,,3.36,7.2,6.24,,3.36,4.08,3.84,4.8,6.48,,5.04,17.52,5.76,,6.72,,5.28,5.28,,37.45,3.6,6.24,,5.28,6.72,5.28,4.32,,,,5.605556,-0.305556,11.761111,0.0,,-1.194444,61.755089
US_MI_26107,2021-05-09,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,3074,30,516,11367,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,20,,-14,,,6.15,9.46,4.02,18.44,5.67,4.02,3.78,3.78,4.49,,,6.15,3.55,3.55,4.02,5.44,4.49,6.15,,7.57,,3.31,4.02,4.73,4.02,4.26,19.15,6.62,,11.82,4.73,,4.26,7.09,36.41,4.73,6.15,,5.2,,,,4.26,4.73,,7.338889,0.266667,14.894444,0.0,,-1.205556,54.99048
US_MI_26107,2021-05-10,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,7,0,3081,30,36,11403,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-2,21,-21,4,,4.03,5.04,3.23,12.71,9.68,,3.83,4.44,4.24,,,7.46,3.83,2.82,3.63,5.24,7.66,4.24,3.23,5.04,,5.45,,3.43,3.63,6.86,21.38,5.85,3.23,6.05,3.23,5.85,3.43,7.06,34.08,4.24,9.28,,7.46,4.44,4.64,3.83,4.03,4.44,,6.544444,0.35,13.161111,0.0,,-2.216667,53.903865
US_MI_26107,2021-05-11,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,8,0,3089,30,29,11432,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-4,24,-20,4,2.8,,6.41,,9.81,7.41,5.81,3.8,6.61,3.6,3.6,,8.61,,3.6,3.2,4.8,7.61,7.21,3.2,5.81,4.4,5.0,8.41,5.41,3.2,11.61,22.22,4.8,,7.41,,4.4,5.0,5.0,38.24,3.4,6.81,3.4,7.61,4.8,4.2,3.0,,3.2,,6.088889,0.022222,12.533333,0.0,,-1.611111,58.046043
US_MI_26107,2021-05-12,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,11,0,3100,30,13,11445,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,4,31,-24,3,3.1,5.17,6.41,4.14,14.06,10.13,5.17,4.76,5.38,5.79,3.72,3.93,8.69,4.76,3.52,4.34,4.14,9.72,4.96,3.52,4.14,5.17,4.34,4.34,5.17,3.93,8.27,16.34,6.2,,8.89,,4.14,5.79,5.58,39.09,,9.1,,6.41,6.2,,2.9,3.1,2.9,,8.305556,-0.705556,16.894444,0.0,,-2.572222,46.814252
US_MI_26107,2021-05-13,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,12,0,3112,30,47,11492,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,8,,-22,2,,4.73,6.38,4.94,10.9,7.61,,3.91,7.61,,3.5,,8.02,,3.29,3.5,6.99,7.82,4.94,,5.55,3.7,3.29,3.08,4.11,,4.94,23.45,6.17,3.29,8.43,,3.91,3.7,5.55,35.17,,7.2,,3.08,3.08,4.32,,,,,10.072222,-0.555556,18.927778,0.0,,-3.105556,40.474906
US_MI_26107,2021-05-14,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,4,0,3116,30,38,11530,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,-4,15,-19,2,,4.79,5.41,5.41,12.28,8.53,3.54,3.33,,4.58,7.08,,7.08,,4.37,,6.45,7.49,2.91,,3.33,,3.54,,,3.33,5.41,17.69,5.41,2.91,6.87,,3.33,,5.83,36.63,,8.12,,4.79,4.79,,,3.12,3.12,,12.261111,1.483333,21.155556,0.0,,-0.877778,41.230705
US_MI_26107,2021-05-15,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,4,0,3120,30,168,11698,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,14,50,-5,-3,,4.54,6.7,,12.68,9.33,5.02,3.35,4.31,4.79,,3.35,4.31,,4.54,4.54,4.31,9.33,4.79,,4.07,,,4.79,5.02,,5.5,20.1,7.42,3.35,11.48,,5.5,,6.7,33.97,4.07,9.09,,6.46,4.07,,,3.59,,,13.022222,3.877778,20.677778,0.0,,1.116667,44.60205
US_MI_26107,2021-05-16,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,3120,30,253,11951,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,21,,-8,,3.16,,4.97,3.84,12.42,6.77,7.67,3.39,4.74,,,,6.77,,4.06,,3.84,11.06,,3.61,5.19,3.61,,,4.06,4.29,7.45,19.87,4.29,,7.9,,3.61,,5.64,37.92,3.16,6.32,,7.67,5.87,3.39,,,3.84,,13.511111,9.077778,19.266667,1.9812,,8.094444,70.040951
US_MI_26107,2021-05-17,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,8,0,3128,30,0,11951,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,7,,-20,2,4.35,2.77,7.51,,11.46,7.31,3.95,3.95,5.93,3.56,4.74,,5.53,4.15,5.33,,5.73,7.71,4.35,,3.75,3.16,3.36,3.75,,3.16,5.14,18.97,4.94,,8.5,3.36,3.56,4.54,4.94,34.97,4.15,8.1,2.96,5.93,2.77,3.36,,,,,15.216667,6.377778,24.355556,0.2032,,7.827778,61.514784
US_MI_26107,2021-05-18,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,7,1,3135,31,37,11988,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,1,29,-18,2,,3.21,5.41,4.21,14.63,6.61,4.01,4.41,5.21,3.61,4.21,,4.41,,,,4.81,7.41,6.21,,5.81,3.61,,3.41,3.61,,6.01,21.44,5.01,,12.42,5.81,5.21,6.01,5.81,35.27,4.01,12.82,,6.81,4.61,3.21,,,3.01,,17.677778,7.766667,26.583333,0.0,,8.8,56.295986
US_MI_26107,2021-05-19,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,7,0,3142,31,34,12022,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,1,31,-21,3,,2.76,5.92,,17.36,9.27,6.9,,2.96,4.54,3.75,2.96,9.07,,2.96,3.16,4.93,13.21,3.35,,7.5,3.35,3.16,2.96,4.14,3.55,9.47,20.91,5.92,3.94,11.24,3.35,4.34,3.75,6.71,36.09,4.54,14.0,,4.93,6.11,5.52,3.75,3.55,5.13,,20.366667,15.45,26.022222,0.0,,11.855556,58.606776
US_MI_26107,2021-05-20,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,14,0,3156,31,106,12128,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,11,,-18,2,3.24,4.04,6.27,3.84,15.17,8.29,5.87,4.85,5.06,,3.84,3.44,5.66,,2.83,3.03,3.03,8.09,4.45,,5.46,3.44,2.83,3.03,5.26,,7.08,21.64,5.26,3.44,13.75,3.44,2.83,4.04,7.08,41.46,7.89,11.53,,6.67,3.64,5.46,,,4.25,,21.761111,15.638889,29.083333,0.5715,,14.688889,64.388536
US_MI_26107,2021-05-21,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,6,1,3162,32,0,12128,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,0,19,-16,2,,5.89,6.09,7.11,17.46,7.72,4.67,3.25,5.89,3.25,,,10.56,3.86,,4.67,5.28,9.95,5.28,2.84,3.25,3.45,,2.84,,,6.7,21.93,5.08,,13.6,,3.05,,,34.52,4.87,12.99,,7.31,3.65,,,3.86,3.05,,22.755556,15.244444,28.866667,0.0,,13.85,57.412922
US_MI_26107,2021-05-22,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,3,0,3165,32,177,12305,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,13,49,4,-3,,3.7,6.94,4.63,20.13,7.63,5.09,3.93,5.55,3.7,,,7.87,4.86,3.93,3.47,,8.33,,,5.09,,,,4.16,,5.78,21.28,5.32,,15.5,,,7.63,5.55,41.18,,13.88,3.47,11.8,4.16,6.71,,,5.55,,21.916667,17.088889,28.138889,1.058333,,15.588889,67.703781
US_MI_26107,2021-05-23,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,3165,32,92,12397,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,16,,-3,,4.13,4.78,8.91,4.56,12.6,6.08,3.91,,4.13,3.69,4.13,,8.04,,5.65,3.48,4.56,10.65,4.13,,4.78,4.56,3.48,3.04,,,6.95,18.25,7.17,4.78,12.17,3.69,3.04,4.35,4.56,35.42,6.3,8.69,,8.47,5.21,3.48,,3.26,4.35,5.87,20.177778,12.544444,26.388889,0.2032,,15.605556,75.182952
US_MI_26107,2021-05-24,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,3,0,3168,32,33,12430,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,5,30,-19,3,2.66,3.8,5.89,3.04,10.26,7.6,6.08,3.04,7.41,3.8,,3.04,5.32,4.37,4.56,,4.56,11.97,5.89,3.23,5.13,4.56,3.42,5.7,2.66,,3.04,22.61,3.23,,11.21,3.23,3.8,3.99,4.94,35.15,5.51,8.55,3.23,6.27,4.18,5.32,3.04,5.7,3.42,,15.072222,10.661111,25.794444,6.223,,11.8,81.082704
US_MI_26107,2021-05-25,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,2,0,3170,32,11,12441,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,7,29,-14,2,2.93,5.27,7.03,4.1,16.2,10.15,6.83,4.1,6.64,4.1,2.73,,8.0,3.51,4.1,,3.51,8.98,3.9,,7.03,,3.71,,3.9,,5.46,21.86,5.66,,13.08,3.9,4.49,4.29,5.66,35.52,3.71,11.32,,8.0,2.93,4.1,,3.32,5.08,,22.883333,16.494444,28.311111,1.6256,,15.694444,64.366414
US_MI_26107,2021-05-26,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,4,0,3174,32,0,12441,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,11,36,-18,3,2.83,5.65,5.65,4.24,16.96,9.49,5.45,5.05,5.86,4.84,,3.43,6.06,3.63,4.44,3.43,,11.1,4.24,,6.46,4.24,4.84,,3.43,4.44,8.68,20.79,7.07,,12.72,3.84,3.03,3.43,5.05,40.58,5.45,12.72,,6.26,4.24,,2.83,3.43,3.84,,20.222222,15.238889,25.355556,13.462,,13.994444,67.787651
US_MI_26107,2021-05-27,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,8,0,3182,32,80,12521,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,18,,-16,3,,7.0,4.8,4.2,13.4,6.6,3.6,4.8,5.4,3.2,4.0,,6.4,3.4,4.6,2.8,6.4,11.0,6.0,,5.4,,3.2,2.8,2.8,,5.8,21.8,5.0,3.0,10.2,3.8,3.4,3.2,9.0,40.61,5.2,8.6,,5.0,4.6,5.2,2.8,,3.0,,10.216667,3.477778,19.327778,3.513667,,3.583333,63.734246
US_MI_26107,2021-05-28,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,3,0,3185,32,20,12541,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,9,36,-19,4,,3.72,4.7,5.09,13.51,5.09,3.72,5.29,3.33,,,,7.05,,3.72,2.74,3.92,10.18,4.11,,4.31,3.52,,3.13,5.29,,5.48,23.69,7.83,,6.66,2.94,,4.31,6.66,32.9,4.11,8.81,,5.88,4.5,5.09,3.13,2.74,2.74,,7.372222,4.322222,12.744444,7.9756,,3.411111,76.095388
US_MI_26107,2021-05-29,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,1,0,3186,32,85,12626,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,27,,-11,-3,,5.39,4.04,3.59,12.12,6.96,6.96,8.08,3.81,,4.49,,6.51,4.49,3.14,3.37,5.16,7.18,,,4.49,5.39,4.26,4.94,4.49,3.81,9.2,16.61,,,8.3,,,,4.26,36.36,3.59,9.65,,5.16,3.14,5.16,,,,,9.522222,2.15,17.533333,0.762,,-1.944444,44.823258
US_MI_26107,2021-05-30,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,3186,32,68,12694,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,32,,-18,,3.93,,6.33,5.24,11.36,5.24,4.59,3.06,6.12,3.93,,,5.9,,3.71,,,8.3,4.59,,5.24,,4.15,3.28,5.46,,7.43,15.29,3.71,,9.18,3.5,3.5,5.02,4.15,30.8,4.37,7.86,,6.55,4.59,4.15,,4.59,,,10.744444,1.138889,19.627778,0.6096,,0.183333,48.337812
US_MI_26107,2021-05-31,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,0,0,3186,32,0,12694,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,14,,-70,12,3.96,3.34,7.51,4.59,18.35,7.92,6.05,4.17,4.59,3.13,,3.75,5.21,,4.59,4.59,2.92,6.67,2.92,,,,3.54,4.8,4.38,4.59,3.54,17.1,5.63,,9.38,,4.38,5.42,4.38,36.49,3.54,11.05,,3.75,3.54,,2.92,,2.92,,14.388889,6.822222,21.55,0.0,,4.95,53.310794
US_MI_26107,2021-06-01,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,3,0,3189,32,33,12727,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,12,33,-18,2,,3.8,5.0,4.2,20.4,6.0,4.8,6.2,5.4,2.8,3.8,4.0,7.0,3.4,4.2,3.6,6.6,8.0,6.6,,4.6,6.8,,4.0,,3.4,7.2,19.8,5.2,,15.6,,3.4,3.4,6.2,41.2,4.6,13.2,4.6,4.6,3.4,5.0,,3.8,2.8,,16.105556,8.25,22.938889,0.0,,7.816667,58.43733
US_MI_26107,2021-06-02,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,2,0,3191,32,7,12734,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,10,35,-21,3,3.33,6.25,6.04,4.79,14.16,8.33,5.21,,6.66,4.37,3.12,3.75,6.87,3.12,,,5.41,8.54,4.37,,4.16,,5.21,3.54,3.75,4.79,9.37,21.45,9.16,,12.91,3.54,3.54,3.12,5.21,38.31,4.79,10.83,,5.83,4.37,5.83,5.0,3.75,,,17.555556,8.794444,24.683333,0.0,,9.483333,59.288954
US_MI_26107,2021-06-03,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,2,1,3193,33,38,12772,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,29,,-18,1,4.41,6.73,5.67,4.41,10.3,5.46,5.89,5.25,6.52,4.83,3.36,,6.94,5.04,3.99,4.2,4.2,8.62,3.57,,4.2,,2.94,,2.94,,9.46,21.86,7.36,,11.56,3.15,5.04,4.41,5.89,35.73,4.41,7.78,3.15,7.15,4.83,4.2,,,,,18.216667,9.611111,26.6,0.0,,11.038889,63.312438
US_MI_26107,2021-06-04,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,4,1,3197,34,34,12806,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,3,23,-17,2,,4.34,6.08,3.47,18.45,7.16,5.42,3.47,6.94,5.21,3.69,,5.86,3.04,3.04,3.04,5.86,9.11,3.69,,,4.77,4.56,,3.47,,8.9,18.01,5.42,3.91,14.11,6.08,,3.47,5.21,37.32,3.69,10.85,,5.64,4.34,4.34,,,4.56,,21.627778,14.311111,28.127778,0.127,,11.744444,53.882618
US_MI_26107,2021-06-05,ChIJGQJQyqrGGIgRNx1OO8SdkS8,Q74686,geoId/26107,US,United States of America,MI,Michigan,26107,Mecosta County,US,USA,2,1,0,3198,34,0,12806,43258,21739,21519,4268,6542,8044,4129,4145,5513,5434,3563,1620,1907323,43.64,-85.32,1479,77.8,17,,3,-5,4.54,4.3,,,15.54,7.41,4.07,,5.02,7.41,4.54,,5.98,,,5.02,3.35,11.96,4.54,3.83,3.35,4.07,4.54,4.3,3.59,,6.93,19.13,3.59,,13.39,3.83,,,7.65,36.35,5.26,11.24,3.59,7.41,6.22,4.3,,4.07,,,24.25,19.144444,29.283333,0.0,,11.694444,46.299738
