location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18073,2021-12-24,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,20,0,6915,104,0,14947,0,0,0,0,0,5,5,5,2,1,30,105,364,550,228,1096,1070,1072,954,755,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,11,3149,3720,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-20,31,-36,-69,17,4.22,5.71,,5.46,,4.71,5.71,5.21,19.36,8.19,,7.44,,,4.47,4.96,,8.44,5.96,22.83,5.71,,3.47,3.97,,34.49,,,4.22,,6.2,6.816667,2.05,11.95,0.0,4.296296,85.559565
US_IN_18073,2021-12-25,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,9,0,6924,104,0,14947,0,0,0,0,0,0,2,0,1,4,30,105,364,550,228,1096,1072,1072,955,759,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,3153,3725,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-73,-56,-26,-62,,3.41,4.87,,9.74,4.63,5.85,,4.38,16.08,8.53,,6.58,4.14,5.6,9.26,5.36,,5.36,3.9,20.95,,,,4.38,5.12,37.03,,,,4.63,,9.844444,2.672222,14.055556,1.3716,7.506173,85.618789
US_IN_18073,2021-12-26,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,18,0,6942,104,0,14947,0,0,2,0,1,5,6,2,1,1,30,105,366,550,229,1101,1078,1074,956,760,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,8,3163,3733,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,6,8,15,-23,,7.21,3.83,7.66,9.01,6.98,4.28,7.43,3.15,25.67,11.26,3.15,6.53,,4.73,7.21,4.05,6.08,4.5,7.66,27.25,5.4,7.88,3.6,4.5,6.3,40.53,,5.18,4.73,3.83,4.05,1.277778,-3.094444,6.783333,0.3048,-1.234568,85.763507
US_IN_18073,2021-12-27,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,76,1,7018,105,18,14965,0,3,2,2,0,8,24,13,12,10,30,108,368,552,229,1109,1102,1087,968,770,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,34,42,3197,3775,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,3,8,-6,-38,11,7.1,5.11,4.0,9.1,6.88,6.44,4.88,4.44,23.98,11.99,,6.44,4.22,4.22,9.1,4.66,6.44,3.11,7.33,27.97,6.66,7.33,3.55,4.44,7.99,43.51,,6.22,4.88,,5.55,4.838889,1.266667,9.544444,5.261429,2.833333,87.490493
US_IN_18073,2021-12-28,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,59,3,7077,108,1,14966,0,1,1,2,3,15,11,6,9,5,30,109,369,554,232,1124,1113,1093,977,775,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,22,37,3219,3812,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-6,-3,2,-34,12,5.16,7.52,,12.46,6.45,4.08,5.37,4.08,18.9,11.81,3.65,5.37,7.09,4.3,6.66,5.16,,6.45,7.95,27.5,7.73,6.45,,4.3,4.94,36.95,,4.08,5.16,3.65,4.3,1.261111,-0.133333,4.116667,2.963333,-1.660494,82.743078
US_IN_18073,2021-12-29,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,68,1,7145,109,9,14975,1,0,3,0,3,17,17,13,6,5,31,109,372,554,235,1141,1130,1106,983,780,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,33,35,3252,3847,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,1,7,-4,-32,9,5.16,6.5,,15.46,5.16,,6.72,,26.45,12.33,,6.5,5.6,5.6,12.78,4.26,4.93,6.72,7.17,32.72,7.62,4.48,,4.48,6.05,39.89,,6.28,8.07,3.36,4.71,1.744444,0.588889,2.861111,1.4478,-0.111111,88.590334
US_IN_18073,2021-12-30,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,84,1,7229,110,20,14995,1,3,2,1,1,23,11,17,8,9,32,112,374,555,236,1164,1141,1123,991,789,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,36,46,3288,3893,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,15,17,-6,-34,9,5.04,7.01,5.26,11.39,8.77,5.04,5.04,3.73,22.57,13.37,,7.89,4.82,5.04,8.98,4.38,4.16,,7.89,28.48,6.13,5.48,3.51,5.7,5.92,31.11,,6.57,6.35,,6.79,0.861111,-0.516667,3.333333,0.211667,-1.981481,81.845721
US_IN_18073,2021-12-31,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,40,0,7269,110,0,14995,0,0,1,0,2,13,3,10,1,3,32,112,375,555,238,1177,1144,1133,992,792,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,23,3305,3916,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-11,19,-29,-57,17,4.53,4.08,6.34,11.33,6.8,,5.21,4.98,21.97,11.33,,7.47,4.76,,7.02,3.62,,3.85,4.3,24.92,4.76,5.44,,3.17,3.62,31.49,4.08,,5.44,,4.98,4.122222,1.333333,8.9,0.072571,2.432099,89.371692
US_IN_18073,2022-01-01,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,15,0,7284,110,0,14995,0,2,0,0,0,2,3,4,3,0,32,114,375,555,238,1179,1147,1137,995,792,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,12,3308,3928,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-37,-19,-22,-43,,7.96,8.64,3.87,11.83,5.23,,4.32,,18.65,12.74,6.14,8.87,7.51,3.41,7.51,4.78,5.23,6.37,6.14,24.11,7.51,7.28,,,5.23,32.53,,7.73,3.87,5.46,,4.183333,0.072222,8.8,0.2032,2.901235,91.890419
US_IN_18073,2022-01-02,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,33,0,7317,110,0,14995,0,0,0,1,1,4,4,6,8,1,32,114,375,556,239,1183,1151,1143,1003,793,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,25,3316,3953,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,-4,9,-19,,4.66,4.66,3.33,9.32,,5.11,5.77,3.55,23.97,12.65,,4.44,3.55,4.22,7.99,4.88,4.88,,8.21,23.53,4.44,5.55,,,5.99,36.18,5.77,7.99,3.33,,4.88,-2.961111,-5.6,0.727778,1.608667,-5.919753,82.142624
US_IN_18073,2022-01-03,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,81,1,7398,111,0,14995,1,2,5,8,2,15,10,17,8,9,33,116,380,564,241,1198,1161,1160,1011,802,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,30,50,3346,4003,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,11,-10,-30,11,4.55,5.42,4.34,12.36,9.11,4.34,6.94,,23.42,13.01,3.47,7.59,5.85,5.85,7.16,4.77,4.12,7.81,8.89,27.97,6.29,3.9,3.04,6.94,3.9,39.9,4.34,5.42,4.99,,7.37,-7.75,-12.344444,-3.361111,0.0,-12.160494,74.447521
US_IN_18073,2022-01-04,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,111,0,7509,111,16,15011,0,1,1,4,6,32,17,18,17,8,33,117,381,568,247,1230,1178,1178,1028,810,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,42,69,3388,4072,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-9,2,-8,-19,8,3.74,3.52,5.06,14.3,6.82,5.28,8.36,,20.89,11.88,3.3,6.82,3.74,6.38,7.48,5.72,4.18,6.6,7.92,24.19,6.16,7.26,3.52,6.16,5.28,42.23,3.52,6.16,6.38,3.08,5.94,-3.988889,-8.188889,1.1,0.0,-7.790123,76.300982
US_IN_18073,2022-01-05,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,84,0,7593,111,15,15026,0,3,2,3,3,15,8,20,18,8,33,120,383,571,250,1245,1186,1198,1046,818,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,33,51,3421,4123,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,-5,-11,-17,9,5.52,6.37,5.94,9.13,8.07,3.4,4.88,4.67,20.17,12.31,3.4,11.25,,3.61,8.07,2.97,3.4,,7.64,26.54,4.67,7.64,3.82,6.16,5.09,32.48,3.82,5.52,5.09,2.97,6.37,-3.405556,-11.044444,1.6,0.0,-8.611111,69.256969
US_IN_18073,2022-01-06,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,84,2,7677,113,0,15026,0,1,2,7,5,18,17,13,6,9,33,121,385,578,255,1263,1203,1211,1052,827,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,37,47,3458,4170,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-10,-2,-20,-11,8,5.47,5.06,3.04,11.54,6.88,3.64,4.86,,23.08,11.74,4.05,7.49,2.83,3.24,6.28,4.86,,5.26,5.87,25.31,5.87,6.48,3.64,5.06,3.24,31.58,4.86,6.88,3.85,4.66,2.83,-11.766667,-13.694444,-9.861111,0.0,-16.598765,69.970154
US_IN_18073,2022-01-07,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,61,0,7738,113,32,15058,2,1,1,5,3,11,8,8,9,10,35,122,386,583,258,1274,1211,1219,1061,837,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,41,3478,4211,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-15,-10,-22,-12,10,3.83,7.65,,11.07,4.63,7.45,3.62,3.42,20.14,12.89,4.03,7.25,3.02,8.05,6.44,5.24,,6.24,8.05,20.54,4.43,5.24,4.23,5.03,5.24,33.83,3.83,4.63,4.03,3.02,6.24,-14.7,-18.305556,-10.622222,0.0,-19.45679,69.998791
US_IN_18073,2022-01-08,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,32,0,7770,113,16,15074,0,0,1,1,1,8,8,4,5,4,35,122,387,584,259,1282,1219,1223,1066,841,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,13,3497,4224,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,8,-9,-13,,5.5,6.87,5.04,10.54,6.87,5.27,7.56,4.58,15.81,8.71,4.58,7.33,6.64,5.27,6.19,3.67,5.5,4.58,7.33,25.43,5.5,7.79,4.12,4.35,7.1,37.12,4.58,5.73,6.19,5.73,4.81,-7.805556,-14.594444,-0.711111,0.0,-13.080247,68.444739
US_IN_18073,2022-01-09,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,25,0,7795,113,16,15090,0,2,4,2,0,5,3,6,2,1,35,124,391,586,259,1287,1222,1229,1068,842,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,14,3508,4238,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-18,-4,-14,-24,,5.65,7.39,4.13,10.21,4.78,,4.56,,17.82,10.0,,9.13,3.48,4.13,5.0,4.13,5.43,4.13,6.52,24.12,6.95,9.34,,3.69,3.91,38.03,3.91,4.56,5.65,3.04,5.43,-0.738889,-7.588889,2.066667,1.2065,-4.746914,76.084018
US_IN_18073,2022-01-10,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,67,3,7862,116,10,15100,3,1,2,4,4,10,11,15,8,3,38,125,393,590,263,1297,1233,1244,1076,845,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,46,3529,4284,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,0,-20,-10,6,5.65,6.43,3.7,7.79,7.99,5.06,4.67,3.7,16.17,10.52,5.06,7.01,5.45,3.9,5.84,3.9,4.29,4.87,10.52,23.96,8.76,4.48,,6.04,5.84,32.14,3.31,5.06,5.45,3.9,4.09,-8.911111,-11.622222,-4.733333,0.282222,-16.438272,57.026454
US_IN_18073,2022-01-11,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,91,1,7953,117,11,15111,1,0,4,9,3,12,13,16,18,6,39,125,397,599,266,1309,1246,1260,1094,851,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,40,51,3569,4335,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,-5,-13,-11,6,4.96,4.57,,9.34,5.56,6.16,6.16,4.77,15.1,6.95,3.38,10.33,3.18,4.37,5.16,3.38,3.18,5.56,6.16,23.24,6.55,4.77,3.18,4.77,5.36,38.13,3.38,5.16,6.75,4.37,5.36,-9.5,-14.35,-0.011111,0.0,-17.512346,54.867668
US_IN_18073,2022-01-12,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,64,0,8017,117,16,15127,2,1,4,4,0,10,15,10,10,2,41,126,401,603,266,1319,1261,1270,1104,853,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,38,3595,4373,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-7,1,-10,-9,5,5.08,4.88,3.12,9.56,5.47,3.9,5.47,3.12,14.25,7.03,3.32,9.18,3.51,4.88,6.44,,2.93,4.49,4.68,22.64,6.05,5.27,,4.88,3.71,35.33,,4.49,5.66,3.71,5.08,0.672222,-1.505556,3.094444,0.0,-4.45679,71.036189
US_IN_18073,2022-01-13,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,71,1,8088,118,18,15145,0,2,2,8,1,15,16,8,12,5,41,128,403,611,267,1334,1277,1278,1116,858,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,34,36,3629,4409,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-9,-4,-11,-10,4,4.85,5.82,3.88,10.67,7.95,4.65,5.82,3.1,16.1,7.56,4.27,8.92,4.07,3.1,6.01,3.69,3.69,7.37,8.53,21.91,6.4,4.85,,3.3,4.27,38.2,,6.98,3.88,4.46,4.07,0.383333,-3.838889,4.588889,0.0,-2.358025,83.900148
US_IN_18073,2022-01-14,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,68,0,8156,118,12,15157,1,2,3,6,3,13,16,9,2,9,42,130,406,617,270,1347,1293,1287,1118,867,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,33,35,3662,4444,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-10,-8,-9,-11,6,4.97,4.38,3.38,6.56,8.55,4.77,4.97,,15.51,9.95,3.18,6.17,3.38,4.97,5.17,3.78,4.58,,9.35,21.28,5.97,6.37,4.58,,,36.6,2.98,5.37,5.97,5.17,4.58,0.305556,-1.294444,2.211111,0.0,-1.567901,88.999428
US_IN_18073,2022-01-15,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,31,0,8187,118,0,15157,0,0,1,1,1,3,5,2,8,3,42,130,407,618,271,1350,1298,1289,1126,870,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,16,3677,4460,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-13,-2,-10,-9,,5.4,4.95,,10.8,5.85,3.6,4.95,,17.33,8.55,3.6,8.1,4.73,4.73,,5.63,3.15,4.95,7.43,22.28,5.85,5.63,,4.95,5.85,36.01,,5.63,9.23,4.95,4.5,-4.294444,-7.738889,-0.516667,0.0508,-8.37037,74.913596
US_IN_18073,2022-01-16,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,19,0,8206,118,17,15174,0,1,1,5,1,4,1,0,2,3,42,131,408,623,272,1354,1299,1289,1128,873,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,7,12,3684,4472,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-18,3,-21,-16,,7.49,5.72,4.18,5.72,9.47,,5.72,3.74,11.45,9.69,3.74,9.69,5.06,5.28,6.38,4.84,4.4,4.4,7.49,19.59,5.5,3.74,3.3,3.52,,35.45,3.52,6.16,5.28,3.08,3.52,-7.366667,-12.15,-1.533333,0.0,-12.993827,66.736814
US_IN_18073,2022-01-17,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,65,1,8271,119,0,15174,1,1,8,4,1,11,5,15,6,9,43,132,416,627,273,1365,1304,1304,1134,882,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,31,33,3715,4505,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,-2,-18,-22,8,4.08,5.64,,8.55,6.61,5.25,5.25,,15.16,9.14,4.08,9.14,4.86,4.28,5.64,,3.31,5.25,9.72,21.58,5.44,4.67,5.64,4.67,7.58,36.16,3.31,5.44,7.97,4.28,4.86,-3.533333,-5.522222,-2.016667,0.0,-8.055556,73.236985
US_IN_18073,2022-01-18,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,83,1,8354,120,28,15202,0,2,7,6,1,13,16,9,17,9,43,134,423,633,274,1378,1320,1313,1151,891,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,40,43,3755,4548,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,0,-13,-8,5,5.04,4.27,4.66,11.06,9.7,4.27,6.21,3.88,16.49,10.67,4.85,8.53,4.07,6.59,7.18,4.66,,2.71,7.95,19.98,7.37,7.57,4.85,2.91,6.21,34.72,5.24,6.21,4.07,4.27,6.01,-1.85,-6.722222,5.827778,0.0,-6.685185,71.702282
US_IN_18073,2022-01-19,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,61,0,8415,120,29,15231,2,0,3,10,0,5,12,8,10,7,45,134,426,643,274,1383,1332,1321,1161,898,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,30,31,3785,4579,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-14,2,-15,-11,4,,6.09,,8.84,9.43,5.7,8.45,2.75,14.74,7.66,3.93,9.63,4.52,5.7,6.48,3.54,6.48,3.73,6.09,24.17,7.47,6.68,2.95,4.32,5.7,36.74,3.14,3.54,3.54,4.72,3.93,0.316667,-6.955556,5.35,0.0,-5.12963,68.482186
US_IN_18073,2022-01-20,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,62,1,8477,121,17,15248,0,2,3,7,5,9,14,5,6,7,45,136,429,650,279,1392,1346,1326,1167,905,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,26,36,3811,4615,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-9,-4,-14,-9,5,4.92,6.06,,10.42,7.96,3.6,7.01,3.41,12.5,7.58,3.22,9.28,5.11,4.92,4.36,4.17,3.79,,6.44,20.46,5.11,6.63,4.17,4.55,6.82,36.75,3.41,5.11,3.98,4.74,3.6,-8.505556,-11.5,-5.994444,0.145143,-14.17284,66.500249
US_IN_18073,2022-01-21,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,46,1,8523,122,24,15272,0,1,2,2,1,7,12,5,9,2,45,137,431,652,280,1399,1358,1331,1176,907,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,27,3830,4642,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-16,-7,-17,-7,5,,6.99,3.3,8.94,6.99,3.69,3.88,3.11,13.6,5.63,,8.74,4.66,5.05,5.25,4.86,3.88,5.83,7.96,22.34,6.02,5.44,3.5,4.08,4.47,34.0,3.88,5.83,4.47,3.11,7.19,-7.911111,-11.85,-4.522222,0.127,-14.722222,62.716126
US_IN_18073,2022-01-22,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,18,0,8541,122,11,15283,0,0,0,0,0,3,5,3,4,2,45,137,431,652,280,1402,1363,1334,1180,909,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,9,3839,4651,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-13,2,-16,-6,,5.89,5.89,3.62,7.7,5.43,5.66,5.43,5.21,12.22,6.79,,7.24,,4.08,4.08,6.57,4.08,,7.02,21.5,6.79,6.79,,3.4,4.98,35.77,3.17,4.98,5.21,4.75,5.43,-6.383333,-10.927778,0.15,0.0,-13.092593,61.245358
US_IN_18073,2022-01-23,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,11,0,8552,122,3,15286,0,0,3,1,1,2,0,1,2,1,45,137,434,653,281,1404,1363,1335,1182,910,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,6,3844,4657,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-29,-8,-23,-15,,5.65,5.43,,9.99,6.95,5.43,4.99,,11.07,8.69,4.99,9.12,3.47,4.34,3.26,4.99,3.26,4.99,8.47,14.77,,6.51,4.78,,4.56,34.09,4.13,6.95,4.56,3.69,4.34,-4.361111,-8.405556,-1.35,0.381,-9.82716,67.694755
