location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05059,2020-06-23,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,88,0,226,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-8,-10,,-27,7,,6.26,12.8,,7.4,8.25,5.69,5.12,10.24,,,7.97,21.62,6.26,12.8,4.84,40.12,8.82,7.97,24.475309,20.506173,29.518519,9.2075,,21.722222,84.834491
US_AR_05059,2020-06-24,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,170,0,396,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,4,2,,-21,4,5.51,6.38,10.15,6.67,5.22,4.64,5.22,4.35,9.87,6.67,4.06,6.67,22.92,4.93,8.41,5.8,40.33,9.57,5.51,24.993827,21.04321,30.333333,11.994444,,19.87037,73.389706
US_AR_05059,2020-06-25,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,0,0,396,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,2,0,,-22,3,5.84,6.13,10.8,5.25,,,5.25,5.25,8.76,,,9.34,22.47,6.71,7.88,4.09,32.69,5.54,6.13,24.17284,17.740741,31.253086,0.0,,19.425926,75.111412
US_AR_05059,2020-06-26,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,19,0,415,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-9,-13,,-27,,5.74,7.75,10.04,,,,8.89,7.75,7.75,5.45,5.16,6.03,23.81,6.03,8.03,4.59,32.42,8.61,5.45,24.660494,22.271605,28.401235,0.60325,,21.987654,85.220948
US_AR_05059,2020-06-27,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,420,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,6,-3,,-9,,7.02,8.54,9.15,7.32,,,4.58,14.03,5.49,5.8,,6.1,21.66,5.49,8.54,7.02,35.39,6.41,4.88,26.123457,21.530864,31.969136,6.7945,,21.993827,78.249067
US_AR_05059,2020-06-28,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,3,0,423,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,5,,,-15,,5.63,5.93,7.71,5.63,4.45,6.23,6.82,4.74,7.71,7.71,,5.63,21.05,6.82,6.82,4.74,32.91,6.52,7.41,27.438272,23.617284,32.604938,0.0,,22.679012,75.48489
US_AR_05059,2020-06-29,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,428,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-5,-18,,-24,7,,10.32,9.2,6.41,8.36,5.3,4.46,,9.48,6.13,,6.41,22.58,5.58,6.13,5.58,35.69,5.86,6.13,25.253086,22.432099,29.654321,3.156857,,22.569444,85.343216
US_AR_05059,2020-06-30,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,-2,0,426,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,5,-1,,-26,6,4.96,8.17,11.97,6.71,4.96,6.71,4.96,,8.76,5.55,,7.01,21.31,5.25,9.05,9.34,41.75,7.01,4.96,27.537037,24.234568,32.271605,23.396222,,23.530864,79.004234
US_AR_05059,2020-07-01,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,3,0,429,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,13,1,,-23,3,,6.87,12.59,7.15,7.15,4.29,6.29,,13.73,4.29,,8.01,22.31,4.86,12.3,,43.19,10.87,4.58,27.919753,24.58642,32.697531,0.056444,,23.759259,78.3088
US_AR_05059,2020-07-02,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,151,0,580,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,13,9,,-27,5,4.58,6.58,6.01,,5.44,5.72,7.73,,8.87,,,8.3,20.32,4.01,13.74,7.73,37.79,7.44,7.44,28.135802,23.234568,34.839506,0.0,,24.067901,78.784206
US_AR_05059,2020-07-03,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,2,0,582,0,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,15,5,,-48,,4.64,4.35,8.13,7.55,6.39,5.51,6.97,,4.06,4.93,,6.68,22.06,5.22,8.71,,29.03,8.13,7.55,26.425926,21.382716,33.697531,9.361714,,21.91358,76.43771
US_AR_05059,2020-07-04,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,1,1,583,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-10,4,-21,-21,,5.87,5.55,9.46,6.2,6.85,,,,,4.89,,4.89,18.27,4.89,10.44,5.22,33.61,8.81,9.79,25.382716,21.802469,31.067901,1.669143,,21.847222,80.84189
US_AR_05059,2020-07-05,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,0,0,583,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,2,,,-19,,4.37,7.0,10.2,7.87,6.7,6.12,9.33,,9.33,6.12,4.08,7.29,20.7,5.54,8.74,4.66,33.81,10.2,,26.358025,22.37037,32.32716,5.334,,22.648148,80.285437
US_AR_05059,2020-07-06,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,1,0,584,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,6,-5,,-28,,4.56,7.41,12.26,3.99,5.7,4.56,7.7,4.28,6.27,6.27,,7.41,26.23,5.42,14.54,7.13,37.64,8.55,9.98,26.12963,21.67284,32.141975,1.27,,19.962963,73.770974
US_AR_05059,2020-07-07,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,3,0,587,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,1,-5,,-28,5,4.53,7.92,9.34,7.64,7.07,4.81,6.79,4.53,9.9,5.66,,10.19,24.05,7.07,13.02,4.81,37.06,8.21,7.07,26.32716,22.425926,31.290123,1.651,,16.074074,72.390852
US_AR_05059,2020-07-08,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,62,0,649,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,7,2,,-24,4,4.13,7.96,12.68,5.31,5.9,5.31,7.67,4.42,9.44,4.72,,9.14,28.61,7.08,11.21,5.9,36.27,8.26,5.31,26.611111,22.444444,32.611111,3.701143,,16.148148,70.952759
US_AR_05059,2020-07-09,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,94,0,743,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,0,0,,-26,5,6.86,8.01,9.72,8.58,9.15,,5.72,,7.15,4.86,,8.01,27.16,6.29,10.58,,36.6,9.72,4.86,26.734568,22.839506,32.561728,0.0,,17.277778,75.510461
US_AR_05059,2020-07-10,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,144,0,887,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,0,-8,,-28,,,6.1,10.46,8.14,6.1,6.39,6.98,7.27,7.85,4.65,4.07,6.1,29.07,7.27,8.72,,34.59,,5.23,26.796296,21.919753,34.037037,13.026571,,16.703704,72.101218
US_AR_05059,2020-07-11,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,326,0,1213,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,5,6,,-9,,,9.22,10.75,4.92,6.14,,8.29,5.53,6.14,5.84,,,23.04,4.92,10.14,5.84,30.11,7.68,,28.438272,22.888889,34.962963,1.143,,17.222222,69.072951
US_AR_05059,2020-07-12,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,53,0,1266,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,12,,,-8,,,8.2,14.27,6.07,,5.77,,,7.89,4.86,,5.16,17.3,6.07,10.63,5.46,31.27,9.71,6.07,29.598765,24.666667,34.364198,0.28575,,15.604938,57.906901
US_AR_05059,2020-07-13,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,4,0,1270,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,2,-3,,-26,6,,7.88,10.41,7.88,6.47,4.78,8.72,,7.03,6.19,5.34,6.19,26.72,4.78,12.1,3.94,37.13,8.44,,26.729167,21.166667,33.041667,0.689429,,14.513889,63.237043
US_AR_05059,2020-07-14,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,24,0,1294,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-1,-1,,-25,5,4.78,6.47,15.19,7.87,4.78,3.94,8.72,,7.59,6.47,4.22,6.47,24.75,4.78,14.34,8.15,44.43,11.81,4.22,28.166667,23.201389,34.951389,0.108857,,19.576389,66.583719
US_AR_05059,2020-07-15,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,6,0,1300,1,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,7,5,,-23,6,,8.03,11.76,6.02,,6.31,9.18,,10.89,4.01,,6.02,28.1,4.3,9.75,4.59,37.27,10.04,6.02,29.4375,25.298611,34.291667,0.0,,18.180556,62.45743
US_AR_05059,2020-07-16,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,10,1,1310,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-1,-1,-4,-25,5,,6.66,13.6,6.08,6.66,,8.1,6.08,10.71,4.05,,13.6,24.31,5.79,12.15,,36.46,9.84,7.23,30.061728,25.469136,35.635802,0.0,,17.666667,63.574033
US_AR_05059,2020-07-17,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,29,0,1339,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-5,-7,,-28,,4.06,,9.0,6.09,4.06,4.64,5.8,4.06,7.55,5.51,,8.13,28.15,5.8,10.45,,29.31,10.74,4.35,28.820988,24.030864,34.345679,0.0,,17.12963,66.616868
US_AR_05059,2020-07-18,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1344,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,5,5,,-9,,,8.29,13.51,4.3,7.37,,9.83,,10.44,,,9.21,19.96,6.76,11.06,,35.93,11.06,4.61,28.820988,22.950617,34.382716,0.0,,15.901235,60.888736
US_AR_05059,2020-07-19,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1349,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,3,,,-12,,5.36,4.47,11.91,,6.85,8.34,8.64,,7.15,8.64,,4.77,20.55,5.66,14.0,5.06,40.81,10.72,5.36,29.17284,22.623457,35.345679,0.0,,16.91358,61.2622
US_AR_05059,2020-07-20,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1354,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-3,-13,,-23,6,,5.17,9.76,8.32,5.45,8.04,6.03,,11.19,5.74,4.59,11.19,19.52,8.04,9.47,4.3,33.86,5.45,6.31,28.358025,22.790123,35.080247,0.0,,22.555556,71.04061
US_AR_05059,2020-07-21,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,8,0,1362,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,0,1,,-26,5,6.58,4.58,11.17,7.44,4.29,7.16,4.01,,8.88,,4.58,9.45,24.05,4.01,11.45,4.87,36.08,9.73,8.59,27.746914,22.549383,34.234568,0.874889,,22.222222,72.38394
US_AR_05059,2020-07-22,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1367,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-1,-2,-17,-24,5,,,11.62,7.26,5.23,4.94,6.97,,7.84,4.65,4.07,7.84,25.56,,8.42,,36.6,5.81,5.52,26.080247,23.333333,31.259259,2.2225,,17.180556,71.806943
US_AR_05059,2020-07-23,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1372,2,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-4,1,-32,-24,6,6.34,,8.36,8.93,8.07,6.34,6.63,4.9,8.64,4.9,4.03,8.93,23.92,6.34,6.34,6.92,35.73,6.92,4.32,26.537037,23.0,32.666667,27.6225,,20.91358,76.713149
US_AR_05059,2020-07-24,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,10,2,1382,4,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-4,2,-2,-26,6,,5.12,9.04,7.83,5.42,,7.53,,12.35,4.52,6.63,9.94,19.89,4.22,7.53,,31.34,4.22,6.03,27.561728,23.111111,32.969136,14.605,,23.240741,77.55077
US_AR_05059,2020-07-25,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,10,0,1392,4,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,12,24,,-6,,4.17,6.56,7.75,8.34,,4.17,8.64,,5.96,4.17,,8.94,21.16,5.96,8.05,4.77,32.48,8.64,,27.320988,23.611111,32.462963,0.141111,,23.030864,77.532043
US_AR_05059,2020-07-26,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1397,4,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,0,,,-10,,,5.95,8.93,4.17,6.55,5.95,5.06,,9.22,4.17,,8.03,17.26,8.33,9.22,5.95,31.24,5.95,6.25,27.345679,22.648148,33.049383,0.084667,,22.691358,75.8676
US_AR_05059,2020-07-27,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1402,4,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,0,5,,-24,6,4.0,4.58,14.59,6.29,4.58,4.29,7.44,5.43,7.15,6.58,4.86,8.01,17.45,4.86,7.72,7.15,30.32,7.44,5.43,26.765432,21.938272,32.364198,0.0,,21.32716,72.680968
US_AR_05059,2020-07-28,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,9,3,1411,7,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-1,7,,-25,5,4.37,4.67,14.87,5.54,17.5,5.54,6.71,5.83,7.58,4.08,4.08,,24.79,7.87,11.37,5.25,32.37,8.16,9.04,27.209877,21.777778,33.45679,0.0,,19.746914,67.476592
US_AR_05059,2020-07-29,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,8,0,1419,7,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-4,2,,-24,7,,5.37,10.17,7.34,14.69,7.06,7.06,,12.43,7.06,,5.08,26.27,4.24,6.78,4.24,35.59,9.04,4.8,26.222222,22.944444,31.95679,0.0,,16.069444,72.017123
US_AR_05059,2020-07-30,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,10,0,1429,7,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-6,-8,,-24,6,,,12.95,5.75,10.93,5.75,6.04,,6.62,,,6.91,25.32,6.62,6.33,4.89,39.13,6.33,5.47,27.407407,24.030864,33.160494,9.9695,,17.703704,71.397877
US_AR_05059,2020-07-31,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,7,1,1436,8,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-3,-4,,-25,6,4.36,5.52,10.46,5.23,7.85,9.01,5.81,5.52,6.39,,5.52,6.98,25.58,,9.88,,36.91,8.14,5.52,24.512346,21.790123,29.91358,2.57175,,14.743056,72.044256
US_AR_05059,2020-08-01,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,15,0,1451,8,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,11,9,,-3,,,4.89,10.09,5.2,5.81,7.65,5.2,,9.79,4.89,,,22.94,,9.18,,30.28,8.56,4.28,24.659722,20.263889,30.541667,3.33375,,16.472222,63.509245
US_AR_05059,2020-08-02,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,6,0,1457,8,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,13,,,-12,,,6.47,13.23,7.35,7.64,5.58,6.76,4.41,21.46,5.0,,4.12,24.11,,10.29,,30.57,8.53,7.05,24.131944,17.979167,31.9375,0.0,,17.986111,69.045635
US_AR_05059,2020-08-03,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,8,1,1465,9,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,10,3,,-25,4,,7.86,9.31,4.95,5.82,5.53,6.11,,9.31,,,8.44,24.45,4.66,5.53,6.11,35.22,10.77,,24.777778,19.5,31.472222,0.544286,,19.173611,71.08289
US_AR_05059,2020-08-04,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,10,1,1475,10,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,6,-4,,-23,6,6.37,6.08,13.02,7.52,5.5,6.65,4.92,,5.79,4.63,,9.26,19.96,7.52,10.41,6.94,32.4,10.41,5.5,24.512346,19.154321,29.895062,0.0,,17.753086,66.325115
US_AR_05059,2020-08-05,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,4,2,1479,12,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,1,-4,,-21,4,,4.4,11.73,,6.16,4.11,9.68,,8.51,4.4,,5.57,24.05,4.99,11.15,4.11,34.91,7.92,5.87,22.820988,17.709877,28.734568,0.0,,17.888889,74.219657
US_AR_05059,2020-08-06,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,5,0,1484,12,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,0,-1,-4,-23,5,6.12,4.66,10.78,5.24,8.74,4.66,4.66,4.66,11.07,,4.08,9.9,23.0,10.78,8.74,,33.78,8.15,5.53,23.944444,17.123457,31.611111,0.0,,18.592593,72.223946
US_AR_05059,2020-08-07,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,12,-1,1496,11,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-3,-13,,-26,4,,,9.59,6.29,4.5,6.89,6.59,,7.19,5.09,,6.89,19.48,8.09,8.39,5.39,29.37,9.29,,24.759259,21.364198,29.783951,6.4135,,18.530864,73.683434
US_AR_05059,2020-08-08,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,34,0,1530,11,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,2,-2,,-7,,4.74,6.63,8.84,6.63,4.74,4.74,7.26,5.68,8.21,,6.0,4.42,24.0,9.16,9.16,5.05,36.94,8.53,9.79,26.623457,20.524691,33.975309,1.8415,,15.703704,67.777598
US_AR_05059,2020-08-09,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,16,0,1546,11,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,9,,,-14,,,4.51,15.33,6.01,4.51,4.21,4.51,,4.81,4.51,,7.21,21.04,8.71,12.32,4.51,36.06,9.02,4.21,28.753086,22.549383,35.098765,0.0,,16.339506,62.196375
US_AR_05059,2020-08-10,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,8,0,1554,11,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,1,-8,,-23,5,4.44,7.49,9.99,4.72,4.16,5.83,8.6,5.0,9.99,,4.44,7.77,20.81,6.94,8.88,4.16,36.63,7.21,4.44,29.080247,22.950617,35.419753,0.0,,16.901235,60.824441
US_AR_05059,2020-08-11,ChIJW-WD6GDbMoYRabA96YPRPYo,Q61348,geoId/05059,US,United States of America,AR,Arkansas,05059,Hot Spring County,US,USA,2,3,1,1557,12,,,33606,17600,16006,3612,4056,4221,4120,4343,4688,4401,2754,1411,1826747,34.318611,-92.953889,1611,73.414286,-9,-6,,-26,5,4.76,6.72,11.2,7.56,7.84,6.16,7.56,,9.52,,,3.92,22.12,4.76,8.4,4.2,43.96,9.8,5.32,27.691358,22.839506,34.62963,0.0,,22.314815,72.956891
