location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06043,2021-07-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,472,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,25,56,-4,,13.68,15.14,9.28,13.19,25.89,8.79,26.87,11.72,24.816667,13.733333,34.855556,0.0,6.833333,31.343611
US_CA_06043,2021-07-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,472,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,148,-8,9.41,19.31,9.9,9.41,13.87,27.73,13.37,47.54,7.92,25.927778,15.494444,35.655556,0.0508,8.080247,31.655478
US_CA_06043,2021-07-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,473,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,174,-20,10.81,22.1,10.81,8.46,16.46,31.5,8.46,35.27,8.46,26.466667,17.5,35.355556,0.338667,10.030864,37.811972
US_CA_06043,2021-07-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,474,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,187,-17,8.78,17.57,10.17,12.94,12.94,27.27,16.18,39.29,13.4,25.861111,16.955556,35.655556,0.169333,8.5,33.662253
US_CA_06043,2021-07-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,475,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,190,-17,10.19,15.75,10.65,8.8,8.34,24.09,8.8,48.18,10.65,24.544444,15.266667,34.183333,0.0,5.67284,29.765634
US_CA_06043,2021-07-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,480,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,190,-16,8.25,13.29,11.91,6.87,11.0,28.41,14.2,39.41,9.16,25.222222,15.422222,33.911111,0.0,4.037037,25.622258
US_CA_06043,2021-07-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,6,0,486,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,130,-14,10.68,18.93,9.22,8.74,13.11,32.04,15.05,42.23,13.11,25.766667,15.961111,35.611111,0.0,5.888889,27.863139
US_CA_06043,2021-07-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,-1,0,485,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,23,51,-3,7.36,12.26,8.34,9.81,10.79,27.46,13.73,44.14,12.75,26.516667,16.588889,35.938889,0.0,6.796296,28.246842
US_CA_06043,2021-07-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,485,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,144,-1,14.04,11.13,12.1,6.78,,24.2,12.1,47.91,8.71,26.95,17.494444,35.738889,0.592667,7.382716,28.768959
US_CA_06043,2021-07-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,9,0,494,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,178,-22,8.84,16.28,7.91,10.23,13.02,25.12,9.77,42.79,12.09,26.4,18.294444,34.777778,0.056444,5.58642,27.459575
US_CA_06043,2021-07-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,495,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,,-13,7.14,12.94,7.58,8.47,8.47,29.44,12.49,39.7,7.58,25.577778,17.711111,35.038889,0.790222,7.141975,30.854001
US_CA_06043,2021-07-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,2,0,497,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,,-20,6.89,18.39,8.27,9.65,6.89,39.53,12.41,40.45,14.25,25.888889,17.794444,34.844444,0.0,8.598765,33.07454
US_CA_06043,2021-07-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,498,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,193,-17,,18.05,11.87,9.97,11.4,28.49,8.07,45.11,10.92,26.505556,17.45,35.805556,0.0762,10.475309,36.699395
US_CA_06043,2021-07-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,2,0,500,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,124,-15,,18.67,10.05,9.1,,19.63,19.63,38.3,11.49,27.555556,18.627778,36.322222,0.0,11.290123,36.44672
US_CA_06043,2021-07-31,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,500,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,24,43,5,,19.4,12.25,15.83,,25.02,11.23,38.29,16.34,26.45,18.044444,35.8,0.112889,9.598765,35.594467
US_CA_06043,2021-08-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,500,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,130,-13,10.51,13.51,,9.51,12.51,29.02,,43.02,8.51,25.822222,16.561111,35.35,0.0,8.969136,34.371426
US_CA_06043,2021-08-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,21,0,521,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,171,-23,12.43,18.88,11.51,8.29,8.29,29.93,11.05,46.5,8.29,24.4,14.461111,35.622222,0.0,8.41358,36.107994
US_CA_06043,2021-08-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,521,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,185,-15,8.66,25.08,11.85,11.85,8.66,26.9,12.77,36.02,10.49,25.544444,14.588889,36.227778,0.0,5.660494,27.895763
US_CA_06043,2021-08-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,16,0,537,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,170,-18,10.22,8.83,,13.01,7.9,24.17,8.37,38.11,,26.727778,15.494444,36.477778,0.0,5.296296,25.452575
US_CA_06043,2021-08-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,547,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,148,-21,9.8,21.08,,16.67,11.77,31.87,9.8,32.36,7.84,25.316667,15.75,35.361111,0.0,5.277778,28.295569
US_CA_06043,2021-08-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,12,0,559,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,110,-22,12.91,17.69,13.39,11.96,7.17,28.21,8.61,40.65,7.65,22.483333,12.901235,32.405556,0.0,4.364198,32.344139
US_CA_06043,2021-08-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,559,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,14,29,0,,19.0,8.28,8.28,,23.87,12.67,33.62,7.31,23.761111,13.438889,33.966667,0.0,7.401235,35.851472
US_CA_06043,2021-08-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,559,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,94,-6,,11.92,,8.44,,19.37,12.42,33.28,14.4,24.705556,14.555556,35.111111,0.0,7.759259,33.86127
US_CA_06043,2021-08-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,28,0,587,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,130,-21,,16.97,8.73,22.3,12.61,32.97,8.73,39.28,,25.411111,15.188889,34.938889,0.0,8.407407,33.523472
US_CA_06043,2021-08-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,592,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,159,-18,8.71,15.01,7.75,11.62,,30.5,9.68,35.34,11.62,25.616667,15.844444,35.916667,0.0,6.858025,29.601233
US_CA_06043,2021-08-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,9,0,601,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,161,-21,,14.98,9.18,12.56,,31.88,,38.16,13.04,28.177778,17.927778,37.033333,0.0,6.759259,25.311616
US_CA_06043,2021-08-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,25,0,626,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,159,-17,,10.72,10.72,13.16,12.67,32.17,14.13,29.73,10.24,27.794444,19.438889,36.5,0.0,6.901235,25.939039
US_CA_06043,2021-08-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,636,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,106,-19,,16.7,7.59,12.15,11.64,28.34,12.65,40.99,13.16,27.094444,19.427778,35.594444,0.0,7.771605,28.933905
US_CA_06043,2021-08-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,636,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,23,29,-6,9.9,18.76,10.94,,,29.18,11.98,36.99,13.03,26.633333,17.616667,36.05,0.0,9.641975,33.912518
US_CA_06043,2021-08-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,636,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,96,-6,8.72,15.9,10.77,11.29,,32.83,13.34,44.63,13.85,28.475309,19.685185,36.580247,0.0,11.847222,35.167703
US_CA_06043,2021-08-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,26,0,662,7,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,114,-24,,13.45,9.96,11.46,8.97,21.92,,42.34,11.96,28.45679,20.648148,36.5,0.0,13.236111,38.875712
US_CA_06043,2021-08-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,11,1,673,8,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,144,-16,11.87,16.81,10.38,7.91,8.9,25.21,,40.05,,27.238889,18.744444,35.338889,0.0,9.04321,31.569341
US_CA_06043,2021-08-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,678,8,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,136,-15,11.57,13.59,9.06,,10.57,30.19,13.59,47.3,9.06,21.616667,13.522222,32.427778,0.0,7.067901,38.404003
US_CA_06043,2021-08-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,16,0,694,8,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,132,-16,,12.51,11.01,8.51,,21.52,,46.05,14.01,19.294444,11.533333,28.083333,0.0,6.37037,42.205465
US_CA_06043,2021-08-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,6,2,700,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,28,80,-18,11.21,19.88,,8.67,8.16,37.21,10.2,38.74,10.71,20.494444,11.905556,29.611111,0.0,8.290123,44.906738
US_CA_06043,2021-08-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,700,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,3,18,-12,,19.28,18.75,9.64,,30.53,9.64,47.13,9.64,20.688889,13.116667,29.116667,0.0,9.345679,47.882202
US_CA_06043,2021-08-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,700,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,74,-9,10.26,12.42,8.1,9.18,,24.3,9.18,46.98,11.88,19.138889,10.855556,29.683333,0.0,8.308642,49.721179
US_CA_06043,2021-08-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,40,0,740,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,90,-25,,15.14,,10.1,,30.85,8.97,33.66,11.78,21.216667,11.311111,30.772222,0.0,7.179012,39.979823
US_CA_06043,2021-08-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,9,0,749,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,109,-17,8.92,14.16,9.97,12.07,9.97,34.1,15.74,30.95,12.07,21.366667,11.888889,30.955556,0.0,6.851852,39.058826
US_CA_06043,2021-08-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,5,0,754,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,111,-19,10.86,13.96,,13.96,9.82,27.92,9.82,43.43,9.31,21.633333,12.2,31.305556,0.0,6.209877,37.31519
US_CA_06043,2021-08-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,15,0,769,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,103,-19,8.82,13.5,,,9.86,26.48,,36.86,7.79,21.822222,11.216667,33.0,0.0,4.444444,32.209117
US_CA_06043,2021-08-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,12,0,781,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,70,-16,,12.44,7.78,10.89,,24.37,7.78,38.36,12.44,23.283333,12.761111,34.355556,0.0,3.950617,29.434748
US_CA_06043,2021-08-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,781,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,11,11,-9,11.14,12.73,,,,25.47,15.92,45.1,9.02,24.622222,13.816667,36.327778,0.0,6.030864,31.197326
US_CA_06043,2021-08-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,781,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,79,-18,7.97,10.63,10.63,9.57,,26.58,10.1,46.78,15.42,26.016667,14.944444,37.072222,0.0,5.592593,27.583017
US_CA_06043,2021-08-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,22,0,803,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,100,-19,8.07,9.59,7.57,14.13,10.6,25.74,16.15,49.45,12.62,26.755556,15.188889,37.694444,0.0,5.41358,25.617488
US_CA_06043,2021-08-31,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,13,0,816,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,101,-14,,16.82,10.19,,8.15,21.4,9.17,44.34,8.15,26.194444,16.133333,36.444444,0.0,3.030864,22.532005
US_CA_06043,2021-09-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,9,0,825,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,92,-16,,17.04,8.52,14.37,12.24,34.6,13.84,36.73,12.78,21.733333,12.227778,33.461111,0.0,2.5,29.705578
US_CA_06043,2021-09-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,8,0,833,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,104,-14,,19.07,,15.8,,20.7,8.17,43.05,,18.827778,9.116667,29.661111,0.0,3.141975,37.811518
US_CA_06043,2021-09-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,6,0,839,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,24,108,-22,,18.92,8.35,10.57,8.35,22.26,,51.19,9.46,19.766667,10.155556,30.738889,0.0,4.222222,36.741302
US_CA_06043,2021-09-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,839,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,21,64,-10,8.76,14.94,10.82,10.3,,28.33,13.39,49.44,10.3,21.727778,10.583333,33.011111,0.0,3.351852,30.353721
US_CA_06043,2021-09-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,839,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,205,-11,,17.38,9.87,7.99,,31.01,11.28,43.22,11.28,23.35,12.288889,35.305556,0.0,2.197531,25.782521
US_CA_06043,2021-09-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,839,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,190,-58,,7.5,10.49,14.99,14.49,26.48,10.49,42.97,20.49,25.066667,13.255556,36.633333,0.0,2.098765,22.722125
US_CA_06043,2021-09-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,19,0,858,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,117,-19,,15.87,8.19,17.41,10.75,31.23,8.7,46.59,7.68,26.9,15.611111,37.327778,0.0,4.203704,23.239446
US_CA_06043,2021-09-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,4,0,862,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,119,-14,,15.53,,12.52,10.02,25.05,,37.07,10.52,26.8,16.438889,37.788889,0.0,4.407407,23.714795
US_CA_06043,2021-09-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,17,0,879,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,114,-13,,13.16,9.62,11.13,,33.4,,46.05,,27.255556,16.883333,37.411111,0.0,7.765432,29.113965
US_CA_06043,2021-09-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,889,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,71,-14,,10.57,,9.57,,20.14,,39.78,7.55,25.516667,17.694444,35.527778,0.310444,8.845679,35.035038
US_CA_06043,2021-09-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,889,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,7,6,-7,,13.13,,10.94,,30.64,12.59,45.96,12.59,22.95,14.711111,32.105556,0.0508,8.623457,38.900785
US_CA_06043,2021-09-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,889,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,73,-11,,17.04,13.31,13.31,,23.43,9.59,43.67,11.19,23.122222,13.283333,33.172222,0.0,7.401235,35.395288
US_CA_06043,2021-09-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,34,0,923,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,101,-20,,14.56,,13.56,9.04,26.11,7.53,39.16,10.54,22.983333,12.5,33.705556,0.0,4.438272,29.48467
US_CA_06043,2021-09-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,933,10,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,130,-15,,13.29,,8.07,8.07,21.35,,27.04,7.12,23.483333,13.233333,34.033333,0.0,5.104938,30.027518
US_CA_06043,2021-09-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,9,2,942,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,124,-21,,11.46,8.47,17.94,,32.89,8.47,39.37,7.47,22.994444,13.266667,33.761111,0.0,4.858025,30.361906
US_CA_06043,2021-09-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,18,0,960,12,0,0,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,109,-16,11.14,15.19,8.1,11.65,8.61,25.32,8.1,43.04,10.13,20.488889,11.138889,31.361111,0.0,5.580247,38.100801
