location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NM_35017,2020-05-12,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,,,,-32,,8.03,12.79,6.54,6.84,5.06,4.46,7.74,6.25,17.25,,7.74,31.83,6.84,,21.118056,10.868056,31.145833,0.15875,0.722222,25.866032
US_NM_35017,2020-05-13,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,,,,-32,,6.17,12.93,6.47,4.12,4.41,6.17,8.23,5.58,19.1,5.0,6.17,28.21,6.47,,22.236111,11.451389,30.590278,0.0,-2.984127,18.359257
US_NM_35017,2020-05-14,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-23,11,,-30,,8.82,11.76,7.35,8.23,,6.46,5.58,6.46,14.99,4.11,5.58,30.86,8.23,5.29,21.319444,10.680556,29.923611,0.0,-4.150794,17.860971
US_NM_35017,2020-05-15,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-21,14,,-24,,11.3,10.08,,4.89,4.28,5.8,5.8,7.64,18.63,4.28,6.72,31.77,7.94,6.11,21.365079,10.888889,30.103175,0.0,-4.851852,16.746194
US_NM_35017,2020-05-16,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-23,10,,-17,,11.26,9.21,7.5,5.46,6.82,5.12,5.12,5.46,18.76,,7.16,29.0,,4.78,22.849206,11.420635,32.190476,0.0,-3.657407,16.643334
US_NM_35017,2020-05-17,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-13,10,,-8,,11.81,11.49,9.52,,,6.56,6.56,6.24,16.41,,12.14,30.19,6.24,4.59,24.301587,12.333333,34.166667,0.0,-2.296296,17.05716
US_NM_35017,2020-05-18,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-24,-2,,-27,,5.28,12.03,5.87,9.1,,7.34,4.11,5.87,18.49,,9.69,29.06,6.16,5.28,24.912698,12.746032,35.619048,0.0,-3.518519,14.888826
US_NM_35017,2020-05-19,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-23,10,,-31,,8.41,7.21,9.62,9.92,5.41,5.71,8.41,5.11,17.43,6.01,7.51,30.95,6.01,,25.801587,14.944444,34.912698,0.0,-3.018519,14.62742
US_NM_35017,2020-05-20,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-18,8,,-28,,5.5,10.7,5.81,7.95,4.58,7.03,6.72,9.47,20.78,,8.56,28.42,10.39,,22.563492,11.142857,32.753968,0.0,-5.722222,14.674488
US_NM_35017,2020-05-21,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-15,13,,-28,,9.07,14.07,8.13,5.94,4.69,8.13,8.13,7.19,20.01,6.25,5.32,26.89,5.32,5.63,20.095238,8.166667,29.690476,0.0,-12.777778,9.764219
US_NM_35017,2020-05-22,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-21,17,,-25,,5.21,10.43,4.56,,4.89,,,5.21,15.64,,7.5,32.92,6.19,4.56,20.563492,7.230159,31.063492,0.0,-12.472222,9.620587
US_NM_35017,2020-05-23,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-10,26,,-13,,7.74,7.04,5.63,,,7.39,6.33,5.98,20.05,,8.44,31.31,7.39,,22.698413,10.880952,31.063492,0.0,-7.527778,12.754204
US_NM_35017,2020-05-24,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,19,,-9,,6.87,10.99,10.3,6.87,6.18,7.21,5.5,6.18,18.55,,6.87,32.28,5.5,5.84,22.97619,12.849206,30.722222,0.0,-6.222222,13.662445
US_NM_35017,2020-05-25,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-23,-5,,-55,,6.11,15.11,,,,5.14,9.32,,23.78,,9.64,31.5,7.39,10.93,21.698413,11.404762,30.150794,0.0,-7.203704,13.717296
US_NM_35017,2020-05-26,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,-1,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-19,12,,-27,,6.86,8.94,6.26,5.37,4.17,6.26,6.56,5.66,22.36,4.17,6.56,33.98,8.35,7.15,21.071429,9.595238,31.039683,0.0,0.342593,25.676572
US_NM_35017,2020-05-27,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-18,3,,-27,,5.76,8.49,8.49,,6.37,4.55,6.97,5.15,17.58,4.55,6.97,31.52,4.55,7.27,24.722222,11.761905,35.68254,0.0,-3.87963,14.65551
US_NM_35017,2020-05-28,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-17,11,,-26,,,8.01,6.78,,5.55,6.16,6.16,8.01,19.1,,6.47,31.43,5.85,6.78,27.571429,15.746032,36.579365,0.0,-1.277778,15.024616
US_NM_35017,2020-05-29,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-17,9,,-22,,6.2,15.19,7.44,,4.34,7.75,8.99,6.51,18.6,5.27,7.44,27.28,8.68,7.44,27.293651,17.436508,35.992063,0.036286,3.833333,22.247098
US_NM_35017,2020-05-30,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-16,19,,-8,,6.17,11.31,,7.88,4.8,,12.34,,17.48,5.48,8.91,26.73,7.2,4.8,26.722222,16.84127,34.738095,0.0,3.731481,22.49179
US_NM_35017,2020-05-31,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-12,5,,0,,4.94,10.22,5.27,5.27,5.27,,8.9,,13.18,,8.57,34.28,,5.6,27.079365,17.690476,34.373016,0.0,2.435185,20.522731
US_NM_35017,2020-06-01,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,5,,-21,,4.97,9.94,4.97,4.97,6.21,,9.63,5.59,21.44,,5.59,29.83,5.59,,26.007937,16.0,34.325397,0.0,2.083333,21.104874
US_NM_35017,2020-06-02,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-8,14,,-28,,7.27,10.6,8.18,5.15,4.24,4.24,9.09,6.06,16.05,6.36,6.36,30.29,5.15,5.45,26.325397,15.936508,35.277778,0.0,5.657407,26.99877
US_NM_35017,2020-06-03,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-10,12,,-27,,4.76,8.33,6.54,6.84,,,13.09,5.65,15.76,5.06,8.33,29.44,5.35,4.46,27.261905,16.269841,37.222222,0.0,5.907407,25.776085
US_NM_35017,2020-06-04,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-10,12,,-26,,12.1,10.24,7.45,7.76,5.28,,7.45,9.93,17.38,4.34,6.21,28.23,,4.34,28.753968,16.611111,38.960317,0.0,2.796296,19.082526
US_NM_35017,2020-06-05,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-15,7,,-21,,5.64,9.09,,7.52,6.58,,6.89,6.27,15.04,6.58,6.89,30.4,5.64,9.09,30.230159,17.650794,40.111111,0.0,1.555556,15.730584
US_NM_35017,2020-06-06,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-5,25,,-9,,5.03,10.39,6.03,6.03,,,5.36,5.7,12.07,,6.7,26.82,,6.03,29.309524,19.68254,39.690476,2.358571,5.962963,23.728637
US_NM_35017,2020-06-07,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-2,16,,-1,,7.18,6.86,,8.49,4.9,,7.18,4.57,13.71,,9.14,33.96,6.53,8.49,25.746032,13.333333,36.436508,0.036286,-4.962963,12.989546
US_NM_35017,2020-06-08,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-15,3,,-25,,5.45,7.27,7.88,,6.66,,7.27,8.79,15.75,,8.79,31.81,5.75,5.45,25.666667,14.119048,34.373016,0.0,1.277778,20.667951
US_NM_35017,2020-06-09,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-13,14,,-28,,6.92,12.34,6.92,5.72,4.51,7.83,8.13,6.02,19.56,,4.21,29.19,5.72,5.72,20.52381,9.214286,31.738095,0.0,-12.462963,9.923208
US_NM_35017,2020-06-10,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,15,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,6,,-26,,10.13,10.74,6.14,8.6,5.22,,7.06,5.83,18.11,4.6,9.82,30.7,7.37,,21.777778,8.349206,33.333333,0.0,-11.703704,9.475041
US_NM_35017,2020-06-11,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,5,,-27,,9.17,7.03,,4.89,5.5,,7.33,4.89,20.47,,4.89,29.64,,,25.714286,14.492063,36.166667,0.0,-4.037037,13.855834
US_NM_35017,2020-06-12,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,17,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-12,7,,-21,,6.67,13.34,8.58,6.35,5.4,,8.58,8.26,19.69,4.45,8.58,26.36,9.21,5.72,24.722222,14.111111,36.087302,1.705429,8.351852,35.849184
US_NM_35017,2020-06-13,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,-1,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-8,23,,-10,,8.15,10.53,7.13,,,,8.15,6.79,15.97,,4.76,29.56,7.47,6.46,24.753968,16.0,34.97619,0.907143,9.694444,39.979133
US_NM_35017,2020-06-14,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,8,,-2,,12.8,11.16,4.59,7.22,6.56,,6.89,8.21,22.65,,8.53,27.57,7.88,5.25,26.119048,16.150794,34.555556,0.036286,7.12963,30.569694
US_NM_35017,2020-06-15,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-17,-1,,-24,,8.07,6.87,5.98,9.56,,5.38,8.96,6.57,21.22,5.38,5.68,34.96,,4.18,25.992063,16.484127,34.952381,0.0,5.277778,27.099342
US_NM_35017,2020-06-16,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-12,14,,-29,,4.82,9.34,7.53,5.12,5.72,,9.03,9.34,16.56,,9.34,31.02,5.72,5.12,25.595238,16.309524,34.960317,0.616857,7.944444,33.374231
US_NM_35017,2020-06-17,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-10,5,,-29,,7.55,7.85,,4.83,4.53,6.04,12.98,7.55,15.7,,9.06,35.62,8.76,6.94,26.801587,15.833333,35.873016,0.0,2.12037,21.14971
US_NM_35017,2020-06-18,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,10,,-28,,4.9,9.5,7.97,6.13,,,,5.21,16.55,6.13,11.03,33.71,7.05,5.52,26.396825,14.373016,35.579365,0.0,-5.240741,12.082851
US_NM_35017,2020-06-19,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,7,,-21,,8.01,8.32,6.08,,,8.96,12.81,8.32,22.73,6.4,8.96,28.82,9.93,9.61,25.674603,14.095238,35.246032,0.0,-7.981481,10.167071
US_NM_35017,2020-06-20,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,16,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,21,,-12,,,10.54,7.48,7.48,,7.82,6.46,4.76,18.02,4.76,10.2,23.8,6.12,5.78,25.984127,14.142857,35.579365,0.0,-7.638889,10.133565
US_NM_35017,2020-06-21,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,17,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-5,17,,-4,,5.09,8.49,5.09,,,4.75,5.09,8.82,18.67,,7.13,34.28,6.11,6.45,27.468254,15.214286,37.15873,0.0,-4.009259,12.367709
US_NM_35017,2020-06-22,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,17,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-19,-6,,-30,,10.82,8.65,8.65,,8.65,8.65,9.58,6.49,20.09,6.8,7.73,41.72,,5.56,29.396825,17.277778,38.539683,0.0,-3.157407,11.81662
US_NM_35017,2020-06-23,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,17,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,12,,-28,,5.91,9.95,6.53,,,7.15,6.53,6.53,16.17,4.98,8.09,34.52,,4.98,29.206349,18.103175,38.412698,0.108857,0.740741,16.096955
US_NM_35017,2020-06-24,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,17,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,3,,-24,,7.1,8.02,4.94,,8.95,,8.33,6.17,20.67,,,30.54,8.02,7.1,28.134921,17.888889,37.309524,0.072571,4.268519,23.261447
US_NM_35017,2020-06-25,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,17,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,4,,-29,,7.99,8.91,4.61,5.23,8.3,5.84,8.91,5.53,19.37,6.15,7.99,34.73,8.61,,27.206349,16.857143,37.650794,0.072571,4.12963,23.493397
US_NM_35017,2020-06-26,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,17,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-13,4,,-21,,7.79,10.07,5.2,6.5,4.55,,9.09,6.82,18.84,4.55,9.09,30.53,5.84,4.55,29.333333,17.960317,38.571429,0.0,-0.898148,14.287571
US_NM_35017,2020-06-27,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,18,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,21,,-11,,7.55,9.26,8.57,,4.8,6.17,7.2,11.66,15.78,,5.49,27.1,5.83,9.95,28.357143,18.18254,37.793651,0.0,1.509259,17.660814
US_NM_35017,2020-06-28,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,18,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-3,13,,-3,,5.73,8.42,6.4,7.41,,,5.73,,17.18,,8.09,35.37,6.4,6.74,26.888889,19.579365,35.507937,0.0,4.037037,23.67491
US_NM_35017,2020-06-29,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,18,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-14,4,,-26,,9.23,12.0,4.92,,9.54,7.39,8.93,7.08,24.01,,7.08,39.09,4.92,,27.277778,19.365079,34.333333,0.0,2.287037,20.425489
US_NM_35017,2020-06-30,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,18,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-7,11,,-27,,6.74,14.1,6.74,4.6,,5.82,10.11,8.89,22.37,6.43,9.5,31.87,7.05,6.13,27.02381,18.285714,34.039683,0.0,3.175926,22.214269
US_NM_35017,2020-07-01,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,19,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,12,,-26,,6.53,12.47,5.35,4.75,,5.94,7.42,8.61,19.6,,7.42,33.56,5.94,7.13,26.0,15.31746,33.920635,0.0,0.796296,19.4617
US_NM_35017,2020-07-02,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,20,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-3,17,,-29,,7.99,14.14,5.53,5.53,,8.61,8.3,8.3,17.21,4.92,10.45,31.96,8.61,,26.928571,18.253968,35.246032,0.0,7.592593,30.016864
US_NM_35017,2020-07-03,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,21,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,3,24,,-38,,7.46,5.51,6.49,6.81,4.86,6.49,,7.46,19.45,,7.78,30.16,6.81,7.78,27.992063,18.793651,37.015873,0.0,7.564815,27.547195
US_NM_35017,2020-07-04,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,22,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-17,19,,-17,,5.74,6.46,6.82,,,6.82,,6.1,15.8,,6.46,32.67,5.74,,29.68254,19.674603,37.888889,0.0,7.166667,24.471849
US_NM_35017,2020-07-05,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,24,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-9,-3,,-13,,9.03,8.71,6.13,4.52,9.36,5.16,6.78,,20.33,,8.71,39.69,6.78,,30.404762,20.333333,39.007937,0.145143,6.212963,22.046487
US_NM_35017,2020-07-06,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,24,0,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-14,3,,-31,,6.31,9.91,6.01,5.41,7.81,6.31,10.21,5.11,20.72,6.01,7.81,30.93,6.31,6.01,31.134921,20.825397,38.777778,0.0,4.453704,18.9142
