location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31025,2021-06-20,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2672,16,0,11081,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-21,,8.13,11.26,5.32,6.26,7.82,8.76,4.38,,,,,18.15,4.69,12.2,,43.49,8.13,7.2,25.888889,19.2,32.005556,6.039556,,17.814815,61.121357
US_NE_31025,2021-06-21,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2672,16,1,11082,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,3,5.58,16.42,6.24,,8.87,10.51,9.19,9.19,4.6,,4.92,25.61,5.91,11.82,,48.27,11.16,5.25,20.744444,15.388889,27.777778,1.3462,,10.216049,51.025017
US_NE_31025,2021-06-22,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2672,16,163,11245,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-17,6,7.94,14.56,11.25,5.29,5.96,8.27,4.96,7.28,7.61,,4.96,20.19,5.96,12.58,,39.72,17.87,,21.65,13.394444,32.433333,0.0,,10.098765,47.638813
US_NE_31025,2021-06-23,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2672,16,24,11269,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-18,4,7.45,13.88,6.77,9.82,5.75,9.48,5.75,10.83,5.75,,6.77,19.97,9.82,12.86,5.42,35.54,7.45,5.08,26.066667,18.355556,32.744444,0.0,,14.820988,49.963999
US_NE_31025,2021-06-24,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,2,0,2674,16,380,11649,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,27,,-23,9,6.37,10.52,6.37,4.46,4.46,6.69,,5.1,,,6.69,24.54,5.74,8.92,4.78,32.18,9.88,7.65,25.95,19.955556,31.727778,14.732,,20.648148,72.492403
US_NE_31025,2021-06-25,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2674,16,20,11669,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-22,4,8.66,10.32,8.99,10.66,6.33,6.0,4.66,10.66,,4.66,6.66,18.65,6.99,10.32,,31.31,7.99,6.33,23.877778,20.683333,30.05,11.853333,,21.179012,84.539007
US_NE_31025,2021-06-26,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2674,16,0,11669,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,66,,-9,,,15.23,6.16,5.18,6.16,7.45,5.18,6.16,,,4.86,23.33,5.83,8.75,5.51,35.0,10.69,6.48,22.388889,19.894444,29.222222,14.06525,,19.975309,86.093775
US_NE_31025,2021-06-27,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2674,16,0,11669,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-14,,6.1,11.88,6.1,8.03,,,5.46,4.82,,,5.78,17.99,5.78,15.42,,38.54,11.24,6.75,21.727778,17.038889,28.016667,1.1938,,17.481481,76.434301
US_NE_31025,2021-06-28,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2674,16,52,11721,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,1,9.36,13.1,7.49,5.62,5.3,4.68,4.37,9.05,,,8.11,18.09,4.99,7.8,,41.18,10.92,6.24,23.422222,18.555556,28.65,0.282222,,18.895062,75.607727
US_NE_31025,2021-06-29,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,1,0,2675,16,25,11746,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,5,,13.46,8.87,8.21,4.6,8.54,,7.88,5.25,,6.89,19.37,8.87,12.48,5.58,34.15,14.78,4.6,23.6,19.266667,29.011111,3.6576,,20.080247,80.385739
US_NE_31025,2021-06-30,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2675,16,53,11799,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,5,8.92,16.52,9.25,5.95,,6.94,,8.92,4.96,,7.93,17.18,6.61,11.89,5.62,30.39,13.87,6.94,23.988889,18.805556,29.316667,2.652889,,19.37037,75.337271
US_NE_31025,2021-07-01,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2675,16,21,11820,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-22,5,5.58,17.71,6.56,7.54,4.92,6.56,,6.56,5.91,,5.91,25.92,5.91,12.14,,33.79,9.19,4.59,24.283333,18.227778,29.594444,0.0,,17.524691,65.718222
US_NE_31025,2021-07-02,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2675,16,0,11820,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-27,5,5.01,17.38,7.35,4.68,,10.03,,5.35,5.35,,8.02,17.72,9.69,9.69,,36.77,13.37,7.35,24.261111,17.15,30.872222,0.0,,17.049383,63.404643
US_NE_31025,2021-07-03,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2675,16,2,11822,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,43,,-12,,6.04,9.4,6.04,,,5.37,,5.71,,,6.72,21.49,,10.75,,34.92,12.09,7.72,25.5,18.288889,31.038889,0.0,,17.697531,61.235262
US_NE_31025,2021-07-04,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2675,16,0,11822,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,,5.86,15.86,4.83,5.17,,5.52,,7.24,,,,20.0,5.86,12.76,6.21,37.93,12.76,6.55,25.777778,19.688889,31.405556,0.0,,18.246914,62.992496
US_NE_31025,2021-07-05,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2675,16,0,11822,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-70,17,4.13,17.11,12.39,10.33,,8.26,7.08,9.15,4.72,,4.43,20.95,4.72,14.46,,39.24,11.8,5.9,26.244444,19.705556,32.061111,0.0,,18.722222,63.243329
US_NE_31025,2021-07-06,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,1,0,2676,16,63,11885,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-21,6,7.12,15.16,8.97,5.57,7.12,9.59,4.64,7.73,4.95,,6.5,26.61,,12.99,4.64,44.55,12.07,8.04,26.333333,20.133333,31.727778,0.0,,18.950617,63.789382
US_NE_31025,2021-07-07,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2676,16,0,11885,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,7,5.44,16.31,6.39,,6.71,8.63,5.44,7.04,5.44,,5.76,21.1,,12.15,,36.45,12.47,11.51,23.516667,20.783333,29.7,8.636,,19.777778,79.450189
US_NE_31025,2021-07-08,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2676,16,22,11907,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,28,,-20,5,7.46,12.98,9.73,7.14,5.19,7.79,5.51,8.11,4.87,,7.79,21.41,5.51,12.65,4.87,40.23,11.68,7.14,20.666667,14.783333,27.144444,0.7366,,16.37037,76.480592
US_NE_31025,2021-07-09,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,1,0,2677,16,0,11907,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,4,6.83,12.68,5.53,4.55,5.85,9.43,,4.55,,,,25.68,4.55,9.75,4.88,36.4,7.48,9.1,24.783333,18.85,32.766667,0.09525,,19.808642,74.298358
US_NE_31025,2021-07-10,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2677,16,0,11907,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,56,,-16,,6.71,14.76,6.71,,,7.04,,5.03,5.7,,5.03,19.79,6.04,5.03,,24.82,6.04,6.37,23.911111,18.683333,31.772222,14.859,,20.753086,82.101961
US_NE_31025,2021-07-11,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2677,16,1,11908,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-14,,8.76,14.6,,5.19,7.14,9.73,,9.08,,,5.51,24.33,,17.84,,31.14,9.41,5.19,21.333333,17.777778,26.666667,6.604,,16.271605,73.331364
US_NE_31025,2021-07-12,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2677,16,67,11975,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-18,3,5.88,18.62,,7.19,4.9,8.49,,5.23,5.23,,6.53,26.14,5.88,14.05,,43.13,9.47,11.44,20.988889,14.077778,27.261111,0.5588,,14.697531,66.923188
US_NE_31025,2021-07-13,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,1,2677,17,5,11980,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-18,5,7.51,15.99,7.18,,,6.53,,6.86,4.9,,8.49,17.95,4.57,12.08,,35.91,11.1,4.57,22.961111,15.516667,30.622222,0.0,,17.246914,70.162548
US_NE_31025,2021-07-14,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2677,17,7,11987,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-19,6,,16.73,9.33,7.4,4.83,7.72,8.04,4.83,6.76,4.5,7.4,19.95,5.47,9.65,6.11,39.26,8.37,8.37,26.094444,21.805556,30.872222,0.987778,,21.938272,77.932987
US_NE_31025,2021-07-15,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,4,0,2681,17,0,11987,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,29,,-16,7,5.15,13.83,8.69,,6.76,4.83,5.79,9.65,,5.47,7.4,26.06,5.15,11.58,5.47,38.61,12.87,8.04,23.305556,20.161111,28.594444,8.54075,,20.475309,84.034016
US_NE_31025,2021-07-16,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2681,17,50,12037,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,2,6.26,10.87,5.93,,,6.26,8.23,6.92,,,8.89,26.35,,14.16,7.25,33.27,8.89,6.92,22.8,17.85,27.988889,3.556,,19.061728,79.214061
US_NE_31025,2021-07-17,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2681,17,0,12037,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,52,,-9,,7.38,16.77,6.04,8.39,,,,7.38,7.38,,5.03,23.82,7.04,13.76,,38.92,9.06,5.37,23.483333,18.738889,28.3,0.6096,,20.055556,81.305814
US_NE_31025,2021-07-18,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2681,17,0,12037,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-15,,6.97,18.69,6.34,,6.65,11.41,5.39,12.36,6.34,5.07,4.44,18.38,5.7,11.41,,32.63,6.02,7.29,23.422222,18.805556,28.016667,0.0,,18.574074,74.238174
US_NE_31025,2021-07-19,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2681,17,48,12085,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,4,6.67,11.43,13.34,,8.58,9.53,6.67,11.12,,,7.3,20.64,6.67,11.43,4.45,42.24,8.89,5.4,22.894444,16.133333,29.116667,0.0,,17.666667,71.783057
US_NE_31025,2021-07-20,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,1,0,2682,17,0,12085,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,6,6.63,13.88,11.68,,7.26,8.21,,10.41,5.05,,4.73,26.82,,10.1,5.68,39.45,10.1,6.94,23.9,17.377778,29.733333,0.0,,18.685185,72.043239
US_NE_31025,2021-07-21,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2682,17,12,12097,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,5,4.51,18.68,8.7,,5.47,5.8,4.83,8.37,,,7.08,24.47,6.12,8.7,,41.22,11.27,5.8,24.038889,17.644444,29.9,0.0254,,18.876543,72.365684
US_NE_31025,2021-07-22,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,2,0,2684,17,0,12097,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,38,,-19,5,4.45,12.7,6.99,6.03,7.3,9.84,6.03,6.99,5.4,,8.89,23.18,6.03,8.57,,38.74,12.07,7.62,25.277778,19.8,30.733333,0.0,,18.938272,68.786401
US_NE_31025,2021-07-23,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2684,17,0,12097,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-23,3,6.44,15.78,7.09,,,8.05,,10.63,5.15,,,20.29,6.76,9.98,5.48,35.11,10.31,7.09,26.733333,20.661111,33.655556,0.0254,,19.759259,65.799362
US_NE_31025,2021-07-24,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2684,17,58,12155,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,45,,-9,,7.65,15.62,5.1,6.38,,9.25,,5.74,4.46,,4.46,22.96,,14.98,,29.65,14.98,7.97,27.577778,23.138889,32.85,0.0,,22.098765,72.005403
US_NE_31025,2021-07-25,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2684,17,11,12166,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-14,,8.82,14.91,7.0,,,5.48,,6.39,,,7.3,20.39,4.26,13.08,,31.34,12.78,6.09,25.083333,19.566667,31.077778,0.0508,,21.580247,80.008761
US_NE_31025,2021-07-26,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,3,0,2687,17,0,12166,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-18,4,5.73,11.14,8.92,5.09,6.05,8.6,5.41,13.06,,,8.28,21.65,6.37,11.78,,39.49,14.65,6.05,25.355556,18.583333,32.105556,0.0,,19.851852,71.171009
US_NE_31025,2021-07-27,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,2,0,2689,17,26,12192,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-17,6,9.27,17.91,14.07,5.76,7.04,6.72,,8.31,,6.08,12.79,26.54,6.72,9.91,6.08,37.1,13.43,8.0,26.777778,19.672222,34.722222,0.0,,20.783951,69.760498
US_NE_31025,2021-07-28,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2689,17,4,12196,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-21,7,4.83,15.15,9.35,4.83,6.45,9.67,4.51,6.77,8.7,,5.48,27.08,7.09,9.99,9.03,37.71,7.09,5.48,29.166667,22.738889,35.627778,0.0254,,23.555556,71.674787
US_NE_31025,2021-07-29,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,12,0,2701,17,23,12219,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,25,,-19,6,5.51,14.26,8.43,4.86,,10.7,,8.75,,,7.13,28.52,,14.91,6.81,37.28,14.26,7.78,29.672222,24.5,34.938889,0.0,,23.919753,71.390584
US_NE_31025,2021-07-30,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,4,0,2705,17,16,12235,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-21,4,10.86,10.53,6.91,,5.92,9.21,4.61,14.81,8.23,,7.24,24.02,6.58,10.53,,35.21,14.48,5.26,26.794444,22.033333,32.444444,1.669143,,22.12963,75.897331
US_NE_31025,2021-07-31,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2705,17,14,12249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,28,,-10,,6.54,11.44,7.19,4.58,,11.77,6.21,8.17,4.58,,,16.02,,6.87,6.54,32.69,7.85,6.54,23.419753,19.740741,30.222222,15.639143,,20.131944,81.977806
US_NE_31025,2021-08-01,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2705,17,21,12270,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-17,,7.77,21.69,,6.15,5.18,11.01,7.12,7.77,,6.47,,26.87,,11.65,5.18,35.93,17.8,9.06,22.376543,16.388889,27.074074,6.999111,,16.006944,66.981583
US_NE_31025,2021-08-02,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,5,0,2710,17,27,12297,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-17,4,8.95,14.39,11.19,4.48,6.08,9.27,,8.95,6.4,,,23.66,,8.63,,40.29,5.44,7.99,20.827778,14.094444,26.688889,0.0508,,14.049383,64.530622
US_NE_31025,2021-08-03,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,2,0,2712,17,11,12308,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-17,6,5.8,15.48,11.61,4.51,6.13,9.99,4.84,7.09,4.51,,,25.15,9.35,10.96,6.13,37.72,9.67,5.16,20.683333,13.6,27.111111,0.0762,,14.481481,66.973651
US_NE_31025,2021-08-04,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2712,17,9,12317,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,6,7.33,19.0,8.67,6.33,5.33,9.67,6.33,7.0,6.33,,5.67,25.0,5.33,15.0,,37.01,5.67,10.0,21.7,15.4,28.077778,0.0,,15.728395,69.204923
US_NE_31025,2021-08-05,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,11,0,2723,17,41,12358,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,30,,-17,5,7.08,15.12,7.72,4.5,,9.01,6.76,8.04,,,5.79,29.93,5.15,9.33,,32.18,12.87,5.15,24.3,18.772222,31.333333,0.0,,18.240741,69.276784
US_NE_31025,2021-08-06,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,2,0,2725,17,0,12358,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-21,3,6.06,13.41,6.7,7.34,5.11,,5.75,6.7,5.11,,6.38,17.24,4.47,4.79,,36.07,9.89,,25.527778,19.6,32.144444,0.423333,,20.462963,73.768651
US_NE_31025,2021-08-07,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2725,17,24,12382,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,27,,-8,,6.35,9.98,8.77,4.84,,9.07,,8.16,6.65,,4.54,18.75,5.44,12.4,5.14,37.8,9.38,5.75,26.177778,22.683333,31.005556,0.09525,,22.067901,78.307841
US_NE_31025,2021-08-08,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,7,0,2732,17,0,12382,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-14,,5.42,12.66,6.93,,5.12,9.04,,9.04,,,9.04,27.43,7.84,12.36,,36.77,15.97,4.82,23.411111,18.538889,29.933333,33.161111,,20.061728,81.270027
US_NE_31025,2021-08-09,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2732,17,34,12416,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-19,4,8.36,13.62,6.5,4.64,6.5,9.59,7.43,7.12,5.88,,4.95,29.09,5.88,15.16,5.26,35.28,14.23,6.5,26.405556,19.738889,33.927778,0.0254,,22.796296,80.674902
US_NE_31025,2021-08-10,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,2732,17,0,12416,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-19,7,6.06,14.36,9.89,5.11,,15.32,,5.42,5.74,,6.38,32.87,6.06,10.53,4.47,37.66,10.53,6.38,28.255556,23.555556,33.027778,0.0,,24.203704,78.773419
