location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36051,2021-04-13,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,10,0,3936,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,1,-2,-14,-21,6,2.29,3.67,6.05,4.77,13.11,3.39,9.35,5.96,2.29,4.13,2.75,5.41,3.12,1.56,2.84,2.38,2.29,1.28,,7.52,3.12,3.21,3.03,1.56,6.05,1.83,8.8,3.39,,1.83,,5.96,6.14,,3.3,4.22,1.74,4.77,2.2,2.57,5.68,2.29,21.91,4.49,2.38,7.06,3.39,4.86,4.58,1.93,,5.32,41.17,1.83,1.47,,2.93,2.11,2.84,5.96,1.74,2.66,1.65,5.59,6.33,5.78,3.85,1.83,2.84,4.58,1.83,9.4,6.672222,14.305556,1.636889,,7.194444,83.358896
US_NY_36051,2021-04-14,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,7,0,3943,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,3,-4,-20,-24,6,3.01,4.07,7.18,3.3,12.42,2.91,8.54,5.04,2.42,4.07,1.65,4.37,2.81,1.75,3.4,,2.33,2.62,1.36,4.37,4.75,2.62,2.52,1.84,4.75,2.13,7.96,3.59,1.36,2.33,2.13,4.56,3.2,2.62,4.37,4.46,2.23,4.17,1.46,3.4,7.47,1.84,21.92,6.99,3.59,5.04,2.52,3.98,4.75,,1.75,4.95,40.06,1.65,2.04,2.72,3.1,2.13,3.59,7.18,,1.36,1.75,2.91,6.21,4.27,3.78,2.13,3.49,3.59,1.65,9.744444,4.727778,15.666667,0.1524,,3.576389,64.256387
US_NY_36051,2021-04-15,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,27,0,3970,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-2,-1,-24,-22,7,2.86,5.24,8.1,4.86,12.49,2.57,8.39,4.58,2.38,4.29,,5.81,3.24,2.19,3.24,1.52,1.91,2.48,,6.0,3.62,3.43,4.29,4.1,5.34,2.48,8.96,6.0,1.62,1.72,2.38,5.24,4.1,,4.48,3.34,2.48,4.76,3.43,2.67,5.34,2.76,20.11,5.34,2.1,6.2,3.43,5.15,3.53,1.72,1.52,5.15,38.31,2.0,2.19,1.91,2.38,1.52,3.91,5.81,1.52,2.0,2.19,3.43,6.29,3.81,3.15,2.48,3.72,3.81,2.38,6.422222,3.161111,13.616667,0.733778,,0.791667,68.587775
US_NY_36051,2021-04-16,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,9,0,3979,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-11,-10,-26,-23,9,1.94,4.67,6.42,4.38,10.79,3.01,9.53,7.19,1.94,4.28,1.94,4.67,4.47,1.56,3.6,2.04,1.36,2.43,1.65,7.0,2.43,2.24,1.85,3.99,5.15,1.65,9.04,5.25,1.46,3.01,2.14,4.28,3.4,2.53,4.38,4.08,1.85,5.64,1.94,3.21,6.51,,17.4,5.93,2.62,5.83,3.4,4.38,4.38,1.36,2.43,6.32,37.43,1.94,,1.75,1.56,,3.21,5.83,,2.24,1.65,4.08,4.96,4.86,6.03,1.46,2.24,3.6,1.85,3.877778,2.25,7.011111,4.487333,,1.548611,87.237488
US_NY_36051,2021-04-17,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,18,0,3997,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-5,-2,,-7,3,,6.19,8.73,6.08,12.59,2.54,7.73,3.54,2.32,2.87,1.55,5.52,3.98,3.09,2.65,,,3.42,,6.63,2.98,5.08,2.76,1.77,4.2,1.66,6.74,3.54,,1.77,,4.31,3.09,,3.76,3.54,3.31,5.3,,1.88,6.52,1.88,16.79,4.31,2.32,6.08,3.09,3.87,5.86,1.66,2.54,7.4,37.45,1.55,,,,,2.65,5.96,2.65,,2.1,3.98,8.18,3.65,2.1,2.21,3.54,3.2,1.55,5.611111,2.477778,9.077778,2.765778,,2.972222,83.940458
US_NY_36051,2021-04-18,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,21,0,4018,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,7,2,,-7,1,1.82,5.89,6.74,5.35,11.98,2.57,10.49,5.78,1.6,2.67,,6.21,3.0,2.25,3.85,3.53,2.46,,,6.63,3.64,3.85,3.85,2.25,5.24,1.6,6.1,5.14,2.46,1.6,,4.71,2.89,2.03,4.17,3.1,2.03,5.24,2.25,2.89,6.63,1.82,18.51,5.24,2.14,7.38,3.53,3.85,2.78,1.93,3.53,4.6,37.13,2.03,,,3.21,1.6,2.78,7.17,1.71,3.0,2.89,2.46,6.85,5.03,4.39,2.25,3.32,3.32,2.78,7.744444,3.633333,12.655556,0.112889,,2.986111,72.519648
US_NY_36051,2021-04-19,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,4,0,4022,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,2,1,-22,-22,4,1.75,4.46,6.5,4.07,14.26,3.1,8.24,5.92,2.04,5.33,1.84,4.66,4.56,2.23,3.98,2.23,1.46,2.42,,7.56,3.49,3.01,2.71,2.52,5.24,2.42,8.53,4.95,1.75,1.65,1.55,5.53,3.3,2.13,3.39,3.3,1.84,5.24,1.84,1.75,7.08,1.75,24.63,5.62,2.62,6.4,2.91,5.53,6.4,4.56,2.04,3.78,35.49,2.52,1.84,2.52,2.04,2.13,2.71,6.3,,1.94,2.13,3.01,5.43,3.88,4.46,1.55,1.84,3.49,1.46,9.566667,4.027778,15.338889,0.1016,,2.118056,60.857311
US_NY_36051,2021-04-20,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,8,0,4030,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,0,-6,-14,-22,6,1.31,5.45,6.95,4.7,10.62,2.16,9.49,4.79,1.78,5.07,1.6,6.39,3.29,2.25,2.54,,1.69,,1.88,8.64,5.07,5.17,3.94,2.35,5.92,2.07,7.99,4.23,,2.16,1.41,5.73,3.85,2.44,3.48,3.38,2.54,3.76,3.01,2.25,6.01,3.1,21.98,5.64,3.1,7.14,2.35,5.73,3.66,3.01,2.44,4.6,38.7,2.16,1.6,,1.97,1.6,4.6,5.92,,2.25,2.16,3.66,5.45,4.04,4.6,1.69,2.54,3.66,2.63,6.783333,2.866667,14.983333,0.762,,1.291667,68.407125
US_NY_36051,2021-04-21,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,8,0,4038,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-12,-15,-11,-26,10,2.66,5.13,8.08,4.85,11.7,3.42,10.08,5.42,1.81,4.75,2.95,5.61,3.04,1.81,3.9,1.52,3.04,2.47,1.81,9.03,3.52,4.57,2.57,2.0,5.13,2.85,8.18,4.75,1.9,2.0,2.09,4.66,3.71,1.71,4.85,3.9,1.71,5.04,1.43,2.57,7.7,2.28,21.87,6.75,3.33,6.28,3.14,5.23,4.09,2.09,1.81,7.13,40.32,2.0,1.81,1.43,2.57,,4.09,7.13,1.71,2.0,2.0,3.52,5.8,4.66,4.18,2.57,2.38,3.04,2.47,0.672222,-1.094444,4.044444,2.370667,50.8,-2.138889,82.021003
US_NY_36051,2021-04-22,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,12,0,4050,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-3,0,-32,-22,8,2.77,4.65,7.72,3.56,9.89,3.76,9.5,4.65,2.47,4.95,1.48,6.93,4.25,3.07,3.66,1.98,2.87,3.56,,7.22,4.75,4.55,3.76,3.17,4.06,2.28,7.42,3.56,1.68,2.67,2.47,4.45,3.27,1.88,3.46,3.76,1.78,4.55,1.58,4.85,7.12,1.68,20.09,6.73,2.38,5.94,2.87,4.85,3.66,1.78,1.68,5.64,39.38,2.47,1.68,2.08,2.57,2.18,4.35,5.14,2.97,1.58,2.38,2.97,5.84,3.66,5.24,1.78,2.67,2.97,2.38,0.288889,-2.533333,3.661111,1.890889,50.8,-5.409722,67.741468
US_NY_36051,2021-04-23,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,12,0,4062,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-6,-5,-30,-20,6,,4.61,6.76,5.02,11.99,2.15,7.58,3.48,1.64,4.92,2.15,4.61,4.92,1.84,3.79,1.95,1.44,2.36,1.95,6.15,3.48,3.18,3.79,2.25,5.53,1.44,9.63,3.89,1.95,3.07,1.95,4.41,3.28,3.07,4.3,3.48,1.54,3.89,,3.07,6.05,2.15,21.42,7.07,3.38,5.74,2.66,4.3,4.61,1.84,1.54,5.33,32.18,,,1.54,,2.46,3.89,6.66,,2.25,1.44,4.0,6.97,5.33,5.84,2.87,2.46,3.48,1.95,5.505556,-1.488889,14.005556,0.366889,30.48,-3.201389,55.45385
US_NY_36051,2021-04-24,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,14,0,4076,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,1,5,,-5,0,2.88,3.36,8.17,5.16,10.21,2.04,6.73,2.76,2.16,3.48,1.92,5.41,3.6,2.04,3.36,2.52,,3.24,2.52,7.09,3.84,3.84,3.12,1.92,3.24,3.36,8.77,2.76,,,1.8,3.24,3.12,2.28,3.96,3.12,2.52,4.68,,3.0,6.0,,19.7,4.32,5.64,7.57,2.4,3.12,3.72,,,4.92,32.79,1.68,,2.76,2.52,1.68,3.48,7.57,3.0,2.28,1.8,2.16,7.21,3.6,2.52,1.92,2.88,1.8,,11.111111,3.555556,16.466667,0.0,,-0.680556,45.32091
US_NY_36051,2021-04-25,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,21,0,4097,58,,,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,10,6,,-6,1,2.53,4.12,6.86,4.96,10.87,2.53,10.13,4.75,2.32,5.06,2.0,5.28,4.64,2.64,3.38,1.9,,1.79,,7.38,3.9,3.06,2.53,1.58,6.01,1.9,8.55,4.43,,2.11,1.79,5.17,1.79,3.17,4.85,4.33,2.53,3.06,1.48,3.8,6.96,,18.57,5.91,4.22,8.12,2.85,4.12,4.12,2.0,2.53,6.12,35.55,,1.58,,1.69,,3.17,6.96,2.11,2.0,1.58,3.17,5.7,5.17,3.59,2.43,2.53,2.95,2.53,9.811111,4.572222,15.838889,0.338667,,3.361111,64.843227
US_NY_36051,2021-04-26,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,17,0,4114,58,,18331,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,4,5,-11,-20,4,1.83,5.21,7.24,3.96,12.64,3.86,9.94,6.27,2.61,5.4,2.41,6.85,5.12,1.83,2.61,1.93,2.03,2.03,1.54,9.55,2.8,4.54,2.9,2.32,6.66,2.22,9.94,3.28,,3.47,1.54,5.02,2.99,2.9,3.19,3.86,2.12,4.34,1.45,2.51,7.33,2.99,23.26,7.24,1.83,8.4,3.57,5.5,3.67,2.61,2.12,7.91,40.92,2.8,2.12,1.93,2.61,2.03,3.86,7.43,1.83,2.32,3.57,2.32,4.63,4.83,4.83,2.22,3.76,3.47,2.22,3.844444,-0.188889,11.527778,0.4064,,-4.972222,52.624035
US_NY_36051,2021-04-27,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,4,0,4118,58,213,18544,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,6,0,,-19,4,2.75,4.82,8.35,3.83,14.35,3.54,8.75,3.93,1.67,6.09,2.06,5.8,4.42,2.06,2.85,2.26,2.26,3.05,1.47,9.14,3.44,6.19,2.26,2.36,4.72,2.85,8.45,3.83,2.26,1.87,1.97,5.7,4.82,2.26,2.95,3.24,4.32,3.34,,2.16,7.67,2.65,24.57,4.13,2.65,8.85,2.75,5.11,3.93,2.75,2.65,6.78,36.37,2.26,1.77,3.05,,1.87,4.72,7.67,,1.97,2.56,2.36,4.91,5.5,4.52,2.06,2.36,3.54,2.75,10.594444,2.044444,20.605556,0.479778,,0.368056,46.506227
US_NY_36051,2021-04-28,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,13,0,4131,58,260,18804,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,4,-1,-11,-23,6,2.13,4.95,8.15,4.56,13.48,3.3,9.02,5.24,2.52,4.95,2.62,6.99,4.27,2.42,3.69,1.65,1.36,1.75,,10.09,3.69,4.95,2.81,1.46,6.11,2.04,7.86,4.37,1.46,2.04,1.46,6.5,3.2,2.33,3.49,4.85,3.4,3.78,1.36,2.81,6.4,2.42,25.71,6.11,2.52,6.6,2.72,4.27,3.98,2.81,2.13,5.53,42.2,3.4,1.55,2.42,4.66,,2.62,7.28,3.01,2.91,3.3,2.13,6.69,3.49,5.63,3.1,3.3,2.91,1.55,14.877778,7.388889,21.466667,0.564444,,9.534722,63.959931
US_NY_36051,2021-04-29,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,23,0,4154,58,455,19259,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-3,-1,-21,-21,7,2.68,5.83,5.64,4.53,11.75,2.22,8.05,5.37,2.4,5.27,2.22,5.18,3.7,,3.24,2.5,2.31,3.61,1.48,7.49,3.24,4.44,2.59,2.04,4.9,2.4,6.57,4.53,,2.5,1.76,5.46,3.7,2.77,2.96,3.52,3.05,4.9,4.81,2.5,7.68,2.87,24.14,5.27,2.87,7.31,3.05,5.64,5.27,2.59,2.13,4.53,37.55,2.22,2.13,2.04,1.29,1.85,3.42,7.86,2.31,1.67,2.13,3.61,5.09,3.52,4.07,1.94,2.59,3.98,,11.216667,8.766667,17.572222,6.491111,,11.0625,92.869894
US_NY_36051,2021-04-30,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,18,0,4172,58,916,20175,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-6,-6,-24,-22,8,1.44,4.81,4.62,3.75,11.35,2.6,7.98,3.17,2.12,4.42,2.4,4.33,2.6,1.83,4.33,1.54,1.54,2.98,,8.08,3.85,4.91,3.56,1.64,5.0,2.98,6.73,3.75,,1.64,1.73,4.52,2.69,2.5,3.37,3.37,2.12,4.33,1.83,2.6,6.44,1.35,20.2,5.38,3.27,4.91,2.12,3.08,4.33,2.69,1.83,4.81,32.51,,1.54,1.35,,,4.23,6.06,1.83,1.92,2.12,2.69,5.0,4.13,4.13,2.12,3.65,5.87,,8.316667,4.255556,11.8,15.494,,4.791667,78.781428
US_NY_36051,2021-05-01,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,17,0,4189,58,218,20393,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,3,10,,-7,0,1.58,4.17,5.19,5.08,10.04,2.48,7.11,4.29,2.71,2.59,,5.19,2.82,3.38,1.69,1.69,2.93,2.71,,8.01,3.16,2.59,4.4,2.48,4.85,2.14,7.11,4.29,2.03,,2.14,4.51,4.06,1.69,2.93,3.5,,4.06,2.82,2.82,5.53,2.03,16.24,5.98,2.59,7.67,2.59,3.95,4.17,1.69,1.8,3.38,33.16,2.93,1.58,2.03,1.92,,3.72,5.08,2.14,1.58,1.58,2.71,6.09,2.71,3.72,2.59,2.93,3.16,1.58,5.761111,1.188889,13.361111,1.185333,,-2.854167,53.525412
US_NY_36051,2021-05-02,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,10,0,4199,58,0,20393,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,30,9,,-2,0,2.51,5.65,6.07,4.61,13.19,1.78,9.42,4.71,1.88,3.98,,6.49,3.56,1.78,2.72,2.09,,4.08,,6.38,3.04,4.29,2.62,1.78,3.77,2.72,7.43,4.29,2.2,1.99,2.51,4.5,3.14,1.67,3.87,4.19,1.47,4.61,,1.88,6.28,1.78,20.09,5.55,2.3,7.54,2.93,3.66,2.72,1.47,1.78,5.65,37.26,1.78,,1.47,2.41,2.09,2.72,8.37,2.09,,2.62,2.41,5.96,4.4,3.77,1.88,2.93,4.4,1.99,13.594444,7.011111,19.572222,0.028222,,5.451389,55.83284
US_NY_36051,2021-05-03,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,17,0,4216,58,229,20622,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,7,6,-8,-21,5,2.62,4.86,7.29,3.36,14.11,3.08,7.75,5.98,2.8,4.2,1.96,8.22,4.76,2.24,3.55,1.87,1.96,2.43,2.52,10.18,2.99,5.7,2.71,2.8,5.98,3.27,7.94,4.58,2.71,1.77,1.59,5.04,4.02,2.06,3.08,3.64,3.46,4.49,1.59,2.71,7.57,1.77,23.64,5.98,3.27,8.6,4.67,5.61,4.95,2.43,,7.75,40.08,2.9,2.8,1.5,1.87,2.62,4.11,8.04,1.68,2.15,4.49,3.08,6.82,4.02,3.83,2.34,3.08,3.08,2.15,13.3,9.538889,18.472222,0.169333,,10.243056,76.30681
US_NY_36051,2021-05-04,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,14,0,4230,58,96,20718,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,8,3,-15,-20,5,1.7,3.87,8.5,3.68,13.41,2.93,8.31,5.29,2.83,4.63,1.89,5.01,3.21,2.83,3.5,1.51,2.55,2.55,,9.07,2.55,6.61,1.42,2.08,4.53,2.08,7.27,5.1,1.98,2.65,1.89,5.48,3.31,1.51,4.06,2.65,1.7,3.87,2.93,2.17,6.61,1.98,25.41,5.67,2.17,7.27,3.87,5.38,4.44,2.74,2.83,4.44,38.64,1.51,1.7,1.98,2.36,2.08,3.87,8.6,1.42,1.61,3.02,3.59,6.71,3.97,5.76,,3.02,4.06,2.17,13.022222,8.75,19.322222,2.822222,,12.298611,86.9748
US_NY_36051,2021-05-05,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,3,0,4233,58,781,21499,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,1,3,-15,-23,6,3.06,4.59,5.83,5.54,11.37,3.15,9.08,5.45,2.2,4.39,1.53,5.73,4.68,1.43,2.58,,1.72,2.58,2.77,9.74,3.34,5.35,2.39,1.72,6.12,1.43,9.65,4.01,2.1,2.1,2.01,5.45,4.97,2.2,4.39,2.48,,4.11,2.67,2.96,6.21,3.15,24.75,6.97,2.48,6.59,2.2,5.16,4.68,2.1,1.53,5.73,36.4,2.29,,1.53,2.29,1.62,4.2,7.64,2.01,2.58,3.92,2.87,4.97,5.25,3.44,3.44,1.53,3.92,1.62,10.766667,7.927778,18.55,3.386667,,8.923611,86.849901
US_NY_36051,2021-05-06,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,12,0,4245,58,543,22042,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,7,8,-24,-22,4,1.48,3.74,7.18,3.54,10.63,2.66,10.63,4.92,2.17,5.12,,4.23,2.66,1.67,1.67,2.76,1.97,2.46,1.48,9.05,3.54,3.54,1.67,2.36,7.18,1.77,6.1,4.13,1.38,2.36,1.77,5.12,3.94,1.67,4.04,3.15,2.26,4.43,2.36,1.77,7.18,2.46,23.43,7.28,2.66,5.81,1.38,8.66,4.13,1.97,3.25,5.41,37.99,2.07,1.97,1.77,2.26,2.46,4.63,7.38,2.26,2.46,2.17,2.76,5.22,2.56,2.85,2.07,3.74,2.85,2.56,8.066667,3.811111,13.183333,0.423333,,1.986111,65.495445
US_NY_36051,2021-05-07,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,11,0,4256,58,246,22288,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-5,-1,-21,-20,7,3.17,4.36,4.96,3.97,11.01,2.88,9.22,3.97,2.28,3.77,1.49,4.46,4.26,1.78,3.27,1.49,,3.57,,9.02,2.68,4.26,3.17,1.59,4.56,1.59,8.13,2.88,,2.08,2.18,4.46,3.77,2.88,3.87,2.08,2.18,3.97,1.69,1.98,5.65,2.18,20.23,6.35,,6.05,2.68,3.87,3.27,2.08,1.39,5.65,34.01,1.69,,,1.49,2.28,3.07,6.35,,,1.59,2.38,5.75,3.87,2.78,2.58,3.17,4.16,,6.294444,2.605556,11.777778,1.524,,1.798611,74.494752
US_NY_36051,2021-05-08,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,21,0,4277,58,347,22635,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,3,17,,-6,1,2.6,4.86,7.01,5.08,9.04,1.81,5.08,5.2,,3.96,,4.97,3.62,1.58,4.41,1.58,1.92,4.07,,8.47,3.73,4.07,2.71,2.26,5.31,2.03,8.47,4.41,2.03,2.6,1.92,4.29,3.39,3.5,6.33,2.37,2.37,4.52,1.81,3.5,5.08,1.7,18.87,5.54,2.49,4.97,3.5,3.73,3.28,1.81,2.37,5.31,37.85,1.58,,,2.15,,3.28,4.86,,2.6,2.49,2.03,7.23,4.18,3.73,3.28,4.29,3.05,1.92,6.283333,3.138889,11.061111,6.180667,,4.0,86.140479
US_NY_36051,2021-05-09,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,7,0,4284,58,233,22868,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,36,18,,-6,-2,,4.31,5.92,6.14,8.94,2.26,7.22,6.68,1.94,5.82,1.61,5.49,3.77,1.72,3.77,1.72,,2.48,,7.97,3.77,5.92,3.77,1.83,3.55,2.69,6.57,2.91,1.83,,3.45,5.06,3.55,3.02,3.12,5.17,1.51,3.98,1.72,4.09,4.85,2.48,20.46,4.74,3.77,6.03,2.05,3.55,2.05,,1.51,4.85,36.08,1.61,1.83,,,1.51,6.46,4.95,2.15,3.77,2.48,2.15,3.66,3.23,3.88,3.02,3.34,2.8,1.83,6.305556,3.211111,10.755556,1.157111,,3.1875,83.148896
