location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46102,2020-02-12,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,24.0,37.24,-3.033333,-11.794444,3.811111,0.47625,50.8,-8.308642,66.988797
US_SD_46102,2020-02-13,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,,34.68,-12.255556,-17.838889,-1.144444,0.282222,50.8,-16.271605,73.131861
US_SD_46102,2020-02-14,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,25.68,26.63,-1.361111,-12.461111,11.006944,0.127,,-9.037037,56.278812
US_SD_46102,2020-02-15,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,40.71,43.42,0.433333,-8.616667,10.494444,0.0,,-7.660494,54.074968
US_SD_46102,2020-02-16,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,29.98,34.97,0.027778,-7.172222,8.883333,0.0,,-7.87037,55.174017
US_SD_46102,2020-02-17,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,-56,21.59,38.86,-0.294444,-5.488889,7.638889,0.818444,,-4.012346,76.072796
US_SD_46102,2020-02-18,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,-7,15.68,33.83,-6.177778,-11.666667,1.6,2.314222,30.48,-9.259259,80.318203
US_SD_46102,2020-02-19,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,3,40.2,25.22,-9.083333,-14.294444,-2.055556,0.3175,30.48,-11.654321,83.046092
US_SD_46102,2020-02-20,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,0,25.68,22.47,-8.277778,-16.372222,3.305556,0.1016,30.48,-13.771605,64.355054
US_SD_46102,2020-02-21,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,2,13.77,30.11,-1.194444,-12.855556,10.895062,0.0,,-12.858025,41.483914
US_SD_46102,2020-02-22,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,26.91,32.03,3.462963,-5.58642,12.203704,0.0,,-8.9375,41.023362
US_SD_46102,2020-02-23,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,27.47,35.83,2.394444,-5.083333,11.5,0.0,,-6.314815,52.627407
US_SD_46102,2020-02-24,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,15,27.46,34.12,-0.372222,-4.777778,7.316667,0.03175,,-4.604938,73.846178
US_SD_46102,2020-02-25,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,-42,51.2,32.77,-4.083333,-5.827778,1.783333,3.46075,,-6.364198,83.823779
US_SD_46102,2020-02-26,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,-1,47.98,29.27,-9.611111,-19.538889,0.533333,0.8255,,-13.703704,70.540063
US_SD_46102,2020-02-27,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,-4,36.83,31.57,0.016667,-3.177778,4.077778,0.0,149.86,-4.160494,73.258467
US_SD_46102,2020-02-28,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,5,36.3,23.02,1.766667,-4.688889,9.772222,0.7112,,-5.314815,58.75768
US_SD_46102,2020-02-29,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,,,4.35,-4.011111,13.955556,0.0,,-4.796296,51.577031
US_SD_46102,2020-03-01,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,28.35,44.38,2.033333,-3.888889,12.527778,0.0,30.48,-4.549383,61.765099
US_SD_46102,2020-03-02,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,7,55.79,19.99,-1.072222,-7.416667,6.522222,0.0,,-7.604938,60.701847
US_SD_46102,2020-03-03,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,1,29.94,25.09,2.255556,-6.505556,10.138889,0.084667,,-4.012346,63.086896
US_SD_46102,2020-03-04,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,3,45.68,24.47,4.672222,-4.344444,16.016667,0.254,,-4.333333,51.747546
US_SD_46102,2020-03-05,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,4,44.25,29.22,3.161111,-3.066667,14.355556,0.1905,,-7.006173,47.192642
US_SD_46102,2020-03-06,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,5,33.2,26.39,5.583333,-3.788889,19.975309,0.0,,-6.666667,41.242208
US_SD_46102,2020-03-07,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,34.54,33.26,11.161111,-1.85,21.927778,0.0,,-4.592593,32.33706
US_SD_46102,2020-03-08,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,,31.34,37.6,7.527778,-0.472222,20.738889,0.0,,-2.061728,50.042794
US_SD_46102,2020-03-09,ChIJf7HEaFo8fIcRJ5KdPjGv22o,Q495201,geoId/46102,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2,,,,,,,14384,7068,7316,3102,2752,2332,1833,1446,1408,910,454,147,1425399,43.33,-102.55,5430,,,10,52.55,31.53,1.938889,-4.238889,14.138889,0.127,,-3.018519,70.325033
