location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19087,2020-09-01,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,10,0,294,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,6.81,13.22,7.61,9.62,,6.81,22.84,7.61,35.66,9.21,19.477778,15.805556,24.088889,0.6985,15.827778,79.823598
US_IA_19087,2020-09-02,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,2,0,296,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,,9.42,10.21,9.81,,5.89,22.77,9.03,36.9,7.85,23.183333,16.538889,31.194444,3.20675,17.805556,71.968196
US_IA_19087,2020-09-03,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,10,0,306,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,,11.85,9.48,5.92,7.5,9.09,24.49,11.06,35.55,9.09,22.3,16.355556,28.605556,0.0,14.616667,61.921584
US_IA_19087,2020-09-04,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,71,0,377,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,,10.66,11.05,8.68,6.71,,22.89,8.68,36.71,9.87,18.466667,8.944444,28.433333,0.0,8.866667,53.744205
US_IA_19087,2020-09-05,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,15,0,392,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,8.63,11.99,,12.95,7.67,,17.74,7.67,33.09,,21.4,14.366667,30.25,0.0,12.411111,56.700677
US_IA_19087,2020-09-06,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,11,0,403,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,,13.39,6.7,8.48,7.14,,25.89,11.61,28.12,7.14,24.55,19.838889,32.55,2.69875,18.944444,71.102771
US_IA_19087,2020-09-07,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,1,0,404,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,,16.03,,7.79,,,16.95,13.74,33.9,,23.444444,17.027778,29.761111,0.254,15.005556,59.334465
US_IA_19087,2020-09-08,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,4,0,408,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,,12.21,6.3,8.67,,,23.64,7.09,33.49,9.46,14.044444,11.75,21.988889,15.5448,12.233333,88.904111
US_IA_19087,2020-09-09,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,40,0,448,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,10.74,7.96,8.36,5.97,,,16.71,,35.42,,11.816667,10.616667,13.788889,7.4676,11.455556,97.696408
US_IA_19087,2020-09-10,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,3,0,451,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,,,7.72,6.95,6.18,6.57,8.88,,16.22,6.18,31.28,,11.861111,10.638889,13.777778,2.0828,11.477778,97.549935
US_IA_19087,2020-09-11,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,3,0,454,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,12,,4,-8,,,13.26,,8.04,6.83,6.83,23.3,,31.74,,15.038889,13.222222,18.988889,13.462,14.688889,97.87101
US_IA_19087,2020-09-12,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,5,0,459,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,-6,17,,,15.19,,,,,22.55,9.66,24.85,11.97,19.105556,16.972222,22.211111,24.638,17.761111,92.007049
US_IA_19087,2020-09-13,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,0,0,459,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,0,,,12.74,,6.83,,6.83,23.66,9.56,40.96,8.65,17.894444,11.75,24.85,1.566333,14.694444,81.649359
US_IA_19087,2020-09-14,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,5,0,464,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,27,,4,-14,,,11.23,8.83,6.82,8.83,7.22,20.06,,37.31,8.83,18.311111,11.427778,26.272222,0.0,14.916667,80.787556
US_IA_19087,2020-09-15,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,6,0,470,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,9,,,-16,,7.84,13.21,8.25,14.44,8.25,,21.05,11.14,38.79,6.6,19.311111,12.15,27.788889,0.0,14.905556,75.757955
US_IA_19087,2020-09-16,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,5,0,475,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,18,,3,-16,,8.35,16.3,6.36,12.32,12.32,5.96,30.61,6.76,33.79,7.55,20.45,13.35,28.977778,0.0,16.4,77.684102
US_IA_19087,2020-09-17,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,115,0,590,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,12,,4,-17,,,9.4,6.95,6.13,7.76,7.35,24.1,7.35,34.72,,17.75,11.127778,23.538889,0.0,12.633333,72.165953
US_IA_19087,2020-09-18,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,7,0,597,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,27,,3,-8,,,6.88,9.03,8.6,8.17,,15.9,,29.66,,14.761111,9.211111,20.372222,0.0,9.483333,70.992601
US_IA_19087,2020-09-19,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,6,0,603,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,11,6,,7.92,9.91,,,,7.43,22.29,,35.66,,13.533333,6.466667,20.361111,0.0,7.211111,65.848743
US_IA_19087,2020-09-20,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,4,0,607,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,-4,,,14.58,,11.39,8.2,8.2,19.59,10.02,30.52,6.83,14.316667,7.794444,22.711111,0.0,7.172222,62.348327
US_IA_19087,2020-09-21,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,13,0,620,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,14,,5,-14,,,8.33,9.47,8.33,8.33,9.09,30.29,6.06,31.8,6.06,15.816667,8.472222,24.788889,0.0,8.972222,63.922552
US_IA_19087,2020-09-22,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,12,0,632,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,7,,,-12,,6.19,15.47,8.12,8.9,7.35,,17.41,10.45,32.11,10.83,17.572222,10.744444,26.433333,0.0,12.705556,73.215415
US_IA_19087,2020-09-23,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,23,0,655,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,12,,2,-12,1,,7.7,13.86,7.7,,10.4,19.25,8.47,34.66,5.78,18.116667,11.661111,26.45,0.0,14.166667,77.833364
US_IA_19087,2020-09-24,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,30,0,685,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,-3,,-10,-15,3,10.33,9.18,9.94,8.41,,6.12,15.68,7.65,29.83,,18.983333,13.527778,26.577778,0.0,14.988889,77.789268
US_IA_19087,2020-09-25,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,45,1,730,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,18,,13,-10,0,7.77,9.81,7.36,7.77,9.4,9.4,22.08,6.13,34.75,8.99,20.583333,14.127778,28.577778,0.0,15.216667,71.393637
US_IA_19087,2020-09-26,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,13,-1,743,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,6,4,,,,10.7,11.18,,,16.53,,34.52,,21.711111,17.127778,28.644444,0.0,17.188889,75.544778
US_IA_19087,2020-09-27,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,3,0,746,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,1,,,12.17,7.39,12.17,,,22.17,8.69,32.6,10.0,19.355556,12.072222,26.344444,1.1684,14.705556,74.65987
US_IA_19087,2020-09-28,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,9,0,755,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,9,,-2,-11,3,7.5,6.0,9.74,8.99,6.75,,21.36,5.25,37.48,7.87,12.455556,9.216667,17.872222,9.2456,9.9,84.539885
US_IA_19087,2020-09-29,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,19,0,774,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,2,,,-13,2,9.18,14.16,19.52,7.27,8.04,11.1,20.28,,34.06,6.51,12.183333,7.466667,17.75,0.6604,8.233333,76.922433
US_IA_19087,2020-09-30,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,3,0,777,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,10,,-10,-14,2,,11.44,12.62,9.07,9.46,6.7,23.27,,37.47,8.28,15.144444,11.044444,20.472222,0.0,6.927778,58.082546
US_IA_19087,2020-10-01,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,30,0,807,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,5,,5,-14,1,,10.06,8.9,10.84,7.74,6.58,12.39,7.74,35.61,,11.438889,7.633333,15.922222,0.127,4.277778,61.484887
US_IA_19087,2020-10-02,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,19,0,826,4,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,14,,19,-2,-1,9.09,9.49,8.7,8.7,,7.51,15.42,,32.02,9.88,8.194444,2.327778,14.266667,0.0254,3.488889,72.318788
US_IA_19087,2020-10-03,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,10,1,836,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,8,,-1,6,,6.85,,8.68,,8.22,7.31,19.18,,35.16,,7.966667,4.888889,10.622222,1.0668,6.294444,89.297505
US_IA_19087,2020-10-04,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,3,0,839,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,-4,,11.01,13.31,,7.34,8.72,,18.35,,30.74,10.1,8.45,2.538889,14.188889,2.159,4.222222,74.784617
US_IA_19087,2020-10-05,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,4,0,843,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,16,,4,-12,1,7.24,8.0,11.05,10.29,,8.38,22.48,,37.72,6.1,9.127778,2.272222,19.227778,0.0,2.805556,64.667273
US_IA_19087,2020-10-06,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,7,0,850,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,6,,,-14,1,6.54,11.54,10.39,9.23,11.54,6.54,32.32,8.08,33.09,8.08,16.322222,9.816667,26.033333,0.0,8.0,57.88754
US_IA_19087,2020-10-07,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,11,0,861,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,10,,2,-11,0,,9.83,7.56,10.59,5.67,7.94,29.87,,34.03,6.43,19.772222,13.527778,27.344444,0.0,9.616667,52.116274
US_IA_19087,2020-10-08,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,20,0,881,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,8,,11,-15,1,5.69,11.76,5.69,6.45,,,19.34,9.48,39.45,10.24,16.333333,8.438889,25.066667,0.0,6.866667,53.723018
US_IA_19087,2020-10-09,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,8,0,889,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,16,,8,-7,-2,,8.69,9.52,12.01,10.76,,19.87,6.62,27.74,6.62,19.227778,12.338889,28.561111,0.0,11.316667,60.232815
US_IA_19087,2020-10-10,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,14,0,903,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,0,13,,8.25,,,,,,15.04,,26.69,8.25,21.133333,15.838889,27.255556,0.0,16.816667,76.464074
US_IA_19087,2020-10-11,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,6,0,909,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,2,,,13.8,8.46,9.35,,,19.59,8.01,33.84,12.02,19.322222,12.533333,27.327778,0.0,14.277778,72.853026
US_IA_19087,2020-10-12,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,9,0,918,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,10,,2,-11,2,8.44,12.27,5.75,6.14,10.74,6.9,26.08,10.36,31.45,,18.322222,11.977778,23.116667,0.1905,10.0,58.468247
US_IA_19087,2020-10-13,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,4,0,922,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,6,,,-15,1,7.49,11.43,7.88,8.27,13.79,9.85,19.7,8.27,37.83,5.91,13.227778,5.7,22.722222,0.0,2.722222,48.992519
US_IA_19087,2020-10-14,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,15,0,937,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,8,,3,-14,1,,,11.11,9.19,11.87,,16.85,9.57,37.53,,14.888889,6.4,26.2,0.0,4.616667,50.28022
US_IA_19087,2020-10-15,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,9,0,946,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,1,,2,-17,3,8.96,7.79,10.9,9.35,,8.96,23.75,5.84,36.99,7.01,11.916667,5.861111,19.9,0.0,-0.627778,41.955996
US_IA_19087,2020-10-16,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,16,0,962,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,16,,9,-1,1,7.85,7.46,,6.67,6.67,,19.24,6.67,28.66,,6.055556,-0.133333,13.144444,0.0,-3.277778,51.367023
US_IA_19087,2020-10-17,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,4,0,966,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,-6,6,,,13.19,9.28,8.3,9.77,,22.96,,33.71,,10.955556,3.166667,20.288889,0.0,-1.383333,42.336034
US_IA_19087,2020-10-18,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,7,0,973,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,-13,,6.99,,9.61,6.99,,8.73,20.52,,33.62,,8.194444,2.844444,16.388889,0.5588,2.111111,65.669241
US_IA_19087,2020-10-19,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,7,0,980,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,2,,-15,-14,3,,6.56,6.56,5.79,7.71,7.33,18.9,5.79,30.48,10.42,2.755556,1.427778,4.488889,0.79375,-1.238889,75.039269
US_IA_19087,2020-10-20,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,5,0,985,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,0,,,-16,4,,14.46,10.65,7.99,6.09,5.33,23.59,6.85,29.29,7.99,3.838889,0.872222,8.533333,0.326571,2.472222,90.884715
US_IA_19087,2020-10-21,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,19,0,1004,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,5,,-14,-11,2,,10.8,8.48,10.03,8.48,8.48,21.21,5.78,27.76,7.33,8.005556,3.244444,12.461111,0.6096,6.255556,88.757265
US_IA_19087,2020-10-22,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,5,0,1009,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,1,,-6,-15,2,,6.66,13.72,9.41,9.01,9.41,19.99,,33.31,,13.838889,8.194444,26.583333,16.1544,12.122222,89.422437
US_IA_19087,2020-10-23,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,26,0,1035,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,18,,12,-7,1,,6.16,10.01,10.78,,6.93,16.94,6.93,32.34,6.55,8.427778,4.088889,23.222222,14.4272,6.35,86.854854
US_IA_19087,2020-10-24,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,11,0,1046,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,-7,-7,,,9.87,,8.93,,,11.74,7.05,29.6,,3.6,1.522222,5.722222,1.5494,-0.194444,76.371911
US_IA_19087,2020-10-25,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,8,0,1054,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,,,,-18,,8.99,,11.69,8.99,,6.75,18.44,,35.08,,2.888889,0.361111,5.027778,0.0,-0.311111,79.632216
US_IA_19087,2020-10-26,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,13,0,1067,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,2,,-3,-13,4,7.46,11.56,8.58,9.32,,5.22,16.41,,36.55,,0.494444,-1.694444,3.138889,0.0635,-1.85,84.40224
US_IA_19087,2020-10-27,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,7,0,1074,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,-1,,,-14,3,8.0,,6.86,11.05,9.15,5.72,17.15,,32.39,,0.522222,-0.955556,2.683333,0.084667,-4.277778,70.376848
US_IA_19087,2020-10-28,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,28,0,1102,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,11,,3,-14,3,,10.36,7.29,8.44,6.53,6.53,17.66,,37.23,,2.238889,-3.116667,10.1,0.0,-3.183333,67.458358
US_IA_19087,2020-10-29,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,25,0,1127,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,-1,,-4,-15,4,,8.47,8.47,11.17,6.16,6.16,30.81,,40.82,6.16,5.272222,2.988889,7.283333,0.0,0.888889,73.470008
US_IA_19087,2020-10-30,ChIJJ3UvvXGV5ocRaCg1fNfgLLA,Q178281,geoId/19087,US,United States of America,IA,Iowa,19087,Henry County,US,USA,2,22,0,1149,5,,,20044,10366,9678,2336,2600,2626,2401,2377,2715,2461,1543,985,1790071,40.986667,-91.541944,1131,79.76,9,,7,-5,1,,7.3,6.49,6.89,8.52,6.08,20.28,,32.04,,3.85,-1.3,10.527778,0.0,-0.772222,71.939325
