location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13293,2020-07-20,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,3,0,419,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-1,2,-27,,,7.67,17.9,7.03,,6.71,11.51,5.75,,9.27,6.39,7.35,,5.43,29.41,8.31,9.91,4.47,40.6,10.23,7.03,29.088889,22.961111,36.455556,0.0635,21.666667,64.535846
US_GA_13293,2020-07-21,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,7,0,426,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,3,8,-29,,,6.7,13.07,5.42,7.33,,8.29,,,7.01,5.74,6.7,,8.61,30.29,6.38,10.2,4.78,35.08,7.01,4.78,28.094444,22.972222,35.705556,0.689429,22.066667,70.073165
US_GA_13293,2020-07-22,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,8,0,434,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,3,7,-28,,4.53,7.76,16.82,,5.18,6.15,8.41,,7.44,7.44,5.18,5.5,,9.71,26.21,,13.27,5.82,41.09,11.0,6.79,27.911111,22.322222,34.85,0.15875,21.577778,69.117719
US_GA_13293,2020-07-23,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,0,0,434,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-3,7,-26,,,9.54,13.81,10.52,5.59,,9.87,5.26,,10.85,4.93,5.59,,10.85,30.58,7.89,7.89,,45.05,9.87,6.58,27.516667,21.527778,34.605556,0.0,21.355556,69.286606
US_GA_13293,2020-07-24,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,1,0,435,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-9,3,-28,,,10.12,11.75,7.18,5.88,4.9,11.75,4.57,,5.55,,5.55,4.57,9.47,29.05,7.51,11.75,,33.95,6.85,4.57,26.116667,21.494444,33.444444,0.0,21.516667,76.072162
US_GA_13293,2020-07-25,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,5,0,440,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-10,4,-12,,,5.98,6.33,9.49,5.98,5.27,9.85,5.63,4.92,5.63,,5.27,,5.63,23.91,5.63,9.49,6.68,35.87,7.03,7.03,26.483333,21.761111,33.905556,0.1016,21.75,75.490733
US_GA_13293,2020-07-26,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,8,0,448,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-6,,-20,,7.17,,8.88,5.12,4.78,,7.51,,,9.22,6.83,5.12,,6.49,17.42,,14.69,6.49,37.23,6.83,8.2,25.65,20.861111,33.805556,16.22425,21.211111,76.620556
US_GA_13293,2020-07-27,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,0,0,448,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-3,2,-24,,8.27,9.54,15.27,5.41,4.77,9.54,14.95,5.09,4.77,11.77,7.32,,7.0,7.64,27.68,,11.77,4.77,45.5,9.23,6.68,27.805556,21.355556,34.55,0.0,21.577778,69.021497
US_GA_13293,2020-07-28,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,4,0,452,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-4,2,-22,,,7.89,13.26,6.31,15.15,,9.47,4.42,4.42,9.47,5.68,7.26,5.37,8.21,29.35,6.0,9.78,,33.14,8.84,6.0,27.083333,22.738889,33.311111,0.0,22.544444,76.515791
US_GA_13293,2020-07-29,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,5,0,457,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-2,2,-24,,7.18,6.56,11.87,16.86,11.87,5.31,11.87,6.56,,9.68,6.25,6.87,4.37,8.43,26.23,6.56,7.18,5.31,35.91,7.81,5.93,25.544444,23.277778,30.916667,0.338667,22.927778,85.618634
US_GA_13293,2020-07-30,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,3,0,460,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-4,9,-23,,5.12,8.64,10.24,7.68,10.24,8.64,11.52,8.0,6.4,8.32,5.76,,5.12,10.56,27.51,7.04,11.2,5.76,47.99,4.48,4.8,26.466667,23.761111,32.372222,4.535714,23.011111,81.510133
US_GA_13293,2020-07-31,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,11,0,471,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-5,6,-25,,,7.11,11.31,7.75,4.52,4.84,9.04,5.49,8.4,7.43,,5.49,,7.75,23.26,5.81,8.72,7.75,35.21,8.72,4.52,27.864198,23.771605,33.783951,0.0635,22.95679,74.845847
US_GA_13293,2020-08-01,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,10,1,481,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-2,,-11,,,10.8,13.59,5.23,,8.37,8.37,6.62,5.58,13.59,4.88,,5.58,10.8,27.88,5.23,11.5,,39.04,8.02,7.67,27.641975,22.851852,33.740741,0.056444,22.493827,73.715332
US_GA_13293,2020-08-02,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,3,0,484,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-5,,-21,,7.17,8.2,8.2,11.61,6.15,5.46,6.49,,,11.95,,6.49,5.12,6.83,25.27,4.78,12.98,,36.88,9.22,7.17,28.030864,22.061728,34.759259,0.0,21.851852,69.334141
US_GA_13293,2020-08-03,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,4,0,488,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,4,4,-23,,6.48,5.55,15.42,8.02,,,11.72,,,7.71,,,,7.71,30.22,,8.33,7.09,41.94,7.4,6.48,27.005556,22.45,33.561111,0.6096,22.4,76.297408
US_GA_13293,2020-08-04,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,1,0,489,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,6,14,-24,,,9.09,8.78,5.33,7.84,,7.84,,5.02,13.17,,4.7,,6.9,24.14,4.7,10.35,5.02,40.13,10.35,10.97,25.388889,20.172222,33.155556,10.6172,20.7,75.622217
US_GA_13293,2020-08-05,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,5,0,494,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,7,2,-23,,,10.08,14.17,4.72,8.5,7.24,11.34,4.72,,8.5,8.82,4.72,10.39,10.71,31.18,8.5,12.91,6.93,41.57,8.19,11.34,27.466667,21.4,33.877778,0.0,21.211111,69.385354
US_GA_13293,2020-08-06,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,2,0,496,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-3,0,-22,,5.01,4.7,9.72,5.96,6.58,6.9,7.52,7.52,,9.72,4.7,5.64,,5.33,25.07,6.27,6.58,5.96,40.43,6.9,8.15,27.266667,21.816667,34.138889,0.282222,21.611111,71.418969
US_GA_13293,2020-08-07,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,11,0,507,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-7,-3,-25,,,6.38,9.58,6.38,,7.98,8.62,,,5.11,4.47,4.47,,7.34,22.02,7.98,8.3,5.43,41.5,5.43,7.02,27.622222,22.266667,34.066667,0.0,21.388889,69.059536
US_GA_13293,2020-08-08,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,16,0,523,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-13,1,-11,,5.25,7.0,14.7,7.35,5.25,,6.3,,,7.0,6.65,9.45,,11.55,29.75,7.35,12.6,5.95,37.1,6.3,6.3,27.322222,21.977778,34.35,1.30175,21.416667,70.457456
US_GA_13293,2020-08-09,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,12,0,535,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-8,,-13,,,7.65,11.3,7.98,4.66,5.65,9.97,,,5.32,5.65,,,10.97,24.6,8.31,9.31,,43.89,10.31,4.66,27.487654,21.938272,35.17284,1.23825,21.790123,71.388027
US_GA_13293,2020-08-10,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,6,0,541,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-2,-7,-22,,,8.56,15.59,5.2,7.95,4.89,11.92,6.42,,7.64,6.11,5.81,,9.17,29.03,7.64,11.61,,40.64,13.14,7.33,26.45679,22.098765,34.351852,1.5748,22.04321,77.004673
US_GA_13293,2020-08-11,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,26,0,567,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-6,4,-20,,5.67,12.27,8.18,8.81,4.72,5.67,5.67,,,8.18,,6.29,5.04,6.92,26.75,,10.7,4.72,37.45,11.64,8.81,25.938272,21.858025,34.0,9.313333,22.333333,80.719127
US_GA_13293,2020-08-12,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,7,0,574,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-1,-6,-21,,5.61,8.11,11.85,11.22,5.92,4.68,9.97,,,9.66,5.92,6.23,,9.04,24.94,4.68,11.85,4.99,43.02,6.86,6.86,26.85,22.4,34.5,0.423333,22.094444,75.461284
US_GA_13293,2020-08-13,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,0,3,574,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-8,2,-20,,11.91,8.78,9.09,5.33,4.7,5.96,10.03,6.58,5.64,10.03,,5.64,4.39,8.47,29.47,5.02,5.33,5.64,38.88,7.21,7.53,26.905556,22.127778,34.488889,13.0048,22.177778,75.465258
US_GA_13293,2020-08-14,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,46,0,620,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-8,-3,-25,,5.85,5.85,11.06,6.83,,5.53,9.11,,5.53,10.73,4.55,6.83,4.55,5.85,24.39,6.18,12.36,6.5,34.14,9.43,4.55,25.911111,22.416667,32.455556,8.9408,22.594444,82.220168
US_GA_13293,2020-08-15,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,4,0,624,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-9,0,-13,,5.52,7.25,11.73,5.52,5.52,6.56,9.32,,,4.83,,,,7.59,27.27,,13.46,,33.13,7.59,8.28,25.355556,22.705556,31.488889,14.0716,22.888889,86.330128
US_GA_13293,2020-08-16,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,2,0,626,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,-5,,-22,,5.07,9.47,10.15,4.74,,5.75,8.79,,,12.18,,6.09,5.75,10.82,22.66,,5.75,,34.16,8.12,,26.122222,21.655556,32.855556,4.346222,21.227778,74.628481
US_GA_13293,2020-08-17,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,6,0,632,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,,6.77,10.29,7.58,6.23,,7.04,,5.69,10.84,5.69,,,6.23,18.15,4.33,7.86,5.15,36.02,6.23,6.23,26.716667,21.25,33.311111,0.0,21.377778,72.863927
US_GA_13293,2020-08-18,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,7,0,639,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,5.26,7.36,12.35,7.09,,3.68,12.09,6.57,,10.25,,5.78,,6.31,23.91,5.78,10.77,5.52,34.69,7.36,7.36,26.588889,20.277778,33.416667,0.0508,19.8,66.666994
US_GA_13293,2020-08-19,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,-3,0,636,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,4.2,6.03,11.02,8.39,4.2,8.92,6.56,6.29,3.67,10.23,4.72,4.72,6.82,5.25,25.97,5.77,8.39,6.03,33.31,9.44,5.25,25.572222,20.533333,32.827778,0.0,20.488889,73.778929
US_GA_13293,2020-08-20,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,3,0,639,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,5.9,4.29,9.65,8.85,4.29,7.24,9.12,,4.02,10.46,,4.56,7.24,7.24,22.26,4.02,5.36,4.29,30.57,6.71,4.56,23.688889,20.061111,30.627778,9.3472,20.444444,82.288091
US_GA_13293,2020-08-21,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,7,4,646,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,5.18,6.81,11.44,5.99,6.27,,8.17,,3.81,8.17,,,,,24.79,7.9,7.63,5.45,41.41,6.54,7.08,23.972222,20.844444,29.638889,6.223,21.016667,83.679124
US_GA_13293,2020-08-22,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,9,0,655,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,,6.15,11.28,5.81,,5.81,10.94,,,6.84,,,7.52,7.86,17.77,6.15,10.26,,45.46,5.81,7.52,24.666667,20.161111,30.405556,0.53975,20.9,79.670106
US_GA_13293,2020-08-23,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,3,0,658,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,5.9,8.52,12.45,14.41,6.88,,5.24,5.24,,8.85,6.55,,6.22,4.59,24.24,5.24,9.17,,39.97,11.46,7.86,24.888889,20.6,30.627778,0.217714,21.572222,81.92853
US_GA_13293,2020-08-24,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,5,0,663,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,4.6,7.16,8.19,8.44,3.84,4.86,11.0,3.84,,7.93,5.37,5.63,3.58,10.49,41.95,4.86,7.16,,35.05,4.86,5.37,24.966667,22.35,29.644444,1.481667,23.122222,89.642568
US_GA_13293,2020-08-25,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,-29,0,634,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,4.11,7.2,13.11,5.66,4.63,6.68,8.48,,5.66,13.37,3.86,3.86,,11.83,30.08,3.6,8.23,4.88,37.02,7.97,5.66,24.838889,22.766667,29.527778,17.018,23.116667,90.336742
US_GA_13293,2020-08-26,ChIJj0Uxk_1-84gRULKHhYqffxo,Q498377,geoId/13293,US,United States of America,GA,Georgia,13293,Upson County,US,USA,2,2,0,636,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26201,12440,13761,3205,3229,3267,2857,3247,3809,3361,2136,1090,1029447,32.88,-84.3,849,73.071429,,,,,4.18,6.53,10.7,6.26,4.7,6.53,10.7,5.48,8.09,11.49,4.18,,4.44,8.88,25.32,4.7,5.74,4.7,40.73,4.96,6.53,26.955556,23.455556,32.788889,11.966222,24.011111,84.157692
