location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51005,2020-07-21,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,55,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,5,-24,17.82,,20.37,34.12,26.061111,20.427778,33.227778,0.98425,,20.4,71.328979
US_VA_51005,2020-07-22,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,56,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,12,-25,12.45,,20.56,42.75,24.844444,19.883333,32.377778,6.985,,20.5,77.149984
US_VA_51005,2020-07-23,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,18,-26,11.42,7.79,15.58,31.68,22.616667,19.477778,30.527778,14.844889,,20.477778,87.977795
US_VA_51005,2020-07-24,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,35,-23,8.01,,25.61,38.42,23.266667,19.816667,29.8,6.180667,,19.927778,81.7775
US_VA_51005,2020-07-25,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-4,10.82,10.25,23.92,21.64,24.233333,18.677778,30.688889,3.9624,,19.238889,73.819347
US_VA_51005,2020-07-26,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,57,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-10,9.84,8.2,19.13,32.79,24.483333,18.183333,31.477778,0.0254,,19.261111,72.927217
US_VA_51005,2020-07-27,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,57,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,25,-26,18.85,,27.01,43.82,24.388889,18.655556,31.572222,1.185333,,20.011111,77.019959
US_VA_51005,2020-07-28,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,57,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,20,-23,12.18,,19.07,35.49,24.277778,19.555556,30.594444,2.060222,,20.722222,81.109992
US_VA_51005,2020-07-29,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,-1,0,56,2,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,16,-24,10.94,,23.43,37.49,24.183333,19.377778,30.722222,6.067778,,19.877778,77.135862
US_VA_51005,2020-07-30,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,1,56,3,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,12,-27,13.64,,20.98,40.4,23.511111,18.983333,30.555556,5.334,,20.433333,83.165014
US_VA_51005,2020-07-31,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,3,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,38,-29,,13.76,7.64,36.18,23.044444,19.466667,29.205556,27.629556,,21.138889,89.277583
US_VA_51005,2020-08-01,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,3,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-7,14.14,,16.86,33.19,23.772222,19.85,29.766667,5.164667,,20.761111,83.331997
US_VA_51005,2020-08-02,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,3,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-13,8.33,7.81,18.23,28.64,24.105556,19.288889,29.872222,4.628444,,19.416667,75.175583
US_VA_51005,2020-08-03,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,3,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,17,-23,15.5,7.75,25.19,32.45,20.827778,18.333333,27.588889,3.330222,,18.8,88.456953
US_VA_51005,2020-08-04,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,56,3,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,15,-24,,,21.2,39.81,21.922222,17.722222,27.788889,9.144,,18.2,79.642177
US_VA_51005,2020-08-05,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,1,57,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,25,-21,,,19.93,35.77,21.733333,16.55,28.188889,0.889,,17.711111,78.39768
US_VA_51005,2020-08-06,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,58,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,17,-28,12.37,,25.23,28.2,21.877778,17.1,27.9,6.180667,,19.455556,86.314683
US_VA_51005,2020-08-07,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,3,0,61,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,18,-25,13.08,8.37,25.63,37.66,21.883333,17.988889,28.083333,12.1666,,19.05,84.095314
US_VA_51005,2020-08-08,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,62,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-2,11.02,,23.79,34.23,22.555556,17.588889,29.022222,0.1778,,18.822222,79.559319
US_VA_51005,2020-08-09,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,62,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-4,,,22.31,31.34,23.477778,17.327778,29.788889,0.127,,18.622222,74.291341
US_VA_51005,2020-08-10,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,62,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,9,-24,14.2,9.3,31.34,36.73,23.227778,16.622222,30.3,0.0,,17.405556,69.861927
US_VA_51005,2020-08-11,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,62,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,15,-22,15.33,,20.44,39.86,23.761111,17.083333,30.466667,0.254,,19.322222,76.349636
US_VA_51005,2020-08-12,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,62,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,4,-24,,,17.17,40.41,23.811111,18.905556,29.972222,0.943429,,20.777778,83.424948
US_VA_51005,2020-08-13,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,62,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,8,-25,10.07,10.58,24.18,41.3,22.533333,19.755556,29.166667,14.38275,,20.511111,88.549523
US_VA_51005,2020-08-14,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,62,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,9,-24,7.98,,23.41,34.59,22.505556,19.983333,28.166667,11.811,,20.366667,88.058798
US_VA_51005,2020-08-15,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,-3,0,59,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-12,13.63,8.18,23.98,23.98,19.933333,17.166667,25.472222,11.091333,,18.95,94.214968
US_VA_51005,2020-08-16,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,60,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-8,8.24,,21.97,32.96,18.688889,15.722222,24.322222,14.1478,,16.494444,87.219865
US_VA_51005,2020-08-17,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,60,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,12.36,,15.58,42.44,21.45,16.016667,27.494444,1.495778,,17.044444,76.235353
US_VA_51005,2020-08-18,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,-1,0,59,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,13.18,,23.2,40.06,21.033333,15.022222,27.755556,1.397,,15.711111,71.756604
US_VA_51005,2020-08-19,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,59,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,12.83,,24.59,48.1,20.905556,15.611111,27.244444,6.422571,,17.166667,79.355536
US_VA_51005,2020-08-20,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,59,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,,12.4,21.69,40.81,20.322222,15.161111,26.405556,0.4064,,16.116667,76.929446
US_VA_51005,2020-08-21,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,60,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,16.63,,16.63,40.55,20.638889,15.8,25.572222,0.580571,,18.5,87.660428
US_VA_51005,2020-08-22,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,61,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,,,20.08,40.16,22.183333,18.616667,27.955556,3.302,,19.283333,83.773948
US_VA_51005,2020-08-23,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,61,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,14.03,,16.19,31.85,22.161111,17.633333,28.194444,9.115778,,18.883333,81.821786
US_VA_51005,2020-08-24,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,61,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,11.54,,20.99,32.54,23.111111,17.927778,28.711111,1.411111,,19.533333,80.450339
US_VA_51005,2020-08-25,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,61,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,11.47,,22.39,30.57,23.772222,18.5,29.75,4.826,,19.411111,76.909061
US_VA_51005,2020-08-26,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,2,0,63,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,14.15,10.34,21.77,38.09,22.872222,17.244444,29.616667,5.334,,18.505556,76.916955
US_VA_51005,2020-08-27,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,63,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,13.05,,17.23,29.76,24.166667,18.055556,29.722222,0.0,,20.383333,79.74901
US_VA_51005,2020-08-28,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,64,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,13.08,,19.88,35.06,24.35,19.733333,30.005556,1.23825,,20.733333,80.639417
US_VA_51005,2020-08-29,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,64,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,10.22,,17.75,33.35,23.755556,20.844444,29.683333,11.514667,,20.85,84.167116
US_VA_51005,2020-08-30,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,64,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,10.28,,22.84,37.69,21.705556,16.622222,27.233333,3.1496,,16.1,70.796299
US_VA_51005,2020-08-31,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,65,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,9.26,8.29,19.5,30.23,19.488889,16.9,24.277778,8.325556,,17.566667,88.799526
US_VA_51005,2020-09-01,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,65,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,13.51,,23.91,41.05,20.62963,17.580247,25.117284,27.305,,19.277778,92.120343
US_VA_51005,2020-09-02,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,3,0,68,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,7.94,,27.0,43.41,23.85,19.761111,29.427778,3.612444,,21.133333,85.066216
US_VA_51005,2020-09-03,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,68,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,,,20.62,35.56,24.355556,20.283333,29.666667,5.164667,,21.122222,82.626781
US_VA_51005,2020-09-04,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,69,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,,,20.78,37.5,23.122222,19.183333,29.044444,3.410857,,19.438889,80.377033
US_VA_51005,2020-09-05,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,69,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,13.05,,24.32,35.59,18.944444,12.816667,27.194444,1.1938,,12.822222,67.917699
US_VA_51005,2020-09-06,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,2,0,71,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,13.54,,15.24,36.12,17.955556,10.916667,25.888889,0.0,,11.627778,66.936114
US_VA_51005,2020-09-07,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,71,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,9.19,8.65,19.46,35.13,19.705556,11.877778,27.116667,0.0,,13.922222,69.497644
US_VA_51005,2020-09-08,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,71,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,14.91,,24.36,45.23,20.783333,13.75,27.727778,0.0,,15.583333,72.397932
US_VA_51005,2020-09-09,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,71,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,11.81,,21.66,37.41,21.133333,15.033333,27.083333,0.0,,17.788889,81.430268
US_VA_51005,2020-09-10,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,2,0,73,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,,8.75,,26.74,35.01,22.75,18.822222,27.85,2.3114,,20.066667,85.048177
US_VA_51005,2020-09-11,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,2,0,75,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,6,-13,7.55,,16.61,30.7,23.438889,19.233333,28.522222,0.6604,,19.961111,81.096822
US_VA_51005,2020-09-12,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,-1,0,74,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-4,,,14.48,37.87,21.161111,18.633333,27.288889,1.4605,,19.044444,87.965779
US_VA_51005,2020-09-13,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,74,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-10,17.03,,24.17,36.26,21.105556,17.511111,26.488889,0.254,,18.133333,83.431659
US_VA_51005,2020-09-14,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,2,0,76,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,15,-17,12.19,,19.82,33.53,21.35,17.522222,26.044444,3.14325,,17.605556,79.429464
US_VA_51005,2020-09-15,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,-1,0,75,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,19,-19,15.91,,17.4,33.81,15.972222,12.35,23.866667,0.1778,,11.944444,77.444531
US_VA_51005,2020-09-16,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,2,0,77,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,7,-18,14.66,8.59,23.76,42.96,14.166667,8.722222,21.061111,0.1524,,11.216667,82.565459
US_VA_51005,2020-09-17,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,77,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,8,-19,12.54,,22.19,30.39,15.117284,9.098765,20.617284,2.12725,,13.932099,92.803408
US_VA_51005,2020-09-18,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,1,0,78,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,21,-13,7.99,,19.97,34.44,17.316667,13.294444,21.444444,23.876,,14.7,84.982297
US_VA_51005,2020-09-19,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,78,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-8,14.33,,16.62,34.96,12.6,8.283333,20.266667,0.0508,,7.122222,70.222694
US_VA_51005,2020-09-20,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,78,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,,-5,9.86,9.86,16.99,40.0,10.261111,3.883333,17.516667,0.0,,3.994444,65.36519
US_VA_51005,2020-09-21,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,-1,0,77,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,11,-16,14.29,8.87,15.28,39.91,10.644444,3.677778,17.766667,0.0,,4.366667,65.266051
US_VA_51005,2020-09-22,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,77,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,19,-18,7.83,13.22,25.46,41.62,11.15,3.205556,20.577778,0.0,,6.316667,72.37302
US_VA_51005,2020-09-23,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,77,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,3,-20,9.48,,25.46,36.44,13.916667,4.0,21.994444,0.0,,8.877778,72.178353
US_VA_51005,2020-09-24,ChIJ_RMOkZfDTIgR0OGnjOCAOcQ,Q488675,geoId/51005,US,United States of America,VA,Virginia,51005,Alleghany County,US,USA,2,0,0,77,4,,,15128,7396,7732,1425,1740,1547,1434,1799,2311,2267,1735,870,2532612,37.78,-80.01,1162,76.783333,,6,-19,8.69,,17.39,39.61,15.511111,8.772222,21.083333,0.127,,12.461111,82.573015
