location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48007,2020-05-20,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,4,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-2,6,,-16,5,,8.82,10.29,5.0,10.29,8.82,5.0,,5.29,9.7,5.29,,4.7,7.93,14.11,,10.29,4.41,39.38,7.05,7.93,27.518519,25.962963,29.814815,0.0,24.722222,84.301322
US_TX_48007,2020-05-21,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-8,8,,-18,5,4.46,10.11,10.7,7.73,6.24,5.65,7.43,,,8.62,5.05,,4.16,7.14,22.0,6.24,7.14,5.95,35.98,10.41,,27.679012,25.814815,29.728395,0.0,24.638889,82.856865
US_TX_48007,2020-05-22,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,9,18,,-21,,,8.15,8.44,,8.44,,6.11,,,6.4,,,4.66,7.57,15.72,4.95,10.19,5.53,29.69,8.15,6.69,28.098765,26.888889,30.45679,0.0,25.277778,84.219605
US_TX_48007,2020-05-23,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,37,52,,-14,,8.22,5.48,9.59,6.58,5.48,5.48,6.03,,,5.48,,,7.4,7.4,15.07,5.21,10.14,4.93,37.81,7.95,6.85,28.450617,27.296296,30.17284,0.0,25.083333,80.660065
US_TX_48007,2020-05-24,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,56,,,-10,,3.81,7.36,10.92,5.33,4.82,7.11,5.59,3.81,,6.09,4.32,4.57,4.06,6.09,18.28,,12.44,3.56,37.32,8.38,5.33,28.111111,26.438272,30.061728,0.0,24.805556,81.865595
US_TX_48007,2020-05-25,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,5,14,,-50,,6.31,8.23,10.7,6.86,6.58,6.58,3.84,,3.84,3.84,4.94,4.11,4.39,5.49,21.12,4.66,10.15,,41.41,6.58,5.21,25.259259,19.969136,28.67284,4.938889,20.916667,75.438432
US_TX_48007,2020-05-26,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-7,-4,11,-21,7,6.96,8.4,11.3,6.38,4.06,4.64,4.06,4.06,,7.83,5.51,,,8.4,19.71,9.27,15.07,6.09,43.47,8.7,10.72,25.555556,21.450617,29.697531,1.87325,21.125,75.766318
US_TX_48007,2020-05-27,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-1,4,,-15,5,,6.62,12.03,8.42,5.42,4.81,6.92,5.11,,11.13,4.81,6.62,,7.22,22.56,5.71,9.93,5.11,41.21,9.93,4.21,26.345679,23.166667,29.759259,0.846667,22.638889,79.401756
US_TX_48007,2020-05-28,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-4,1,,-16,5,,10.81,10.23,6.43,6.43,,4.68,,6.72,7.6,4.68,,4.09,8.18,20.46,,7.31,,36.24,4.68,5.85,27.882716,24.611111,30.611111,0.0,24.055556,80.022757
US_TX_48007,2020-05-29,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,3,10,,-18,7,,6.05,10.58,5.44,6.95,,4.23,,4.53,9.67,4.53,,4.53,6.65,16.63,,11.49,,27.81,8.46,4.23,26.58642,22.493827,30.302469,1.42875,21.736111,73.981694
US_TX_48007,2020-05-30,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,24,25,,0,,4.04,7.79,13.85,4.33,,4.33,4.33,,,11.25,4.04,4.04,4.33,6.34,17.02,4.9,12.11,,27.69,9.81,,26.790123,24.061728,29.716049,0.0,22.125,75.362191
US_TX_48007,2020-05-31,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,11,,23,-6,,,9.31,7.67,5.48,,5.48,4.93,,4.11,5.48,,,,7.67,22.19,7.4,10.69,3.84,33.15,9.59,5.75,25.783951,23.419753,28.45679,2.63525,22.833333,83.399315
US_TX_48007,2020-06-01,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-13,-4,-29,-19,,,8.7,13.47,5.05,,7.3,4.21,4.21,,8.7,,,,5.89,18.25,,8.7,5.05,28.91,8.14,5.33,24.740741,21.962963,26.067901,9.7155,22.652778,87.977805
US_TX_48007,2020-06-02,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-6,4,23,-17,4,,5.66,8.64,7.15,5.66,5.36,6.55,,,12.21,4.47,,,10.13,20.25,7.45,9.53,5.06,39.32,8.34,6.25,26.290123,22.345679,29.481481,9.313333,23.597222,84.703013
US_TX_48007,2020-06-03,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,3,12,,-16,5,5.2,,10.4,11.32,,4.59,7.96,,,9.49,,,4.28,6.73,19.58,7.96,11.63,,38.25,8.26,,27.518519,25.382716,29.87037,0.0,24.375,82.647621
US_TX_48007,2020-06-04,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-2,5,,-14,4,4.33,5.56,12.05,7.73,5.87,6.8,,,,7.73,7.42,,,8.35,17.62,5.25,8.65,,37.71,6.8,5.87,27.851852,25.364198,30.277778,0.0,23.944444,79.45757
US_TX_48007,2020-06-05,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,7,17,,-18,6,,5.74,10.88,6.95,,,,,,8.46,,,,7.56,20.55,5.74,12.09,,32.34,8.16,7.25,28.067901,25.41358,30.549383,0.0,23.652778,77.115055
US_TX_48007,2020-06-06,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,27,35,,-9,,,6.98,16.0,6.11,6.11,4.37,5.53,,,8.73,,4.95,,6.69,16.88,6.69,9.6,4.66,36.96,7.57,4.95,28.32716,25.154321,32.339506,0.0,23.416667,74.737334
US_TX_48007,2020-06-07,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,32,,,-8,,4.93,7.54,8.7,6.67,,5.8,5.8,,,11.02,4.06,4.06,,6.96,22.04,4.06,13.05,4.93,37.69,8.12,11.31,29.049383,25.512346,32.981481,0.028222,23.902778,73.834588
US_TX_48007,2020-06-08,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,3,0,,-14,4,5.59,7.36,9.13,5.89,5.59,7.65,7.07,4.12,,6.77,,4.12,,5.89,20.9,,7.36,4.12,38.27,9.13,5.59,29.302469,26.407407,32.148148,0.0,24.819444,76.646867
US_TX_48007,2020-06-09,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,2,5,,-17,5,4.15,8.29,8.59,7.11,10.96,8.88,,5.63,,10.66,,,,5.63,21.62,8.29,10.37,4.44,45.31,8.59,,29.345679,28.012346,31.438272,0.0,25.444444,79.527164
US_TX_48007,2020-06-10,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,13,13,,-17,4,4.53,9.97,15.42,7.86,6.35,10.58,8.46,,6.35,11.79,7.86,5.14,,6.35,22.07,9.37,10.28,5.14,43.83,12.09,8.16,29.160494,26.987654,32.074074,0.0,22.694444,68.223079
US_TX_48007,2020-06-11,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,5,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,8,12,,-17,4,7.52,6.92,11.13,8.72,7.22,,5.11,,5.71,11.13,4.21,,4.81,8.72,24.06,6.32,9.92,,40.3,6.32,7.52,27.95679,23.154321,31.580247,0.0,19.402778,58.874919
US_TX_48007,2020-06-12,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,6,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,17,23,,-21,6,,7.97,10.04,6.2,7.08,7.97,5.02,,,8.56,5.02,,,7.08,22.73,6.2,10.63,,34.25,6.2,4.43,26.722222,21.67284,30.635802,0.0,18.902778,61.787761
US_TX_48007,2020-06-13,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,6,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,37,37,,-6,,4.28,8.85,10.84,5.71,5.42,,6.56,6.56,,4.57,,,,8.85,24.54,,11.7,5.14,39.66,11.13,7.7,26.580247,21.691358,30.882716,0.0,18.555556,60.917573
US_TX_48007,2020-06-14,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,6,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,44,,,-6,,,11.4,14.24,7.12,4.27,,5.41,,6.84,13.68,4.84,8.83,5.98,5.13,21.65,7.41,10.26,5.7,35.9,12.82,6.84,27.209877,22.493827,30.462963,0.0,18.611111,59.239534
US_TX_48007,2020-06-15,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,6,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,12,11,,-13,3,,8.54,11.96,8.26,7.41,,7.12,,4.56,10.82,,,,8.83,23.93,4.56,10.54,4.56,36.74,8.83,5.98,27.975309,25.024691,30.487654,0.0,22.875,73.809988
US_TX_48007,2020-06-16,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,7,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,8,9,,-18,4,,7.08,11.5,7.08,7.96,5.01,6.19,5.01,5.01,10.62,8.26,4.13,,6.49,23.3,6.19,9.73,6.78,40.4,10.91,5.6,28.462963,26.728395,30.17284,0.225778,23.25,73.304007
US_TX_48007,2020-06-17,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,7,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,14,9,,-16,4,,7.99,15.99,6.51,5.03,7.4,9.18,4.44,,8.59,,,,6.22,23.68,5.33,8.88,4.44,39.97,7.4,9.47,28.061728,25.987654,30.277778,0.0,21.611111,67.680553
US_TX_48007,2020-06-18,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,7,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,8,5,,-20,4,,5.78,11.27,8.09,6.93,4.33,8.67,4.33,,7.22,5.78,5.49,,8.67,19.94,5.2,10.4,4.62,38.43,7.8,4.91,27.487654,24.333333,29.67284,4.318,23.430556,79.223763
US_TX_48007,2020-06-19,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,7,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,15,20,,-21,5,,6.16,11.15,4.99,5.87,,6.46,4.7,5.28,9.68,8.8,,4.99,7.63,26.11,4.11,7.34,,30.52,8.22,,28.67284,27.006173,30.796296,0.9525,24.375,77.362938
US_TX_48007,2020-06-20,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,7,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,28,35,,-6,,5.68,7.67,10.23,5.12,4.55,,7.39,7.11,6.54,7.11,,,,6.54,18.76,4.55,12.79,5.68,36.09,9.95,6.82,28.858025,26.185185,30.981481,0.0635,24.569444,76.956602
US_TX_48007,2020-06-21,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,7,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,29,,,-12,,4.62,6.93,11.27,,6.93,4.62,7.51,5.2,,8.67,5.2,6.93,,6.36,27.16,5.49,8.96,,37.56,8.38,5.49,28.944444,27.191358,31.030864,0.072571,24.888889,78.077184
US_TX_48007,2020-06-22,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,7,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,11,11,,-18,,4.85,10.85,13.13,8.28,5.71,7.99,9.99,11.13,6.28,8.85,,5.14,4.28,8.28,24.26,8.85,8.85,4.85,42.53,8.56,6.0,29.364198,28.253086,31.141975,0.0,25.777778,80.485896
US_TX_48007,2020-06-23,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,10,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,7,4,,-25,,4.92,5.21,10.42,8.68,6.08,8.1,10.99,7.52,5.21,9.55,5.21,,,8.39,23.15,6.95,8.1,,38.2,6.08,7.52,28.660494,27.253086,30.37037,0.0,24.875,79.42747
US_TX_48007,2020-06-24,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,10,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,9,4,,-21,,,8.02,9.16,7.45,,6.59,11.46,12.89,5.16,,,6.01,6.59,7.16,31.79,6.87,9.74,,36.66,8.31,5.16,26.962963,24.895062,29.888889,0.0635,23.305556,80.231442
US_TX_48007,2020-06-25,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,10,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,0,5,,-20,6,,10.23,13.74,7.31,4.09,,9.65,10.52,7.6,7.6,,9.36,,11.99,29.23,5.85,9.06,4.38,35.37,5.55,8.77,27.598765,25.319444,30.530864,0.0,24.305556,82.569065
US_TX_48007,2020-06-26,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,2,0,12,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-3,4,27,-24,,,7.86,9.82,6.74,5.33,4.21,10.95,16.28,5.05,7.02,5.05,7.3,3.93,8.42,23.86,5.33,10.11,4.77,31.72,6.74,4.77,27.432099,24.271605,29.049383,0.53975,24.680556,85.53508
US_TX_48007,2020-06-27,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,4,0,16,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,12,15,,-10,,5.98,9.96,13.66,6.83,,6.83,12.24,10.53,,9.39,5.69,,,5.98,23.91,,12.53,,37.29,9.39,5.41,28.41358,26.790123,30.37037,0.225778,26.041667,87.080577
US_TX_48007,2020-06-28,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,17,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,20,,,-9,,10.77,5.24,13.39,5.82,4.66,4.95,12.22,8.73,,13.97,4.37,5.82,6.11,10.48,25.32,8.15,8.73,5.53,46.57,9.02,8.15,28.938272,28.018519,30.709877,0.0,25.722222,82.632102
US_TX_48007,2020-06-29,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,20,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,1,7,,-20,,,8.57,12.86,5.43,7.14,4.86,10.86,5.71,5.71,10.86,4.29,10.29,,7.71,31.15,8.29,11.43,4.57,44.0,7.14,8.86,29.240741,28.216049,30.969136,0.0,25.875,81.813504
US_TX_48007,2020-06-30,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,23,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,3,5,,-23,,,8.7,10.73,6.09,5.51,,12.18,6.67,4.64,6.38,,,,6.38,30.73,9.86,12.47,,44.35,8.7,7.25,29.320988,28.154321,31.259259,0.0,26.041667,82.239491
US_TX_48007,2020-07-01,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,24,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,7,14,,-22,,6.0,7.71,11.14,5.71,5.43,4.86,15.42,5.43,4.0,10.85,5.14,7.14,5.14,7.14,23.99,7.71,10.28,4.57,39.42,10.0,6.0,29.160494,28.049383,31.074074,0.0,26.125,82.999914
US_TX_48007,2020-07-02,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,4,0,28,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,6,16,,-24,5,,9.27,13.03,5.5,,4.63,11.29,11.29,5.21,7.53,7.82,5.5,,7.53,29.53,5.79,8.97,5.21,34.74,6.66,6.37,29.376543,27.993827,31.382716,0.0,25.958333,82.29961
US_TX_48007,2020-07-03,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,31,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,5,21,44,-41,,,8.89,11.04,5.66,8.08,5.39,12.12,,4.58,6.73,5.39,5.66,7.54,8.08,26.12,5.39,7.54,4.04,34.2,8.08,7.81,28.950617,26.95679,31.376543,0.0,24.541667,77.27157
US_TX_48007,2020-07-04,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,34,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,0,25,,-24,,,7.5,8.61,6.94,5.0,,10.83,5.55,4.44,7.5,5.55,6.39,3.89,4.17,23.05,,8.88,4.17,24.16,8.61,5.28,28.716049,26.475309,31.5,0.0,24.791667,79.513164
US_TX_48007,2020-07-05,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,35,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,3,,13,-14,,7.49,7.77,14.43,,8.05,8.05,10.27,6.11,3.89,11.1,5.0,,4.16,7.77,24.7,,11.66,4.44,38.86,6.38,6.94,28.62963,26.777778,31.185185,0.0,25.125,81.527382
US_TX_48007,2020-07-06,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,8,0,43,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-6,-1,0,-28,,,7.61,15.75,6.25,9.51,5.97,11.68,6.79,3.8,10.59,5.16,5.43,5.43,5.97,27.16,8.15,8.96,8.96,37.21,5.97,7.06,29.203704,27.777778,31.561728,0.0,25.736111,81.806878
US_TX_48007,2020-07-07,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,44,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-7,2,,-28,,5.55,8.32,15.26,6.93,8.88,3.88,11.1,6.66,4.99,10.26,6.66,10.54,,11.93,33.84,4.99,6.38,6.1,34.4,9.99,3.88,29.339506,28.018519,31.561728,0.0,25.833333,82.058314
US_TX_48007,2020-07-08,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,2,0,46,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-2,9,,-22,,,7.54,10.34,6.43,9.78,,11.74,5.87,5.03,6.71,4.75,7.83,5.31,10.06,31.86,8.38,10.9,6.43,41.64,8.94,7.27,29.302469,27.895062,31.296296,0.0,26.180556,83.934599
US_TX_48007,2020-07-09,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,49,0,,,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-7,3,,-24,,,7.6,16.61,8.73,7.6,7.32,9.86,5.91,5.07,10.42,,7.88,6.48,12.39,25.62,6.2,9.29,5.91,43.92,8.17,5.63,29.32716,27.895062,31.432099,0.0,26.166667,83.633559
