location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13233,2021-03-24,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,0,5459,85,,,0,0,1,1,0,0,0,0,0,0,60,72,316,793,548,582,607,391,308,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13,23,26,0,0,0,0,0,0,0,0,0,0,1,2,2,13,12,38,79,73,85,55,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,9,12,-12,1,6.48,5.04,,14.77,9.91,4.14,5.58,4.5,3.42,10.45,3.24,5.58,,5.4,8.29,4.32,5.94,5.4,5.58,4.14,3.42,4.14,6.66,24.31,7.2,,9.73,,4.86,4.14,5.04,41.06,5.04,5.94,7.2,4.14,6.48,3.6,17.583333,12.955556,24.077778,0.3175,11.987654,69.536294
US_GA_13233,2021-03-25,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,4,2,5463,87,,,0,1,1,0,1,-1,0,1,0,0,60,73,317,793,549,581,607,392,308,139,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,1,0,0,1,1,2,2,13,12,38,80,73,85,56,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,-4,-13,-19,4,5.7,6.77,3.38,11.57,9.97,4.27,3.03,3.38,4.27,8.9,3.03,5.88,3.03,7.84,9.08,4.45,4.99,4.1,2.85,,3.92,,4.45,19.59,3.92,,6.23,,4.1,3.38,4.1,36.15,,6.77,2.49,4.45,4.63,2.49,17.516667,14.072222,22.838889,2.328333,14.376543,81.083057
US_GA_13233,2021-03-26,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,8,0,5471,87,,,0,0,0,0,2,1,0,0,0,0,60,73,317,793,551,582,607,392,308,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,1,0,0,0,0,1,1,2,2,13,13,38,80,73,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,8,9,-25,2,3.93,8.56,3.7,12.49,12.72,,5.78,3.47,,6.94,3.47,4.63,,8.33,9.95,5.09,6.01,3.47,4.86,,5.78,,7.4,22.44,6.71,,6.01,,5.32,5.09,8.33,36.55,4.39,10.18,7.17,7.63,3.93,6.48,19.761111,14.272222,24.511111,45.635333,13.938272,68.487546
US_GA_13233,2021-03-27,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,4,0,5475,87,,,0,0,0,0,0,0,0,0,0,0,60,73,317,793,551,582,607,392,308,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,1,0,0,0,0,0,0,0,1,2,3,13,13,38,80,73,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,15,8,-12,-1,7.11,7.58,4.74,15.64,9.48,6.64,3.79,4.98,3.56,8.3,4.74,,3.56,4.03,9.48,4.5,6.64,5.69,5.45,4.5,4.74,,7.35,24.65,,3.32,11.14,,5.45,3.56,7.35,45.03,,8.06,8.53,,4.74,3.32,20.338889,15.072222,27.783333,2.032,15.339506,72.223486
US_GA_13233,2021-03-28,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,10,0,5485,87,,,0,0,0,0,1,1,0,0,0,0,60,73,317,793,552,583,607,392,308,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,13,38,80,73,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,5,3,-13,3,6.65,11.09,5.1,16.85,11.09,7.54,8.65,4.66,,9.31,4.21,4.66,3.55,7.09,8.2,3.55,6.87,5.1,6.21,4.66,,,5.76,19.95,7.54,3.99,9.53,3.77,5.99,4.66,7.76,43.23,4.43,8.43,8.87,5.1,,4.21,19.75,14.488889,26.127778,4.1656,14.45679,71.057134
US_GA_13233,2021-03-29,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,0,5490,87,,,0,0,0,0,1,2,2,1,1,0,60,73,317,793,553,585,609,393,309,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,13,38,80,73,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,16,-4,-19,2,5.43,11.08,4.52,28.05,15.83,4.75,5.65,,3.85,8.37,4.98,7.24,,7.24,15.15,3.17,8.6,3.62,5.88,4.3,7.01,5.43,7.46,24.65,5.2,5.65,7.24,,7.46,5.2,4.98,51.57,6.56,8.14,5.88,5.88,5.2,3.62,11.866667,3.65,20.988889,6.0198,-1.481481,38.866058
US_GA_13233,2021-03-30,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,1,5495,88,,,0,0,1,0,0,0,1,0,0,1,60,73,318,793,553,585,610,393,309,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,13,38,80,73,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,15,13,-12,1,6.89,8.75,,23.84,10.99,3.91,5.96,2.61,3.17,7.63,4.1,6.7,3.54,5.4,9.5,5.21,4.84,3.91,4.28,3.17,5.03,2.61,10.06,20.67,4.47,5.21,8.57,3.35,6.14,5.77,5.96,43.95,7.26,3.91,4.66,5.4,5.96,3.54,14.905556,5.705556,23.85,0.0,6.771605,58.515868
US_GA_13233,2021-03-31,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,8,0,5503,88,,,0,2,0,1,1,0,0,0,0,0,60,75,318,794,554,585,610,393,309,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,-1,0,0,1,2,3,13,13,38,80,72,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,1,3,-17,5,7.69,7.86,3.32,14.15,8.91,3.15,4.19,2.97,3.67,7.51,,5.59,3.32,8.04,9.26,3.15,2.97,,3.15,3.84,4.37,,8.04,18.52,2.62,2.45,7.51,,4.89,4.19,6.46,39.31,3.49,6.29,7.16,4.54,5.07,3.32,17.583333,9.283333,22.3,10.456333,15.277778,85.702983
US_GA_13233,2021-04-01,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,0,5508,88,,,0,0,0,2,-1,0,0,0,0,0,60,75,318,796,553,585,610,393,309,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,1,0,0,0,0,0,1,2,3,13,14,38,80,72,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,24,25,-18,2,5.58,8.11,,18.37,9.37,2.88,3.78,5.04,2.88,9.01,4.68,6.3,,5.04,10.09,4.86,4.86,3.06,5.76,4.32,2.88,3.06,8.46,23.23,6.66,3.78,5.76,3.6,4.32,4.86,6.48,36.74,4.86,7.74,7.2,4.32,6.66,,6.727778,3.016667,14.394444,22.533429,-3.981481,46.174515
US_GA_13233,2021-04-02,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,3,0,5511,88,,,0,0,0,0,1,0,1,0,0,0,60,75,318,796,554,585,611,393,309,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,38,80,72,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,9,12,-25,4,5.5,6.26,3.98,13.84,7.21,6.45,6.64,3.98,,8.15,2.84,6.07,3.03,5.12,7.77,5.31,5.12,3.98,4.36,,6.26,3.22,5.5,21.24,7.58,2.84,10.05,2.84,3.41,3.98,5.12,35.65,3.98,6.45,7.21,5.69,5.5,4.36,5.527778,0.038889,12.011111,0.0,-7.302469,38.791524
US_GA_13233,2021-04-03,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,7,0,5518,88,,,0,0,0,0,0,2,0,1,1,0,60,75,318,796,554,587,611,394,310,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,38,80,72,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,19,23,-17,-1,5.93,8.9,6.18,19.53,7.91,6.43,7.17,5.19,,7.91,,6.67,3.96,7.42,6.43,,6.92,,4.2,7.66,7.42,3.46,5.68,16.56,3.96,,12.36,4.94,,6.43,4.7,36.83,6.92,8.9,4.94,5.44,3.96,4.2,7.238889,-1.744444,17.455556,0.0,-5.141975,40.721653
US_GA_13233,2021-04-04,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,10,0,5528,88,,,0,0,1,3,1,1,0,2,0,0,60,75,319,799,555,588,611,396,310,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,38,80,72,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,-6,5,-18,-1,6.16,7.95,,24.36,5.9,7.18,5.9,4.36,,9.49,5.64,4.62,,5.13,6.67,,4.36,,3.85,4.36,6.92,,5.38,18.21,4.87,,9.49,,,5.64,5.38,37.44,4.62,12.05,5.13,3.59,,3.85,11.388889,0.177778,22.044444,0.0,-1.339506,41.048751
US_GA_13233,2021-04-05,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,3,0,5531,88,,,0,0,0,0,0,0,0,0,0,1,60,75,319,799,555,588,611,396,310,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,38,80,72,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,14,3,-29,2,6.98,7.22,,26.73,8.67,6.26,6.02,4.82,,14.69,5.06,7.71,3.37,5.78,9.15,,6.5,,6.02,5.06,3.61,5.3,10.6,22.64,5.06,3.37,7.22,,,6.5,5.3,45.99,3.61,6.5,3.37,4.33,6.02,3.85,14.95,2.888889,25.005556,0.0,2.104938,41.490971
US_GA_13233,2021-04-06,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,8,1,5539,89,,,0,0,2,1,2,0,0,0,0,0,60,75,321,800,557,588,611,396,310,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,1,1,0,0,1,2,3,13,14,38,81,73,85,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,22,12,-27,2,3.55,8.28,,20.81,9.46,4.49,7.8,4.97,,11.82,4.97,6.62,3.78,4.73,11.59,4.02,5.44,4.97,,7.8,4.73,,4.97,22.7,5.44,,7.33,3.31,4.49,7.33,6.86,44.7,5.91,6.39,5.91,5.68,7.33,3.31,16.661111,6.555556,26.027778,0.0,5.462963,47.145281
US_GA_13233,2021-04-07,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,0,5544,89,,,0,0,0,0,1,0,0,0,1,0,60,75,321,800,558,588,611,396,311,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,1,0,1,2,3,13,14,38,81,73,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,21,13,-27,1,8.78,10.49,6.1,29.27,10.0,4.39,7.56,5.61,5.85,11.46,3.9,5.37,4.15,6.1,7.56,5.85,4.15,4.63,4.88,7.32,6.83,3.42,9.76,26.1,6.34,3.66,10.0,4.39,5.12,,5.85,52.19,6.1,9.02,7.32,4.15,8.78,3.42,17.933333,8.583333,26.705556,0.0,9.919753,58.807873
US_GA_13233,2021-04-08,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,0,5549,89,,,0,0,0,1,1,0,1,0,0,0,60,75,321,801,559,588,612,396,311,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,2,1,1,0,0,1,2,3,13,14,40,82,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,18,17,-29,4,4.97,8.52,4.73,25.08,8.99,4.02,8.76,4.97,,10.41,5.92,7.34,3.55,6.86,8.52,5.21,4.73,4.26,3.55,5.44,3.55,3.79,8.52,24.14,6.63,4.26,13.49,5.68,7.1,3.31,7.1,46.85,3.55,9.94,8.52,5.44,4.02,6.15,20.3,13.65,26.283333,0.0,12.919753,62.302748
US_GA_13233,2021-04-09,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,4,0,5553,89,,,0,0,0,1,0,0,0,0,1,0,60,75,321,802,559,588,612,396,312,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,40,82,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,0,2,-30,6,4.59,8.93,,20.27,9.17,7.72,4.59,5.07,3.62,9.89,7.0,7.48,6.28,6.76,7.24,3.62,5.79,4.1,5.79,5.55,,3.38,8.21,22.93,8.45,,11.1,,3.38,4.34,7.48,46.58,6.03,9.17,8.69,4.59,3.62,,18.65,12.122222,26.127778,0.399143,13.320988,69.916303
US_GA_13233,2021-04-10,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,2,0,5555,89,,,0,0,0,0,0,-1,0,0,0,0,60,75,321,802,559,587,612,396,312,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,40,82,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,2,-1,-8,1,7.95,8.91,3.85,18.55,8.91,6.26,3.85,6.26,,7.47,,5.3,3.85,4.34,11.56,5.54,6.75,4.34,6.02,5.54,3.61,,6.02,23.85,6.5,,9.88,,6.5,5.06,9.16,43.61,3.61,8.43,7.71,4.58,4.34,5.06,17.677778,14.066667,24.416667,2.201333,14.537037,81.558379
US_GA_13233,2021-04-11,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,4,0,5559,89,,,0,0,0,-1,1,0,0,-1,0,0,60,75,321,801,560,587,612,395,312,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,40,82,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,19,10,-11,-2,8.76,9.51,4.5,20.02,13.51,8.76,6.26,4.0,3.75,7.01,,4.25,5.0,6.51,10.01,6.51,4.25,,4.75,5.76,4.0,,6.26,20.77,5.0,5.76,10.51,,5.25,,6.01,49.55,5.5,8.76,9.76,5.25,6.76,,17.077778,11.011111,22.955556,2.159,9.240741,58.994544
US_GA_13233,2021-04-12,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,4,0,5563,89,,,0,0,0,1,0,0,0,0,0,0,60,75,321,802,560,587,612,395,312,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,14,40,82,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,13,3,-20,2,6.17,8.91,7.77,17.14,9.83,5.71,8.0,4.34,4.11,10.97,,4.8,5.71,8.91,7.77,7.31,5.94,,8.46,5.49,3.43,5.94,9.14,24.45,4.57,,9.14,,5.26,6.17,7.08,41.83,4.11,10.06,8.0,,5.71,,17.1,7.572222,27.766667,0.0,6.049383,47.470548
US_GA_13233,2021-04-13,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,7,1,5570,90,,,0,0,0,1,0,1,0,0,0,0,60,75,321,803,560,588,612,395,312,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,1,0,0,0,0,0,1,2,3,13,15,40,82,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,17,15,-15,1,6.09,8.75,4.95,11.99,8.18,7.61,6.66,7.04,3.42,7.61,5.33,5.9,2.85,6.47,8.56,4.57,6.09,2.66,4.0,3.04,5.14,4.57,6.66,23.97,3.62,,10.27,3.23,5.71,4.95,11.41,41.1,5.14,9.13,7.23,5.9,5.9,,19.194444,9.066667,28.905556,0.0,7.888889,47.388802
US_GA_13233,2021-04-14,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,13,0,5583,90,,,0,0,0,1,0,0,0,0,0,0,60,75,321,804,560,588,612,395,312,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,15,40,82,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,9,13,-13,1,5.66,9.31,6.02,19.35,10.59,4.75,5.84,5.29,3.47,9.49,2.92,5.11,4.56,6.75,11.32,3.29,5.11,4.02,2.56,6.94,3.1,3.1,10.22,23.0,5.66,2.92,10.22,3.1,5.11,2.92,4.75,43.26,2.74,8.58,7.12,5.48,6.21,2.74,17.627778,9.866667,26.888889,0.042333,9.833333,59.754527
US_GA_13233,2021-04-15,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,0,5588,90,,,0,0,0,0,2,0,0,0,1,0,60,75,321,804,562,588,612,395,313,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,2,0,0,0,1,2,3,13,15,40,84,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,12,16,-16,0,5.23,6.35,2.99,16.81,9.53,4.67,4.48,5.98,2.62,8.03,2.62,5.79,3.55,7.47,8.78,5.61,5.79,5.04,2.8,3.55,5.04,,9.15,29.33,2.62,3.36,8.22,,8.41,4.48,5.42,35.87,4.67,8.97,5.61,4.11,7.29,3.74,16.17284,11.567901,22.950617,0.550333,10.534722,68.717395
US_GA_13233,2021-04-16,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,2,0,5590,90,,,0,0,0,0,0,0,0,0,0,0,60,75,321,804,562,588,612,395,313,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,15,40,84,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,2,2,-17,2,4.86,8.03,,15.68,10.08,3.55,5.04,4.86,,7.28,3.17,3.73,,5.04,6.35,6.91,5.23,3.36,5.42,3.92,2.8,3.36,6.35,29.5,4.29,4.67,8.4,2.99,8.59,3.55,4.29,34.36,6.54,7.66,5.42,,5.23,2.99,13.394444,7.494444,19.544444,0.0,1.635802,44.021315
US_GA_13233,2021-04-17,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,7,0,5597,90,,,0,0,0,1,1,-1,1,0,0,0,60,75,321,805,563,587,613,395,313,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,14,24,26,0,0,0,0,0,0,0,0,0,0,1,2,3,13,15,40,84,74,86,57,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,18,10,-7,-2,5.41,9.34,,17.45,8.6,3.69,7.62,4.42,,8.85,4.67,4.67,3.44,5.41,11.8,5.41,5.65,3.69,4.67,6.64,4.42,,7.13,24.34,7.62,,14.01,,5.65,,5.16,40.81,5.9,9.83,7.38,5.16,6.64,,14.866667,9.416667,20.811111,0.0,5.32716,52.404408
