location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13227,2022-05-14,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,1,13592,0,0,0,0,0,0,0,0,0,0,79,115,328,857,699,720,888,715,521,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,18,-2,4,,6.45,5.16,4.65,18.33,8.0,4.39,,,10.84,6.45,5.94,,,15.23,5.68,4.39,,,4.13,,8.0,25.81,5.68,12.13,4.65,3.87,,42.33,3.61,12.65,7.74,10.32,4.9,20.85,14.988889,27.95,0.362857,15.05,69.610943
US_GA_13227,2022-05-15,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13592,0,0,0,0,0,0,0,0,0,0,79,115,328,857,699,720,888,715,521,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,19,,-9,,,7.86,4.91,17.44,6.39,6.88,5.4,,11.79,4.42,7.37,,,10.81,4.67,4.42,,5.89,4.91,6.63,12.53,23.33,8.84,15.47,,4.17,3.93,45.44,3.68,11.05,7.61,3.68,,22.277778,16.15,28.405556,0.41275,16.461111,69.822003
US_GA_13227,2022-05-16,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13592,0,0,0,0,0,0,0,0,0,0,79,115,328,857,699,720,888,715,521,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,16,3,5,0,6.38,4.79,5.38,20.14,9.97,7.97,7.58,4.39,9.37,3.39,3.59,3.79,5.18,12.56,6.18,5.98,3.99,4.19,4.98,3.59,7.58,19.93,6.78,11.76,4.98,,3.99,48.04,4.79,11.96,6.18,3.39,7.58,22.605556,16.205556,28.888889,0.366889,15.838889,65.768054
US_GA_13227,2022-05-17,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,8,13600,0,0,0,0,0,0,0,0,0,0,79,115,328,857,699,720,888,715,521,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,12,3,7,2,4.63,5.23,5.03,19.53,8.05,4.03,4.83,4.23,8.66,5.84,5.03,4.43,4.83,11.48,5.44,3.62,4.43,4.03,2.82,2.82,11.68,26.78,7.25,12.08,6.64,5.23,6.44,34.63,6.04,11.27,5.64,5.64,5.23,21.122222,11.588889,28.655556,0.0,9.988889,49.165831
US_GA_13227,2022-05-18,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,1,13601,0,0,1,1,1,1,0,0,6,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,19,-5,2,1,5.44,6.45,3.23,18.75,7.86,6.65,4.84,3.43,6.25,,5.44,5.04,3.83,10.48,4.64,,,4.03,4.64,3.23,7.86,21.97,6.45,9.68,6.05,5.24,4.64,41.93,5.24,13.1,7.46,5.24,3.43,21.233333,11.388889,30.783333,0.0,11.277778,53.188176
US_GA_13227,2022-05-19,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,2,13603,0,0,0,0,0,0,0,0,0,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,22,8,5,1,6.31,6.51,4.73,15.38,5.13,7.89,5.13,4.93,7.49,5.13,4.54,3.35,4.73,10.45,5.72,4.54,4.34,4.14,3.55,5.72,8.48,26.62,7.49,10.45,,5.33,7.49,37.47,7.1,11.24,6.51,8.09,6.71,25.177778,15.716667,32.133333,0.0,16.655556,59.311713
US_GA_13227,2022-05-20,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13603,0,0,0,0,0,0,0,0,0,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,12,-7,7,0,3.73,5.6,6.22,18.66,9.54,5.18,4.56,,4.35,3.94,5.18,,4.56,10.37,5.39,3.11,5.8,4.15,3.32,4.77,8.29,24.88,7.46,11.19,6.63,5.18,4.97,35.24,5.8,12.64,7.25,5.18,6.22,25.622222,18.844444,32.061111,0.0,17.505556,60.935011
US_GA_13227,2022-05-21,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,3,13606,0,0,0,0,0,0,0,0,0,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,15,-2,4,,6.04,6.29,5.03,18.63,7.05,5.79,5.03,,8.81,3.52,5.79,,,11.07,4.28,5.54,4.53,3.77,5.54,5.29,7.3,26.43,6.29,13.59,4.53,5.54,6.29,47.57,5.79,14.6,4.28,6.04,7.05,25.477778,19.622222,31.311111,0.310444,17.777778,62.608021
US_GA_13227,2022-05-22,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13606,0,0,0,0,0,0,0,0,0,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,21,2,-4,,6.76,6.06,,14.69,9.56,7.69,5.6,,10.49,5.13,7.69,5.6,3.96,10.72,9.56,5.6,5.36,5.83,3.96,4.43,8.63,28.91,7.69,11.89,4.43,,5.13,42.9,4.2,11.66,8.86,6.06,3.96,25.038889,19.438889,31.327778,0.580571,17.772222,64.250148
US_GA_13227,2022-05-23,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13606,0,0,0,0,0,0,0,0,0,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,5,-7,3,4,4.88,5.86,6.06,16.8,10.16,8.4,5.08,3.12,7.81,5.08,4.88,4.1,5.27,10.94,5.08,4.3,4.49,5.27,,,9.57,28.91,8.4,11.53,5.08,6.45,5.67,44.34,5.27,9.96,6.06,4.69,4.1,21.261111,19.144444,28.516667,12.8905,18.438889,84.109033
US_GA_13227,2022-05-24,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,7,13613,0,0,0,0,0,0,0,0,0,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,17,2,0,2,6.43,6.63,5.22,18.68,10.24,4.42,6.83,2.81,8.64,3.82,5.83,4.82,5.83,11.65,5.02,5.42,3.82,3.82,4.82,4.82,10.24,27.52,7.83,10.45,7.43,5.22,4.42,39.37,4.02,11.45,6.03,7.23,7.03,21.383333,17.666667,27.788889,14.929556,18.088889,81.672766
US_GA_13227,2022-05-25,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13613,0,0,0,0,0,0,0,0,0,0,79,115,329,858,700,721,888,715,527,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,12,1,-1,2,5.14,4.32,3.91,18.52,8.23,5.14,7.61,,9.47,5.14,7.2,3.5,5.97,10.08,4.73,5.14,5.56,7.41,4.32,3.7,7.82,28.61,7.82,8.85,6.79,5.97,5.35,44.24,3.29,10.08,8.23,7.82,5.14,20.905556,17.894444,26.544444,4.47675,17.8,82.491359
US_GA_13227,2022-05-26,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,3,13616,2,0,1,-1,1,-1,2,6,5,2,81,115,330,857,701,720,890,721,532,227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,17,8,-1,5,6.18,6.6,5.32,18.31,10.22,5.96,6.6,4.9,8.52,5.11,5.32,3.41,,7.88,6.18,5.54,4.26,6.39,3.19,5.54,10.01,22.36,7.88,11.93,4.9,3.41,4.05,45.36,5.75,14.05,5.75,3.62,7.45,21.094444,18.588889,24.761111,10.82675,19.005556,87.945862
US_GA_13227,2022-05-27,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,5,13621,0,0,0,0,0,0,0,0,0,0,81,115,330,857,701,720,890,721,532,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,17,1,-8,1,4.68,9.12,3.98,14.03,10.29,6.31,4.68,3.74,8.89,,5.38,,5.85,9.35,5.14,4.21,5.38,,3.51,,9.82,24.55,6.31,10.29,3.98,3.98,3.27,41.39,,11.46,5.14,4.68,8.19,21.438889,17.105556,26.572222,10.95375,16.388889,73.02689
US_GA_13227,2022-05-28,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13621,0,0,0,0,0,0,0,0,0,0,81,115,330,857,701,720,890,721,532,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,17,8,-11,,6.23,6.49,4.93,17.65,8.05,3.89,8.05,,9.61,5.19,8.31,3.63,7.53,7.79,5.19,4.93,3.63,4.93,4.15,,9.09,24.14,7.53,12.46,3.89,4.41,4.67,42.83,,10.64,9.61,4.15,5.71,20.105556,13.566667,27.005556,0.254,13.35,65.298752
US_GA_13227,2022-05-29,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13621,0,0,0,0,0,0,0,0,0,0,81,115,330,857,701,720,890,721,532,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,19,6,-8,,4.28,4.03,6.54,20.38,5.03,6.54,6.54,5.28,11.32,5.28,8.81,,,8.55,7.3,7.3,6.04,4.03,4.28,6.79,9.06,26.67,4.78,13.84,4.28,5.28,4.28,42.27,4.53,12.58,8.05,4.03,4.53,22.05,13.883333,29.755556,0.0,14.916667,64.084428
US_GA_13227,2022-05-30,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13621,0,0,0,0,0,0,0,0,0,0,81,115,330,857,701,720,890,721,532,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,5,5,-66,13,8.44,4.1,7.23,17.36,6.27,6.51,5.79,5.06,7.71,,5.79,,5.3,10.13,5.54,7.71,4.58,5.79,4.82,6.03,9.64,22.42,6.75,15.43,4.1,4.58,6.27,47.01,6.27,10.85,7.96,4.1,5.06,23.561111,16.0,30.611111,0.084667,17.555556,69.210697
US_GA_13227,2022-05-31,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13621,0,0,0,0,0,0,0,0,0,0,81,115,330,857,701,720,890,721,532,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,12,3,-5,2,5.69,10.24,5.23,19.57,7.74,9.33,7.74,3.19,12.97,4.55,7.05,4.1,5.69,11.15,6.6,4.32,7.28,5.23,5.01,4.32,10.24,33.0,8.65,15.02,3.19,6.6,6.6,54.84,3.64,13.88,8.19,6.37,6.37,23.616667,17.694444,30.833333,1.8034,18.138889,71.588811
US_GA_13227,2022-06-01,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,6,13627,1,0,0,6,2,0,3,4,6,2,82,115,330,863,703,720,893,725,538,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,15,4,-9,2,9.04,5.33,5.1,16.69,8.58,8.58,4.17,,6.72,6.49,4.41,,7.19,11.82,6.03,9.51,4.17,5.33,5.33,7.65,13.21,32.22,8.11,12.29,4.41,7.88,5.1,49.61,9.04,12.75,6.96,4.41,6.72,25.05,17.922222,32.272222,0.0508,18.283333,66.313165
US_GA_13227,2022-06-02,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13627,0,0,0,0,0,0,0,0,0,0,82,115,330,863,703,720,893,725,538,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,19,1,-9,4,5.36,7.69,6.52,21.66,10.02,7.45,6.99,4.66,9.32,3.73,3.96,,5.82,12.34,6.29,6.29,3.73,4.89,,,9.78,33.54,4.89,13.04,5.82,3.96,8.62,40.76,5.59,13.74,5.82,6.05,7.22,24.888889,18.127778,32.2,0.471714,18.988889,69.994369
US_GA_13227,2022-06-03,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,8,13635,0,0,0,0,0,0,0,0,0,0,82,115,330,863,703,720,893,725,538,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,11,-6,-9,2,7.23,6.26,6.02,15.17,9.88,7.47,6.74,6.74,10.36,,5.78,3.37,3.85,13.25,8.67,5.78,,4.82,4.33,5.54,13.73,28.42,7.95,9.39,6.02,4.09,4.82,42.63,4.82,13.25,8.19,5.78,7.71,23.166667,19.288889,29.75,1.1176,18.622222,76.028201
US_GA_13227,2022-06-04,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,5,13640,0,0,0,0,0,0,0,0,0,0,82,115,330,863,703,720,893,725,538,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,14,3,8,,6.39,5.11,,16.1,6.13,4.86,5.88,3.58,9.97,,5.37,3.58,4.86,12.01,6.39,5.88,3.83,3.58,5.11,4.86,7.41,26.84,6.9,14.82,,4.09,6.9,40.89,4.34,12.27,4.34,6.9,10.73,23.572222,18.327778,29.288889,0.508,14.977778,59.249985
US_GA_13227,2022-06-05,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13640,0,0,0,0,0,0,0,0,0,0,82,115,330,863,703,720,893,725,538,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,14,-1,-11,,7.2,7.7,6.95,16.14,9.68,6.7,7.45,5.71,9.68,6.21,4.72,3.97,5.96,12.16,5.46,7.7,5.96,,,5.46,12.66,24.58,6.7,16.88,,4.22,7.94,45.68,4.22,13.9,6.95,8.44,4.96,22.838889,16.533333,28.972222,0.0,13.733333,56.673213
US_GA_13227,2022-06-06,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,0,13640,0,0,0,0,0,0,0,0,0,0,82,115,330,863,703,720,893,725,538,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,10,-2,-10,2,6.06,6.06,7.69,17.49,7.69,8.16,6.29,4.66,8.86,7.46,6.76,5.36,4.43,14.46,5.83,6.53,7.69,5.83,4.66,5.13,7.69,29.61,5.59,16.55,4.2,6.06,8.16,50.83,5.36,17.49,10.49,9.79,5.83,22.666667,16.788889,29.188889,0.127,15.716667,64.920635
US_GA_13227,2022-06-07,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,6,13646,0,0,0,0,0,0,0,0,0,0,82,115,330,863,703,720,893,725,538,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,4,-7,-10,6,7.36,7.13,,18.4,11.96,6.44,6.67,5.52,9.89,4.83,6.21,3.68,4.83,11.96,10.12,6.9,3.22,5.29,9.43,5.52,12.42,30.36,6.67,9.66,4.6,4.37,10.35,48.99,4.14,12.65,7.82,7.59,6.21,22.744444,18.95,28.033333,2.8575,19.705556,83.097581
US_GA_13227,2022-06-08,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,,,,,2,13648,1,3,0,5,3,4,5,10,10,0,83,118,330,868,706,724,898,735,548,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,24,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,10,-2,-10,3,7.82,5.52,4.6,19.77,6.44,5.98,8.05,4.37,8.05,5.52,5.75,,3.91,13.57,5.06,5.52,4.14,6.67,3.22,6.21,8.51,28.97,8.28,14.03,5.52,5.98,8.51,55.41,5.06,11.27,8.97,10.12,5.52,23.377778,19.105556,29.072222,12.554857,20.261111,82.745368
