location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51143,2020-09-21,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,5,0,959,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,8,-17,3,7.69,5.4,4.09,14.73,8.02,6.71,,7.2,3.27,3.6,7.04,3.27,3.27,3.6,6.38,14.41,5.24,5.08,6.55,4.58,3.93,4.26,4.42,2.95,22.59,5.57,2.29,8.84,2.95,4.58,4.91,6.22,37.16,3.44,7.37,5.89,7.69,7.53,2.62,2.46,12.567901,6.475309,19.567901,0.0,,6.506944,67.216411
US_VA_51143,2020-09-22,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,5,0,964,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,1,-17,3,4.97,6.62,2.48,13.41,9.11,6.13,3.31,6.62,3.15,3.15,10.93,3.31,4.31,3.81,4.8,11.1,2.32,6.62,3.81,3.98,3.98,3.98,3.48,7.62,24.68,6.29,,11.76,3.98,5.3,,4.97,39.09,3.98,7.78,5.3,9.11,6.13,,4.31,11.950617,4.222222,21.444444,0.0,,7.048611,72.107375
US_VA_51143,2020-09-23,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,5,0,969,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,7,-15,4,4.76,8.71,3.29,13.31,8.38,6.08,3.45,5.26,2.63,3.61,8.54,3.45,5.26,4.11,4.6,11.99,6.41,5.09,5.59,2.96,3.12,4.6,2.79,8.21,23.0,5.09,4.11,11.01,,5.59,3.78,6.24,38.61,3.78,7.39,5.09,6.08,5.59,,4.27,14.993827,5.845679,22.938272,0.0,,10.256944,73.155961
US_VA_51143,2020-09-24,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,7,0,976,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,40,-4,-17,4,4.01,8.33,3.37,10.26,8.81,5.61,4.81,2.72,4.97,3.53,7.21,3.69,4.65,3.21,4.97,12.18,3.53,5.93,5.93,4.01,3.53,5.93,2.56,8.49,25.64,7.37,4.17,8.81,2.88,7.21,5.61,3.04,39.58,4.65,7.21,6.89,5.45,5.45,,3.69,16.388889,11.188889,21.966667,0.09525,,14.154321,86.714291
US_VA_51143,2020-09-25,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,9,0,985,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,28,-7,-18,7,,6.54,4.47,9.73,9.09,5.42,2.71,6.54,4.31,2.39,6.86,4.79,3.83,3.19,3.67,9.41,2.71,4.15,4.47,5.74,3.51,3.83,2.71,7.18,20.42,7.34,2.39,6.86,3.35,3.51,4.79,6.7,37.8,3.35,5.9,5.1,5.9,5.9,,2.39,15.611111,14.016667,19.333333,8.043333,,14.716049,94.931844
US_VA_51143,2020-09-26,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,9,0,994,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,48,0,2,2,5.87,5.52,3.92,9.43,7.83,5.87,2.85,5.16,4.8,3.74,7.83,3.38,2.49,4.63,3.74,7.83,3.56,4.27,3.02,3.74,3.92,3.38,3.74,8.19,20.64,4.63,,10.68,3.74,3.92,3.38,3.38,34.7,4.45,6.58,6.41,4.27,3.02,3.92,3.56,18.179012,15.074074,23.08642,23.114,,16.083333,87.898766
US_VA_51143,2020-09-27,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,4,0,998,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,4,-11,2,6.63,6.8,,8.67,5.78,5.44,2.89,4.76,4.93,3.4,9.01,6.12,6.97,4.76,2.89,9.18,4.25,6.8,4.76,4.25,3.74,6.63,3.74,7.48,23.45,6.12,4.76,8.67,4.93,2.38,7.48,,39.42,4.93,6.46,6.29,5.1,4.93,2.89,2.89,18.358025,13.432099,25.160494,0.366889,,15.958333,85.788399
US_VA_51143,2020-09-28,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,4,0,1002,9,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,5,-13,3,5.81,11.14,2.42,12.11,9.2,6.78,3.55,8.88,5.97,3.39,8.39,5.65,3.39,5.65,3.23,10.01,4.04,5.49,4.04,4.68,3.23,5.17,,7.1,27.28,7.59,3.55,9.2,3.55,3.87,3.39,4.84,46.48,5.0,6.94,5.33,3.55,7.42,2.58,,20.530864,14.41358,26.746914,0.22225,,17.9375,85.034147
US_VA_51143,2020-09-29,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,6,1,1008,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,1,-15,4,4.14,6.85,3.19,11.0,7.17,5.58,3.83,6.38,4.78,3.51,8.93,3.67,5.74,3.51,4.62,11.64,3.67,4.94,3.83,5.1,2.71,4.46,3.67,6.69,23.11,4.46,3.03,6.69,3.19,4.62,3.83,5.58,36.34,6.22,5.58,6.85,4.14,4.14,2.87,3.03,21.055556,14.506173,26.925926,1.100667,,18.534722,86.605194
US_VA_51143,2020-09-30,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,14,0,1022,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,16,-16,3,3.27,8.0,3.43,11.76,11.1,6.53,3.76,6.37,4.57,5.06,11.92,4.08,5.06,3.59,4.74,10.94,2.78,6.04,4.74,4.08,4.08,4.74,2.94,8.65,27.92,7.02,2.78,8.98,2.78,3.59,3.76,5.55,42.95,6.7,6.86,6.21,4.41,4.9,,2.78,15.296296,9.765432,24.246914,22.944667,,9.993056,71.040011
US_VA_51143,2020-10-01,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,3,0,1025,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,7,-15,1,6.14,8.08,3.23,14.06,10.67,6.79,4.04,5.82,2.59,3.23,9.37,2.59,3.07,3.88,4.69,10.34,5.49,5.33,5.01,,5.01,3.88,3.56,9.86,18.75,6.14,6.3,8.08,3.56,5.66,5.49,5.33,41.21,3.72,5.98,4.04,5.01,5.82,2.91,,16.679012,9.561728,25.358025,0.028222,,11.527778,71.71293
US_VA_51143,2020-10-02,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,27,0,1052,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,52,8,-16,0,5.34,5.67,2.84,12.84,8.01,7.34,3.0,5.17,3.84,4.0,11.18,3.67,4.5,2.84,2.67,6.51,4.17,5.5,3.5,4.0,4.34,4.84,4.84,7.34,25.36,5.67,2.33,10.34,3.17,5.17,4.34,8.01,34.7,3.0,6.0,6.84,3.67,3.67,,4.0,16.144444,9.994444,23.205556,1.411111,,8.660494,61.940566
US_VA_51143,2020-10-03,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,11,0,1063,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,13,-8,-2,5.97,6.53,,10.63,7.27,5.97,,3.36,4.66,2.61,10.25,,4.66,,3.36,9.88,2.8,7.64,4.29,3.54,5.03,3.36,3.92,3.54,23.3,4.1,,6.71,,,2.98,5.22,34.49,3.17,5.22,3.73,5.22,4.85,,2.98,12.105556,5.933333,20.044444,0.0762,,6.796296,70.498135
US_VA_51143,2020-10-04,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,8,0,1071,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,9,-15,0,4.93,7.15,2.89,12.25,9.53,5.62,3.74,5.96,3.06,4.08,10.72,4.59,5.28,3.4,2.55,8.51,2.89,6.47,4.25,2.89,,6.13,2.55,8.17,23.82,5.45,4.76,11.06,,4.42,3.4,6.64,38.97,4.76,6.98,6.47,3.74,5.11,,4.93,11.944444,5.572222,19.861111,0.0,,7.814815,76.184571
US_VA_51143,2020-10-05,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,9,0,1080,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,8,-16,1,4.79,7.82,4.31,11.49,7.98,4.95,3.35,6.54,3.19,3.35,9.89,3.19,6.06,3.35,5.58,8.14,4.15,4.15,5.27,4.47,3.51,5.58,2.87,7.34,25.05,6.7,,10.85,3.35,4.47,5.9,2.87,33.99,4.31,5.9,7.18,3.51,6.06,3.03,3.03,13.6,6.366667,20.85,0.0,,8.432099,71.208975
US_VA_51143,2020-10-06,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,7,0,1087,10,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,9,-17,1,5.11,6.39,2.88,12.46,7.51,5.59,3.52,5.91,4.31,3.83,10.38,3.83,4.79,2.88,4.95,11.02,5.27,5.43,3.99,2.72,3.04,7.83,3.35,10.22,25.24,4.95,4.79,8.63,2.56,4.63,6.07,5.27,40.74,5.43,7.19,6.23,4.63,4.63,3.35,3.04,13.855556,6.483333,23.644444,0.0,,9.475309,75.086819
US_VA_51143,2020-10-07,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,13,1,1100,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,11,-18,3,3.11,7.52,3.92,12.42,8.83,4.74,3.43,4.58,2.94,3.92,9.81,2.45,3.43,3.43,5.39,9.15,3.11,6.54,4.41,3.92,3.27,4.25,2.94,10.46,27.63,5.39,2.78,10.13,2.94,3.43,4.9,3.92,39.72,5.72,8.5,4.58,4.41,6.05,,3.76,17.644444,8.372222,27.261111,0.0,,12.277778,71.149283
US_VA_51143,2020-10-08,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,16,0,1116,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,6,-18,2,5.06,8.16,4.24,12.23,6.53,7.01,3.59,6.36,6.36,4.4,8.32,2.94,2.77,2.45,4.08,7.18,4.73,4.08,5.38,3.75,4.57,3.92,,7.34,27.24,6.36,3.59,9.79,3.43,4.4,2.94,3.75,40.94,5.55,7.99,6.2,3.26,4.73,,,20.222222,11.472222,27.183333,0.0,,12.308642,60.9468
US_VA_51143,2020-10-09,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,12,0,1128,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,37,4,-16,3,4.21,7.07,4.04,12.29,7.92,6.06,4.38,6.57,3.37,3.87,8.42,,4.55,3.54,4.88,14.48,3.87,4.38,4.38,5.05,6.57,4.04,3.71,6.74,19.71,5.56,3.03,8.59,2.53,4.55,3.03,6.57,38.06,5.22,7.07,5.56,8.93,5.56,2.36,3.2,15.744444,10.383333,23.777778,0.0,,10.611111,72.241158
US_VA_51143,2020-10-10,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,14,0,1142,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,40,-4,-5,5,5.19,5.69,,9.87,7.86,6.53,3.01,3.35,4.18,3.18,9.2,3.51,5.52,4.85,3.85,10.21,2.84,5.35,2.34,5.02,5.86,5.02,4.85,8.53,20.08,5.35,3.51,8.53,,3.01,4.52,5.69,34.47,4.68,5.86,6.36,8.03,7.2,3.68,,16.783333,11.855556,20.077778,5.390444,,15.524691,92.798971
US_VA_51143,2020-10-11,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,8,0,1150,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,-5,-15,5,4.33,8.34,3.21,10.91,6.74,6.1,3.37,6.42,3.69,8.34,9.47,5.62,4.49,4.33,5.94,9.15,3.85,4.49,,4.01,4.97,4.49,3.37,8.5,25.35,4.81,4.49,8.98,3.85,3.69,4.49,3.37,37.22,5.29,8.18,6.74,6.58,5.94,3.05,3.69,17.722222,15.9,19.127778,27.516667,,16.993827,96.080455
US_VA_51143,2020-10-12,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,5,0,1155,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,-5,-21,6,6.12,8.54,3.38,10.95,10.63,5.48,4.35,5.96,4.51,6.44,10.15,3.54,7.89,3.71,7.25,11.6,4.19,5.64,4.67,2.42,3.06,5.8,2.9,12.08,26.74,6.61,2.42,9.18,3.87,6.28,4.99,6.12,41.4,5.32,5.96,6.44,6.28,6.77,2.25,4.03,18.611111,17.088889,20.533333,27.262667,,17.666667,95.01898
US_VA_51143,2020-10-13,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,8,0,1163,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,8,-15,3,5.89,6.38,2.45,11.12,7.2,7.36,3.92,5.4,5.56,5.07,7.2,3.6,6.38,2.94,5.4,14.56,4.74,4.91,4.58,4.74,4.25,4.74,,10.63,21.26,7.2,2.94,9.32,4.09,6.71,5.07,6.05,43.01,5.23,5.89,6.54,7.36,4.42,3.92,2.62,18.144444,14.177778,25.077778,0.508,,14.648148,80.776914
US_VA_51143,2020-10-14,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,8,0,1171,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,5,-17,5,3.85,7.06,2.25,10.12,7.22,6.74,2.57,6.1,4.01,3.69,9.79,3.21,4.66,4.98,5.3,11.24,4.66,6.9,4.33,4.82,4.82,5.3,3.37,5.78,22.96,6.74,2.25,6.58,3.05,5.94,5.3,5.62,41.9,5.14,7.55,5.14,5.62,3.85,2.25,3.37,15.322222,7.622222,24.183333,0.0,,7.092593,59.438525
US_VA_51143,2020-10-15,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,14,0,1185,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,3,-16,3,4.69,5.47,2.81,11.41,8.91,4.07,2.97,5.63,4.69,2.5,7.66,2.5,3.91,3.75,5.16,10.95,3.28,5.0,3.28,4.85,,2.81,,7.66,23.45,6.88,5.79,6.25,5.16,6.25,4.54,3.28,33.93,5.32,7.82,6.1,5.47,3.28,,,15.255556,7.377778,24.5,0.0,,12.290123,83.076689
US_VA_51143,2020-10-16,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,-2,0,1183,11,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,41,2,-18,3,6.19,6.35,3.17,11.9,7.78,5.24,3.02,3.97,4.28,5.08,11.11,3.81,6.19,5.08,3.65,9.04,4.6,6.03,3.49,3.49,3.65,3.02,4.12,9.84,25.07,7.14,4.6,6.82,2.38,3.65,3.02,6.19,35.07,4.12,5.39,6.19,3.97,4.28,,2.22,16.894444,9.822222,22.672222,3.556,,12.32716,75.336042
US_VA_51143,2020-10-17,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,12,1,1195,12,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,4,-6,1,6.35,8.52,3.81,13.05,6.71,4.89,3.63,2.72,3.63,3.08,9.79,3.08,3.99,3.08,3.81,9.43,5.44,5.8,5.26,3.63,5.8,6.71,,7.07,21.94,4.35,3.99,7.43,3.08,2.9,5.08,6.71,38.44,4.35,3.26,5.8,3.44,5.8,,5.08,10.988889,5.2,18.544444,3.273778,,4.598765,65.469169
US_VA_51143,2020-10-18,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,23,3,1218,15,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,9,-12,2,7.52,8.38,4.62,10.77,8.04,5.81,3.59,5.47,5.64,5.13,6.16,4.1,3.76,4.79,4.1,8.72,5.81,5.98,2.74,6.16,4.79,5.13,2.74,7.69,18.64,5.13,,6.33,2.91,3.59,5.3,5.64,42.91,2.39,5.64,4.62,4.79,6.16,2.74,,9.494444,2.25,18.555556,0.0,,4.679012,72.493637
US_VA_51143,2020-10-19,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,2,1,1220,16,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,6,-13,3,4.96,7.59,4.96,9.61,8.21,7.59,2.48,6.51,3.41,4.34,9.77,3.1,4.65,3.1,4.03,8.21,2.63,4.03,4.34,5.89,5.12,3.56,5.12,7.75,23.09,6.51,2.63,7.59,2.48,4.96,6.04,4.65,40.3,3.1,5.12,5.42,3.88,6.97,2.17,3.25,12.672222,4.355556,22.3,0.0,,9.018519,79.218555
US_VA_51143,2020-10-20,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,7,1,1227,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,5,-15,3,3.73,5.59,2.8,11.8,9.01,5.12,4.35,5.44,3.11,2.95,10.25,3.26,3.26,4.04,3.42,9.63,6.99,4.19,3.88,4.04,2.64,6.06,4.04,9.01,22.68,6.21,3.26,6.68,2.17,3.57,4.04,6.52,36.5,4.35,8.23,5.59,6.37,4.97,,2.48,15.15,6.716667,25.433333,0.0,,11.462963,79.387504
US_VA_51143,2020-10-21,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,10,0,1237,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,6,-16,4,5.24,8.9,3.34,11.92,8.9,4.45,3.34,5.24,3.97,2.86,10.33,4.29,5.24,4.13,4.45,11.6,2.86,4.29,5.08,4.29,3.65,4.29,2.54,9.85,22.25,6.04,3.02,10.65,3.5,5.56,6.67,5.24,37.5,5.4,6.51,6.67,5.56,5.56,,4.45,18.877778,9.977778,27.6,0.0,,15.018519,78.787167
US_VA_51143,2020-10-22,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,5,0,1242,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,1,-17,3,6.92,9.27,5.03,9.9,10.37,5.97,5.97,5.82,5.03,3.93,9.12,,2.99,4.24,5.5,11.47,4.24,6.45,4.09,4.09,5.03,5.5,3.62,9.12,23.42,7.54,3.77,9.9,2.67,3.93,4.87,5.03,35.84,3.77,5.97,5.97,6.76,4.09,2.83,3.46,18.65,11.761111,27.194444,0.0,,14.944444,79.338822
US_VA_51143,2020-10-23,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,6,0,1248,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,43,-2,-15,3,4.74,6.16,3.47,10.26,9.15,5.05,3.63,5.37,3.79,4.58,6.79,3.0,7.1,2.21,3.31,9.47,7.26,6.16,3.47,3.79,3.63,4.1,3.16,7.42,21.46,6.31,2.37,7.73,2.84,3.63,5.21,5.84,36.3,3.0,5.52,5.21,4.74,6.0,,3.47,18.194444,11.983333,26.577778,0.0,,14.734568,80.560538
US_VA_51143,2020-10-24,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,7,0,1255,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,3,-1,0,5.41,6.86,5.23,12.45,8.12,6.31,2.89,3.97,3.43,3.79,12.09,4.69,6.13,4.51,,7.94,3.97,5.23,2.53,2.71,5.77,4.15,2.71,6.31,25.62,7.04,2.53,7.94,3.43,3.25,4.15,3.61,37.16,5.41,6.13,7.22,4.15,5.23,,3.97,19.261111,12.7,27.461111,0.0,,15.339506,78.258296
US_VA_51143,2020-10-25,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,16,0,1271,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,-2,-15,4,5.92,6.74,3.12,8.06,5.59,4.77,,3.95,5.59,4.28,8.06,4.61,5.43,2.8,3.78,8.39,4.77,3.45,3.62,3.45,2.8,4.28,2.47,7.4,19.9,6.74,2.96,6.25,2.3,,6.08,5.59,38.32,3.62,6.91,6.74,4.11,4.77,3.29,3.95,14.322222,9.344444,21.883333,11.599333,,13.123457,93.667531
US_VA_51143,2020-10-26,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,4,0,1275,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,3,-14,3,5.18,9.0,3.81,12.05,10.67,5.49,5.18,6.71,5.03,5.03,10.67,4.27,4.42,4.58,4.88,10.67,4.73,4.58,3.51,4.42,3.81,3.81,3.35,9.91,29.28,5.49,3.51,5.18,2.29,6.1,4.88,5.03,39.95,2.44,5.64,7.32,5.79,4.73,3.05,2.29,12.472222,8.8,19.777778,4.826,,10.716049,89.394279
US_VA_51143,2020-10-27,ChIJkwV67U5VTYgRmb4n30LHMtk,Q513744,geoId/51143,US,United States of America,VA,Virginia,51143,Pittsylvania County,US,USA,2,9,0,1284,17,,,61309,30195,31114,5729,7293,6360,6253,7533,9847,9211,6144,2939,2532631,36.82,-79.4,2533,75.88125,,5,-15,3,3.99,7.21,3.99,10.74,9.36,5.37,,5.68,2.92,2.92,11.2,3.68,5.68,2.92,5.83,10.74,3.07,5.52,2.15,4.29,3.68,3.99,2.76,6.44,21.32,5.52,4.14,6.6,2.76,5.52,4.45,5.22,38.5,3.38,6.6,3.83,6.75,5.06,,4.45,15.194444,9.483333,23.166667,0.254,,13.074074,87.553342
