location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48373,2020-10-27,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,14,0,1280,35,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,5,2,,-4,-15,4,6.11,3.79,4.85,11.38,7.38,6.96,6.54,3.79,7.8,2.95,5.27,4.0,4.43,8.43,4.22,4.85,6.96,4.22,4.64,3.37,9.28,21.08,6.11,5.9,5.9,3.58,5.69,35.62,4.22,5.06,,6.32,5.69,18.462963,15.401235,23.962963,0.0,,16.006173,85.670434
US_TX_48373,2020-10-28,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,18,0,1298,35,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,3,3,,-1,-16,5,2.94,6.72,6.72,12.81,4.83,7.35,5.04,5.88,8.61,4.2,8.82,2.94,5.46,8.19,4.62,4.62,3.57,4.62,4.62,4.83,10.08,20.15,6.3,7.56,3.99,3.99,6.3,36.74,8.19,7.98,4.62,6.3,3.78,14.537037,9.54321,18.969136,3.344333,,13.444444,93.1348
US_TX_48373,2020-10-29,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,1,1298,36,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,5,6,,-2,-16,4,4.36,6.76,4.36,12.42,9.81,5.45,6.76,,8.28,3.49,8.5,3.05,7.41,13.08,5.67,3.92,5.01,5.45,4.14,4.14,10.9,22.23,6.1,7.85,5.88,3.27,4.79,35.09,5.01,6.76,4.58,6.97,4.14,9.759259,4.808642,17.438272,2.794,,5.790123,76.497003
US_TX_48373,2020-10-30,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1298,36,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,8,6,,6,-15,2,5.9,7.55,7.32,12.04,7.32,6.37,5.19,,9.91,4.49,7.08,,5.19,12.28,3.54,4.96,,3.31,4.25,3.78,8.5,21.01,4.96,7.79,,4.49,3.54,39.66,6.14,7.08,5.9,4.72,5.9,12.320988,6.197531,20.845679,0.0,,6.228395,66.478705
US_TX_48373,2020-10-31,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1298,36,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,4,13,,-8,-9,2,5.99,9.28,,8.08,7.18,4.19,5.99,5.09,7.48,4.19,6.58,5.39,,6.88,4.49,,4.19,,,4.49,7.48,19.15,7.18,7.18,4.79,5.69,,39.2,5.99,,4.79,5.69,,12.981481,5.537037,22.888889,0.0,,7.419753,69.17629
US_TX_48373,2020-11-01,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1298,36,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,7,7,,-3,-15,2,7.99,7.17,,17.64,15.16,4.41,5.24,4.41,7.17,,5.51,,13.78,8.82,,4.13,,3.86,7.99,5.24,7.44,21.77,4.41,6.06,4.68,,5.24,44.37,4.41,8.54,8.54,4.41,8.27,15.425926,7.814815,24.895062,0.0,,9.685185,68.843121
US_TX_48373,2020-11-02,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1298,36,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,8,5,,-12,-14,3,5.89,8.08,5.46,8.95,13.97,5.24,6.11,5.02,8.29,5.02,8.95,,9.38,10.04,,4.58,4.15,5.24,3.71,4.37,10.91,25.76,5.24,6.99,8.08,3.49,6.11,37.76,4.8,6.99,,3.49,5.02,13.820988,5.808642,22.845679,0.0,,4.814815,54.766069
US_TX_48373,2020-11-03,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,40,3,1338,39,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,15,13,,-5,-15,3,,6.0,6.0,9.0,11.61,5.4,5.6,,9.2,,8.6,,10.61,10.2,5.2,3.8,4.0,4.4,5.2,3.4,5.6,21.81,6.6,7.2,9.2,4.8,4.2,32.81,5.2,6.6,7.0,5.8,3.8,12.882716,4.339506,24.530864,0.0,,4.339506,56.454445
US_TX_48373,2020-11-04,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,8,0,1346,39,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,7,7,,-6,-16,4,4.69,5.08,,10.55,8.79,6.25,5.67,3.13,7.62,2.73,5.67,3.91,6.64,11.14,4.1,4.49,,4.88,5.47,3.91,9.18,20.32,6.64,5.28,5.28,,7.42,30.09,4.49,,4.3,5.28,4.88,14.54321,5.401235,25.290123,0.0,,8.462963,67.206466
US_TX_48373,2020-11-05,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,10,0,1356,39,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,5,13,,-10,-17,4,4.31,5.75,6.37,9.65,10.06,7.19,7.39,6.98,8.21,,7.39,,4.52,11.29,4.72,5.96,3.29,5.96,4.52,,5.96,24.44,9.45,5.34,4.11,3.7,5.13,40.25,5.75,11.91,4.93,7.6,5.54,18.04321,10.753086,26.166667,0.0,,13.604938,75.451106
US_TX_48373,2020-11-06,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,27,1,1383,40,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,3,4,,-1,-17,4,4.65,4.86,6.55,10.77,6.76,5.7,3.59,5.07,8.45,,11.2,,4.01,12.04,,4.22,4.44,3.59,,5.07,9.93,20.28,5.49,8.03,5.92,6.13,5.49,33.59,4.86,7.39,3.17,8.24,5.07,17.746914,10.32716,26.179012,0.0,,12.598765,72.021999
US_TX_48373,2020-11-07,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1383,40,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,-2,4,,-16,-16,4,4.45,4.45,,11.51,7.59,3.66,6.02,4.19,9.42,5.23,6.8,,,7.85,5.23,,,4.97,5.23,4.97,5.76,21.72,5.23,9.68,,,3.66,34.54,4.45,3.66,10.21,5.23,4.45,18.351852,10.981481,27.54321,0.0,,13.518519,73.613414
US_TX_48373,2020-11-08,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1383,40,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,6,5,,13,-22,4,5.53,,,13.96,9.22,7.11,,,7.11,4.22,6.85,5.01,,12.12,6.85,3.95,,3.69,6.85,,8.43,20.03,5.8,8.7,4.74,4.48,5.8,34.78,,8.17,5.27,7.38,5.01,20.253086,14.185185,26.907407,0.0,,17.111111,82.307317
US_TX_48373,2020-11-09,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,9,0,1392,40,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,4,5,,-10,-16,6,7.06,7.06,5.61,10.8,9.97,5.82,4.99,4.99,10.18,,7.06,4.57,7.48,11.63,4.99,6.86,,4.78,3.12,3.32,10.39,24.52,7.06,7.48,8.1,,6.23,40.31,4.16,6.86,5.61,4.57,6.65,22.888889,18.567901,27.728395,0.0,,19.975309,83.943503
US_TX_48373,2020-11-10,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,13,0,1405,40,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,3,9,,-3,-14,4,4.7,3.48,,10.84,8.18,5.93,5.93,2.86,9.2,3.68,8.79,3.27,5.93,10.02,3.48,4.09,3.48,6.54,3.27,5.52,10.02,24.34,6.95,6.34,5.52,,4.09,43.36,5.11,6.14,7.36,6.14,6.34,23.197531,19.290123,28.938272,0.5715,,20.117284,83.029321
US_TX_48373,2020-11-11,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,11,0,1416,40,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,7,12,,-4,-20,3,3.3,6.4,,13.21,9.29,5.57,4.33,4.75,8.88,5.57,5.99,3.51,5.16,9.49,3.3,7.43,5.99,8.67,4.54,3.92,10.11,19.81,7.84,5.78,5.16,3.51,4.95,37.36,5.99,5.78,3.92,6.81,4.33,21.925926,16.709877,28.666667,0.169333,,14.018519,61.892034
US_TX_48373,2020-11-12,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,1,1416,41,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,4,15,,-13,-15,3,4.65,5.92,4.02,9.73,8.25,6.13,5.5,,8.67,,6.98,,4.86,9.52,,4.23,3.17,8.88,5.71,3.38,8.67,21.99,5.08,7.19,3.38,3.81,6.55,31.72,3.6,5.08,5.92,7.4,3.38,19.444444,12.030864,28.746914,0.0,,11.154321,58.893489
US_TX_48373,2020-11-13,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1416,41,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,3,7,,-9,-18,4,5.97,3.54,3.76,6.42,7.97,6.42,4.42,5.09,9.74,,4.65,4.42,,7.97,3.76,3.54,3.1,3.76,3.32,3.76,8.63,21.91,5.53,7.97,4.42,4.2,5.31,34.52,4.2,6.64,3.76,8.19,4.2,19.703704,13.154321,27.907407,0.0,,14.345679,71.421241
US_TX_48373,2020-11-14,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,1,1416,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,0,3,,-5,-15,3,,5.76,4.93,15.08,8.77,4.66,5.76,,10.42,,6.58,,4.39,11.51,6.03,4.11,4.66,4.39,4.39,,7.4,23.57,5.48,8.5,6.03,,6.85,41.39,,8.22,7.13,7.4,4.66,22.641975,17.438272,29.308642,0.0,,17.753086,74.197422
US_TX_48373,2020-11-15,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1416,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,4,7,,2,-19,4,7.0,7.28,5.88,12.32,7.84,4.76,7.56,,10.92,5.32,7.0,,8.96,9.24,3.92,6.72,7.0,,,5.04,8.68,29.41,7.0,8.96,5.32,3.92,5.04,43.7,5.88,8.12,5.32,6.16,7.84,21.981481,15.333333,26.462963,0.616857,,11.487654,52.121105
US_TX_48373,2020-11-16,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,31,0,1447,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,4,9,,-13,-12,4,6.03,4.74,6.89,11.19,7.96,6.03,8.39,,14.21,,9.04,3.23,5.17,11.62,4.3,4.52,,4.3,5.17,4.3,9.47,23.68,7.53,8.39,7.32,4.09,5.38,40.9,4.95,5.38,5.17,4.3,8.39,12.351852,3.444444,22.734568,0.338667,,0.62963,45.188465
US_TX_48373,2020-11-17,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1447,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,-1,4,,-3,-13,4,3.63,3.63,4.27,10.46,7.26,4.91,4.48,4.91,12.38,4.48,6.62,,7.04,10.24,2.99,3.84,4.05,,4.48,4.48,10.03,25.19,,6.62,4.48,4.7,6.62,34.36,4.7,5.55,4.91,4.91,6.19,12.648148,3.685185,24.314815,0.0,,2.944444,52.005061
US_TX_48373,2020-11-18,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,32,0,1479,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,5,10,,0,-14,2,4.13,5.87,,12.18,7.17,6.31,6.52,4.78,12.18,,8.26,,6.31,11.52,4.13,4.13,,3.7,6.09,,11.52,25.22,6.74,6.74,5.65,3.7,6.09,43.05,5.0,6.96,6.09,4.57,7.39,14.376543,6.401235,24.185185,0.0,,3.41358,47.97136
US_TX_48373,2020-11-19,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,8,0,1487,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,3,11,,0,-15,4,3.87,4.51,,14.61,6.23,5.8,4.08,,11.82,4.08,6.88,,3.87,6.66,3.65,7.52,5.59,3.44,5.59,7.09,10.74,23.85,5.59,9.88,5.59,4.08,4.73,40.4,5.59,5.59,4.94,3.22,4.08,15.740741,7.574074,25.58642,0.0,,9.932099,68.599606
US_TX_48373,2020-11-20,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1487,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,0,9,,5,-15,4,4.3,4.98,4.07,9.5,4.52,,6.11,,10.41,5.66,7.69,,6.56,7.92,4.52,5.2,4.3,4.3,,6.56,7.01,23.75,6.11,6.79,5.43,3.62,5.43,33.03,4.07,6.11,7.24,3.17,4.98,20.296296,15.339506,26.555556,0.0,,17.179012,82.365959
US_TX_48373,2020-11-21,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1487,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,4,5,,13,-12,4,,7.83,,10.91,8.67,6.71,5.32,4.48,10.91,3.92,5.88,5.88,5.6,10.63,4.2,4.76,4.48,,5.32,6.16,7.0,24.06,3.92,10.63,5.32,4.76,7.83,38.89,4.48,8.11,8.11,4.2,7.28,19.814815,13.537037,27.024691,0.0,,15.358025,75.604845
US_TX_48373,2020-11-22,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1487,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,7,6,,13,-14,4,6.61,5.78,,14.05,12.95,6.33,5.78,,14.05,6.61,6.33,3.86,4.68,9.37,,,4.13,6.06,4.68,,10.19,25.89,6.61,9.64,,3.86,5.23,40.21,4.96,8.81,6.89,4.96,5.78,19.024691,12.901235,27.475309,0.0,,13.925926,72.683937
US_TX_48373,2020-11-23,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,50,0,1537,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,14,15,,7,-29,6,8.22,7.96,,8.75,9.28,4.77,4.24,5.04,7.42,5.04,8.22,,4.51,12.2,6.1,5.83,5.57,3.98,4.51,6.89,12.99,27.84,6.89,6.1,7.16,5.83,5.3,49.06,5.3,7.16,6.63,4.24,6.1,16.32716,12.512346,22.864198,0.0,,12.246914,76.815726
US_TX_48373,2020-11-24,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,2,0,1539,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,14,18,,13,-30,6,3.97,4.5,4.24,15.62,7.94,6.88,6.62,,6.88,4.77,5.83,,,8.21,5.83,5.56,4.77,5.03,,4.5,10.33,23.3,7.41,10.59,3.71,5.56,7.41,43.96,6.09,9.27,8.21,6.09,6.88,16.919753,11.037037,24.833333,0.0,,14.08642,83.442439
US_TX_48373,2020-11-25,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1539,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,28,44,,49,-33,5,,5.05,,9.57,7.45,3.99,6.38,,7.98,3.72,5.05,3.72,4.52,7.45,,4.25,4.79,5.85,5.58,3.72,10.37,26.06,4.79,5.05,,,5.32,38.29,3.99,7.45,6.91,,5.32,19.969136,13.685185,24.135802,8.164286,,15.135802,73.921854
US_TX_48373,2020-11-26,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1539,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,-65,-10,,-5,-73,15,5.65,5.93,,11.3,4.24,4.52,4.52,,8.19,5.09,,,4.52,5.93,,,,,7.63,,8.48,18.93,6.5,7.35,,3.96,4.8,34.76,,5.09,7.63,3.96,5.09,14.191358,7.641975,23.555556,3.556,,9.679012,74.463379
US_TX_48373,2020-11-27,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1539,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,-13,-11,,-19,-52,16,5.75,4.75,5.0,10.75,8.0,7.25,6.25,,11.25,3.5,9.75,4.5,6.5,8.25,,4.25,5.5,,5.5,5.75,9.25,21.5,5.75,5.0,3.75,5.75,4.0,38.76,5.0,7.75,8.75,4.75,5.25,20.518519,18.512346,23.080247,0.254,,18.654321,89.1754
US_TX_48373,2020-11-28,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1539,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,-13,-8,-4,-7,-21,9,3.82,5.86,,10.45,5.86,8.92,3.82,,8.15,4.59,5.61,4.33,7.39,9.17,4.59,7.39,,,5.61,5.61,6.11,25.98,6.11,10.19,4.08,,,44.84,4.08,7.9,5.35,,6.37,16.882716,14.728395,20.938272,38.063714,,15.611111,92.267227
US_TX_48373,2020-11-29,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1539,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,4,1,,30,-17,5,5.58,9.31,5.05,8.24,9.84,5.85,6.65,4.52,10.37,3.99,8.51,4.52,7.98,8.24,4.52,6.38,,6.65,5.85,,6.12,20.21,9.04,5.05,5.05,4.25,4.52,43.61,4.79,8.51,5.58,4.25,5.85,13.462963,11.537037,15.666667,18.723429,,11.376543,87.281547
US_TX_48373,2020-11-30,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,53,0,1592,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,9,8,,-15,-14,5,4.3,4.51,3.01,10.31,8.17,5.37,6.66,4.08,11.82,4.94,7.74,3.65,4.94,8.17,5.37,3.01,3.65,5.16,4.08,,7.31,22.13,4.73,6.88,5.59,4.51,4.3,39.54,4.51,5.16,4.73,5.37,7.74,8.759259,4.333333,13.604938,1.241778,,0.055556,54.54964
US_TX_48373,2020-12-01,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1592,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,9,7,,-9,-14,5,6.25,7.33,5.39,10.79,7.55,6.25,5.18,,7.98,,8.63,,7.33,8.84,3.88,5.39,4.96,6.9,,4.53,10.35,30.63,6.9,9.06,6.25,3.67,3.67,37.96,4.75,4.75,3.02,4.53,5.18,5.438272,-2.697531,16.104938,0.141111,,-1.5,61.128566
US_TX_48373,2020-12-02,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,26,0,1618,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,-2,3,,-21,-15,6,3.26,4.27,4.68,9.77,9.77,4.48,4.88,4.48,10.58,3.66,7.94,,6.92,9.77,3.26,4.88,2.85,3.46,4.88,4.88,8.14,22.39,5.29,7.53,4.48,5.09,6.51,36.63,4.27,6.72,3.66,4.68,5.7,11.808642,9.469136,14.660494,0.290286,,8.962963,82.723356
US_TX_48373,2020-12-03,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,82,0,1700,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,10,18,,-17,-14,3,5.26,7.23,3.07,5.48,7.23,6.35,4.82,3.5,6.57,,7.01,3.07,3.94,7.45,4.6,5.7,4.82,,3.5,,10.3,29.14,4.16,6.79,5.04,3.29,6.13,35.27,5.26,5.26,6.57,4.6,6.35,10.166667,5.580247,13.91358,21.662571,,6.080247,76.197569
US_TX_48373,2020-12-04,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1700,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,3,7,,-16,-14,5,3.38,6.99,4.51,9.7,3.38,3.83,5.87,3.83,9.47,3.16,6.32,,6.54,10.38,,4.74,3.16,6.77,3.38,,10.83,22.33,,9.7,4.96,3.38,6.77,39.02,3.16,8.35,5.87,7.22,5.19,7.882716,3.185185,14.061728,0.762,,3.376543,73.567946
US_TX_48373,2020-12-05,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,0,1700,42,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,7,6,,-26,-13,4,4.03,6.91,,9.21,5.47,,6.33,4.32,7.77,,,4.32,,8.06,5.18,4.61,,,5.18,,10.65,19.0,5.18,5.18,,5.18,10.94,42.6,,5.18,5.18,6.62,5.76,6.839506,0.524691,14.901235,0.85725,,2.950617,76.463891
US_TX_48373,2020-12-06,ChIJ0bDiw-jyOIYRPrqcrZnzyQc,Q113375,geoId/48373,US,United States of America,TX,Texas,48373,Polk County,US,USA,2,0,1,1700,43,,,48990,26461,22529,5448,5559,5738,5985,5801,7129,8022,3940,1368,1841042,30.8,-94.83,2874,74.222222,6,3,,-4,-8,4,,5.03,4.19,10.33,5.86,6.7,4.19,3.91,7.54,,5.3,,4.19,5.58,5.03,,5.03,,6.7,4.47,6.98,24.85,5.03,10.61,4.47,4.19,9.77,38.8,8.93,6.42,5.3,,5.03,11.148148,4.858025,18.141975,1.088571,,5.932099,70.493967
