location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42033,2022-06-26,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,39975,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,17,26,,55,8,-2,,3.63,7.16,3.1,14.76,,8.54,7.38,,3.68,2.92,6.46,4.19,2.59,3.77,2.0,2.26,2.86,,6.21,4.23,5.41,3.17,2.2,3.13,2.1,9.36,4.92,,2.04,5.06,5.86,3.75,2.19,3.96,4.52,1.92,3.73,2.51,3.74,6.15,,21.55,4.91,3.3,12.24,2.49,3.51,2.9,3.07,,6.17,38.28,2.5,3.17,3.54,2.06,2.05,,2.51,11.53,2.62,,,2.2,8.71,4.29,5.24,2.54,3.43,4.1,1.66,24.038889,16.927778,29.761111,0.0,18.6,71.819259
US_PA_42033,2022-06-27,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,39975,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,7,19,,59,-14,3,,5.96,5.3,4.36,14.2,2.23,8.34,5.05,1.78,3.41,2.62,6.9,5.49,2.46,4.32,2.69,4.29,3.85,,7.3,3.7,5.16,2.85,2.24,4.3,2.92,11.12,4.76,,2.27,3.69,6.1,3.6,2.19,4.84,4.1,1.98,3.89,2.3,3.67,7.62,2.36,23.91,5.78,3.54,9.91,3.98,5.27,3.67,2.59,3.36,7.45,38.6,,1.85,1.95,1.64,2.14,1.93,4.99,9.64,1.61,1.92,1.66,2.89,6.99,6.5,4.99,2.24,4.83,4.86,2.09,22.016667,18.183333,26.977778,7.874,15.244444,65.611732
US_PA_42033,2022-06-28,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,39975,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,11,22,,54,-16,2,2.18,6.66,6.23,3.42,16.23,5.52,6.92,6.32,2.01,4.67,2.36,7.03,4.89,,5.52,2.99,,2.97,1.89,7.64,3.3,4.1,2.76,,4.66,3.33,10.36,6.01,2.36,3.95,3.73,4.68,3.11,2.81,2.86,2.01,2.31,4.71,3.3,2.92,7.87,2.12,24.77,6.34,3.32,12.04,3.3,5.8,5.48,2.67,2.78,7.87,42.3,,2.31,1.91,3.03,,1.98,5.96,10.91,,,,4.42,7.18,5.41,5.36,2.47,4.14,4.6,,17.255556,9.627778,24.372222,1.6764,8.5,56.462859
US_PA_42033,2022-06-29,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,39975,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,11,19,,54,-16,2,1.7,6.82,7.33,4.86,15.23,2.48,8.75,6.94,2.32,3.98,2.69,6.13,6.02,3.39,3.86,,3.2,2.69,,7.63,3.78,5.25,3.11,2.13,4.21,1.71,12.66,5.37,3.12,2.89,2.42,6.68,4.25,2.33,5.8,4.34,1.92,5.02,1.79,3.11,8.08,,23.68,9.42,2.65,9.68,2.84,3.32,6.23,2.34,2.32,7.41,45.79,,,1.97,1.86,3.11,1.88,5.75,10.98,2.17,,2.37,4.28,8.66,5.79,5.72,2.3,3.31,2.23,2.17,19.05,10.061111,26.694444,0.0,10.355556,57.195049
US_PA_42033,2022-06-30,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,55,40030,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,20,28,,50,-15,1,,5.56,5.59,5.47,13.59,5.22,8.48,6.74,3.2,5.0,2.35,4.97,3.53,2.62,4.49,2.27,3.58,2.49,,6.06,4.39,4.36,4.17,,5.07,2.76,11.06,6.19,2.33,3.48,2.85,7.76,3.2,2.08,4.25,4.06,1.85,4.78,2.85,2.44,7.14,1.81,21.36,8.19,3.04,9.53,3.13,5.46,3.53,3.21,2.54,7.72,40.88,,3.31,2.08,,1.83,1.7,4.24,11.33,1.66,2.1,,3.68,7.6,5.7,5.75,2.99,4.0,2.8,,21.55,11.411111,29.733333,0.0,11.761111,53.865057
US_PA_42033,2022-07-01,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40030,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,10,34,,55,-20,3,,5.82,7.18,4.33,13.31,2.06,7.69,6.6,,3.92,,5.37,3.88,2.77,3.35,,2.64,3.18,,7.61,2.5,3.41,3.31,1.82,5.16,2.44,9.93,4.27,3.02,3.62,3.44,6.56,2.67,,4.58,3.87,1.92,4.48,3.2,2.94,8.08,1.62,28.68,6.82,4.68,10.23,4.31,4.03,4.76,3.12,2.73,7.32,39.82,,2.86,2.3,2.09,1.67,,4.5,10.15,1.85,1.75,,3.52,7.65,6.84,4.39,2.32,2.17,3.25,1.76,23.311111,14.005556,30.322222,0.0,15.916667,63.631077
US_PA_42033,2022-07-02,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40030,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,4,37,,67,-16,-3,2.37,5.14,6.96,3.59,15.43,3.57,7.38,5.19,,2.52,1.76,5.09,3.75,,3.57,2.15,4.71,2.8,2.15,5.28,4.18,2.87,3.24,2.19,3.25,2.23,8.03,3.73,,2.38,3.27,3.23,,2.82,3.96,3.12,2.32,2.64,,3.61,6.09,,20.25,6.61,1.79,11.7,2.79,4.5,3.31,2.9,2.27,5.36,43.13,,3.15,2.81,,2.08,,4.69,11.98,2.35,2.07,,2.57,8.53,4.43,3.49,3.72,2.88,3.29,2.45,23.383333,17.516667,29.433333,9.0805,18.5,74.204037
US_PA_42033,2022-07-03,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40030,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,15,44,,20,-4,-6,1.91,4.82,5.54,4.7,12.17,,8.69,3.68,,3.28,3.25,5.28,3.39,2.94,3.91,2.94,2.71,,2.02,5.33,2.44,2.35,5.11,,4.17,3.21,7.71,4.73,,2.51,2.53,3.98,3.19,,2.74,5.49,1.77,2.85,3.46,2.91,6.06,2.62,20.83,5.89,2.48,10.34,2.55,3.23,4.82,3.15,2.72,4.81,36.72,,,,1.91,2.68,3.34,5.6,10.28,,2.64,,4.29,7.42,4.43,4.48,2.75,2.98,2.35,2.44,22.2,16.183333,28.15,1.5494,11.811111,51.94297
US_PA_42033,2022-07-04,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40030,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-20,12,,8,-71,11,2.06,5.25,5.65,4.19,17.18,2.18,6.96,7.21,1.8,3.38,2.8,5.14,3.95,2.95,3.12,,3.15,2.48,,5.77,4.09,3.56,3.35,,3.63,1.76,6.49,6.28,,2.76,3.54,5.66,2.67,3.57,4.62,3.54,2.87,2.74,2.06,2.98,6.27,,25.99,5.88,2.04,12.03,2.85,4.65,3.28,,3.35,4.64,35.14,2.62,3.32,,2.55,3.41,1.82,3.78,9.58,,,,2.06,9.14,3.29,5.84,,3.69,3.56,,20.577778,11.338889,28.694444,0.0,10.788889,53.570042
US_PA_42033,2022-07-05,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40030,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,13,21,,59,-21,4,2.53,4.4,6.17,4.79,15.94,1.58,7.48,6.16,2.14,4.06,,6.49,3.94,2.06,4.64,2.15,3.82,1.91,,6.58,3.91,5.27,4.57,3.39,4.43,2.43,8.32,6.3,,2.81,3.23,5.88,3.71,1.96,4.9,4.46,1.52,3.8,1.78,4.07,9.41,2.02,24.16,6.95,2.4,11.63,4.2,4.89,4.2,1.64,2.01,7.07,43.93,,2.78,1.64,2.21,3.28,1.65,3.88,10.64,2.15,1.7,,2.58,8.86,3.26,5.71,2.57,2.13,3.07,,22.366667,16.344444,27.227778,0.0,17.038889,72.171218
US_PA_42033,2022-07-06,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40030,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,9,19,,44,-17,3,2.18,7.01,6.05,5.0,13.02,1.97,7.91,5.6,,4.98,,6.58,3.57,2.62,3.07,1.62,3.48,2.36,,5.52,3.45,4.16,4.12,,5.79,2.88,10.84,3.96,1.69,3.73,4.26,5.91,3.17,2.5,5.91,5.01,2.29,4.98,4.08,3.19,10.5,2.3,21.66,8.61,3.22,10.7,3.72,5.45,4.82,1.71,,7.52,44.49,1.75,2.72,,,2.22,2.31,3.92,10.81,1.9,1.74,,2.77,6.5,4.87,6.13,2.46,3.31,4.72,2.26,23.838889,19.816667,27.311111,2.50825,19.666667,77.697351
US_PA_42033,2022-07-07,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,27,40057,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,14,21,,39,-15,2,3.1,4.8,5.98,4.81,16.06,2.04,8.43,4.83,3.12,4.75,3.12,5.71,5.76,2.79,6.01,,2.31,4.21,2.32,7.54,5.32,3.81,4.03,2.92,4.81,4.15,11.71,5.19,,2.76,3.4,6.29,4.1,2.2,4.58,5.35,,4.61,3.59,3.01,8.0,3.36,21.78,6.75,4.0,13.82,2.62,4.92,4.37,3.0,2.22,8.1,44.79,,2.88,4.14,1.86,1.54,1.56,6.13,9.42,,,1.85,1.72,8.47,5.26,6.2,2.67,2.72,4.15,1.89,22.988889,18.7,28.644444,2.398889,17.611111,71.899181
US_PA_42033,2022-07-08,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40057,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,0,13,,58,-17,3,2.04,4.28,6.05,4.45,15.61,2.51,6.68,5.73,,4.72,1.72,5.42,6.01,2.19,4.12,2.68,1.71,1.95,,4.86,6.14,5.53,2.76,2.27,6.29,2.3,8.52,6.17,1.8,2.51,3.09,4.98,3.19,3.02,4.55,4.38,4.2,5.02,1.99,3.86,8.46,1.71,21.4,4.07,3.17,10.66,3.72,5.21,5.11,2.2,1.73,7.38,41.13,2.13,2.33,1.59,2.32,2.31,,5.5,10.83,,2.28,2.31,4.54,6.53,5.52,6.75,2.38,2.89,4.52,1.86,22.433333,16.55,28.466667,0.0,16.344444,68.660922
US_PA_42033,2022-07-09,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40057,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-4,20,,47,-11,-4,2.32,5.81,7.36,2.96,11.61,,5.33,6.45,,5.25,2.0,5.7,5.83,,4.14,,2.08,1.96,,6.28,5.0,4.69,3.81,,4.73,1.79,7.01,3.82,2.56,,2.93,5.0,2.53,2.18,5.83,4.09,,3.64,2.8,3.11,7.23,2.05,19.13,6.21,3.15,9.78,3.65,4.82,4.13,2.21,1.83,5.46,39.04,,1.99,2.77,,,,5.13,10.21,,2.23,,2.21,7.46,4.92,5.34,2.16,2.26,2.13,,22.855556,17.65,27.977778,0.028222,16.338889,66.967848
US_PA_42033,2022-07-10,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40057,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,18,34,,38,4,-3,2.0,6.39,5.93,5.68,11.41,2.06,6.8,6.09,,3.78,2.06,7.95,3.25,,4.22,2.31,3.22,3.64,,4.89,4.83,3.14,4.06,1.99,3.71,3.14,7.88,5.86,3.56,3.58,3.66,4.73,3.94,,4.3,3.45,1.77,4.08,2.33,4.32,6.08,,21.17,3.65,2.21,11.49,4.41,3.74,4.34,1.9,2.71,5.78,43.8,,2.02,3.96,,1.92,,4.33,9.86,,,1.71,2.15,6.25,4.31,4.55,2.8,3.49,3.58,,20.677778,12.622222,27.788889,0.0,10.844444,53.904635
US_PA_42033,2022-07-11,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40057,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,9,27,,47,-16,2,3.84,5.19,7.5,3.4,14.83,3.88,6.54,5.45,2.66,4.68,2.53,7.42,4.75,2.79,2.34,,3.82,2.9,2.97,6.56,4.0,3.14,3.74,2.57,5.19,2.44,10.88,5.24,2.8,3.35,3.18,5.94,4.01,,4.05,4.96,,3.44,3.71,4.34,7.18,3.06,24.26,6.43,5.44,11.17,3.45,5.56,5.5,3.04,2.82,8.42,40.45,,2.85,1.85,,2.14,,6.46,8.87,,3.39,,2.07,8.41,7.68,5.95,4.39,2.56,4.99,,22.022222,13.238889,29.583333,0.0,13.9,60.135035
US_PA_42033,2022-07-12,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40057,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,8,21,,51,-14,3,,5.02,6.2,4.03,15.07,4.67,7.92,6.07,2.46,3.6,2.19,8.12,5.33,2.92,4.23,2.92,2.62,3.16,,7.91,4.92,4.82,3.56,,4.64,1.86,10.98,6.0,,2.93,3.54,6.64,3.51,1.99,2.84,4.09,,4.45,3.3,2.83,8.26,2.59,25.14,7.5,3.48,12.92,3.8,2.98,4.61,3.07,2.19,9.25,44.63,,2.73,2.99,1.93,2.03,2.44,5.24,11.91,1.92,2.69,3.09,3.76,8.2,5.64,5.91,3.27,3.69,4.49,1.74,24.272222,17.572222,30.083333,0.677333,16.927778,63.890088
US_PA_42033,2022-07-13,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40057,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,5,19,,45,-18,2,2.25,4.67,7.45,3.62,12.39,3.99,8.43,5.68,2.31,3.07,,5.64,4.02,2.25,3.56,1.99,2.92,2.17,,5.47,5.41,3.91,4.62,2.55,4.57,3.84,7.7,7.5,2.08,4.36,3.22,7.32,1.92,1.89,3.5,3.39,1.81,4.42,3.29,2.82,8.95,2.87,27.63,5.68,4.04,10.02,2.46,4.92,5.55,2.61,2.4,5.89,40.99,1.74,2.35,2.23,,2.23,,4.76,9.32,1.85,2.54,2.01,3.9,7.48,4.14,6.07,2.41,2.64,3.66,3.31,22.616667,16.044444,29.694444,0.3302,15.333333,63.720504
US_PA_42033,2022-07-14,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,73,40130,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,11,18,,56,-16,2,,5.26,6.34,3.4,12.67,2.06,7.81,6.67,2.46,5.42,,4.28,3.77,1.78,2.81,3.01,2.99,2.6,1.86,6.51,5.99,4.41,2.2,3.34,4.26,2.69,10.42,6.29,2.74,4.3,,4.94,2.74,2.66,4.82,3.76,1.71,4.13,1.72,1.98,6.87,1.87,23.4,6.91,3.48,9.59,2.76,5.52,3.85,1.69,2.69,9.27,42.34,1.79,2.68,,2.29,1.64,2.36,3.77,8.75,2.17,1.95,2.54,1.97,6.93,5.52,4.79,1.87,2.61,3.67,,21.683333,15.644444,27.838889,0.0,14.0,61.988167
US_PA_42033,2022-07-15,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40130,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,1,17,,57,-21,2,1.97,4.65,7.22,4.79,13.94,3.1,8.39,6.58,2.56,3.37,2.09,5.45,5.05,,3.88,,2.06,2.85,2.3,4.78,4.34,4.36,3.0,2.78,5.17,2.8,9.21,5.04,1.81,3.16,2.26,5.07,2.95,1.88,4.06,3.6,2.43,4.87,2.34,4.32,9.26,2.4,23.63,6.45,2.18,8.65,2.43,5.45,5.31,3.47,1.68,6.32,39.99,1.65,2.33,2.16,1.63,2.29,2.89,4.27,7.83,,,1.75,3.04,7.53,4.78,3.66,2.73,3.11,4.03,1.65,20.716667,12.377778,28.138889,0.0,11.238889,54.796534
US_PA_42033,2022-07-16,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40130,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-3,22,,65,-13,-4,,4.95,5.59,4.21,13.76,2.43,6.45,7.44,,3.58,,4.5,4.09,3.5,3.64,,3.89,2.45,,4.56,5.16,3.87,4.3,2.52,4.17,2.43,9.25,4.98,2.54,,3.34,5.15,3.45,2.05,4.17,5.07,1.88,3.68,,3.47,6.39,1.85,21.16,5.35,2.71,9.97,1.94,3.9,4.93,,3.18,5.67,37.37,,1.85,,,,1.75,3.83,11.83,,,,3.3,6.37,4.79,4.88,2.45,2.75,2.76,1.93,21.138889,13.827778,27.816667,0.0,13.661111,62.903813
US_PA_42033,2022-07-17,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40130,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,9,26,,49,5,-2,4.1,4.04,7.12,3.33,11.96,2.1,8.61,6.1,2.2,4.89,,5.42,3.65,2.1,4.15,1.91,,3.69,,5.13,3.28,4.24,2.0,1.98,4.82,2.15,7.52,4.48,,1.76,4.02,6.91,4.26,2.42,4.0,3.42,,5.35,,3.95,6.73,1.81,20.5,4.86,4.13,11.38,3.39,3.21,5.23,2.11,3.36,5.15,39.48,,3.48,2.32,1.93,2.47,,4.15,8.6,,1.84,,2.49,7.92,4.28,4.19,3.78,2.65,4.17,3.22,21.566667,16.572222,27.477778,0.181429,17.922222,79.906235
US_PA_42033,2022-07-18,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40130,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,1,15,,37,-17,10,2.96,5.38,8.08,4.38,11.74,2.17,8.33,6.9,1.55,3.77,2.65,5.78,3.85,2.71,3.66,,2.22,3.92,1.69,6.39,4.59,3.58,2.97,2.72,4.42,2.97,10.64,5.95,3.33,3.66,3.72,6.89,3.91,2.44,4.43,5.1,2.19,4.81,1.54,2.48,8.66,1.79,26.88,6.64,3.59,9.34,3.13,4.15,4.56,2.77,2.9,6.9,44.74,1.89,1.94,2.05,2.33,1.98,1.61,3.71,10.85,2.07,3.17,,2.9,6.17,5.46,6.61,3.73,2.01,4.08,2.24,21.3,17.938889,26.25,14.76375,19.644444,90.435248
US_PA_42033,2022-07-19,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40130,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,5,18,,40,-16,8,3.73,5.26,6.02,3.22,11.76,4.04,8.92,5.97,2.95,4.46,,7.18,4.83,,2.9,1.8,1.6,3.27,1.89,4.74,4.99,3.52,5.04,2.13,4.46,3.23,10.47,5.24,,3.15,3.2,6.68,3.62,2.41,3.96,2.45,2.14,5.69,2.63,3.59,8.0,2.91,25.14,7.58,2.96,11.53,4.1,4.06,5.88,2.41,1.77,7.48,44.84,,3.16,2.43,2.42,,1.6,4.67,11.51,2.63,1.65,1.6,3.83,8.52,3.13,5.37,3.56,3.17,3.58,1.96,23.638889,18.45,29.983333,2.7686,18.555556,73.355734
US_PA_42033,2022-07-20,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40130,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,8,22,,39,-17,2,2.46,5.94,5.82,3.73,11.41,4.31,9.11,5.91,2.66,4.47,2.95,7.03,3.26,2.51,4.74,2.02,2.72,2.21,,6.44,4.63,2.61,3.75,2.7,5.68,3.85,13.86,7.13,3.16,3.23,2.67,7.34,2.82,2.37,4.35,3.58,,4.67,1.78,3.65,8.32,3.27,26.58,5.93,4.09,10.97,2.87,5.71,4.62,2.61,2.04,8.15,44.36,1.84,2.97,1.95,2.49,1.83,,6.36,10.85,2.5,2.84,2.5,3.25,6.27,6.64,4.66,,2.74,4.33,,25.022222,18.85,31.083333,0.0,18.544444,67.392211
US_PA_42033,2022-07-21,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,42,40172,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,11,21,,39,-16,2,2.38,4.67,6.62,4.18,14.66,3.44,7.85,6.69,1.77,3.39,2.23,6.01,4.38,3.71,3.49,1.91,2.33,4.28,,5.9,3.99,2.58,4.35,2.41,5.85,2.75,11.81,3.18,2.87,3.88,2.97,6.01,3.37,,6.22,5.74,,6.55,2.27,2.69,8.15,2.09,28.99,6.63,3.01,11.61,3.71,5.37,5.26,2.56,2.66,8.28,44.87,2.48,3.31,2.29,2.6,2.09,2.44,6.08,11.71,2.27,2.17,,2.85,7.67,5.12,8.76,2.88,2.35,4.16,1.82,25.6,20.033333,30.455556,0.0,18.694444,65.875551
US_PA_42033,2022-07-22,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,0,40172,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,-5,16,,38,-19,4,2.42,5.84,5.34,3.12,13.81,2.61,8.02,6.32,1.8,2.74,1.62,3.2,5.4,2.19,3.22,,3.06,2.99,,7.14,4.47,3.12,4.28,3.04,5.28,2.97,8.11,5.23,1.98,3.82,3.12,5.69,3.37,2.63,4.66,2.82,3.59,5.24,4.17,3.66,7.03,2.69,24.38,6.0,1.79,9.63,2.32,6.39,3.83,3.34,2.22,7.46,38.98,2.08,3.54,3.1,,2.17,2.25,5.77,9.89,,1.74,,3.15,7.04,3.42,7.56,2.2,,3.45,3.43,24.288889,17.927778,31.522222,0.818444,17.883333,67.648783
