location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19187,2021-05-22,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,-1,0,5130,94,103,13994,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,6,,-11,-4,4.95,7.98,4.68,12.38,8.25,6.33,5.78,,11.55,4.95,6.33,,4.68,9.9,,,4.4,,,4.68,,5.23,18.98,4.68,4.95,10.73,4.68,4.95,6.88,41.27,,11.01,8.53,,,,21.672222,17.622222,26.855556,0.056444,19.4,87.105817
US_IA_19187,2021-05-23,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5130,94,38,14032,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,32,,-2,,5.57,8.76,4.51,12.47,9.29,,5.84,5.57,8.49,,7.43,,5.84,8.49,3.71,4.78,5.31,3.98,5.04,4.78,,7.96,22.28,7.16,,9.82,3.71,5.31,4.78,40.06,,6.37,5.04,,8.76,3.71,22.377778,18.427778,28.866667,1.1684,19.444444,83.602812
US_IA_19187,2021-05-24,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5131,94,61,14093,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,14,84,-15,1,3.75,8.12,4.79,12.07,7.91,5.62,5.41,4.16,7.7,3.75,3.96,,3.96,11.45,4.79,5.0,5.2,3.75,,5.62,,8.12,18.32,5.2,3.75,8.12,3.54,6.66,4.37,39.55,5.41,11.03,6.25,6.04,,,23.616667,19.338889,28.988889,0.0,18.188889,71.708205
US_IA_19187,2021-05-25,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5132,94,4,14097,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,14,76,-14,1,5.12,7.47,5.12,11.95,4.69,4.05,5.33,3.41,9.6,5.33,5.55,,3.2,9.17,5.12,,2.99,3.63,2.99,2.99,2.99,9.6,26.66,5.55,3.84,11.52,3.84,,5.97,42.88,4.48,10.67,7.25,4.69,4.27,,24.166667,19.866667,29.677778,0.0,17.077778,64.78741
US_IA_19187,2021-05-26,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5132,94,30,14127,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,23,89,-15,-1,5.02,5.02,3.71,8.94,5.24,4.36,7.2,,7.63,3.71,5.02,3.49,4.58,6.76,3.71,3.05,,,5.89,4.14,,7.85,24.87,5.02,,9.16,4.36,4.58,3.71,45.37,,8.94,8.07,,,,20.5,12.383333,26.861111,0.084667,10.305556,52.418377
US_IA_19187,2021-05-27,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5132,94,28,14155,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,14,55,-16,3,4.58,7.92,3.75,10.0,8.75,6.46,7.08,,6.67,3.75,4.79,3.13,6.46,9.79,4.58,4.58,,3.33,5.21,5.0,,7.71,27.71,3.96,5.0,6.88,5.42,4.79,6.04,37.51,3.75,8.34,5.21,4.79,4.58,3.33,15.7,8.888889,23.633333,2.116667,10.361111,70.6895
US_IA_19187,2021-05-28,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5134,94,40,14195,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,19,76,-18,1,3.7,4.86,3.24,7.87,5.55,6.25,4.4,4.4,8.33,5.32,7.87,5.09,,7.64,4.63,,5.32,,6.25,4.86,3.94,6.25,26.62,5.32,4.4,4.63,4.63,3.7,6.02,32.17,,7.64,4.86,,5.55,,7.366667,5.361111,10.822222,8.932333,6.022222,91.370022
US_IA_19187,2021-05-29,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,-1,0,5133,94,40,14235,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,7,,-18,-5,6.76,7.94,5.0,13.23,,,5.88,,11.47,5.59,7.94,,4.41,9.12,6.47,,,5.29,,4.41,,5.59,23.82,4.12,,12.94,,5.59,,40.87,,9.12,,,,5.88,9.477778,2.355556,17.711111,0.0508,4.172222,69.706104
US_IA_19187,2021-05-30,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5133,94,631,14866,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,27,,-15,,5.22,7.7,,10.72,6.87,4.95,6.6,4.95,9.07,6.87,,,7.14,7.14,7.7,4.4,,5.5,,6.6,5.5,6.05,22.81,,4.67,7.7,,,4.95,38.75,,9.07,5.5,,3.85,6.05,13.238889,7.438889,17.916667,0.0,6.411111,63.685579
US_IA_19187,2021-05-31,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5135,94,0,14866,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,7,58,-70,12,5.42,4.07,6.24,11.12,7.59,,6.78,4.88,16.54,5.15,6.24,,,4.88,,,,,,5.15,,4.61,18.43,5.42,,7.59,4.61,,7.59,40.12,,4.88,7.86,,,4.07,15.505556,8.411111,24.661111,0.169333,10.311111,71.610496
US_IA_19187,2021-06-01,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,3,0,5138,94,36,14902,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,18,84,-21,1,,8.49,4.48,14.86,8.02,5.19,7.31,3.3,10.38,4.72,,,,8.73,5.19,4.95,,5.42,6.13,4.25,5.9,6.6,19.58,,3.54,7.55,4.01,4.25,3.77,40.8,,6.84,6.37,4.48,7.31,,19.011111,10.611111,26.272222,0.0,9.916667,55.797471
US_IA_19187,2021-06-02,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5139,94,5,14907,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,24,89,-19,1,4.21,6.79,5.15,14.52,6.32,3.75,4.68,4.68,9.84,4.68,4.68,,3.75,7.03,6.32,4.68,3.51,4.68,,5.62,,8.9,20.61,5.39,,7.03,3.28,5.39,6.32,46.13,4.21,7.96,4.45,3.28,6.09,4.21,20.333333,11.75,28.116667,0.0,9.211111,48.958839
US_IA_19187,2021-06-03,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5139,94,21,14928,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,24,77,-21,1,6.12,7.77,,13.65,6.36,5.18,9.65,3.77,9.65,,7.53,4.47,5.18,15.54,4.47,5.18,,,4.71,,,10.59,22.6,3.53,,9.18,5.88,4.0,5.65,39.31,3.53,6.59,6.83,3.53,4.71,6.36,22.727778,13.566667,30.838889,0.0,8.083333,39.142527
US_IA_19187,2021-06-04,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5139,94,27,14955,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,22,76,-20,1,3.7,8.63,4.19,17.02,8.88,5.18,4.93,,8.14,4.44,4.19,4.93,4.93,12.33,,3.7,3.45,,,,,7.4,26.14,7.15,,10.36,4.69,,8.14,44.15,6.66,11.84,7.89,6.66,5.18,,25.633333,16.9,33.45,0.0,9.666667,36.60672
US_IA_19187,2021-06-05,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5139,94,17,14972,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,18,,-7,-6,4.3,5.16,7.45,13.47,5.73,6.59,,5.73,5.73,,4.3,,,7.74,8.03,4.01,5.16,,,4.01,,8.89,19.21,7.74,,10.89,,,7.74,40.14,6.02,10.32,10.32,4.3,,,27.238889,18.944444,34.366667,0.0,14.211111,44.909266
US_IA_19187,2021-06-06,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5139,94,71,15043,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,36,,-6,,4.91,3.62,4.91,12.92,8.27,4.13,7.23,7.75,10.59,4.39,5.68,4.39,4.91,6.72,5.42,8.01,,3.62,,4.13,3.62,5.42,22.73,5.68,,9.04,,,4.91,38.75,3.62,9.56,7.23,4.39,4.91,5.94,25.6,18.411111,32.338889,0.0,16.116667,55.89586
US_IA_19187,2021-06-07,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5140,94,41,15084,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,18,92,-26,2,5.35,10.0,3.72,15.35,7.68,5.82,3.95,3.95,13.49,3.95,7.21,3.26,5.35,6.75,6.28,7.44,3.49,4.19,,3.49,3.49,9.07,23.73,5.58,3.49,11.4,4.88,4.19,5.82,44.89,5.12,10.7,6.98,3.49,3.26,3.72,25.617284,18.882716,32.444444,0.0,18.45679,64.732581
US_IA_19187,2021-06-08,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5140,94,19,15103,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,20,67,-23,3,4.23,8.93,4.47,14.57,6.82,6.58,6.82,10.11,7.29,4.23,4.23,,5.17,8.7,4.47,4.23,,5.41,7.52,,4.23,10.34,29.86,6.82,,9.64,,4.0,5.88,46.08,5.41,12.46,7.99,3.76,3.29,5.64,26.493827,18.123457,33.271605,0.0,18.234568,60.591534
US_IA_19187,2021-06-09,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5142,94,61,15164,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,24,87,-21,2,4.04,8.09,9.52,14.28,8.33,5.23,6.66,7.61,9.76,,5.47,5.71,6.19,9.76,3.81,5.23,,3.57,,5.0,,6.9,23.79,5.71,,11.66,5.23,4.76,9.04,39.97,6.9,8.09,6.19,10.23,5.23,3.81,26.981481,19.117284,33.407407,0.0,18.598765,60.275579
US_IA_19187,2021-06-10,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5143,94,62,15226,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,22,65,-24,2,6.45,10.04,6.69,14.34,8.84,3.82,5.5,6.21,5.02,,3.35,,5.73,8.12,3.58,5.26,,4.54,5.26,3.35,,6.93,21.5,5.26,,14.57,4.3,4.54,8.84,40.62,4.3,12.19,5.73,3.82,6.21,,28.179012,20.296296,35.222222,0.0,19.290123,58.660189
US_IA_19187,2021-06-11,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5145,94,0,15226,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,15,76,-25,3,4.87,5.36,8.52,13.4,7.55,4.63,4.87,7.06,13.15,,4.63,,5.6,10.72,4.14,3.65,3.65,3.9,,4.87,,6.58,22.41,8.52,,10.47,3.65,5.36,6.09,34.83,5.36,7.79,8.04,3.65,,3.65,26.438889,20.461111,33.338889,0.084667,18.944444,63.64071
US_IA_19187,2021-06-12,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5146,94,138,15364,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,3,,-9,-5,4.7,6.46,4.4,12.04,7.63,,,6.17,7.93,,5.29,,4.11,7.63,,,,4.4,,,,5.58,18.2,5.29,,10.86,5.29,5.58,,39.93,5.58,6.75,11.16,4.99,4.11,,24.711111,17.422222,30.633333,0.3556,11.927778,44.944867
US_IA_19187,2021-06-13,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,-1,0,5145,94,79,15443,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,28,,-13,,5.61,9.54,5.89,15.99,,,7.58,,8.42,,4.21,5.33,,8.42,,5.61,,,,,,6.45,22.73,4.21,,8.98,,,,42.65,,10.94,5.89,4.49,4.49,,24.355556,13.811111,34.177778,0.0,9.5,39.268019
US_IA_19187,2021-06-14,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,7,0,5152,94,65,15508,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,15,78,-28,2,3.84,5.52,5.28,16.33,11.05,4.8,7.69,3.84,7.21,3.36,5.28,4.08,3.36,6.49,5.52,4.8,,4.32,4.56,4.08,,6.0,29.3,6.96,,8.65,4.8,,5.76,39.39,5.76,11.05,7.21,3.84,5.52,4.08,25.055556,17.127778,32.444444,0.0,10.966667,41.368189
US_IA_19187,2021-06-15,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,-1,0,5151,94,28,15536,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,15,76,-24,3,4.92,5.39,,14.53,8.44,3.52,3.75,5.39,8.91,,5.16,,4.22,8.91,4.69,5.39,,,,3.98,,8.44,23.67,4.45,,12.89,4.69,3.52,6.33,38.91,4.45,8.91,4.69,8.2,3.28,,23.544444,12.922222,31.25,0.0,9.744444,41.74998
US_IA_19187,2021-06-16,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5152,94,1,15537,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,22,90,-25,2,4.71,4.95,4.0,12.01,9.42,4.24,4.47,3.53,8.95,3.77,4.24,6.12,5.18,8.71,4.47,5.65,3.77,,4.47,3.77,,7.3,25.44,6.36,4.47,15.54,3.3,6.36,7.07,41.45,5.89,12.01,6.83,3.77,4.24,4.0,24.116667,14.922222,32.177778,0.0,12.666667,48.916542
US_IA_19187,2021-06-17,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5154,94,68,15605,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,17,62,-25,2,6.28,5.58,8.14,12.55,6.04,5.35,5.35,4.88,6.51,4.18,4.65,,,7.21,,4.88,3.72,4.88,3.49,3.72,,7.21,28.59,6.28,,12.55,4.42,4.42,7.44,36.96,5.81,9.3,6.28,,4.18,4.18,28.5,19.283333,37.877778,0.169333,16.5,48.406873
US_IA_19187,2021-06-18,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,-2,0,5152,94,40,15645,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,19,75,-23,2,4.61,8.19,6.14,13.06,10.75,3.84,5.38,6.14,4.61,,,,,8.19,5.38,4.35,3.58,4.61,,5.12,,4.61,20.48,5.12,,11.01,,4.86,6.66,40.71,4.1,10.75,9.73,,3.58,,26.805556,19.588889,34.638889,0.395111,17.144444,55.591855
US_IA_19187,2021-06-19,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,5,0,5157,94,75,15720,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,8,,-14,-6,,6.9,6.32,9.2,,4.88,5.46,6.04,4.88,4.02,,,6.32,6.32,7.47,4.31,,,6.9,,,,19.25,4.88,,8.91,4.6,,5.75,31.32,6.61,5.46,5.75,4.88,7.18,6.32,24.177778,17.155556,31.011111,0.0,11.888889,46.52907
US_IA_19187,2021-06-20,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5157,94,67,15787,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,31,,-12,,5.9,,4.29,15.29,7.78,4.29,8.05,5.37,,5.1,4.83,,5.1,7.78,6.17,4.56,,5.1,4.83,5.37,,4.29,22.8,5.1,,12.88,,5.1,5.37,40.51,4.56,11.0,8.05,3.76,4.56,,22.827778,17.322222,28.95,2.963333,16.172222,66.236845
US_IA_19187,2021-06-21,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,3,0,5160,94,42,15829,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,15,86,-26,3,3.69,5.41,,17.7,8.61,7.38,5.41,,9.84,4.18,,3.44,,8.85,6.88,3.93,,3.44,4.18,,,7.38,30.0,7.13,,12.79,6.39,5.16,4.18,48.93,6.39,13.28,10.33,5.16,8.11,,17.8,12.805556,25.733333,2.4892,9.338889,57.852492
US_IA_19187,2021-06-22,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,0,0,5160,94,29,15858,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,8,59,-24,4,5.03,6.46,5.03,16.75,8.62,6.22,9.1,,7.66,5.03,5.27,,,10.29,5.5,3.35,,4.07,4.55,7.18,4.31,8.38,23.46,7.42,3.83,11.01,,6.46,4.55,41.65,4.79,7.66,6.7,5.27,,3.83,17.194444,8.638889,27.283333,0.338667,9.505556,60.739405
US_IA_19187,2021-06-23,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,5,0,5165,94,10,15868,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,24,77,-22,1,7.79,8.28,,12.9,5.36,6.82,6.82,,9.01,6.57,6.57,4.63,3.65,12.66,4.63,6.82,3.9,5.11,3.41,3.9,3.9,8.04,25.81,8.28,,9.01,4.87,4.14,6.09,45.05,6.57,9.5,9.25,5.6,10.23,,21.705556,15.261111,30.672222,9.144,18.1,80.109769
US_IA_19187,2021-06-24,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,6,0,5171,94,27,15895,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,20,54,-24,3,5.22,6.64,5.22,12.81,8.78,8.3,7.12,,8.3,4.03,4.51,,,9.73,3.56,3.8,,5.69,,5.22,,5.69,23.72,10.68,,11.15,7.59,5.22,7.12,42.47,5.69,8.54,6.88,5.22,,,25.372222,20.105556,29.922222,2.751667,21.427778,79.049127
US_IA_19187,2021-06-25,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,1,0,5172,94,32,15927,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,11,66,-25,4,,4.37,,7.77,8.01,5.1,3.88,,6.8,3.64,5.1,,,9.95,3.64,,,4.37,4.86,8.01,,8.74,24.76,8.25,3.64,10.2,3.88,4.37,8.01,39.08,6.07,8.5,5.34,,,,24.194444,19.6,29.277778,5.007429,21.833333,86.896375
US_IA_19187,2021-06-26,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,8,0,5180,94,39,15966,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,1,,-11,-1,6.56,4.1,6.02,7.93,6.84,4.65,6.02,3.83,7.66,,5.74,5.47,7.38,7.11,3.83,4.92,,4.65,,4.38,5.2,6.29,22.15,,,12.03,6.02,,4.1,42.39,,7.11,3.83,5.2,,4.38,21.366667,19.25,25.911111,4.106333,20.416667,94.475454
US_IA_19187,2021-06-27,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5182,94,66,16032,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,27,,-7,,6.82,8.73,6.27,14.45,5.73,3.82,6.82,,9.27,5.45,,,,9.0,,4.36,,4.09,,4.36,,10.63,18.27,7.09,,12.27,,3.82,6.82,40.63,8.18,8.73,6.27,4.91,3.82,,21.077778,16.811111,27.061111,1.693333,18.322222,84.407914
US_IA_19187,2021-06-28,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5184,94,45,16077,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,14,81,-26,0,5.95,7.14,5.0,13.33,7.62,6.9,9.05,,6.9,4.05,3.81,,6.19,9.52,5.48,5.71,3.57,4.05,4.05,3.57,3.33,8.1,24.52,8.1,,11.9,4.76,3.81,3.57,43.81,4.76,10.95,5.0,6.19,,,22.85,17.733333,28.677778,0.0254,19.661111,82.374804
US_IA_19187,2021-06-29,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,5,0,5189,94,10,16087,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,11,60,-24,2,6.67,8.1,5.48,13.34,10.48,4.29,4.76,4.05,5.24,,6.91,3.81,5.95,8.81,6.43,4.53,4.29,5.24,5.48,4.05,4.05,4.76,23.34,5.72,3.57,9.76,4.29,6.91,6.67,44.06,,11.19,6.91,5.0,6.43,3.81,23.188889,19.083333,28.477778,1.016,20.538889,85.160003
US_IA_19187,2021-06-30,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,6,0,5195,94,11,16098,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,22,83,-22,0,4.07,7.66,,9.81,8.85,5.26,7.66,4.55,9.09,,6.46,4.79,5.26,9.33,,4.31,5.5,,,3.83,4.07,8.61,21.06,5.26,3.83,9.09,3.83,4.31,4.07,39.96,,8.14,7.18,6.22,5.26,,23.622222,17.516667,29.172222,1.143,18.966667,75.410871
US_IA_19187,2021-07-01,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,14,0,5209,94,29,16127,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,28,72,-27,1,,8.38,4.43,15.77,6.41,5.17,6.16,5.91,8.62,,4.68,,5.17,8.38,6.65,5.42,,4.19,3.94,4.68,,5.67,25.13,8.87,,9.12,5.17,5.42,3.94,41.89,6.41,11.83,4.43,,6.65,4.19,23.5,16.611111,29.855556,0.0,17.422222,69.046202
US_IA_19187,2021-07-02,ChIJ3cj6yqx38ocRdajiBfxR1AM,Q485726,geoId/19187,US,United States of America,IA,Iowa,19187,Webster County,US,USA,2,2,0,5211,94,16,16143,36637,18918,17719,4315,5003,5290,4167,3834,4908,4616,2612,1892,1789197,42.426111,-94.188611,718,76.508333,25,102,-29,-1,,8.14,6.3,12.08,9.19,6.83,3.94,,11.29,4.99,3.68,,4.46,8.93,5.25,5.78,7.62,3.94,3.68,6.57,3.94,9.19,22.84,5.78,,10.77,3.94,5.51,7.62,40.18,4.73,8.4,8.93,5.78,,,24.255556,17.866667,29.444444,0.0,18.283333,69.619108
