location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13279,2021-05-06,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,4,0,3403,113,2,1473,0,0,1,1,1,0,0,1,0,0,38,53,217,535,424,431,432,387,263,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,1,1,0,0,0,0,2,6,3,22,26,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,9,-10,1,3.75,5.63,7.77,7.77,4.29,6.43,8.31,,11.79,4.29,3.75,12.06,21.71,6.7,9.92,7.5,35.11,6.7,6.97,21.987654,16.425926,27.395062,0.0,14.234568,61.566288
US_GA_13279,2021-05-07,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,7,0,3410,113,39,1512,0,0,0,2,2,1,1,0,0,0,38,53,217,537,426,432,433,387,263,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,1,0,0,0,0,0,0,0,2,6,4,22,26,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,1,8,-12,2,5.49,5.8,8.54,10.38,5.8,,7.02,7.02,7.02,9.15,,7.02,20.75,5.19,8.85,,37.53,6.71,5.19,18.290123,11.851852,24.87037,0.0,6.080247,44.936396
US_GA_13279,2021-05-08,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,0,3411,113,30,1542,0,0,0,0,0,0,0,1,0,0,38,53,217,537,426,432,433,388,263,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,26,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,8,12,-5,,8.63,,15.11,,,,10.79,,11.22,,,6.91,26.76,,9.49,,37.98,8.63,,16.641975,6.635802,26.388889,0.0,4.17284,43.880727
US_GA_13279,2021-05-09,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3413,113,7,1549,1,0,1,0,0,0,0,0,0,0,39,53,218,537,426,432,433,388,263,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,26,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,17,,-7,,6.8,6.38,13.61,6.38,,,10.2,,8.5,7.65,,,20.41,,8.08,,30.61,10.2,9.78,20.425926,9.901235,30.938272,0.0,10.580247,53.710248
US_GA_13279,2021-05-10,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,0,3414,113,3,1552,0,0,0,0,0,0,0,0,0,0,39,53,218,537,426,432,433,388,263,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,26,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,8,18,-16,3,4.72,5.0,11.38,5.0,6.39,3.89,11.38,6.94,10.27,7.5,,10.27,21.38,4.17,7.78,6.94,40.27,8.61,5.28,23.438272,17.018519,28.654321,0.0,17.561728,69.819738
US_GA_13279,2021-05-11,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,0,3417,113,0,1552,0,0,0,0,0,0,2,0,1,0,39,53,218,537,426,432,435,388,264,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,26,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,13,21,-17,3,,5.84,15.49,6.43,,6.43,9.64,5.26,11.4,4.38,5.84,10.52,25.72,4.68,10.81,5.84,37.12,8.48,4.38,24.366667,18.905556,30.588889,0.0,18.15,68.701906
US_GA_13279,2021-05-12,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,-1,3418,112,5,1557,0,0,0,0,0,0,0,0,0,0,39,53,218,537,426,432,435,388,264,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,26,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,4,-19,5,4.55,7.96,12.22,6.25,5.4,4.26,7.96,,9.66,4.83,,8.52,22.45,4.26,8.81,7.1,32.11,6.54,5.68,20.594444,13.538889,26.772222,8.382,18.438889,87.527074
US_GA_13279,2021-05-13,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,1,3421,113,30,1587,0,0,1,0,0,1,0,1,0,0,39,53,219,537,426,433,435,389,264,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,1,0,0,0,0,0,2,6,4,22,27,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,11,11,-14,2,4.86,7.89,11.54,5.77,6.68,8.8,9.41,8.2,12.14,4.25,,9.72,27.93,,5.46,,42.51,5.46,6.98,14.072222,10.005556,23.194444,3.683,8.161111,67.970414
US_GA_13279,2021-05-14,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3423,113,3,1590,0,1,0,0,0,0,0,0,1,0,39,54,219,537,426,433,435,389,265,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,1,0,0,0,0,0,2,6,4,22,28,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,3,4,-14,2,,,11.67,7.46,,6.49,6.81,4.54,9.08,,,13.3,23.35,,11.35,5.19,34.7,8.76,,16.7,9.05,25.072222,0.0254,7.916667,56.448312
US_GA_13279,2021-05-15,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3425,113,15,1605,0,0,0,0,0,0,0,0,0,2,39,54,219,537,426,433,435,389,265,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,28,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,9,2,-10,,,,10.85,6.94,,,8.24,6.51,6.51,,,9.98,26.04,,10.41,,38.19,9.11,,17.344444,8.333333,26.455556,0.0,7.511111,52.781657
US_GA_13279,2021-05-16,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3425,113,0,1605,0,0,0,0,0,0,0,0,0,0,39,54,219,537,426,433,435,389,265,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,28,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,,-8,,6.92,9.08,13.4,11.24,,,12.54,11.67,10.37,,,,25.07,8.64,14.27,,43.66,,6.92,18.766667,9.472222,27.633333,0.0,8.8,52.62889
US_GA_13279,2021-05-17,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,0,3426,113,0,1605,0,0,0,0,1,0,0,0,0,0,39,54,219,537,427,433,435,389,265,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,28,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,7,6,-17,3,,6.16,12.63,8.63,4.62,5.24,9.55,9.24,10.17,4.62,,10.48,28.96,9.24,9.55,8.32,35.74,9.86,6.16,19.872222,10.461111,28.388889,0.0,10.711111,55.938143
US_GA_13279,2021-05-18,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3428,113,5,1610,0,0,0,0,1,0,0,1,0,0,39,54,219,537,428,433,435,390,265,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,28,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,12,12,-20,4,,8.8,11.53,9.41,6.37,6.68,10.32,7.89,8.5,4.55,,8.8,26.1,7.89,9.71,6.98,41.88,10.32,5.77,22.211111,14.288889,28.761111,0.0,14.883333,63.591135
US_GA_13279,2021-05-19,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,-3,0,3425,113,0,1610,0,0,0,-2,0,0,0,0,-1,0,39,54,219,535,428,433,435,390,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,22,28,44,42,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,8,14,-19,3,6.34,6.98,14.27,8.24,6.02,,12.37,7.61,8.88,,5.07,13.0,31.71,6.66,8.56,7.61,39.63,8.24,6.66,22.044444,15.777778,28.638889,0.0635,15.222222,65.633593
US_GA_13279,2021-05-20,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,0,3426,113,23,1633,0,0,0,0,1,0,0,1,0,0,39,54,219,535,429,433,435,391,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,1,1,0,0,0,2,6,4,22,28,45,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,8,10,-17,3,7.19,7.85,11.12,10.13,5.23,6.21,10.13,4.58,8.83,,4.58,5.88,27.46,5.23,9.48,5.23,39.23,5.56,6.54,22.05,15.777778,28.588889,0.0,14.172222,61.283618
US_GA_13279,2021-05-21,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,0,3429,113,0,1633,1,0,0,-1,0,2,0,0,0,0,40,54,219,534,429,435,435,391,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,5,0,0,0,0,2,6,4,22,28,50,43,33,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-1,5,-17,3,8.24,5.15,8.93,,4.81,8.93,10.99,7.21,5.15,,,9.96,24.38,5.49,7.9,8.58,40.51,7.21,7.9,22.266667,14.838889,30.338889,0.0,13.344444,57.573107
US_GA_13279,2021-05-22,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,-1,0,3428,113,69,1702,0,0,0,1,0,-1,-1,0,0,0,40,54,219,535,429,434,434,391,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,1,0,0,0,0,0,1,0,0,2,7,4,22,28,50,43,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-1,-1,-8,,9.07,9.07,18.58,13.83,,,14.26,,6.91,6.48,6.48,7.35,21.61,6.91,12.96,,38.46,7.35,8.64,22.588889,14.994444,30.072222,0.0,14.611111,61.154646
US_GA_13279,2021-05-23,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3428,113,12,1714,0,0,0,0,0,0,0,0,0,0,40,54,219,535,429,434,434,391,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,28,50,43,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,,-9,,,8.01,11.8,,9.27,6.74,10.54,6.74,13.06,,,8.85,24.02,6.32,10.11,,36.66,10.11,7.16,23.377778,15.05,31.911111,0.0,14.277778,57.010633
US_GA_13279,2021-05-24,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3430,113,0,1714,0,0,0,0,0,0,0,0,0,0,40,54,219,535,429,434,434,391,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,34,40,0,0,0,0,0,0,0,0,1,0,0,0,2,7,4,22,28,50,44,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,7,2,-21,3,9.29,,15.37,,,6.41,5.12,5.12,16.02,8.97,4.8,12.17,33.95,5.76,10.25,,41.96,10.25,7.05,25.1,16.3,34.211111,0.0,14.761111,53.091517
US_GA_13279,2021-05-25,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,3,2,3433,115,0,1714,0,0,1,1,0,0,2,-1,0,0,40,54,220,536,429,434,436,390,264,158,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,8,16,34,41,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,22,28,51,44,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,8,6,-20,4,7.74,6.45,14.51,6.77,5.8,5.8,11.61,7.09,11.93,6.77,,15.8,32.24,7.74,12.25,8.38,49.01,9.99,8.71,26.166667,17.933333,34.505556,0.0,15.316667,51.737928
US_GA_13279,2021-05-26,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,1,0,3434,115,15,1729,0,0,0,0,0,0,0,2,0,0,40,54,220,536,429,434,436,392,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,16,34,41,0,0,0,0,0,0,0,0,1,0,0,0,2,7,4,22,28,51,45,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,6,-22,4,6.87,5.89,16.35,7.85,6.54,6.54,11.45,,8.5,5.23,,7.2,25.84,9.48,13.41,5.23,44.15,6.54,7.85,26.077778,18.022222,33.944444,0.0,15.544444,52.821961
US_GA_13279,2021-05-27,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,7,1,3441,116,47,1776,0,0,0,1,1,1,1,0,0,0,40,54,220,537,430,435,437,392,264,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,1,0,0,0,0,0,2,7,4,22,29,51,45,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,5,10,-19,4,7.21,5.15,16.47,7.21,8.23,5.15,13.38,,13.04,5.15,,12.35,29.17,8.23,13.72,,42.2,11.67,12.35,26.5,18.888889,33.933333,0.0,16.194444,53.715858
US_GA_13279,2021-05-28,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3441,116,0,1776,0,0,0,0,0,0,0,0,0,0,40,54,220,537,430,435,437,392,264,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,1,0,0,0,0,0,2,7,4,22,30,51,45,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,7,-23,3,5.94,5.19,11.87,7.05,5.19,9.28,7.05,,12.24,,,7.79,25.6,,8.9,5.57,43.78,9.65,7.42,26.574074,18.814815,33.753086,0.0,15.438272,50.829758
US_GA_13279,2021-05-29,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3441,116,1,1777,0,0,0,-2,0,0,0,1,0,1,40,54,220,535,430,435,437,393,264,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,2,0,0,0,0,2,7,4,22,30,53,45,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,6,-17,,,6.59,16.27,7.91,7.04,,10.11,10.55,10.55,,,,22.86,,9.67,,38.25,12.31,9.67,25.537037,20.395062,31.944444,0.0,16.024691,55.979212
US_GA_13279,2021-05-30,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3441,116,0,1777,0,0,0,0,0,0,0,0,0,0,40,54,220,535,430,435,437,393,264,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,53,45,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,11,,-21,,,,17.25,10.18,,,11.5,,10.62,,,13.27,22.56,7.52,7.52,,43.8,10.18,,21.567901,13.67284,28.91358,0.0,11.376543,52.646507
US_GA_13279,2021-05-31,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3441,116,0,1777,0,0,0,0,0,0,0,0,0,0,40,54,220,535,430,435,437,393,264,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,53,45,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,-2,-65,15,,6.79,12.3,,,6.37,14.0,9.34,10.61,,,10.18,23.34,,12.73,,23.76,8.06,,21.320988,13.574074,28.845679,0.0,11.67284,54.370686
US_GA_13279,2021-06-01,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,-2,0,3439,116,167,1944,0,0,0,0,0,0,0,0,1,0,40,54,220,535,430,435,437,393,265,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,53,45,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,14,11,-26,5,,6.58,18.34,7.61,4.84,5.19,10.38,6.92,12.46,,5.88,12.11,28.03,6.92,16.96,4.84,35.99,11.07,6.92,21.666667,12.802469,30.080247,0.0,12.716049,57.364388
US_GA_13279,2021-06-02,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3439,116,0,1944,0,0,0,0,0,0,0,0,0,0,40,54,220,535,430,435,437,393,265,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,1,1,0,0,2,7,4,22,30,53,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,7,8,-24,5,5.5,8.6,9.98,4.82,,5.5,6.54,,11.01,5.85,,8.95,29.25,6.19,10.67,5.5,39.57,9.63,5.16,23.740741,16.388889,30.395062,1.693333,17.549383,69.150683
US_GA_13279,2021-06-03,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,2,0,3441,116,0,1944,0,0,0,0,1,0,0,0,0,0,40,54,220,535,431,435,437,393,265,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,10,11,-20,3,,9.98,13.77,7.92,6.88,4.82,8.95,7.92,9.29,5.16,,8.95,33.73,6.2,9.64,7.57,43.02,7.57,9.98,25.117284,20.135802,30.987654,1.312333,20.17284,74.445053
US_GA_13279,2021-06-04,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,0,0,3441,116,92,2036,0,0,0,0,0,0,0,0,0,0,40,54,220,535,431,435,437,393,265,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,34,41,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,22,30,54,46,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,1,5,-24,4,4.99,5.7,12.12,8.55,,5.7,,7.84,13.54,5.7,,13.19,26.02,,8.2,7.84,34.57,10.34,9.98,25.5,20.895062,32.987654,0.084667,20.123457,72.619708
