location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48489,2020-09-01,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,2,0,866,42,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,,,17.68,12.13,45.47,31.530864,28.808642,36.253086,0.0,24.466667,64.285336
US_TX_48489,2020-09-02,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,866,42,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,13.84,8.71,20.5,,45.1,30.839506,27.074074,35.709877,0.0,23.533333,63.227639
US_TX_48489,2020-09-03,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,25,1,891,43,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,,,21.39,,44.81,30.253086,26.351852,35.493827,0.0,23.666667,66.626395
US_TX_48489,2020-09-04,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,251,0,1142,43,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,11.44,,22.38,10.94,34.32,29.037037,25.697531,34.234568,0.762,23.4,72.410736
US_TX_48489,2020-09-05,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,25,1,1167,44,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,,11.41,20.93,,20.93,25.623457,22.185185,29.537037,9.313333,22.655556,88.053533
US_TX_48489,2020-09-06,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1167,44,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,9.67,,30.84,16.32,38.7,25.67284,23.067901,30.487654,16.820444,22.466667,84.399672
US_TX_48489,2020-09-07,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1167,44,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,13.7,,21.12,,40.54,27.0,24.185185,30.796296,1.68275,23.488889,82.646815
US_TX_48489,2020-09-08,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,7,0,1174,44,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,8.73,,16.49,,42.2,28.141975,24.296296,32.895062,0.874889,23.2,75.230355
US_TX_48489,2020-09-09,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1174,44,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,10.68,8.74,19.9,9.22,32.53,29.240741,25.45679,33.555556,0.0,23.611111,71.869784
US_TX_48489,2020-09-10,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1174,44,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,,,11.02,8.52,20.04,,37.07,25.62963,21.339506,31.771605,0.03175,21.188889,79.35245
US_TX_48489,2020-09-11,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,5,2,1179,46,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-14,,-37,,14.13,,19.18,,36.34,21.833333,19.567901,26.814815,2.7305,18.766667,84.099265
US_TX_48489,2020-09-12,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1180,46,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-15,,,,21.16,10.58,41.0,25.339506,20.765432,32.611111,0.112889,20.033333,72.80124
US_TX_48489,2020-09-13,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1180,46,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-26,,,,23.36,,42.94,27.277778,22.944444,32.962963,0.0,22.155556,73.478012
US_TX_48489,2020-09-14,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1180,46,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-32,,12.76,9.32,17.18,9.81,38.27,26.098765,23.716049,29.524691,4.953,23.122222,84.068947
US_TX_48489,2020-09-15,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,10,0,1190,46,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-34,,12.83,7.4,23.68,10.36,44.9,26.074074,23.820988,30.580247,1.7145,23.077778,84.091626
US_TX_48489,2020-09-16,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,4,0,1194,46,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-16,,-36,,9.74,9.74,20.94,,40.42,26.481481,23.228395,32.580247,8.47725,22.788889,80.325739
US_TX_48489,2020-09-17,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1195,46,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-22,,-37,,11.62,,30.31,10.61,28.29,26.265432,23.407407,30.709877,5.588,22.833333,82.646663
US_TX_48489,2020-09-18,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,2,1195,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-12,,-36,,,,16.7,,28.34,24.481481,21.845679,30.037037,10.414,21.411111,84.011171
US_TX_48489,2020-09-19,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,2,0,1197,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-15,,15.88,,27.12,11.91,41.67,24.993827,20.450617,29.802469,6.50875,19.055556,71.546247
US_TX_48489,2020-09-20,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1198,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-21,,,9.55,16.56,10.19,42.66,24.425926,19.438272,29.993827,0.0,17.411111,66.401129
US_TX_48489,2020-09-21,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1198,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-23,,-32,,,,28.05,,29.01,23.845679,20.253086,28.641975,0.0,18.377778,72.906484
US_TX_48489,2020-09-22,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,7,0,1205,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-36,,10.91,8.54,24.67,,39.86,25.561728,21.771605,32.117284,0.0,20.166667,71.015545
US_TX_48489,2020-09-23,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1206,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-30,,7.72,,17.37,14.96,41.5,26.969136,22.308642,32.839506,0.0,20.844444,68.18588
US_TX_48489,2020-09-24,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1207,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-35,,7.88,9.86,20.7,8.38,31.05,26.574074,23.290123,31.41358,0.0,21.755556,74.34819
US_TX_48489,2020-09-25,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1207,48,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-33,,10.57,,26.17,,29.69,26.58642,23.290123,31.691358,0.0,22.077778,76.641947
US_TX_48489,2020-09-26,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,6,1,1213,49,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-12,,13.27,,30.52,10.62,40.47,27.58642,23.969136,32.790123,3.104444,21.855556,71.881772
US_TX_48489,2020-09-27,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1214,49,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-16,,,,21.95,12.2,37.81,28.666667,25.024691,33.62963,0.0,23.022222,71.20272
US_TX_48489,2020-09-28,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,-1,0,1213,49,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-21,,-29,,9.84,10.82,33.94,8.36,30.0,27.45679,24.703704,32.302469,0.0,22.833333,76.84468
US_TX_48489,2020-09-29,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1214,49,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-34,,13.17,8.11,29.89,8.61,33.94,24.246914,19.54321,28.567901,0.127,8.233333,36.619321
US_TX_48489,2020-09-30,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,-10,1,1204,50,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-17,,-34,,9.45,,26.76,,34.63,21.623457,13.820988,29.358025,0.0,9.444444,46.936991
US_TX_48489,2020-10-01,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,-1,1,1203,51,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-15,,-33,,8.1,8.58,29.07,10.96,28.11,22.734568,15.808642,29.407407,0.0,13.6,57.479908
US_TX_48489,2020-10-02,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,1,1203,52,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-15,,-35,,10.69,9.67,22.39,,39.69,23.080247,16.617284,29.604938,0.0,15.944444,66.225638
US_TX_48489,2020-10-03,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,3,1,1206,53,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-10,,10.86,11.54,18.33,,37.33,24.123457,18.080247,30.654321,0.0,17.344444,67.382319
US_TX_48489,2020-10-04,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1206,53,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-16,,,10.47,27.49,13.09,39.27,24.055556,17.82716,30.024691,0.0,17.166667,67.606442
US_TX_48489,2020-10-05,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,5,0,1211,53,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-14,,-32,,15.82,8.4,21.25,12.36,33.61,23.45679,17.259259,30.166667,0.0,17.044444,69.00726
US_TX_48489,2020-10-06,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1211,53,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-15,,-36,,9.97,9.97,23.44,12.97,35.91,24.524691,18.895062,30.666667,0.028222,17.966667,67.927178
US_TX_48489,2020-10-07,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1211,53,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-10,,-35,,9.33,,30.95,,42.73,24.074074,18.024691,30.061728,0.0,17.066667,66.764664
US_TX_48489,2020-10-08,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,2,1,1213,54,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-23,,-37,,13.21,8.32,31.32,7.83,33.28,26.265432,22.111111,31.345679,0.03175,20.5,70.853038
US_TX_48489,2020-10-09,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,1,1213,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-15,,-34,,7.63,,19.32,10.17,31.52,27.351852,23.253086,33.32716,0.0,21.855556,70.563209
US_TX_48489,2020-10-10,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,2,0,1215,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-9,,,,18.84,,38.33,28.067901,22.54321,34.32716,0.0,20.411111,62.381743
US_TX_48489,2020-10-11,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1216,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-14,,10.84,10.84,23.58,12.75,26.13,27.901235,24.148148,33.5,0.0,22.244444,70.262616
US_TX_48489,2020-10-12,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1216,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-24,,-39,,12.21,,30.24,,40.13,27.469136,23.41358,33.197531,0.0,21.888889,71.903583
US_TX_48489,2020-10-13,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,3,0,1219,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-13,,-34,,11.97,13.01,27.59,7.81,40.6,26.993827,22.95679,32.395062,0.0,22.177778,75.713653
US_TX_48489,2020-10-14,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,2,0,1221,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-12,,-32,,9.71,,29.13,10.22,40.88,26.401235,21.722222,31.962963,0.0,21.111111,73.679844
US_TX_48489,2020-10-15,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,3,0,1224,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-18,,-37,,12.34,7.71,28.28,8.74,33.42,27.839506,23.796296,33.45679,0.0,22.188889,70.579949
US_TX_48489,2020-10-16,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1224,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-16,,-34,,,8.52,30.35,,43.12,24.555556,19.333333,31.012346,0.0,20.533333,80.688283
US_TX_48489,2020-10-17,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,-26,0,1198,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-9,,11.1,,25.67,10.41,38.16,20.104938,16.487654,29.537037,2.2225,16.066667,78.008293
US_TX_48489,2020-10-18,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,2,0,1200,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-16,,,,24.23,,38.37,26.055556,20.697531,32.351852,0.0,20.066667,69.978565
US_TX_48489,2020-10-19,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1200,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-17,,-32,,13.53,8.12,42.2,,40.58,27.580247,23.54321,32.648148,0.0,22.044444,71.060753
US_TX_48489,2020-10-20,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,2,0,1202,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-21,,-34,,12.28,9.61,28.83,11.21,46.98,27.277778,23.283951,31.962963,0.0,21.144444,68.765958
US_TX_48489,2020-10-21,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1202,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-17,,-32,,11.38,8.67,24.4,12.47,41.75,26.537037,22.462963,31.919753,0.0,20.466667,69.9917
US_TX_48489,2020-10-22,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1202,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-21,,-33,,8.63,15.11,29.68,8.63,36.7,26.516667,22.855556,31.872222,0.0762,21.5,74.16918
US_TX_48489,2020-10-23,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1203,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-21,,-32,,10.01,12.79,19.46,11.12,27.8,26.983333,23.072222,33.161111,0.0,22.138889,75.19773
US_TX_48489,2020-10-24,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,19,0,1222,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-9,,13.28,13.28,25.09,,39.11,22.788889,18.211111,29.327778,0.084667,17.824074,74.369621
US_TX_48489,2020-10-25,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,6,0,1228,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-15,,10.24,,27.32,10.93,34.83,24.988889,19.727778,31.783333,0.0,19.75,72.106825
US_TX_48489,2020-10-26,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1228,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-21,,-26,,12.22,12.22,31.88,11.16,32.41,27.455556,24.138889,32.072222,0.0,21.5,68.987824
US_TX_48489,2020-10-27,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,3,0,1231,55,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-20,,-32,,8.66,,23.81,,34.09,21.083333,14.977778,28.544444,0.0,16.138889,75.59746
US_TX_48489,2020-10-28,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,1,1232,56,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-32,,,7.67,20.95,,32.2,12.711111,7.65,21.477778,0.1905,6.564815,66.39802
US_TX_48489,2020-10-29,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1232,56,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-20,,-34,,15.23,12.61,17.86,,36.24,16.627778,9.338889,25.738889,0.0762,4.046296,43.769549
US_TX_48489,2020-10-30,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,7,0,1239,56,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-16,,-33,,,12.95,25.29,,34.54,16.85,10.938889,23.288889,0.0,6.861111,52.106085
US_TX_48489,2020-10-31,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,8,0,1247,56,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-14,,,12.78,15.62,,31.94,17.405556,10.616667,26.394444,0.0,10.231481,64.367233
US_TX_48489,2020-11-01,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,4,0,1251,56,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,,,-16,,14.85,12.91,23.88,,36.79,20.238889,13.622222,27.283333,0.0,13.138889,65.379095
US_TX_48489,2020-11-02,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1251,56,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-20,,-31,,12.44,12.98,24.34,9.2,34.07,20.194444,14.833333,26.238889,0.0,12.444444,63.171196
US_TX_48489,2020-11-03,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,1,0,1252,56,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-12,,-35,,8.57,,18.66,11.09,35.3,19.133333,12.183333,26.183333,0.0,12.046296,65.821857
US_TX_48489,2020-11-04,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,13,1,1265,57,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-18,,-32,,13.12,9.71,20.4,11.66,32.06,20.25,13.411111,27.95,0.0,12.740741,64.735242
US_TX_48489,2020-11-05,ChIJ4QOP9T9wb4YReDpoAt7twIg,Q114503,geoId/48489,US,United States of America,TX,Texas,48489,Willacy County,US,USA,2,0,0,1265,57,,,21508,11910,9598,2830,3056,3986,3075,2447,2143,1917,1310,744,1828376,26.49,-97.6,2031,78.75,,-21,,-34,,8.74,11.83,20.57,,36.51,21.293651,13.285714,29.857143,0.0,15.481481,68.623012
