location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51131,2020-02-02,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,,59.13,7.493056,4.166667,12.305556,0.616857,,3.611111,77.69089
US_VA_51131,2020-02-03,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,30.71,40.67,13.319444,9.444444,19.340278,0.03175,,2.5,48.315155
US_VA_51131,2020-02-04,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,25.31,32.42,15.916667,12.472222,18.965278,0.0,,6.777778,52.450484
US_VA_51131,2020-02-05,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,34.27,39.28,13.506944,6.201389,17.4375,0.3175,,9.305556,75.088984
US_VA_51131,2020-02-06,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,18.59,32.72,10.0625,6.284722,16.493056,2.794,,10.416667,98.71899
US_VA_51131,2020-02-07,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,21.29,24.45,13.625,8.513889,16.951389,11.20775,,9.777778,75.05086
US_VA_51131,2020-02-08,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,21.44,42.88,4.722222,1.861111,7.673611,2.2225,,-5.638889,47.351496
US_VA_51131,2020-02-09,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,20.96,38.93,4.930556,1.5,7.993056,0.0,,0.305556,73.820478
US_VA_51131,2020-02-10,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,33.51,35.9,9.277778,4.3125,16.381944,0.0,,4.444444,71.920703
US_VA_51131,2020-02-11,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,29.01,27.52,15.180556,11.201389,17.798611,0.762,,14.472222,94.435543
US_VA_51131,2020-02-12,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,21.95,31.35,9.298611,7.576389,14.625,18.38325,,5.25,75.347257
US_VA_51131,2020-02-13,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,22.74,40.17,12.048611,7.798611,16.715278,0.0,,11.944444,94.336882
US_VA_51131,2020-02-14,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,,,,,,17.25,28.22,7.638889,3.854167,15.486111,3.1115,,1.222222,64.212318
US_VA_51131,2020-02-15,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,15,12,,,,24.85,39.35,0.083333,-2.652778,4.166667,0.0,,-8.722222,52.420867
US_VA_51131,2020-02-16,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,17,5,,,15.57,23.35,44.75,4.069444,-0.604167,9.840278,0.0,,-0.777778,72.590115
US_VA_51131,2020-02-17,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,6,11,,-28,16.39,28.93,42.42,7.881944,4.097222,10.159722,0.0,,3.333333,72.938044
US_VA_51131,2020-02-18,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,5,-1,,4,,17.77,42.49,8.840278,5.375,14.583333,0.0,,6.222222,85.45727
US_VA_51131,2020-02-19,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,9,5,,5,,29.11,41.79,10.361111,5.763889,14.354167,0.889,,5.527778,71.470615
US_VA_51131,2020-02-20,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,10,-2,,5,,18.07,32.53,4.090278,0.458333,7.423611,0.381,,-1.138889,76.028921
US_VA_51131,2020-02-21,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,-6,-6,,-24,,32.34,24.95,-0.013889,-2.465278,2.819444,2.6035,,-4.805556,69.939486
US_VA_51131,2020-02-22,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,5,1,,,,20.48,35.1,1.881944,-2.708333,9.0625,0.0,,-6.527778,57.546024
US_VA_51131,2020-02-23,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,10,3,,,,21.14,47.09,5.972222,0.006944,11.736111,0.0,,-1.777778,57.601269
US_VA_51131,2020-02-24,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,5,4,,8,11.18,28.32,38.01,8.881944,3.722222,12.590278,0.09525,,3.0,69.777567
US_VA_51131,2020-02-25,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,0,4,,6,,24.57,44.93,10.652778,6.618056,15.777778,1.30175,,10.638889,97.808872
US_VA_51131,2020-02-26,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,9,10,,4,,35.37,44.39,10.548611,8.520833,15.0625,1.49225,,11.055556,97.837593
US_VA_51131,2020-02-27,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,8,16,,3,,36.24,35.5,8.694444,5.986111,13.777778,1.651,,2.805556,65.818941
US_VA_51131,2020-02-28,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,12,5,,2,12.22,43.86,36.67,5.465278,1.340278,10.069444,0.47625,,-6.0,44.477801
US_VA_51131,2020-02-29,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,43,20,,,,43.81,42.88,4.833333,0.958333,8.965278,0.0,,-3.833333,56.224371
US_VA_51131,2020-03-01,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,18,18,,,,36.34,35.38,3.527778,-0.277778,8.972222,0.0,,-8.611111,41.285793
US_VA_51131,2020-03-02,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,11,9,,4,18.37,54.34,43.62,9.555556,3.791667,17.347222,0.0,,0.888889,56.171605
US_VA_51131,2020-03-03,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,21,12,,3,,43.45,42.66,14.618056,9.319444,18.555556,0.072571,,9.916667,71.002643
US_VA_51131,2020-03-04,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,18,9,,6,,39.34,38.59,13.284722,7.611111,16.986111,0.0635,,5.611111,59.732956
US_VA_51131,2020-03-05,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,15,22,,5,11.2,38.07,32.84,9.604167,6.854167,13.541667,0.0,,0.916667,54.857178
US_VA_51131,2020-03-06,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,0,4,,-1,,29.05,33.52,7.694444,6.5,9.381944,1.55575,,5.944444,88.854489
US_VA_51131,2020-03-07,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,16,16,,,,43.76,44.8,6.590278,4.979167,8.958333,2.921,,-0.444444,61.625864
US_VA_51131,2020-03-08,ChIJL1_aGTlQuokRvvf9h782muM,Q49290,geoId/51131,US,United States of America,VA,Virginia,51131,Northampton County,US,USA,2,,,,,,,11872,5689,6183,1317,1255,1168,1180,1129,1702,1994,1348,779,2534195,37.30078,-75.92854,9,2060,82.033333,16,11,,,,46.25,35.24,6.340278,1.381944,13.076389,0.381,,-2.472222,57.451499
